
[00:00:00.000 --> 00:00:04.000]  謝謝Charles,希望姐妹平安!
[00:19:15.000 --> 00:19:20.000]  因為她相信這是天使給她真正的神的信息。
[00:19:20.000 --> 00:19:21.000]  然後,
[00:19:21.000 --> 00:19:23.000]  耶穌誕生在伯利恆,
[00:19:23.000 --> 00:19:25.000]  這個剛才我們知道了,
[00:19:25.000 --> 00:19:26.000]  在馬朝。
[00:19:26.000 --> 00:19:27.000]  聖經記載,
[00:19:27.000 --> 00:19:28.000]  他們去到那裡,
[00:19:28.000 --> 00:19:33.000]  沒有一個地方願意收留他們,
[00:19:33.000 --> 00:19:36.000]  逼使他們需要在一個馬朝裡面誕生。
[00:19:36.000 --> 00:19:38.000]  聖經告訴我們,
[00:19:38.000 --> 00:19:40.000]  這位至高無上,
[00:19:40.000 --> 00:19:42.000]  創天造地的救主,
[00:19:42.000 --> 00:19:45.000]  竟然是這麼卑微地來到人世間。
[00:19:45.000 --> 00:19:46.000]  他要告訴我們,
[00:19:46.000 --> 00:19:51.000]  上帝是願意卑微地形象來認識我們。
[00:19:51.000 --> 00:19:53.000]  然後,另外一個卑微是什麼呢?
[00:19:53.000 --> 00:19:55.000]  另外一個卑微是在拿撒勒,
[00:19:55.000 --> 00:19:58.000]  他在拿撒勒成長的。
[00:19:58.000 --> 00:20:06.000]  拿撒勒是一個非常落後的地方,
[00:20:06.000 --> 00:20:07.000]  在那個時候,
[00:20:07.000 --> 00:20:09.000]  落後到一個地步,
[00:20:09.000 --> 00:20:10.000]  如果有人說,
[00:20:10.000 --> 00:20:13.000]  有一個好的老師出來了,
[00:20:13.000 --> 00:20:15.000]  你如果跟他說,
[00:20:15.000 --> 00:20:16.000]  那個是從拿撒勒來的,
[00:20:16.000 --> 00:20:18.000]  他們會笑你,
[00:20:18.000 --> 00:20:20.000]  拿撒勒還會出好的老師啊?
[00:20:20.000 --> 00:20:23.000]  是那麼的一個被人家看不起的地方。
[00:20:23.000 --> 00:20:26.000]  耶穌就選擇了在這個地方誕生。
[00:20:26.000 --> 00:20:32.000]  今天在我們很被這個社會推動我們去講求名利的時候,
[00:20:32.000 --> 00:20:34.000]  我們有沒有想到我們的救主,
[00:20:34.000 --> 00:20:39.000]  是甘願那麼的謙卑來到我們的人間?
[00:20:39.000 --> 00:20:40.000]  弟兄姐妹,
[00:20:40.000 --> 00:20:41.000]  我邀請你,
[00:20:41.000 --> 00:20:42.000]  因這點,
[00:20:42.000 --> 00:20:45.000]  在這個聖誕節的平安夜,
[00:20:45.000 --> 00:20:46.000]  今天,
[00:20:46.000 --> 00:20:47.000]  也好好地去反思,
[00:20:47.000 --> 00:20:51.000]  我們是不是不小心地被這個世界的推動,
[00:20:51.000 --> 00:20:53.000]  也變成了隨波逐流,
[00:20:53.000 --> 00:20:55.000]  追求名利與地位,
[00:20:55.000 --> 00:20:57.000]  而沒有看到你真正的身份,
[00:20:57.000 --> 00:21:00.000]  更尊貴的是你是神的兒女。
[00:21:00.000 --> 00:21:04.000]  我們的救主都甘願這樣的謙卑來到世界上,
[00:21:04.000 --> 00:21:11.000]  難道我們還必須以一種的驕傲跟自大來過我們的一生嗎?
[00:21:11.000 --> 00:21:14.000]  那個只會讓我們進入各種的痛苦。
[00:21:14.000 --> 00:21:15.000]  那麼,
[00:21:15.000 --> 00:21:17.000]  在他12歲的時候,
[00:21:17.000 --> 00:21:21.000]  他的父母像所有的猶太人一樣,
[00:21:21.000 --> 00:21:27.000]  都要帶全家人去到耶路撒冷的聖殿去敬拜,
[00:21:27.000 --> 00:21:28.000]  作節。
[00:21:28.000 --> 00:21:29.000]  作節的時候,
[00:21:29.000 --> 00:21:30.000]  那裡人山人海,
[00:21:30.000 --> 00:21:32.000]  大家親戚全部都走在一塊,
[00:21:32.000 --> 00:21:35.000]  可能表哥跟表弟跟誰在那邊玩,
[00:21:35.000 --> 00:21:36.000]  就大家走。
[00:21:36.000 --> 00:21:38.000]  反正就是大家一起去,
[00:21:38.000 --> 00:21:40.000]  大家走幾天的路程要回家鄉了,
[00:21:40.000 --> 00:21:43.000]  就整村人一起走來走去。
[00:21:43.000 --> 00:21:45.000]  大家走了,
[00:21:45.000 --> 00:21:48.000]  過兩三天才發現耶穌跑去哪裡了?
[00:21:48.000 --> 00:21:49.000]  不見了,
[00:21:49.000 --> 00:21:50.000]  然後就往回走,
[00:21:50.000 --> 00:21:51.000]  走到聖殿,
[00:21:51.000 --> 00:21:57.000]  竟然發現12歲的耶穌能夠很有智慧地跟那些拉匹對談,
[00:21:57.000 --> 00:22:01.000]  而且講的話是蠻有權威的。
[00:22:01.000 --> 00:22:03.000]  母親就很緊張了,
[00:22:03.000 --> 00:22:04.000]  "你不知道我們很緊張嗎?
[00:22:04.000 --> 00:22:06.000]  你在這裡幹嗎?"
[00:22:06.000 --> 00:22:07.000]  她竟然說了一句話,
[00:22:07.000 --> 00:22:11.000]  "難道你們不知道我應當以我父的事為念嗎?"
[00:22:11.000 --> 00:22:14.000]  後來我們知道,那就是聖殿,
[00:22:14.000 --> 00:22:18.000]  那就是他第一次暗示他的身份的時候。
[00:22:18.000 --> 00:22:21.000]  耶穌的言論與事跡還有很多,
[00:22:21.000 --> 00:22:22.000]  包括什麼呢?
[00:22:22.000 --> 00:22:24.000]  30歲出來傳道,
[00:22:24.000 --> 00:22:26.000]  揀選了12個門徒,
[00:22:26.000 --> 00:22:29.000]  12個門徒就是以後他的見證人,
[00:22:29.000 --> 00:22:33.000]  這12個人還要真的是為他而死,
[00:22:33.000 --> 00:22:38.000]  在別人面前被鞭打,被掌鍋,被關進牢里,
[00:22:38.000 --> 00:22:39.000]  他們都怎麼樣呢?
[00:22:39.000 --> 00:22:41.000]  他們竟然都謙卑地說,
[00:22:41.000 --> 00:22:44.000]  "你們傷我沒有關係,但是你們要悔改,
[00:22:44.000 --> 00:22:47.000]  因為耶穌真的復活了。"
[00:22:47.000 --> 00:22:49.000]  我覺得只有一個可能性就是,
[00:22:49.000 --> 00:22:52.000]  他們真的刊登耶穌的復活,
[00:22:52.000 --> 00:22:54.000]  才願意這樣講的。
[00:22:54.000 --> 00:22:58.000]  CIA有一個特務人員,
[00:22:58.000 --> 00:22:59.000]  他說什麼呢?
[00:22:59.000 --> 00:23:01.000]  他說,
[00:23:01.000 --> 00:23:04.000]  "我拷問過很多很多的犯人,
[00:23:04.000 --> 00:23:07.000]  沒有人能夠超過三天的。"
[00:23:07.000 --> 00:23:09.000]  這些人要背負的這樣的一個信息,
[00:23:09.000 --> 00:23:11.000]  不改變20年。
[00:23:11.000 --> 00:23:13.000]  他說,他們講的是真的。
[00:23:13.000 --> 00:23:16.000]  所以那個特務呢,他說我也信了主。
[00:23:16.000 --> 00:23:17.000]  就是這樣。
[00:23:17.000 --> 00:23:19.000]  行了很多神跡,
[00:23:19.000 --> 00:23:23.000]  這些神跡呢,是數不完很多很多的神跡的。
[00:23:23.000 --> 00:23:28.000]  那麼,有些人因為被現代的科學時代影響,
[00:23:28.000 --> 00:23:30.000]  很難接受神跡啊。
[00:23:30.000 --> 00:23:33.000]  但是如果你從邏輯學的角度來看呢,
[00:23:33.000 --> 00:23:36.000]  神跡是比較合乎邏輯的。
[00:23:36.000 --> 00:23:37.000]  為什麼呢?
[00:23:37.000 --> 00:23:40.000]  那要看你相不相信這世上有沒有神。
[00:23:40.000 --> 00:23:43.000]  如果你相信這世上有神呢,
[00:23:43.000 --> 00:23:47.000]  神能行神跡是合邏輯的。
[00:23:47.000 --> 00:23:49.000]  換一個角度來說,
[00:23:49.000 --> 00:23:52.000]  如果你說,我相信這世上有神,
[00:23:52.000 --> 00:23:54.000]  但是這個神不能行神跡,
[00:23:54.000 --> 00:23:56.000]  聽起來是不是有點怪怪的?
[00:23:56.000 --> 00:23:59.000]  一個不能行神跡的神,
[00:23:59.000 --> 00:24:01.000]  是很奇怪,是不合邏輯的。
[00:24:01.000 --> 00:24:04.000]  所以,這告訴我們,
[00:24:04.000 --> 00:24:06.000]  他行了很多神跡,
[00:24:06.000 --> 00:24:11.000]  甚至連那些他的敵人的歷史學家
[00:24:11.000 --> 00:24:13.000]  也記載他行過的神跡,
[00:24:13.000 --> 00:24:17.000]  不過他們是用負面的角度來記載。
[00:24:17.000 --> 00:24:20.000]  他們說他是行巫術。
[00:24:20.000 --> 00:24:21.000]  他是行巫術。
[00:24:21.000 --> 00:24:24.000]  比如說羅馬的歷史學家Taxitus,
[00:24:24.000 --> 00:24:27.000]  就寫他行巫術。
[00:24:27.000 --> 00:24:29.000]  他這樣寫的時候呢,
[00:24:29.000 --> 00:24:32.000]  認真的就證明瞭耶穌其實做過一些
[00:24:32.000 --> 00:24:34.000]  一般人做不到的事情。
[00:24:34.000 --> 00:24:37.000]  那麼,這些可靠的見證人呢,
[00:24:37.000 --> 00:24:40.000]  願意為他被殺死,
[00:24:40.000 --> 00:24:42.000]  也不願意說謊的那些門徒呢,
[00:24:42.000 --> 00:24:46.000]  記載了他很多的神跡。
[00:24:46.000 --> 00:24:48.000]  他教導天國的價值觀,
[00:24:48.000 --> 00:24:49.000]  很多的價值觀,
[00:24:49.000 --> 00:24:50.000]  比如說什麼呢?
[00:24:50.000 --> 00:24:53.000]  比如說,人如果打你的左臉,
[00:24:53.000 --> 00:24:54.000]  你就轉過去,
[00:24:54.000 --> 00:24:56.000]  把你的右臉給他打,
[00:24:56.000 --> 00:24:58.000]  那樣的價值觀。
[00:24:58.000 --> 00:25:02.000]  門徒都做到了。
[00:25:02.000 --> 00:25:04.000]  門徒都做到了。
[00:25:04.000 --> 00:25:05.000]  我不知道你讀聖經的時候
[00:25:05.000 --> 00:25:06.000]  有沒有留意到這一點。
[00:25:06.000 --> 00:25:11.000]  那些門徒帶著自己的性命去傳福音,
[00:25:11.000 --> 00:25:13.000]  他們怎麼樣呢?
[00:25:13.000 --> 00:25:15.000]  從不還手,對嗎?
[00:25:15.000 --> 00:25:17.000]  他們從不還手。
[00:25:17.000 --> 00:25:21.000]  他們就是接受因耶穌的名受苦,
[00:25:21.000 --> 00:25:22.000]  他們都接受。
[00:25:22.000 --> 00:25:24.000]  他們基本上就活出了
[00:25:24.000 --> 00:25:27.000]  耶穌教導他們的天國的價值觀。
[00:25:27.000 --> 00:25:30.000]  他教導有永恆的盼望。
[00:25:30.000 --> 00:25:31.000]  他告訴門徒,
[00:25:31.000 --> 00:25:33.000]  原來這個世界不只是停留在
[00:25:33.000 --> 00:25:36.000]  我們人死後的世就沒有了。
[00:25:36.000 --> 00:25:39.000]  他說,我要離開你們,
[00:25:39.000 --> 00:25:42.000]  我去是要為你們預備一個家。
[00:25:42.000 --> 00:25:45.000]  如果我沒有為你們預備一個家,
[00:25:45.000 --> 00:25:47.000]  我就不會為你們而來。
[00:25:47.000 --> 00:25:50.000]  所以,耶穌告訴我們,
[00:25:50.000 --> 00:25:52.000]  這個地上的家是一個短暫的家,
[00:25:52.000 --> 00:25:54.000]  我們有一個永恆的盼望,
[00:25:54.000 --> 00:25:55.000]  永恆的家,
[00:25:55.000 --> 00:25:58.000]  叫我們不要被世上的一些的
[00:25:58.000 --> 00:25:59.000]  各種的引誘試探,
[00:25:59.000 --> 00:26:02.000]  使我們不能夠走我們要走的人生,
[00:26:02.000 --> 00:26:05.000]  更自由地活出我們要活出的人生。
[00:26:05.000 --> 00:26:07.000]  他也在三年裡面,
[00:26:07.000 --> 00:26:11.000]  跟門徒不斷地預言自己的死和復活。
[00:26:11.000 --> 00:26:12.000]  走著走著走著,
[00:26:12.000 --> 00:26:14.000]  他就會跟門徒說,
[00:26:14.000 --> 00:26:15.000]  我會受死,
[00:26:15.000 --> 00:26:18.000]  我會受害,受死。
[00:26:18.000 --> 00:26:19.000]  門徒聽不懂,
[00:26:19.000 --> 00:26:21.000]  門徒跟他說,
[00:26:21.000 --> 00:26:22.000]  你在講什麼?
[00:26:22.000 --> 00:26:23.000]  你會受死,
[00:26:23.000 --> 00:26:24.000]  你會在耶路撒冷受死,
[00:26:24.000 --> 00:26:27.000]  你不要去耶路撒冷。
[00:26:27.000 --> 00:26:29.000]  門徒一路來都不敢相信,
[00:26:29.000 --> 00:26:33.000]  一直跟隨著這位主會遭遇這些的災難。
[00:26:33.000 --> 00:26:36.000]  他們以為跟了一位行神紀的主,
[00:26:36.000 --> 00:26:37.000]  就能夠怎麼樣呢?
[00:26:37.000 --> 00:26:39.000]  把羅馬政府打敗了,
[00:26:39.000 --> 00:26:40.000]  以後跟著這個,
[00:26:40.000 --> 00:26:41.000]  跟對人了,
[00:26:41.000 --> 00:26:42.000]  跟對老大了,
[00:26:42.000 --> 00:26:44.000]  以後自己可以成為宰相了,
[00:26:44.000 --> 00:26:46.000]  要把羅馬政府打敗了,
[00:26:46.000 --> 00:26:47.000]  就跟著耶穌。
[00:26:47.000 --> 00:26:51.000]  因為耶穌給他有很多很多的盼望。
[00:26:51.000 --> 00:26:55.000]  那麼,他也被最後被其中一個門徒出賣,
[00:26:55.000 --> 00:26:57.000]  被釘死在十字架。
[00:26:57.000 --> 00:26:59.000]  這個就是我們知道的猶大。
[00:26:59.000 --> 00:27:01.000]  那麼,他第三天復活,
[00:27:01.000 --> 00:27:03.000]  先給門徒看,
[00:27:03.000 --> 00:27:05.000]  後來給五百人看,
[00:27:05.000 --> 00:27:11.000]  全部都記載在這些可靠的見證人裡面所寫的東西。
[00:27:11.000 --> 00:27:13.000]  耶穌的言論與事跡,
[00:27:13.000 --> 00:27:16.000]  他最重要的,
[00:27:16.000 --> 00:27:19.000]  最重要的是什麼?
[00:27:19.000 --> 00:27:21.000]  最重要的就是,
[00:27:21.000 --> 00:27:23.000]  他告訴門徒他的身份,
[00:27:23.000 --> 00:27:26.000]  就是神的兒子。
[00:27:26.000 --> 00:27:28.000]  這裡呢,
[00:27:28.000 --> 00:27:31.000]  當有一些人來挑戰他的時候,
[00:27:31.000 --> 00:27:34.000]  他就這樣回答那些挑戰他的人,
[00:27:34.000 --> 00:27:37.000]  父所分別為聖,又拆道世間來的。
[00:27:37.000 --> 00:27:40.000]  分別為聖,
[00:27:40.000 --> 00:27:41.000]  神為父的,
[00:27:41.000 --> 00:27:43.000]  拆道世間來的。
[00:27:43.000 --> 00:27:44.000]  他自稱是神的兒子,
[00:27:44.000 --> 00:27:46.000]  他在講自己。
[00:27:46.000 --> 00:27:47.000]  你們還像他說,
[00:27:47.000 --> 00:27:49.000]  你說健忘的話了嗎?
[00:27:49.000 --> 00:27:51.000]  因為那些宗教領袖妒忌他,
[00:27:51.000 --> 00:27:54.000]  要指控他說健忘的話。
[00:27:54.000 --> 00:27:56.000]  我若不行我父的事,
[00:27:56.000 --> 00:27:57.000]  你們就不信我了。
[00:27:57.000 --> 00:27:58.000]  我若行了,
[00:27:58.000 --> 00:27:59.000]  你們縱然不信我,
[00:27:59.000 --> 00:28:00.000]  也當信這事,
[00:28:00.000 --> 00:28:02.000]  叫你們又知道又明白,
[00:28:02.000 --> 00:28:03.000]  父在我裡面,
[00:28:03.000 --> 00:28:04.000]  我也在父裡面。
[00:28:04.000 --> 00:28:05.000]  他們又要拿他,
[00:28:05.000 --> 00:28:10.000]  他卻逃出他們的手走了。
[00:28:10.000 --> 00:28:15.000]  我們研究了所有的有良心的宗教領袖,
[00:28:15.000 --> 00:28:26.000]  釋迦摩尼,老子,莊子,蘇格拉底,
[00:28:26.000 --> 00:28:29.000]  哲學家,摩西,
[00:28:29.000 --> 00:28:32.000]  猶太人的精神領袖,
[00:28:32.000 --> 00:28:35.000]  發現一件事情,
[00:28:35.000 --> 00:28:40.000]  就是沒有一個人敢稱自己是神的兒子,
[00:28:40.000 --> 00:28:42.000]  只有耶穌。
[00:28:42.000 --> 00:28:45.000]  這一觀察之後,
[00:28:45.000 --> 00:28:48.000]  還有另外一觀察是什麼呢?
[00:28:48.000 --> 00:28:50.000]  另外一觀察是,
[00:28:50.000 --> 00:28:52.000]  在耶穌之前,
[00:28:52.000 --> 00:28:58.000]  這些偉大的精神領袖都在。
[00:28:58.000 --> 00:29:00.000]  在耶穌之後,
[00:29:00.000 --> 00:29:03.000]  好像沒有這些像老子,
[00:29:03.000 --> 00:29:06.000]  像蘇格拉底,
[00:29:06.000 --> 00:29:09.000]  這麼偉大的精神領袖出現了。
[00:29:09.000 --> 00:29:11.000]  那裡讓我看到什麼呢?
[00:29:11.000 --> 00:29:13.000]  好像讓世人看見,
[00:29:13.000 --> 00:29:16.000]  有很多有智慧的人,
[00:29:16.000 --> 00:29:19.000]  好像能夠抓到一些真理的邊緣,
[00:29:19.000 --> 00:29:26.000]  但是不能夠提供給世人任何救贖。
[00:29:26.000 --> 00:29:30.000]  他們把很多真理講得非常的精彩。
[00:29:30.000 --> 00:29:32.000]  我覺得最接近基督教的,
[00:29:32.000 --> 00:29:38.000]  很可能就是老子他的思想。
[00:29:38.000 --> 00:29:40.000]  他講的那個道,
[00:29:40.000 --> 00:29:42.000]  是天地之間,
[00:29:42.000 --> 00:29:43.000]  那個道,
[00:29:43.000 --> 00:29:46.000]  他說不能夠用言語來形容。
[00:29:46.000 --> 00:29:50.000]  所以《道德經》一開始就說道可道。
[00:29:50.000 --> 00:29:52.000]  如果可以形容的道,
[00:29:52.000 --> 00:29:53.000]  就不是道。
[00:29:53.000 --> 00:29:55.000]  道可道,非常道。
[00:29:55.000 --> 00:30:01.000]  非常道。
[00:30:01.000 --> 00:30:04.000]  一直到世人好像看到,
[00:30:04.000 --> 00:30:07.000]  人提出來的智慧是沒有希望的時候,
[00:30:07.000 --> 00:30:08.000]  不能夠拯救人,
[00:30:08.000 --> 00:30:10.000]  人還是罪惡的時候,
[00:30:10.000 --> 00:30:13.000]  耶穌基督才選擇出現,
[00:30:13.000 --> 00:30:15.000]  成為道成肉身。
[00:30:15.000 --> 00:30:17.000]  難道他是在2000年前才存在的嗎?
[00:30:17.000 --> 00:30:18.000]  不是。
[00:30:18.000 --> 00:30:19.000]  聖經告訴我們,
[00:30:19.000 --> 00:30:22.000]  他在創世以前就已經存在了,
[00:30:22.000 --> 00:30:25.000]  整個世界都是因他而創的。
[00:30:25.000 --> 00:30:30.000]  然後這些偉大的智慧人過了之後,
[00:30:30.000 --> 00:30:32.000]  不能夠拯救世人之後,
[00:30:32.000 --> 00:30:33.000]  耶穌才來,
[00:30:33.000 --> 00:30:37.000]  好像wrap up,conclusion,
[00:30:37.000 --> 00:30:39.000]  I am the savior。
[00:30:39.000 --> 00:30:41.000]  我是道路、真理、生命。
[00:30:41.000 --> 00:30:43.000]  他不是說這是道路、真理、生命,
[00:30:43.000 --> 00:30:44.000]  大家去學習。
[00:30:44.000 --> 00:30:48.000]  他說我是道路、真理、生命。
[00:30:48.000 --> 00:30:51.000]  如果人不借著我的死,
[00:30:51.000 --> 00:30:54.000]  是不能夠去到父那裡去。
[00:30:54.000 --> 00:30:55.000]  所以,
[00:30:55.000 --> 00:30:57.000]  這個是一個很偉大的宣告。
[00:30:57.000 --> 00:31:00.000]  在聖經裡面,
[00:31:00.000 --> 00:31:04.000]  他告訴門徒他是神的兒子的身份。
[00:31:04.000 --> 00:31:05.000]  那麼,
[00:31:05.000 --> 00:31:07.000]  第三部分我要跟大家談談,
[00:31:07.000 --> 00:31:09.000]  耶穌和我們有什麼關係。
[00:31:09.000 --> 00:31:10.000]  第一,
[00:31:10.000 --> 00:31:11.000]  很重要,
[00:31:11.000 --> 00:31:13.000]  他使我們的罪得赦免。
[00:31:13.000 --> 00:31:15.000]  聖經說,
[00:31:15.000 --> 00:31:18.000]  耶穌為我們成了輓回劑,
[00:31:18.000 --> 00:31:20.000]  不是單為我們的罪,
[00:31:20.000 --> 00:31:22.000]  也是為普天下人的罪。
[00:31:22.000 --> 00:31:27.000]  不是單為我們猶太人的罪,
[00:31:27.000 --> 00:31:30.000]  也是為普天下人的罪。
[00:31:30.000 --> 00:31:32.000]  他做了輓回劑。
[00:31:32.000 --> 00:31:34.000]  輓回劑是一份禮物。
[00:31:34.000 --> 00:31:37.000]  輓回劑是一份禮物送給神,
[00:31:37.000 --> 00:31:40.000]  希望神不能夠赦免我們的罪,
[00:31:40.000 --> 00:31:41.000]  不要再懲罰我們。
[00:31:41.000 --> 00:31:43.000]  輓回劑。
[00:31:43.000 --> 00:31:47.000]  耶穌把自己的生命犧牲,
[00:31:47.000 --> 00:31:51.000]  成了一個輓回劑給上帝。
[00:31:51.000 --> 00:31:56.000]  耶穌就是上帝賜給我們的那一份禮物,
[00:31:56.000 --> 00:32:00.000]  使我們的罪能得赦免。
[00:32:00.000 --> 00:32:01.000]  我在大學的時候,
[00:32:01.000 --> 00:32:03.000]  在NUS,
[00:32:03.000 --> 00:32:06.000]  是不信耶穌的。
[00:32:06.000 --> 00:32:09.000]  我還到處去敲同學的門,
[00:32:09.000 --> 00:32:11.000]  叫他們不要信耶穌。
[00:32:11.000 --> 00:32:14.000]  因為我從來就沒有這麼近距離地
[00:32:14.000 --> 00:32:16.000]  接觸過基督徒,
[00:32:16.000 --> 00:32:18.000]  直到我進入了這個大學。
[00:32:18.000 --> 00:32:21.000]  住在我對面的就是基督徒,
[00:32:21.000 --> 00:32:23.000]  每天寫著基督徒的話語,
[00:32:23.000 --> 00:32:25.000]  貼在牆壁上。
[00:32:25.000 --> 00:32:27.000]  我們是罪人。
[00:32:27.000 --> 00:32:28.000]  我一打開門要去刷牙,
[00:32:28.000 --> 00:32:29.000]  就哇,
[00:32:29.000 --> 00:32:31.000]  這一句話。
[00:32:31.000 --> 00:32:33.000]  結果我就不行,
[00:32:33.000 --> 00:32:34.000]  我就到處去叫人家說,
[00:32:34.000 --> 00:32:35.000]  這是不好,
[00:32:35.000 --> 00:32:36.000]  這是我們華人,
[00:32:36.000 --> 00:32:38.000]  我們有我們華人的宗教。
[00:32:38.000 --> 00:32:39.000]  結果,
[00:32:39.000 --> 00:32:40.000]  長話短說,
[00:32:40.000 --> 00:32:42.000]  他挑戰我自己看聖經,
[00:32:42.000 --> 00:32:43.000]  我接受了,
[00:32:43.000 --> 00:32:45.000]  不要用bias的角度,
[00:32:45.000 --> 00:32:47.000]  不要用偏見來看聖經,
[00:32:47.000 --> 00:32:48.000]  我就看。
[00:32:48.000 --> 00:32:50.000]  我覺得聖經很奇妙,
[00:32:50.000 --> 00:32:53.000]  當你真的是真心地去看的時候,
[00:32:53.000 --> 00:32:55.000]  他好像跟你說話,
[00:32:55.000 --> 00:32:56.000]  我以為這個世界上,
[00:32:56.000 --> 00:32:57.000]  好吧,
[00:32:57.000 --> 00:32:59.000]  你們西方人有你們的神,
[00:32:59.000 --> 00:33:01.000]  我們東方人有我們的神,
[00:33:01.000 --> 00:33:04.000]  我以為基督教的神是西方的,
[00:33:04.000 --> 00:33:06.000]  其實我搞錯了,
[00:33:06.000 --> 00:33:08.000]  因為他是中東的。
[00:33:08.000 --> 00:33:11.000]  基本上,
[00:33:11.000 --> 00:33:13.000]  我以為滿天都是神,
[00:33:13.000 --> 00:33:14.000]  但是很奇妙,
[00:33:14.000 --> 00:33:16.000]  當我用心去看聖經的時候,
[00:33:16.000 --> 00:33:18.000]  第一句話就把我打倒了,
[00:33:18.000 --> 00:33:21.000]  「啓出神創造天地」。
[00:33:21.000 --> 00:33:22.000]  對我來說,
[00:33:22.000 --> 00:33:24.000]  我不知道為什麼這句話這麼簡單,
[00:33:24.000 --> 00:33:25.000]  竟然打動我的心。
[00:33:25.000 --> 00:33:27.000]  There is only one God!
[00:33:27.000 --> 00:33:29.000]  只有一個神就夠了!
[00:33:29.000 --> 00:33:30.000]  因為如果祂要是神,
[00:33:30.000 --> 00:33:32.000]  祂應該是最大的,
[00:33:32.000 --> 00:33:35.000]  祂就能夠搞定所有的。
[00:33:35.000 --> 00:33:37.000]  我覺得上帝在跟我說話,
[00:33:37.000 --> 00:33:41.000]  那時候我知道我要被屈服,
[00:33:41.000 --> 00:33:43.000]  但是我不能接受,
[00:33:43.000 --> 00:33:44.000]  我就做了一個禱告,
[00:33:44.000 --> 00:33:45.000]  我就說,
[00:33:45.000 --> 00:33:46.000]  神啊,
[00:33:46.000 --> 00:33:47.000]  如果你存在,
[00:33:47.000 --> 00:33:48.000]  你一定聽到我說話,
[00:33:48.000 --> 00:33:49.000]  我在這裡。
[00:33:49.000 --> 00:33:51.000]  你用你的方法,
[00:33:51.000 --> 00:33:52.000]  用你的時間,
[00:33:52.000 --> 00:33:54.000]  讓我來認識你吧。
[00:33:54.000 --> 00:33:56.000]  我一做了這個禱告,
[00:33:56.000 --> 00:33:58.000]  兩個星期後,
[00:33:58.000 --> 00:34:01.000]  你知道學校教我做一份什麼功課嗎?
[00:34:01.000 --> 00:34:03.000]  Christianity in China,
[00:34:03.000 --> 00:34:05.000]  在中國的基督教,
[00:34:05.000 --> 00:34:08.000]  把西方跟東方放在一起來看,
[00:34:08.000 --> 00:34:09.000]  我嚇了一跳,
[00:34:09.000 --> 00:34:10.000]  這麼巧,
[00:34:10.000 --> 00:34:11.000]  兩個星期後,
[00:34:11.000 --> 00:34:12.000]  我就去做。
[00:34:12.000 --> 00:34:13.000]  做的時候,
[00:34:13.000 --> 00:34:15.000]  就去圖書館,
[00:34:15.000 --> 00:34:18.000]  抓了一本書來看。
[00:34:18.000 --> 00:34:19.000]  看的時候就發現
[00:34:19.000 --> 00:34:22.000]  一個很簡單的小故事而已。
[00:34:22.000 --> 00:34:24.000]  我以為我用那種辯論
[00:34:24.000 --> 00:34:26.000]  來看基督教是不是真的,
[00:34:26.000 --> 00:34:28.000]  我以為我會在書裡面
[00:34:28.000 --> 00:34:30.000]  看一些辯論來辯導我。
[00:34:30.000 --> 00:34:32.000]  但是我打開,
[00:34:32.000 --> 00:34:34.000]  它就講在中國的一個小農村,
[00:34:34.000 --> 00:34:36.000]  每年下雪的時候,
[00:34:36.000 --> 00:34:39.000]  有一塊地是沒有被雪蓋到的,
[00:34:39.000 --> 00:34:42.000]  農夫一好奇就去挖,
[00:34:42.000 --> 00:34:44.000]  挖的時候就挖到下面有一本
[00:34:44.000 --> 00:34:47.000]  有十字架圖案的聖經,
[00:34:47.000 --> 00:34:48.000]  挖出來。
[00:34:48.000 --> 00:34:49.000]  我不知道為什麼,
[00:34:49.000 --> 00:34:51.000]  我無法跟大家解釋清楚。
[00:34:51.000 --> 00:34:54.000]  我當時候感動到流淚,
[00:34:54.000 --> 00:34:55.000]  我的感動是
[00:34:55.000 --> 00:34:58.000]  上帝很愛我們中國人,
[00:34:58.000 --> 00:35:00.000]  只是我們不知道。
[00:35:00.000 --> 00:35:04.000]  就把我們華人滿天神佛
[00:35:04.000 --> 00:35:07.000]  這個東西就解決了。
[00:35:07.000 --> 00:35:11.000]  然後我就沒有辦法了,
[00:35:11.000 --> 00:35:13.000]  我就不知道為什麼流下眼淚,
[00:35:13.000 --> 00:35:15.000]  因為我知道我是個罪人。
[00:35:15.000 --> 00:35:16.000]  我不知道為什麼,
[00:35:16.000 --> 00:35:18.000]  我就是知道耶穌能救我。
[00:35:18.000 --> 00:35:20.000]  我不斷地喊耶穌救我,
[00:35:20.000 --> 00:35:22.000]  不斷地跪下來流下眼淚,
[00:35:22.000 --> 00:35:24.000]  不斷地求耶穌拯救我。
[00:35:24.000 --> 00:35:25.000]  我用英文的,
[00:35:25.000 --> 00:35:27.000]  我說Jesus save me,
[00:35:27.000 --> 00:35:28.000]  Jesus save me,
[00:35:28.000 --> 00:35:29.000]  一直重復地講。
[00:35:29.000 --> 00:35:32.000]  我不知道為什麼我指向耶穌。
[00:35:32.000 --> 00:35:33.000]  就好像朋友跟我講的,
[00:35:33.000 --> 00:35:36.000]  他為我實在實假赦免我的罪,
[00:35:36.000 --> 00:35:37.000]  是真的。
[00:35:37.000 --> 00:35:40.000]  然後呢,奇妙的是什麼呢?
