
[00:00:00.000 --> 00:00:11.640]  今天我們就來到希望、盼望和末世最後一個系列的講道
[00:24:53.880 --> 00:24:58.880]  可能你會說,其實今天這種群體不是只有教會才有
[00:24:58.880 --> 00:25:01.880]  社交網絡也有很多這些群體
[00:25:01.880 --> 00:25:07.880]  但社交網絡的群體跟教會群體有什麼不同呢?
[00:25:07.880 --> 00:25:13.880]  某程度上我們在Facebook、IG、社交媒體上
[00:25:13.880 --> 00:25:22.880]  我們所說的群體很多時候都是受到所謂演算法的操縱
[00:25:22.880 --> 00:25:26.880]  甚至演算法的操縱是很繁複的
[00:25:26.880 --> 00:25:31.880]  他們是針對我們人的學問,我們天生的學問
[00:25:31.880 --> 00:25:33.880]  或者不同的想法去做
[00:25:33.880 --> 00:25:39.880]  但結果很多時候是否令人更加開放、成長呢?
[00:25:39.880 --> 00:25:40.880]  其實不是的
[00:25:40.880 --> 00:25:45.880]  現在某程度上,特別當社會出現很多兩極化的移民的時候
[00:25:45.880 --> 00:25:51.880]  其實這種在網上或在世界上的社交媒體或群體
[00:25:51.880 --> 00:25:58.880]  反而人變得越來越敵對,變得越來越激化意見
[00:25:58.880 --> 00:26:01.880]  你會看到有很多很多的計算方法
[00:26:01.880 --> 00:26:03.880]  但最後其實不是幫到人
[00:26:03.880 --> 00:26:09.880]  反而是讓人更加留意自己是怎樣
[00:26:09.880 --> 00:26:11.880]  覺得自己是對的
[00:26:11.880 --> 00:26:15.880]  所以有一個詞,不知道大家有沒有聽過
[00:26:15.880 --> 00:26:17.880]  大家這個年紀有沒有聽過
[00:26:17.880 --> 00:26:19.880]  就是圍爐取暖
[00:26:19.880 --> 00:26:26.880]  很多時候人很容易以為自己就是全部的真相、事情
[00:26:26.880 --> 00:26:29.880]  甚至去攻擊很多不同意見的人
[00:26:29.880 --> 00:26:36.880]  回到我們今天說尋找同路人或建立這樣的群體的時候
[00:26:36.880 --> 00:26:39.880]  跟這一類的群體有什麼分別呢?
[00:26:39.880 --> 00:26:42.880]  就是教會裏面,可能我們很多人
[00:26:42.880 --> 00:26:45.880]  特別今天我們一起去聽sermon
[00:26:45.880 --> 00:26:48.880]  可能我們身邊的人,我們Zoom的人
[00:26:48.880 --> 00:26:52.880]  我們每個人都有不同的性格、興趣因此才會說
[00:26:52.880 --> 00:26:58.880]  但我們能夠在教會裏面一起去探索這個群體
[00:26:58.880 --> 00:27:02.880]  不是因為我們自己有什麼特別的地方
[00:27:02.880 --> 00:27:06.880]  而是因為我們相信上帝
[00:27:06.880 --> 00:27:11.880]  我們面對一個很複雜或混亂的世界下
[00:27:11.880 --> 00:27:15.880]  但我們仍然持守著同一個信仰
[00:27:15.880 --> 00:27:19.880]  所以今天我們在教會裏面所謂的尋找同路人
[00:27:19.880 --> 00:27:23.880]  不是去找這種最好是有同樣的意見
[00:27:23.880 --> 00:27:26.880]  最好是有同樣的興趣,一起喜歡打遊戲
[00:27:26.880 --> 00:27:28.880]  當然有這些人是好的
[00:27:28.880 --> 00:27:30.880]  但在教會裏面更加重要的是
[00:27:30.880 --> 00:27:33.880]  在教會信仰上成長的時候
[00:27:33.880 --> 00:27:36.880]  就是需要去認識不同的人
[00:27:36.880 --> 00:27:40.880]  可能某程度上你不是你小組的人
[00:27:40.880 --> 00:27:44.880]  你可能是要去認識不同的導師、人
[00:27:44.880 --> 00:27:49.880]  所以互相建立是說群體裏面去採取主動
[00:27:49.880 --> 00:27:53.880]  去認識不同的人,在信仰上一起學習
[00:27:53.880 --> 00:28:03.880]  這兩個月我們都說了很多關於末世、盼望的教導
[00:28:03.880 --> 00:28:07.880]  某程度上到最後我們仍然有一個問題是回答不了的
[00:28:07.880 --> 00:28:12.880]  就是大家可能很喜歡問耶穌在哪一年、哪一月、哪一日會回來
[00:28:12.880 --> 00:28:16.880]  這只能夠說這是一個回答不了的問題
[00:28:16.880 --> 00:28:19.880]  這是本身的主權
[00:28:19.880 --> 00:28:23.880]  但當我們本身看到基督徒的盼望的時候
[00:28:23.880 --> 00:28:28.880]  我們可以想,今天我們的生活是怎樣呢?
[00:28:28.880 --> 00:28:33.880]  我們的生活是否真的夠積極呢?
[00:28:33.880 --> 00:28:36.880]  到底盼望是否真的改變了我們的生活呢?
[00:28:36.880 --> 00:28:39.880]  當我們說這個世界有很多不足夠的地方的時候
[00:28:39.880 --> 00:28:48.880]  我們是否真的能夠知道怎樣去面對這個世界的問題呢?
[00:28:48.880 --> 00:28:55.880]  如果我們的生活在黑暗之子跟他們沒有分別的話
[00:28:55.880 --> 00:28:59.880]  其實我們是沒有辦法跟別人說為何要去信耶穌
[00:28:59.880 --> 00:29:03.880]  如果我們的生活跟外面的人完全一樣
[00:29:03.880 --> 00:29:08.880]  我們是很難跟別人說為何信耶穌會開心一點
[00:29:08.880 --> 00:29:11.880]  為何信耶穌會更加重要呢?
[00:29:11.880 --> 00:29:15.880]  所以我們一起有很短的祈禱時間
[00:29:15.880 --> 00:29:22.880]  今天也想我們一起有些很簡單的祈禱去默想
[00:29:22.880 --> 00:29:26.880]  去思想到底這個盼望對你
[00:29:26.880 --> 00:29:30.880]  你覺得這個盼望能否給你那份快樂呢?
[00:29:30.880 --> 00:29:34.880]  這個盼望能否給你那份滿足呢?
[00:29:35.880 --> 00:29:38.880]  我們一起去祈禱
[00:29:38.880 --> 00:29:43.880]  參加主耶穌的今天,多謝你讓我們再次去思考
[00:29:43.880 --> 00:29:46.880]  我們說盼望,我們說審判
[00:29:46.880 --> 00:29:52.880]  我們知道對這個世界來說,所要面對的事情將會很嚴重
[00:29:52.880 --> 00:29:54.880]  亦是很嚴厲的審判
[00:29:54.880 --> 00:29:56.880]  但也求你提醒我們
[00:29:56.880 --> 00:29:59.880]  我們今天不僅僅只是坐在這裡
[00:29:59.880 --> 00:30:02.880]  我們不僅僅是每個星期日上教會
[00:30:02.880 --> 00:30:05.880]  更加求你提醒我們
[00:30:05.880 --> 00:30:08.880]  讓我們在生活中也能夠意識到
[00:30:08.880 --> 00:30:12.880]  如何去面對世界中可能好像黑暗
[00:30:12.880 --> 00:30:15.880]  或者好像不合你心意的事情的時候
[00:30:15.880 --> 00:30:19.880]  讓我們活出一個和外面的人不一樣的生命
[00:30:19.880 --> 00:30:22.880]  活出一個更加滿足的生命
[00:30:22.880 --> 00:30:27.880]  讓人能夠看見你的光透過我們在這個世界中去彰顯
[00:30:27.880 --> 00:30:30.880]  願主你使我們一個探索者
[00:30:30.880 --> 00:30:33.880]  在我們的校園,在我們的朋友當中
[00:30:33.880 --> 00:30:39.880]  去成為他們的光,去將光明,去將盼望和信心帶給他們
[00:30:39.880 --> 00:30:41.880]  讓其他人也能夠認識你
[00:30:41.880 --> 00:30:44.880]  請你聽我們祈禱,祈禱奉主耶穌的聖名祈求
[00:30:44.880 --> 00:30:45.880]  阿們
[00:30:45.880 --> 00:30:47.880]  謝謝大家!

