
[00:00:00.000 --> 00:00:02.000]  各位影子晚安
[00:19:50.000 --> 00:19:52.000]  因為人是脆弱的
[00:19:52.000 --> 00:19:54.000]  人是善變的
[00:19:54.000 --> 00:19:56.000]  上一刻答應了的東西
[00:19:56.000 --> 00:19:58.000]  下一刻就會反悔
[00:19:58.000 --> 00:20:00.000]  耶穌在被捉拿之前
[00:20:00.000 --> 00:20:04.000]  給了很極力的力量在他面前說
[00:20:04.000 --> 00:20:07.000]  我就是必須和你同死
[00:20:07.000 --> 00:20:09.000]  也絕不會不認你
[00:20:09.000 --> 00:20:10.000]  大家記得吧
[00:20:10.000 --> 00:20:11.000]  然後呢
[00:20:11.000 --> 00:20:14.000]  這次就三次不認主
[00:20:14.000 --> 00:20:18.000]  當我們面對真實生命威脅的時候
[00:20:18.000 --> 00:20:23.000]  靠我們自己是不能夠站立得住的
[00:20:23.000 --> 00:20:25.000]  因為我們是不可靠的
[00:20:25.000 --> 00:20:27.000]  我們是不可信的
[00:20:27.000 --> 00:20:30.000]  我們會軟弱、會變節的
[00:20:30.000 --> 00:20:32.000]  我們會為了生命的緣故
[00:20:32.000 --> 00:20:35.000]  甚至我們的親人、朋友都會犧牲的
[00:20:35.000 --> 00:20:37.000]  人是信不過的
[00:20:37.000 --> 00:20:39.000]  那誰信得過呢
[00:20:39.000 --> 00:20:41.000]  唯有上帝才能夠信得過
[00:20:41.000 --> 00:20:43.000]  有上帝的保護
[00:20:43.000 --> 00:20:45.000]  整件事情就不同了
[00:20:45.000 --> 00:20:48.000]  靠我們沒有人能夠站立得住
[00:20:48.000 --> 00:20:51.000]  但有上帝保護的話
[00:20:51.000 --> 00:20:56.000]  所有屬於他的人都能夠勝過挑戰
[00:20:56.000 --> 00:20:58.000]  這段經文如果大家留心
[00:20:58.000 --> 00:21:03.000]  14萬4千這班人身上有個記號
[00:21:03.000 --> 00:21:06.000]  七章二到三節
[00:21:06.000 --> 00:21:10.000]  我又看見另一位天使從日出之地上來
[00:21:10.000 --> 00:21:12.000]  拿著永生上帝的印
[00:21:12.000 --> 00:21:18.000]  他向那些得到權並能傷害地和海的四位天使
[00:21:18.000 --> 00:21:20.000]  大聲喊著說
[00:21:20.000 --> 00:21:23.000]  你們不可傷害地、海和樹林
[00:21:23.000 --> 00:21:29.000]  讓我們在我們上帝縱目人的額上蓋了印
[00:21:29.000 --> 00:21:32.000]  這14萬4千代表著
[00:21:32.000 --> 00:21:35.000]  真是屬於上帝的子民這班人
[00:21:35.000 --> 00:21:38.000]  他們的頭上有個印
[00:21:38.000 --> 00:21:40.000]  只是蓋印這個行動
[00:21:40.000 --> 00:21:45.000]  肯定不可以按字面意思去記載
[00:21:45.000 --> 00:21:48.000]  難道我們每個人都有個頭和印蓋著嗎
[00:21:48.000 --> 00:21:51.000]  看看身邊應該沒有吧
[00:21:51.000 --> 00:21:54.000]  未蓋這麼恐怖
[00:21:54.000 --> 00:21:55.000]  看不到
[00:21:55.000 --> 00:21:59.000]  蓋印肯定不是一個字面的意思
[00:21:59.000 --> 00:22:01.000]  一個真的把印放在我們頭上
[00:22:01.000 --> 00:22:03.000]  蓋印是一個象徵行動
[00:22:03.000 --> 00:22:05.000]  這個象徵行動表示甚麼
[00:22:05.000 --> 00:22:08.000]  蓋印是表示上帝的保護
[00:22:08.000 --> 00:22:12.000]  大家還記得以色列人出埃及的事件嗎
[00:22:12.000 --> 00:22:16.000]  施行十災到最後一災殺長子之前
[00:22:16.000 --> 00:22:18.000]  上帝吩咐摩西
[00:22:18.000 --> 00:22:22.000]  叫那班百姓用羔羊的血
[00:22:22.000 --> 00:22:29.000]  塗在房屋兩邊的門框和門尾上做記號
[00:22:29.000 --> 00:22:33.000]  當上帝的使者見到這個血作為記號
[00:22:33.000 --> 00:22:35.000]  就會越過他們
[00:22:35.000 --> 00:22:37.000]  那個災殃
[00:22:37.000 --> 00:22:39.000]  那個殺長子的災禍
[00:22:39.000 --> 00:22:42.000]  就不會淋到他的子民身上
[00:22:42.000 --> 00:22:44.000]  蓋印是一個保護的記號
[00:22:44.000 --> 00:22:46.000]  上帝要越過
[00:22:46.000 --> 00:22:48.000]  那個災禍的災難
[00:22:48.000 --> 00:22:51.000]  不會淋到他的子民身上
[00:22:51.000 --> 00:22:54.000]  回看啟示錄第七章
[00:22:54.000 --> 00:22:57.000]  第七章我們說到第六印到第七印中間
[00:22:57.000 --> 00:23:00.000]  即是在揭開第七印之前
[00:23:00.000 --> 00:23:04.000]  上帝就通過一個天使
[00:23:04.000 --> 00:23:09.000]  來殺止這個揭開第七印的行動
[00:23:09.000 --> 00:23:13.000]  等到上帝的子民蓋了印之後
[00:23:13.000 --> 00:23:16.000]  然後就揭開第七印
[00:23:16.000 --> 00:23:21.000]  那個情況就好像出埃及的事件
[00:23:21.000 --> 00:23:25.000]  蓋印是指上帝在患難
[00:23:25.000 --> 00:23:29.000]  在災難中要保護他的子民
[00:23:29.000 --> 00:23:32.000]  上帝要保護他的子民
[00:23:32.000 --> 00:23:36.000]  免受一切的災害
[00:23:36.000 --> 00:23:42.000]  我們有永生上帝的印在我們當中
[00:23:42.000 --> 00:23:43.000]  雖然看不到
[00:23:43.000 --> 00:23:45.000]  但我們知道我們有的
[00:23:45.000 --> 00:23:47.000]  我們怎知道我們有呢
[00:23:47.000 --> 00:23:51.000]  這個蓋印有沒有甚麼標記認得到的
[00:23:51.000 --> 00:23:53.000]  外在看不到的
[00:23:53.000 --> 00:23:56.000]  但我們怎知道我們已經蓋了印呢
[00:23:56.000 --> 00:24:02.000]  如果我們剛才說
[00:24:02.000 --> 00:24:06.000]  十四萬四千人和第九節
[00:24:06.000 --> 00:24:10.000]  在世界各地無數身穿白衣
[00:24:10.000 --> 00:24:14.000]  手拿棕樹枝站在寶座和羔羊面前
[00:24:14.000 --> 00:24:16.000]  是同一班人的時候
[00:24:16.000 --> 00:24:21.000]  大概我們知道羔羊的印是一個怎樣的人呢
[00:24:21.000 --> 00:24:24.000]  就是叫我們身穿白衣
[00:24:24.000 --> 00:24:27.000]  我們手拿棕樹枝
[00:24:27.000 --> 00:24:33.000]  昔日以色列在房屋上塗上羔羊的血
[00:24:33.000 --> 00:24:35.000]  上帝保護他們
[00:24:35.000 --> 00:24:37.000]  越過了災禍
[00:24:37.000 --> 00:24:41.000]  今日同樣上帝要用羔羊的血作為標記
[00:24:41.000 --> 00:24:43.000]  第十三節,七章第十三節
[00:24:43.000 --> 00:24:46.000]  長老裏面有一個回應我說
[00:24:46.000 --> 00:24:48.000]  這些身穿白衣是誰
[00:24:48.000 --> 00:24:50.000]  是從哪裏來的
[00:24:50.000 --> 00:24:53.000]  他説:我主你是知道的
[00:24:53.000 --> 00:24:57.000]  他向我說:這些人是從大患難中出來的
[00:24:57.000 --> 00:25:03.000]  他們曾用羔羊的血把衣裳洗得潔白
[00:25:03.000 --> 00:25:07.000]  昔日以色列人真是用羔羊的血塗在門框和門尾上
[00:25:07.000 --> 00:25:09.000]  上帝就保護他們
[00:25:09.000 --> 00:25:12.000]  今日我們都有羔羊的血
[00:25:12.000 --> 00:25:15.000]  大家都知道羔羊的血講甚麼了
[00:25:15.000 --> 00:25:17.000]  到這裏我們應該知道羔羊的血是在講
[00:25:17.000 --> 00:25:22.000]  耶穌基督在十字架上為我們所犧牲流出的補血
[00:25:22.000 --> 00:25:24.000]  這個就是我們的印
[00:25:24.000 --> 00:25:26.000]  我們信了耶穌
[00:25:26.000 --> 00:25:29.000]  上帝透過耶穌基督去完成了救恩
[00:25:29.000 --> 00:25:32.000]  他的血洗清了我們的罪
[00:25:32.000 --> 00:25:34.000]  我們現在能夠成為上帝的兒女
[00:25:34.000 --> 00:25:36.000]  我們能夠坦然無懼
[00:25:36.000 --> 00:25:38.000]  站在上帝的私恩寶座前
[00:25:38.000 --> 00:25:40.000]  我們已經有這個印
[00:25:40.000 --> 00:25:44.000]  印是表示耶穌基督的德性
[00:25:44.000 --> 00:25:48.000]  印是表示我們已經受上帝的保護
[00:25:48.000 --> 00:25:53.000]  在揭開第七印一個災難性的審判之前
[00:25:53.000 --> 00:25:56.000]  上帝去應許我們
[00:25:56.000 --> 00:26:00.000]  要在患難裏面保護我們
[00:26:00.000 --> 00:26:01.000]  保守我們
[00:26:01.000 --> 00:26:07.000]  我們能夠靠著祂經過這些患難和災難
[00:26:07.000 --> 00:26:10.000]  誰能夠站立得住
[00:26:10.000 --> 00:26:12.000]  第七章的回答就是
[00:26:12.000 --> 00:26:15.000]  額頭上有永生上帝的人
[00:26:15.000 --> 00:26:18.000]  有耶穌基督的血所洗淨的人
[00:26:18.000 --> 00:26:22.000]  就能夠在各樣的挑戰和患難裏面
[00:26:22.000 --> 00:26:26.000]  將來就能夠站立得住
[00:26:26.000 --> 00:26:28.000]  為什麼到最後
[00:26:28.000 --> 00:26:31.000]  我們這群受過羔羊的血
[00:26:31.000 --> 00:26:34.000]  洗過潔淨潔白的人
[00:26:34.000 --> 00:26:37.000]  將來能夠站立得住呢
[00:26:37.000 --> 00:26:39.000]  為什麼呢
[00:26:39.000 --> 00:26:41.000]  七章十五到十七節說到
[00:26:41.000 --> 00:26:46.000]  因為耶穌基督就是我們的大牧者
[00:26:46.000 --> 00:26:47.000]  第十五節
[00:26:47.000 --> 00:26:49.000]  所以他們在上帝寶座前
[00:26:49.000 --> 00:26:52.000]  晝夜在祂殿中侍奉祂
[00:26:52.000 --> 00:26:56.000]  祂坐在寶座上要用帳幕覆蔽他們
[00:26:56.000 --> 00:26:57.000]  他們不再饑不再渴
[00:26:57.000 --> 00:26:59.000]  太陽必不傷害他們
[00:26:59.000 --> 00:27:02.000]  任何炎熱也不傷害他們
[00:27:02.000 --> 00:27:06.000]  因為寶座中的羔羊必牧養他們
[00:27:06.000 --> 00:27:08.000]  領他們到生命的泉源
[00:27:08.000 --> 00:27:13.000]  上帝必拆去他們一切的眼淚
[00:27:13.000 --> 00:27:18.000]  這段話將來我們讀到啟示錄二十一章會再次出現
[00:27:18.000 --> 00:27:21.000]  當新天新地展開的時候
[00:27:21.000 --> 00:27:24.000]  上帝就要親自和祂的子民同在
[00:27:24.000 --> 00:27:26.000]  要拆去我們一切的眼淚
[00:27:26.000 --> 00:27:28.000]  到時候不再有死亡
[00:27:28.000 --> 00:27:29.000]  不再有悲哀
[00:27:29.000 --> 00:27:31.000]  不再有哭號痛苦
[00:27:31.000 --> 00:27:35.000]  因為先前的事都過去了
[00:27:35.000 --> 00:27:37.000]  為什麼我們能夠站立得住
[00:27:37.000 --> 00:27:39.000]  因為有耶穌基督
[00:27:39.000 --> 00:27:41.000]  有上帝作為我們的大牧者
[00:27:41.000 --> 00:27:43.000]  祂會保護我們
[00:27:43.000 --> 00:27:45.000]  上帝的保護不是一時一刻
[00:27:45.000 --> 00:27:47.000]  不是今天不是明天
[00:27:47.000 --> 00:27:49.000]  是一直到世界的終結
[00:27:49.000 --> 00:27:52.000]  新天新地展開的時候
[00:27:52.000 --> 00:27:55.000]  我們就能夠和上帝同在
[00:27:55.000 --> 00:27:57.000]  上帝應許我們要保護我們
[00:27:57.000 --> 00:27:59.000]  上帝是好牧人
[00:27:59.000 --> 00:28:01.000]  好牧人是怎樣的
[00:28:01.000 --> 00:28:05.000]  耶穌說好牧人是不會撇下羊不顧
[00:28:05.000 --> 00:28:07.000]  當狼來到的時候
[00:28:07.000 --> 00:28:09.000]  祂不會撇下羊不顧
[00:28:09.000 --> 00:28:11.000]  並且耶穌曾經說過一個比喻
[00:28:11.000 --> 00:28:13.000]  一百隻羊有九十九隻
[00:28:13.000 --> 00:28:14.000]  還在這裡
[00:28:14.000 --> 00:28:15.000]  一隻走了會怎樣
[00:28:15.000 --> 00:28:17.000]  會放下
[00:28:17.000 --> 00:28:19.000]  不是扔下
[00:28:19.000 --> 00:28:20.000]  是放下九十九隻
[00:28:20.000 --> 00:28:22.000]  然後找回那隻回來
[00:28:22.000 --> 00:28:23.000]  上帝
[00:28:23.000 --> 00:28:25.000]  耶穌基督祂作為大牧者
[00:28:25.000 --> 00:28:27.000]  祂愛祂的羊到一個地步
[00:28:27.000 --> 00:28:30.000]  祂會逐個逐個找回他們
[00:28:30.000 --> 00:28:32.000]  這是不是很大的保證
[00:28:32.000 --> 00:28:34.000]  靠我們不行的
[00:28:34.000 --> 00:28:36.000]  我們會離開的
[00:28:36.000 --> 00:28:39.000]  但是耶穌基督祂是大牧者
[00:28:39.000 --> 00:28:41.000]  祂會找回我們回來
[00:28:41.000 --> 00:28:42.000]  這樣就有保證了
[00:28:42.000 --> 00:28:44.000]  耶穌基督找回我們回來
[00:28:44.000 --> 00:28:47.000]  耶穌基督逐個逐個找回我們回來
[00:28:47.000 --> 00:28:49.000]  我們今天能夠坐在這裡
[00:28:49.000 --> 00:28:52.000]  是耶穌基督找回我們回來
[00:28:52.000 --> 00:28:53.000]  從前我們迷失了
[00:28:53.000 --> 00:28:57.000]  是耶穌基督找回我們回來
[00:28:57.000 --> 00:28:59.000]  為什麼我們能夠得勝
[00:28:59.000 --> 00:29:00.000]  一句話很簡單
[00:29:00.000 --> 00:29:01.000]  因為有上帝
[00:29:01.000 --> 00:29:05.000]  有耶穌基督作為我們的大牧者
[00:29:05.000 --> 00:29:08.000]  詩篇23篇大家很熟悉吧
[00:29:08.000 --> 00:29:11.000]  耶穌說我們的牧者一生一世會怎樣
[00:29:11.000 --> 00:29:15.000]  有恩惠有慈愛隨著我們
[00:29:15.000 --> 00:29:16.000]  一生一世
[00:29:16.000 --> 00:29:18.000]  不是現在不是明天
[00:29:18.000 --> 00:29:21.000]  是一生一世直到主在來的一刻
[00:29:21.000 --> 00:29:23.000]  有上帝的保護
[00:29:23.000 --> 00:29:28.000]  誰能夠去洗我們與上帝的愛隔絕
[00:29:28.000 --> 00:29:30.000]  保羅說難道是患難嗎
[00:29:30.000 --> 00:29:31.000]  是困苦嗎
[00:29:31.000 --> 00:29:32.000]  是迫不得已嗎
[00:29:32.000 --> 00:29:33.000]  是飢餓嗎
[00:29:33.000 --> 00:29:34.000]  是赤身露底嗎
[00:29:34.000 --> 00:29:35.000]  是危險嗎
[00:29:35.000 --> 00:29:36.000]  是刀劍嗎
[00:29:36.000 --> 00:29:39.000]  這些都不能夠令我們與上帝的愛隔絕
[00:29:39.000 --> 00:29:40.000]  靠著上帝
[00:29:40.000 --> 00:29:43.000]  靠著耶穌基督的愛
[00:29:43.000 --> 00:29:46.000]  一切的事我們都得勝有餘
[00:29:46.000 --> 00:29:49.000]  誰能夠站得住
[00:29:49.000 --> 00:29:52.000]  有耶穌說作為牧者的人
[00:29:52.000 --> 00:29:55.000]  就能夠站立得住
[00:29:55.000 --> 00:29:56.000]  第七章說什麼
[00:29:56.000 --> 00:30:02.000]  第七章從這兩個問題入手的時候
[00:30:02.000 --> 00:30:05.000]  要到什麼時候和誰能夠站立得住
[00:30:05.000 --> 00:30:08.000]  這段經文就說了兩個的應許
[00:30:08.000 --> 00:30:14.000]  第一等到上帝指紋湊夠數目的時候
[00:30:14.000 --> 00:30:16.000]  上帝一定會施行審判
[00:30:16.000 --> 00:30:18.000]  為受害的人伸冤
[00:30:18.000 --> 00:30:21.000]  上帝心裡是有一條數的
[00:30:21.000 --> 00:30:24.000]  不過這條數是沒有人能夠計算出來
[00:30:24.000 --> 00:30:27.000]  在患難的日子裡上帝不是什麼都不做
[00:30:27.000 --> 00:30:34.000]  上帝一直很努力將他的人從黑暗裡焦聚回來
[00:30:34.000 --> 00:30:38.000]  即使迷失了的羊
[00:30:38.000 --> 00:30:42.000]  他要一隻一隻帶回神聖的國度裡
[00:30:42.000 --> 00:30:45.000]  第二上帝應許要在患難裡保護我們
[00:30:45.000 --> 00:30:47.000]  保護熟悉的人
[00:30:47.000 --> 00:30:50.000]  任何的災禍都傷不到我們
[00:30:50.000 --> 00:30:52.000]  傷不到我們的意思是
[00:30:52.000 --> 00:30:56.000]  我們不會和上帝的愛隔絕
[00:30:56.000 --> 00:31:01.000]  我們一生一世都有耶和華作為我們的主
[00:31:01.000 --> 00:31:04.000]  那麼我們看第七章說什麼呢
[00:31:04.000 --> 00:31:10.000]  第七章其實是說一個牧人去找羊的故事
[00:31:10.000 --> 00:31:12.000]  耶穌覺得是好的牧人
[00:31:12.000 --> 00:31:16.000]  在患難裡好牧人不會丟下自己的羊不理
[00:31:16.000 --> 00:31:20.000]  好牧人會盡一切努力去保護自己的羊
[00:31:20.000 --> 00:31:22.000]  羊走失了
[00:31:22.000 --> 00:31:25.000]  好牧人一定會將迷失的羊
[00:31:25.000 --> 00:31:29.000]  逐個逐個帶回羊圈裡
[00:31:29.000 --> 00:31:33.000]  第七章說的是好牧人去找羊的故事
[00:31:33.000 --> 00:31:36.000]  世界各地有很多人都是他的羊
[00:31:36.000 --> 00:31:39.000]  現在上帝耶穌基督很努力
[00:31:39.000 --> 00:31:41.000]  透過教會傳福音
[00:31:41.000 --> 00:31:45.000]  將那些羊帶回上帝的國度裡
[00:31:45.000 --> 00:31:49.000]  最後有五分鐘時間
[00:31:49.000 --> 00:31:53.000]  這段經文怎麼應用呢
[00:31:53.000 --> 00:31:58.000]  最後我講一個發生在我身上的經歷
[00:31:58.000 --> 00:32:01.000]  近期的經歷
[00:32:01.000 --> 00:32:05.000]  大概一個月前我和幾個朋友去吃飯
[00:32:05.000 --> 00:32:07.000]  這幾個朋友認識了很久
[00:32:07.000 --> 00:32:09.000]  我們從小就認識了
[00:32:09.000 --> 00:32:12.000]  從小就一起玩一起踢球一起去露營
[00:32:12.000 --> 00:32:14.000]  認識到現在
[00:32:14.000 --> 00:32:16.000]  長大之後
[00:32:16.000 --> 00:32:19.000]  因為大家都有很多事情忙
[00:32:19.000 --> 00:32:21.000]  有自己的家有自己的工作
[00:32:21.000 --> 00:32:24.000]  很多時候都沒有見面的機會
[00:32:24.000 --> 00:32:27.000]  不過我們都會偶爾約出來吃飯
[00:32:27.000 --> 00:32:31.000]  我們幾個老朋友偶爾出來敘舊
[00:32:31.000 --> 00:32:33.000]  大家都知道敘舊一吃飯
[00:32:33.000 --> 00:32:34.000]  通常都講什麼呢
[00:32:34.000 --> 00:32:36.000]  就講回舊時的事
[00:32:36.000 --> 00:32:37.000]  一定是的
[00:32:37.000 --> 00:32:38.000]  不知道為什麼一次次
[00:32:38.000 --> 00:32:41.000]  一段時間出來又講回那些事
[00:32:41.000 --> 00:32:43.000]  又這麼開心又繼續講
[00:32:43.000 --> 00:32:45.000]  講回舊時的事真的挺開心的
[00:32:45.000 --> 00:32:47.000]  講著講著的時候
[00:32:47.000 --> 00:32:50.000]  有個朋友突然間說了一句
[00:32:50.000 --> 00:32:52.000]  他說如果要死
[00:32:52.000 --> 00:32:55.000]  我們應該死了很多次
[00:32:55.000 --> 00:32:57.000]  如果要死我們應該死了很多次
[00:32:57.000 --> 00:32:58.000]  然後我們又說了
[00:32:58.000 --> 00:33:01.000]  我們幾個曾經撞車
[00:33:01.000 --> 00:33:03.000]  很嚴重但我們沒有死
[00:33:03.000 --> 00:33:06.000]  我們曾經在中二中三的時候
[00:33:06.000 --> 00:33:07.000]  去石泥背水塘玩
[00:33:07.000 --> 00:33:09.000]  我們掉了下水
[00:33:09.000 --> 00:33:10.000]  我是不會游泳的
[00:33:10.000 --> 00:33:11.000]  以為死定了
[00:33:11.000 --> 00:33:12.000]  但是又死不了
[00:33:12.000 --> 00:33:15.000]  有一次講起去營地
[00:33:15.000 --> 00:33:18.000]  我們幾個朋友那時候中學去營地
[00:33:18.000 --> 00:33:21.000]  玩著玩著的時候發現了一樣東西
[00:33:21.000 --> 00:33:23.000]  我們都不知道是什麼
[00:33:23.000 --> 00:33:27.000]  後來才知道原來是一個戰時的炸彈
[00:33:27.000 --> 00:33:28.000]  我們都不理
[00:33:28.000 --> 00:33:29.000]  我們繼續在那裡踢球
[00:33:29.000 --> 00:33:30.000]  繼續在那裡玩
[00:33:30.000 --> 00:33:33.000]  還要飛鏟下去
[00:33:33.000 --> 00:33:36.000]  後來有警察上來
[00:33:36.000 --> 00:33:37.000]  叫我們走開
[00:33:37.000 --> 00:33:38.000]  我們走了很遠
[00:33:38.000 --> 00:33:39.000]  然後引爆炸彈
[00:33:39.000 --> 00:33:42.000]  原來是會爆的
[00:33:42.000 --> 00:33:45.000]  要死要死很多次
[00:33:45.000 --> 00:33:47.000]  頂尖會要死死很多次
[00:33:47.000 --> 00:33:50.000]  那句話那一刻我很感動
[00:33:50.000 --> 00:33:51.000]  如果要死
[00:33:51.000 --> 00:33:52.000]  死了很多次
[00:33:52.000 --> 00:33:54.000]  我今天就不在這裡跟大家講
[00:33:54.000 --> 00:33:56.000]  如果不是上帝保護
[00:33:56.000 --> 00:33:58.000]  我會死了很多次
[00:33:58.000 --> 00:34:00.000]  接著沒多久
[00:34:00.000 --> 00:34:02.000]  我隔壁的朋友
[00:34:02.000 --> 00:34:05.000]  就跟我說了一些話
[00:34:05.000 --> 00:34:08.000]  我朋友他兩年前中了風
[00:34:08.000 --> 00:34:11.000]  右邊身體動不了
[00:34:11.000 --> 00:34:14.000]  他是一個很聰明的人
[00:34:14.000 --> 00:34:16.000]  你講一句
[00:34:16.000 --> 00:34:17.000]  他可以反駁你十句很快
[00:34:17.000 --> 00:34:18.000]  很聰明
[00:34:18.000 --> 00:34:21.000]  我們曾經叫他回教會
[00:34:21.000 --> 00:34:23.000]  但回過一兩次他就沒有回
[00:34:23.000 --> 00:34:26.000]  因為他中了風之後
[00:34:26.000 --> 00:34:29.000]  他開始跟他太太回教會
[00:34:29.000 --> 00:34:31.000]  他那晚就坐在我旁邊
[00:34:31.000 --> 00:34:32.000]  接著他跟我說
[00:34:32.000 --> 00:34:35.000]  我現在跟我太太回了哪間教會
[00:34:35.000 --> 00:34:37.000]  我信了耶穌
[00:34:37.000 --> 00:34:38.000]  他跟我說我信了耶穌
[00:34:38.000 --> 00:34:39.000]  我覺得很驚訝
[00:34:39.000 --> 00:34:40.000]  你信耶穌
[00:34:40.000 --> 00:34:42.000]  接著還跟我說
[00:34:42.000 --> 00:34:43.000]  我想洗禮
[00:34:43.000 --> 00:34:44.000]  你可不可以告訴我
[00:34:44.000 --> 00:34:46.000]  洗禮是什麼事
[00:34:46.000 --> 00:34:48.000]  是一件什麼事情
[00:34:48.000 --> 00:34:49.000]  那天晚上我就跟他說
[00:34:49.000 --> 00:34:50.000]  關於洗禮的事
[00:34:50.000 --> 00:34:51.000]  是不是很奇怪
[00:34:51.000 --> 00:34:53.000]  一個我肯定他不會信耶穌
[00:34:53.000 --> 00:34:56.000]  超級不信的人
[00:34:56.000 --> 00:34:58.000]  他竟然那晚跟我說
[00:34:58.000 --> 00:34:59.000]  我信耶穌
[00:34:59.000 --> 00:35:00.000]  我跟太太回教會
[00:35:00.000 --> 00:35:01.000]  我想洗禮
[00:35:01.000 --> 00:35:02.000]  我告訴你怎麼洗禮
[00:35:02.000 --> 00:35:04.000]  是不是很奇妙的一件事
[00:35:04.000 --> 00:35:07.000]  上帝一直在人類歷史裡面
[00:35:07.000 --> 00:35:08.000]  去工作
[00:35:08.000 --> 00:35:10.000]  去拯救人
[00:35:10.000 --> 00:35:11.000]  即使那些很硬心的人
[00:35:11.000 --> 00:35:13.000]  你看下去都不可能信耶穌
[00:35:13.000 --> 00:35:16.000]  但上帝一樣會透過經歷
[00:35:16.000 --> 00:35:18.000]  將他挽回回來
[00:35:18.000 --> 00:35:19.000]  那一晚我覺得
[00:35:19.000 --> 00:35:22.000]  上帝跟我說了兩件事
[00:35:22.000 --> 00:35:23.000]  就跟這段經文很共鳴
[00:35:23.000 --> 00:35:26.000]  上帝在保護我
[00:35:26.000 --> 00:35:27.000]  不是上帝保護我
[00:35:27.000 --> 00:35:28.000]  我死了很多次
[00:35:28.000 --> 00:35:30.000]  原來上帝一直在工作
[00:35:30.000 --> 00:35:32.000]  只不過我不知道
[00:35:32.000 --> 00:35:36.000]  上帝一直在找他的羊
[00:35:36.000 --> 00:35:39.000]  回到他的羊圈裡
[00:35:39.000 --> 00:35:42.000]  我們怎麼去應用這段經文
[00:35:42.000 --> 00:35:43.000]  啟示第七章
[00:35:43.000 --> 00:35:45.000]  其實就是人類歷史
[00:35:45.000 --> 00:35:49.000]  在災難裡面邁向終結的一個插曲
[00:35:49.000 --> 00:35:51.000]  這是一個插曲
[00:35:51.000 --> 00:35:54.000]  人生裡面是需要很多插曲
[00:35:54.000 --> 00:35:57.000]  插曲可以發揮很多作用
[00:35:57.000 --> 00:36:00.000]  插曲可以幫我們想回過去
[00:36:00.000 --> 00:36:04.000]  插曲可以幫我們想起某件事的重要性
[00:36:04.000 --> 00:36:06.000]  插曲可以提醒我們很多東西
[00:36:06.000 --> 00:36:08.000]  讓我們不要重蹈覆轍
[00:36:08.000 --> 00:36:10.000]  人生有很多這些小插曲
[00:36:10.000 --> 00:36:13.000]  插曲可以發揮很重要的作用
[00:36:13.000 --> 00:36:14.000]  在一個故事裡面
[00:36:14.000 --> 00:36:16.000]  一定會有插曲
[00:36:16.000 --> 00:36:19.000]  弟兄姊妹有沒有看過《足球小將》
[00:36:19.000 --> 00:36:22.000]  戴志偉帶著球去龍門的時候
[00:36:22.000 --> 00:36:24.000]  總是有很多插曲
[00:36:24.000 --> 00:36:27.000]  為什麼帶去龍門帶兩集都沒有呢
[00:36:27.000 --> 00:36:28.000]  就是想了很多東西
[00:36:28.000 --> 00:36:30.000]  那些插曲就是人生的點滴
[00:36:30.000 --> 00:36:32.000]  很重要的
[00:36:32.000 --> 00:36:34.000]  在日常裡面
[00:36:34.000 --> 00:36:36.000]  我們很多時候埋頭苦幹去做很多事
[00:36:36.000 --> 00:36:39.000]  我們忘記了人生很多很重要的東西
[00:36:39.000 --> 00:36:41.000]  即使在困難、艱難裡面
[00:36:41.000 --> 00:36:45.000]  我們會被艱難、困苦的東西綁住
[00:36:45.000 --> 00:36:47.000]  我們看不到
[00:36:47.000 --> 00:36:49.000]  就是有這些人生小插曲的出現
[00:36:49.000 --> 00:36:52.000]  提醒我們一些很重要的東西
[00:36:52.000 --> 00:36:54.000]  吃一頓飯上帝重新提醒我
[00:36:54.000 --> 00:36:57.000]  人生其實很重要
[00:36:57.000 --> 00:36:59.000]  如果不是上帝保護我們
[00:36:59.000 --> 00:37:01.000]  我們會死很多次
[00:37:01.000 --> 00:37:03.000]  還有上帝提醒我
[00:37:03.000 --> 00:37:05.000]  即使我察覺不到、意會不到
[00:37:05.000 --> 00:37:07.000]  上帝一直在工作
[00:37:07.000 --> 00:37:09.000]  上帝很愛他的人
[00:37:09.000 --> 00:37:11.000]  上帝一直通過很多方法
[00:37:11.000 --> 00:37:14.000]  將他的人帶到他的國度裡面
[00:37:14.000 --> 00:37:17.000]  我們需要有人生的小插曲
[00:37:17.000 --> 00:37:19.000]  留意人生的小插曲
[00:37:19.000 --> 00:37:22.000]  因為上帝很可能在這些小插曲裡面
[00:37:22.000 --> 00:37:24.000]  跟我們說話
[00:37:24.000 --> 00:37:25.000]  求主幫助我們
[00:37:25.000 --> 00:37:26.000]  我們一起祈禱
[00:37:26.000 --> 00:37:28.000]  上帝求你透過這段經文
[00:37:28.000 --> 00:37:30.000]  重新提醒我們、激勵我們
[00:37:30.000 --> 00:37:33.000]  你仍然是世界的主
[00:37:33.000 --> 00:37:37.000]  你是歷史掌管我們人生的上帝
[00:37:37.000 --> 00:37:39.000]  我們沒有一件事離開過你
[00:37:39.000 --> 00:37:42.000]  你應許過在患難裡面
[00:37:42.000 --> 00:37:44.000]  你會保護我們
[00:37:44.000 --> 00:37:48.000]  你應許過當你湊夠上帝子民的數目的時候
[00:37:48.000 --> 00:37:50.000]  你一定會再回來
[00:37:50.000 --> 00:37:52.000]  然後施行審判
[00:37:52.000 --> 00:37:54.000]  去開展新天新地
