
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹們 大家主內平安
[00:20:14.380 --> 00:20:18.540]  但是世界上的誘惑太多
[00:20:18.540 --> 00:20:21.260]  祂給我們的一個標準和一個劍把
[00:20:21.420 --> 00:20:23.940]  也太多的一個劍把和標準
[00:20:23.940 --> 00:20:26.940]  我們有一個正確的目標的時候
[00:20:26.940 --> 00:20:29.300]  才可以讓我們知道
[00:20:29.300 --> 00:20:33.180]  我們是神的子民啊
[00:20:33.180 --> 00:20:35.860]  我們是祂從罪惡裡面
[00:20:35.860 --> 00:20:38.180]  把我們救出來的群體啊
[00:20:38.180 --> 00:20:42.260]  我們用的方法 我們的心思意念
[00:20:42.260 --> 00:20:44.860]  不能跟著這個世界的標準
[00:20:44.860 --> 00:20:47.900]  得到的那些高位 如果不是神喜悅的
[00:20:47.900 --> 00:20:49.860]  也不是我們的目標
[00:20:50.300 --> 00:20:54.140]  我們追求的目標呢 是神國的目標
[00:20:54.140 --> 00:20:57.700]  所以在這裡呢 保羅就講到了
[00:20:57.700 --> 00:21:00.100]  叫你們行事
[00:21:00.100 --> 00:21:02.740]  要對得起
[00:21:02.740 --> 00:21:07.220]  也就是 我們的行為表達出來
[00:21:07.220 --> 00:21:09.180]  也要和我們的救恩
[00:21:09.180 --> 00:21:12.700]  神的榮耀 所相稱
[00:21:12.700 --> 00:21:14.460]  相稱
[00:21:14.460 --> 00:21:17.940]  你是那個榮耀的群體嗎
[00:21:18.340 --> 00:21:21.340]  你是領受了 上帝那種
[00:21:21.340 --> 00:21:22.820]  福分的愛心嗎
[00:21:22.820 --> 00:21:25.700]  以致 你行出來的時候
[00:21:25.700 --> 00:21:28.700]  有沒有好像保羅今天的那個表達
[00:21:28.700 --> 00:21:32.900]  好像父親一樣的那種的表達呢
[00:21:32.900 --> 00:21:36.460]  有一個童話故事啊
[00:21:36.460 --> 00:21:38.500]  給我的影響很深
[00:21:38.500 --> 00:21:41.140]  我相信這個童話故事呢
[00:21:41.140 --> 00:21:44.620]  在座應該大多數的弟兄姊妹都聽過
[00:21:44.620 --> 00:21:46.900]  這個童話故事呢 叫做
[00:21:47.380 --> 00:21:48.380]  醜小鴨
[00:21:48.380 --> 00:21:53.140]  在我成長的不同階段呢 聽過很多次
[00:21:53.140 --> 00:21:55.420]  影響了我的有三次
[00:21:55.420 --> 00:22:00.140]  第一次聽的時候呢 是小孩子的時候
[00:22:00.140 --> 00:22:02.660]  我爸爸媽媽就講給我聽啊
[00:22:02.660 --> 00:22:06.660]  我也很受感動 我為那個醜小鴨
[00:22:06.660 --> 00:22:09.780]  受別人的唾棄啊 排擠啊
[00:22:09.780 --> 00:22:13.620]  不待見啊 它那種堅持
[00:22:13.620 --> 00:22:16.100]  不放棄的心所感動
[00:22:16.500 --> 00:22:20.180]  最後呢 它終於就成了一隻白天鵝了
[00:22:20.180 --> 00:22:22.060]  非常的不錯
[00:22:22.060 --> 00:22:26.540]  後來呢 當我成長了到一個
[00:22:26.540 --> 00:22:28.540]  青少年階段了
[00:22:28.540 --> 00:22:31.260]  網絡呢 開始進入了我的生活
[00:22:31.260 --> 00:22:34.220]  第二次再看這個醜小鴨的故事呢
[00:22:34.220 --> 00:22:38.140]  是出自於網絡上面解讀的版本
[00:22:38.140 --> 00:22:40.740]  這個版本是這樣解釋的
[00:22:40.740 --> 00:22:44.100]  你以為醜小鴨的成功
[00:22:44.100 --> 00:22:45.980]  是靠著它自己嗎
[00:22:46.980 --> 00:22:49.220]  它靠著是它的爸爸媽媽
[00:22:49.220 --> 00:22:54.300]  哇 那個時候 我好像單頭一棒啊
[00:22:54.300 --> 00:22:57.500]  原來你高聽了這個成長過程
[00:22:57.500 --> 00:22:59.740]  那麼勵志的一個童話故事
[00:22:59.740 --> 00:23:03.460]  你到頭來 給我講的是一個
[00:23:03.460 --> 00:23:05.980]  成功靠父幹的例子
[00:23:05.980 --> 00:23:08.420]  努力有什麼用
[00:23:08.420 --> 00:23:11.420]  它還不是要靠它的爸爸媽媽
[00:23:11.420 --> 00:23:14.780]  是天鵝 它最後才能變成白天鵝
[00:23:15.300 --> 00:23:16.300]  呵呵
[00:23:16.300 --> 00:23:20.500]  後來呢 當我做父親的時候呢
[00:23:20.500 --> 00:23:24.140]  我又要開始給孩子講不同的童話故事了
[00:23:24.140 --> 00:23:27.100]  不可避免啊 有的時候買一本
[00:23:27.100 --> 00:23:30.180]  合輯啊 你跳不過這個故事啊
[00:23:30.180 --> 00:23:32.820]  那個時候我又開始掙扎了
[00:23:32.820 --> 00:23:35.740]  哎呀 我要不要講這個故事
[00:23:35.740 --> 00:23:39.100]  我很怕我的女兒她同樣去經歷那個
[00:23:39.100 --> 00:23:42.980]  有一個美好的童話的一個概念
[00:23:42.980 --> 00:23:46.540]  最後要經歷那種童話泡沫
[00:23:46.540 --> 00:23:48.500]  破滅的那種痛苦
[00:23:48.500 --> 00:23:50.820]  我就和神禱告
[00:23:50.820 --> 00:23:54.300]  天父啊 怎麼辦啊 你說我到底
[00:23:54.300 --> 00:23:56.500]  講還是不講呢
[00:23:56.500 --> 00:24:00.380]  禱告以後就有一個意念進入我的腦海了
[00:24:00.380 --> 00:24:05.660]  我求的 是和我們的天父在求啊
[00:24:05.660 --> 00:24:09.700]  我們所有人之所以能夠改變
[00:24:09.700 --> 00:24:12.340]  是因著我們的天父
[00:24:13.020 --> 00:24:16.380]  才可以得到一個生命的轉化
[00:24:16.380 --> 00:24:17.700]  和改變
[00:24:17.700 --> 00:24:20.180]  感謝藏美神
[00:24:20.180 --> 00:24:24.700]  如果現在再要講一個成功靠父幹的例子
[00:24:24.700 --> 00:24:26.340]  我願意講
[00:24:26.340 --> 00:24:29.980]  但是我靠的不是我世界上的父親
[00:24:29.980 --> 00:24:33.260]  我靠的 是我們
[00:24:33.260 --> 00:24:35.180]  在天上的父
[00:24:35.180 --> 00:24:38.420]  我同樣也盼望我的女兒
[00:24:38.420 --> 00:24:41.180]  因著認識我們的天父
[00:24:41.300 --> 00:24:43.300]  有丑小鴨
[00:24:43.300 --> 00:24:47.340]  可能他堅持的一套 他所持守的信仰
[00:24:47.340 --> 00:24:50.060]  我們基督徒所
[00:24:50.060 --> 00:24:52.860]  持守的我們的規則 我們的價值觀
[00:24:52.860 --> 00:24:56.740]  可能也和我們屬實的價值觀 有的時候
[00:24:56.740 --> 00:24:58.580]  格格不入的時候
[00:24:58.580 --> 00:25:01.580]  有的時候還被別人取笑
[00:25:01.580 --> 00:25:05.460]  你那個是不是笨啊 那個不是蠢啊 這樣
[00:25:05.460 --> 00:25:08.060]  但是我們因著這樣的堅持
[00:25:08.380 --> 00:25:11.380]  我們最後可以得到
[00:25:11.380 --> 00:25:14.380]  上帝的榮耀 因為這個是神
[00:25:14.380 --> 00:25:18.300]  在我們生命當中的旨意 我們最後也會發現
[00:25:18.300 --> 00:25:21.180]  這個也是天父給我們的榮美
[00:25:21.180 --> 00:25:24.940]  我們不是按照世界的價值觀的標準
[00:25:24.940 --> 00:25:28.020]  來建立我們家庭的 我們寧願
[00:25:28.020 --> 00:25:29.820]  多擺上時間
[00:25:29.820 --> 00:25:33.660]  多擺上代價 陪伴的是一個
[00:25:33.660 --> 00:25:35.860]  天父榮耀的形象
[00:25:36.180 --> 00:25:39.020]  在我們的家庭當中 得以展現
[00:25:39.020 --> 00:25:40.140]  祂的榮耀
[00:25:40.140 --> 00:25:42.540]  所以呢
[00:25:42.540 --> 00:25:44.860]  我們在這裡就可以看到
[00:25:44.860 --> 00:25:46.620]  保羅
[00:25:46.620 --> 00:25:48.780]  他沒有結過婚
[00:25:48.780 --> 00:25:51.700]  他當然也沒有當過父親
[00:25:51.700 --> 00:25:54.540]  但在這裡呢 因著
[00:25:54.540 --> 00:25:57.260]  他以基督的心為心的時候
[00:25:57.260 --> 00:26:00.420]  他可以有今天經文的這樣一個表達
[00:26:00.420 --> 00:26:03.380]  好像父親 帶自己的
[00:26:03.380 --> 00:26:05.940]  兒女一樣 去愛他們
[00:26:06.420 --> 00:26:07.940]  去關懷他們
[00:26:07.940 --> 00:26:11.380]  今天沒有讀的第七節
[00:26:11.380 --> 00:26:14.220]  大家可以回去看 他這樣說的
[00:26:14.220 --> 00:26:17.900]  在你們中間 純心溫柔
[00:26:17.900 --> 00:26:21.060]  如同母親 如養自己的
[00:26:21.060 --> 00:26:22.340]  孩子一樣
[00:26:22.340 --> 00:26:26.060]  保羅 他是一個男士
[00:26:26.060 --> 00:26:29.860]  他沒有可能做過母親的
[00:26:29.860 --> 00:26:31.780]  但就因著
[00:26:31.780 --> 00:26:34.420]  耶穌基督的心
[00:26:34.740 --> 00:26:37.780]  聖靈寄入了他的生命當中的時候
[00:26:37.780 --> 00:26:40.340]  他可以展現出來那種
[00:26:40.340 --> 00:26:42.540]  母親般的溫柔
[00:26:42.540 --> 00:26:45.420]  父親般的慈愛
[00:26:45.420 --> 00:26:48.380]  一起去教導我們的孩子們
[00:26:48.380 --> 00:26:51.940]  有五個方面 表達給了他所愛的
[00:26:51.940 --> 00:26:54.420]  帖薩諾尼加教會當中
[00:26:54.420 --> 00:26:58.420]  那麼 在父親節的時候
[00:26:58.420 --> 00:27:00.140]  大家都在想說
[00:27:00.140 --> 00:27:04.140]  哎呀 我們送什麼禮物給父親啊
[00:27:04.140 --> 00:27:06.700]  甚至我們的教會也會在想說
[00:27:06.700 --> 00:27:09.940]  預備什麼禮物 送給我們的父親們呢
[00:27:09.940 --> 00:27:14.100]  其實 如果當大家真正成為父親的時候
[00:27:14.100 --> 00:27:15.740]  就會發現
[00:27:15.740 --> 00:27:18.740]  父親要的一個最好的禮物
[00:27:18.740 --> 00:27:22.300]  就是 你有一個好的生命啊
[00:27:22.300 --> 00:27:26.260]  所以 保羅才在書信當中
[00:27:26.260 --> 00:27:29.860]  想了那麼多 講了那麼懇切
[00:27:29.860 --> 00:27:31.820]  把性命都不顧
[00:27:32.140 --> 00:27:35.700]  只是把善主的福音 要帶給
[00:27:35.700 --> 00:27:38.380]  他所愛的帖薩諾尼加教會
[00:27:38.380 --> 00:27:41.260]  當時的那些弟兄姊妹的
[00:27:41.260 --> 00:27:42.380]  生命當中
[00:27:42.380 --> 00:27:46.140]  同樣 作為我們的天父
[00:27:46.140 --> 00:27:48.180]  他所盼望的
[00:27:48.180 --> 00:27:51.700]  只是我們可以願意活出來
[00:27:51.700 --> 00:27:54.300]  那個榮耀的生命
[00:27:54.300 --> 00:27:57.540]  耶穌基督的生命 我們可以把
[00:27:57.540 --> 00:28:01.140]  這種的愛 投放在了我們的家庭當中
[00:28:01.660 --> 00:28:04.260]  天父 他就蒙悅納了
[00:28:04.260 --> 00:28:07.500]  天父 他就喜悅了
[00:28:07.500 --> 00:28:09.700]  因為在家庭當中
[00:28:09.700 --> 00:28:13.220]  你榮耀了天父 上帝的名字
[00:28:13.220 --> 00:28:17.620]  同樣 在父親節的時候
[00:28:17.620 --> 00:28:21.740]  也要再回到這個父親節快樂的主題
[00:28:21.740 --> 00:28:25.020]  盼望 耶穌基督的福音
[00:28:25.020 --> 00:28:28.420]  耶穌基督的靈 以耶穌基督的心
[00:28:28.620 --> 00:28:31.620]  把我們的實心拿走 換上
[00:28:31.620 --> 00:28:33.100]  以屬於祂的肉心
[00:28:33.100 --> 00:28:37.340]  讓我們真切的感受到 那份的榮耀
[00:28:37.340 --> 00:28:40.380]  那份屬於祂的快樂
[00:28:40.380 --> 00:28:42.620]  我們一起來禱告
[00:28:42.620 --> 00:28:48.740]  天父上帝 感謝讚美你
[00:28:48.740 --> 00:28:52.740]  感謝你 那樣的愛我們
[00:28:52.740 --> 00:28:55.020]  感謝你
[00:28:55.020 --> 00:28:56.420]  把心
[00:28:56.740 --> 00:28:59.820]  已經擺在了我們的生命當中
[00:28:59.820 --> 00:29:03.540]  主啊 不要讓我們再去抗拒
[00:29:03.540 --> 00:29:06.540]  主啊 不要讓我們再去逃避
[00:29:06.540 --> 00:29:09.780]  當我們真正領受了祢的心以後
[00:29:09.780 --> 00:29:12.180]  我們才可以真正活出
[00:29:12.180 --> 00:29:14.820]  榮耀祢 蒙祢所喜悅的
[00:29:14.820 --> 00:29:16.260]  樣式和生命來
[00:29:16.260 --> 00:29:19.420]  當我們遇到各樣困難的時候
[00:29:19.420 --> 00:29:22.620]  不論是家庭的教導 還是職場的
[00:29:22.620 --> 00:29:26.180]  難處的時候 你都願意去引導我們
[00:29:26.700 --> 00:29:28.460]  讓我們可以擺上
[00:29:28.460 --> 00:29:31.860]  用一個真切的愛心 真誠的
[00:29:31.860 --> 00:29:34.420]  分享 真理的教導
[00:29:34.420 --> 00:29:38.180]  真實的榜樣 還有真確的目標
[00:29:38.180 --> 00:29:40.700]  就可以來建立我們的生命
[00:29:40.700 --> 00:29:43.540]  我們愛的家庭 我們各樣的
[00:29:43.540 --> 00:29:44.540]  時風
[00:29:44.540 --> 00:29:47.700]  感謝主 感謝祢垂聽了我們同心合一的禱告
[00:29:47.700 --> 00:29:49.980]  奉主耶穌基督
[00:29:49.980 --> 00:29:52.620]  得勝的明啊求 Amen
[00:29:52.620 --> 00:29:54.620]  謝謝大家收看,下次見!

