
[00:00:00.000 --> 00:00:06.000]   - Hey, hello everyone.
[00:24:46.000 --> 00:24:50.000]   That we get to be more and more like him.
[00:24:50.000 --> 00:24:58.000]   So if we're to have this living hope, we need to know that we will have to learn how to embrace trials.
[00:24:58.000 --> 00:25:02.000]   That we have to learn how to embrace suffering.
[00:25:02.000 --> 00:25:04.000]   And we are born into this living hope.
[00:25:04.000 --> 00:25:12.000]   And every person who has given birth to a human being will tell you that being born is a painful experience.
[00:25:12.000 --> 00:25:16.000]   For the mother and also probably for the baby.
[00:25:16.000 --> 00:25:18.000]   Being pushed out into this world.
[00:25:18.000 --> 00:25:24.000]   And for us, as we are born again to be believers, to be followers of Christ, no one said that it would be easy.
[00:25:24.000 --> 00:25:26.000]   In fact, it will probably be harder.
[00:25:26.000 --> 00:25:29.000]   And being born hurts, sometimes we think it doesn't.
[00:25:29.000 --> 00:25:34.000]   Another example would be, imagine a sculptor creating a sculpture.
[00:25:34.000 --> 00:25:40.000]   He has to chip away at all the parts in order to form the image, the shape that he desires.
[00:25:40.000 --> 00:25:45.000]   And God is constantly chipping away at us through the trial so we don't be surprised.
[00:25:45.000 --> 00:25:47.000]   And we embrace them almost.
[00:25:47.000 --> 00:25:49.000]   Because that's the way to growth.
[00:25:49.000 --> 00:25:51.000]   That's the way to looking like Jesus.
[00:25:51.000 --> 00:25:56.000]   A couple of weeks ago, at the beginning of the Christmas holidays, my family and I, we went on a hike.
[00:25:56.000 --> 00:26:01.000]   Now, I'm not a big fan of hikes because they are, they just bring about too much suffering for me.
[00:26:01.000 --> 00:26:04.000]   But my wife loves them and it was a holiday time.
[00:26:04.000 --> 00:26:13.000]   So we went as a family and I wrongly placed my trust in some friends who said that the Apleichau hike was an easy one.
[00:26:13.000 --> 00:26:15.000]   And they took their baby and their kids.
[00:26:15.000 --> 00:26:17.000]   So we fell for it and we went.
[00:26:17.000 --> 00:26:20.000]   And thankfully we went with Gabriel.
[00:26:20.000 --> 00:26:22.000]   And we went.
[00:26:22.000 --> 00:26:25.000]   And it was steep.
[00:26:25.000 --> 00:26:27.000]   It was really steep.
[00:26:27.000 --> 00:26:35.000]   If you have been on that from Apleichau and then to Apleipa, it's a really steep hike and it was dangerous almost taking a young child.
[00:26:35.000 --> 00:26:37.000]   Almost irresponsible.
[00:26:37.000 --> 00:26:39.000]   I'll never do it again.
[00:26:39.000 --> 00:26:43.000]   Now, when I was going up this hike, I had a revelation.
[00:26:43.000 --> 00:26:47.000]   It was so steep that it would be the hikes where they left ropes for you to hold on to.
[00:26:47.000 --> 00:26:51.000]   Because you just couldn't do it on your own because it would be dangerous.
[00:26:51.000 --> 00:26:56.000]   But as I was going up, I realized, actually, well, one, it felt like 2020.
[00:26:56.000 --> 00:27:04.000]   That this moment that I was living right now on this hike, going up that mountain, felt like what 2020 was completely for us as a family.
[00:27:04.000 --> 00:27:07.000]   We were climbing up this uphill mountain.
[00:27:07.000 --> 00:27:11.000]   But that Jesus was the rope that we were clinging on to.
[00:27:11.000 --> 00:27:14.000]   That Jesus was there the whole time to take us up.
[00:27:14.000 --> 00:27:16.000]   But it was a hike.
[00:27:16.000 --> 00:27:18.000]   Sorry, it was a challenge and it was a struggle.
[00:27:18.000 --> 00:27:26.000]   But also I noticed the bits that had more rocks were easier to climb than the smoother bits.
[00:27:26.000 --> 00:27:34.000]   And it made me think, you know what, I think that's why God sometimes places rocks in front of our path.
[00:27:34.000 --> 00:27:36.000]   In front of our hike.
[00:27:36.000 --> 00:27:41.000]   Actually, those rocks, even though we despise them and we go through these rocky patches, life is just harder.
[00:27:41.000 --> 00:27:47.000]   But actually, it's grabbing on to those rocks actually helps us go to a new height.
[00:27:47.000 --> 00:27:53.000]   And I started to embrace, actually, if life was just a smooth, silky path, we would not really grow.
[00:27:53.000 --> 00:27:55.000]   We would not be able to climb up the smoother bits.
[00:27:55.000 --> 00:27:56.000]   We needed the rocks.
[00:27:56.000 --> 00:27:57.000]   We needed the rope.
[00:27:57.000 --> 00:27:59.000]   We needed Jesus to get up there.
[00:27:59.000 --> 00:28:05.000]   And it just reminded me as believers, that's how we really should live.
[00:28:05.000 --> 00:28:09.000]   That we can live today when we remind ourselves of that day.
[00:28:09.000 --> 00:28:10.000]   And we can rejoice.
[00:28:10.000 --> 00:28:16.000]   We can choose to rejoice, even through the rocky patches, even through the various trials, even through the refining.
[00:28:16.000 --> 00:28:18.000]   Because we know that's what God is allowing.
[00:28:18.000 --> 00:28:21.000]   That's what God wants for us.
[00:28:21.000 --> 00:28:22.000]   So that is it.
[00:28:22.000 --> 00:28:28.000]   If we're to have a living hope, second point is that we need to remember that we are being refined.
[00:28:28.000 --> 00:28:30.000]   So when we look at the trials, we're not surprised.
[00:28:30.000 --> 00:28:31.000]   We're not shocked.
[00:28:31.000 --> 00:28:33.000]   We're not disappointed or frustrated too much.
[00:28:33.000 --> 00:28:38.000]   But we know, wow, God's placed this rock in front of me for a reason.
[00:28:38.000 --> 00:28:41.000]   My job is to climb it and stay close to him.
[00:28:41.000 --> 00:28:46.000]   And the final one is this, that we are rescued.
[00:28:46.000 --> 00:28:48.000]   The scripture carries on.
[00:28:48.000 --> 00:28:50.000]   Oh, we missed it.
[00:28:50.000 --> 00:28:53.000]   I'm going to have to go back now.
[00:28:53.000 --> 00:28:55.000]   Here you go.
[00:28:55.000 --> 00:28:57.000]   Though you have not seen him, you love him.
[00:28:57.000 --> 00:29:00.000]   Though you -- I can read it from the Bible.
[00:29:00.000 --> 00:29:10.000]   Though you do not now see him, you believe in him and rejoice with joy that is inexpressible and filled with glory, obtaining the outcome of your faith, the salvation of your souls.
[00:29:10.000 --> 00:29:12.000]   Verse 10.
[00:29:12.000 --> 00:29:26.000]   Concerning this salvation, the prophets who prophesied about the grace that was to be yours searched and inquired carefully, inquiring what personal time the spirit of Christ in them was indicating when he predicted the sufferings of Christ and the subsequent glories.
[00:29:26.000 --> 00:29:40.000]   It was revealed to them that they were serving not themselves but you in the things that have now been announced to you through those who preach the good news to you by the Holy Spirit sent from heaven, things into which angels long to look.
[00:29:40.000 --> 00:29:45.000]   Now, I completely appreciate that that is a lot to read.
[00:29:45.000 --> 00:29:48.000]   But it's just a mouthful.
[00:29:48.000 --> 00:29:51.000]   I want to just distill what Peter is saying here.
[00:29:51.000 --> 00:29:59.000]   Peter is saying here that if you are to have this living hope, you need to remember that you were saved, that you have this salvation.
[00:29:59.000 --> 00:30:01.000]   Verse 9.
[00:30:01.000 --> 00:30:05.000]   Obtaining the outcome of your faith, the salvation of your souls.
[00:30:05.000 --> 00:30:09.000]   Now, salvation means to be rescued.
[00:30:09.000 --> 00:30:15.000]   To be rescued from danger, healing from illness, deliverance from the threat of death.
[00:30:15.000 --> 00:30:18.000]   See, the content of Christian hope is salvation.
[00:30:18.000 --> 00:30:23.000]   Peter says that to have hope, to look forward, you also need to look backward.
[00:30:23.000 --> 00:30:25.000]   You also need to see where you came from.
[00:30:25.000 --> 00:30:29.000]   Going back to that hike that I went on, it was a tough climb.
[00:30:29.000 --> 00:30:38.000]   But whenever I needed to take a moment, just to take a -- just to kind of have a second just to catch my breath, I would look back and I would see the most beautiful view.
[00:30:38.000 --> 00:30:41.000]   I would see, wow, isn't that amazing?
[00:30:41.000 --> 00:30:45.000]   Looking how far I had come, looking at the view that was behind.
[00:30:45.000 --> 00:30:53.000]   So Peter is saying here, if you are to remain in having this living hope, you need to look back in order to look forward.
[00:30:53.000 --> 00:30:57.000]   You need to remember that you were saved, that you were rescued.
[00:30:57.000 --> 00:31:00.000]   Do you remember how far you have come?
[00:31:00.000 --> 00:31:02.000]   So maybe that's a question for you.
[00:31:02.000 --> 00:31:09.000]   If you are facing challenges right now, are you able to look back and just go, wow, you know what?
[00:31:09.000 --> 00:31:14.000]   I'm not where I want to be, but I'm not where I used to be.
[00:31:14.000 --> 00:31:16.000]   I have made progress.
[00:31:16.000 --> 00:31:17.000]   I have grown.
[00:31:17.000 --> 00:31:20.000]   I have come a long way.
[00:31:20.000 --> 00:31:32.000]   See, if you're able to remember that, then you will have hope because you will know that God -- that you are moving in the right direction, that God is moving you in the right direction.
[00:31:32.000 --> 00:31:42.000]   You see, the purpose of this parrotage here from verses 8 to 12, even though it's a handful, is actually Peter reminding the readers of the spiritual blessing that they have.
[00:31:42.000 --> 00:31:51.000]   He's saying, do you know the people in the Old Testament, the ones who prophesied about the Messiah, they never got to see Jesus, but you did.
[00:31:51.000 --> 00:31:54.000]   You know what the ending of the story is now.
[00:31:54.000 --> 00:31:59.000]   What he's saying is in order to have living hope, you need to be filled with gratitude.
[00:31:59.000 --> 00:32:01.000]   You need to be filled with gratitude.
[00:32:01.000 --> 00:32:03.000]   You need to be thankful.
[00:32:03.000 --> 00:32:07.000]   Gratitude for the high privilege of knowing Christ.
[00:32:07.000 --> 00:32:19.000]   That thing there, if you know Christ and know that he's coming back, that will serve as a healthy antidote to discouragement, to frustration, to suffering.
[00:32:19.000 --> 00:32:22.000]   To be filled with thankfulness to God.
[00:32:22.000 --> 00:32:26.000]   Wow, look how far I've come and I know where you're taking me.
[00:32:26.000 --> 00:32:31.000]   See, those who are united to Christ will also, after suffering, enter into glory.
[00:32:31.000 --> 00:32:38.000]   That's the passage I just read from Romans 6, that we've been buried with him and that we might walk in a newness of life.
[00:32:38.000 --> 00:32:47.000]   So living hope is us remembering that we've been rescued once already and that we will be rescued again.
[00:32:47.000 --> 00:32:53.000]   That is the final point here for how we maintain this living hope.
[00:32:53.000 --> 00:32:54.000]   We have hope.
[00:32:54.000 --> 00:33:04.000]   Again, I share this before, we have a hope not because of Christ, of Jesus coming down and being born in a manger, but we have hope because he's coming again.
[00:33:04.000 --> 00:33:08.000]   And we have to remind ourselves again of that day all the time.
[00:33:08.000 --> 00:33:09.000]   Today and that day.
[00:33:09.000 --> 00:33:12.000]   Today and that day.
[00:33:12.000 --> 00:33:14.000]   So that's it.
[00:33:14.000 --> 00:33:21.000]   In order for us to have a living hope, we have to remember that we have been rewarded, that we are currently being refined,
[00:33:21.000 --> 00:33:25.000]   and that we have already been rescued and that he is coming back again.
[00:33:25.000 --> 00:33:31.000]   Brother, sister, I wanted to finish just by asking you that question again.
[00:33:31.000 --> 00:33:35.000]   How hopeful are you?
[00:33:35.000 --> 00:33:41.000]   We know the answer should be we are very hopeful, but we know that isn't always the case.
[00:33:41.000 --> 00:33:45.000]   It's sometimes hard to keep hope alive.
[00:33:45.000 --> 00:33:49.000]   But I wanted to finish by encouraging this.
[00:33:49.000 --> 00:33:53.000]   Hope is not yours to keep alive.
[00:33:53.000 --> 00:34:01.000]   So don't worry if you don't seem to be able to keep it alive, because the living hope that you were born into is not yours to keep alive.
[00:34:01.000 --> 00:34:04.000]   It's not a vague self-willed determination.
[00:34:04.000 --> 00:34:10.000]   You can't keep it alive yourself because hope is a person and his name is Jesus.
[00:34:10.000 --> 00:34:15.000]   And your hope is as alive as Jesus is.
[00:34:15.000 --> 00:34:20.000]   So when you are discouraged, when you are worried about the uncertainties ahead,
[00:34:20.000 --> 00:34:30.000]   I want to remind you that if he is your hope, then you need not be discouraged and that he is alive and that he's coming back.
[00:34:30.000 --> 00:34:34.000]   And that day should spur you on today.
[00:34:34.000 --> 00:34:41.000]   So if he's your hope, it doesn't matter how you feel about your hope, because hope is as alive as Jesus is.
[00:34:41.000 --> 00:34:52.000]   And the fact that Jesus died and rose again, remains unchanged, should change everything about the way we look at life.
[00:34:52.000 --> 00:35:01.000]   So allow the resurrection of Jesus to impact, to inform, to influence every aspect of your life.
[00:35:01.000 --> 00:35:10.000]   When you are making decisions about work, when you are making decisions about family or relationships or your future, remind yourself.
[00:35:10.000 --> 00:35:16.000]   The fact that Jesus rose from the dead, the fact that death is defeated, the fact that I have nothing to fear anymore.
[00:35:16.000 --> 00:35:22.000]   How should I live right now? Because the earthly possessions that we have will fade away.
[00:35:22.000 --> 00:35:26.000]   They will perish. They are defiled and they are going to fade away.
[00:35:26.000 --> 00:35:30.000]   But hope, Jesus will not.
[00:35:30.000 --> 00:35:39.000]   So as believers born into this living hope, we can take what the world misunderstands about hope and actually show everyone, hey, look, things are not good right now.
[00:35:39.000 --> 00:35:43.000]   Things, in fact, this world is very dark and we don't know what tomorrow holds.
[00:35:43.000 --> 00:35:47.000]   But my goodness, I have hope still because I know that Jesus is coming back.
[00:35:47.000 --> 00:35:51.000]   I have looked ahead and I see the ending to this story.
[00:35:51.000 --> 00:35:57.000]   And because of that, I have a hope that can't be shaken by anything in this world.
[00:35:57.000 --> 00:36:01.000]   We can really genuinely hope for the best, to borrow some more cheesy worldly quotes.
[00:36:01.000 --> 00:36:08.000]   We can hope for the best, not in the way that the world does, but we can hope for the best because we truly believe the best is yet to come.
[00:36:08.000 --> 00:36:14.000]   Because we believe Jesus is yet to return and because we believe Jesus rules over all.
[00:36:14.000 --> 00:36:18.000]   So may that hope be an anchor for my soul.
[00:36:18.000 --> 00:36:20.000]   May it be an anchor for your soul.
[00:36:20.000 --> 00:36:30.000]   And may the God of hope fill you with all joy and peace in believing so that by the power of the Holy Spirit, you may abound in hope.
[00:36:30.000 --> 00:36:35.000]   Let's pray.
[00:36:35.000 --> 00:36:39.000]   Lord Jesus, you are our hope.
[00:36:39.000 --> 00:36:49.000]   And whilst we fail to keep alive our hope sometimes, Lord, we remember to place all our hope in you.
[00:36:49.000 --> 00:36:54.000]   So today we commit to looking ahead to that day again.
[00:36:54.000 --> 00:37:03.000]   And we remember those three things that you have reminded us today through your word, that we have an inheritance that has our name on, that is being kept for us.
[00:37:03.000 --> 00:37:06.000]   And may that inform all our decisions today.
[00:37:06.000 --> 00:37:13.000]   May we not place our trust in the things of this world, but look ahead to what already has our name on.
[00:37:13.000 --> 00:37:21.000]   And may we also embrace the fact that we are being refined, that you are allowing waves to happen.
[00:37:21.000 --> 00:37:32.000]   You are allowing rocks to be in front of us, but only there to test the genuineness of our faith, only there to grow us, only there to refine us, to make us look more like you.
[00:37:32.000 --> 00:37:45.000]   And finally, we remember the truth of the gospel, that we have been rescued, that without you we are lost, that we are blind, but with you we see, we are found.
[00:37:45.000 --> 00:37:58.000]   And may that gratefulness, that gratitude for being rescued, seep into the deepest parts of our souls so that we can remain to have this living hope.
[00:37:58.000 --> 00:38:03.000]   We thank you, God. And it is in your name we pray. Amen.
[00:38:03.000 --> 00:38:13.000]   [BLANK_AUDIO]

