
[00:00:00.000 --> 00:00:02.000]  (陳健波) 各位姐妹早安
[00:24:08.000 --> 00:24:12.000]  耶穌基督曾經說過,祂是好木人
[00:24:12.000 --> 00:24:14.000]  好木人是怎樣的?
[00:24:14.000 --> 00:24:19.000]  好木人不會一見到狼狸就撇下羊逃跑
[00:24:19.000 --> 00:24:22.000]  詩篇23篇我們很熟悉的
[00:24:22.000 --> 00:24:26.000]  那裡說到只要耶和華是我們的目者,一生一世必有什麼?
[00:24:26.000 --> 00:24:29.000]  因為慈愛隨著我們
[00:24:29.000 --> 00:24:33.000]  有上帝這樣的恩惠,有上帝這樣的保護
[00:24:33.000 --> 00:24:35.000]  有上帝作為我們的目者
[00:24:35.000 --> 00:24:41.000]  這個世界不會有任何的東西叫我們和基督的愛隔絕
[00:24:41.000 --> 00:24:45.000]  保羅在《羅馬書八章》就這樣去問
[00:24:45.000 --> 00:24:52.000]  難道是患難嗎?是困苦嗎?是迫不及待嗎?是飢餓嗎?是赤身怒體嗎?是危險嗎?是刀劍嗎?
[00:24:52.000 --> 00:24:56.000]  這一切都不能夠叫我們和上帝的愛隔絕
[00:24:56.000 --> 00:25:02.000]  靠著我們的主,在一切的事上,我們已經得勝有餘
[00:25:02.000 --> 00:25:05.000]  第七章說的是什麼?
[00:25:05.000 --> 00:25:09.000]  我們通過兩個問題,我們就知道第七章
[00:25:09.000 --> 00:25:13.000]  那裡說到上帝給了兩個嬰兒給我們
[00:25:13.000 --> 00:25:17.000]  在大災難裡面,上帝給了兩個嬰兒給我們
[00:25:17.000 --> 00:25:21.000]  第一個嬰兒,上帝在歷史裡面
[00:25:21.000 --> 00:25:27.000]  他一直都有工作,他要將那些失喪的人
[00:25:27.000 --> 00:25:31.000]  將他們焦聚,然後成為自己的兒女
[00:25:31.000 --> 00:25:33.000]  組成上帝的國度
[00:25:33.000 --> 00:25:38.000]  上帝的子民是一定會湊夠數目的,上帝嬰兒了
[00:25:38.000 --> 00:25:43.000]  到數目足夠的時候,上帝就會有審判
[00:25:43.000 --> 00:25:49.000]  第二個嬰兒,就是上帝說要在患難裡面保護所有屬於他的人
[00:25:49.000 --> 00:25:54.000]  任何的災禍都不能夠傷害屬於他的人
[00:25:54.000 --> 00:25:59.000]  到最後,上帝的子民會能夠通過生命各樣的考驗
[00:25:59.000 --> 00:26:04.000]  能夠站在上帝耶穌基督的寶座前,來哭著說
[00:26:04.000 --> 00:26:09.000]  緣救恩歸於坐在寶座上,我們的上帝也歸於羔羊
[00:26:09.000 --> 00:26:12.000]  第七章說什麼呢?
[00:26:12.000 --> 00:26:17.000]  當我們這樣看的時候,第七章其實是說一個大牧人
[00:26:17.000 --> 00:26:21.000]  大牧者,去尋找羊群的一個故事
[00:26:21.000 --> 00:26:24.000]  耶穌基督是我們的大牧者
[00:26:24.000 --> 00:26:29.000]  在患難裡面,他從來沒有丟下我們不理
[00:26:29.000 --> 00:26:31.000]  他從來沒有袖手旁觀
[00:26:31.000 --> 00:26:37.000]  他繼續很努力將那些失散的人找回來
[00:26:37.000 --> 00:26:40.000]  一個一個地找他們回來
[00:26:40.000 --> 00:26:44.000]  其實我們之所以能夠坐在這裡,都是上帝找我們回來
[00:26:44.000 --> 00:26:46.000]  上帝尋找我們
[00:26:46.000 --> 00:26:48.000]  耶穌基督曾經說過一個比喻
[00:26:48.000 --> 00:26:51.000]  一百隻羊,有九十九隻
[00:26:51.000 --> 00:26:55.000]  在羊圈裡面一隻走失了,然後他會怎樣呢?
[00:26:55.000 --> 00:26:59.000]  他會放下那九十九隻,不是撇下
[00:26:59.000 --> 00:27:03.000]  然後很努力尋找那隻羊回來
[00:27:03.000 --> 00:27:06.000]  耶穌基督是我們的牧者,他會保護我們
[00:27:06.000 --> 00:27:13.000]  並且他會很努力將失散的人找回來
[00:27:13.000 --> 00:27:15.000]  在我們身邊有很多朋友和親人
[00:27:15.000 --> 00:27:20.000]  他們未相信上帝,未相信耶穌
[00:27:20.000 --> 00:27:22.000]  但是這個不是結局
[00:27:22.000 --> 00:27:27.000]  上帝很努力招了他們回到羊圈裡
[00:27:27.000 --> 00:27:32.000]  在患難裡給了我們兩個英許
[00:27:32.000 --> 00:27:37.000]  最後這段經文可以怎樣應用在我們的生命裡
[00:27:37.000 --> 00:27:40.000]  可以怎樣去應用這段經文呢?
[00:27:40.000 --> 00:27:43.000]  最後我想分享一個最近的經歷
[00:27:43.000 --> 00:27:46.000]  和大家彼此面對一下
[00:27:46.000 --> 00:27:51.000]  大概一個月前,我一個晚上和幾個朋友吃飯
[00:27:51.000 --> 00:27:54.000]  認識了很久,從小玩到大
[00:27:54.000 --> 00:28:00.000]  從小一起踢球,一起玩遊戲機,一起打麻將
[00:28:00.000 --> 00:28:04.000]  很多事情一起玩,只差沒有一起讀書
[00:28:04.000 --> 00:28:08.000]  我們幾個朋友很熟,不過長大之後
[00:28:08.000 --> 00:28:13.000]  大家的工作,大家的家庭忙碌,所以不是經常見面
[00:28:13.000 --> 00:28:15.000]  偶爾會見一次吃飯
[00:28:15.000 --> 00:28:19.000]  每次出來吃飯,當然會說回以前的事
[00:28:19.000 --> 00:28:23.000]  說往事很開心,每次出來又再說以前的事
[00:28:23.000 --> 00:28:28.000]  說著說著,有個朋友突然說了一句話
[00:28:28.000 --> 00:28:33.000]  他說如果我們要死,應該死了很多次
[00:28:33.000 --> 00:28:37.000]  如果我們要死,會死了很多次
[00:28:37.000 --> 00:28:40.000]  接著我們說回很多不同的經歷
[00:28:40.000 --> 00:28:43.000]  說回我們曾經撞車在香港濟那裡
[00:28:43.000 --> 00:28:48.000]  車頭和車尾都爛了,不過我們沒事,走出來
[00:28:48.000 --> 00:28:53.000]  又說回我們小時候很頑皮,去石尼貝水塘玩
[00:28:53.000 --> 00:28:57.000]  但我們掉進水裡,我不想游泳,不能死
[00:28:57.000 --> 00:29:02.000]  有一次說到去露營,那時是初中
[00:29:02.000 --> 00:29:05.000]  我們幾個朋友去露營
[00:29:05.000 --> 00:29:10.000]  玩的時候發現了一件事,好像戰前的手榴彈炸彈
[00:29:10.000 --> 00:29:14.000]  不過我們沒有理會,繼續踢球,飛撞過去
[00:29:14.000 --> 00:29:18.000]  後來有警察上來叫我們離開
[00:29:18.000 --> 00:29:23.000]  我們走了很遠,他們引爆炸彈,是會爆的
[00:29:23.000 --> 00:29:26.000]  那時我們才知道原來炸彈是會爆的
[00:29:26.000 --> 00:29:30.000]  頂姐妹如果要死,真的死了很多次
[00:29:30.000 --> 00:29:36.000]  今天不可能在大家當中分享這個經驗
[00:29:36.000 --> 00:29:41.000]  我這個朋友說如果要死,真的死了很多次
[00:29:41.000 --> 00:29:46.000]  那一刻很大的感動,原來上帝一直在保護我
[00:29:46.000 --> 00:29:49.000]  上帝一直在保護我們
[00:29:49.000 --> 00:29:55.000]  坐在我旁邊的朋友,其實是很聰明的
[00:29:55.000 --> 00:29:59.000]  你說他一句,他會馬上想到十句就回答你
[00:29:59.000 --> 00:30:01.000]  一個很聰明很聰明的人
[00:30:01.000 --> 00:30:06.000]  他兩年前因為中風,右邊手腳都動不了
[00:30:06.000 --> 00:30:11.000]  那一晚他跟我說,他開始跟太太上教會
[00:30:11.000 --> 00:30:15.000]  他說他信了耶穌,我覺得很神奇很驚訝
[00:30:15.000 --> 00:30:19.000]  他不可能會信耶穌,打死我也不相信他會信耶穌
[00:30:19.000 --> 00:30:22.000]  但他跟我說他跟太太上教會
[00:30:22.000 --> 00:30:26.000]  那一晚他還問我什麼叫洗禮,他想洗禮
[00:30:26.000 --> 00:30:30.000]  他問我洗禮是什麼,是不是很神奇的一件事
[00:30:30.000 --> 00:30:36.000]  我通過一個患難,令他回轉回到上帝那裡
[00:30:36.000 --> 00:30:40.000]  透過這一次吃飯,上帝讓我看到兩件事
[00:30:40.000 --> 00:30:43.000]  這兩件事跟今天的經文是共鳴的
[00:30:43.000 --> 00:30:46.000]  原來上帝一直在保護我們
[00:30:46.000 --> 00:30:49.000]  不是上帝我們死了很多次
[00:30:49.000 --> 00:30:53.000]  原來上帝一直在人的生命裡工作,我們不察覺
[00:30:53.000 --> 00:30:57.000]  到適當的時候,上帝就會將他的兒女
[00:30:57.000 --> 00:31:02.000]  一個一個把他們抓回自己的羊圈裡
[00:31:02.000 --> 00:31:05.000]  這段經文應該怎樣去應用
[00:31:05.000 --> 00:31:10.000]  啟示錄第七章是整個人類歷史在災難裡
[00:31:10.000 --> 00:31:14.000]  邁向終結的一個插曲
[00:31:14.000 --> 00:31:17.000]  其實人生裡有很多小插曲
[00:31:17.000 --> 00:31:21.000]  每個故事裡都有一些小插曲
[00:31:21.000 --> 00:31:25.000]  大家有沒有看過《足球小將》
[00:31:25.000 --> 00:31:28.000]  戴賜偉帶著球去龍門
[00:31:28.000 --> 00:31:31.000]  總是會想起很多東西
[00:31:31.000 --> 00:31:35.000]  有時候幾集都還沒到龍門,想起很多東西
[00:31:35.000 --> 00:31:39.000]  那些插曲其實講述很多人生過去的經驗
[00:31:39.000 --> 00:31:43.000]  怎樣去認識某個朋友,跟教練之間的相處
[00:31:43.000 --> 00:31:47.000]  怎樣提起他人生很重要的一些事情
[00:31:47.000 --> 00:31:50.000]  人生是需要有一些小插曲的
[00:31:50.000 --> 00:31:54.000]  在日常生活裡,我們會被很多東西綁住
[00:31:54.000 --> 00:31:57.000]  我們埋頭苦幹去做很多日常的事情
[00:31:57.000 --> 00:32:00.000]  去到一些艱難的地方
[00:32:00.000 --> 00:32:04.000]  我們更加會被艱難的事情和情緒困擾
[00:32:04.000 --> 00:32:08.000]  在這些時候我們需要一些生命的小插曲
[00:32:08.000 --> 00:32:10.000]  好像吃一頓飯
[00:32:10.000 --> 00:32:14.000]  上帝就會提醒我們有很多人生寶貴的道理
[00:32:14.000 --> 00:32:17.000]  上帝在看顧我們
[00:32:17.000 --> 00:32:21.000]  上帝一直在人類的歷史裡工作
[00:32:21.000 --> 00:32:24.000]  這些人生的小插曲
[00:32:24.000 --> 00:32:27.000]  上帝會用來提醒我們
[00:32:27.000 --> 00:32:29.000]  人生是不容易
[00:32:29.000 --> 00:32:32.000]  我們很多時候都忽略了很多重要的東西
[00:32:32.000 --> 00:32:34.000]  人生的插曲的出現
[00:32:34.000 --> 00:32:38.000]  重新提醒我們最重要的是什麼
[00:32:38.000 --> 00:32:41.000]  究竟我們相信我們有能力去應付一切
[00:32:41.000 --> 00:32:46.000]  還是我們相信有位大目者帶著我們去應付一切呢
[00:32:46.000 --> 00:32:48.000]  我們一起去祈禱
[00:32:48.000 --> 00:32:52.000]  上帝求你透過啟示錄第七章重新提醒我們
[00:32:52.000 --> 00:32:55.000]  你是愛我們的主
[00:32:55.000 --> 00:32:57.000]  你應許了要保護我們
[00:32:57.000 --> 00:33:00.000]  即使在艱難困苦的地方
[00:33:00.000 --> 00:33:02.000]  你會保護我們
[00:33:02.000 --> 00:33:04.000]  免受一切的災害
[00:33:04.000 --> 00:33:08.000]  沒有東西能夠使我們和基督的愛隔絕
[00:33:08.000 --> 00:33:13.000]  你也應許了你會繼續在人類歷史裡工作
[00:33:13.000 --> 00:33:15.000]  你會拯救失喪的人
[00:33:15.000 --> 00:33:18.000]  我們身邊的朋友和親人
[00:33:18.000 --> 00:33:20.000]  他們還沒認識你
[00:33:20.000 --> 00:33:23.000]  但我們相信你一直在他們生命裡工作
[00:33:23.000 --> 00:33:25.000]  你沒有離開過
[00:33:25.000 --> 00:33:27.000]  求主幫助我們帶著信心
[00:33:27.000 --> 00:33:28.000]  帶著信仰
[00:33:28.000 --> 00:33:31.000]  在人生裡遇到不同的問題
[00:33:31.000 --> 00:33:34.000]  我們都靠著主一起來面對
[00:33:34.000 --> 00:33:37.000]  當我們到了人生最後的階段
[00:33:37.000 --> 00:33:39.000]  面對基督的時候
[00:33:39.000 --> 00:33:43.000]  我們就能夠憑著信心站在你面前
[00:33:43.000 --> 00:33:45.000]  去稱讚你去榮耀你
[00:33:45.000 --> 00:33:46.000]  我們這樣簡單的祈禱
[00:33:46.000 --> 00:33:47.000]  奉主耶穌之名
[00:33:47.000 --> 00:33:48.000]  阿們

