
[00:00:00.000 --> 00:00:04.000]   >>
[00:25:58.100 --> 00:26:07.100]   The simple truth is that you need to let the Good Shepherd lead you by the still waters.
[00:26:07.100 --> 00:26:13.100]   You need Him to let you, cause you to lie down in green pastures.
[00:26:13.100 --> 00:26:16.100]   You need to ask God to refresh your souls
[00:26:16.100 --> 00:26:23.100]   and guide you along the righteous path of healing and restoration.
[00:26:23.100 --> 00:26:31.100]   You may feel surrounded by pressure and trouble,
[00:26:31.100 --> 00:26:37.100]   but know that God has set a table for you.
[00:26:37.100 --> 00:26:45.100]   And in the middle of all this, God has got your back.
[00:26:45.100 --> 00:26:51.100]   As a minister, I'm always confronted by people trying to trip me up.
[00:26:51.100 --> 00:26:55.100]   I used to call it the Monday morning email.
[00:26:55.100 --> 00:26:59.100]   But Sandra and I are blessed to have people all over the world
[00:26:59.100 --> 00:27:06.100]   who have our back and pray for us.
[00:27:06.100 --> 00:27:09.100]   Now on a Saturday evening, inevitably here at KSC,
[00:27:09.100 --> 00:27:14.100]   I, Chin and Sway are sitting behind us.
[00:27:14.100 --> 00:27:19.100]   Now, they're not high profile members of this congregation,
[00:27:19.100 --> 00:27:26.100]   but they are here principally because they've got our back.
[00:27:26.100 --> 00:27:32.100]   Literally and spiritually.
[00:27:32.100 --> 00:27:37.100]   But even more importantly, God has our back.
[00:27:37.100 --> 00:27:41.100]   When you and I remind ourselves of the truth
[00:27:41.100 --> 00:27:48.100]   that we are more prone to lay our side our fear and insecurities.
[00:27:48.100 --> 00:27:54.100]   The truth that God is for you and not against you matters greatly.
[00:27:54.100 --> 00:27:57.100]   It's not me against the world.
[00:27:57.100 --> 00:28:01.100]   You are not made to hate yourself.
[00:28:01.100 --> 00:28:07.100]   You are made to know that you are loved.
[00:28:07.100 --> 00:28:11.100]   Look at the table for a moment.
[00:28:11.100 --> 00:28:15.100]   Now forget the Taobao plastic food.
[00:28:15.100 --> 00:28:20.100]   And pretend for a moment.
[00:28:20.100 --> 00:28:24.100]   There's a banquet there.
[00:28:24.100 --> 00:28:31.100]   But you cannot enjoy it if your fists are clenched.
[00:28:31.100 --> 00:28:34.100]   You go out after dinner, go to a restaurant and clench your fist.
[00:28:34.100 --> 00:28:37.100]   You can't enjoy your dinner.
[00:28:37.100 --> 00:28:39.100]   Back to Psalm 23, verse 5 says,
[00:28:39.100 --> 00:28:45.100]   "You anoint my head with oil and my cup overflows."
[00:28:45.100 --> 00:28:47.100]   Now to understand this,
[00:28:47.100 --> 00:28:54.100]   you need to know that the biggest enemy of the sheep is not the big bad wolf.
[00:28:54.100 --> 00:29:03.100]   The biggest enemy of the sheep is tiny little parasites and flies.
[00:29:03.100 --> 00:29:09.100]   They attempt to lay their eggs in the sheep's nose.
[00:29:09.100 --> 00:29:13.100]   Yuck! It's disgusting. It's gross.
[00:29:13.100 --> 00:29:15.100]   They lay their eggs in the sheep nose.
[00:29:15.100 --> 00:29:24.100]   And so the shepherd would cover the sheep's head in oil.
[00:29:24.100 --> 00:29:33.100]   God through His Word wants to protect you from aggravation, lies and deceit.
[00:29:33.100 --> 00:29:36.100]   But there's more.
[00:29:36.100 --> 00:29:41.100]   Jesus wants your life to overflow.
[00:29:41.100 --> 00:29:45.100]   To reflect the bounty of the table.
[00:29:45.100 --> 00:29:50.100]   Again, forget the plastic flute for just a moment.
[00:29:50.100 --> 00:29:59.100]   Generosity is the business card of everyone who dines with Him.
[00:29:59.100 --> 00:30:03.100]   You don't hoard God's blessing.
[00:30:03.100 --> 00:30:11.100]   And so you pass out steak dinners to everyone, even your enemies.
[00:30:11.100 --> 00:30:14.100]   I want to tell you this. You'll never forget this.
[00:30:14.100 --> 00:30:19.100]   Generosity is impossible with closed fists.
[00:30:19.100 --> 00:30:22.100]   I'm going to say that again. I want you to remember this for the rest of your life.
[00:30:22.100 --> 00:30:29.100]   Generosity is impossible with closed fists.
[00:30:29.100 --> 00:30:36.100]   You can only give with open palms.
[00:30:36.100 --> 00:30:39.100]   I want to help change your script tonight.
[00:30:39.100 --> 00:30:43.100]   From everyone is against me.
[00:30:43.100 --> 00:30:46.100]   Everybody hates me.
[00:30:46.100 --> 00:30:51.100]   To God is for me. God has my back.
[00:30:51.100 --> 00:30:55.100]   The Lord Almighty is for you.
[00:30:55.100 --> 00:30:58.100]   So not everyone is against you.
[00:30:58.100 --> 00:31:05.100]   Don't give the enemy a seat at your table.
[00:31:05.100 --> 00:31:17.100]   My last finger represents the lie that there is no way out.
[00:31:17.100 --> 00:31:24.100]   If you feel like you're surrounded and there is no way out, the enemy is at your table.
[00:31:24.100 --> 00:31:31.100]   Now why I've left this one to the last one is it is the classic lie of the enemy.
[00:31:31.100 --> 00:31:38.100]   It's the ultimate that combines several of the lies I've addressed in this sermon.
[00:31:38.100 --> 00:31:42.100]   The enemy convinces you there is nowhere to turn.
[00:31:42.100 --> 00:31:45.100]   Nowhere to run.
[00:31:45.100 --> 00:31:47.100]   No way forward.
[00:31:47.100 --> 00:31:56.100]   No chance you are ever going to live again.
[00:31:56.100 --> 00:32:03.100]   One of the hardest parts of a pastor's job I have is conducting funerals.
[00:32:03.100 --> 00:32:13.100]   But I have to say the hardest part of the hardest part is suicide.
[00:32:13.100 --> 00:32:20.100]   Among those for me in the last couple of years have been a young lady, a committed Christian,
[00:32:20.100 --> 00:32:29.100]   jumping from a 46th floor after online abuse from a former boyfriend.
[00:32:29.100 --> 00:32:44.100]   And a businessman whose luxury hotels he had built in Italy fell victim to a financial crash because of COVID.
[00:32:44.100 --> 00:32:57.100]   I'm not here tonight to give you glib answers because these and situations that you may have been going through are real.
[00:32:57.100 --> 00:33:08.100]   But if you feel like you are surrounded, I've got some good news for you.
[00:33:08.100 --> 00:33:12.100]   You are surrounded.
[00:33:12.100 --> 00:33:16.100]   But it's better than you think.
[00:33:16.100 --> 00:33:29.100]   As I move towards the close of this sermon, I want to draw on some more recent Christian songs for illustration.
[00:33:29.100 --> 00:33:33.100]   Michael W. Smith in his song "Surrounded" says this.
[00:33:33.100 --> 00:33:43.100]   This is how I fight my battles. Just when you think you're lost, it may look like I'm surrounded, but I'm surrounded by you.
[00:33:43.100 --> 00:33:53.100]   Hey, it may look like I'm surrounded, but I'm surrounded by you.
[00:33:53.100 --> 00:34:03.100]   And this song draws us to the story of Elisha and the God of angel armies.
[00:34:03.100 --> 00:34:05.100]   Another song.
[00:34:05.100 --> 00:34:09.100]   We read in 2 Kings 6.
[00:34:09.100 --> 00:34:18.100]   The God's prophet Elisha found himself in this situation after giving valuable advice to Israel's army.
[00:34:18.100 --> 00:34:27.100]   The king of Syria decided to take Elisha as a prisoner and he sent an army to the city where the prophet was staying.
[00:34:27.100 --> 00:34:35.100]   Under the cover of darkness, the Syrian warriors surrounded the city.
[00:34:35.100 --> 00:34:41.100]   When Elisha's servant woke early in the morning to begin his usual routine,
[00:34:41.100 --> 00:34:48.100]   he found himself looking out at an army of Syrians.
[00:34:48.100 --> 00:34:54.100]   He cried out to his master in panic. "What shall we do?"
[00:34:54.100 --> 00:34:58.100]   For the prophet Elisha, the choice was clear.
[00:34:58.100 --> 00:35:03.100]   And his answer to the servant was simple and full of faith.
[00:35:03.100 --> 00:35:15.100]   He said this, "Don't be afraid for those who are with us are more than those who are against us."
[00:35:15.100 --> 00:35:22.100]   This would have been really difficult for the servant to accept as he looked out and he looked at a wall of enemies
[00:35:22.100 --> 00:35:26.100]   bristling with spears and shields.
[00:35:26.100 --> 00:35:35.100]   The servant didn't see anybody ready and willing to fight on their side.
[00:35:35.100 --> 00:35:40.100]   But Elisha saw it in a completely different situation.
[00:35:40.100 --> 00:35:44.100]   He spoke to the Lord on behalf of his servant and we read this.
[00:35:44.100 --> 00:35:54.100]   That Elisha prayed and said, "Oh Lord, please open his eyes that he might see."
[00:35:54.100 --> 00:36:03.100]   Suddenly the servant was able to see with the same enlightened eyes as Elisha.
[00:36:03.100 --> 00:36:07.100]   The hills around the city weren't empty at all.
[00:36:07.100 --> 00:36:15.100]   A mighty host of horses and chariots of fire stood in wait,
[00:36:15.100 --> 00:36:19.100]   sent by the Lord to protect his prophet.
[00:36:19.100 --> 00:36:22.100]   We read this, "So the Lord opened the eyes of the young man
[00:36:22.100 --> 00:36:33.100]   and he saw and behold the mountain was full of horses and chariots of fire all around Elisha."
[00:36:33.100 --> 00:36:42.100]   The Syrians began to advance on the city, unaware that they were now vastly outnumbered.
[00:36:42.100 --> 00:36:51.100]   Elisha spoke to God again asking, "Strike this people I pray with blindness."
[00:36:51.100 --> 00:36:58.100]   Chaos broke out in the Syrian ranks as the entire army suddenly went blind.
[00:36:58.100 --> 00:37:10.100]   My friends, in a matter of moments, Elisha's simple faith reduced a seemingly unstoppable foe to nothing.
[00:37:10.100 --> 00:37:17.100]   Now this story was the inspiration behind Chris Tomlin's song, "God of Angel Armies."
[00:37:17.100 --> 00:37:20.100]   The chorus goes like this, we've sung it here before.
[00:37:20.100 --> 00:37:23.100]   I know who goes before me.
[00:37:23.100 --> 00:37:26.100]   I know who stands behind.
[00:37:26.100 --> 00:37:34.100]   The God of angel armies is always by my side.
[00:37:34.100 --> 00:37:40.100]   The same is true for you and for me.
[00:37:40.100 --> 00:37:44.100]   Now it may be true that circumstances are closing.
[00:37:44.100 --> 00:37:51.100]   Your whole world is surrounded by threats, accusations, missiles.
[00:37:51.100 --> 00:37:54.100]   The enemy says you're doomed.
[00:37:54.100 --> 00:37:59.100]   There's no way out.
[00:37:59.100 --> 00:38:11.100]   But I tell you that God has everyone and everything surrounding you, surrounded.
[00:38:11.100 --> 00:38:22.100]   Don't give the enemy a seat at your table.
[00:38:22.100 --> 00:38:25.100]   There's another in the fire.
[00:38:25.100 --> 00:38:29.100]   We're going to finish now and ask the band to return.
[00:38:29.100 --> 00:38:37.100]   And my inspiration actually comes from another song.
[00:38:37.100 --> 00:38:46.100]   Two years ago, I was in Brisbane, Australia for the funeral of a close friend.
[00:38:46.100 --> 00:38:51.100]   It was actually my son's father-in-law.
[00:38:51.100 --> 00:38:58.100]   Somebody I'd known and loved for over 30 years.
[00:38:58.100 --> 00:39:05.100]   On the Friday night, the day before the funeral, I visited Hillsong Church in Brisbane
[00:39:05.100 --> 00:39:10.100]   and heard this song, the one that we sang earlier for the very first time.
[00:39:10.100 --> 00:39:15.100]   It was written by a young man called Chris Davenport,
[00:39:15.100 --> 00:39:22.100]   whose son had been recently diagnosed with autism.
[00:39:22.100 --> 00:39:32.100]   It comes from the story of Meshach, Shadrach and Abednego in the book of Daniel.
[00:39:32.100 --> 00:39:37.100]   To put things briefly, all people, including these three men,
[00:39:37.100 --> 00:39:43.100]   under the jurisdiction of King Nebuchadnezzar, were ordered to worship an idol
[00:39:43.100 --> 00:39:49.100]   or face the penalty of being hurled into a furnace.
[00:39:49.100 --> 00:39:54.100]   Due to their faith, Shadrach and Co. refused.
[00:39:54.100 --> 00:39:58.100]   Of course, they weren't desiring to be burnt alive.
[00:39:58.100 --> 00:40:08.100]   But under the faith that if God so wills, he will save them from such a terrible fate.
[00:40:08.100 --> 00:40:13.100]   Ultimately, the men were indeed cast into the fire.
[00:40:13.100 --> 00:40:19.100]   But instead of three of them, we see the picture in the furnace.
[00:40:19.100 --> 00:40:23.100]   There appeared four men.
[00:40:23.100 --> 00:40:29.100]   The fourth being either an angel or, some people believe, Jesus.
[00:40:29.100 --> 00:40:38.100]   The long and the short of this story is that Shadrach, Meshach and Abednego
[00:40:38.100 --> 00:40:52.100]   came out of the furnace unscathed, not even a burn mark on them.
[00:40:52.100 --> 00:41:00.100]   May this be our testimony.
[00:41:00.100 --> 00:41:06.100]   I invite you to stand.
[00:41:06.100 --> 00:41:12.100]   I just want to read this chorus to you and then we're going to sing it now.
[00:41:12.100 --> 00:41:16.100]   There's another in the fire, standing next to me.
[00:41:16.100 --> 00:41:20.100]   There's another in the waters, holding back the sea.
[00:41:20.100 --> 00:41:25.100]   And should I ever need reminding what power set me free,
[00:41:25.100 --> 00:41:30.100]   there is a grave that holds no body.
[00:41:30.100 --> 00:41:37.100]   Now that power lives in me.
[00:41:37.100 --> 00:41:49.100]   Now that power lives in you, my friends.
[00:41:49.100 --> 00:41:58.100]   When the enemy tries to spin lies, when he tries to sit at your table,
[00:41:58.100 --> 00:42:07.100]   there is one who is there with you and he will take you through this.
[00:42:07.100 --> 00:42:16.100]   So as we sing this, may you sing this in an act of faith,
[00:42:16.100 --> 00:42:22.100]   as a testimony to the one who is in the fire with us.
[00:42:22.100 --> 00:42:25.100]   Let's sing together.
[00:42:25.100 --> 00:42:35.100]   [BLANK_AUDIO]

