
[00:00:00.000 --> 00:00:02.000]  謝謝Narissa牧師
[00:18:11.000 --> 00:18:14.000]  其實在以西傑書當陣
[00:18:14.000 --> 00:18:17.000]  選照以西傑作先知的時候
[00:18:17.000 --> 00:18:19.000]  也有類似的情況發生
[00:18:19.000 --> 00:18:22.000]  發生在以西傑先知的身上
[00:18:22.000 --> 00:18:26.000]  當時以西傑吃了那卷內外
[00:18:26.000 --> 00:18:29.000]  寫滿了字的書卷
[00:18:29.000 --> 00:18:32.000]  其實跟這一節有點相似
[00:18:32.000 --> 00:18:34.000]  他吃了這卷書
[00:18:34.000 --> 00:18:36.000]  以西傑的口中
[00:18:36.000 --> 00:18:40.000]  他嘗到甜味如蜜
[00:18:40.000 --> 00:18:43.000]  同樣也嘗到像蜜糖般甜
[00:18:43.000 --> 00:18:45.000]  之後肚子就發苦了
[00:18:45.000 --> 00:18:49.000]  雖然以西傑書沒有直接描述到
[00:18:49.000 --> 00:18:52.000]  以西傑的肚子發苦
[00:18:52.000 --> 00:18:54.000]  但學者也有說到
[00:18:54.000 --> 00:18:58.000]  其實根據以西傑書第二章十節的描述
[00:18:58.000 --> 00:19:01.000]  也有暗自苦澀的一面
[00:19:01.000 --> 00:19:05.000]  大家可以回去再慢慢看
[00:19:05.000 --> 00:19:09.000]  小書卷正如剛才我們很早之前
[00:19:09.000 --> 00:19:11.000]  我們看到的意思
[00:19:11.000 --> 00:19:13.000]  就是代表神的話語
[00:19:13.000 --> 00:19:17.000]  所以約翰要去吃小書卷的時候
[00:19:17.000 --> 00:19:20.000]  也就是代表約翰會將神的話
[00:19:20.000 --> 00:19:23.000]  傳給多方、多文、多王
[00:19:23.000 --> 00:19:26.000]  小書卷被約翰吃下去
[00:19:26.000 --> 00:19:28.000]  首先有甜的部分
[00:19:28.000 --> 00:19:30.000]  因為約翰作為神的僕人
[00:19:30.000 --> 00:19:35.000]  他能夠傳講上帝的福音是甘甜的
[00:19:35.000 --> 00:19:39.000]  當我在準備這個訊息的時候
[00:19:39.000 --> 00:19:44.000]  我也有回想自己被神呼召的那一刻
[00:19:44.000 --> 00:19:47.000]  當時我是參與一個配靈會
[00:19:47.000 --> 00:19:51.000]  當時當講完他去呼召的時候
[00:19:51.000 --> 00:19:54.000]  其實也有一個很實在的感受
[00:19:54.000 --> 00:19:57.000]  在我心裡湧現出來
[00:19:57.000 --> 00:20:01.000]  當時我覺得能夠去侍奉上帝
[00:20:01.000 --> 00:20:05.000]  能夠跟別人傳講上帝這麼好的福音
[00:20:05.000 --> 00:20:08.000]  我覺得是一件很榮耀的事情
[00:20:08.000 --> 00:20:14.000]  並且其實是有這份甘甜在裡面的
[00:20:14.000 --> 00:20:16.000]  就好像我自己
[00:20:16.000 --> 00:20:18.000]  有些喜歡吃甜品
[00:20:18.000 --> 00:20:20.000]  做了很多甜品出來
[00:20:20.000 --> 00:20:24.000]  看到有一間甜品店
[00:20:24.000 --> 00:20:26.000]  有很多不同的甜品的時候
[00:20:26.000 --> 00:20:32.000]  其實我會很想點完菜單的甜品
[00:20:32.000 --> 00:20:34.000]  不過雖然我現在
[00:20:34.000 --> 00:20:36.000]  跟我未婚夫都在籌備婚禮
[00:20:36.000 --> 00:20:38.000]  所以也不能吃這麼多甜品
[00:20:38.000 --> 00:20:40.000]  不過回到家裡
[00:20:40.000 --> 00:20:42.000]  那一刻我同樣地
[00:20:42.000 --> 00:20:46.000]  其實我自己也很想去做這件事
[00:20:46.000 --> 00:20:47.000]  在傳福音的時候
[00:20:47.000 --> 00:20:50.000]  將上帝很棒的福音
[00:20:50.000 --> 00:20:53.000]  所有的東西傳給身邊的人
[00:20:53.000 --> 00:20:56.000]  上帝那個可以使人釋放
[00:20:56.000 --> 00:20:59.000]  使人自由的福音
[00:20:59.000 --> 00:21:03.000]  其實剛剛開始入職做傳導人的時候
[00:21:03.000 --> 00:21:06.000]  我自己也有很多的適應
[00:21:06.000 --> 00:21:08.000]  記得起初
[00:21:08.000 --> 00:21:09.000]  九月左右
[00:21:09.000 --> 00:21:11.000]  九月的時候開始
[00:21:11.000 --> 00:21:13.000]  我每天都要睡很多
[00:21:13.000 --> 00:21:17.000]  我想我也有跟我的同工分享過
[00:21:17.000 --> 00:21:20.000]  我睡九至十個小時以上
[00:21:20.000 --> 00:21:21.000]  好像也不夠
[00:21:21.000 --> 00:21:24.000]  我想可能也是因為在侍奉當中
[00:21:24.000 --> 00:21:25.000]  有些適應
[00:21:25.000 --> 00:21:28.000]  我要自己再調整自己
[00:21:28.000 --> 00:21:32.000]  很感恩教會讓我有很多的支持
[00:21:32.000 --> 00:21:35.000]  特別是在去年的十二月
[00:21:35.000 --> 00:21:38.000]  我們開始了一個牧者的門訓
[00:21:38.000 --> 00:21:40.000]  這個門訓其實叫做
[00:21:40.000 --> 00:21:44.000]  「牧者門裡進入水深之處」
[00:21:44.000 --> 00:21:45.000]  聽到這個名字
[00:21:45.000 --> 00:21:48.000]  真的要進入水深之處
[00:21:48.000 --> 00:21:53.000]  也知道自己要面對一些改變
[00:21:53.000 --> 00:21:57.000]  可能大家聽林牧師講道的時候
[00:21:57.000 --> 00:22:00.000]  他也有分享過這個門裡的小祖
[00:22:00.000 --> 00:22:05.000]  我還記得我們門裡有幾個祖
[00:22:05.000 --> 00:22:09.000]  我在小祖裡也有跟我的祖源分享過
[00:22:09.000 --> 00:22:12.000]  跟上帝一個甜蜜的時刻
[00:22:12.000 --> 00:22:14.000]  這個時刻
[00:22:14.000 --> 00:22:16.000]  我的分享就是
[00:22:16.000 --> 00:22:20.000]  當自己可以在安靜的時候
[00:22:20.000 --> 00:22:24.000]  聆聽上帝透過聖經或靈修書籍
[00:22:24.000 --> 00:22:27.000]  要跟我說的話
[00:22:27.000 --> 00:22:29.000]  上帝真的很信實
[00:22:29.000 --> 00:22:33.000]  每一次都在書裡向我說話
[00:22:33.000 --> 00:22:35.000]  讓我感到很震撼
[00:22:35.000 --> 00:22:37.000]  其實我只是開一本書
[00:22:37.000 --> 00:22:39.000]  只是開一本聖經
[00:22:39.000 --> 00:22:43.000]  但神就是透過他的話語
[00:22:43.000 --> 00:22:46.000]  去回應我當日生命裡面
[00:22:46.000 --> 00:22:49.000]  面對的困難和挑戰
[00:22:49.000 --> 00:22:54.000]  而這些安靜的時間對於我來說是甜蜜的
[00:22:54.000 --> 00:22:58.000]  並且勝過要睡多久
[00:22:58.000 --> 00:23:00.000]  睡九至十個小時以上
[00:23:00.000 --> 00:23:06.000]  是讓我真正可以得到休息的來源
[00:23:06.000 --> 00:23:08.000]  同樣地,弟兄姊妹
[00:23:08.000 --> 00:23:10.000]  我們今天相信的福音
[00:23:10.000 --> 00:23:12.000]  是不是這麼棒呢?
[00:23:12.000 --> 00:23:16.000]  福音的大能是不是真的有影響我們呢?
[00:23:16.000 --> 00:23:19.000]  有沒有真的在改變我們生命呢?
[00:23:19.000 --> 00:23:23.000]  還是我們只是星期六、日回來
[00:23:23.000 --> 00:23:32.000]  然後被平時的生活搞得很困擾、很憂慮呢?
[00:23:32.000 --> 00:23:36.000]  是的,我看到有弟兄姊妹在點頭
[00:23:36.000 --> 00:23:39.000]  如果真的,我鼓勵大家
[00:23:39.000 --> 00:23:44.000]  去得著這份傳福音的甘甜
[00:23:44.000 --> 00:23:47.000]  上帝的話語的甘甜
[00:23:47.000 --> 00:23:49.000]  因為能夠參與在上帝
[00:23:49.000 --> 00:23:52.000]  差派我們的大使命當中
[00:23:52.000 --> 00:23:54.000]  去傳講祂的好消息
[00:23:54.000 --> 00:23:57.000]  去傳講祂的福音大能
[00:23:57.000 --> 00:23:59.000]  是一份甘甜的事情
[00:23:59.000 --> 00:24:01.000]  因為我們相信的是
[00:24:01.000 --> 00:24:03.000]  當人聽到福音
[00:24:03.000 --> 00:24:07.000]  他就有一個機會可以認識主耶穌
[00:24:07.000 --> 00:24:09.000]  他認識主耶穌的時候
[00:24:09.000 --> 00:24:11.000]  就可以將困難和問題
[00:24:11.000 --> 00:24:13.000]  依靠上帝的幫助
[00:24:13.000 --> 00:24:15.000]  他就可以有一個機會
[00:24:15.000 --> 00:24:17.000]  和我們一樣享受
[00:24:17.000 --> 00:24:20.000]  耶穌給我們那份豐盛的生命
[00:24:20.000 --> 00:24:22.000]  因為沒有耶穌的人
[00:24:22.000 --> 00:24:25.000]  可能他們的生活有他們的富足
[00:24:25.000 --> 00:24:27.000]  有他們需要的東西
[00:24:27.000 --> 00:24:30.000]  但是他們心靈裡面最深處的那一部分
[00:24:30.000 --> 00:24:32.000]  其實是沒有填補的
[00:24:32.000 --> 00:24:35.000]  記得我自己還沒有信主的時候
[00:24:35.000 --> 00:24:39.000]  其實我自己都經常感到緊張
[00:24:39.000 --> 00:24:41.000]  和憂慮重重
[00:24:41.000 --> 00:24:44.000]  覺得所有事情我都要有把握
[00:24:44.000 --> 00:24:46.000]  我要掌握到所有東西
[00:24:46.000 --> 00:24:48.000]  但是其實往往就是
[00:24:48.000 --> 00:24:50.000]  當自己不能夠控制所有東西
[00:24:50.000 --> 00:24:53.000]  或者不能夠掌握的時候
[00:24:53.000 --> 00:24:55.000]  都會讓自己有打擊
[00:24:55.000 --> 00:24:57.000]  和會沒有信心
[00:24:57.000 --> 00:25:01.000]  不知道大家有沒有都試過類似的情況
[00:25:01.000 --> 00:25:03.000]  沒有耶穌的時候
[00:25:03.000 --> 00:25:07.000]  我們的心的空洞真的要填補
[00:25:07.000 --> 00:25:10.000]  我們可能會感到孤單
[00:25:10.000 --> 00:25:13.000]  所以能夠成為去傳福音的門徒
[00:25:13.000 --> 00:25:16.000]  讓人認識這位主耶穌
[00:25:16.000 --> 00:25:19.000]  一定是甘甜的一件事情
[00:25:19.000 --> 00:25:22.000]  我也想在這裡分享一下兒童區
[00:25:22.000 --> 00:25:24.000]  今年我們剛剛很感恩
[00:25:24.000 --> 00:25:26.000]  我們開始了小陽光
[00:25:26.000 --> 00:25:28.000]  SEN的主日學
[00:25:28.000 --> 00:25:30.000]  我也想在這裡聲明
[00:25:30.000 --> 00:25:32.000]  因為我們人手不足
[00:25:32.000 --> 00:25:35.000]  我們還在嘗試
[00:25:35.000 --> 00:25:39.000]  所以暫時不是對外開放的主日學
[00:25:39.000 --> 00:25:42.000]  在這個主日學開拓之前
[00:25:42.000 --> 00:25:47.000]  我們只能夠每個月去接觸這些小朋友
[00:25:47.000 --> 00:25:52.000]  到現在我們可以每個星期去接觸這些小朋友
[00:25:52.000 --> 00:25:55.000]  其實讓我感到很感恩和很感動
[00:25:55.000 --> 00:25:57.000]  看到這些小朋友
[00:25:57.000 --> 00:26:00.000]  雖然他們在學習上或者表現上
[00:26:00.000 --> 00:26:03.000]  和其他小朋友不同
[00:26:03.000 --> 00:26:07.000]  但是看到他們每次回來教會的渴望
[00:26:07.000 --> 00:26:10.000]  每次提早回來教會
[00:26:10.000 --> 00:26:12.000]  讓我很感動
[00:26:12.000 --> 00:26:20.000]  同時知道這一切都是一班義工和核心團隊的努力
[00:26:20.000 --> 00:26:24.000]  他們沒有忘記上帝給他們的呼召
[00:26:24.000 --> 00:26:28.000]  每個星期天在兒童主日學服侍
[00:26:28.000 --> 00:26:34.000]  因為我們真的很想將福音帶到小朋友的心裡
[00:26:34.000 --> 00:26:36.000]  就是在他們還小的時候
[00:26:36.000 --> 00:26:42.000]  就可以認識到神為他們所做的一切
[00:26:42.000 --> 00:26:45.000]  在世界裡有很多不同的要求
[00:26:45.000 --> 00:26:51.000]  或者期望或者價值觀準備要衝到他們面前之先
[00:26:51.000 --> 00:26:57.000]  我們很想將神的話語帶到小朋友的心裡
[00:26:57.000 --> 00:27:00.000]  其實現在在新聞上也看到
[00:27:00.000 --> 00:27:03.000]  初小學生或者再小一點的
[00:27:03.000 --> 00:27:06.000]  其實他們已經感到很大壓力
[00:27:06.000 --> 00:27:12.000]  所以很想用上帝的價值觀去塗鑿他們的生命
[00:27:12.000 --> 00:27:16.000]  這就是我和義工的團隊
[00:27:16.000 --> 00:27:17.000]  我們的導師
[00:27:17.000 --> 00:27:20.000]  我們想嘗到的甜
[00:27:20.000 --> 00:27:23.000]  我們看到這個小書卷
[00:27:23.000 --> 00:27:26.000]  當約翰吃下去的時候
[00:27:26.000 --> 00:27:28.000]  是有甜的
[00:27:28.000 --> 00:27:31.000]  但也有什麼呢?
[00:27:31.000 --> 00:27:34.000]  就是有苦的部分
[00:27:34.000 --> 00:27:36.000]  不知道大家能否猜到
[00:27:36.000 --> 00:27:39.000]  發苦的部分是在說什麼呢?
[00:27:39.000 --> 00:27:44.000]  其實是在說傳福音會面對的什麼事情呢?
[00:27:44.000 --> 00:27:46.000]  其實就是傳福音的時候
[00:27:46.000 --> 00:27:51.000]  傳道者會面對的壓迫或者迫伯
[00:27:51.000 --> 00:27:57.000]  我們在歷史裡也見過很多不同的傳道者
[00:27:57.000 --> 00:28:01.000]  他們可能去到一個國家裡去開荒
[00:28:01.000 --> 00:28:04.000]  去開拓一些新的教會
[00:28:04.000 --> 00:28:06.000]  或者在不同的時宮上
[00:28:06.000 --> 00:28:09.000]  他們也會面對著種種的挑戰
[00:28:09.000 --> 00:28:11.000]  我們可以見到傳道者
[00:28:11.000 --> 00:28:15.000]  其實他們有很多不容易和辛酸的
[00:28:15.000 --> 00:28:17.000]  我們也可以見到
[00:28:17.000 --> 00:28:24.000]  其實耶穌在地上傳福音去教導人群的時候
[00:28:24.000 --> 00:28:29.000]  祂也面對著很多當時的人的聲音或者反對
[00:28:29.000 --> 00:28:31.000]  甚至要祂死
[00:28:31.000 --> 00:28:36.000]  所以傳道者感到最苦的部分
[00:28:36.000 --> 00:28:40.000]  是當對方聽到福音
[00:28:40.000 --> 00:28:43.000]  心裡不願意去接受
[00:28:43.000 --> 00:28:46.000]  上帝偉大的作為和祂的屬性
[00:28:46.000 --> 00:28:48.000]  我再說一次
[00:28:48.000 --> 00:28:50.000]  傳道者覺得最苦的部分
[00:28:50.000 --> 00:28:53.000]  是當對方聽到福音
[00:28:53.000 --> 00:28:56.000]  但心裡不願意去接受
[00:28:56.000 --> 00:29:00.000]  上帝偉大的作為和祂的屬性
[00:29:00.000 --> 00:29:03.000]  所以這一部分是最苦的部分
[00:29:03.000 --> 00:29:06.000]  不知道大家在傳福音的過程當中
[00:29:06.000 --> 00:29:09.000]  其實我也很欣賞教會的弟兄姊妹
[00:29:09.000 --> 00:29:12.000]  也是很熱心地去傳福音
[00:29:12.000 --> 00:29:15.000]  我們今年剛剛過去一個星期
[00:29:15.000 --> 00:29:17.000]  KFCC也開幕
[00:29:17.000 --> 00:29:22.000]  並且我們有社關部和不同的關懷事工
[00:29:22.000 --> 00:29:25.000]  都有很多渠道去關心
[00:29:25.000 --> 00:29:28.000]  去傳福音給其他未認識神的人
[00:29:28.000 --> 00:29:30.000]  每一次福音的聚會
[00:29:30.000 --> 00:29:32.000]  其實弟兄姊妹都很踴躍
[00:29:32.000 --> 00:29:35.000]  帶其他的新朋友回來教會
[00:29:35.000 --> 00:29:37.000]  但不知道弟兄姊妹
[00:29:37.000 --> 00:29:41.000]  我們有沒有也試過被人拒絕呢?
[00:29:41.000 --> 00:29:45.000]  或者被人嘲笑我們
[00:29:45.000 --> 00:29:47.000]  你信什麼?
[00:29:47.000 --> 00:29:49.000]  叫我們不要這麼迷信
[00:29:49.000 --> 00:29:53.000]  或者你們的耶穌是真的嗎?
[00:29:53.000 --> 00:29:56.000]  可能我們聽到這些說話的時候
[00:29:56.000 --> 00:30:00.000]  我們的心也會有點不舒服或是頂嘴
[00:30:00.000 --> 00:30:04.000]  和剛才我們說過的那份甘甜
[00:30:04.000 --> 00:30:07.000]  傳福音是使人的生命可以改變
[00:30:07.000 --> 00:30:10.000]  使人能夠得到自由
[00:30:10.000 --> 00:30:13.000]  得到釋放在主的真理裡面
[00:30:13.000 --> 00:30:17.000]  好像和剛才我嘗到的那種甜
[00:30:17.000 --> 00:30:19.000]  正正相反
[00:30:19.000 --> 00:30:20.000]  所以弟兄姊妹
[00:30:20.000 --> 00:30:23.000]  我們今天透過這個段落
[00:30:23.000 --> 00:30:27.000]  我們可以看到上帝給我們的鼓勵
[00:30:27.000 --> 00:30:30.000]  是祂神聖的掌權
[00:30:30.000 --> 00:30:32.000]  並且上帝是公義
[00:30:32.000 --> 00:30:34.000]  祂是會審判的
[00:30:34.000 --> 00:30:39.000]  上帝的傲悲是比我們所想的高
[00:30:39.000 --> 00:30:42.000]  所以今天當我們去傳福音的時候
[00:30:42.000 --> 00:30:44.000]  我們不要忘記
[00:30:44.000 --> 00:30:48.000]  我們不要只是自己用自己的力量去想
[00:30:48.000 --> 00:30:52.000]  要怎樣和這位弟兄和這位姊妹去傳福音
[00:30:52.000 --> 00:30:57.000]  而是我們真的要安靜回到神的面前
[00:30:57.000 --> 00:31:01.000]  在祂的話語裡面去祈求尋求主
[00:31:01.000 --> 00:31:03.000]  在我們要去傳福音之前
[00:31:03.000 --> 00:31:06.000]  求神賜力量給我們
[00:31:06.000 --> 00:31:11.000]  是的,傳福音對每一個人未必是容易的
[00:31:11.000 --> 00:31:14.000]  的確,有一些福音的種子
[00:31:14.000 --> 00:31:18.000]  在人的心裡面需要時間去發芽
[00:31:18.000 --> 00:31:23.000]  我們在等待這個收割的過程當中
[00:31:23.000 --> 00:31:26.000]  可能好像也要等很久
[00:31:26.000 --> 00:31:29.000]  但是上帝有祂的時間
[00:31:29.000 --> 00:31:32.000]  上帝有祂最完美的計劃
[00:31:32.000 --> 00:31:35.000]  在每一個人的生命當中
[00:31:35.000 --> 00:31:39.000]  另外我們可能也需要跳出我們的安恕區
[00:31:39.000 --> 00:31:42.000]  可能有些人會害怕
[00:31:42.000 --> 00:31:46.000]  這樣傳福音會不會傷害了一個人的關係
[00:31:46.000 --> 00:31:49.000]  但是弟兄姊妹我們也要去想清楚
[00:31:49.000 --> 00:31:51.000]  我們這些不安背後
[00:31:51.000 --> 00:31:55.000]  其實在告訴我們什麼要去處理呢
[00:31:55.000 --> 00:31:58.000]  我們可以謙卑的來到神的面前
[00:31:58.000 --> 00:32:00.000]  可以跟神說
[00:32:00.000 --> 00:32:04.000]  主啊,原諒我,我的小信,我的不足
[00:32:04.000 --> 00:32:06.000]  求神你幫助我
[00:32:06.000 --> 00:32:09.000]  我們在福音書裡面其實也看到
[00:32:09.000 --> 00:32:13.000]  耶穌不停地進入到退休
[00:32:13.000 --> 00:32:16.000]  不停地去到安靜的地方
[00:32:16.000 --> 00:32:18.000]  去向神祈禱
[00:32:18.000 --> 00:32:22.000]  祂在神那裡得著力量
[00:32:22.000 --> 00:32:24.000]  耶穌祂是神,祂是人
[00:32:24.000 --> 00:32:27.000]  祂明白我們的軟弱
[00:32:27.000 --> 00:32:29.000]  來到總結的部分
[00:32:29.000 --> 00:32:34.000]  我們今天看到約翰、大力天使和小書卷
[00:32:34.000 --> 00:32:37.000]  究竟跟我們有什麼關係呢
[00:32:37.000 --> 00:32:39.000]  其實是很有關係的
[00:32:39.000 --> 00:32:41.000]  因為這個段落告訴我們
[00:32:41.000 --> 00:32:44.000]  因著上帝的掌權
[00:32:44.000 --> 00:32:49.000]  我們會更愈發熱心和信心去傳福音
[00:32:49.000 --> 00:32:52.000]  今天我們願不願意讓這位
[00:32:52.000 --> 00:32:57.000]  這麼大有能力的牧羊人去帶領我們的生命呢
[00:32:57.000 --> 00:33:02.000]  還是我們只是讓世界的聲音帶著我們走
[00:33:02.000 --> 00:33:07.000]  我們需要脫離那些沒有救或者絕望的感覺
[00:33:07.000 --> 00:33:10.000]  因為上帝的審判終有一天
[00:33:10.000 --> 00:33:12.000]  必定的會臨到
[00:33:12.000 --> 00:33:16.000]  我們要深信上帝會回來審判
[00:33:16.000 --> 00:33:18.000]  再亂了的事情
[00:33:18.000 --> 00:33:22.000]  終有一天會歸回秩序
[00:33:22.000 --> 00:33:26.000]  雖然我們剛才看到七雷是封上
[00:33:26.000 --> 00:33:29.000]  是一個隱藏了的奧秘
[00:33:29.000 --> 00:33:31.000]  約翰沒有寫出來
[00:33:31.000 --> 00:33:33.000]  但是我們願不願意
[00:33:33.000 --> 00:33:35.000]  我們就算看不到
[00:33:35.000 --> 00:33:36.000]  我們聽不到
[00:33:36.000 --> 00:33:38.000]  不能夠完全明白
[00:33:38.000 --> 00:33:44.000]  但我們願不願意依然選擇相信上帝呢
[00:33:44.000 --> 00:33:45.000]  最後今天
[00:33:45.000 --> 00:33:50.000]  上帝已經給了我們每一個這份大使命
[00:33:50.000 --> 00:33:54.000]  在傳福音的過程當中是會有甜的
[00:33:54.000 --> 00:33:56.000]  但也會有發苦的部分
[00:33:56.000 --> 00:33:58.000]  正如我們剛才看到
[00:33:58.000 --> 00:34:02.000]  但我們願不願意放膽去傳福音呢
[00:34:02.000 --> 00:34:04.000]  縱使會被拒絕
[00:34:04.000 --> 00:34:06.000]  縱使會被評論
[00:34:06.000 --> 00:34:09.000]  我們願不願意呀弟兄姊妹
[00:34:09.000 --> 00:34:11.000]  縱使有發苦的部分
[00:34:11.000 --> 00:34:15.000]  我們知道上帝與我們同在
[00:34:15.000 --> 00:34:19.000]  主基督已經勝過一切
[00:34:19.000 --> 00:34:22.000]  我想在這裡最後分享多一點
[00:34:22.000 --> 00:34:24.000]  我很感謝神
[00:34:24.000 --> 00:34:26.000]  讓我在去年九月
[00:34:26.000 --> 00:34:30.000]  可以開始在廣福堂的兒童區服事
[00:34:30.000 --> 00:34:33.000]  我在當中其實也有很多的學習
[00:34:33.000 --> 00:34:36.000]  無論是我的目者團隊
[00:34:36.000 --> 00:34:40.000]  還是核心的導師團隊
[00:34:40.000 --> 00:34:45.000]  還是家長他們跟我分享教養孩童之道
[00:34:45.000 --> 00:34:49.000]  其實一一的擴闊了我的視野
[00:34:49.000 --> 00:34:51.000]  所以我很感謝神
[00:34:51.000 --> 00:34:53.000]  我很珍惜神給我這些機會
[00:34:53.000 --> 00:34:57.000]  因為我知道這些學習不是必然的
[00:34:57.000 --> 00:34:59.000]  我在服事小朋友的當中
[00:34:59.000 --> 00:35:02.000]  小朋友的範疇其實也很多
[00:35:02.000 --> 00:35:05.000]  我自己也在這個適應當中
[00:35:05.000 --> 00:35:07.000]  在教小朋友的時候呢
[00:35:07.000 --> 00:35:11.000]  大家都知道小朋友是很直白的
[00:35:11.000 --> 00:35:13.000]  相信家長也知道
[00:35:13.000 --> 00:35:14.000]  還有明白
[00:35:14.000 --> 00:35:17.000]  其實我也明白小朋友每次回來
[00:35:17.000 --> 00:35:22.000]  其實已經經過一個禮拜的上課的洗禮
[00:35:22.000 --> 00:35:25.000]  所以他們覺得想動來動去
[00:35:25.000 --> 00:35:27.000]  在課室裡走來走去
[00:35:27.000 --> 00:35:29.000]  其實很正常
[00:35:29.000 --> 00:35:31.000]  我也完全的明白
[00:35:31.000 --> 00:35:34.000]  不過他們有時候在我準備
[00:35:34.000 --> 00:35:37.000]  要跟他們傳福音
[00:35:37.000 --> 00:35:40.000]  去講聖經的故事的時候
[00:35:40.000 --> 00:35:45.000]  他們就會說:很悶啊
[00:35:45.000 --> 00:35:46.000]  不想聽啊
[00:35:46.000 --> 00:35:49.000]  不想做這些啊
[00:35:49.000 --> 00:35:51.000]  我看到大家都有反應
[00:35:51.000 --> 00:35:52.000]  我很明白的
[00:35:52.000 --> 00:35:53.000]  家長也很明白
[00:35:53.000 --> 00:35:55.000]  所以對於我來說
[00:35:55.000 --> 00:36:00.000]  其實這部分是有些大苦的部分
[00:36:00.000 --> 00:36:03.000]  雖然我要說
[00:36:03.000 --> 00:36:05.000]  其實不是所有小朋友都是這樣
[00:36:05.000 --> 00:36:08.000]  而且小朋友也不是經常這樣
[00:36:08.000 --> 00:36:11.000]  他們也有他們很乖的一面
[00:36:11.000 --> 00:36:14.000]  不過每一堂要去到戲肉
[00:36:14.000 --> 00:36:16.000]  教聖經的部分
[00:36:16.000 --> 00:36:20.000]  對我來說其實也要經過很多斬草除根的部分
[00:36:20.000 --> 00:36:24.000]  你會問:這些是什麼斬草除根?
[00:36:24.000 --> 00:36:26.000]  其實就是叫小朋友
[00:36:26.000 --> 00:36:27.000]  坐下,不要動
[00:36:27.000 --> 00:36:28.000]  坐下,不要動
[00:36:28.000 --> 00:36:29.000]  坐下,不要動
[00:36:29.000 --> 00:36:31.000]  這樣重複很多次
[00:36:31.000 --> 00:36:34.000]  有時候也會不聽
[00:36:34.000 --> 00:36:37.000]  其實有一段時間我也問神
[00:36:37.000 --> 00:36:40.000]  也有跟神說
[00:36:40.000 --> 00:36:42.000]  其實我自己是不是不太適合
[00:36:42.000 --> 00:36:47.000]  去做一位兒童區的牧者呢?
[00:36:47.000 --> 00:36:49.000]  我在這段時間
[00:36:49.000 --> 00:36:52.000]  其實也差不多每個月病一次
[00:36:52.000 --> 00:36:54.000]  我不是要說我自己有多慘
[00:36:54.000 --> 00:36:56.000]  只是身體無奈,有點軟弱
[00:36:56.000 --> 00:36:58.000]  有些炎症
[00:36:58.000 --> 00:37:00.000]  醫生也認得我
[00:37:00.000 --> 00:37:03.000]  說我在教會做過
[00:37:03.000 --> 00:37:08.000]  也知道我被這個炎症弄得頭癢
[00:37:08.000 --> 00:37:12.000]  不過上帝派了很多人去幫助我
[00:37:12.000 --> 00:37:16.000]  他仔細教我如何做得更好
[00:37:16.000 --> 00:37:19.000]  一些很實用的教學方法
[00:37:19.000 --> 00:37:22.000]  而且教會的弟兄姊妹真的很好
[00:37:22.000 --> 00:37:24.000]  他們很鼓勵我
[00:37:24.000 --> 00:37:28.000]  我也知道上帝要我在這個時候
[00:37:28.000 --> 00:37:30.000]  成為一位兒童區的牧者
[00:37:30.000 --> 00:37:33.000]  有祂要給我的功課要做
[00:37:33.000 --> 00:37:36.000]  因為我記得媽媽經常教我的
[00:37:36.000 --> 00:37:39.000]  其實功課不是論文
[00:37:39.000 --> 00:37:42.000]  是生命的功課
[00:37:42.000 --> 00:37:44.000]  如果我們這一刻逃避
[00:37:44.000 --> 00:37:46.000]  放下它的話
[00:37:46.000 --> 00:37:49.000]  其實功課是會回來找你的
[00:37:49.000 --> 00:37:52.000]  不知道大家有沒有試過
[00:37:52.000 --> 00:37:55.000]  我要成為一位兒童區的牧者
[00:37:55.000 --> 00:37:59.000]  是上帝要塑造我成為一位
[00:37:59.000 --> 00:38:05.000]  更聖潔更能夠在神站立得穩的牧者
[00:38:05.000 --> 00:38:07.000]  雖然這一刻我自己
[00:38:07.000 --> 00:38:11.000]  還有很多不斷的學習和調節
[00:38:11.000 --> 00:38:15.000]  不過我知道上帝在看著
[00:38:15.000 --> 00:38:18.000]  今天我們只需要倚靠著神
[00:38:18.000 --> 00:38:22.000]  因為所有的善功是出於主的
[00:38:22.000 --> 00:38:24.000]  其實不是關於我們
[00:38:24.000 --> 00:38:28.000]  是神在我們裡面做什麼
[00:38:28.000 --> 00:38:31.000]  上帝今天其實已經將這份大使命
[00:38:31.000 --> 00:38:35.000]  這本小書卷栽種在我們心裡
[00:38:35.000 --> 00:38:37.000]  每一個人的心裡
[00:38:37.000 --> 00:38:39.000]  上帝在邀請我們每一位
[00:38:39.000 --> 00:38:41.000]  無論我們在什麼崗位
[00:38:41.000 --> 00:38:45.000]  我們願不願意跟隨上帝的帶領
[00:38:45.000 --> 00:38:47.000]  踏出我們的一步
[00:38:47.000 --> 00:38:50.000]  有上帝給我們的能力
[00:38:50.000 --> 00:38:53.000]  縱使不能夠完全的明白
[00:38:53.000 --> 00:38:57.000]  我們願不願意牽著上帝的手
[00:38:57.000 --> 00:39:02.000]  去將這份福音帶給我們身邊的親朋好友
[00:39:02.000 --> 00:39:05.000]  或者身邊未認識主的人
[00:39:05.000 --> 00:39:10.000]  讓我們一起禱告
[00:39:10.000 --> 00:39:11.000]  親愛的天父
