
[00:00:00.000 --> 00:00:04.000]  我們今天來到馬可福音的講道系列的第九講,
[00:20:50.000 --> 00:20:53.000]  大家知道這是在什麼地方講的是嗎?
[00:20:53.000 --> 00:21:00.000]  在克西瑪尼園,當耶穌知道自己即將被捕的時候,
[00:21:00.000 --> 00:21:02.000]  祂在那裡迫切地禱告,
[00:21:02.000 --> 00:21:05.000]  祂知道這是非常非常痛苦的一件事情,
[00:21:05.000 --> 00:21:12.000]  不只是喪失痛苦,而是要把罪承擔在自己身上,
[00:21:12.000 --> 00:21:18.000]  就真的是要受上帝的公義的審判,
[00:21:18.000 --> 00:21:22.000]  因為祂一直以來都是跟上帝一樣,
[00:21:22.000 --> 00:21:24.000]  是完全無罪的。
[00:21:24.000 --> 00:21:28.000]  你可以想象,一個人無罪的,
[00:21:28.000 --> 00:21:31.000]  他要把這個罪放在自己身上,
[00:21:31.000 --> 00:21:33.000]  然後他最愛的天父,
[00:21:33.000 --> 00:21:39.000]  他會知道他必須在神學意義上離開你。
[00:21:39.000 --> 00:21:43.000]  父啊,父啊,為什麼離開我?
[00:21:43.000 --> 00:21:48.000]  那個痛苦是超過皮肉,超過皮肉而已。
[00:21:48.000 --> 00:21:51.000]  所以他是非常非常痛苦的,
[00:21:51.000 --> 00:21:55.000]  真的需要這樣嗎?真的要這樣嗎?來拯救世人。
[00:21:55.000 --> 00:21:57.000]  但是他明白上帝的旨意,他就說,
[00:21:57.000 --> 00:22:02.000]  不要從我的意識,要從你的意識,跟從你的意識。
[00:22:02.000 --> 00:22:04.000]  耶穌是相信上帝一切的安排,
[00:22:04.000 --> 00:22:06.000]  所以來到那裡的時候,
[00:22:06.000 --> 00:22:09.000]  他知道還沒有到時候,
[00:22:09.000 --> 00:22:14.000]  這些污鬼要來宣告他是神的兒子,
[00:22:14.000 --> 00:22:18.000]  他相信時候還沒到,我還要繼續受苦。
[00:22:18.000 --> 00:22:23.000]  所以基本上是按照上帝的旨意而行。
[00:22:23.000 --> 00:22:30.000]  人生的意義在於我們能不能夠時時刻刻
[00:22:30.000 --> 00:22:36.000]  明白神的旨意,跟相信神的旨意。
[00:22:36.000 --> 00:22:39.000]  弟兄姐妹,我邀請你,在這個時候,
[00:22:39.000 --> 00:22:42.000]  問問你自己,你願不願意做一個
[00:22:42.000 --> 00:22:47.000]  真的是願意接受上帝,相信上帝的安排的基督徒?
[00:22:47.000 --> 00:22:50.000]  我相信我們都願意的。
[00:22:50.000 --> 00:22:53.000]  不要失去這樣的一個熱忱,
[00:22:53.000 --> 00:22:56.000]  總是要叫自己回來,
[00:22:56.000 --> 00:22:59.000]  回來到上帝為你安排的軌道上。
[00:22:59.000 --> 00:23:02.000]  我們很容易走偏的,真的,
[00:23:02.000 --> 00:23:04.000]  我們每個人都容易走偏的。
[00:23:04.000 --> 00:23:07.000]  我們走偏,但是上帝有恩典,
[00:23:07.000 --> 00:23:10.000]  他給我們有機會回來。
[00:23:10.000 --> 00:23:14.000]  他不是那個上帝說,你走偏了我就不理你了。
[00:23:14.000 --> 00:23:18.000]  他說,孩子,你要學禱告,
[00:23:18.000 --> 00:23:21.000]  你要學認罪,你們要彼此認罪,
[00:23:21.000 --> 00:23:24.000]  這些都在聖經裡面教導我們。
[00:23:24.000 --> 00:23:28.000]  所以走偏了不是問題,要回來。
[00:23:28.000 --> 00:23:31.000]  走偏了不回來才是問題。
[00:23:31.000 --> 00:23:35.000]  今天如果你感覺到上帝不斷地向你的心說話,
[00:23:35.000 --> 00:23:37.000]  不要硬著心,
[00:23:37.000 --> 00:23:41.000]  不要硬著心說,我改次再聽吧。
[00:23:41.000 --> 00:23:43.000]  今天如果你聽到上帝對你的心說話,
[00:23:43.000 --> 00:23:48.000]  不管你現在不小心陷入什麼樣的一個罪惡裡面,
[00:23:48.000 --> 00:23:53.000]  上帝對你說,孩子,回來,回來。
[00:23:53.000 --> 00:23:56.000]  相信神的安排,不要去想那些怎麼辦,
[00:23:56.000 --> 00:23:59.000]  如果我認罪了怎麼辦?
[00:23:59.000 --> 00:24:01.000]  相信上帝的安排,
[00:24:01.000 --> 00:24:07.000]  相信上帝會安排一切的結果,相信他。
[00:24:07.000 --> 00:24:11.000]  只要你願意相信他,他就會帶領你。
[00:24:11.000 --> 00:24:15.000]  我記得我岳父在他患病的時候,
[00:24:15.000 --> 00:24:21.000]  他是一個在民間宗教信仰禁得非常深的,
[00:24:21.000 --> 00:24:26.000]  我們做孩子的,每個都其實挺怕他的,
[00:24:26.000 --> 00:24:30.000]  除了我沒有那麼怕,因為我是女婿嘛。
[00:24:30.000 --> 00:24:35.000]  孩子從小跟他一起長大,這是挺怕他的。
[00:24:35.000 --> 00:24:41.000]  但是他患了病之後,有一次我們兩個就坐在他房間的地上,
[00:24:41.000 --> 00:24:44.000]  我就問他,你怕不怕?
[00:24:44.000 --> 00:24:46.000]  他跟我說,我不怕。
[00:24:46.000 --> 00:24:55.000]  突然間他問我,如果我信基督教,
[00:24:55.000 --> 00:25:02.000]  我那些佛像,那些偶像怎麼辦?
[00:25:02.000 --> 00:25:04.000]  我怎麼答呢?
[00:25:04.000 --> 00:25:08.000]  我就跟他說,如果你信基督教,
[00:25:08.000 --> 00:25:13.000]  就是說你信上帝,他就是最偉大的上帝了,
[00:25:13.000 --> 00:25:16.000]  他會教你怎麼做的。
[00:25:16.000 --> 00:25:18.000]  我這樣跟他說了。
[00:25:18.000 --> 00:25:24.000]  結果當他信主之後,他信主也是很奇妙,
[00:25:24.000 --> 00:25:28.000]  他看到一個奇妙的寶座,在他病患中,
[00:25:28.000 --> 00:25:32.000]  他從來沒有這樣看過聖經,他不知道那是什麼寶座。
[00:25:32.000 --> 00:25:36.000]  我太太告訴他,那是耶穌基督坐在寶座上,
[00:25:36.000 --> 00:25:40.000]  他就信主,結果牧師為他低禮之後,
[00:25:40.000 --> 00:25:45.000]  他第一件事情,竟然是叫他太太說什麼呢?
[00:25:45.000 --> 00:25:49.000]  把那些偶像全部拿掉,全部拿走。
[00:25:49.000 --> 00:25:54.000]  他找到了真神,他找到了上帝,他明白神的愛,
[00:25:54.000 --> 00:25:58.000]  他就能夠,上帝就自己教他怎麼做,
[00:25:58.000 --> 00:26:03.000]  他自己知道該怎麼做,之後的那些日子,
[00:26:03.000 --> 00:26:08.000]  他是很喜樂,很不一樣,很喜樂的。
[00:26:08.000 --> 00:26:13.000]  弟兄姐妹,我不知道你現在的困境是什麼?
[00:26:13.000 --> 00:26:17.000]  相信神的安排,相信神的安排好不好?
[00:26:17.000 --> 00:26:23.000]  第三,配合使命的行為。
[00:26:23.000 --> 00:26:28.000]  聖經裡面也告訴我們耶穌曾經說過這樣一番話,
[00:26:28.000 --> 00:26:34.000]  就是說,他是神的兒子,只憑著自己不能做什麼,
[00:26:34.000 --> 00:26:38.000]  唯有看見父所做的,子才能做,
[00:26:38.000 --> 00:26:42.000]  父所做的事,子也照樣做。
[00:26:42.000 --> 00:26:49.000]  耶穌在世的時候是一心一意地去瞭解神的心意,
[00:26:49.000 --> 00:26:52.000]  所以我相信耶穌是常常禱告的,
[00:26:52.000 --> 00:26:57.000]  常常禱告,聖經還記載他天未亮就去禱告了嘛。
[00:26:57.000 --> 00:27:03.000]  禱告,明白神的旨意,禱告不是像以前我們還不成熟的時候,
[00:27:03.000 --> 00:27:08.000]  禱告就是求上帝給我們這個,幫我們做這件事情,解決我們的困難。
[00:27:08.000 --> 00:27:12.000]  耶穌去禱告,他是去明白神的心意,
[00:27:12.000 --> 00:27:18.000]  然後就讓自己配合上帝的心意去做。
[00:27:18.000 --> 00:27:21.000]  所以時間還沒到,他就怎樣呢?
[00:27:21.000 --> 00:27:30.000]  不揭露自己是神的兒子的身份,因為他還沒有接近那個被釘死。
[00:27:30.000 --> 00:27:35.000]  你看到有一次他受試探是怎樣呢?
[00:27:35.000 --> 00:27:41.000]  魔鬼說,你如果願意拜我,我就把這一切賜給你。
[00:27:41.000 --> 00:27:44.000]  耶穌說什麼呢?撒旦,退去吧!
[00:27:44.000 --> 00:27:51.000]  因為經上記載說,當拜主你的神,但要侍奉他。
[00:27:51.000 --> 00:27:58.000]  撒旦從耶穌一開始受洗之後就試探他,
[00:27:58.000 --> 00:28:04.000]  一直到耶穌在侍奉的過程也在試探他。
[00:28:04.000 --> 00:28:07.000]  我不知道弟兄姐妹你有沒有意識到,
[00:28:07.000 --> 00:28:13.000]  剛才魔鬼讓那些巫鬼一看到耶穌就俯伏,
[00:28:13.000 --> 00:28:20.000]  喊說你是神的兒子,其實也是對耶穌的一種試探。
[00:28:20.000 --> 00:28:26.000]  只要耶穌不禁止他們,耶穌可能就失敗了。
[00:28:26.000 --> 00:28:32.000]  因為到處的人都已經開始認為耶穌是治病的主。
[00:28:32.000 --> 00:28:38.000]  很多人都是來找他,因為看中他會治病。
[00:28:38.000 --> 00:28:44.000]  所以古代到現在,治病都是很重要的一件事情。
[00:28:44.000 --> 00:28:47.000]  所以每個人如果都是看中治病來找耶穌的,
[00:28:47.000 --> 00:28:52.000]  耶穌就變成了一個醫聖。
[00:28:52.000 --> 00:28:57.000]  他基本上就是能醫百病的那個人。
[00:28:57.000 --> 00:29:03.000]  所以對耶穌來說,當時他很清楚的那就是試探,
[00:29:03.000 --> 00:29:05.000]  所以他禁止他們。
[00:29:05.000 --> 00:29:08.000]  你有沒有想到另外一件事情,耶穌也勝過那試探,
[00:29:08.000 --> 00:29:11.000]  就是他在受審問的時候,
[00:29:11.000 --> 00:29:18.000]  當那些仇敵不斷地製造一些莫須有的罪狀,
[00:29:18.000 --> 00:29:25.000]  說耶穌是該死的,耶穌一句話都不回答。
[00:29:25.000 --> 00:29:28.000]  因為他只要回答的話,他們無話可說。
[00:29:28.000 --> 00:29:32.000]  他不需要回答,你要留意的不是他不回答,
[00:29:32.000 --> 00:29:36.000]  你要留意的是他回答了什麼。
[00:29:36.000 --> 00:29:41.000]  在整個審訊的過程中,你不要只留意他不回答的那件事情,
[00:29:41.000 --> 00:29:43.000]  你要留意他回答了什麼。
[00:29:43.000 --> 00:29:45.000]  他回答說什麼呢?
[00:29:45.000 --> 00:29:50.000]  就是當他們問他,那你是基督嗎?
[00:29:50.000 --> 00:29:52.000]  他說我是。
[00:29:52.000 --> 00:29:55.000]  時候到了的時候,他很清楚他的使命,
[00:29:55.000 --> 00:30:01.000]  他的行為是配合他的使命的。
[00:30:01.000 --> 00:30:04.000]  弟兄姐妹,有些人呢,我感謝主,
[00:30:04.000 --> 00:30:07.000]  我為你們感謝主,你找到你的使命了。
[00:30:07.000 --> 00:30:10.000]  你很清楚知道我很感恩,上帝就是給我這個恩賜,
[00:30:10.000 --> 00:30:13.000]  然後我就是做這件事情。
[00:30:13.000 --> 00:30:18.000]  我要挑戰你的是,你能不能夠繼續的配合你的使命,
[00:30:18.000 --> 00:30:21.000]  讓你的行為都配合你的使命。
[00:30:21.000 --> 00:30:27.000]  如果你要做一個能夠見證榮耀上帝的母親,
[00:30:27.000 --> 00:30:32.000]  你能不能夠在家裡就能夠活出這樣的見證。
[00:30:32.000 --> 00:30:37.000]  以致你的兒女看見你,他不只是看見一個偉大的媽媽,
[00:30:37.000 --> 00:30:40.000]  他一定要看見這個偉大的媽媽,這非常的重要。
[00:30:40.000 --> 00:30:48.000]  但是他也要看見你是一個謙卑,溫柔,敬畏神的。
[00:30:48.000 --> 00:30:57.000]  在我們當中的弟兄,如果你是要做一個見證榮耀上帝的父親,
[00:30:57.000 --> 00:31:02.000]  你能不能夠在你的言語行為,你的禱告,你的讀經,
[00:31:02.000 --> 00:31:09.000]  你常常來崇拜,都能夠配合你這個使命。
[00:31:09.000 --> 00:31:12.000]  不管你在公司,不管你在你的生活,
[00:31:12.000 --> 00:31:17.000]  不管你在你的親友當中的關係,你能不能夠配合。
[00:31:17.000 --> 00:31:20.000]  我們的主耶穌就是很配合。
[00:31:20.000 --> 00:31:26.000]  他沒有在那個時候一句話都不說,他立了禁止那些污鬼。
[00:31:26.000 --> 00:31:32.000]  那個好像是一個很大的榮耀啊,還俯伏那些污鬼。
[00:31:32.000 --> 00:31:38.000]  搞不好有些人糊裡糊塗還以為污鬼是跟耶穌一伙的。
[00:31:38.000 --> 00:31:41.000]  還俯伏說你是神的兒子。
[00:31:41.000 --> 00:31:46.000]  基本上耶穌頭腦很清晰,我們也要做清醒的人。
[00:31:46.000 --> 00:31:52.000]  九鼠給我們智慧,有些時候該說不的時候,就說不。
[00:31:52.000 --> 00:31:56.000]  不要這麼做,你要清楚你的使命。
[00:31:56.000 --> 00:32:03.000]  第四,就是宣講正確的信息,宣講先前的信息。
[00:32:03.000 --> 00:32:10.000]  大家不要看到這裡就停留在這裡,因為整卷福音書還沒講完。
[00:32:10.000 --> 00:32:16.000]  耶穌叫門徒,耶穌叫污鬼,耶穌叫被醫治的長大麻瘋的人,
[00:32:16.000 --> 00:32:19.000]  不要透露他的身份,不要揭露他的身份。
[00:32:19.000 --> 00:32:25.000]  但是當時候到了,他們是需要去傳揚他的,對嗎?
[00:32:25.000 --> 00:32:29.000]  這是我們的大使命,我們要去傳揚耶穌的。
[00:32:29.000 --> 00:32:36.000]  但是請你在傳揚耶穌的時候,傳揚那正確的信息。
[00:32:36.000 --> 00:32:44.000]  不要只是跟你的朋友說,耶穌很靈的。
[00:32:44.000 --> 00:32:46.000]  請你傳揚正確的信息。
[00:32:46.000 --> 00:32:50.000]  其中一段經文讓我們清清楚楚知道耶穌是做了什麼,
[00:32:50.000 --> 00:32:55.000]  他是怎樣的,就是在羅馬書第五章六到九節。
[00:32:55.000 --> 00:33:02.000]  這裡就是一個很正確的信息,我們人在很軟弱的時候,
[00:33:02.000 --> 00:33:09.000]  基督就按著所定的日期為罪人死了,就是我們,承認我們有罪了。
[00:33:09.000 --> 00:33:11.000]  你要傳的是這樣的信息。
[00:33:11.000 --> 00:33:19.000]  還有為那些義人死,為那些英雄死,是少有的,有,但是是少有的。
[00:33:19.000 --> 00:33:25.000]  因為人人死,為好人而死,或者也有敢做的,可能也有。
[00:33:25.000 --> 00:33:30.000]  但是只有耶穌基督是為罪人死。
[00:33:30.000 --> 00:33:37.000]  你要傳揚的是這個信息,就是我們不配,我們也不是義人,
[00:33:37.000 --> 00:33:42.000]  我們也不是人人,我們也沒有什麼可愛,也沒有什麼配得被拯救,
[00:33:42.000 --> 00:33:49.000]  所以耶穌就是為我們的罪人而死,在我們做罪人的時候為我們而死。
[00:33:49.000 --> 00:33:54.000]  目的是讓我們知道神的愛,神的愛就在此向我們顯明瞭。
[00:33:54.000 --> 00:33:58.000]  所以弟兄姐妹,你如果要傳揚,你要傳揚正確的信息,
[00:33:58.000 --> 00:34:04.000]  因為我們現在是靠著他的血稱義,不是靠我們自己的好行為稱義。
[00:34:04.000 --> 00:34:11.000]  有些朋友很可惜的,他的人很好,但是他誤解了,他有個誤區,
[00:34:11.000 --> 00:34:16.000]  他以為說,我要做得更好,我才來成為一個基督徒。
[00:34:16.000 --> 00:34:20.000]  不是這個意思,不是這樣的,聖經不是這樣教導的。
[00:34:20.000 --> 00:34:26.000]  聖經說,我們人靠著自己沒有辦法脫掉我們的罪,
[00:34:26.000 --> 00:34:33.000]  唯有神才能洗淨我們的罪,所以就要借著他免去神的憤怒。
[00:34:33.000 --> 00:34:38.000]  這個憤怒就好像一個綠,聖潔公義的神在一切的罪身上,
[00:34:38.000 --> 00:34:41.000]  他都有憤怒,他要懲罰的,因為他是公義的。
[00:34:41.000 --> 00:34:44.000]  這個是一個綠,好像一個定律一樣。
[00:34:44.000 --> 00:34:49.000]  所以弟兄姐妹,你要不要傳揚正確的信息呢?
[00:34:49.000 --> 00:34:52.000]  你要傳揚正確的信息,你該怎麼做呢?
[00:34:52.000 --> 00:34:57.000]  你要好好裝備,你要知道,好好地傳講那個信息,
[00:34:57.000 --> 00:35:02.000]  你必須知道福音真正要怎麼傳,才是講得完整。
[00:35:02.000 --> 00:35:10.000]  那些所有有上啓發課程的,就已經知道四部曲了,就很厲害了。
[00:35:10.000 --> 00:35:15.000]  我們還有姐妹,用四部曲就跟國內的叔叔傳福音,還有嬸嬸,
[00:35:15.000 --> 00:35:19.000]  兩個人就在電話中絕之幸福了,感謝贊美神。
[00:35:19.000 --> 00:35:23.000]  用幾分鐘而已就把福音講完了,還帶她禱告。
[00:35:23.000 --> 00:35:29.000]  所以,不是太難的,你有能力讀那麼難的法律課程,
[00:35:29.000 --> 00:35:36.000]  那個商業管理課程,你怎麼可能學不會傳福音呢?
[00:35:36.000 --> 00:35:38.000]  不可能的吧?
[00:35:38.000 --> 00:35:44.000]  是我們要離開這個誤區,福音就是這麼簡單,直接,
[00:35:44.000 --> 00:35:49.000]  你去學,肯定能傳的,有一分鐘講完的那種,
[00:35:49.000 --> 00:35:53.000]  有五分鐘講完的,有半個小時講完的,
[00:35:53.000 --> 00:35:57.000]  福音都能夠不同的方式來講的。
[00:35:57.000 --> 00:36:03.000]  好,我們總結一下,耶穌的自我隱藏。
[00:36:03.000 --> 00:36:06.000]  剛才我們看這段經文,我們就問上帝,
[00:36:06.000 --> 00:36:11.000]  我們可以從這段經文學到什麼寶貴的功課。
[00:36:11.000 --> 00:36:18.000]  弟兄姐妹,我不知道你會不會怎樣反思你自己的角色,
[00:36:18.000 --> 00:36:29.000]  有些時候你也不需要時間還沒到就把你自己的角色揭露出來。
[00:36:29.000 --> 00:36:35.000]  你要等上帝給你的時間,你要尊重他給你的時間,
[00:36:35.000 --> 00:36:40.000]  但是如果我們從耶穌身上能夠得到什麼的學習呢?
[00:36:40.000 --> 00:36:43.000]  就是這四個功課,我想送給大家。
[00:36:43.000 --> 00:36:47.000]  第一就是清除自己的使命。
[00:36:47.000 --> 00:36:50.000]  第二就是相信上帝的安排。
[00:36:50.000 --> 00:36:54.000]  第三就是配合使命的行為。
[00:36:54.000 --> 00:36:57.000]  第四就是宣講正確的信息。
[00:36:57.000 --> 00:37:03.000]  我們一起努力好不好?阿們,哈利路亞,我們一起禱告。
[00:37:03.000 --> 00:37:07.000]  親愛的主耶穌,我們感謝贊美禰。
[00:37:07.000 --> 00:37:11.000]  我們祈求禰與我們同在,我們看見我們的主,
[00:37:11.000 --> 00:37:16.000]  祂在世上的時候做了一件比較奇怪的事情,
[00:37:16.000 --> 00:37:19.000]  我們很多人開始的時候不明白,
[00:37:19.000 --> 00:37:24.000]  就是祂不斷地向那些祂幫助過的人,甚至巫鬼,
[00:37:24.000 --> 00:37:30.000]  甚至自己的門徒來告訴他們不要告訴別人我是誰。
[00:37:30.000 --> 00:37:34.000]  主啊,我們從耶穌這些細節我們就看見,
[00:37:34.000 --> 00:37:39.000]  祂真的是在無時無刻都受到試探,
[00:37:39.000 --> 00:37:43.000]  但是祂對你實在是忠心,真的是絕對的忠心。
[00:37:43.000 --> 00:37:47.000]  我們越看你的福音書我們就越佩服祂,
[00:37:47.000 --> 00:37:49.000]  祂真的是我們的救主。
[00:37:49.000 --> 00:37:53.000]  主啊,盼望我們的生命也學耶穌那樣,
[00:37:53.000 --> 00:37:58.000]  真的是學習耶穌對上帝的完全的忠心。
[00:37:58.000 --> 00:38:02.000]  主啊,讓我們所做的一切都能夠配合禰的使命。
[00:38:02.000 --> 00:38:06.000]  主啊,願我們的一生活得精彩,活得順福。
[00:38:06.000 --> 00:38:09.000]  我們感謝禰,禱告奉主耶穌的名祈求。
[00:38:09.000 --> 00:38:10.000]  Amen!
[00:38:10.000 --> 00:38:12.000]  謝謝大家收看 拜拜

