
[00:00:00.000 --> 00:00:02.000]   Good morning, everyone.
[00:17:29.000 --> 00:17:31.000]   So God gave him a final lesson.
[00:17:31.000 --> 00:17:33.000]   In this book,
[00:17:33.000 --> 00:17:35.000]   we call it an open ending.
[00:17:35.000 --> 00:17:37.000]   Because at this point,
[00:17:37.000 --> 00:17:39.000]   after God gave the final lesson,
[00:17:39.000 --> 00:17:41.000]   we don't know the answer.
[00:17:41.000 --> 00:17:43.000]   What lesson did he give?
[00:17:43.000 --> 00:17:45.000]   What did God say?
[00:17:45.000 --> 00:17:47.000]   God said, "This plant is not for you to plant.
[00:17:47.000 --> 00:17:49.000]   It's not for you to nurture."
[00:17:49.000 --> 00:17:51.000]   It's not for you to nurture.
[00:17:51.000 --> 00:17:53.000]   It's not for you to grow up.
[00:17:53.000 --> 00:17:55.000]   It's not for you to grow up.
[00:17:55.000 --> 00:17:57.000]   It's not for you to die.
[00:17:57.000 --> 00:17:59.000]   It's for you to love.
[00:17:59.000 --> 00:18:01.000]   It's compassion.
[00:18:01.000 --> 00:18:03.000]   It's for you to love.
[00:18:03.000 --> 00:18:05.000]   In the 11th chapter,
[00:18:05.000 --> 00:18:07.000]   "However, you are not yet mature.
[00:18:07.000 --> 00:18:09.000]   You cannot tell the difference
[00:18:09.000 --> 00:18:11.000]   between the left and the right hand.
[00:18:11.000 --> 00:18:13.000]   There are more than 120,000 people
[00:18:13.000 --> 00:18:15.000]   and many of them are new.
[00:18:15.000 --> 00:18:17.000]   How can I not love?"
[00:18:17.000 --> 00:18:19.000]   You will find that the 10th and 11th chapters
[00:18:19.000 --> 00:18:21.000]   are all about this.
[00:18:21.000 --> 00:18:23.000]   Let's talk about the first thing
[00:18:23.000 --> 00:18:25.000]   that is easy to understand.
[00:18:25.000 --> 00:18:31.000]   John clearly knew
[00:18:31.000 --> 00:18:33.000]   what kind of God he was.
[00:18:33.000 --> 00:18:35.000]   He memorized it correctly.
[00:18:35.000 --> 00:18:37.000]   In today's terms,
[00:18:37.000 --> 00:18:39.000]   he graduated from the Academy of God
[00:18:39.000 --> 00:18:41.000]   with full marks.
[00:18:41.000 --> 00:18:43.000]   He memorized the verses of the Gospel,
[00:18:43.000 --> 00:18:45.000]   "There is compassion, there is love,
[00:18:45.000 --> 00:18:47.000]   there is not easy way, there is a way."
[00:18:47.000 --> 00:18:49.000]   He had a good theology.
[00:18:49.000 --> 00:18:51.000]   He had a good theology.
[00:18:51.000 --> 00:18:53.000]   It doesn't mean that he did a good thing.
[00:18:53.000 --> 00:18:57.000]   His problem was that
[00:18:57.000 --> 00:18:59.000]   he found that God's work
[00:18:59.000 --> 00:19:01.000]   was in contradiction with what he wanted.
[00:19:01.000 --> 00:19:07.000]   Of course, we can see that
[00:19:07.000 --> 00:19:09.000]   this is a translation that
[00:19:09.000 --> 00:19:11.000]   is most commonly adopted.
[00:19:11.000 --> 00:19:13.000]   It's like asking him
[00:19:13.000 --> 00:19:15.000]   if he was willing to love people
[00:19:15.000 --> 00:19:17.000]   just for himself.
[00:19:17.000 --> 00:19:19.000]   I will talk about
[00:19:19.000 --> 00:19:21.000]   how to understand this in the following section.
[00:19:21.000 --> 00:19:25.000]   I said earlier that John had a good theology.
[00:19:25.000 --> 00:19:27.000]   John's problem was not
[00:19:27.000 --> 00:19:29.000]   that he didn't know what God was like.
[00:19:29.000 --> 00:19:31.000]   He knew.
[00:19:31.000 --> 00:19:33.000]   You could say that he had full marks
[00:19:33.000 --> 00:19:35.000]   for knowing things.
[00:19:35.000 --> 00:19:37.000]   But knowing doesn't mean that
[00:19:37.000 --> 00:19:39.000]   he was willing to accept
[00:19:39.000 --> 00:19:41.000]   what God said.
[00:19:41.000 --> 00:19:43.000]   He didn't like it.
[00:19:43.000 --> 00:19:45.000]   He didn't know that what God said was true.
[00:19:45.000 --> 00:19:47.000]   Of course, we need to emphasize that
[00:19:47.000 --> 00:19:49.000]   God didn't just love.
[00:19:49.000 --> 00:19:51.000]   If we just stop here,
[00:19:51.000 --> 00:19:53.000]   we will think that God loves everyone.
[00:19:53.000 --> 00:19:55.000]   But if we remember from the Bible,
[00:19:55.000 --> 00:19:57.000]   Pastor Karen mentioned this
[00:19:57.000 --> 00:19:59.000]   in his first sermon.
[00:19:59.000 --> 00:20:01.000]   People are always bad.
[00:20:01.000 --> 00:20:05.000]   So God did judge in the end.
[00:20:05.000 --> 00:20:07.000]   Today, we are not reading the book of Nahuels.
[00:20:07.000 --> 00:20:09.000]   You can go back and read it yourself.
[00:20:09.000 --> 00:20:11.000]   In the end, God still
[00:20:11.000 --> 00:20:13.000]   judged this.
[00:20:13.000 --> 00:20:15.000]   God still has punishment.
[00:20:15.000 --> 00:20:17.000]   Of course, you can say that
[00:20:17.000 --> 00:20:19.000]   God repented.
[00:20:19.000 --> 00:20:21.000]   But you can also imagine that
[00:20:21.000 --> 00:20:23.000]   after someone repents, they will commit a crime again.
[00:20:23.000 --> 00:20:25.000]   Or, after they repent, they deliberately commit a crime again.
[00:20:25.000 --> 00:20:27.000]   Today, when we believe in Jesus,
[00:20:27.000 --> 00:20:29.000]   we will sometimes fall, sometimes get up.
[00:20:29.000 --> 00:20:31.000]   But if they repent,
[00:20:31.000 --> 00:20:33.000]   they deliberately do it,
[00:20:33.000 --> 00:20:35.000]   I don't believe it. I don't like it.
[00:20:35.000 --> 00:20:37.000]   So God still judged in the end.
[00:20:39.000 --> 00:20:41.000]   So, apart from the question I asked,
[00:20:41.000 --> 00:20:43.000]   if we look at the structure of culture,
[00:20:43.000 --> 00:20:45.000]   to put it simply,
[00:20:45.000 --> 00:20:47.000]   it can be changed to another meaning,
[00:20:47.000 --> 00:20:49.000]   which is that I will not love this God anymore.
[00:20:49.000 --> 00:20:51.000]   Of course,
[00:20:51.000 --> 00:20:53.000]   does that mean it's different? No.
[00:20:53.000 --> 00:20:55.000]   Actually, the application is still the same.
[00:20:55.000 --> 00:20:57.000]   John's theology is not wrong.
[00:20:57.000 --> 00:20:59.000]   It's not that he doesn't recognize this God.
[00:20:59.000 --> 00:21:01.000]   It's that he recognizes
[00:21:01.000 --> 00:21:03.000]   his mistake.
[00:21:03.000 --> 00:21:05.000]   But he doesn't like
[00:21:05.000 --> 00:21:07.000]   this God to do this.
[00:21:07.000 --> 00:21:09.000]   He doesn't like God
[00:21:09.000 --> 00:21:11.000]   to use his time to work.
[00:21:11.000 --> 00:21:15.000]   After this, you can choose to use the first question.
[00:21:15.000 --> 00:21:17.000]   Because there are indeed many
[00:21:17.000 --> 00:21:19.000]   traditions or many scholars believe that.
[00:21:19.000 --> 00:21:21.000]   I put two questions here.
[00:21:21.000 --> 00:21:23.000]   But I think both are the same application.
[00:21:23.000 --> 00:21:25.000]   We can be very familiar with this God.
[00:21:25.000 --> 00:21:27.000]   But at the end of the day,
[00:21:27.000 --> 00:21:29.000]   we don't like
[00:21:29.000 --> 00:21:31.000]   to do His things
[00:21:31.000 --> 00:21:33.000]   in His time.
[00:21:35.000 --> 00:21:37.000]   As I said, John
[00:21:37.000 --> 00:21:39.000]   is a person who values
[00:21:39.000 --> 00:21:41.000]   his freedom.
[00:21:41.000 --> 00:21:43.000]   I think this is especially true
[00:21:43.000 --> 00:21:45.000]   for our society today.
[00:21:45.000 --> 00:21:47.000]   We value our freedom.
[00:21:47.000 --> 00:21:49.000]   I think it's not just an iPhone.
[00:21:49.000 --> 00:21:51.000]   Actually, iPhone is also an "I".
[00:21:51.000 --> 00:21:53.000]   We have a lot of things
[00:21:53.000 --> 00:21:55.000]   that we want to show ourselves.
[00:21:55.000 --> 00:21:57.000]   So even if I come back to church
[00:21:57.000 --> 00:21:59.000]   and recognize this God,
[00:21:59.000 --> 00:22:01.000]   what definition do I use for myself?
[00:22:01.000 --> 00:22:03.000]   For example, I am a pastor.
[00:22:03.000 --> 00:22:05.000]   I am a pastor.
[00:22:05.000 --> 00:22:07.000]   I am a leader.
[00:22:07.000 --> 00:22:09.000]   I am a junior.
[00:22:09.000 --> 00:22:11.000]   I don't have many services.
[00:22:11.000 --> 00:22:13.000]   But as we grow up,
[00:22:13.000 --> 00:22:15.000]   we will define ourselves.
[00:22:15.000 --> 00:22:17.000]   We will slowly realize
[00:22:17.000 --> 00:22:19.000]   that God is like this.
[00:22:19.000 --> 00:22:21.000]   We can memorize it.
[00:22:21.000 --> 00:22:23.000]   I remember when I taught
[00:22:23.000 --> 00:22:25.000]   Avana two weeks ago,
[00:22:25.000 --> 00:22:27.000]   I was very impressed by
[00:22:27.000 --> 00:22:29.000]   a very short boy in the class.
[00:22:29.000 --> 00:22:31.000]   Don't ask me who he is.
[00:22:31.000 --> 00:22:33.000]   But,
[00:22:33.000 --> 00:22:35.000]   it was a Bible Q&A competition.
[00:22:35.000 --> 00:22:37.000]   He was the most suitable one.
[00:22:37.000 --> 00:22:41.000]   He was the most suitable one.
[00:22:41.000 --> 00:22:43.000]   He even mentioned the names.
[00:22:43.000 --> 00:22:45.000]   I intentionally gave him some difficult ones.
[00:22:45.000 --> 00:22:47.000]   Because the questions were too simple.
[00:22:47.000 --> 00:22:49.000]   He answered them well.
[00:22:49.000 --> 00:22:51.000]   Then I asked him directly,
[00:22:51.000 --> 00:22:53.000]   "You know so many Bibles,
[00:22:53.000 --> 00:22:55.000]   but do you believe in Jesus?"
[00:22:59.000 --> 00:23:01.000]   He told me,
[00:23:01.000 --> 00:23:03.000]   "Actually, I don't know if I believe in Jesus."
[00:23:03.000 --> 00:23:09.000]   He knew all the stories
[00:23:09.000 --> 00:23:11.000]   in the Bible.
[00:23:11.000 --> 00:23:13.000]   All the characters in the Bible.
[00:23:13.000 --> 00:23:15.000]   But he said, "Actually, I am not sure if I believe in Jesus."
[00:23:15.000 --> 00:23:21.000]   I hope I am not talking about you.
[00:23:21.000 --> 00:23:25.000]   Sometimes, we don't like God
[00:23:25.000 --> 00:23:27.000]   using a method we don't expect.
[00:23:27.000 --> 00:23:29.000]   We like God's timing.
[00:23:29.000 --> 00:23:31.000]   God's timing is good, we can say.
[00:23:31.000 --> 00:23:33.000]   But, after we have said all these,
[00:23:33.000 --> 00:23:35.000]   we still feel uncomfortable.
[00:23:35.000 --> 00:23:37.000]   It is normal to feel uncomfortable.
[00:23:37.000 --> 00:23:39.000]   It is okay to struggle with God.
[00:23:39.000 --> 00:23:43.000]   But if I don't like what you are doing,
[00:23:43.000 --> 00:23:45.000]   I will not follow you.
[00:23:45.000 --> 00:23:47.000]   This is the problem.
[00:23:47.000 --> 00:23:53.000]   Faith is not an intellectual exercise.
[00:23:55.000 --> 00:23:57.000]   If I can think it through,
[00:23:57.000 --> 00:23:59.000]   I will believe in Jesus.
[00:23:59.000 --> 00:24:01.000]   Just like Jonah, he could think through
[00:24:01.000 --> 00:24:03.000]   what God was.
[00:24:03.000 --> 00:24:05.000]   But an intellectual exercise
[00:24:05.000 --> 00:24:07.000]   will not help us
[00:24:07.000 --> 00:24:09.000]   understand God.
[00:24:09.000 --> 00:24:13.000]   God wants us to have a personal relationship.
[00:24:13.000 --> 00:24:15.000]   He wants us to renew our relationship.
[00:24:15.000 --> 00:24:21.000]   He wants us to stop at what we like,
[00:24:21.000 --> 00:24:23.000]   what we are obsessed with.
[00:24:24.000 --> 00:24:26.000]   Maybe that is my emotion.
[00:24:26.000 --> 00:24:28.000]   Maybe some people are touched by the song.
[00:24:28.000 --> 00:24:30.000]   Maybe some people like to make
[00:24:30.000 --> 00:24:32.000]   philosophical arguments, and are happy.
[00:24:32.000 --> 00:24:34.000]   Some people like to insist on the theory,
[00:24:34.000 --> 00:24:35.000]   and are happy.
[00:24:35.000 --> 00:24:37.000]   But in the end, God does not want us
[00:24:37.000 --> 00:24:39.000]   to stick to these things.
[00:24:39.000 --> 00:24:41.000]   God wants us to really know Him.
[00:24:41.000 --> 00:24:47.000]   I invite the team to sing
[00:24:47.000 --> 00:24:49.000]   "Reconciliation" with us.
[00:24:49.000 --> 00:24:51.000]   "Reconciliation" has two lines.
[00:24:51.000 --> 00:24:53.000]   The first line is about us.
[00:24:53.000 --> 00:24:55.000]   Today is the Pentecost.
[00:24:55.000 --> 00:24:57.000]   I think many of us have parents
[00:24:57.000 --> 00:24:59.000]   who grew up in this church.
[00:24:59.000 --> 00:25:01.000]   Some of them believe in Jesus.
[00:25:01.000 --> 00:25:03.000]   We are probably second generation Christians.
[00:25:03.000 --> 00:25:07.000]   Maybe we have a lot of traditions
[00:25:07.000 --> 00:25:09.000]   in our childhood.
[00:25:09.000 --> 00:25:11.000]   We have our religion.
[00:25:11.000 --> 00:25:13.000]   This is really a religion,
[00:25:13.000 --> 00:25:15.000]   but in the eyes of others.
[00:25:15.000 --> 00:25:17.000]   But as the conclusion says,
[00:25:17.000 --> 00:25:19.000]   God never expects us to be weak.
[00:25:19.000 --> 00:25:21.000]   God really wants us to know Him.
[00:25:21.000 --> 00:25:23.000]   He wants us to have compassion
[00:25:23.000 --> 00:25:25.000]   not only for ourselves,
[00:25:25.000 --> 00:25:27.000]   but also for others,
[00:25:27.000 --> 00:25:29.000]   like God does.
[00:25:29.000 --> 00:25:31.000]   I invite the team to sing "Reconciliation"
[00:25:31.000 --> 00:25:33.000]   with us.
[00:25:33.000 --> 00:25:35.000]   I invite the team to sing "Reconciliation" with us.
[00:25:35.000 --> 00:25:38.920]   (speaking in foreign language)
[00:25:38.920 --> 00:25:48.920]   [BLANK_AUDIO]

