
[00:00:00.000 --> 00:00:12.000]  歡迎大家今天回來Explorer,我們再次有機會聽關於上帝的話
[00:26:48.000 --> 00:26:53.000]  就算軍隊閱兵,他們都要有紀律
[00:26:53.000 --> 00:26:55.000]  要接受命令
[00:26:55.000 --> 00:26:57.000]  他們要有很整齊的紀律
[00:26:57.000 --> 00:27:03.000]  因為他們要預備自己去面對一個很艱難的處境
[00:27:05.000 --> 00:27:12.000]  所以當這個意象去用軍隊去做一個結尾
[00:27:12.000 --> 00:27:15.000]  這個意象說他們變成軍隊的時候
[00:27:15.000 --> 00:27:18.000]  其實可能是在暗示對一些人來說
[00:27:18.000 --> 00:27:23.000]  他們很需要像軍隊一樣去預備自己
[00:27:23.000 --> 00:27:26.000]  要預備面對一個未必那麼容易的情況
[00:27:26.000 --> 00:27:30.000]  他們都要去經歷,要去渡過
[00:27:31.000 --> 00:27:35.000]  在面對失敗的時候
[00:27:35.000 --> 00:27:38.000]  當我們認清改變的方向目標的時候
[00:27:38.000 --> 00:27:44.000]  我們需要心態願意再起力,再次去面對
[00:27:44.000 --> 00:27:50.000]  就像軍隊一樣,就算面對挫折或困難都要堅持下去
[00:27:50.000 --> 00:27:55.000]  剛才我們說到考試的例子
[00:27:55.000 --> 00:28:00.000]  剛才我們看的片段說一班人去到考試成績
[00:28:00.000 --> 00:28:02.000]  可能他們都要面對,要還債
[00:28:02.000 --> 00:28:08.000]  但是他們面對的時候,或者堅持有沒有用處呢?
[00:28:08.000 --> 00:28:11.000]  失敗是否真的會令人生玩完呢?
[00:28:11.000 --> 00:28:14.000]  當他們讀不到大學,做不到很多事情的時候
[00:28:14.000 --> 00:28:16.000]  是不是代表人生很失敗呢?
[00:28:16.000 --> 00:28:20.000]  我們可以繼續看剛才的片段
[00:28:20.000 --> 00:28:32.000]  (片段)
[00:28:32.000 --> 00:28:36.000]  (片段)
[00:28:36.000 --> 00:28:38.000]  我覺得不是
[00:28:38.000 --> 00:28:44.000]  因為很老實地說,你去香港考公關試
[00:28:44.000 --> 00:28:48.000]  其實都是為了成功
[00:28:48.000 --> 00:28:52.000]  很老實地說,我不覺得你拿這個U或這個分
[00:28:52.000 --> 00:28:56.000]  對你將來找工作的影響有多大
[00:28:56.000 --> 00:29:01.000]  你拿了U,你當時升不到大學
[00:29:01.000 --> 00:29:04.000]  其實在香港你有很多條路就可以繼續升學
[00:29:04.000 --> 00:29:09.000]  就算你出來工作了幾年,你想再讀一個D.B.其實都可以
[00:29:09.000 --> 00:29:13.000]  不會因為你這個成績,你這一輩子都不會讀到大學的
[00:29:13.000 --> 00:29:18.000]  同時我也不覺得在香港,你沒有一個大學畢業是生存不到的
[00:29:18.000 --> 00:29:21.000]  所以我也不覺得說是一個很失敗的
[00:29:21.000 --> 00:29:26.000]  (片段)
[00:29:26.000 --> 00:29:31.000]  UE拿U,就令我走到一條跟其他人不一樣的路
[00:29:31.000 --> 00:29:35.000]  就擴闊了自己的視野,也學會了生意之道
[00:29:35.000 --> 00:29:39.000]  UE拿U令到我做了幾年工作
[00:29:39.000 --> 00:29:45.000]  在工作上,我得到的工作經驗和學到的實際知識
[00:29:45.000 --> 00:29:49.000]  比我在學校學到的知識多
[00:29:49.000 --> 00:29:51.000]  我反而多了選擇的機會
[00:29:51.000 --> 00:29:53.000]  在D.B.的時候可以有選擇
[00:29:53.000 --> 00:29:55.000]  繼續升學,還是出來工作
[00:29:55.000 --> 00:29:58.000]  更加接觸到資料搜集的世界,到底是怎樣的
[00:29:58.000 --> 00:30:02.000]  找到我自己,其實在這方面真的有點興趣
[00:30:02.000 --> 00:30:05.000]  UE拿U,我覺得我得到的就是
[00:30:05.000 --> 00:30:09.000]  高中之後的工作經驗和讓我更加知道
[00:30:09.000 --> 00:30:12.000]  自己在大學讀書想學的東西是甚麼
[00:30:12.000 --> 00:30:14.000]  而令我學習的東西學得更加好
[00:30:14.000 --> 00:30:16.000]  我應該定義成功十八
[00:30:16.000 --> 00:30:18.000]  就是在你人生的進程裏
[00:30:18.000 --> 00:30:22.000]  你有沒有一些方向和目標,怎樣令你去到自己的最後步驟
[00:30:22.000 --> 00:30:26.000]  我可能由中三、中四開始,我已經想著自己要做一個社工
[00:30:26.000 --> 00:30:29.000]  UE只是令到我成為社工這個進程裏
[00:30:29.000 --> 00:30:31.000]  反而變得快了
[00:30:31.000 --> 00:30:34.000]  我高中出來就很慢,D.B.讀三年,高中讀兩年
[00:30:34.000 --> 00:30:36.000]  反而快了,比別人開始做快
[00:30:36.000 --> 00:30:39.000]  你可能說,你出來人工低一點
[00:30:39.000 --> 00:30:42.000]  但其實我出來人工低一點那兩年的時候
[00:30:42.000 --> 00:30:45.000]  我其實認識了一班很好的同事
[00:30:45.000 --> 00:30:48.000]  他令到我更加知道社工是甚麼一回事
[00:30:48.000 --> 00:30:50.000]  在這兩年的工作裏
[00:30:50.000 --> 00:30:53.000]  但當我出來做了兩年社工之後
[00:30:53.000 --> 00:30:56.000]  再回去讀一個社工的畢業生的時候
[00:30:56.000 --> 00:30:58.000]  我會更加明白課程
[00:30:58.000 --> 00:31:02.000]  反而其實我覺得我在讀大學那幾年對我來說
[00:31:02.000 --> 00:31:05.000]  我才覺得自己人生第一次進入甚麼學習
[00:31:05.000 --> 00:31:13.000]  其實當年,在學前道上我們都會說
[00:31:13.000 --> 00:31:16.000]  如果我們的經歷
[00:31:16.000 --> 00:31:21.000]  有些時候去到認清楚改變方向和目標的時候
[00:31:21.000 --> 00:31:25.000]  一個失敗的經歷,或者一個失敗的情況並不是一個絕對
[00:31:25.000 --> 00:31:27.000]  亦都不是一個永遠的事情
[00:31:27.000 --> 00:31:32.000]  因為都是我們可以去改變,或者我們去想
[00:31:32.000 --> 00:31:34.000]  其實是仍然可以改變
[00:31:34.000 --> 00:31:37.000]  因為特別對我們有信仰的人來說
[00:31:37.000 --> 00:31:40.000]  當我們知道上帝願意去改變的時候
[00:31:40.000 --> 00:31:44.000]  其實一切都可以去到有機會有轉機
[00:31:44.000 --> 00:31:48.000]  當然在最後的一部分
[00:31:48.000 --> 00:31:52.000]  很多時候我們可能想改變
[00:31:52.000 --> 00:31:56.000]  但可能環境,我們自身有很多限制
[00:31:56.000 --> 00:31:58.000]  我們不懂怎樣去面對
[00:31:58.000 --> 00:32:03.000]  所以有些時候我們需要智慧去學習
[00:32:03.000 --> 00:32:06.000]  去接受我們有甚麼未必可以改變的事情
[00:32:06.000 --> 00:32:09.000]  我們用以色列人的例子
[00:32:09.000 --> 00:32:13.000]  以色列人在巴比倫某程度上都是被奴
[00:32:13.000 --> 00:32:20.000]  雖然意象鼓勵他們不要再停留在失敗
[00:32:20.000 --> 00:32:22.000]  還是不去改變
[00:32:22.000 --> 00:32:26.000]  但在聖經的記載裡
[00:32:26.000 --> 00:32:32.000]  巴比倫以色列人在七十多年的時候才回到故鄉
[00:32:32.000 --> 00:32:36.000]  所以就算以色列人聽得明白意象的意思
[00:32:36.000 --> 00:32:38.000]  他們能夠堅持也好
[00:32:38.000 --> 00:32:41.000]  他們仍然要在環境下
[00:32:41.000 --> 00:32:44.000]  正如剛才我們在片段裡說
[00:32:44.000 --> 00:32:47.000]  英文考U的一班人
[00:32:47.000 --> 00:32:50.000]  他們考完就算有很多經歷
[00:32:50.000 --> 00:32:58.000]  他們也要面對成績帶來的限制和困難
[00:32:58.000 --> 00:33:00.000]  但他們沒有放棄
[00:33:00.000 --> 00:33:02.000]  他們接受現實後
[00:33:02.000 --> 00:33:05.000]  繼續找能力去面對
[00:33:05.000 --> 00:33:10.000]  去賦予一個更加積極的意義
[00:33:10.000 --> 00:33:15.000]  所以很多時候我們需要一份智慧
[00:33:15.000 --> 00:33:21.000]  去知道有什麼是要去改變的
[00:33:21.000 --> 00:33:23.000]  有什麼是要去接受的事情
[00:33:23.000 --> 00:33:28.000]  我會形容這個智慧好像是去看整個世界
[00:33:28.000 --> 00:33:30.000]  去看我們自己的眼光
[00:33:30.000 --> 00:33:35.000]  去學習去用不同的角度去看世界
[00:33:35.000 --> 00:33:37.000]  去看世界的一切
[00:33:37.000 --> 00:33:39.000]  去看世界的一切
[00:33:39.000 --> 00:33:41.000]  去看我們自己的眼光
[00:33:41.000 --> 00:33:47.000]  去學習去用不同的角度去看一件事情
[00:33:47.000 --> 00:33:49.000]  可能在今天眼中覺得事情很失敗
[00:33:49.000 --> 00:33:50.000]  做得不好
[00:33:50.000 --> 00:33:53.000]  但可能換另一個角度去看的時候
[00:33:53.000 --> 00:33:59.000]  可能我們會得著去知道這件事對我們人生的意義是什麼
[00:33:59.000 --> 00:34:04.000]  在完結的時候我想用一段短片
[00:34:04.000 --> 00:34:09.000]  去講用觀點去看事情是什麼意思
[00:34:09.000 --> 00:34:13.000]  我想大家發掘一下這段片有什麼特別的地方
[00:34:13.000 --> 00:34:17.000]  看完之後我會很簡單地說出答案
[00:34:17.000 --> 00:34:19.000]  有什麼特別的地方
[00:34:19.000 --> 00:34:33.000]  (片段)
[00:34:34.000 --> 00:34:37.000]  (片段)
[00:34:37.000 --> 00:35:06.000]  (片段)
[00:35:06.000 --> 00:35:07.000]  (片段)
[00:35:08.000 --> 00:35:09.000]  (片段)
[00:35:10.000 --> 00:35:11.000]  (片段)
[00:35:11.000 --> 00:35:14.000]  但這在我的時代並非如此
[00:35:14.000 --> 00:35:16.360]  這是一個快速的社會
[00:35:16.360 --> 00:35:18.640]  專家對我說30年後
[00:35:18.640 --> 00:35:22.960]  我會慶祝婚禮的十一歲
[00:35:22.960 --> 00:35:27.400]  但我並不預計我會生活在自己的國家
[00:35:27.400 --> 00:35:31.480]  未來環境打壓將成為規則
[00:35:31.480 --> 00:35:35.640]  我何時可以承認我的親戚不在乎這個地球
[00:35:35.640 --> 00:35:41.080]  我將顯示我的世代是無悔無憾的
[00:35:41.080 --> 00:35:44.800]  我無法預計有希望
[00:35:44.800 --> 00:35:47.600]  這將是真相
[00:35:47.600 --> 00:35:50.360]  除非我們反過來
[00:35:50.360 --> 00:35:52.280]  有希望
[00:35:52.280 --> 00:35:57.760]  我無法預計我的世代是無悔無憾的
[00:35:57.760 --> 00:36:02.040]  我將顯示我的親戚不在乎這個地球
[00:36:02.040 --> 00:36:05.640]  我無法預計有希望
[00:36:05.640 --> 00:36:08.080]  我無法預計有希望
[00:36:08.080 --> 00:36:10.840]  我無法預計有希望
[00:36:10.840 --> 00:36:13.960]  我無法預計有希望
[00:36:13.960 --> 00:36:17.720]  我無法預計有希望
[00:36:17.720 --> 00:36:20.680]  我無法預計有希望
[00:36:20.680 --> 00:36:24.280]  我無法預計有希望
[00:36:24.280 --> 00:36:27.240]  我無法預見有希望
[00:36:27.240 --> 00:36:30.440]  我無法預見有希望
[00:36:30.440 --> 00:36:31.940]  than work
[00:36:31.940 --> 00:36:33.380]  I have my priorities straight
[00:36:33.380 --> 00:36:35.220]  because my employer will know
[00:36:35.220 --> 00:36:38.380]  that they are not the most important thing in my life
[00:36:38.380 --> 00:36:40.740]  So in thirty years I will tell my children
[00:36:40.740 --> 00:36:44.480]  money will make me happy is a lie
[00:36:44.480 --> 00:36:47.480]  and happiness comes from within
[00:36:47.480 --> 00:36:49.480]  I realize this may be a shock
[00:36:49.480 --> 00:36:51.480]  but I can change the world
[00:36:51.480 --> 00:36:53.240]  and I refuse to believe
[00:36:53.240 --> 00:36:56.340]  that I am part of a lost generation
[00:36:56.340 --> 00:37:04.780]  不知道有沒有人留意到
[00:37:04.780 --> 00:37:06.780]  它有什麼特點
[00:37:06.780 --> 00:37:09.780]  我相信很多人英文好會發現到
[00:37:09.780 --> 00:37:14.780]  其實將一首由頭到尾去讀同一段說話
[00:37:14.780 --> 00:37:17.280]  和你將一段說話由尾讀回頭
[00:37:17.280 --> 00:37:20.280]  其實那個賦予的含意可以很不同
[00:37:20.280 --> 00:37:23.780]  或者在我們回顧經歷的時候
[00:37:23.780 --> 00:37:25.780]  或者都需要這個眼光
[00:37:25.780 --> 00:37:27.780]  特別我們需要那份
[00:37:27.780 --> 00:37:30.780]  不僅僅是將事情倒轉去讀這麼簡單
[00:37:30.780 --> 00:37:32.780]  更重要的是我們需要上帝
[00:37:32.780 --> 00:37:34.780]  給我們那份智慧
[00:37:34.780 --> 00:37:37.780]  去到能夠不單去面對這件事
[00:37:37.780 --> 00:37:40.780]  更加是用不同的眼光
[00:37:40.780 --> 00:37:43.780]  去賦予這件事一個新的意義
[00:37:43.780 --> 00:37:48.780]  以至我們真的能夠繼續向前
[00:37:48.780 --> 00:37:51.780]  繼續向前去找上來的心
[00:37:51.780 --> 00:37:54.780]  我想我們現在是一起祈禱的時間
[00:37:54.780 --> 00:37:57.780]  我邀請大家一起去到,在這裡禱告
[00:37:57.780 --> 00:38:04.780]  差遣主,今天我們謝謝你
[00:38:04.780 --> 00:38:07.780]  因為你是我們的上帝
[00:38:07.780 --> 00:38:10.780]  你都很願意讓我們去經歷
[00:38:10.780 --> 00:38:12.780]  你給我們的恩典
[00:38:12.780 --> 00:38:15.780]  當我們在這一年過去的時候
[00:38:15.780 --> 00:38:17.780]  求你教我們能夠去回顧
[00:38:17.780 --> 00:38:19.780]  為這一年成功的事情
[00:38:19.780 --> 00:38:22.780]  開心的事情,我們向你獻上感恩
[00:38:22.780 --> 00:38:25.780]  面對一些我們覺得不願意的事情的時候
[00:38:25.780 --> 00:38:28.780]  求上帝給我們那份智慧
[00:38:28.780 --> 00:38:30.780]  去到能夠不單去反省
[00:38:30.780 --> 00:38:32.780]  也能夠從中學習
[00:38:32.780 --> 00:38:35.780]  以至我們知道有什麼是我們能夠去改變的
[00:38:35.780 --> 00:38:37.780]  有什麼是我們要去接受
[00:38:37.780 --> 00:38:40.780]  要去到當中去學習的
[00:38:40.780 --> 00:38:43.780]  願主你給我們那份智慧幫助我們
[00:38:43.780 --> 00:38:45.780]  以聖祭禱告奉主耶穌基督
[00:38:45.780 --> 00:38:47.780]  得勝明智而求,阿們

