
[00:00:00.000 --> 00:00:02.000]  各位Xponents 早安
[00:19:03.000 --> 00:19:05.000]  女仔預備起
[00:19:06.000 --> 00:19:17.000]  (女仔讀三五七)
[00:19:17.000 --> 00:19:18.000]  好了 預備男仔
[00:19:18.000 --> 00:19:19.000]  他們啊 預備起
[00:19:19.000 --> 00:19:22.000]  他們是背逆之家
[00:19:22.000 --> 00:19:24.000]  他們或聽或不聽
[00:19:24.000 --> 00:19:27.000]  必知道你在他們中間
[00:19:27.000 --> 00:19:28.000]  有了先知
[00:19:28.000 --> 00:19:30.000]  好 請女仔 唔該
[00:19:30.000 --> 00:19:36.000]  (女仔讀三五七)
[00:19:36.000 --> 00:19:38.000]  住在結子中間
[00:19:38.000 --> 00:19:50.000]  (女仔讀三五七)
[00:19:50.000 --> 00:19:52.000]  好 最後我們一起讀
[00:19:52.000 --> 00:19:53.000]  預備起
[00:19:53.000 --> 00:19:56.000]  他們或聽或不聽
[00:19:56.000 --> 00:19:59.000]  你只管將我的話告訴他們
[00:19:59.000 --> 00:20:02.000]  他們是極其背逆的
[00:20:02.000 --> 00:20:04.000]  在這段經文裏面說
[00:20:04.000 --> 00:20:07.000]  上帝猜險以西傑去哪裏
[00:20:07.000 --> 00:20:10.000]  在哪裏
[00:20:10.000 --> 00:20:12.000]  背逆之家
[00:20:12.000 --> 00:20:13.000]  即是哪裏
[00:20:13.000 --> 00:20:15.000]  回到以色列那裏
[00:20:15.000 --> 00:20:17.000]  回到以色列人當中
[00:20:17.000 --> 00:20:19.000]  上帝的指令
[00:20:19.000 --> 00:20:21.000]  這個指令很清晰
[00:20:21.000 --> 00:20:22.000]  他說人子啊
[00:20:22.000 --> 00:20:24.000]  你要回到以色列人裏面
[00:20:24.000 --> 00:20:26.000]  人子這個字
[00:20:26.000 --> 00:20:27.000]  在以西傑書裏
[00:20:27.000 --> 00:20:29.000]  是一個很獨特的稱呼
[00:20:29.000 --> 00:20:31.000]  整本書出現過
[00:20:31.000 --> 00:20:33.000]  九十多次
[00:20:33.000 --> 00:20:35.000]  他沒有什麼特別的意思
[00:20:35.000 --> 00:20:37.000]  只是說一個人
[00:20:37.000 --> 00:20:40.000]  和新約耶穌稱呼自己人子
[00:20:40.000 --> 00:20:41.000]  有少少不同
[00:20:41.000 --> 00:20:43.000]  不過大家有沒有留意到
[00:20:43.000 --> 00:20:46.000]  上帝是怎樣形容這班以色列人
[00:20:46.000 --> 00:20:47.000]  是怎樣
[00:20:47.000 --> 00:20:52.000]  是很rebellious
[00:20:52.000 --> 00:20:54.000]  是背逆之家
[00:20:54.000 --> 00:20:56.000]  Rebellious house
[00:20:56.000 --> 00:20:59.000]  背逆這個字在第二章
[00:20:59.000 --> 00:21:01.000]  出現過七次
[00:21:01.000 --> 00:21:04.000]  說的不單止是道德上的罪
[00:21:04.000 --> 00:21:07.000]  也說的是信仰上的不忠
[00:21:07.000 --> 00:21:09.000]  還有什麼字
[00:21:09.000 --> 00:21:12.000]  除了背逆還有什麼字形容以色列人
[00:21:12.000 --> 00:21:16.000]  厚著面皮
[00:21:16.000 --> 00:21:17.000]  心裡剛硬
[00:21:17.000 --> 00:21:18.000]  還有呢
[00:21:18.000 --> 00:21:23.000]  好像是荊棘
[00:21:23.000 --> 00:21:25.000]  擲泥和蠍子
[00:21:25.000 --> 00:21:27.000]  嘩 誇張
[00:21:27.000 --> 00:21:29.000]  這些是農田
[00:21:29.000 --> 00:21:31.000]  以前是種植物
[00:21:31.000 --> 00:21:34.000]  農田的有害物質等等
[00:21:34.000 --> 00:21:37.000]  上帝說要派你去到以色列人當中
[00:21:37.000 --> 00:21:39.000]  而這班是什麼人
[00:21:39.000 --> 00:21:41.000]  是一班很硬頸
[00:21:41.000 --> 00:21:42.000]  又不聽話
[00:21:42.000 --> 00:21:44.000]  又會攻擊人的人
[00:21:44.000 --> 00:21:46.000]  蠍子嘛
[00:21:46.000 --> 00:21:47.000]  攻擊人
[00:21:47.000 --> 00:21:49.000]  原來由一開始
[00:21:49.000 --> 00:21:50.000]  這班人
[00:21:50.000 --> 00:21:51.000]  由出埃及開始
[00:21:51.000 --> 00:21:53.000]  去到後來曠野
[00:21:53.000 --> 00:21:56.000]  去到後來立國的年代
[00:21:56.000 --> 00:21:57.000]  他們這班人
[00:21:57.000 --> 00:21:59.000]  都是不停的背叛上帝
[00:21:59.000 --> 00:22:01.000]  大家很清楚
[00:22:01.000 --> 00:22:02.000]  很記得
[00:22:02.000 --> 00:22:04.000]  他們都是一班這樣的人
[00:22:04.000 --> 00:22:06.000]  扯開這樣說
[00:22:06.000 --> 00:22:08.000]  我們都不知道
[00:22:08.000 --> 00:22:10.000]  有時候我們很清晰聽到神的指令
[00:22:10.000 --> 00:22:12.000]  是好還是不好
[00:22:12.000 --> 00:22:15.000]  如果對於當時的先知來說
[00:22:15.000 --> 00:22:17.000]  都一點都不容易做
[00:22:17.000 --> 00:22:19.000]  同樣在第三章
[00:22:19.000 --> 00:22:20.000]  上帝說
[00:22:20.000 --> 00:22:21.000]  時間關係
[00:22:21.000 --> 00:22:22.000]  不用請大家讀
[00:22:22.000 --> 00:22:24.000]  在第三章裏面這樣說
[00:22:24.000 --> 00:22:27.000]  人子你要到以色列家那裏
[00:22:27.000 --> 00:22:29.000]  對他們宣講我的話
[00:22:29.000 --> 00:22:31.000]  不過第七節
[00:22:31.000 --> 00:22:32.000]  只看黃色就行了
[00:22:32.000 --> 00:22:34.000]  你要預了這班人
[00:22:34.000 --> 00:22:36.000]  是不會聽你的話
[00:22:36.000 --> 00:22:38.000]  是因為他都不聽我說話
[00:22:38.000 --> 00:22:40.000]  他們這班以色列人
[00:22:40.000 --> 00:22:42.000]  全部都是額頭堅硬
[00:22:42.000 --> 00:22:45.000]  心裏面剛碧的人
[00:22:45.000 --> 00:22:47.000]  但是在第十一節
[00:22:47.000 --> 00:22:49.000]  我們不斷會飛經文
[00:22:49.000 --> 00:22:50.000]  第十一節
[00:22:50.000 --> 00:22:53.000]  無論他們聽或不聽
[00:22:53.000 --> 00:22:54.000]  你都要講
[00:22:54.000 --> 00:22:55.000]  你都要宣講
[00:22:55.000 --> 00:22:56.000]  告訴他們
[00:22:56.000 --> 00:22:59.000]  這是我耶和華所說的
[00:22:59.000 --> 00:23:01.000]  所以以色列很慘
[00:23:01.000 --> 00:23:03.000]  都幾不容易
[00:23:03.000 --> 00:23:06.000]  上帝沒有帶領他們走一條很容易走的道路
[00:23:06.000 --> 00:23:33.000]  (廣播)
[00:23:33.000 --> 00:23:35.000]  很不容易
[00:23:35.000 --> 00:23:38.000]  你要去宣講我的說話
[00:23:38.000 --> 00:23:41.000]  要宣講一個基本上做不到的東西
[00:23:41.000 --> 00:23:42.000]  其實他們都不會聽的
[00:23:42.000 --> 00:23:44.000]  好像上次這樣說
[00:23:44.000 --> 00:23:46.000]  這裏令我想起上次我們所說的
[00:23:46.000 --> 00:23:49.000]  以塞亞和耶利米
[00:23:49.000 --> 00:23:53.000]  他們都同樣領受了一個又大又難
[00:23:53.000 --> 00:23:56.000]  甚至是一個mission impossible
[00:23:56.000 --> 00:23:59.000]  記不記得那些經文說什麼
[00:23:59.000 --> 00:24:00.000]  他越講
[00:24:00.000 --> 00:24:02.000]  那些人就越走
[00:24:02.000 --> 00:24:03.000]  那些人就越不聽
[00:24:03.000 --> 00:24:06.000]  有誰會喜歡被人reject的
[00:24:06.000 --> 00:24:07.000]  是沒有的
[00:24:07.000 --> 00:24:12.000]  所以今天我們去想神的呼召
[00:24:12.000 --> 00:24:14.000]  今天我們講了六次
[00:24:14.000 --> 00:24:15.000]  第六次
[00:24:15.000 --> 00:24:16.000]  我們講神的呼召
[00:24:16.000 --> 00:24:20.000]  我們以為神的呼召對於基督徒來說
[00:24:20.000 --> 00:24:22.000]  一定是一帆風順
[00:24:22.000 --> 00:24:25.000]  我們越做就越順利
[00:24:25.000 --> 00:24:27.000]  越講越服侍
[00:24:27.000 --> 00:24:29.000]  就越多人欣賞
[00:24:29.000 --> 00:24:30.000]  越多人肯定
[00:24:30.000 --> 00:24:33.000]  但這裏讓我們看到
[00:24:33.000 --> 00:24:34.000]  不是一定的
[00:24:34.000 --> 00:24:35.000]  不是這樣的
[00:24:35.000 --> 00:24:38.000]  怪不得聖經經常這樣說
[00:24:38.000 --> 00:24:40.000]  就是跟隨神的人
[00:24:40.000 --> 00:24:42.000]  你要走窄門
[00:24:42.000 --> 00:24:44.000]  不是每個人都願意做
[00:24:44.000 --> 00:24:47.000]  不是每個人都會進入這道門
[00:24:47.000 --> 00:24:49.000]  同樣在以色列
[00:24:49.000 --> 00:24:51.000]  在以西傑的經歷當中
[00:24:51.000 --> 00:24:55.000]  我們看到上帝要他做一個很不容易的事
[00:24:55.000 --> 00:24:59.000]  最後講到他要做些什麼
[00:24:59.000 --> 00:25:02.000]  上帝給了兩個角色
[00:25:02.000 --> 00:25:03.000]  簡單來說
[00:25:03.000 --> 00:25:06.000]  第一就是要做一個先知
[00:25:06.000 --> 00:25:07.000]  很清楚
[00:25:07.000 --> 00:25:08.000]  做先知做什麼
[00:25:08.000 --> 00:25:10.000]  就是上帝的messenger
[00:25:10.000 --> 00:25:12.000]  上帝的代言人
[00:25:12.000 --> 00:25:14.000]  我們很快地看一看
[00:25:14.000 --> 00:25:17.000]  這裏就是講上帝的先知
[00:25:17.000 --> 00:25:19.000]  只看紅色字就行了
[00:25:19.000 --> 00:25:20.000]  在這個意象當中
[00:25:20.000 --> 00:25:22.000]  上帝要他開口
[00:25:22.000 --> 00:25:24.000]  要他去吃了他
[00:25:24.000 --> 00:25:25.000]  吃了什麼
[00:25:25.000 --> 00:25:27.000]  吃了書卷
[00:25:27.000 --> 00:25:29.000]  是不是很有趣
[00:25:29.000 --> 00:25:32.000]  在以西傑書裏有很多很多的analogy
[00:25:32.000 --> 00:25:33.000]  很有趣的
[00:25:33.000 --> 00:25:34.000]  要吃了書卷
[00:25:34.000 --> 00:25:37.000]  要填滿你的禱福
[00:25:37.000 --> 00:25:40.000]  當然這裏是講一個象徵
[00:25:40.000 --> 00:25:43.000]  一個symbolize
[00:25:43.000 --> 00:25:44.000]  是在講的是
[00:25:44.000 --> 00:25:48.000]  以西傑要來到領受上帝的話
[00:25:48.000 --> 00:25:50.000]  然後他才去跟別人說
[00:25:50.000 --> 00:25:54.000]  因此他不是要講自己的東西
[00:25:54.000 --> 00:25:57.000]  他是要單單講上帝要講的話
[00:25:57.000 --> 00:26:01.000]  同時他都不可以硬著頭皮吃
[00:26:01.000 --> 00:26:05.000]  他不可以吃一半又吐一半出來
[00:26:05.000 --> 00:26:08.000]  相反他要完全明白
[00:26:08.000 --> 00:26:10.000]  去接受上帝的話
[00:26:10.000 --> 00:26:12.000]  因此我們會見到
[00:26:12.000 --> 00:26:13.000]  以西傑他馴服
[00:26:13.000 --> 00:26:17.000]  他不單止他真的明白神的話
[00:26:17.000 --> 00:26:21.000]  他都覺得上帝的話是甘甜的
[00:26:21.000 --> 00:26:22.000]  最後那幾個字
[00:26:22.000 --> 00:26:25.000]  口中覺得其甜如蜜
[00:26:25.000 --> 00:26:28.000]  他覺得上帝的話是正的
[00:26:28.000 --> 00:26:29.000]  這是第一個角色
[00:26:29.000 --> 00:26:32.000]  第二個角色就是守望者
[00:26:32.000 --> 00:26:34.000]  上帝呼召他成為一個守望者
[00:26:34.000 --> 00:26:36.000]  英文是watchman
[00:26:36.000 --> 00:26:39.000]  我有一個friend的英文名叫watchman
[00:26:39.000 --> 00:26:42.000]  因為是蘇牧師的兒子
[00:26:42.000 --> 00:26:43.000]  他叫watchman
[00:26:43.000 --> 00:26:46.000]  我以前恩福蘇牧師的兒子
[00:26:46.000 --> 00:26:50.000]  意思是他要提醒那班以色列人
[00:26:50.000 --> 00:26:53.000]  去到嚴厲警戒他們
[00:26:53.000 --> 00:26:55.000]  你們不要再犯罪了
[00:26:55.000 --> 00:26:57.000]  如果不是你們要滅亡
[00:26:57.000 --> 00:27:00.000]  這個就是作為一個watchman的角色
[00:27:00.000 --> 00:27:02.000]  他這裡講到的是
[00:27:02.000 --> 00:27:06.000]  在十八節他們講到
[00:27:06.000 --> 00:27:11.000]  如果以西傑沒有盡到這個守望者的責任
[00:27:11.000 --> 00:27:14.000]  沒有提醒那班以色列人
[00:27:14.000 --> 00:27:16.000]  沒有警戒他們的時候
[00:27:16.000 --> 00:27:19.000]  上帝說我就為你善問
[00:27:19.000 --> 00:27:21.000]  這個就是你的責任
[00:27:21.000 --> 00:27:25.000]  意思是如果他們堅決不悔改
[00:27:25.000 --> 00:27:27.000]  就是他們的問題
[00:27:27.000 --> 00:27:28.000]  因為你已經講了
[00:27:28.000 --> 00:27:29.000]  但如果你沒有講
[00:27:29.000 --> 00:27:30.000]  你沒有跟他們講
[00:27:30.000 --> 00:27:32.000]  沒有盡你的責任
[00:27:32.000 --> 00:27:34.000]  沒有給他們機會悔改的話
[00:27:34.000 --> 00:27:37.000]  這個就是以西傑的責任
[00:27:37.000 --> 00:27:39.000]  就是他的責任
[00:27:39.000 --> 00:27:42.000]  你聽到這裡不知道有什麼感受
[00:27:42.000 --> 00:27:44.000]  我們快要完結了
[00:27:44.000 --> 00:27:45.000]  不過我們聽完這裡
[00:27:45.000 --> 00:27:48.000]  我們有一些應用好不好
[00:27:48.000 --> 00:27:51.000]  我們可能覺得這個指令
[00:27:51.000 --> 00:27:55.000]  上帝對以西傑的命令很嚴重
[00:27:55.000 --> 00:27:57.000]  不過當我們想深一層
[00:27:57.000 --> 00:27:59.000]  我們想回今天的年代
[00:27:59.000 --> 00:28:04.000]  其實我們都頗講個人主義
[00:28:04.000 --> 00:28:06.000]  我們今天來想想
[00:28:06.000 --> 00:28:07.000]  我們會很講
[00:28:07.000 --> 00:28:10.000]  我們很尊重別人的privacy
[00:28:10.000 --> 00:28:13.000]  很尊重別人有空間
[00:28:13.000 --> 00:28:16.000]  我們都不喜歡被人說
[00:28:16.000 --> 00:28:18.000]  很多時候我們都會想
[00:28:18.000 --> 00:28:20.000]  我們搞定自己就可以了
[00:28:20.000 --> 00:28:23.000]  我們不需要理會其他人
[00:28:23.000 --> 00:28:27.000]  但今天在以西傑的指令當中
[00:28:27.000 --> 00:28:29.000]  他被呼召做一個watchman
[00:28:29.000 --> 00:28:31.000]  做一個守望者
[00:28:31.000 --> 00:28:35.000]  意思就是他不可以對別人的生命
[00:28:35.000 --> 00:28:37.000]  冷眼旁觀
[00:28:37.000 --> 00:28:39.000]  他不可以看著別人死
[00:28:39.000 --> 00:28:41.000]  所謂見死不救
[00:28:41.000 --> 00:28:45.000]  意思就是當別人墮落
[00:28:45.000 --> 00:28:47.000]  走向死亡
[00:28:47.000 --> 00:28:49.000]  他不認識神
[00:28:49.000 --> 00:28:52.000]  他會走向永遠的
[00:28:52.000 --> 00:28:54.000]  沒有得不著永生的意思
[00:28:54.000 --> 00:28:57.000]  他不可以見到別人自今墮落
[00:28:57.000 --> 00:28:59.000]  而視而不見
[00:28:59.000 --> 00:29:01.000]  相反我們要學習
[00:29:01.000 --> 00:29:02.000]  因著愛的緣故
[00:29:02.000 --> 00:29:04.000]  我們去勉勵其他人
[00:29:04.000 --> 00:29:06.000]  這個是第二個應用
[00:29:06.000 --> 00:29:08.000]  就是今天想講的東西
[00:29:08.000 --> 00:29:10.000]  在今天的生活當中
[00:29:10.000 --> 00:29:12.000]  我們可以怎樣做呢
[00:29:12.000 --> 00:29:14.000]  例如你有個外祖父
[00:29:14.000 --> 00:29:16.000]  你外祖父可能不信主
[00:29:16.000 --> 00:29:18.000]  或者吸煙
[00:29:18.000 --> 00:29:20.000]  你都會和外祖父說什麼
[00:29:20.000 --> 00:29:22.000]  外祖父不要吸煙
[00:29:22.000 --> 00:29:24.000]  對身體不好
[00:29:24.000 --> 00:29:26.000]  同樣我們今天都學習
[00:29:26.000 --> 00:29:28.000]  在我們的小組
[00:29:28.000 --> 00:29:30.000]  在我們的生活場景
[00:29:30.000 --> 00:29:31.000]  例如我們的團契
[00:29:31.000 --> 00:29:32.000]  在我們的組員
[00:29:32.000 --> 00:29:34.000]  我們試一下和他們
[00:29:34.000 --> 00:29:36.000]  去關心他們
[00:29:36.000 --> 00:29:39.000]  按著你和他們的關係
[00:29:39.000 --> 00:29:41.000]  按著你和他們的信任
[00:29:41.000 --> 00:29:42.000]  你和他們說
[00:29:42.000 --> 00:29:44.000]  喂 師兄
[00:29:44.000 --> 00:29:46.000]  為了你的幸福
[00:29:46.000 --> 00:29:48.000]  你不要和這個
[00:29:48.000 --> 00:29:50.000]  你已經有女朋友
[00:29:50.000 --> 00:29:52.000]  你不要和這個女生走得這麼近
[00:29:52.000 --> 00:29:54.000]  我們公平一點
[00:29:54.000 --> 00:29:55.000]  女生都一樣
[00:29:55.000 --> 00:29:57.000]  喂 你已經有男朋友
[00:29:57.000 --> 00:29:59.000]  你不要再收兵
[00:29:59.000 --> 00:30:01.000]  你堅決一點說NO
[00:30:01.000 --> 00:30:03.000]  我想我們都能夠
[00:30:03.000 --> 00:30:05.000]  這是一個例子
[00:30:05.000 --> 00:30:07.000]  我們怎樣為身邊的人
[00:30:07.000 --> 00:30:09.000]  去負責
[00:30:09.000 --> 00:30:11.000]  怎樣成為別人的
[00:30:11.000 --> 00:30:13.000]  accountable partner
[00:30:13.000 --> 00:30:15.000]  怎樣去到像以西傑這樣
[00:30:15.000 --> 00:30:17.000]  有一個守望者的角色
[00:30:17.000 --> 00:30:19.000]  當然你要帶著善意
[00:30:19.000 --> 00:30:21.000]  你不要去罵他
[00:30:21.000 --> 00:30:23.000]  你死定了
[00:30:23.000 --> 00:30:25.000]  你落地獄了
[00:30:25.000 --> 00:30:27.000]  你不是這樣罵他
[00:30:27.000 --> 00:30:29.000]  而是我們學習
[00:30:29.000 --> 00:30:31.000]  去成為大家的
[00:30:31.000 --> 00:30:33.000]  一個accountable
[00:30:33.000 --> 00:30:35.000]  好像prayer partner
[00:30:35.000 --> 00:30:37.000]  當中成為一個互相建立
[00:30:37.000 --> 00:30:39.000]  互相能夠被提醒
[00:30:39.000 --> 00:30:41.000]  和成長的地方
[00:30:41.000 --> 00:30:43.000]  有愛的同時
[00:30:43.000 --> 00:30:45.000]  亦都要有真理
[00:30:45.000 --> 00:30:47.000]  這個是我們林牧師
[00:30:47.000 --> 00:30:49.000]  經常都會說
[00:30:49.000 --> 00:30:51.000]  有愛即是有包容
[00:30:51.000 --> 00:30:53.000]  但同樣我們都要有真理
[00:30:53.000 --> 00:30:55.000]  能夠去被提醒
[00:30:55.000 --> 00:30:57.000]  被建立的一個地方
[00:30:57.000 --> 00:30:59.000]  最後我們做一個小的總結
[00:30:59.000 --> 00:31:01.000]  特別是按著呼召
[00:31:01.000 --> 00:31:03.000]  這個topic
[00:31:03.000 --> 00:31:05.000]  我們都要結束
[00:31:05.000 --> 00:31:07.000]  在我們過去的六堂
[00:31:07.000 --> 00:31:09.000]  我們看了很多
[00:31:09.000 --> 00:31:11.000]  如果說上帝的calling
[00:31:11.000 --> 00:31:13.000]  有兩種
[00:31:13.000 --> 00:31:15.000]  一種是一般很generic
[00:31:15.000 --> 00:31:17.000]  很universal的calling
[00:31:17.000 --> 00:31:19.000]  就是上帝對一班人
[00:31:19.000 --> 00:31:21.000]  對基督徒
[00:31:21.000 --> 00:31:23.000]  對某些角色
[00:31:23.000 --> 00:31:25.000]  有一種calling
[00:31:25.000 --> 00:31:27.000]  例如父母
[00:31:27.000 --> 00:31:29.000]  夫妻
[00:31:29.000 --> 00:31:31.000]  而另一種就是
[00:31:31.000 --> 00:31:33.000]  對某些人的specific calling
[00:31:33.000 --> 00:31:35.000]  大家覺得我們過去
[00:31:35.000 --> 00:31:37.000]  這六堂
[00:31:37.000 --> 00:31:39.000]  這六次的講道
[00:31:39.000 --> 00:31:41.000]  是在說哪一種
[00:31:41.000 --> 00:31:43.000]  一個是general
[00:31:43.000 --> 00:31:45.000]  一個是specific
[00:31:45.000 --> 00:31:47.000]  大家覺得我們過去這六個人
[00:31:47.000 --> 00:31:49.000]  這六位仁兄
[00:31:49.000 --> 00:31:51.000]  我們在看哪一種
[00:31:51.000 --> 00:31:53.000]  我們在看似乎是後者
[00:31:53.000 --> 00:31:55.000]  即是more specific的經歷
[00:31:55.000 --> 00:31:57.000]  我們未必經常會經歷到
[00:31:57.000 --> 00:31:59.000]  這件事
[00:31:59.000 --> 00:32:01.000]  這班人
[00:32:01.000 --> 00:32:03.000]  包括摩西等等
[00:32:03.000 --> 00:32:05.000]  去到今天的以西傑
[00:32:05.000 --> 00:32:07.000]  他們都蒙神去呼召
[00:32:07.000 --> 00:32:09.000]  做一些specific的侍奉
[00:32:09.000 --> 00:32:11.000]  每個人都不一樣
[00:32:11.000 --> 00:32:13.000]  是其他人無法取代
[00:32:13.000 --> 00:32:15.000]  卻是要有上帝
[00:32:15.000 --> 00:32:17.000]  很特別的感動和帶領
[00:32:17.000 --> 00:32:19.000]  雖然我們都會
[00:32:19.000 --> 00:32:21.000]  對這個specific calling
[00:32:21.000 --> 00:32:23.000]  特別感興趣
[00:32:23.000 --> 00:32:25.000]  我們會問神
[00:32:25.000 --> 00:32:27.000]  我要做些什麼
[00:32:27.000 --> 00:32:29.000]  人生要做些什麼
[00:32:29.000 --> 00:32:31.000]  但神好像沒有直接
[00:32:31.000 --> 00:32:33.000]  跟我們說
[00:32:33.000 --> 00:32:35.000]  或者這樣說
[00:32:35.000 --> 00:32:37.000]  他沒有黑字白字在聖經裏面
[00:32:37.000 --> 00:32:39.000]  去告訴我們
[00:32:39.000 --> 00:32:41.000]  你要這樣做
[00:32:41.000 --> 00:32:43.000]  你接下來要做傳道人
[00:32:43.000 --> 00:32:45.000]  你接下來要做一個怎樣在職場裏面侍奉的人
[00:32:45.000 --> 00:32:47.000]  而是他需要我們
[00:32:47.000 --> 00:32:49.000]  要做這件事的時候
[00:32:49.000 --> 00:32:51.000]  是需要我們花很多時間
[00:32:51.000 --> 00:32:53.000]  要去clarify
[00:32:53.000 --> 00:32:55.000]  要去尋求
[00:32:55.000 --> 00:32:57.000]  摩西都花了幾十年
[00:32:57.000 --> 00:32:59.000]  去尋求
[00:32:59.000 --> 00:33:01.000]  去備神去prepare
[00:33:01.000 --> 00:33:03.000]  而且這種個人的呼召
[00:33:03.000 --> 00:33:05.000]  不是用來比較
[00:33:05.000 --> 00:33:07.000]  而是用來
[00:33:07.000 --> 00:33:09.000]  建立基督的身體
[00:33:09.000 --> 00:33:11.000]  就好像
[00:33:11.000 --> 00:33:13.000]  以弗所書四章這樣說
[00:33:13.000 --> 00:33:15.000]  他所賜的
[00:33:15.000 --> 00:33:17.000]  有使徒先知
[00:33:17.000 --> 00:33:19.000]  有傳福音有牧師和教師
[00:33:19.000 --> 00:33:21.000]  為的是成全聖徒
[00:33:21.000 --> 00:33:23.000]  割盡奇蹟
[00:33:23.000 --> 00:33:25.000]  建立基督的身體
[00:33:25.000 --> 00:33:27.000]  這裏說上帝賜給我們
[00:33:27.000 --> 00:33:29.000]  有不同的身份
[00:33:29.000 --> 00:33:31.000]  所以個人的呼召
[00:33:31.000 --> 00:33:33.000]  不是只說做傳道人
[00:33:33.000 --> 00:33:35.000]  所以你不用太擔心
[00:33:35.000 --> 00:33:37.000]  每個人都要做傳道人
[00:33:37.000 --> 00:33:39.000]  當然我覺得這種呼召
[00:33:39.000 --> 00:33:41.000]  或者這種侍奉都是很bless
[00:33:41.000 --> 00:33:43.000]  很蒙福
[00:33:43.000 --> 00:33:45.000]  但求神今天去幫助我們
[00:33:45.000 --> 00:33:47.000]  每一個explorer
[00:33:47.000 --> 00:33:49.000]  在我們去找我們
[00:33:49.000 --> 00:33:51.000]  這麼specific這麼personal
[00:33:51.000 --> 00:33:53.000]  呼召的同時
[00:33:53.000 --> 00:33:55.000]  我們都能夠去到實踐
[00:33:55.000 --> 00:33:57.000]  實踐什麼?
[00:33:57.000 --> 00:33:59.000]  就是所謂這些general
[00:33:59.000 --> 00:34:01.000]  一般性的calling
[00:34:01.000 --> 00:34:03.000]  意思是什麼?
[00:34:03.000 --> 00:34:05.000]  就是我們去到實踐
[00:34:05.000 --> 00:34:07.000]  上帝對我們作為
[00:34:07.000 --> 00:34:09.000]  church 作為教會
[00:34:09.000 --> 00:34:11.000]  作為兒女
[00:34:11.000 --> 00:34:13.000]  作為學生
[00:34:13.000 --> 00:34:15.000]  的心意
[00:34:15.000 --> 00:34:17.000]  而這些在哪裏找到?
[00:34:19.000 --> 00:34:21.000]  同樣在聖經裏面找到
[00:34:21.000 --> 00:34:23.000]  這些是我們
[00:34:23.000 --> 00:34:25.000]  走不掉的
[00:34:25.000 --> 00:34:27.000]  亦都需要去到面對和fulfill
[00:34:27.000 --> 00:34:29.000]  你見到每一個
[00:34:29.000 --> 00:34:31.000]  的人物他們都建立
[00:34:31.000 --> 00:34:33.000]  他的生命在這裏
[00:34:33.000 --> 00:34:35.000]  這裏不是不重要
[00:34:35.000 --> 00:34:37.000]  這裏都需要這東西
[00:34:37.000 --> 00:34:39.000]  但他會花很長的時間
[00:34:39.000 --> 00:34:41.000]  去到找上帝
[00:34:41.000 --> 00:34:43.000]  給他的呼召
[00:34:43.000 --> 00:34:45.000]  今天我們都一樣
[00:34:45.000 --> 00:34:47.000]  我沒有時間或我不會再分享我自己的見證
[00:34:47.000 --> 00:34:49.000]  因為我已經分享過很多次
[00:34:49.000 --> 00:34:51.000]  為什麼會做傳道人
[00:34:51.000 --> 00:34:53.000]  不過這個呼召是要花很長的時間
[00:34:53.000 --> 00:34:55.000]  去到找到
[00:34:55.000 --> 00:34:57.000]  就好像我踏入神學院
[00:34:57.000 --> 00:34:59.000]  都是29、30歲
[00:34:59.000 --> 00:35:01.000]  我先踏入神學院
[00:35:01.000 --> 00:35:03.000]  可能你們不一樣
[00:35:03.000 --> 00:35:05.000]  可能你很小的時候
[00:35:05.000 --> 00:35:07.000]  好像弟弟
[00:35:07.000 --> 00:35:09.000]  你以前是想做宣教士
[00:35:09.000 --> 00:35:11.000]  一元要開教會
[00:35:11.000 --> 00:35:13.000]  曾經我們去越南的時候
[00:35:13.000 --> 00:35:15.000]  他這樣說的我們記得
[00:35:15.000 --> 00:35:17.000]  神給我們有很奇妙的心意
[00:35:17.000 --> 00:35:19.000]  是需要我們一起去到
[00:35:19.000 --> 00:35:21.000]  發現一起去到發掘
[00:35:21.000 --> 00:35:23.000]  願意我們一起去到
[00:35:23.000 --> 00:35:25.000]  祈禱
[00:35:25.000 --> 00:35:27.000]  同心去到仰望神
[00:35:27.000 --> 00:35:29.000]  我們一起祈禱
[00:35:29.000 --> 00:35:31.000]  亦都請敬拜隊去到預備
[00:35:31.000 --> 00:35:35.000]  秋天上帝我們很感謝你
[00:35:35.000 --> 00:35:37.000]  感謝你給我們一些
[00:35:37.000 --> 00:35:39.000]  藉著過去這幾堂
[00:35:39.000 --> 00:35:41.000]  的分享
[00:35:41.000 --> 00:35:43.000]  藉著去到看上帝你的呼召
[00:35:43.000 --> 00:35:45.000]  你怎樣去到
[00:35:45.000 --> 00:35:47.000]  介入去走入
[00:35:47.000 --> 00:35:49.000]  這六位
[00:35:49.000 --> 00:35:51.000]  屬靈領袖或屬靈的偉人
[00:35:51.000 --> 00:35:53.000]  的生命
[00:35:53.000 --> 00:35:55.000]  上帝你都給我們看到一些hint
[00:35:55.000 --> 00:35:57.000]  我們怎樣能夠去到捉緊你
[00:35:57.000 --> 00:35:59.000]  我們怎樣能夠去到聽到你的聲音
[00:35:59.000 --> 00:36:01.000]  未必個個都能夠
[00:36:01.000 --> 00:36:03.000]  看到好像以西傑那麼大
[00:36:03.000 --> 00:36:05.000]  那麼特別的vision
[00:36:05.000 --> 00:36:07.000]  但是上帝
