
[00:00:00.000 --> 00:00:02.000]  大家最近好嗎?
[00:21:41.000 --> 00:21:45.000]  我們可不可以真的放手給耶穌?
[00:21:45.000 --> 00:21:48.000]  讓祂和你一起去背負
[00:21:48.000 --> 00:21:51.000]  因為祂很愛我們
[00:21:51.000 --> 00:21:53.000]  雖然我們不完美
[00:21:53.000 --> 00:21:56.000]  我們又會犯罪
[00:21:56.000 --> 00:21:58.000]  但是祂沒有丟下我們
[00:21:58.000 --> 00:22:01.000]  祂好像剛才那位師哥一樣
[00:22:01.000 --> 00:22:03.000]  祂從沒有離開過
[00:22:03.000 --> 00:22:07.000]  我邀請大家稍後分組的時候
[00:22:07.000 --> 00:22:10.000]  可以一起去做這個圖片
[00:22:10.000 --> 00:22:12.000]  其實這幅圖片就是
[00:22:12.000 --> 00:22:16.000]  你可以選擇十個人再加上耶穌
[00:22:16.000 --> 00:22:19.000]  你就會在這裡中間
[00:22:19.000 --> 00:22:23.000]  寫上你的朋友
[00:22:23.000 --> 00:22:27.000]  選十個朋友、家人
[00:22:27.000 --> 00:22:29.000]  然後再放上耶穌
[00:22:29.000 --> 00:22:32.000]  然後看看你會有什麼發現
[00:22:32.000 --> 00:22:40.000]  我們一起合上眼去祈禱
[00:22:40.000 --> 00:22:52.000]  現在這一刻的你有什麼感受呢?
[00:22:52.000 --> 00:22:58.000]  你想不想和耶穌有一個緊密的關係?
[00:22:58.000 --> 00:23:02.000]  我相信我們認識的耶穌
[00:23:02.000 --> 00:23:04.000]  不是一個星期六、日
[00:23:04.000 --> 00:23:09.000]  我們回來才會感受得多一點的
[00:23:09.000 --> 00:23:13.000]  看到、感受得多一點的耶穌
[00:23:13.000 --> 00:23:18.000]  而是在我們的生命每時每刻都出現
[00:23:18.000 --> 00:23:22.000]  耶穌擁有著大能大力
[00:23:22.000 --> 00:23:25.000]  我們今天所跟從的耶穌
[00:23:25.000 --> 00:23:29.000]  我們相信祂會幫助我們嗎?
[00:23:29.000 --> 00:23:31.000]  各位你們又相不相信
[00:23:31.000 --> 00:23:34.000]  這位耶穌其實也很想和你
[00:23:34.000 --> 00:23:37.000]  擁有一段很深入的關係
[00:23:38.000 --> 00:23:42.000]  祂很想知道你溫習溫得多大壓力
[00:23:42.000 --> 00:23:49.000]  祂很想知道你這一刻很想衝回家溫習
[00:23:49.000 --> 00:23:54.000]  或者可能要滿足父母一些任務
[00:23:54.000 --> 00:23:59.000]  祂看到你和家人關係裡的那一份張力
[00:23:59.000 --> 00:24:02.000]  祂很想和你一起去面對
[00:24:02.000 --> 00:24:07.000]  你在學校所面對的人際關係的壓力
[00:24:07.000 --> 00:24:09.000]  祂想和你一起
[00:24:09.000 --> 00:24:12.000]  弟兄姊妹如果你今天都很想
[00:24:12.000 --> 00:24:16.000]  立志去和神親近多一點
[00:24:16.000 --> 00:24:18.000]  不用很複雜
[00:24:18.000 --> 00:24:20.000]  不用很有儀式感那些
[00:24:20.000 --> 00:24:22.000]  我們先放下那些
[00:24:22.000 --> 00:24:28.000]  只需要你為神騰出時間就可以了
[00:24:28.000 --> 00:24:30.000]  如果你願意的話
[00:24:30.000 --> 00:24:34.000]  我現在邀請你去祈禱和神說
[00:24:34.000 --> 00:24:38.000]  神啊,我想和你親近
[00:24:38.000 --> 00:24:42.000]  也邀請敬拜隊現在上來
[00:24:57.000 --> 00:25:01.000]  讓我們繼續在這個禱告裡面
[00:25:01.000 --> 00:25:08.000]  我們去和神說
[00:25:08.000 --> 00:25:12.000]  主啊,我真的很想和你親近
[00:25:12.000 --> 00:25:19.000]  讓我們一起祈禱
[00:25:19.000 --> 00:25:24.000]  秋氣天賦,多謝祢愛我們
[00:25:24.000 --> 00:25:29.000]  縱使我們有很多不完美的地方
[00:25:29.000 --> 00:25:34.000]  但是神祢依然去尋找我們
[00:25:34.000 --> 00:25:36.000]  祢依然在我們迷失了
[00:25:36.000 --> 00:25:41.000]  在我們的學業、成績或者人際關係
[00:25:41.000 --> 00:25:43.000]  各種不同的關係裡面
[00:25:43.000 --> 00:25:45.000]  祢依然在裡面
[00:25:45.000 --> 00:25:50.000]  在這些困難或者一些張力去尋找我們
[00:25:50.000 --> 00:25:55.000]  主啊,我們也很想和祢親近
[00:25:55.000 --> 00:26:01.000]  主啊,相信你也看到剛才Explorer和你一起說的
[00:26:01.000 --> 00:26:07.000]  主啊,你說當我們去親近的時候
[00:26:07.000 --> 00:26:10.000]  祢也必定會親近我們
[00:26:10.000 --> 00:26:14.000]  神啊,就讓我們每一個可以一起去努力
[00:26:14.000 --> 00:26:17.000]  我們在這個禮拜裡面
[00:26:17.000 --> 00:26:21.000]  當我們去面對那些很厚的書的時候
[00:26:21.000 --> 00:26:24.000]  很多的字、很多的功課要去做
[00:26:24.000 --> 00:26:29.000]  或者各種不同的工作、事務的時候
[00:26:29.000 --> 00:26:31.000]  我們可以記得祢
[00:26:31.000 --> 00:26:34.000]  神啊,祢從來都沒有離開過
[00:26:34.000 --> 00:26:36.000]  祢一直都在這裡
[00:26:36.000 --> 00:26:42.000]  和我們去走生命裡面每一分每一秒的路
[00:26:45.000 --> 00:26:47.000]  讓我們去起立
[00:26:47.000 --> 00:26:49.000]  我們一起去唱
[00:26:49.000 --> 00:26:53.000]  再唱約書雅作回應詩
[00:26:53.000 --> 00:26:55.000]  (字幕製作:貝爾)

