
[00:00:00.000 --> 00:00:02.760]   (audio cuts out)
[00:20:42.480 --> 00:20:44.220]   and then as we got there,
[00:20:44.220 --> 00:20:46.160]   you know how MTR stations are, right?
[00:20:46.160 --> 00:20:49.080]   There's 100 exits, and you're like, oh my goodness,
[00:20:49.080 --> 00:20:50.680]   which one should I go, right?
[00:20:50.680 --> 00:20:53.100]   Of course, I was attempting to exit the one
[00:20:53.100 --> 00:20:55.380]   that's closest to the restaurant,
[00:20:55.380 --> 00:20:56.920]   of which I did not choose
[00:20:56.920 --> 00:21:00.240]   because I've mistakenly exit another one.
[00:21:00.240 --> 00:21:03.780]   And so I was there with my mom and she's walking out there,
[00:21:03.780 --> 00:21:05.180]   you know, it's 35 degrees,
[00:21:05.180 --> 00:21:06.720]   we were both sweating a little bit,
[00:21:06.720 --> 00:21:09.740]   and you know, extra five minutes outdoor.
[00:21:09.740 --> 00:21:12.060]   And then she turns to me and then she said,
[00:21:12.060 --> 00:21:14.220]   you know, if you don't know where you're going,
[00:21:14.220 --> 00:21:16.080]   just let me know.
[00:21:16.080 --> 00:21:20.560]   And then she's like, you have no sense of direction anyways.
[00:21:20.560 --> 00:21:23.420]   And then she's saying, okay, you know,
[00:21:23.420 --> 00:21:25.900]   last time when you were trying to bring me to Disneyland,
[00:21:25.900 --> 00:21:27.580]   and we were already in Kowloon,
[00:21:27.580 --> 00:21:30.540]   I brought her to Central, and then I brought her back.
[00:21:30.540 --> 00:21:31.420]   (audience laughing)
[00:21:31.420 --> 00:21:34.980]   And then the other time we were in like Korea,
[00:21:34.980 --> 00:21:38.560]   and then she's like, you made me walk in circles, you know?
[00:21:38.560 --> 00:21:41.240]   And I wanted to say at that point,
[00:21:41.240 --> 00:21:43.480]   I realized that I was flushing a bit.
[00:21:43.480 --> 00:21:45.680]   And then I realized, oh, you know,
[00:21:45.680 --> 00:21:48.720]   all I wanted to do was to take you to lunch, you know?
[00:21:48.720 --> 00:21:53.300]   And I felt like that I needed some grace.
[00:21:53.300 --> 00:21:56.420]   And it was in that moment that I realized, you know what?
[00:21:56.420 --> 00:21:59.900]   We can actually show grace to the people around us
[00:21:59.900 --> 00:22:02.480]   with the smallest things possible.
[00:22:02.480 --> 00:22:06.180]   We can show them how it is that Christ Jesus
[00:22:06.180 --> 00:22:08.460]   had died for sinners.
[00:22:08.460 --> 00:22:11.260]   And you're like, whoa, isn't this a far fetch?
[00:22:11.260 --> 00:22:15.240]   But imagine that day if you had just said nothing
[00:22:15.240 --> 00:22:17.500]   or said, hey, you know, it's a nice walk out,
[00:22:17.500 --> 00:22:21.140]   look at these stores, I haven't seen them some time.
[00:22:21.140 --> 00:22:23.700]   It would have been very different.
[00:22:23.700 --> 00:22:26.300]   And I don't wanna pick on my mom, which I just did.
[00:22:26.300 --> 00:22:27.420]   (audience laughing)
[00:22:27.420 --> 00:22:30.540]   But I wanna say that happens to me all the time as well.
[00:22:30.540 --> 00:22:33.220]   So my mom calls when I'm preparing this sermon,
[00:22:33.220 --> 00:22:35.300]   and I'm like, mom, can you just get off the phone?
[00:22:35.300 --> 00:22:38.300]   And I wanted to show her no patience, you know?
[00:22:38.300 --> 00:22:39.380]   I'm like, I'm working on this,
[00:22:39.380 --> 00:22:41.540]   like take care of your own problems.
[00:22:41.540 --> 00:22:44.460]   Or this other time when someone has wronged me,
[00:22:44.460 --> 00:22:46.380]   and then I'm trying to WhatsApp another person.
[00:22:46.380 --> 00:22:48.340]   Hey, you know, guess what that person did?
[00:22:48.340 --> 00:22:49.420]   It's so wrong.
[00:22:49.420 --> 00:22:51.700]   And I even screen captured it, you know,
[00:22:51.700 --> 00:22:54.220]   screenshot our conversation.
[00:22:54.220 --> 00:22:56.740]   And I realized, what, I'm just being so judgmental
[00:22:56.740 --> 00:22:58.300]   at that time.
[00:22:58.300 --> 00:23:01.920]   That is not what the truth is.
[00:23:01.920 --> 00:23:04.300]   And just when I, you know, going through these,
[00:23:04.300 --> 00:23:07.080]   I was like, it's not the big things.
[00:23:07.080 --> 00:23:09.660]   I mean, yes, also the big things,
[00:23:09.660 --> 00:23:11.900]   but it's also the small things.
[00:23:11.900 --> 00:23:14.540]   And maybe that's why a lot of non-believers
[00:23:14.540 --> 00:23:16.980]   call Christians hypocrites,
[00:23:16.980 --> 00:23:19.020]   because you say your God's this way,
[00:23:19.020 --> 00:23:22.660]   but I'm not experienced Him like that through you.
[00:23:22.660 --> 00:23:27.860]   But imagine if every day, the little things that we do,
[00:23:27.860 --> 00:23:32.420]   that we display Christ Jesus,
[00:23:32.420 --> 00:23:35.820]   we display this truth in our lives.
[00:23:35.820 --> 00:23:38.460]   Would they not turn to Christ and say,
[00:23:38.460 --> 00:23:40.700]   what is this God that you believe?
[00:23:41.820 --> 00:23:44.900]   And then what made that look like in a workplace?
[00:23:44.900 --> 00:23:46.280]   I mean, there might be a coworker,
[00:23:46.280 --> 00:23:48.180]   which you hate inside of you,
[00:23:48.180 --> 00:23:50.740]   but I'm sure you're forgiving him already.
[00:23:50.740 --> 00:23:54.380]   And he goes and makes a big mistake.
[00:23:54.380 --> 00:23:57.100]   What is it that you would do?
[00:23:57.100 --> 00:23:59.240]   Would you go and rub it in?
[00:23:59.240 --> 00:24:02.420]   Or would you graciously give him a hand?
[00:24:02.420 --> 00:24:06.420]   And like, what if like your wife nags you for the 10th time?
[00:24:06.420 --> 00:24:09.620]   Oh, this is something that's really bothering me.
[00:24:09.620 --> 00:24:11.420]   What do you do?
[00:24:11.420 --> 00:24:15.580]   Do you like patiently listens to her cry and respond?
[00:24:15.580 --> 00:24:19.140]   Or do you just say, (speaks in foreign language)
[00:24:19.140 --> 00:24:21.420]   or just like, oh, it's annoying.
[00:24:21.420 --> 00:24:23.380]   What do you do?
[00:24:23.380 --> 00:24:25.620]   What do we do?
[00:24:25.620 --> 00:24:28.020]   And what do we need to do?
[00:24:28.020 --> 00:24:33.020]   And God tells us, be true vessels of the truth.
[00:24:33.020 --> 00:24:37.560]   And really, I don't know,
[00:24:37.560 --> 00:24:42.560]   maybe it's because we don't fully understand the gospel.
[00:24:42.560 --> 00:24:45.720]   Maybe we haven't experienced the mercy
[00:24:45.720 --> 00:24:48.400]   so we can't give mercy to others.
[00:24:48.400 --> 00:24:50.060]   I don't know what it is.
[00:24:50.060 --> 00:24:52.480]   Or maybe it can just be like me
[00:24:52.480 --> 00:24:57.480]   where I forgot to uphold it and just slipped.
[00:24:57.480 --> 00:25:00.840]   But whatever it is, God tells us
[00:25:00.840 --> 00:25:04.360]   that we are to uphold the truth
[00:25:04.360 --> 00:25:06.640]   and we are to be his vessels.
[00:25:06.640 --> 00:25:08.440]   And that's what Paul does.
[00:25:08.440 --> 00:25:12.620]   He has entrusted, or God has entrusted the gospel to him
[00:25:12.620 --> 00:25:14.800]   and he had been faithful.
[00:25:14.800 --> 00:25:17.580]   Would we too be faithful?
[00:25:17.580 --> 00:25:24.480]   Now, the truth is that Jesus Christ came to the world
[00:25:24.480 --> 00:25:27.000]   to save sinners.
[00:25:27.000 --> 00:25:30.960]   Would you and I be willing to have our lives
[00:25:32.400 --> 00:25:37.120]   work around it so that we're constantly displaying
[00:25:37.120 --> 00:25:40.920]   Jesus Christ to others around us?
[00:25:40.920 --> 00:25:45.480]   And even though when we were broken,
[00:25:45.480 --> 00:25:49.680]   Jesus came and he gathered us, he accepted us,
[00:25:49.680 --> 00:25:54.680]   he shown us mercy, he forgave us and made us whole.
[00:25:57.660 --> 00:26:02.660]   Would you be willing to display that same love to others?
[00:26:02.660 --> 00:26:05.940]   So if you don't, if you feel like,
[00:26:05.940 --> 00:26:08.180]   oh, I don't really fully understand,
[00:26:08.180 --> 00:26:13.540]   I don't really fully experienced his mercy and love,
[00:26:13.540 --> 00:26:17.960]   please pray that the Holy Spirit opens your eyes,
[00:26:17.960 --> 00:26:21.420]   enlightens you to your sins.
[00:26:21.420 --> 00:26:23.020]   Then you will see the mercy
[00:26:23.020 --> 00:26:24.780]   and be able to let that flow out.
[00:26:24.780 --> 00:26:26.660]   If you already understood everything
[00:26:26.660 --> 00:26:28.620]   and then experienced it,
[00:26:28.620 --> 00:26:33.380]   then let us live that out in our everyday lives
[00:26:33.380 --> 00:26:37.380]   because all of this is actually for one purpose.
[00:26:37.380 --> 00:26:42.480]   And that is so the eternal King,
[00:26:42.480 --> 00:26:47.260]   the invisible God would be given glory and honor.
[00:26:47.260 --> 00:26:49.420]   Let us pray together.
[00:26:49.420 --> 00:26:54.220]   Dear heavenly Father,
[00:26:54.220 --> 00:26:56.620]   thank you for giving us Jesus.
[00:26:56.620 --> 00:27:02.660]   Thank you for showing us how much you love us,
[00:27:02.660 --> 00:27:04.980]   that while we were sinners,
[00:27:04.980 --> 00:27:09.980]   you already came for us to wash away our sins.
[00:27:09.980 --> 00:27:14.980]   And maybe some of us here understood it in our head,
[00:27:14.980 --> 00:27:17.620]   but have not experienced it.
[00:27:17.620 --> 00:27:22.620]   I pray, Father, that your Holy Spirit will open up our eyes
[00:27:23.220 --> 00:27:26.040]   so that we would see ourselves,
[00:27:26.040 --> 00:27:29.500]   so that we could see how much you love us.
[00:27:29.500 --> 00:27:31.260]   And Father, we just pray
[00:27:31.260 --> 00:27:33.980]   that you will help us in our everyday life
[00:27:33.980 --> 00:27:38.980]   to be that vessel to show everyone
[00:27:38.980 --> 00:27:41.860]   in the big things and small things
[00:27:41.860 --> 00:27:45.780]   who it is that lives inside of us.
[00:27:45.780 --> 00:27:48.520]   In Jesus Christ, and we pray, amen.

