
[00:00:00.000 --> 00:00:09.000]  早晨,今天是九月最後一個星期
[00:27:20.000 --> 00:27:25.000]  我們知道有一群即將要考DSE的同學
[00:27:25.000 --> 00:27:33.000]  你們會不會彼此成為溫習當中的讀書友伴呢?
[00:27:33.000 --> 00:27:37.000]  甚至你們有沒有想過
[00:27:37.000 --> 00:27:38.000]  我鼓勵大家
[00:27:38.000 --> 00:27:42.000]  你們可以在教會裡或同班裡
[00:27:42.000 --> 00:27:48.000]  可以兩個三個成為彼此的代表者
[00:27:48.000 --> 00:27:53.000]  有需要的時候或每一個星期的時候
[00:27:53.000 --> 00:27:58.000]  說出你們要代禱的事項
[00:27:58.000 --> 00:28:02.000]  能夠彼此代禱、彼此服侍
[00:28:02.000 --> 00:28:04.000]  願神去祝福我們
[00:28:04.000 --> 00:28:10.000]  願神真是透過我們這個月學到的
[00:28:10.000 --> 00:28:13.000]  在聖靈裡,什麼是聖靈
[00:28:13.000 --> 00:28:19.000]  如何跟著聖靈成為神所喜悅的我們呢?
[00:28:19.000 --> 00:28:26.000]  如何在基督徒群體中以愛心服侍呢?
[00:28:26.000 --> 00:28:28.000]  我們一起有一個祈禱吧
[00:28:28.000 --> 00:28:32.000]  差害天父上帝
[00:28:32.000 --> 00:28:34.000]  真是多謝你
[00:28:34.000 --> 00:28:39.000]  在這段時間裡讓我們分別為聖出來
[00:28:39.000 --> 00:28:45.000]  讓我們知道聖靈果子不單單獨存在
[00:28:45.000 --> 00:28:51.000]  是祢早已將這九個特性給了我們每一個人
[00:28:51.000 --> 00:28:55.000]  求主也讓我們好好運用
[00:28:55.000 --> 00:29:00.000]  不單只是服侍,不單只是生活
[00:29:00.000 --> 00:29:03.000]  而且還是愛祢,榮耀祢
[00:29:03.000 --> 00:29:05.000]  求神繼續幫助我們
[00:29:05.000 --> 00:29:07.000]  無論在生活上,學習上
[00:29:07.000 --> 00:29:11.000]  都懂得如何跟隨聖靈而行走
[00:29:11.000 --> 00:29:14.000]  結出這九個美好的果子
[00:29:14.000 --> 00:29:17.000]  願神給我們聽的,說的
[00:29:17.000 --> 00:29:21.000]  都同樣在剛才得到造就,得到提醒
[00:29:21.000 --> 00:29:23.000]  我們同心在祢面前祈禱
[00:29:23.000 --> 00:29:25.000]  是奉靠主耶穌得聖

