
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹 各位家園 大家
[00:20:10.880 --> 00:20:13.880]  每一位弟兄姊妹
[00:20:13.880 --> 00:20:16.880]  都是何等的重要
[00:20:16.880 --> 00:20:19.880]  就算生命的扭轉 神
[00:20:19.880 --> 00:20:22.880]  也會同樣去動工
[00:20:22.880 --> 00:20:25.880]  那麼 講到這裡呢 就讓我想到了
[00:20:25.880 --> 00:20:28.880]  有一個事例啊
[00:20:28.880 --> 00:20:31.880]  講到的是一封 來自爸爸的信
[00:20:31.880 --> 00:20:34.880]  這個信呢 是一個
[00:20:34.880 --> 00:20:37.880]  曾經叛逆的少年 他現在呢
[00:20:37.880 --> 00:20:40.880]  已經到了中科院 在讀博士了
[00:20:40.880 --> 00:20:43.880]  在他回顧他成長過程的時候呢
[00:20:43.880 --> 00:20:46.880]  他就想到了
[00:20:46.880 --> 00:20:49.880]  他自己一個 生命特別的階段
[00:20:49.880 --> 00:20:52.880]  他就這樣說了 現在的他呢
[00:20:52.880 --> 00:20:55.880]  是985大學畢業
[00:20:55.880 --> 00:20:58.880]  中科院的博士在讀
[00:20:58.880 --> 00:21:01.880]  他回想到他以前呢 是
[00:21:01.880 --> 00:21:04.880]  早戀 打架
[00:21:04.880 --> 00:21:07.880]  逃課去網吧 那個時候呢
[00:21:07.880 --> 00:21:10.880]  是初二的時候 叛逆的他
[00:21:10.880 --> 00:21:13.880]  當時呢 班主任呢 就
[00:21:13.880 --> 00:21:16.880]  擔著他爸爸的面 就訓斥
[00:21:16.880 --> 00:21:19.880]  他說 你們家的孩子
[00:21:19.880 --> 00:21:22.880]  肯定完了 他的爸爸呢
[00:21:22.880 --> 00:21:25.880]  並沒有反駁一句話
[00:21:25.880 --> 00:21:28.880]  週末 這個孩子又去了網吧
[00:21:28.880 --> 00:21:31.880]  正和好哥們
[00:21:31.880 --> 00:21:34.880]  正在刷裝備 打遊戲
[00:21:34.880 --> 00:21:37.880]  這個時候 他的爸爸來了
[00:21:37.880 --> 00:21:40.880]  他們玩得正high 根本不知道
[00:21:40.880 --> 00:21:43.880]  父親站在孩子的身後
[00:21:43.880 --> 00:21:46.880]  整整十分鐘了 一句話
[00:21:46.880 --> 00:21:49.880]  也沒說 就一個人默默的
[00:21:49.880 --> 00:21:52.880]  回家了 第二天上學的時候
[00:21:52.880 --> 00:21:55.880]  爸爸對孩子說
[00:21:55.880 --> 00:21:58.880]  縫紉機上有封信 你走的時候
[00:21:58.880 --> 00:22:01.880]  把他一起帶走吧
[00:22:01.880 --> 00:22:04.880]  孩子就帶走以後 就打開信 就後來
[00:22:04.880 --> 00:22:07.880]  就信上是這樣說的
[00:22:07.880 --> 00:22:10.880]  兒子 昨天我去網吧了
[00:22:10.880 --> 00:22:13.880]  看著你在那打遊戲
[00:22:13.880 --> 00:22:16.880]  知道你在同學面前要面子
[00:22:16.880 --> 00:22:19.880]  沒敢打擾你 回來一整夜
[00:22:19.880 --> 00:22:22.880]  我都沒合眼 腦袋裡面
[00:22:22.880 --> 00:22:25.880]  全是你小時候的樣子
[00:22:25.880 --> 00:22:28.880]  不知道我們那個聽話的兒子去哪了
[00:22:28.880 --> 00:22:31.880]  你媽每天一個人在家都在
[00:22:31.880 --> 00:22:34.880]  哭 這幾個月頭髮都白了
[00:22:34.880 --> 00:22:37.880]  一半 你班主任打算
[00:22:37.880 --> 00:22:40.880]  已經放棄你了 你媽也說
[00:22:40.880 --> 00:22:43.880]  聽天由命吧 但我是你爸
[00:22:43.880 --> 00:22:46.880]  我養的兒子 我知道
[00:22:46.880 --> 00:22:49.880]  啥樣 你只不過是走迷了路
[00:22:49.880 --> 00:22:52.880]  罷了 爸一定要把你領
[00:22:52.880 --> 00:22:55.880]  回來 這個孩子看完信以後
[00:22:55.880 --> 00:22:58.880]  他不知道那天他哭了多久
[00:22:58.880 --> 00:23:01.880]  猛打了自己多少個阿官
[00:23:01.880 --> 00:23:04.880]  一位父親看著自己的
[00:23:04.880 --> 00:23:07.880]  兒子在網吧 瘋狂的點著鼠標
[00:23:07.880 --> 00:23:10.880]  會有多憤怒 失望
[00:23:10.880 --> 00:23:13.880]  和心痛 但他把
[00:23:13.880 --> 00:23:16.880]  所有的情緒都留給了自己
[00:23:16.880 --> 00:23:19.880]  信裡寫滿了只有對孩子
[00:23:19.880 --> 00:23:22.880]  無盡的愛 後來
[00:23:22.880 --> 00:23:25.880]  每週上學 縫紉機上
[00:23:25.880 --> 00:23:28.880]  總會放著一封信 也就是
[00:23:28.880 --> 00:23:31.880]  這些信 在孩子14歲那年
[00:23:31.880 --> 00:23:34.880]  徹底改變了他的人生
[00:23:34.880 --> 00:23:37.880]  軌跡 12年了
[00:23:37.880 --> 00:23:40.880]  這些信 孩子一直都帶在
[00:23:40.880 --> 00:23:43.880]  他的身邊 信紙早已
[00:23:43.880 --> 00:23:46.880]  放還 卻是孩子青春年少
[00:23:46.880 --> 00:23:49.880]  最斑斕的色彩
[00:23:49.880 --> 00:23:52.880]  最後孩子就感慨了
[00:23:52.880 --> 00:23:55.880]  爸爸 謝謝你
[00:23:55.880 --> 00:23:58.880]  在我把叛逆當個性的年紀
[00:23:58.880 --> 00:24:01.880]  你尊重了我那可笑的自尊心
[00:24:01.880 --> 00:24:04.880]  包容了我
[00:24:04.880 --> 00:24:07.880]  那不懂事的偏執 人生
[00:24:07.880 --> 00:24:10.880]  緊要處只有幾步 你陪我
[00:24:10.880 --> 00:24:13.880]  走過了那最重要的一段路
[00:24:13.880 --> 00:24:16.880]  爸爸 你牽掛的兒子長大了
[00:24:16.880 --> 00:24:19.880]  從一個不良少年
[00:24:19.880 --> 00:24:22.880]  成為了一個中科院的院士
[00:24:22.880 --> 00:24:25.880]  中科院的博士
[00:24:25.880 --> 00:24:28.880]  謝謝一路有你
[00:24:28.880 --> 00:24:31.880]  我當看到這個視頻的時候 聽到這個孩子
[00:24:31.880 --> 00:24:34.880]  說他爸爸的時候 我就想到了
[00:24:34.880 --> 00:24:37.880]  在姨媽五四路上 陪伴門徒
[00:24:37.880 --> 00:24:40.880]  同心的主 耶穌基督
[00:24:40.880 --> 00:24:43.880]  哪怕是一條錯的路
[00:24:43.880 --> 00:24:46.880]  耶穌基督也同樣願意花上
[00:24:46.880 --> 00:24:49.880]  一段時間 在路上
[00:24:49.880 --> 00:24:52.880]  就算他認不出來 給他講解聖經
[00:24:52.880 --> 00:24:55.880]  把生命真正的意義告訴
[00:24:55.880 --> 00:24:58.880]  這些門徒知道
[00:24:58.880 --> 00:25:01.880]  以至於 到了姨媽五四的時候
[00:25:01.880 --> 00:25:04.880]  門徒可以認到耶穌的時候 就發現了
[00:25:04.880 --> 00:25:07.880]  咦 他和我們
[00:25:07.880 --> 00:25:10.880]  講解聖經的時候 我們不是
[00:25:10.880 --> 00:25:13.880]  心裡火熱嗎 這個時候
[00:25:13.880 --> 00:25:16.880]  眼睛就迷糊了 眼睛
[00:25:16.880 --> 00:25:19.880]  就明亮了 其實我們每個人
[00:25:19.880 --> 00:25:22.880]  或多或少 都會
[00:25:22.880 --> 00:25:25.880]  有自己的姨媽五四的路
[00:25:25.880 --> 00:25:28.880]  有可能 有的有一段
[00:25:28.880 --> 00:25:31.880]  有的可能有幾段 不停地坑
[00:25:31.880 --> 00:25:34.880]  大家會跌在裡邊 然後要看怎麼樣
[00:25:34.880 --> 00:25:37.880]  去爬出來 門徒在他們的
[00:25:37.880 --> 00:25:40.880]  姨媽五四的這條路上 他們用了
[00:25:40.880 --> 00:25:43.880]  大概3個小時 走了
[00:25:43.880 --> 00:25:46.880]  大概11點幾公里的路
[00:25:46.880 --> 00:25:49.880]  當時這個視頻中的
[00:25:49.880 --> 00:25:52.880]  孩子 這個見證裡面的孩子
[00:25:52.880 --> 00:25:55.880]  他走了一年的時間
[00:25:55.880 --> 00:25:58.880]  爸爸用了這樣一個時間 陪伴他
[00:25:58.880 --> 00:26:01.880]  走過了回來
[00:26:01.880 --> 00:26:04.880]  我們的姨媽五四的道路
[00:26:04.880 --> 00:26:07.880]  你又會願意走多久呢 你是否
[00:26:07.880 --> 00:26:10.880]  還是 用著其他的東西
[00:26:10.880 --> 00:26:13.880]  遮蔽著自己的眼睛
[00:26:13.880 --> 00:26:16.880]  麻醉著自己的感知 看不到
[00:26:16.880 --> 00:26:19.880]  我們生命的意義 和我們的
[00:26:19.880 --> 00:26:20.880]  前路呢
[00:26:20.880 --> 00:26:25.880]  當然 願意折返過來
[00:26:25.880 --> 00:26:27.680]  也要下定決心的
[00:26:27.680 --> 00:26:30.880]  我記得 以前在一個
[00:26:30.880 --> 00:26:32.280]  戒毒機構
[00:26:32.280 --> 00:26:35.080]  聽他們的總幹事就分享了
[00:26:35.080 --> 00:26:37.480]  我有一個學員
[00:26:38.480 --> 00:26:41.480]  很為他感恩啊 其實本來
[00:26:41.480 --> 00:26:44.480]  他的戒毒 他也很下決心 我們也覺得
[00:26:44.480 --> 00:26:46.480]  他是一個成功的範例的
[00:26:46.480 --> 00:26:50.080]  但是 非常的遺憾啊 他在出去以後
[00:26:50.080 --> 00:26:53.080]  他又沾染上了毒癮
[00:26:53.080 --> 00:26:54.880]  後來問他為什麼
[00:26:54.880 --> 00:26:58.480]  他說 我本來真的是下定決心了
[00:26:58.480 --> 00:27:01.480]  我本來已經
[00:27:01.480 --> 00:27:04.480]  願意迷途知返了 誰知道
[00:27:04.480 --> 00:27:07.480]  有一天 我就在路上 偶然遇到一個
[00:27:07.480 --> 00:27:10.480]  曾經和我要好的朋友
[00:27:10.480 --> 00:27:12.680]  他也是吸毒的
[00:27:12.680 --> 00:27:15.980]  他就送我了一包毒品
[00:27:15.980 --> 00:27:19.180]  哎呀 我就拿著那個毒品 我就覺得
[00:27:19.180 --> 00:27:22.480]  哎呀 那麼貴的一個東西
[00:27:22.480 --> 00:27:24.480]  丟了挺可惜的
[00:27:24.480 --> 00:27:26.680]  又把它吸了
[00:27:26.680 --> 00:27:30.080]  又回到了以前的老路當中
[00:27:30.080 --> 00:27:33.480]  確實 決心
[00:27:33.480 --> 00:27:36.480]  確實不容易 如果你覺得
[00:27:36.480 --> 00:27:39.480]  那些東西 它是有一定的價值
[00:27:39.480 --> 00:27:42.480]  門徒也可以 那兩個門徒也可以覺得
[00:27:42.480 --> 00:27:45.480]  哦 這11點幾公里
[00:27:45.480 --> 00:27:48.480]  確實費了一定的腳力 但是我
[00:27:48.480 --> 00:27:51.480]  知道了前路 我就願意扭轉過來
[00:27:51.480 --> 00:27:54.480]  我就願意望著這個前路 繼續
[00:27:54.480 --> 00:27:57.480]  真正的目標 繼續走下去
[00:27:57.480 --> 00:28:00.480]  還有一些我們知道的朋友啊
[00:28:00.480 --> 00:28:03.480]  明明已經有機會認識到了救助
[00:28:03.480 --> 00:28:05.480]  哎呀
[00:28:05.480 --> 00:28:07.480]  我 拜佛
[00:28:07.480 --> 00:28:10.480]  拜了那麼多年了 突然停下來
[00:28:10.480 --> 00:28:13.480]  挺可惜的 有點不捨
[00:28:13.480 --> 00:28:16.480]  也會有這樣一種的生命的感慨
[00:28:16.480 --> 00:28:19.480]  但是 正確的道路
[00:28:19.480 --> 00:28:21.480]  只有一個
[00:28:21.480 --> 00:28:24.480]  你如果願意放下的話
[00:28:24.480 --> 00:28:27.480]  神會引導你 你看到神的話
[00:28:27.480 --> 00:28:30.480]  神會賜你一顆
[00:28:30.480 --> 00:28:33.480]  火熱的心 明亮的眼目
[00:28:33.480 --> 00:28:36.480]  以至於像門徒那樣
[00:28:36.480 --> 00:28:39.480]  即刻起身 我一刻都
[00:28:39.480 --> 00:28:42.480]  不願意耽擱了 他們按照
[00:28:42.480 --> 00:28:45.480]  猶太人的那個傳統啊 他們是日頭趕路的
[00:28:45.480 --> 00:28:48.480]  為什麼他們強留耶穌呢
[00:28:48.480 --> 00:28:51.480]  就是那個日頭呢 已經接近西邊了
[00:28:51.480 --> 00:28:54.480]  天就快要黑了 你來和我們
[00:28:54.480 --> 00:28:57.480]  讀書吧 就是在日頭要
[00:28:57.480 --> 00:29:00.480]  黑的時候 因著他們的
[00:29:00.480 --> 00:29:03.480]  生命整個不一樣 整個改變
[00:29:03.480 --> 00:29:06.480]  就算晚上即刻要啟程
[00:29:06.480 --> 00:29:09.480]  我們也即刻去 趕回耶路撒冷
[00:29:09.480 --> 00:29:12.480]  和使徒相聚 和真正的
[00:29:12.480 --> 00:29:15.480]  我們充滿火的
[00:29:15.480 --> 00:29:18.480]  火炭 炭要和火炭聚在一起
[00:29:18.480 --> 00:29:21.480]  真正和火炭聚在一起
[00:29:21.480 --> 00:29:24.480]  繼續的 為主 去做見證
[00:29:24.480 --> 00:29:27.480]  所以我們可以看到
[00:29:27.480 --> 00:29:30.480]  與復活的主相遇的時候
[00:29:30.480 --> 00:29:33.480]  整個人生會翻轉
[00:29:33.480 --> 00:29:36.480]  活出來的生命也會不一樣
[00:29:36.480 --> 00:29:39.480]  之前是臉上帶愁容的 也會有喜樂
[00:29:39.480 --> 00:29:42.480]  之前沒有信心的
[00:29:42.480 --> 00:29:45.480]  也會有信心 之前
[00:29:45.480 --> 00:29:48.480]  生命是慢慢要衰敗
[00:29:48.480 --> 00:29:51.480]  慢慢要遠離的 生命又
[00:29:51.480 --> 00:29:54.480]  乾強了起來 甚至 真正
[00:29:54.480 --> 00:29:57.480]  有那個永恆的盼望和生命
[00:29:57.480 --> 00:30:00.480]  在我們的人生過程當中
[00:30:00.480 --> 00:30:03.480]  其實都是這樣
[00:30:03.480 --> 00:30:06.480]  我們真的是何等的軟弱和不配
[00:30:06.480 --> 00:30:09.480]  若不是因著主的話
[00:30:09.480 --> 00:30:12.480]  若不是和這位復活的主
[00:30:12.480 --> 00:30:15.480]  真的在我們生命當中相遇的話
[00:30:15.480 --> 00:30:18.480]  我們 在很多的路上
[00:30:18.480 --> 00:30:21.480]  很多的坑裡面 很多的
[00:30:21.480 --> 00:30:24.480]  曲折當中 不知多少次
[00:30:24.480 --> 00:30:27.480]  已經迷失了
[00:30:27.480 --> 00:30:30.480]  同樣在我們的人生當中 也會有
[00:30:30.480 --> 00:30:33.480]  很多的挑戰和阻礙 阻礙著我們的眼睛
[00:30:33.480 --> 00:30:36.480]  看不到主和我們同在
[00:30:36.480 --> 00:30:39.480]  包括現在
[00:30:39.480 --> 00:30:42.480]  困難也是 疫情也是
[00:30:42.480 --> 00:30:45.480]  我們看到疫情
[00:30:45.480 --> 00:30:48.480]  確實不假 但是 各位弟兄姊妹
[00:30:48.480 --> 00:30:51.480]  讓我們重燃生命當中的那個火
[00:30:51.480 --> 00:30:54.480]  讓我們的眼睛不要受迷糊
[00:30:54.480 --> 00:30:57.480]  而是可以明亮起來 看著
[00:30:57.480 --> 00:31:00.480]  就算是困苦 就算是
[00:31:00.480 --> 00:31:03.480]  疫情當中 主也是和我們
[00:31:03.480 --> 00:31:06.480]  同在 迷途之反
[00:31:06.480 --> 00:31:09.480]  我們仍如
[00:31:09.480 --> 00:31:12.480]  羊走禰 個人偏行幾路
[00:31:12.480 --> 00:31:15.480]  知 我們要知道 我們的主已經
[00:31:15.480 --> 00:31:18.480]  復活了 知道祂是救贖者 祂是
[00:31:18.480 --> 00:31:21.480]  幫助者 祂有大的能力
[00:31:21.480 --> 00:31:24.480]  祂讓我們返回到我們主
[00:31:24.480 --> 00:31:27.480]  親密的懷抱當中
[00:31:27.480 --> 00:31:30.480]  我們一起來禱告
[00:31:30.480 --> 00:31:33.480]  天父 上帝啊
[00:31:33.480 --> 00:31:36.480]  祢是愛我們的父親
[00:31:36.480 --> 00:31:39.480]  祢在我們
[00:31:39.480 --> 00:31:42.480]  走禰 我們軟弱 我們面帶
[00:31:42.480 --> 00:31:45.480]  愁容的時候 祢是何等的心痛
[00:31:45.480 --> 00:31:48.480]  和難受啊 主啊
[00:31:48.480 --> 00:31:51.480]  祢告訴我們 我們不要這樣
[00:31:51.480 --> 00:31:54.480]  我們要活出 屬於主祢的喜樂
[00:31:54.480 --> 00:31:57.480]  和豐盛的生命來
[00:31:57.480 --> 00:32:00.480]  就算 我們眼前的
[00:32:00.480 --> 00:32:03.480]  我們生命中的挑戰和困境
[00:32:03.480 --> 00:32:06.480]  沒有改變 但是 只要我們
[00:32:06.480 --> 00:32:09.480]  可以和祢相遇 只要我們
[00:32:09.480 --> 00:32:12.480]  打開心扉 擦亮眼睛 看到
[00:32:12.480 --> 00:32:15.480]  祢和我們同在的時候 我們就
[00:32:15.480 --> 00:32:18.480]  有信心 有盼望
[00:32:18.480 --> 00:32:21.480]  有能力 繼續去走主
[00:32:21.480 --> 00:32:24.480]  祢為我們預定的道路
[00:32:24.480 --> 00:32:27.480]  主啊 祝福我們 使用我們
[00:32:27.480 --> 00:32:30.480]  我們感謝祢
[00:32:30.480 --> 00:32:33.480]  感謝主 我們這樣同心合一的禱告
[00:32:33.480 --> 00:32:36.480]  奉主耶穌基督 得勝的明阿求
[00:32:36.480 --> 00:32:39.480]  Amen

