
[00:00:00.000 --> 00:00:06.000]   Hello everyone.
[00:27:11.120 --> 00:27:14.520]   But the Lord is real.
[00:27:14.520 --> 00:27:18.360]   I don't know how it's going to happen, but I know He's real.
[00:27:18.360 --> 00:27:19.600]   What can I do?
[00:27:19.600 --> 00:27:24.120]   Because I have such little power.
[00:27:24.120 --> 00:27:30.720]   And it was at that time, and there was nothing to do, that I just did the only thing I could
[00:27:30.720 --> 00:27:31.720]   do.
[00:27:31.720 --> 00:27:34.600]   And do you know what that was?
[00:27:34.600 --> 00:27:36.080]   To pray.
[00:27:36.080 --> 00:27:38.320]   That takes zero effort, almost.
[00:27:38.320 --> 00:27:43.600]   You can lie on your bed, you can be anywhere, and just pray.
[00:27:43.600 --> 00:27:47.400]   But because of that prayer, things started changing.
[00:27:47.400 --> 00:27:53.840]   And I wouldn't even be able to flip the Bible open, because I was in such a bad state.
[00:27:53.840 --> 00:27:57.120]   And did you know what I had done?
[00:27:57.120 --> 00:27:59.000]   Just what I could.
[00:27:59.000 --> 00:28:01.200]   And what was I able to do?
[00:28:01.200 --> 00:28:08.640]   I was able to take my phone out, turn on to YouTube, and listen to a sermon.
[00:28:08.640 --> 00:28:12.240]   You know, that takes about this motion.
[00:28:12.240 --> 00:28:17.760]   That was the only ounce of effort I had.
[00:28:17.760 --> 00:28:23.760]   And the Lord opened the doors with just that little effort.
[00:28:23.760 --> 00:28:30.960]   And I think within a year, I've heard a thousand sermons, about three a day.
[00:28:30.960 --> 00:28:38.920]   And that started to change me, because the Lord started to open up His doors to heaven.
[00:28:38.920 --> 00:28:44.840]   It started pouring down, and I finally began to have a relationship with Him.
[00:28:44.840 --> 00:28:47.080]   To know Him in a more personal way.
[00:28:47.080 --> 00:28:50.520]   And then I began to be able to read the Bible.
[00:28:50.520 --> 00:28:56.040]   And because He opened the door for me, suddenly the Bible verses that I never understood,
[00:28:56.040 --> 00:28:57.760]   it just popped up.
[00:28:57.760 --> 00:28:59.600]   It just made sense.
[00:28:59.600 --> 00:29:01.160]   And I didn't know why.
[00:29:01.160 --> 00:29:10.600]   It was the opening of the doors to heaven that the Lord chose to open.
[00:29:10.600 --> 00:29:19.720]   And so I believe that when the Lord asks us to keep on being faithful, He's not asking—
[00:29:19.720 --> 00:29:23.320]   He's just meeting us where we are.
[00:29:23.320 --> 00:29:28.960]   If you're going through a hard time with your career, and if you can't find out what to
[00:29:28.960 --> 00:29:31.920]   do next, maybe you can't even get a job.
[00:29:31.920 --> 00:29:36.760]   Maybe you're going through a tough time in your relationship, or you're not even sure
[00:29:36.760 --> 00:29:39.640]   if your family likes you.
[00:29:39.640 --> 00:29:43.800]   Like if there's a lot of things that we can go through in our lives.
[00:29:43.800 --> 00:29:50.000]   But the Lord says, if we're faithful with just the ounce that we have, whatever it may
[00:29:50.000 --> 00:30:04.200]   be in your case, He is able to open that door, and He will give us access to the heavens.
[00:30:04.200 --> 00:30:10.280]   And so today, as we read these verses, we see that the Lord wishes to bless us.
[00:30:10.280 --> 00:30:13.480]   And He wants to open the door for the faithful ones.
[00:30:13.480 --> 00:30:21.480]   And He will vindicate for us and protect us if we continue to be faithful, doing whatever
[00:30:21.480 --> 00:30:25.760]   it is that we have, the little ounces.
[00:30:25.760 --> 00:30:28.760]   And the Lord will reward us.
[00:30:28.760 --> 00:30:35.420]   And so, you know, sometimes we want to think, do we want to be working our lives, living
[00:30:35.420 --> 00:30:43.960]   through our lives for an extra footage in our apartment, or do we want to live our lives
[00:30:43.960 --> 00:30:50.640]   so that we would be the pillar in the eternal heaven?
[00:30:50.640 --> 00:30:57.680]   Do we want to have a citizenship elsewhere in the world where we get to live a different
[00:30:57.680 --> 00:31:03.800]   lifestyle, or do we want a citizenship in heaven?
[00:31:03.800 --> 00:31:09.840]   And with God's name written on us, with a new name, a new status that He would give
[00:31:09.840 --> 00:31:12.320]   us?
[00:31:12.320 --> 00:31:17.280]   And I think most of us would answer that we want the latter ones.
[00:31:17.280 --> 00:31:23.520]   And so let us continue to really continue to be faithful in Him.
[00:31:23.520 --> 00:31:29.880]   Whatever you are, whatever stage you're in with your relationship with God, He wants
[00:31:29.880 --> 00:31:32.140]   to meet us there.
[00:31:32.140 --> 00:31:39.800]   And when we give that little ounce of faithfulness, He will pour out to us, and He'll vindicate
[00:31:39.800 --> 00:31:42.780]   for us in whatever situation we're in.
[00:31:42.780 --> 00:31:46.420]   And the reward is also waiting for us.
[00:31:46.420 --> 00:31:51.100]   And so Jesus Himself alone is enough for us.
[00:31:51.100 --> 00:31:57.900]   And let us remember to never turn back, even in the hardest times in our lives, that we
[00:31:57.900 --> 00:32:07.180]   will press on, knowing that Jesus is enough, and that He's with us, and He loves us, and
[00:32:07.180 --> 00:32:09.020]   He'll meet us where we are.
[00:32:09.020 --> 00:32:13.780]   Let us pray together.
[00:32:13.780 --> 00:32:23.460]   Dear Heavenly Father, we thank you that even though we're weak, even though we have very
[00:32:23.460 --> 00:32:32.140]   little faith sometimes, that Father, you will meet us where we are, and you're just willing
[00:32:32.140 --> 00:32:42.260]   and wanting to open up heavens for us, to protect us in our hard times, and to reward
[00:32:42.260 --> 00:32:43.260]   us.
[00:32:43.260 --> 00:32:48.060]   And Father, we pray that in our walk with you, in our relationship, in our journey with
[00:32:48.060 --> 00:32:57.100]   you, Father, that you would continue to help us, that whenever any of us cries out, Father,
[00:32:57.100 --> 00:33:00.500]   that we'll know that you love us.
[00:33:00.500 --> 00:33:09.980]   I sense that some people here today may not feel that the Lord loves them.
[00:33:09.980 --> 00:33:19.180]   And Father, I pray for that truth to sink in, that it is your love that draws us.
[00:33:19.180 --> 00:33:23.960]   It is this relationship that you yearn for us.
[00:33:23.960 --> 00:33:32.220]   And so Father, we're praying a special blessing for those who don't feel you close, who don't
[00:33:32.220 --> 00:33:35.860]   feel your presence in their lives now.
[00:33:35.860 --> 00:33:43.700]   We pray that your Holy Spirit will fill them, and that you would help them to give that
[00:33:43.700 --> 00:33:50.420]   little ounce of faith, and continue their journey with you, and to love you.
[00:33:50.420 --> 00:33:53.500]   Father God, thank you for your love for us.
[00:33:53.500 --> 00:33:58.940]   Your love, your guidance, and your salvation is enough for us.
[00:33:58.940 --> 00:34:00.380]   In Jesus Christ's name we pray.

