
[00:00:00.000 --> 00:00:06.000]  我們要講的題目是 崇拜如何祝福我們的人生
[00:21:16.000 --> 00:21:20.000]  你帶著人生這麼多的垃圾向前面走
[00:21:20.000 --> 00:21:21.000]  能走得快嗎?
[00:21:21.000 --> 00:21:23.000]  能走得輕鬆自便嗎?
[00:21:23.000 --> 00:21:25.000]  你本來是可以跑很遠的
[00:21:25.000 --> 00:21:28.000]  你本來是可以爬很高的
[00:21:28.000 --> 00:21:30.000]  多少人本來是可以爬很高的
[00:21:30.000 --> 00:21:36.000]  但是因為自己生命中的污點就掉下來了
[00:21:36.000 --> 00:21:39.000]  弟兄姐妹盼望我們不要成為這樣的人
[00:21:39.000 --> 00:21:41.000]  另外呢
[00:21:41.000 --> 00:21:43.000]  第二個元素是敬拜贊美
[00:21:43.000 --> 00:21:45.000]  這裡講了一段經文
[00:21:45.000 --> 00:21:48.000]  我請弟兄姐妹讀一讀這段經文好嗎?
[00:21:48.000 --> 00:21:50.000]  一二七
[00:21:50.000 --> 00:21:53.000]  約沙法既與民商議了
[00:21:53.000 --> 00:21:55.000]  就設立歌唱的人
[00:21:55.000 --> 00:21:58.000]  宋贊耶和華
[00:21:58.000 --> 00:22:01.000]  使他們穿上聖潔的禮服
[00:22:01.000 --> 00:22:04.000]  走在軍前贊美耶和華
[00:22:04.000 --> 00:22:06.000]  說當稱謝耶和華
[00:22:06.000 --> 00:22:09.000]  因他的慈愛永遠長存
[00:22:09.000 --> 00:22:13.000]  歷代至上第二十章二十一節
[00:22:13.000 --> 00:22:16.000]  剛才Eric弟兄帶領我們唱那首詩歌
[00:22:16.000 --> 00:22:18.000]  實在是太好了
[00:22:18.000 --> 00:22:20.000]  敬拜不斷的贊美
[00:22:20.000 --> 00:22:24.000]  使我們的信心升起
[00:22:24.000 --> 00:22:31.000]  約沙法在面對當時候很大很大的軍隊要來攻打他
[00:22:31.000 --> 00:22:33.000]  他向神禱告
[00:22:33.000 --> 00:22:35.000]  上帝教他不用出去作戰
[00:22:35.000 --> 00:22:37.000]  你擺陣
[00:22:37.000 --> 00:22:39.000]  不用出去作戰是要依靠耶和華
[00:22:39.000 --> 00:22:41.000]  看上帝怎麼動功
[00:22:41.000 --> 00:22:44.000]  擺陣是做好你的本分
[00:22:44.000 --> 00:22:47.000]  結果他擺完陣之後他就怎麼樣呢?
[00:22:47.000 --> 00:22:50.000]  帶領以色列人敬拜神
[00:22:50.000 --> 00:22:51.000]  就要打仗了
[00:22:51.000 --> 00:22:54.000]  但是他們在那邊敬拜神
[00:22:54.000 --> 00:23:00.000]  我們亞洲比較強調數理化
[00:23:00.000 --> 00:23:07.000]  我們亞洲人比較少去看到上帝賜給人類的音樂
[00:23:07.000 --> 00:23:11.000]  詩歌的力量和美好
[00:23:11.000 --> 00:23:13.000]  但是你如果願意去敬拜神
[00:23:13.000 --> 00:23:17.000]  你會發現他使你的心安定
[00:23:17.000 --> 00:23:20.000]  使到你本來有的能力跟智慧
[00:23:20.000 --> 00:23:23.000]  能夠正常的做判斷跟做決定
[00:23:23.000 --> 00:23:24.000]  當你慌的時候
[00:23:24.000 --> 00:23:28.000]  本來你平常不會這麼愚蠢的
[00:23:28.000 --> 00:23:29.000]  但是你慌的時候
[00:23:29.000 --> 00:23:31.000]  竟然就快快的做了一個決定
[00:23:31.000 --> 00:23:35.000]  哎呀我為什麼會做這麼蠢的決定
[00:23:35.000 --> 00:23:38.000]  但是當我們面對各種壓力
[00:23:38.000 --> 00:23:42.000]  難過憂傷甚至是覺得壓力特別大的時候
[00:23:42.000 --> 00:23:44.000]  喘不過氣來
[00:23:44.000 --> 00:23:48.000]  我鼓勵你不要等到星期天才來學會贊美
[00:23:48.000 --> 00:23:51.000]  特別是我們這一世代的人
[00:23:51.000 --> 00:23:54.000]  我們好幸福你知道嗎
[00:23:54.000 --> 00:23:58.000]  打開YouTube多少首贊美的詩歌
[00:23:58.000 --> 00:24:02.000]  在家中好好地贊美神
[00:24:02.000 --> 00:24:03.000]  有贊美的習慣
[00:24:03.000 --> 00:24:06.000]  你會發現你的信心會開始不一樣
[00:24:06.000 --> 00:24:10.000]  所以上帝邀請我們來崇拜
[00:24:10.000 --> 00:24:12.000]  我們認罪悔改
[00:24:12.000 --> 00:24:14.000]  我們的心準備好了
[00:24:14.000 --> 00:24:18.000]  我們不是帶著罪惡然後要來唱詩
[00:24:18.000 --> 00:24:22.000]  這樣的敬拜怎麼能夠得神喜悅呢
[00:24:22.000 --> 00:24:24.000]  但是我們已經認罪悔改了
[00:24:24.000 --> 00:24:26.000]  我們的每一句話
[00:24:26.000 --> 00:24:27.000]  我們每一句詩歌
[00:24:27.000 --> 00:24:31.000]  我們不需要唱得很好聽
[00:24:31.000 --> 00:24:34.000]  上帝都聽在心裡甜滋滋的
[00:24:34.000 --> 00:24:38.000]  我的兒女在向我敬拜
[00:24:38.000 --> 00:24:41.000]  讓我們看見敬拜是
[00:24:41.000 --> 00:24:44.000]  上帝給我們最好的禮物
[00:24:44.000 --> 00:24:46.000]  我們能夠敬拜他
[00:24:46.000 --> 00:24:48.000]  我們的心靈就感動了
[00:24:48.000 --> 00:24:50.000]  有多少朋友常常跟我們說
[00:24:50.000 --> 00:24:52.000]  他第一次來我們崇拜
[00:24:52.000 --> 00:24:54.000]  還沒到講到的時候
[00:24:54.000 --> 00:24:56.000]  唱詩的時候已經感動流淚了
[00:24:56.000 --> 00:24:59.000]  有沒有朋友跟你這樣分享過
[00:24:59.000 --> 00:25:02.000]  真的讓我們亞洲人
[00:25:02.000 --> 00:25:08.000]  就是比較強調數理化這方面的
[00:25:08.000 --> 00:25:11.000]  金融但是詩歌敬拜
[00:25:11.000 --> 00:25:14.000]  是上帝給全人類的一個語言
[00:25:14.000 --> 00:25:18.000]  詩要來心生靈都敬拜他
[00:25:18.000 --> 00:25:20.000]  走在君前戰美業華
[00:25:20.000 --> 00:25:23.000]  我們人生有很多盲點
[00:25:23.000 --> 00:25:25.000]  我們有些人是自大
[00:25:25.000 --> 00:25:27.000]  有些人是自卑
[00:25:27.000 --> 00:25:29.000]  有些人是自溢
[00:25:29.000 --> 00:25:31.000]  有些人是自我陶醉
[00:25:31.000 --> 00:25:35.000]  有些人是自我放縱
[00:25:35.000 --> 00:25:36.000]  這些問題
[00:25:36.000 --> 00:25:40.000]  我們都借著敬拜來面對來捨棄
[00:25:40.000 --> 00:25:42.000]  借著敬拜我們的神
[00:25:42.000 --> 00:25:44.000]  我們來勝過這些仇敵
[00:25:44.000 --> 00:25:47.000]  這些要來攻打我們大軍的仇敵
[00:25:47.000 --> 00:25:48.000]  Hallelujah
[00:25:48.000 --> 00:25:50.000]  我們要贊美我們的神
[00:25:50.000 --> 00:25:52.000]  昨天我在車上
[00:25:52.000 --> 00:25:55.000]  唐人傳道邀請我禱告
[00:25:55.000 --> 00:25:56.000]  我第一件事情
[00:25:56.000 --> 00:25:57.000]  我就問那些小朋友
[00:25:57.000 --> 00:26:00.000]  小朋友們你們都知道
[00:26:00.000 --> 00:26:02.000]  什麼叫做Hallelujah嗎
[00:26:02.000 --> 00:26:04.000]  知道Hallelujah
[00:26:04.000 --> 00:26:07.000]  那麼媽媽就幫助他們贊美主
[00:26:07.000 --> 00:26:08.000]  然後我們就說
[00:26:08.000 --> 00:26:11.000]  我們一起說三次Hallelujah好不好
[00:26:11.000 --> 00:26:13.000]  哇 你知道那些小朋友
[00:26:13.000 --> 00:26:15.000]  說Hallelujah的時候怎麼樣呢
[00:26:15.000 --> 00:26:16.000]  超大聲的
[00:26:16.000 --> 00:26:19.000]  Hallelujah
[00:26:19.000 --> 00:26:21.000]  大大聲Hallelujah
[00:26:21.000 --> 00:26:22.000]  第二次更大聲
[00:26:22.000 --> 00:26:24.000]  大大聲的
[00:26:24.000 --> 00:26:26.000]  剛才Eric弟兄帶領我們敬拜
[00:26:26.000 --> 00:26:31.000]  說我們要學會不要在意別人怎麼看我們
[00:26:31.000 --> 00:26:33.000]  我們不是張學友
[00:26:33.000 --> 00:26:35.000]  我們不是劉德華
[00:26:35.000 --> 00:26:37.000]  我們不是那些唱歌
[00:26:37.000 --> 00:26:40.000]  唱得很厲害的歌星
[00:26:40.000 --> 00:26:43.000]  但是我們如果真心的向上帝唱
[00:26:43.000 --> 00:26:46.000]  那是最美的詩歌
[00:26:46.000 --> 00:26:49.000]  上帝不會嫌棄你五音不全
[00:26:49.000 --> 00:26:51.000]  上帝的豐富
[00:26:51.000 --> 00:26:53.000]  他能夠把你的五音不全
[00:26:53.000 --> 00:26:56.000]  變成第幾部的聲音
[00:26:56.000 --> 00:26:57.000]  對嗎
[00:26:57.000 --> 00:27:00.000]  所以你只要真心的向他唱
[00:27:00.000 --> 00:27:01.000]  向他唱
[00:27:01.000 --> 00:27:03.000]  你就體驗不一樣的敬拜
[00:27:03.000 --> 00:27:05.000]  下次你來崇拜的時候
[00:27:05.000 --> 00:27:07.000]  好不好不要輕輕唱
[00:27:07.000 --> 00:27:09.000]  也不要亂亂喊
[00:27:09.000 --> 00:27:11.000]  千萬不要嚇死我
[00:27:11.000 --> 00:27:14.000]  你盡量的就從心裡而唱
[00:27:14.000 --> 00:27:18.000]  想起這個星期上帝怎麼樣幫助你
[00:27:18.000 --> 00:27:19.000]  你就唱
[00:27:19.000 --> 00:27:20.000]  明白嗎
[00:27:20.000 --> 00:27:25.000]  為什麼詩篇說我們要向耶和華唱新歌
[00:27:25.000 --> 00:27:28.000]  因為我的生命的生活上
[00:27:28.000 --> 00:27:31.000]  常常有新的恩典
[00:27:31.000 --> 00:27:33.000]  我有新的恩典
[00:27:33.000 --> 00:27:36.000]  所以我能夠唱新歌
[00:27:36.000 --> 00:27:37.000]  同一首歌
[00:27:37.000 --> 00:27:38.000]  我下次再唱的時候
[00:27:38.000 --> 00:27:42.000]  有不同的意思
[00:27:42.000 --> 00:27:44.000]  這就是我們能夠一起贊美神
[00:27:44.000 --> 00:27:46.000]  Hallelujah
[00:27:46.000 --> 00:27:48.000]  第三我們要來到崇拜
[00:27:48.000 --> 00:27:52.000]  我們聆聽主言
[00:27:52.000 --> 00:27:54.000]  你的話是我腳前的燈
[00:27:54.000 --> 00:27:55.000]  是我路上的光
[00:27:55.000 --> 00:27:57.000]  上帝邀請我們來崇拜
[00:27:57.000 --> 00:27:59.000]  要祝福我們的人生
[00:27:59.000 --> 00:28:01.000]  離不開真理
[00:28:01.000 --> 00:28:05.000]  因為只有真理才能夠使你自由
[00:28:05.000 --> 00:28:08.000]  有些人說這是後真理時代
[00:28:08.000 --> 00:28:12.000]  Post-Truth Era
[00:28:12.000 --> 00:28:15.000]  這個後真理時代
[00:28:15.000 --> 00:28:17.000]  源自於幾十年前的
[00:28:17.000 --> 00:28:19.000]  後現代主義
[00:28:19.000 --> 00:28:22.000]  Post-Modernism
[00:28:22.000 --> 00:28:24.000]  基本上就強調的是什麼呢
[00:28:24.000 --> 00:28:26.000]  相對的
[00:28:26.000 --> 00:28:28.000]  你有你的看法
[00:28:28.000 --> 00:28:30.000]  我有我的看法
[00:28:30.000 --> 00:28:32.000]  所以這是要去掉什麼呢
[00:28:32.000 --> 00:28:37.000]  這是二者要去掉上帝的權威
[00:28:37.000 --> 00:28:41.000]  教會的存在就是要宣告一件事情
[00:28:41.000 --> 00:28:43.000]  上帝是權威
[00:28:43.000 --> 00:28:45.000]  上帝的真理是權威
[00:28:45.000 --> 00:28:48.000]  是我們一切生命的准則
[00:28:48.000 --> 00:28:52.000]  使到我們知道人生要怎麼過
[00:28:52.000 --> 00:28:54.000]  所以二者不斷地要挑戰這個
[00:28:54.000 --> 00:28:56.000]  就是說你有你的看法
[00:28:56.000 --> 00:28:57.000]  我有看法
[00:28:57.000 --> 00:28:59.000]  聽起來好像很對對不對
[00:28:59.000 --> 00:29:01.000]  但是他們強調什麼
[00:29:01.000 --> 00:29:02.000]  你要尊重我
[00:29:02.000 --> 00:29:03.000]  我也會尊重你
[00:29:03.000 --> 00:29:04.000]  我們彼此尊重
[00:29:04.000 --> 00:29:06.000]  但是我常在崇拜中
[00:29:06.000 --> 00:29:08.000]  我常提醒弟兄姐妹
[00:29:08.000 --> 00:29:11.000]  聖經裡面講的尊重是什麼尊重
[00:29:11.000 --> 00:29:13.000]  不是沒有底線的尊重
[00:29:13.000 --> 00:29:16.000]  是以真理為基礎的尊重
[00:29:16.000 --> 00:29:18.000]  只要是違背了真理的基礎
[00:29:18.000 --> 00:29:19.000]  不好意思
[00:29:19.000 --> 00:29:21.000]  這件事情
[00:29:21.000 --> 00:29:24.000]  你要尊重我不同意你的看法
[00:29:24.000 --> 00:29:29.000]  因為我只能夠聽聖經神的話語怎麼說
[00:29:29.000 --> 00:29:31.000]  所以弟兄姐妹我們要頭腦清醒
[00:29:31.000 --> 00:29:33.000]  因為這是一個邪惡的世代
[00:29:33.000 --> 00:29:34.000]  有一些的道理
[00:29:34.000 --> 00:29:36.000]  聽起來好像沒有辦法反駁
[00:29:36.000 --> 00:29:37.000]  你有沒有覺得
[00:29:37.000 --> 00:29:40.000]  好像很對這樣對不對
[00:29:40.000 --> 00:29:42.000]  但是你如果認真的好好地學習
[00:29:42.000 --> 00:29:44.000]  你會發現不是的
[00:29:44.000 --> 00:29:46.000]  因為這樣簡單的原則
[00:29:46.000 --> 00:29:47.000]  你把它記在心裡
[00:29:47.000 --> 00:29:48.000]  你就不會亂了
[00:29:48.000 --> 00:29:50.000]  你會好好地教你的孩子
[00:29:50.000 --> 00:29:51.000]  怎麼樣分辨
[00:29:51.000 --> 00:29:52.000]  就是我們的
[00:29:52.000 --> 00:29:55.000]  比如說我們的彼此尊重
[00:29:55.000 --> 00:29:58.000]  不是沒有底線的尊重
[00:29:58.000 --> 00:30:02.000]  是以真理為基礎的尊重
[00:30:02.000 --> 00:30:04.000]  你簡單地把這個記在心裡
[00:30:04.000 --> 00:30:08.000]  你就懂得怎麼樣教你的下一代
[00:30:08.000 --> 00:30:10.000]  神的話語能夠讓我們知道
[00:30:10.000 --> 00:30:12.000]  什麼該做什麼不該做
[00:30:12.000 --> 00:30:14.000]  祂的話語是真理
[00:30:14.000 --> 00:30:16.000]  所以我們來到上帝的殿
[00:30:16.000 --> 00:30:18.000]  這個大家很清楚的
[00:30:18.000 --> 00:30:20.000]  每個弟兄姐妹都來崇拜
[00:30:20.000 --> 00:30:22.000]  都想聽道
[00:30:22.000 --> 00:30:24.000]  但是你要明白
[00:30:24.000 --> 00:30:26.000]  聽道要行道
[00:30:26.000 --> 00:30:27.000]  所以第四
[00:30:27.000 --> 00:30:29.000]  我們要奉獻力志
[00:30:29.000 --> 00:30:33.000]  奉獻力志也是崇拜的一個重要的元素
[00:30:33.000 --> 00:30:35.000]  這奉獻力志
[00:30:35.000 --> 00:30:37.000]  是以一個奉獻金錢
[00:30:37.000 --> 00:30:40.000]  但是金錢不是最重要的
[00:30:40.000 --> 00:30:44.000]  而是整個奉獻的行動來力志
[00:30:44.000 --> 00:30:46.000]  你聽了神的話語
[00:30:46.000 --> 00:30:49.000]  我願意力志這樣行
[00:30:49.000 --> 00:30:51.000]  力志為什麼重要
[00:30:51.000 --> 00:30:53.000]  因為神造我們
[00:30:53.000 --> 00:30:57.000]  給了我們一樣很重要的東西
[00:30:57.000 --> 00:30:59.000]  就是心志
[00:30:59.000 --> 00:31:01.000]  你的心夠強大
[00:31:01.000 --> 00:31:03.000]  你很多事情都能做
[00:31:03.000 --> 00:31:05.000]  你的心夠健康
[00:31:05.000 --> 00:31:07.000]  你很多事情都做得好
[00:31:07.000 --> 00:31:09.000]  你的心態弱小
[00:31:09.000 --> 00:31:12.000]  很多機會你都會失去
[00:31:12.000 --> 00:31:14.000]  你的心純邪惡
[00:31:14.000 --> 00:31:17.000]  很多事情你都做出邪惡
[00:31:17.000 --> 00:31:18.000]  所以聖經說
[00:31:18.000 --> 00:31:20.000]  你要保守你的心
[00:31:20.000 --> 00:31:21.000]  勝過保守一切
[00:31:21.000 --> 00:31:23.000]  因為一生的果效
[00:31:23.000 --> 00:31:27.000]  都是由心發出
[00:31:27.000 --> 00:31:28.000]  當我們力志的時候
[00:31:28.000 --> 00:31:31.000]  我們是在鍛鍊我們的心
[00:31:31.000 --> 00:31:34.000]  現代社會古代社會都好
[00:31:34.000 --> 00:31:37.000]  一個很容易
[00:31:37.000 --> 00:31:39.000]  挪走我們的心的
[00:31:39.000 --> 00:31:41.000]  拿走我們的心的是什麼呢
[00:31:41.000 --> 00:31:42.000]  金錢
[00:31:42.000 --> 00:31:45.000]  所以上帝就選了奉獻的方式
[00:31:45.000 --> 00:31:47.000]  來鍛鍊我們
[00:31:47.000 --> 00:31:49.000]  我們是屬於神的
[00:31:49.000 --> 00:31:51.000]  一切都是從他而來的
[00:31:51.000 --> 00:31:53.000]  我能夠奉獻是因為
[00:31:53.000 --> 00:31:55.000]  我承認這位神是我的主宰
[00:31:55.000 --> 00:31:56.000]  我力志
[00:31:56.000 --> 00:31:57.000]  我聽了他的話語
[00:31:57.000 --> 00:31:59.000]  現在講完道了之後
[00:31:59.000 --> 00:32:01.000]  我願意怎麼樣呢
[00:32:01.000 --> 00:32:02.000]  用這個行動來表示
[00:32:02.000 --> 00:32:05.000]  我願意跟隨他
[00:32:05.000 --> 00:32:08.000]  今天我聽了關於饒恕的功課
[00:32:08.000 --> 00:32:10.000]  我願意以這個行動來表示
[00:32:10.000 --> 00:32:14.000]  我力志我要饒恕別人
[00:32:14.000 --> 00:32:16.000]  我今天聽了關於崇拜的
[00:32:16.000 --> 00:32:17.000]  講到我力志
[00:32:17.000 --> 00:32:21.000]  我以後要看重崇拜
[00:32:21.000 --> 00:32:22.000]  力志
[00:32:22.000 --> 00:32:23.000]  最後
[00:32:23.000 --> 00:32:24.000]  祝福差遣
[00:32:24.000 --> 00:32:26.000]  整個崇拜的環節
[00:32:26.000 --> 00:32:29.000]  還有一個祝福差遣
[00:32:29.000 --> 00:32:32.000]  所以我每次都說
[00:32:32.000 --> 00:32:36.000]  有些弟兄姐妹不明白這個道理
[00:32:36.000 --> 00:32:37.000]  上帝都還沒有祝福
[00:32:37.000 --> 00:32:39.000]  他就離開了
[00:32:39.000 --> 00:32:41.000]  好奇怪啊
[00:32:41.000 --> 00:32:43.000]  整個崇拜是上帝為我們設立
[00:32:43.000 --> 00:32:45.000]  上帝邀請我們來的
[00:32:45.000 --> 00:32:49.000]  然後上帝在最後準備要祝福我們
[00:32:49.000 --> 00:32:51.000]  有些人說我要去吃飯了
[00:32:51.000 --> 00:32:56.000]  不祝福了
[00:32:56.000 --> 00:32:57.000]  你看到我們
[00:32:57.000 --> 00:32:59.000]  如果沒有真理
[00:32:59.000 --> 00:33:00.000]  我們可以很搞笑
[00:33:00.000 --> 00:33:03.000]  很愚昧
[00:33:03.000 --> 00:33:05.000]  我要跟大家分享這節經文
[00:33:05.000 --> 00:33:07.000]  是我很喜歡的
[00:33:07.000 --> 00:33:10.000]  若不是耶華建造房屋
[00:33:10.000 --> 00:33:12.000]  建造的人就枉然勞力
[00:33:12.000 --> 00:33:15.000]  若不是耶華看守城池
[00:33:15.000 --> 00:33:18.000]  看守的人就枉然警醒
[00:33:18.000 --> 00:33:20.000]  一切都是出於上帝
[00:33:20.000 --> 00:33:22.000]  源自上帝
[00:33:22.000 --> 00:33:23.000]  因著上帝
[00:33:23.000 --> 00:33:25.000]  我們才能夠做
[00:33:25.000 --> 00:33:26.000]  我們來參加整個崇拜
[00:33:26.000 --> 00:33:27.000]  我們領受了
[00:33:27.000 --> 00:33:28.000]  我們力志了
[00:33:28.000 --> 00:33:30.000]  我們要得到上帝的祝福
[00:33:30.000 --> 00:33:32.000]  我們才有力量
[00:33:32.000 --> 00:33:35.000]  做到我們想學的
[00:33:35.000 --> 00:33:36.000]  因為不是他幫我們建立
[00:33:36.000 --> 00:33:39.000]  我們沒有辦法建立
[00:33:39.000 --> 00:33:40.000]  我們有的東西
[00:33:40.000 --> 00:33:41.000]  我們想守住
[00:33:41.000 --> 00:33:43.000]  如果不是他幫我們守住
[00:33:43.000 --> 00:33:45.000]  一夜之間就可以拿走
[00:33:45.000 --> 00:33:48.000]  有些人一輩子都守得很好
[00:33:48.000 --> 00:33:51.000]  他以為他計算得很好
[00:33:51.000 --> 00:33:53.000]  做了很多保障
[00:33:53.000 --> 00:33:55.000]  做了很多合約
[00:33:55.000 --> 00:33:56.000]  都守得很好
[00:33:56.000 --> 00:33:59.000]  滴水不漏
[00:33:59.000 --> 00:34:03.000]  只要一場病就沒了
[00:34:03.000 --> 00:34:05.000]  什麼都沒了
[00:34:05.000 --> 00:34:08.000]  什麼合約都沒有用
[00:34:08.000 --> 00:34:10.000]  若不是耶和華看守城池
[00:34:10.000 --> 00:34:13.000]  看守的人就枉然警醒
[00:34:13.000 --> 00:34:15.000]  所以我們在領受祝福的時候
[00:34:15.000 --> 00:34:16.000]  我們也領受神的差遣
[00:34:16.000 --> 00:34:18.000]  神說去吧
[00:34:18.000 --> 00:34:20.000]  去改變你的生命
[00:34:20.000 --> 00:34:22.000]  去改變你身邊的人的生命
[00:34:22.000 --> 00:34:23.000]  去吧
[00:34:23.000 --> 00:34:24.000]  我祝福你
[00:34:24.000 --> 00:34:26.000]  所以崇拜一定要等到
[00:34:26.000 --> 00:34:28.000]  祝福之後
[00:34:28.000 --> 00:34:30.000]  在這裡我總結一下
[00:34:30.000 --> 00:34:32.000]  崇拜如何祝福我們的人生呢
[00:34:32.000 --> 00:34:34.000]  我們要借著認罪悔改
[00:34:34.000 --> 00:34:36.000]  接近我們
[00:34:36.000 --> 00:34:39.000]  崇拜可以借著敬拜贊美
[00:34:39.000 --> 00:34:41.000]  更新我們
[00:34:41.000 --> 00:34:44.000]  崇拜是借著聆聽主言
[00:34:44.000 --> 00:34:46.000]  來改變我們
[00:34:46.000 --> 00:34:48.000]  崇拜是借著奉獻立志
[00:34:48.000 --> 00:34:51.000]  來預備我們
[00:34:51.000 --> 00:34:53.000]  崇拜也是借著祝福差遣
[00:34:53.000 --> 00:34:58.000]  使用我們
[00:34:58.000 --> 00:35:01.000]  這段經文告訴我們
[00:35:01.000 --> 00:35:03.000]  我們的人生來到崇拜
[00:35:03.000 --> 00:35:05.000]  是被神提醒
[00:35:05.000 --> 00:35:07.000]  我們是屬於祂的
[00:35:07.000 --> 00:35:09.000]  我們是祂的羊
[00:35:09.000 --> 00:35:11.000]  耶穌說我要使羊得到
[00:35:11.000 --> 00:35:13.000]  得生命得得更豐盛
[00:35:13.000 --> 00:35:15.000]  我們要有一種謙卑的態度
[00:35:15.000 --> 00:35:17.000]  所以每次參加崇拜
[00:35:17.000 --> 00:35:21.000]  珍惜你每一次能參加崇拜的機會
[00:35:21.000 --> 00:35:24.000]  珍惜你每一次能參加崇拜的機會
[00:35:24.000 --> 00:35:28.000]  我們一起同心禱告
[00:35:28.000 --> 00:35:29.000]  親愛的天父上帝
[00:35:29.000 --> 00:35:32.000]  我們滿心感謝贊美你
[00:35:32.000 --> 00:35:34.000]  我們求你
[00:35:34.000 --> 00:35:36.000]  讓我們既然聽到你的話語
[00:35:36.000 --> 00:35:40.000]  就求你讓我們好好地守在我們的心
[00:35:40.000 --> 00:35:43.000]  求你繼續讓我們的心成為那片好土
[00:35:43.000 --> 00:35:47.000]  我們要抵擋魔鬼撒旦各種的謊言
[00:35:47.000 --> 00:35:49.000]  想要讓我們來妥協
[00:35:49.000 --> 00:35:51.000]  我們今天所聽到的
[00:35:51.000 --> 00:35:53.000]  祝我們巴不得我們今天所聽到的
[00:35:53.000 --> 00:35:56.000]  我們滿滿地收在心裡
[00:35:56.000 --> 00:35:58.000]  一點都不失去
[00:35:58.000 --> 00:36:03.000]  我們就好好地以崇拜的生活來榮耀你
[00:36:03.000 --> 00:36:05.000]  謝謝你對我們的愛
[00:36:05.000 --> 00:36:07.000]  我們禱告奉主耶穌的名氣求
[00:36:07.000 --> 00:36:09.000]  Amen
[00:36:09.000 --> 00:36:12.000]  (字幕由 Amara.org 社群提供)

