
[00:00:00.000 --> 00:00:05.600]  上次我們說了一些關於憂慮的事
[00:16:33.680 --> 00:16:36.680]  我知道我的份呢
[00:16:36.680 --> 00:16:38.680]  我知道藝術不是我的份
[00:16:38.680 --> 00:16:41.680]  大家知道音樂比較好
[00:16:41.680 --> 00:16:43.680]  但藝術我通常很怕畫畫
[00:16:43.680 --> 00:16:45.680]  因為一叫我畫畫
[00:16:45.680 --> 00:16:49.680]  特別有時不知道你有沒有試過畫畫叫你退休、零休的時候畫畫
[00:16:49.680 --> 00:16:50.680]  我很怕的
[00:16:50.680 --> 00:16:52.680]  因為通常我只會畫火柴人給他看
[00:16:52.680 --> 00:16:54.680]  每次都要畫人
[00:16:54.680 --> 00:16:56.680]  有時又不准你寫字
[00:16:56.680 --> 00:16:57.680]  又要畫
[00:16:57.680 --> 00:16:58.680]  我真的很煩
[00:16:58.680 --> 00:16:59.680]  畫來幹嘛呢
[00:16:59.680 --> 00:17:01.680]  所以我對什麼和諧粉彩
[00:17:01.680 --> 00:17:03.680]  坦白說我個人不是很喜歡
[00:17:03.680 --> 00:17:06.680]  是因為我真的不喜歡藝術
[00:17:06.680 --> 00:17:08.680]  我知道藝術不是我的份
[00:17:08.680 --> 00:17:10.680]  當然這樣說比較容易
[00:17:10.680 --> 00:17:12.680]  但可能有時候如果說
[00:17:12.680 --> 00:17:14.680]  原來有時候對我們
[00:17:14.680 --> 00:17:16.680]  對某些人不是全部畫在這裡
[00:17:16.680 --> 00:17:17.680]  對某些人來說
[00:17:17.680 --> 00:17:19.680]  可能讀書不是那個份
[00:17:19.680 --> 00:17:23.680]  舉個簡單的例子可能你會理解到
[00:17:23.680 --> 00:17:25.680]  你隔離枱溫一晚書
[00:17:25.680 --> 00:17:27.680]  你溫了兩個星期書
[00:17:27.680 --> 00:17:30.680]  然後你兩個考試的成績都差不多
[00:17:30.680 --> 00:17:35.680]  當然我說不是我們的份
[00:17:35.680 --> 00:17:36.680]  就不是叫你躺平
[00:17:36.680 --> 00:17:37.680]  我不是叫你不用做
[00:17:37.680 --> 00:17:38.680]  都不是我的份
[00:17:38.680 --> 00:17:39.680]  反正我做的都是這樣
[00:17:39.680 --> 00:17:44.680]  而是就算那個不是我的份
[00:17:44.680 --> 00:17:47.680]  我會知道我盡力去做
[00:17:47.680 --> 00:17:50.680]  無論那件事出來是怎樣都好
[00:17:50.680 --> 00:17:53.680]  我都會相信我們有神
[00:17:53.680 --> 00:17:55.680]  去做我們最重要
[00:17:55.680 --> 00:17:56.680]  生命上的福份
[00:17:56.680 --> 00:18:01.680]  有神會知道我們最需要的是什麼
[00:18:01.680 --> 00:18:04.680]  大概這個沒有即時的答案
[00:18:04.680 --> 00:18:07.680]  當然我不會逼大家快樂
[00:18:07.680 --> 00:18:08.680]  就是要你快樂
[00:18:08.680 --> 00:18:11.680]  你考Final又很辛苦又要博分的時候
[00:18:11.680 --> 00:18:12.680]  我叫你快樂就是玩你
[00:18:12.680 --> 00:18:14.680]  我讀一段經文給你聽
[00:18:14.680 --> 00:18:16.680]  大家都知道這件事是沒用的
[00:18:16.680 --> 00:18:19.680]  但雖然沒用
[00:18:19.680 --> 00:18:20.680]  雖然沒用
[00:18:20.680 --> 00:18:23.680]  但今天我們回來的時候
[00:18:23.680 --> 00:18:25.680]  可能有些空間讓我們去想
[00:18:25.680 --> 00:18:27.680]  到底我們的人生是一種
[00:18:27.680 --> 00:18:31.680]  要不斷跟別人競爭的漩渦
[00:18:31.680 --> 00:18:34.680]  我不斷跟身邊的人爭取
[00:18:34.680 --> 00:18:35.680]  要爭取贏
[00:18:35.680 --> 00:18:39.680]  還是我可以知道自己的份是什麼
[00:18:39.680 --> 00:18:42.680]  大概人生最慘最不開心
[00:18:42.680 --> 00:18:44.680]  我估計不是沒有那些份
[00:18:44.680 --> 00:18:46.680]  就是沒有別人的東西
[00:18:46.680 --> 00:18:49.680]  而是你完全不知道自己的是什麼
[00:18:49.680 --> 00:18:52.680]  你用別人的東西去定義你的快樂
[00:18:52.680 --> 00:18:55.680]  定義了你的人生
[00:18:55.680 --> 00:18:58.680]  我不知道今天你快不快樂
[00:18:58.680 --> 00:19:01.680]  我放心不會叫大家舉手
[00:19:01.680 --> 00:19:04.680]  因為有時候我們不快樂
[00:19:04.680 --> 00:19:06.680]  是不想跟別人說
[00:19:06.680 --> 00:19:08.680]  我覺得說了就好像別人解決不了
[00:19:08.680 --> 00:19:11.680]  或者好像我不是夠厲害
[00:19:11.680 --> 00:19:14.680]  我想這個給大家在自己分析的時候去討論
[00:19:14.680 --> 00:19:15.680]  Manta有這個slide
[00:19:15.680 --> 00:19:17.680]  所以你可以給他看
[00:19:17.680 --> 00:19:19.680]  大概我們
[00:19:19.680 --> 00:19:23.680]  沒錯我們在這個環境這個城市生活
[00:19:23.680 --> 00:19:27.680]  我們的確有自己生活每一天的挑戰
[00:19:27.680 --> 00:19:30.680]  但我們仍然
[00:19:30.680 --> 00:19:31.680]  當我們相信了耶穌
[00:19:31.680 --> 00:19:34.680]  其實剛才說耶穌的good news
[00:19:34.680 --> 00:19:37.680]  good news就是給我們有一個去到選擇
[00:19:37.680 --> 00:19:40.680]  過一個不同的人生的能力
[00:19:40.680 --> 00:19:42.680]  所以最慘的事情不是不相信耶穌
[00:19:42.680 --> 00:19:44.680]  是你相信了耶穌之後
[00:19:44.680 --> 00:19:45.680]  就像剛才經文說的
[00:19:45.680 --> 00:19:47.680]  你追著其他人跑
[00:19:47.680 --> 00:19:49.680]  最慘是你相信了耶穌坐在這裡
[00:19:49.680 --> 00:19:52.680]  但原來我的生命都沒有真的改變過
[00:19:52.680 --> 00:19:54.680]  我只是追著其他人跑
[00:19:54.680 --> 00:19:58.680]  我不知道你做基督徒是不是快樂
[00:19:58.680 --> 00:20:03.680]  其實剛才的講題是你不是真正的快樂
[00:20:03.680 --> 00:20:06.680]  我估計如果有些跟我相近年紀
[00:20:06.680 --> 00:20:07.680]  或者比我年輕一點
[00:20:07.680 --> 00:20:09.680]  雖然我還沒有到很大
[00:20:09.680 --> 00:20:13.680]  可能你會知道這首歌是一首
[00:20:13.680 --> 00:20:16.680]  我不知道現在唱K會不會還唱這首歌
[00:20:16.680 --> 00:20:17.680]  會呀
[00:20:17.680 --> 00:20:19.680]  是嗎?
[00:20:19.680 --> 00:20:21.680]  Walkie同齡所以不能作準
[00:20:21.680 --> 00:20:23.680]  這首歌是什麼呢?
[00:20:23.680 --> 00:20:25.680]  這首歌是五月天的一首歌
[00:20:25.680 --> 00:20:27.680]  大家應該不知道是什麼
[00:20:27.680 --> 00:20:29.680]  證明五月天還比一節大
[00:20:29.680 --> 00:20:30.680]  很正常的
[00:20:30.680 --> 00:20:32.680]  你不知道什麼事可以回去聽聽
[00:20:32.680 --> 00:20:35.680]  但這首歌為什麼這麼深刻呢?
[00:20:35.680 --> 00:20:37.680]  因為有一段歌詞是這樣說的
[00:20:38.680 --> 00:20:39.680]  我不讀普通話
[00:20:39.680 --> 00:20:41.680]  其實這首歌是普通話
[00:20:41.680 --> 00:20:45.680]  我不想表演自己的普通話
[00:20:45.680 --> 00:20:46.680]  我不敢說口號
[00:20:46.680 --> 00:20:48.680]  有一段歌詞是這樣說的
[00:20:48.680 --> 00:20:49.680]  他說這個世界笑了
[00:20:49.680 --> 00:20:52.680]  於是你合群地一起笑了
[00:20:52.680 --> 00:20:57.680]  而當生存成為了規則而不是你的選擇
[00:20:57.680 --> 00:21:00.680]  大概無盡的競爭
[00:21:00.680 --> 00:21:03.680]  我想我們就算在學校都感受到
[00:21:03.680 --> 00:21:05.680]  甚至連我們的家都感受到
[00:21:05.680 --> 00:21:07.680]  我不是說家人對我們不好
[00:21:07.680 --> 00:21:08.680]  我不是這個意思
[00:21:08.680 --> 00:21:10.680]  他們是對我們好
[00:21:10.680 --> 00:21:12.680]  有時就是因為想我們好
[00:21:12.680 --> 00:21:16.680]  才不希望我們將來受到傷害或者痛苦
[00:21:16.680 --> 00:21:18.680]  不過我仍然要說的是
[00:21:18.680 --> 00:21:20.680]  聖經所教導我們的
[00:21:20.680 --> 00:21:24.680]  不是去迎合一個競爭的漩渦
[00:21:24.680 --> 00:21:27.680]  不是迎合著別人這樣玩
[00:21:27.680 --> 00:21:29.680]  我就跟著規則玩
[00:21:29.680 --> 00:21:32.680]  大概就算我們在規則下面也好
[00:21:32.680 --> 00:21:36.680]  我們都可以有一個對自己生命的認識
[00:21:36.680 --> 00:21:38.680]  對自己生命的確信
[00:21:38.680 --> 00:21:40.680]  就是我的生命裏面有耶和華
[00:21:40.680 --> 00:21:42.680]  它做我的份
[00:21:42.680 --> 00:21:45.680]  有耶和華比起那些土地
[00:21:45.680 --> 00:21:48.680]  比起我們擔心沒有的東西
[00:21:48.680 --> 00:21:52.680]  有耶和華已經足夠我們去面對
[00:21:52.680 --> 00:21:55.680]  生命裏面每一個的挑戰
[00:21:55.680 --> 00:21:59.680]  我不知道你想由誰定義你的快樂
[00:21:59.680 --> 00:22:01.680]  你可以去選擇的
[00:22:01.680 --> 00:22:02.680]  是呀
[00:22:02.680 --> 00:22:04.680]  起碼在這裏你可以選擇
[00:22:04.680 --> 00:22:08.680]  我們可以選擇讓我們身邊的人
[00:22:08.680 --> 00:22:10.680]  讓我們那些東西定義為快樂
[00:22:10.680 --> 00:22:14.680]  還是由我們同神的關係去定義我們的快樂
[00:22:14.680 --> 00:22:16.680]  我們一起祈禱
[00:22:16.680 --> 00:22:21.680]  七夕的主今日求你幫助我們
[00:22:21.680 --> 00:22:24.680]  特別是我們有時真的幾不快樂
[00:22:24.680 --> 00:22:25.680]  特別是在環境裏面
[00:22:25.680 --> 00:22:28.680]  或者真是很多很實際的挑戰
[00:22:28.680 --> 00:22:30.680]  是我們沒有一個快速的解決方案
[00:22:30.680 --> 00:22:34.680]  但今日求主你至少在這個空間裏面
[00:22:34.680 --> 00:22:38.680]  給我們一些可以想像可以選擇的機會
[00:22:38.680 --> 00:22:41.680]  叫我們選擇到底我們的快樂
[00:22:41.680 --> 00:22:43.680]  可以由誰去定義
[00:22:43.680 --> 00:22:45.680]  求你今日去幫助我們一班探索者
[00:22:45.680 --> 00:22:47.680]  要我們每一個人同在
[00:22:47.680 --> 00:22:48.680]  即是聽我們祈禱
[00:22:48.680 --> 00:22:49.680]  祈禱逢主名求
[00:22:49.680 --> 00:22:50.680]  阿門
[00:22:50.680 --> 00:22:53.680]  (字幕由 Amara.org 社群提供)

