
[00:00:00.000 --> 00:00:02.160]   (silence)
[00:25:48.140 --> 00:25:51.020]   It's like doing Chinese New Year every Friday.
[00:25:51.020 --> 00:25:57.140]   I learned in Haifa that my Mondays, good as they were,
[00:25:57.140 --> 00:26:02.980]   had in reality been a day off rather than a Sabbath.
[00:26:02.980 --> 00:26:11.940]   I learned in Haifa that Sabbath was more than a day off.
[00:26:14.180 --> 00:26:18.500]   I found out in Haifa four elements
[00:26:18.500 --> 00:26:23.180]   that go up to making a Sabbath, Sabbath.
[00:26:23.180 --> 00:26:25.980]   I've put them on the screen.
[00:26:25.980 --> 00:26:31.940]   Sabbath equals stopping and resting
[00:26:31.940 --> 00:26:37.460]   and delighting and worship.
[00:26:37.460 --> 00:26:39.620]   I'll say that again, this is important.
[00:26:39.620 --> 00:26:44.620]   Sabbath is stopping and resting and delighting and worship.
[00:26:44.620 --> 00:26:53.300]   As I finish, may I just look briefly at each one.
[00:26:53.300 --> 00:26:55.380]   Firstly, stopping.
[00:26:55.380 --> 00:27:00.540]   We're invited to stop working,
[00:27:00.540 --> 00:27:02.700]   to stop thinking about working,
[00:27:02.700 --> 00:27:07.100]   to stop worrying, to stop wanting.
[00:27:08.300 --> 00:27:12.900]   The act of stopping means we trust in God.
[00:27:12.900 --> 00:27:18.940]   Resting, we're invited to both physical
[00:27:18.940 --> 00:27:21.700]   and emotional rest on the Sabbath.
[00:27:21.700 --> 00:27:27.540]   On this day, we release the illusion of control to God
[00:27:27.540 --> 00:27:30.860]   and know that he will keep us
[00:27:30.860 --> 00:27:34.740]   in the midst of the unfinished work.
[00:27:34.740 --> 00:27:38.100]   Rather like those Israels with the bread.
[00:27:39.100 --> 00:27:43.580]   Delighting, we are invited to a kind of resting
[00:27:43.580 --> 00:27:47.620]   that is a feast, a party and our celebration.
[00:27:47.620 --> 00:27:52.620]   Sabbath is all about creating space for delight.
[00:27:52.620 --> 00:27:53.780]   John Mark Comer says,
[00:27:53.780 --> 00:27:57.700]   "Sabbath is a day to feed our soul with beauty,
[00:27:57.700 --> 00:28:00.580]   "to rewire the pathways of our brain,
[00:28:00.580 --> 00:28:04.140]   "to rejoice in the Lord always."
[00:28:04.140 --> 00:28:06.780]   And lastly, worshipping.
[00:28:06.780 --> 00:28:10.460]   When we stop to rest and delight,
[00:28:10.460 --> 00:28:14.100]   it leads us to worship God.
[00:28:14.100 --> 00:28:17.580]   We find ourselves thanking God.
[00:28:17.580 --> 00:28:23.940]   Sabbath gives us a chance to be human again,
[00:28:23.940 --> 00:28:29.260]   to get our souls back again,
[00:28:29.260 --> 00:28:32.460]   to become emotionally healthy.
[00:28:34.300 --> 00:28:37.180]   I've no idea what it looks like for you.
[00:28:37.180 --> 00:28:40.460]   What constitutes rest and worship for you
[00:28:40.460 --> 00:28:44.020]   may be very different for what constitutes rest
[00:28:44.020 --> 00:28:45.340]   and worship for me.
[00:28:45.340 --> 00:28:52.060]   But what I do want to do is to encourage you to Sabbath.
[00:28:52.060 --> 00:28:56.620]   Reshape your life from top to bottom.
[00:28:56.620 --> 00:29:02.660]   And together, we can reshape our church
[00:29:02.860 --> 00:29:05.180]   and indeed our city.
[00:29:05.180 --> 00:29:08.900]   It is a pathway to emotional health,
[00:29:08.900 --> 00:29:11.700]   a pathway to life in God's present,
[00:29:11.700 --> 00:29:14.580]   a relief from busy, busy, busy, busy.
[00:29:14.580 --> 00:29:22.540]   And at the same time, discover life.
[00:29:22.540 --> 00:29:25.580]   Discover a God who made the universe
[00:29:25.580 --> 00:29:27.900]   as a place to be with these people
[00:29:27.900 --> 00:29:30.460]   and a place for us to be without God.
[00:29:31.580 --> 00:29:33.500]   As Brother Lawrence says,
[00:29:33.500 --> 00:29:37.220]   to practise the presence of God.
[00:29:37.220 --> 00:29:41.300]   Walter Brueggemann, widely considered
[00:29:41.300 --> 00:29:44.100]   one of the most influential scholars
[00:29:44.100 --> 00:29:46.500]   of the last several decades said this,
[00:29:46.500 --> 00:29:52.460]   "People who keep Sabbath live all seven days differently."
[00:29:52.460 --> 00:29:56.060]   Can I say it again?
[00:29:57.260 --> 00:30:02.260]   People who keep Sabbath live all seven days differently.
[00:30:02.260 --> 00:30:13.140]   My friend, it is not just 24 hours at the end of a week.
[00:30:13.140 --> 00:30:18.220]   It is a way of life.
[00:30:18.220 --> 00:30:23.980]   It is a way to live in God's presence all week long.
[00:30:25.180 --> 00:30:30.180]   When we Sabbath well, we stay in that spirit all week long.
[00:30:30.180 --> 00:30:34.620]   Even as we work, as we labour, we toil, we contend.
[00:30:34.620 --> 00:30:40.220]   That is what I want for you.
[00:30:40.220 --> 00:30:45.780]   My church family, my friends.
[00:30:45.780 --> 00:30:51.660]   Make a decision today
[00:30:54.860 --> 00:30:58.020]   to make this part of your life.
[00:30:58.020 --> 00:31:04.700]   My friends, there is a day that is blessed and holy.
[00:31:04.700 --> 00:31:08.940]   There is rhythm in your body and soul.
[00:31:08.940 --> 00:31:10.540]   There's rhythm in the universe.
[00:31:10.540 --> 00:31:13.300]   They're into place, work and rest.
[00:31:13.300 --> 00:31:17.940]   Maybe you are being called today, I know I am,
[00:31:17.940 --> 00:31:23.620]   to slow your life down,
[00:31:23.620 --> 00:31:26.140]   to tune into that rhythm.
[00:31:26.140 --> 00:31:32.100]   Maybe you have to change your lifestyle.
[00:31:32.100 --> 00:31:36.900]   I have a word of comfort for you.
[00:31:36.900 --> 00:31:43.860]   God is waiting for you there.
[00:31:43.860 --> 00:31:49.100]   I'm gonna ask James to come back
[00:31:49.100 --> 00:31:51.900]   and we're gonna sing a rather special song.
[00:31:51.900 --> 00:31:53.660]   We're gonna sing this song, Still.
[00:31:53.660 --> 00:31:57.660]   I wanna invite you wherever you are,
[00:31:57.660 --> 00:31:59.340]   if you're a computer at home
[00:31:59.340 --> 00:32:00.620]   and you're looking on the other screen
[00:32:00.620 --> 00:32:05.340]   or you're checking emails or sports results or anything,
[00:32:05.340 --> 00:32:08.660]   to put down everything you're doing.
[00:32:08.660 --> 00:32:13.900]   I'm gonna pray and we're gonna sing that song together.
[00:32:13.900 --> 00:32:20.020]   I will be still and know that you are God.
[00:32:20.180 --> 00:32:21.100]   You are God.
[00:32:21.100 --> 00:32:26.540]   That's our prayer as a church, surely,
[00:32:26.540 --> 00:32:33.380]   that we will be still and know that he is God.
[00:32:33.380 --> 00:32:35.500]   Let's pray.
[00:32:35.500 --> 00:32:41.260]   Father, I pray that you would calm the raging storm.
[00:32:41.260 --> 00:32:49.500]   Lord, when we read the newspaper headlines daily,
[00:32:50.500 --> 00:32:53.460]   there's so much going on in our world, in our city.
[00:32:53.460 --> 00:33:01.260]   I pray you'll give us time now just to focus on you.
[00:33:01.260 --> 00:33:05.620]   And Lord, that your spirit would speak to our spirit
[00:33:05.620 --> 00:33:08.660]   about the changes we need to make in our lives,
[00:33:08.660 --> 00:33:10.540]   in our church, in our city,
[00:33:10.540 --> 00:33:17.020]   to learn to do Sabbath.
[00:33:19.020 --> 00:33:20.860]   We thank you, Lord, you have a plan
[00:33:20.860 --> 00:33:22.300]   and a purpose for each one of us.
[00:33:22.300 --> 00:33:25.380]   You have a plan and a purpose for this church.
[00:33:25.380 --> 00:33:29.380]   Your hand is upon Hong Kong.
[00:33:29.380 --> 00:33:33.980]   Use this time tonight
[00:33:33.980 --> 00:33:40.020]   where the storms of life are raging
[00:33:40.020 --> 00:33:45.140]   to give us that peace in our heart tonight.
[00:33:47.540 --> 00:33:49.540]   In Jesus' name we pray.
[00:33:49.540 --> 00:33:52.040]   (piano music)

