
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:26:30.000 --> 00:26:34.140]   If all were a single member, where would the body be?
[00:26:34.140 --> 00:26:40.760]   As it is, there are many parts, yet one body.
[00:26:40.760 --> 00:26:46.900]   The eye cannot say to the hand, "I don't need you."
[00:26:46.900 --> 00:26:50.200]   Nor the head say to the feet, "I have no need of you."
[00:26:50.200 --> 00:26:52.320]   On the contrary, the parts of the body
[00:26:52.320 --> 00:26:55.720]   that seem to be weaker are indispensable.
[00:26:55.720 --> 00:26:58.960]   And on those parts of the body that we think less honourable,
[00:26:58.960 --> 00:27:03.080]   we just bestow the greater honour.
[00:27:03.080 --> 00:27:07.900]   And our unpresentable parts are treated with greater modesty,
[00:27:07.900 --> 00:27:11.240]   which makes our more presentable parts,
[00:27:11.240 --> 00:27:13.640]   which our more presentable parts do not require.
[00:27:13.640 --> 00:27:17.480]   But God has so composed the body,
[00:27:17.480 --> 00:27:20.840]   giving greater honour to the part that lacked it.
[00:27:20.840 --> 00:27:23.220]   So there may be no division in the body,
[00:27:23.220 --> 00:27:26.280]   but the members will have the same care for one another.
[00:27:26.280 --> 00:27:30.720]   If one member suffers, all suffer together.
[00:27:30.720 --> 00:27:35.980]   If one member is honoured, all rejoice together.
[00:27:35.980 --> 00:27:38.600]   Now you are the body of Christ
[00:27:38.600 --> 00:27:40.840]   and individually members of it.
[00:27:40.840 --> 00:27:43.640]   And God has appointed in the church,
[00:27:43.640 --> 00:27:47.360]   first apostles, secondly prophets, thirdly teachers,
[00:27:47.360 --> 00:27:49.920]   then miracles, then gifts of healing,
[00:27:49.920 --> 00:27:53.520]   helping, administration and various kinds of tongues.
[00:27:53.520 --> 00:27:55.320]   Are we all apostles? No.
[00:27:55.320 --> 00:27:56.920]   Are we all prophets?
[00:27:56.920 --> 00:28:00.720]   Are we all teachers? Do we all work miracles?
[00:28:00.720 --> 00:28:03.560]   Do we all possess gifts of healing?
[00:28:03.560 --> 00:28:05.640]   Do all speak in tongues?
[00:28:05.640 --> 00:28:07.080]   Do all interpret?
[00:28:07.080 --> 00:28:12.960]   But earnestly desire the higher gifts
[00:28:13.300 --> 00:28:17.780]   and I will show you the most excellent way.
[00:28:17.780 --> 00:28:19.620]   I wanna come back to that last verse.
[00:28:19.620 --> 00:28:26.460]   We wanna conclude that after reading this whole chapter,
[00:28:26.460 --> 00:28:31.340]   Paul had to change their entire way of thinking
[00:28:31.340 --> 00:28:33.060]   about such spiritual gifts.
[00:28:33.060 --> 00:28:35.540]   They were coming at it from an extreme,
[00:28:35.540 --> 00:28:39.220]   carnal, individualistic perspective.
[00:28:39.220 --> 00:28:43.460]   They were thinking, wow, God has given me this thing.
[00:28:43.460 --> 00:28:46.180]   They were focused on themselves.
[00:28:46.180 --> 00:28:48.700]   They were focused on what they could get from this,
[00:28:48.700 --> 00:28:52.660]   how far they could climb the ladder, what's in it for me?
[00:28:52.660 --> 00:28:56.020]   How can I make myself look good in church?
[00:28:56.020 --> 00:28:58.740]   What will propel me to the head of the class?
[00:28:58.740 --> 00:29:03.220]   What is the one gift that God, that will make me shine?
[00:29:03.220 --> 00:29:08.220]   It's all I, I, I and me, me, me.
[00:29:09.220 --> 00:29:12.580]   And Paul had the difficult problem
[00:29:12.580 --> 00:29:16.020]   of wrestling their attention off of themselves
[00:29:16.020 --> 00:29:19.260]   and trying to make them start thinking as a body,
[00:29:19.260 --> 00:29:21.180]   a unified body of Christ,
[00:29:21.180 --> 00:29:24.100]   a community separate from the world.
[00:29:24.100 --> 00:29:27.660]   He acknowledges several times in the chapter
[00:29:27.660 --> 00:29:30.940]   that we retain our individuality.
[00:29:30.940 --> 00:29:34.380]   He talks about members being individuals.
[00:29:34.380 --> 00:29:36.820]   There are many members in one body.
[00:29:37.700 --> 00:29:41.220]   The body is composed of many members,
[00:29:41.220 --> 00:29:46.220]   but there is a delicate balance between one's individuality
[00:29:46.220 --> 00:29:51.260]   and one's place in the body of Christ.
[00:29:51.260 --> 00:29:56.780]   We are part of the whole.
[00:29:56.780 --> 00:30:00.820]   What he's trying to do is to get them
[00:30:00.820 --> 00:30:05.420]   to shift their focus of care from inward to outward.
[00:30:06.420 --> 00:30:08.100]   All they cared about was themselves
[00:30:08.100 --> 00:30:09.300]   and what they could get.
[00:30:09.300 --> 00:30:13.500]   But by going at it from this direction,
[00:30:13.500 --> 00:30:16.540]   he is trying to get them to shift the importance
[00:30:16.540 --> 00:30:20.140]   of these gifts from how it will benefit them
[00:30:20.140 --> 00:30:22.660]   to how it will benefit everyone.
[00:30:22.660 --> 00:30:27.380]   And that's what I mean by shifting the focus
[00:30:27.380 --> 00:30:30.100]   of care from inward to outward.
[00:30:30.100 --> 00:30:34.940]   Let's look at how the chapter finished.
[00:30:35.940 --> 00:30:37.540]   I love this, 31.
[00:30:37.540 --> 00:30:53.740]   What follows this?
[00:30:53.740 --> 00:30:57.060]   Paul moves on to the chapter about love.
[00:30:57.060 --> 00:31:00.220]   1 Corinthians 13.
[00:31:00.220 --> 00:31:05.220]   Now, the original manuscripts that made up the Bible
[00:31:06.060 --> 00:31:09.060]   did not have chapter and verse divisions.
[00:31:09.060 --> 00:31:11.740]   These were added much later.
[00:31:11.740 --> 00:31:18.980]   Therefore, we conclude that the overriding issue
[00:31:18.980 --> 00:31:23.180]   with spiritual gifts is that they are to be used in love.
[00:31:23.180 --> 00:31:30.860]   That was not the story of the Corinthian church.
[00:31:32.780 --> 00:31:37.780]   But please, please, please, may it be the case at KFCI.
[00:31:37.780 --> 00:31:48.740]   Our gifts, far from bringing personal glory,
[00:31:48.740 --> 00:31:55.580]   are to be used to bring glory to God and to help others.
[00:31:55.580 --> 00:32:02.540]   Would you stand with me as the band comes back?
[00:32:03.300 --> 00:32:06.980]   (audience members clapping)
[00:32:06.980 --> 00:32:14.180]   We're gonna do ministry tonight in two different ways.
[00:32:14.180 --> 00:32:17.980]   In a moment, I'm gonna pray for each one of us.
[00:32:17.980 --> 00:32:21.820]   But if you'd like personal prayer,
[00:32:21.820 --> 00:32:24.140]   if you have questions about spiritual gifts
[00:32:24.140 --> 00:32:26.380]   or would like to receive a spiritual gift,
[00:32:26.380 --> 00:32:27.940]   please come to the well afterwards
[00:32:27.940 --> 00:32:29.260]   and we'll pray for you.
[00:32:29.260 --> 00:32:31.460]   We'll pray for you one on one, two on two.
[00:32:31.460 --> 00:32:36.460]   However, as I prayed about this evening,
[00:32:36.460 --> 00:32:43.020]   I felt the Lord gave me two words.
[00:32:43.020 --> 00:32:46.900]   That's a spiritual gift, by the way.
[00:32:46.900 --> 00:32:56.340]   He said, "Receive and go."
[00:32:56.340 --> 00:32:59.420]   And I believe this is so important.
[00:32:59.420 --> 00:33:02.740]   So often at church, when we talk about spiritual gifts,
[00:33:02.740 --> 00:33:04.740]   we say, "Hold your hand out, we're gonna pray for you."
[00:33:04.740 --> 00:33:06.420]   It's all about what we receive.
[00:33:06.420 --> 00:33:08.860]   And that's important.
[00:33:08.860 --> 00:33:13.860]   God is saying, "I want you to receive what I have for you."
[00:33:13.860 --> 00:33:19.020]   But the important thing about this today
[00:33:19.020 --> 00:33:22.420]   is that God wants to put something in you
[00:33:22.420 --> 00:33:26.900]   that is not for you, it's for other people.
[00:33:28.780 --> 00:33:30.220]   And I believe that this church,
[00:33:30.220 --> 00:33:32.660]   and we'll be seeing this so much more
[00:33:32.660 --> 00:33:36.020]   over the next six months, we've been praying about this,
[00:33:36.020 --> 00:33:38.780]   we're gonna have so much of focus on going.
[00:33:38.780 --> 00:33:42.380]   It's not gonna be what happens in here,
[00:33:42.380 --> 00:33:43.980]   it's gonna be about going.
[00:33:43.980 --> 00:33:48.100]   So we receive the gifts and then we're going.
[00:33:48.100 --> 00:33:53.540]   I got another picture really,
[00:33:53.540 --> 00:33:57.260]   and it's like this Christmas tree
[00:33:57.260 --> 00:34:00.540]   that's present here.
[00:34:00.540 --> 00:34:03.820]   It's got your name on.
[00:34:03.820 --> 00:34:07.940]   God has got one of these with your name on.
[00:34:07.940 --> 00:34:11.740]   And you know what so many people do?
[00:34:11.740 --> 00:34:17.140]   We admire the packaging.
[00:34:17.140 --> 00:34:19.460]   We leave it down there.
[00:34:19.460 --> 00:34:25.460]   We don't even open up the gift that He has for us.
[00:34:25.460 --> 00:34:28.460]   I believe God has got something for each one of you tonight.
[00:34:28.460 --> 00:34:32.580]   And God is saying, "Will you open up the gift
[00:34:32.580 --> 00:34:34.140]   "that I've got for you?"
[00:34:34.140 --> 00:34:37.540]   Now maybe this is an area that's stretching you a little bit.
[00:34:37.540 --> 00:34:38.780]   I hope it is.
[00:34:38.780 --> 00:34:43.020]   But what we're gonna do now
[00:34:43.020 --> 00:34:47.380]   is gonna ask God to come to us by His Spirit.
[00:34:47.380 --> 00:34:53.540]   And God to send, bear in mind it's God that sends the gifts.
[00:34:53.540 --> 00:34:55.540]   It's not us or anybody else.
[00:34:55.540 --> 00:35:00.100]   God will do it as He determines to each one.
[00:35:00.100 --> 00:35:04.780]   And the reason why He wants to do this,
[00:35:04.780 --> 00:35:06.180]   He wants this church
[00:35:06.180 --> 00:35:09.620]   to go.
[00:35:09.620 --> 00:35:15.300]   To go to the people of Hong Kong.
[00:35:15.300 --> 00:35:19.060]   We have people here today,
[00:35:19.060 --> 00:35:21.820]   actually, lovely to have Kelly from China
[00:35:21.820 --> 00:35:23.220]   and Latika from India.
[00:35:23.220 --> 00:35:25.660]   We've got half the world's population here tonight.
[00:35:25.660 --> 00:35:26.900]   Really, seriously,
[00:35:26.900 --> 00:35:30.300]   to go.
[00:35:30.300 --> 00:35:33.660]   And I'm gonna invite you now
[00:35:33.660 --> 00:35:35.580]   just to hold your hands out in front of you.
[00:35:35.580 --> 00:35:49.420]   Lord, we take you at Your Word.
[00:35:49.420 --> 00:35:52.660]   We're a church who believes in Your Word.
[00:35:53.660 --> 00:35:55.700]   We're a church that believes in Your Word.
[00:35:55.700 --> 00:35:57.980]   We're a church that believes in Your Word.
[00:35:57.980 --> 00:36:00.380]   We're a church that believes in Your Word.
[00:36:00.380 --> 00:36:02.740]   We're a church that believes in Your Word.
[00:36:02.740 --> 00:36:04.940]   We're a church that believes in Your Word.
[00:36:04.940 --> 00:36:07.420]   We're a church that believes in Your Word.
[00:36:07.420 --> 00:36:09.700]   We're a church that believes in Your Word.
[00:36:09.700 --> 00:36:12.220]   We're a church that believes in Your Word.
[00:36:12.220 --> 00:36:14.620]   We're a church that believes in Your Word.
[00:36:14.620 --> 00:36:17.140]   We're a church that believes in Your Word.
[00:36:17.140 --> 00:36:19.740]   We're a church that believes in Your Word.
[00:36:19.740 --> 00:36:22.180]   We're a church that believes in Your Word.
[00:36:22.180 --> 00:36:24.780]   We're a church that believes in Your Word.
[00:36:24.780 --> 00:36:27.380]   We're a church that believes in Your Word.
[00:36:27.380 --> 00:36:29.980]   We're a church that believes in Your Word.
[00:36:29.980 --> 00:36:32.580]   We're a church that believes in Your Word.
[00:36:32.580 --> 00:36:35.380]   We're a church that believes in Your Word.
[00:36:35.380 --> 00:36:37.980]   We're a church that believes in Your Word.
[00:36:37.980 --> 00:36:40.580]   We're a church that believes in Your Word.
[00:36:40.580 --> 00:36:43.180]   We're a church that believes in Your Word.
[00:36:43.180 --> 00:36:45.780]   We're a church that believes in Your Word.
[00:36:45.780 --> 00:36:48.180]   We're a church that believes in Your Word.
[00:36:48.180 --> 00:36:50.580]   We're a church that believes in Your Word.
[00:36:50.580 --> 00:36:53.180]   We're a church that believes in Your Word.
[00:36:53.180 --> 00:36:55.780]   We're a church that believes in Your Word.
[00:36:55.780 --> 00:36:58.380]   We're a church that believes in Your Word.
[00:36:58.380 --> 00:37:00.980]   We're a church that believes in Your Word.
[00:37:00.980 --> 00:37:03.580]   We're a church that believes in Your Word.
[00:37:03.580 --> 00:37:06.180]   We're a church that believes in Your Word.
[00:37:06.180 --> 00:37:08.780]   We're a church that believes in Your Word.
[00:37:08.780 --> 00:37:11.380]   We're a church that believes in Your Word.
[00:37:11.380 --> 00:37:13.980]   We're a church that believes in Your Word.
[00:37:13.980 --> 00:37:16.580]   We're a church that believes in Your Word.
[00:37:16.580 --> 00:37:19.180]   We're a church that believes in Your Word.
[00:37:19.180 --> 00:37:21.780]   We're a church that believes in Your Word.
[00:37:21.780 --> 00:37:24.580]   We're a church that believes in Your Word.
[00:37:24.580 --> 00:37:27.380]   We're a church that believes in Your Word.
[00:37:27.380 --> 00:37:30.180]   We're a church that believes in Your Word.
[00:37:30.180 --> 00:37:32.980]   We're a church that believes in Your Word.
[00:37:32.980 --> 00:37:35.580]   We're a church that believes in Your Word.
[00:37:35.580 --> 00:37:38.380]   We're a church that believes in Your Word.
[00:37:38.380 --> 00:37:41.180]   We're a church that believes in Your Word.
[00:37:41.180 --> 00:37:43.980]   We're a church that believes in Your Word.
[00:37:43.980 --> 00:37:46.780]   We're a church that believes in Your Word.
[00:37:46.780 --> 00:37:50.980]   We just spent some time just waiting.
[00:37:50.980 --> 00:37:54.980]   And when we're ready, Paul will lead us.
[00:37:54.980 --> 00:37:59.580]   As we sing, Spirit of the Living God,
[00:37:59.580 --> 00:38:04.380]   would you fall afresh on me?
[00:38:04.380 --> 00:38:08.180]   Spirit of the Living God, would you fall afresh on our church,
[00:38:08.180 --> 00:38:12.780]   on our city, on our nation?
[00:38:12.780 --> 00:38:21.380]   [music]
[00:38:21.380 --> 00:38:31.380]   Lord, I'm fed up with reading books about past revivals in Your church.
[00:38:31.380 --> 00:38:40.380]   May we be ready, Lord, to be the people who will take the gospel,
[00:38:40.380 --> 00:38:46.580]   take the gospel to the ends of the earth.
[00:38:46.580 --> 00:38:55.580]   Even though it may cost us our lives, our very lives.
[00:38:55.580 --> 00:39:06.780]   Lord, what we have in our hands, what we have here today is so valuable.
[00:39:06.780 --> 00:39:10.980]   I pray for that mother on the streets in India.
[00:39:10.980 --> 00:39:20.380]   She's got so many children. She doesn't know what to do.
[00:39:20.380 --> 00:39:27.780]   I pray for the businessman in China who is just so struggling at the moment with his mental health.
[00:39:27.780 --> 00:39:30.580]   He doesn't know whether he's going to be locked down next week or what,
[00:39:30.580 --> 00:39:34.980]   or whether he'll be able to do business again.
[00:39:34.980 --> 00:39:40.580]   He needs someone to come alongside him.
[00:39:40.580 --> 00:39:45.380]   We pray for the young people of Hong Kong,
[00:39:45.380 --> 00:39:50.980]   where they say, "I have no hope."
[00:39:50.980 --> 00:39:55.380]   Jesus, be their hope.
[00:39:55.380 --> 00:40:04.180]   And use us, send us, Lord.
[00:40:04.180 --> 00:40:07.980]   We cannot do this, Lord.
[00:40:07.980 --> 00:40:11.780]   Empower us by Your Spirit.
[00:40:11.780 --> 00:40:15.380]   We need You.
[00:40:15.380 --> 00:40:18.380]   We need You, Lord.
[00:40:19.380 --> 00:40:29.380]   [Music]

