
[00:00:00.000 --> 00:00:01.880]   Good, good.
[00:19:45.700 --> 00:19:52.300]   It is about physical desires and needs, hunger, all these things, but it's really about identity.
[00:19:52.300 --> 00:19:57.420]   And it's saying, "If you are the Son of God, I know you just had heaven opened up and Morgan
[00:19:57.420 --> 00:20:03.460]   Freeman tell you that you are, but do you really believe that?"
[00:20:03.460 --> 00:20:07.820]   And this takes me back to the last sermon in Ephesians, the whole armour of God.
[00:20:07.820 --> 00:20:08.820]   What was it?
[00:20:08.820 --> 00:20:15.340]   The helmet of salvation, reminding ourselves, our minds, our brains, that we are saved,
[00:20:15.340 --> 00:20:17.620]   that we are children of God.
[00:20:17.620 --> 00:20:21.340]   And so Jesus then responds to him and says, "No, man shall not live by bread alone."
[00:20:21.340 --> 00:20:22.780]   And we're not going to go through each of those.
[00:20:22.780 --> 00:20:26.940]   And then he goes again, "If you are the Son of God, you could jump from this cliff."
[00:20:26.940 --> 00:20:29.060]   And what does the devil do?
[00:20:29.060 --> 00:20:33.860]   He quotes Psalm 91, which is what John just read to us.
[00:20:33.860 --> 00:20:40.420]   He says, "Hey, in the scriptures it says that you can command angels to come and catch you
[00:20:40.420 --> 00:20:42.060]   if you fall.
[00:20:42.060 --> 00:20:45.340]   Show me if you really are the Son of God."
[00:20:45.340 --> 00:20:48.380]   And then finally, he takes him up to the right to the top of the mountain and shows him the
[00:20:48.380 --> 00:20:50.620]   kingdoms of the world in all their glory.
[00:20:50.620 --> 00:20:57.140]   And he says, "Hey, I know you came down here with a mission, but you don't need to do all
[00:20:57.140 --> 00:21:00.580]   this stuff for the next few years and then have the cross.
[00:21:00.580 --> 00:21:02.980]   I can just give it you now.
[00:21:02.980 --> 00:21:04.420]   That's a lot of trouble, what you're going to be going through.
[00:21:04.420 --> 00:21:05.420]   I could just give it you now.
[00:21:05.420 --> 00:21:10.140]   All you have to do is bow before me, and then you don't need to do that.
[00:21:10.140 --> 00:21:15.420]   You can have this kingdom, and you won't even need the cross."
[00:21:15.420 --> 00:21:17.420]   Isn't that the temptation that we have?
[00:21:17.420 --> 00:21:23.900]   You know, popular culture turns something that maybe young people will be more aware
[00:21:23.900 --> 00:21:29.260]   of, this idea of friends with benefits, this non-committal life that we want to live for
[00:21:29.260 --> 00:21:32.420]   our own satisfaction and pleasure.
[00:21:32.420 --> 00:21:34.740]   Are we Christians with benefits?
[00:21:34.740 --> 00:21:35.740]   We want the kingdom of God.
[00:21:35.740 --> 00:21:39.300]   We want all the blessings to come our way, but we don't want to die to ourselves and
[00:21:39.300 --> 00:21:41.620]   to carry our own crosses.
[00:21:41.620 --> 00:21:45.060]   And that's the temptation that Jesus was faced with.
[00:21:45.060 --> 00:21:49.380]   And that's why the Bible tells us that Jesus is our high priest, that he sympathizes with
[00:21:49.380 --> 00:21:54.620]   our weaknesses because he was tested in every way that we are, for our physical desires,
[00:21:54.620 --> 00:21:56.700]   for power, for pride, for possessions.
[00:21:56.700 --> 00:21:58.460]   He was tested in every single way.
[00:21:58.460 --> 00:22:00.060]   And how did he respond?
[00:22:00.060 --> 00:22:04.900]   Going back to the Ephesians, the whole armor of God, we talked about the final piece of
[00:22:04.900 --> 00:22:08.980]   armor was the sword of the Spirit, the Word of God.
[00:22:08.980 --> 00:22:13.660]   And I asked the question, "When we're faced in battles, do we use our own weapons, our
[00:22:13.660 --> 00:22:18.260]   own experiences, and our own wisdom, or do we use God's weapons, the Word of God?"
[00:22:18.260 --> 00:22:30.540]   And we see Jesus here every single time using the Word of God, declaring truth against deceit.
[00:22:30.540 --> 00:22:32.420]   And he passes the test.
[00:22:32.420 --> 00:22:35.900]   He passes the test, the enemy leaves him, the angels come and minister to him, he's
[00:22:35.900 --> 00:22:40.860]   been announced, he's been approved, he's been assessed, he is nearly ready to take
[00:22:40.860 --> 00:22:42.460]   over the world.
[00:22:42.460 --> 00:22:47.060]   The final stage is then he assembles.
[00:22:47.060 --> 00:22:56.260]   Jesus' strategy to redeem the world was to pick a crew of fishermen and tax collectors.
[00:22:56.260 --> 00:22:58.060]   That's what he did.
[00:22:58.060 --> 00:23:04.260]   And we carry on and see this in chapter 4, verse 18.
[00:23:04.260 --> 00:23:08.660]   While walking by the Sea of Galilee, he sees two brothers, Andrew and Simon Peter.
[00:23:08.660 --> 00:23:09.980]   They're fishing, they're working hard.
[00:23:09.980 --> 00:23:13.580]   I've talked before how the Jewish culture is quite similar to the Chinese culture, working
[00:23:13.580 --> 00:23:14.580]   hard, staying in your family.
[00:23:14.580 --> 00:23:17.820]   And these guys weren't really poor, they weren't the poorest of the poor, they weren't the
[00:23:17.820 --> 00:23:22.820]   richest of the rich, but they were good people, hard-working people, working with their families.
[00:23:22.820 --> 00:23:28.020]   And Jesus walks up to them, and then as he's walking up to them, to the Sea of Galilee,
[00:23:28.020 --> 00:23:34.660]   he says these words that announce his invasion on enemy territory.
[00:23:34.660 --> 00:23:42.660]   He talks to individuals and he says, "Follow me, and I shall make you fishers of men."
[00:23:42.660 --> 00:23:48.860]   It's widely recognized that Jesus' first miracle was a wedding at Cana, where he's at a wedding
[00:23:48.860 --> 00:23:50.820]   and he's having some fun with his friends.
[00:23:50.820 --> 00:23:54.300]   And his mother comes and tells him off because there's no wine left and she knows that he
[00:23:54.300 --> 00:23:56.100]   can do something about it.
[00:23:56.100 --> 00:23:59.060]   And then he says, "Mom, it's not time yet."
[00:23:59.060 --> 00:24:04.260]   And then mom gives him the eyes and then she walks away and eventually he just does it
[00:24:04.260 --> 00:24:05.260]   anyway.
[00:24:05.260 --> 00:24:09.940]   And that is widely known as Jesus' first miracle, right?
[00:24:09.940 --> 00:24:14.660]   I think this could be counted as his first miracle.
[00:24:14.660 --> 00:24:17.620]   And I'll tell you why.
[00:24:17.620 --> 00:24:22.060]   If you're walking in the streets or if you're in your office, you're working, and then a
[00:24:22.060 --> 00:24:27.940]   strange-looking bearded Jewish man comes up to you and says, "Follow me, and I will make
[00:24:27.940 --> 00:24:30.020]   you a fisher of men.
[00:24:30.020 --> 00:24:33.060]   Leave your family, leave your work, leave your commitments, leave everything that you've
[00:24:33.060 --> 00:24:37.820]   ever known, and follow me."
[00:24:37.820 --> 00:24:41.500]   They immediately drop their nets and follow him.
[00:24:41.500 --> 00:24:44.100]   Isn't that a miracle?
[00:24:44.100 --> 00:24:45.900]   And it's not just Andrew and Simon Peter.
[00:24:45.900 --> 00:24:50.180]   Later, he keeps walking and he finds two other brothers, James and John, and they're working
[00:24:50.180 --> 00:24:51.180]   with their father.
[00:24:51.180 --> 00:24:52.180]   And what do they do?
[00:24:52.180 --> 00:24:53.180]   And he says the same thing.
[00:24:53.180 --> 00:24:57.660]   They immediately drop their nets and follow Jesus.
[00:24:57.660 --> 00:25:03.660]   Jesus' call to us is to follow him, no questions asked.
[00:25:03.660 --> 00:25:08.940]   You see, the more natural response, if someone comes up to you and says, "Follow me," is,
[00:25:08.940 --> 00:25:09.940]   "Who are you?"
[00:25:09.940 --> 00:25:10.940]   And then it's, "Why?
[00:25:10.940 --> 00:25:11.940]   Where are we going?"
[00:25:11.940 --> 00:25:16.340]   But they don't do that.
[00:25:16.340 --> 00:25:17.980]   They just follow him.
[00:25:17.980 --> 00:25:21.860]   And they leave their father, they leave their families, they leave their business to just
[00:25:21.860 --> 00:25:24.900]   follow him.
[00:25:24.900 --> 00:25:31.500]   Another interesting point is this, "Follow me and I will make you fishers of men."
[00:25:31.500 --> 00:25:36.660]   So he goes to them and he asks them to drop all that they have, but to not to let go of
[00:25:36.660 --> 00:25:38.980]   who they are.
[00:25:38.980 --> 00:25:42.220]   He goes to these fishermen and say, "I will make you fishers of men."
[00:25:42.220 --> 00:25:46.180]   You see, we don't have to deny who we are because we've been made by God.
[00:25:46.180 --> 00:25:47.780]   We've been fearfully and wonderfully made.
[00:25:47.780 --> 00:25:50.140]   We've been gifted in a very specific way.
[00:25:50.140 --> 00:25:53.260]   You have been gifted in a very specific way.
[00:25:53.260 --> 00:25:59.660]   You have been gifted experience, expertise, education in a very specific field, just like
[00:25:59.660 --> 00:26:01.940]   these fishermen were.
[00:26:01.940 --> 00:26:08.140]   And Jesus goes to them and he also goes to you and says, "I want you to glorify me in
[00:26:08.140 --> 00:26:10.220]   wherever I have placed you."
[00:26:10.220 --> 00:26:14.860]   He didn't tell them, "Follow me and I will help you shepherd a flock."
[00:26:14.860 --> 00:26:18.540]   No, he did that to Moses and David because they were shepherds.
[00:26:18.540 --> 00:26:21.740]   And then he did the fishers of men thing to the fishermen.
[00:26:21.740 --> 00:26:26.300]   And so the teachers, he will say, "I put you in a school.
[00:26:26.300 --> 00:26:30.420]   I put you in education for the next generation.
[00:26:30.420 --> 00:26:31.420]   Educate them.
[00:26:31.420 --> 00:26:32.420]   Spread the good news where you are."
[00:26:32.420 --> 00:26:35.220]   For the bankers, "Go and do that and don't steal money from people."
[00:26:35.220 --> 00:26:41.060]   And then he goes to doctors and says, "Be my hands and feet and go and heal people."
[00:26:41.060 --> 00:26:46.500]   Jesus is calling you wherever you are, whatever he has gifted you to be in, to give up everything
[00:26:46.500 --> 00:26:54.140]   you have, but to give him all you are, to live for him, to follow him.
[00:26:54.140 --> 00:26:56.500]   No questions asked.
[00:26:56.500 --> 00:27:02.300]   Immediately they drop their nets, their families, their possessions, their familiarities, everything,
[00:27:02.300 --> 00:27:05.040]   and they follow him.
[00:27:05.040 --> 00:27:06.580]   That is the King's rise.
[00:27:06.580 --> 00:27:11.440]   He's announced, he's approved, he's assessed, then he assembles a team.
[00:27:11.440 --> 00:27:14.820]   So what does that have to do with us?
[00:27:14.820 --> 00:27:20.620]   What does the King's rise have to do with you sat here right now in 2020 battling cabin
[00:27:20.620 --> 00:27:21.620]   fever and the coronavirus?
[00:27:21.620 --> 00:27:27.420]   I want to share just the final few thoughts really just for you to kind of meditate on
[00:27:27.420 --> 00:27:29.980]   because I think all of us are different.
[00:27:29.980 --> 00:27:31.980]   The first is this.
[00:27:31.980 --> 00:27:36.380]   Jesus needs to be announced.
[00:27:36.380 --> 00:27:43.220]   There are people in your life that he desires for you to announce his arrival to.
[00:27:43.220 --> 00:27:47.740]   There is someone that you are working with, living with, or hanging out with who doesn't
[00:27:47.740 --> 00:27:50.140]   know him yet.
[00:27:50.140 --> 00:27:54.500]   And not asking you to suddenly start wearing camel's hair and eat locusts and honey, but
[00:27:54.500 --> 00:27:57.540]   it's your job to announce Jesus to them.
[00:27:57.540 --> 00:28:03.700]   It's your job to tell them that in this season of bad news, of hopelessness, that there is
[00:28:03.700 --> 00:28:05.340]   good news coming.
[00:28:05.340 --> 00:28:11.580]   It's your job to be the narrator and say, "Hey, it's bad, but let me introduce you to
[00:28:11.580 --> 00:28:13.620]   someone."
[00:28:13.620 --> 00:28:18.900]   It's our job to prepare the way for Jesus to enter into their lives and then do exactly
[00:28:18.900 --> 00:28:21.820]   what John did and get out the way.
[00:28:21.820 --> 00:28:24.980]   But it's up to us to start by announcing first.
[00:28:24.980 --> 00:28:27.500]   Then Jesus was approved.
[00:28:27.500 --> 00:28:33.060]   And that message that God said about Jesus, if you've been baptized, if you've put your
[00:28:33.060 --> 00:28:39.620]   faith in him, if you live for him, that statement now applies to you.
[00:28:39.620 --> 00:28:44.140]   That the spirit of Jesus now lives inside you, that you now can call God Abba Father.
[00:28:44.140 --> 00:28:45.700]   You now are a child of God.
[00:28:45.700 --> 00:28:47.300]   You are a co-heir of Christ.
[00:28:47.300 --> 00:28:49.660]   You are an ambassador for heaven.
[00:28:49.660 --> 00:28:52.820]   You are loved.
[00:28:52.820 --> 00:28:57.020]   And with you, he is well pleased.
[00:28:57.020 --> 00:28:58.020]   You have a mission.
[00:28:58.020 --> 00:29:04.580]   It's not why you are loved, but you are loved and you have a mission and he is pleased with
[00:29:04.580 --> 00:29:08.060]   you and he approves of you.
[00:29:08.060 --> 00:29:11.700]   So go, make disciples of all nations.
[00:29:11.700 --> 00:29:14.580]   Go, tell the world about him.
[00:29:14.580 --> 00:29:16.100]   You are approved.
[00:29:16.100 --> 00:29:18.260]   Have that courage.
[00:29:18.260 --> 00:29:25.300]   And finally, he comes to you now and he asks you, drop whatever you have, whatever fears
[00:29:25.300 --> 00:29:29.100]   and anxieties you have and follow me.
[00:29:29.100 --> 00:29:32.380]   Don't ask any more questions.
[00:29:32.380 --> 00:29:37.980]   If you know who I am, if you trust in my name, if you trust what I did for you, then don't
[00:29:37.980 --> 00:29:44.540]   worry about these earthly things and just follow me.
[00:29:44.540 --> 00:29:46.340]   Why?
[00:29:46.340 --> 00:29:48.460]   You may ask.
[00:29:48.460 --> 00:29:55.260]   Because he is king and he is risen.
[00:29:55.260 --> 00:30:00.180]   And if you believe that, if you believe that once upon a time, there was a man named Jesus
[00:30:00.180 --> 00:30:03.860]   who lived in heaven but then came to earth to redeem mankind.
[00:30:03.860 --> 00:30:09.900]   He went onto a cross and died but three days later, resurrected and then ascended to heaven
[00:30:09.900 --> 00:30:11.580]   and he one day will come back again.
[00:30:11.580 --> 00:30:17.500]   If you believe that story, if you believe those events, then you do not need to ask
[00:30:17.500 --> 00:30:19.460]   any more questions.
[00:30:19.460 --> 00:30:21.460]   Follow him.
[00:30:21.460 --> 00:30:27.460]   Can I pray?
[00:30:27.460 --> 00:30:42.180]   Father, I thank you that you, God Almighty, creator of all, deemed us worthy to even know
[00:30:42.180 --> 00:30:44.900]   who you are.
[00:30:44.900 --> 00:30:51.620]   It is your spirit that revealed yourself to us.
[00:30:51.620 --> 00:30:56.260]   And in light of the fact that you are king, we bow before you.
[00:30:56.260 --> 00:31:00.100]   And we pray that not only are you king of the universe but that you would be the king
[00:31:00.100 --> 00:31:01.100]   of our lives.
[00:31:01.100 --> 00:31:06.020]   That you would be the king of every decision that we make.
[00:31:06.020 --> 00:31:15.220]   Lord, that in everything that we do, you are part of it.
[00:31:15.220 --> 00:31:22.940]   And just like Jesus, who faced trials and temptations, we stick close to your word.
[00:31:22.940 --> 00:31:26.740]   We hide your word in our hearts just like it says in Psalms so that we might not sin
[00:31:26.740 --> 00:31:28.660]   against you.
[00:31:28.660 --> 00:31:33.420]   We meditate on your word day and night.
[00:31:33.420 --> 00:31:37.020]   But Lord, help us on the days where we find that hard.
[00:31:37.020 --> 00:31:43.980]   Thank you for initiatives like one where we're able to gain access to your word in a fresh
[00:31:43.980 --> 00:31:44.980]   way.
[00:31:44.980 --> 00:31:49.260]   But I pray now for every brother and sister here as they engage in battle, as they are
[00:31:49.260 --> 00:31:53.140]   assessed, as they face life's challenges.
[00:31:53.140 --> 00:31:57.940]   Lord may they be able to distill your still small voice in the midst of all these other
[00:31:57.940 --> 00:32:00.580]   distractions.
[00:32:00.580 --> 00:32:11.220]   May we all be gifted with the opportunity to be still, to know that you are God.
[00:32:11.220 --> 00:32:15.420]   So Jesus, our king, we are flawed.
[00:32:15.420 --> 00:32:21.460]   We're not able to do it every day, but right now we choose to follow you.
[00:32:21.460 --> 00:32:24.380]   And we pray all these things in your name.
[00:32:24.380 --> 00:32:25.020]   Amen.
[00:32:25.020 --> 00:32:35.020]   [BLANK_AUDIO]

