
[00:00:00.000 --> 00:00:02.160]   (silence)
[00:23:29.680 --> 00:23:31.040]   we need to just confess it.
[00:23:31.040 --> 00:23:33.160]   God, I have these thoughts.
[00:23:33.160 --> 00:23:34.400]   I don't want 'em.
[00:23:34.400 --> 00:23:35.760]   Please take 'em away.
[00:23:35.760 --> 00:23:37.480]   I confess them to you now.
[00:23:37.480 --> 00:23:40.640]   In the midst of this temptation,
[00:23:40.640 --> 00:23:43.520]   you just gotta say, God, I'm in this temptation.
[00:23:43.520 --> 00:23:45.080]   I confess this to you.
[00:23:45.080 --> 00:23:48.040]   Please help me in this situation now.
[00:23:48.040 --> 00:23:51.040]   The first thing we need to do is confess.
[00:23:51.040 --> 00:23:55.600]   And then the next thing is surrender.
[00:23:55.600 --> 00:23:58.960]   Surrender comes when we raise our hands and say,
[00:23:58.960 --> 00:24:02.080]   God, I can't do anything about this situation.
[00:24:02.080 --> 00:24:05.520]   But Jesus, you can.
[00:24:06.480 --> 00:24:08.000]   I'm not gonna hide anymore.
[00:24:08.000 --> 00:24:14.080]   I'm gonna open up my heart to your love and your solutions
[00:24:14.080 --> 00:24:19.440]   and trust the restoration work of the Holy Spirit.
[00:24:19.440 --> 00:24:21.920]   Surrender.
[00:24:21.920 --> 00:24:29.120]   I think over all these years, I've learned.
[00:24:29.120 --> 00:24:34.200]   I'm a person that is so determined sometimes.
[00:24:34.200 --> 00:24:35.960]   You know, when I put my mind to something,
[00:24:35.960 --> 00:24:36.960]   I wanna change it.
[00:24:36.960 --> 00:24:39.520]   I wanna do the best that I can, right?
[00:24:39.520 --> 00:24:41.720]   Whether it's competition in basketball
[00:24:41.720 --> 00:24:43.640]   or preparing for talks or something,
[00:24:43.640 --> 00:24:45.440]   I wanna do the best that I can.
[00:24:45.440 --> 00:24:48.800]   And I'm also a positive person.
[00:24:48.800 --> 00:24:50.400]   I'm a can-do attitude.
[00:24:50.400 --> 00:24:52.960]   That's why I can do all these different sports
[00:24:52.960 --> 00:24:56.240]   and connect with kids and, you know, do all these things.
[00:24:56.240 --> 00:24:58.560]   I believe I can do a lot of things.
[00:25:01.520 --> 00:25:04.560]   But in the midst of doing a lot of things,
[00:25:04.560 --> 00:25:09.560]   trying a lot of things, accomplishing a lot of things,
[00:25:09.560 --> 00:25:14.280]   I've also realized there are things
[00:25:14.280 --> 00:25:17.320]   that I can't change about myself.
[00:25:17.320 --> 00:25:20.440]   I have limitations.
[00:25:20.440 --> 00:25:24.120]   As much as I put effort and mental energy
[00:25:24.120 --> 00:25:29.120]   towards defeating sin, there are things about us
[00:25:29.120 --> 00:25:34.120]   that are so hard to change.
[00:25:34.120 --> 00:25:36.480]   And we can't do it on our own strength.
[00:25:36.480 --> 00:25:38.320]   'Cause if we could,
[00:25:38.320 --> 00:25:40.480]   we wouldn't need to rely on the Holy Spirit.
[00:25:40.480 --> 00:25:45.800]   And Paul even said, he had how many thorns?
[00:25:45.800 --> 00:25:49.600]   He had these thorns in his side,
[00:25:49.600 --> 00:25:53.480]   and he begged the Lord to take it away from him.
[00:25:53.480 --> 00:25:55.040]   And how did God respond?
[00:25:57.440 --> 00:26:02.440]   He said, "My grace is sufficient for you.
[00:26:02.440 --> 00:26:08.880]   "My power is made perfect in weakness."
[00:26:08.880 --> 00:26:12.440]   Surrender.
[00:26:12.440 --> 00:26:16.360]   As we surrender ourselves to the Lord
[00:26:16.360 --> 00:26:18.080]   in the midst of our sin,
[00:26:18.080 --> 00:26:22.400]   with things that we can't change about ourselves,
[00:26:25.160 --> 00:26:27.960]   we are connecting with the Holy Spirit
[00:26:27.960 --> 00:26:32.000]   and trusting and surrendering to him.
[00:26:32.000 --> 00:26:41.760]   The next slide is a cup.
[00:26:41.760 --> 00:26:48.600]   And I put this cup in because
[00:26:51.600 --> 00:26:55.720]   it's either you fill yourself with good things
[00:26:55.720 --> 00:27:01.560]   or you fill yourself with bad things.
[00:27:01.560 --> 00:27:05.880]   We are all filled by something.
[00:27:05.880 --> 00:27:09.040]   We're all filled by something.
[00:27:09.040 --> 00:27:15.120]   And Paul says this, Apostle Paul, not this Paul,
[00:27:15.120 --> 00:27:17.160]   but I'm sure he'll say it too.
[00:27:17.160 --> 00:27:19.200]   Whatever is good, whatever is beautiful,
[00:27:19.200 --> 00:27:24.200]   whatever is beautiful, amazing, good,
[00:27:24.200 --> 00:27:27.840]   think about these things.
[00:27:27.840 --> 00:27:32.840]   Fill your heart, fill your mind with the goodness of God.
[00:27:32.840 --> 00:27:36.000]   If you're filled with the goodness of God,
[00:27:36.000 --> 00:27:38.280]   what room is there in this cup?
[00:27:38.280 --> 00:27:43.200]   What room is there in this cup
[00:27:43.200 --> 00:27:47.920]   for temptation and for Satan to come?
[00:27:48.920 --> 00:27:50.840]   And that is why it's so important
[00:27:50.840 --> 00:27:56.120]   to allow the word of God to cleanse your mind,
[00:27:56.120 --> 00:28:00.040]   to sanctify your mind on a daily basis.
[00:28:00.040 --> 00:28:03.800]   'Cause we're so bombarded
[00:28:03.800 --> 00:28:06.200]   with our a thousand notifications a day,
[00:28:06.200 --> 00:28:12.520]   with advertisements everywhere,
[00:28:14.440 --> 00:28:18.960]   our friends talking, the news talking.
[00:28:18.960 --> 00:28:25.200]   And it's all this junk filling our minds
[00:28:25.200 --> 00:28:27.400]   consciously or subconsciously.
[00:28:27.400 --> 00:28:30.800]   And our cup is just so dirty.
[00:28:30.800 --> 00:28:35.360]   What will we fill our cup with?
[00:28:35.360 --> 00:28:37.960]   Is it the goodness of God
[00:28:37.960 --> 00:28:41.760]   or is it the lies of the enemy?
[00:28:43.560 --> 00:28:46.840]   I'm talking about my friend Jay again.
[00:28:46.840 --> 00:28:48.560]   So he's going through depression.
[00:28:48.560 --> 00:28:52.000]   He had broken up with his girlfriend.
[00:28:52.000 --> 00:28:55.120]   He even was like, I should just hurt myself
[00:28:55.120 --> 00:28:57.960]   so that I could get my girlfriend's attention.
[00:28:57.960 --> 00:29:00.680]   And I remember just like a period of months,
[00:29:00.680 --> 00:29:03.080]   I would just be checking in on him every day.
[00:29:03.080 --> 00:29:05.160]   I was like, hey, how are you doing?
[00:29:05.160 --> 00:29:06.960]   You doing well?
[00:29:06.960 --> 00:29:10.160]   Are you able to trust God more with your thoughts?
[00:29:10.160 --> 00:29:11.920]   Are you able to lay this down
[00:29:12.800 --> 00:29:15.400]   and give God, you know,
[00:29:15.400 --> 00:29:18.840]   let God fill this emptiness in your heart?
[00:29:18.840 --> 00:29:23.560]   And every day, I remember it was months.
[00:29:23.560 --> 00:29:26.560]   And it seemed like we weren't going anywhere.
[00:29:26.560 --> 00:29:29.240]   It seemed like it was hopeless.
[00:29:29.240 --> 00:29:30.760]   He wasn't changing.
[00:29:30.760 --> 00:29:31.960]   He was still depressed.
[00:29:31.960 --> 00:29:34.520]   He was still, you know, thinking about hurting himself.
[00:29:34.520 --> 00:29:38.000]   And he kept seeing his girlfriend at university.
[00:29:38.000 --> 00:29:38.840]   And it was just like,
[00:29:38.840 --> 00:29:40.400]   these things would go over in his mind
[00:29:40.400 --> 00:29:41.800]   over and over again.
[00:29:41.800 --> 00:29:46.800]   And then something happened.
[00:29:46.800 --> 00:29:52.440]   He started reading the Bible on a daily basis.
[00:29:52.440 --> 00:29:55.400]   And things started to change.
[00:29:55.400 --> 00:30:01.280]   Instead of filling his glass with his own thoughts,
[00:30:01.280 --> 00:30:04.720]   with his own desires, with the desires of the flesh,
[00:30:04.720 --> 00:30:08.280]   he started to fill his cup with the word of God.
[00:30:08.280 --> 00:30:11.440]   And he started to trust the Lord more and more.
[00:30:11.440 --> 00:30:17.000]   And there was a period where I saw that change.
[00:30:17.000 --> 00:30:23.480]   And he was no longer thinking about hurting himself.
[00:30:23.480 --> 00:30:27.240]   He started thinking about the things of God.
[00:30:27.240 --> 00:30:31.560]   Instead of thinking about who you're gonna call next
[00:30:31.560 --> 00:30:32.440]   on this phone,
[00:30:34.360 --> 00:30:38.920]   he started thinking about how God is calling him
[00:30:38.920 --> 00:30:40.760]   to do amazing things.
[00:30:40.760 --> 00:30:45.800]   There was a perspective change as he filled his cup
[00:30:45.800 --> 00:30:48.800]   and surrendered his life to the Lord.
[00:30:48.800 --> 00:30:52.160]   And now where is he?
[00:30:52.160 --> 00:30:58.320]   He's out connecting with people, telling them about Jesus.
[00:30:58.320 --> 00:31:03.320]   He's promoting, you know, church events to people.
[00:31:04.320 --> 00:31:06.520]   He surrendered to the Holy Spirit
[00:31:06.520 --> 00:31:10.280]   and being empowered by the Holy Spirit to do amazing things.
[00:31:10.280 --> 00:31:16.320]   From a kid who was depressed, wanting to hurt himself,
[00:31:16.320 --> 00:31:19.320]   girlfriend was the idol to a person
[00:31:19.320 --> 00:31:23.320]   who had committed his life to Jesus.
[00:31:23.320 --> 00:31:28.120]   And is now being empowered by the Holy Spirit.
[00:31:30.640 --> 00:31:34.120]   In 1 Corinthians 10, verse 14, it says this,
[00:31:34.120 --> 00:31:39.200]   "No temptation has overtaken you
[00:31:39.200 --> 00:31:42.240]   "except what is common to mankind.
[00:31:42.240 --> 00:31:44.480]   "God is faithful.
[00:31:44.480 --> 00:31:48.800]   "He will not let you be tempted beyond what you can bear.
[00:31:48.800 --> 00:31:50.640]   "But when you are tempted,
[00:31:50.640 --> 00:31:55.640]   "he will also provide a way out so that you can endure it."
[00:31:55.640 --> 00:31:59.280]   This is the promise of God.
[00:31:59.280 --> 00:32:03.080]   God, He will provide a way.
[00:32:03.080 --> 00:32:05.960]   He's got your back.
[00:32:05.960 --> 00:32:09.800]   Trust Him, surrender yourself to Him
[00:32:09.800 --> 00:32:12.560]   in the midst of temptation, in the midst of sin.
[00:32:12.560 --> 00:32:16.600]   Win the battle of the mind.
[00:32:16.600 --> 00:32:21.560]   Don't let the enemy have a seat at your table.
[00:32:21.560 --> 00:32:26.560]   So confess, surrender.
[00:32:27.520 --> 00:32:30.800]   The last thing is accountability.
[00:32:30.800 --> 00:32:35.800]   It says in James chapter five, verse 16,
[00:32:35.800 --> 00:32:38.600]   "Therefore confess your sins to each other
[00:32:38.600 --> 00:32:42.400]   "and pray for each other that you may be healed."
[00:32:42.400 --> 00:32:46.200]   There's something powerful
[00:32:46.200 --> 00:32:49.720]   in confessing our sins to each other
[00:32:49.720 --> 00:32:52.000]   as we keep each other accountable.
[00:32:52.000 --> 00:32:54.520]   Just like what Christina just said.
[00:32:54.520 --> 00:32:57.240]   You're checking your scuba diving equipment.
[00:32:57.240 --> 00:32:58.200]   When you're rock climbing,
[00:32:58.200 --> 00:33:00.600]   you're checking your harnesses and the knots and everything.
[00:33:00.600 --> 00:33:01.960]   You're checking each other.
[00:33:01.960 --> 00:33:06.120]   'Cause if you don't check it, something bad's gonna happen.
[00:33:06.120 --> 00:33:10.480]   Accountability.
[00:33:10.480 --> 00:33:16.280]   God created us to be in a community,
[00:33:16.280 --> 00:33:20.280]   to be in a family, to be in a fellowship,
[00:33:20.280 --> 00:33:24.680]   'cause we are stronger when we are together.
[00:33:26.720 --> 00:33:28.360]   And we have accountability.
[00:33:28.360 --> 00:33:33.720]   And that is the third solution to sin.
[00:33:33.720 --> 00:33:36.480]   I'm gonna invite the band to come up.
[00:33:36.480 --> 00:33:39.480]   And we're gonna respond in a song.
[00:33:39.480 --> 00:33:42.520]   And it's called "Lord, I Need You."
[00:33:42.520 --> 00:33:47.800]   And this applies to everybody in this room.
[00:33:47.800 --> 00:33:50.480]   Whether we're going through a really big sin
[00:33:50.480 --> 00:33:54.080]   or just small sin or something we're struggling with,
[00:33:55.000 --> 00:33:58.400]   we all need Jesus.
[00:33:58.400 --> 00:34:02.840]   We need to surrender ourselves to Him,
[00:34:02.840 --> 00:34:08.400]   confess our sins, surrender ourselves to Him,
[00:34:08.400 --> 00:34:11.680]   and to know that He will give us a way out.
[00:34:11.680 --> 00:34:16.480]   He has a solution, and He gave us the ultimate solution.
[00:34:16.480 --> 00:34:20.520]   And that is Jesus Christ on the cross.
[00:34:20.520 --> 00:34:24.120]   Let's pray together.
[00:34:24.920 --> 00:34:29.920]   Heavenly Father, we confess that we have gone our own way.
[00:34:29.920 --> 00:34:35.720]   We confess that we have sinned.
[00:34:35.720 --> 00:34:38.320]   We have fallen short.
[00:34:38.320 --> 00:34:40.760]   We have missed the mark.
[00:34:40.760 --> 00:34:45.040]   And Lord, we wanna surrender ourselves to you.
[00:34:45.040 --> 00:34:47.680]   And we ask that Lord,
[00:34:47.680 --> 00:34:53.600]   your Holy Spirit would be sanctifying us,
[00:34:53.600 --> 00:34:55.160]   making us more like you.
[00:34:55.160 --> 00:35:01.560]   Bless us, Lord, as we surrender ourselves into your hands.
[00:35:01.560 --> 00:35:04.360]   In Christ's name we pray, amen.
[00:35:04.360 --> 00:35:07.720]   [MUSIC PLAYING]

