
[00:00:00.000 --> 00:00:11.000]  各位explorer大家好,今天因為一些緣故要透過這個方法和大家見面
[00:25:29.000 --> 00:25:32.000]  禮拜四晚上就不是一個小時,禮拜四晚上是三小時
[00:25:32.000 --> 00:25:39.000]  簡單來說,到了我在營會之後,我經歷了神,原來真的這麼好之後
[00:25:39.000 --> 00:25:41.000]  原來我可以多放一點時間在這裡
[00:25:41.000 --> 00:25:44.000]  可能每個禮拜至少放五個小時
[00:25:44.000 --> 00:25:49.000]  為什麼說至少呢?就是因為我都不計算靈修、讀經那些時間
[00:25:49.000 --> 00:25:57.000]  已經不計算了,那些不計算的話,可能每個星期有很多時間放在信仰裡
[00:25:57.000 --> 00:26:03.000]  但是我讀書的內容其實沒有少,我大學一年級讀書的內容是最多和最辛苦的
[00:26:03.000 --> 00:26:10.000]  是最多的學分去讀的,如果有些讀大學的explorer,可能會更加清楚說什麼
[00:26:10.000 --> 00:26:15.000]  如果是讀中學的explorer,你可以理解為是在讀很多科的科目
[00:26:15.000 --> 00:26:21.000]  可能不是讀六科要學DSE,可能是讀好像工作量,讀七科八科
[00:26:21.000 --> 00:26:28.000]  但是原來在這個轉變的過程裡面,其實不會完全很順利的
[00:26:28.000 --> 00:26:33.000]  因為在皇后大學的生涯,其實我都很多次覺得成績不是那麼好
[00:26:33.000 --> 00:26:42.000]  其實我是不是要多點時間去讀書呢?我是不是要多點時間去爭取獎學金呢?
[00:26:42.000 --> 00:26:47.000]  但是其實就是在這個逐步逐步去做的過程裡面
[00:26:47.000 --> 00:26:53.000]  原來我發現神透過我的生命,透過我去經歷到神的喜樂
[00:26:53.000 --> 00:26:58.000]  去到感染甚至改變我身邊的同學,又或者大學的同學
[00:26:58.000 --> 00:27:09.000]  我否認第一季的成績是最好的,但是其實我後來的成績都不是太差的
[00:27:09.000 --> 00:27:13.000]  當然不是最好的那些,但其實都不是太差
[00:27:13.000 --> 00:27:21.000]  這件事都令我很反思,其實讀書本身不代表我們真的要那麼抓緊它
[00:27:21.000 --> 00:27:26.000]  而反過來說,如果我們任由,我們很害怕,我們不想改變
[00:27:26.000 --> 00:27:30.000]  我們不想經歷改變的時候,我抓緊我的心的時候
[00:27:30.000 --> 00:27:35.000]  其實我就會抓緊很多價值、意義和安全感
[00:27:35.000 --> 00:27:41.000]  可能那個對我來說是學業,對他來說可能是你的成就、你的活動
[00:27:41.000 --> 00:27:47.000]  你和人的關係,我覺得我沒有了就不行了,我要抓住他們
[00:27:47.000 --> 00:27:54.000]  所以當這個時候,我們就會錯失了神在我們生命中閃亮的那顆星
[00:27:54.000 --> 00:27:57.000]  那顆帶領我們去見耶穌的星
[00:27:57.000 --> 00:28:03.000]  東方博士的故事就說,尋找耶穌從來不是人努力的成果
[00:28:03.000 --> 00:28:09.000]  而是那顆星,是那顆星去帶領他們去見到耶穌
[00:28:09.000 --> 00:28:14.000]  所以當我們去到經歷我們的生活的時候
[00:28:14.000 --> 00:28:17.000]  其實我們如果只看著生活,例如我們只看著大學
[00:28:17.000 --> 00:28:20.000]  我們很常說大學五件事,有些時候會說
[00:28:20.000 --> 00:28:28.000]  如果我看著我的人生就是讀書,我的人生就只是我習慣我喜歡的事的時候
[00:28:28.000 --> 00:28:32.000]  其實我們沒辦法經歷到那份喜樂
[00:28:32.000 --> 00:28:37.000]  牧羊人和東方博士的故事是告訴我們什麼呢?
[00:28:37.000 --> 00:28:41.000]  神的帶領是要一步一步去體會
[00:28:41.000 --> 00:28:51.000]  不止體會,更加要去回應,要去突出,去突破你本身生活習慣的圈子
[00:28:51.000 --> 00:28:55.000]  喜樂不是因為神跟著我們說去做
[00:28:55.000 --> 00:29:01.000]  而是因為當神介入的時候,他讓我們看到人生另一個可能性
[00:29:01.000 --> 00:29:07.000]  但願我們在紀念耶穌基督降生的日子,即是我們來聖誕節做一個星期
[00:29:07.000 --> 00:29:10.000]  可能我們有很多活動,我們仍然有很多事在行事
[00:29:10.000 --> 00:29:13.000]  可能考完試準備去旅行
[00:29:13.000 --> 00:29:16.000]  無論我們的生活有什麼安排也好
[00:29:16.000 --> 00:29:19.000]  但願我們都有那份空間,有那份喜樂
[00:29:19.000 --> 00:29:24.000]  去期待耶穌能夠改變,復興我們的生命
[00:29:24.000 --> 00:29:26.000]  在我們一起祈禱
[00:29:26.000 --> 00:29:30.000]  親愛的主,今天很感謝祢,祢祝福我們
[00:29:30.000 --> 00:29:35.000]  叫到我們經歷到祢的改變,求主祢讓我們有那份喜樂
[00:29:35.000 --> 00:29:41.000]  就在聖誕節來臨的時刻,我們已經有那份彌補我們的平安和恩典
[00:29:41.000 --> 00:29:46.000]  叫我們有喜樂的心,不但回應,也將我們所有所能做的奉獻給祢
[00:29:46.000 --> 00:29:51.000]  主祢聽我們祈禱,祈禱奉祀耶穌基督,得勝明智而求,阿們
[00:29:51.000 --> 00:29:53.000]  謝謝大家收看,下次見!

