
[00:00:00.000 --> 00:00:08.000]  (主席) 大家午安,在新冠病毒肺炎肆虐人心惶惶的時候
[00:24:48.000 --> 00:24:51.000]  我查知他被告發,
[00:24:51.000 --> 00:24:53.000]  是因他們的法上的爭論,
[00:24:53.000 --> 00:24:58.000]  並沒有什麼該死或該擔監禁的罪名。
[00:24:58.000 --> 00:25:02.000]  後來有人把要害他的計謀告訴我,
[00:25:02.000 --> 00:25:05.000]  我立刻把他帶到你那裡去,
[00:25:05.000 --> 00:25:10.000]  又命令告他的人在你面前告他。
[00:25:10.000 --> 00:25:16.000]  所以千夫長在保羅的外甥知道猶太人的陰謀之後,
[00:25:16.000 --> 00:25:19.000]  差了大概五百人,
[00:25:19.000 --> 00:25:22.000]  連夜護送保羅去凱撒尼亞,
[00:25:22.000 --> 00:25:26.000]  去到菲利斯總督那裡,
[00:25:26.000 --> 00:25:28.000]  也更加寫了封信,
[00:25:28.000 --> 00:25:32.000]  告訴菲利斯聽保羅是羅馬人,
[00:25:32.000 --> 00:25:36.000]  沒有犯什麼該死或該監禁的罪,
[00:25:36.000 --> 00:25:41.000]  他送保羅來是要保護這個羅馬人。
[00:25:41.000 --> 00:25:43.000]  我們一起繼續讀。
[00:25:43.000 --> 00:25:46.000]  「於是士兵照所命令他們的,
[00:25:46.000 --> 00:25:51.000]  連夜把保羅帶到安提柏底,
[00:25:51.000 --> 00:25:56.000]  第二天由騎兵護送保羅,
[00:25:56.000 --> 00:25:58.000]  他們就回營留去。
[00:25:58.000 --> 00:26:00.000]  騎兵來到凱撒尼亞,
[00:26:00.000 --> 00:26:03.000]  把公民呈給總督,
[00:26:03.000 --> 00:26:05.000]  就叫保羅站在他面前。
[00:26:05.000 --> 00:26:07.000]  總督到了公民,
[00:26:07.000 --> 00:26:09.000]  問保羅是哪一省的人,
[00:26:09.000 --> 00:26:12.000]  一知道他是基里加人,
[00:26:12.000 --> 00:26:15.000]  就說:等告你的人來到,
[00:26:15.000 --> 00:26:18.000]  我才詳細聽你。
[00:26:18.000 --> 00:26:23.000]  於是他命令把保羅拘留在希律的衙門裡。
[00:26:23.000 --> 00:26:27.000]  最後保羅在耶路撒冷被護送到
[00:26:27.000 --> 00:26:36.000]  約六十英里以外的凱撒尼亞,
[00:26:36.000 --> 00:26:38.000]  在羅馬總督那裡,
[00:26:38.000 --> 00:26:40.000]  一個非常安全的地方。
[00:26:40.000 --> 00:26:44.000]  在這個過程裡,
[00:26:44.000 --> 00:26:48.000]  我們可以看到聖靈不斷幫助保羅。
[00:26:48.000 --> 00:26:53.000]  第一,聖靈讓保羅的外甥聽到這個陰謀;
[00:26:53.000 --> 00:27:03.000]  第二,聖靈給外甥勇氣向千夫長告密;
[00:27:03.000 --> 00:27:09.000]  第三,保羅感動千夫長,
[00:27:09.000 --> 00:27:12.000]  願意保護保羅,
[00:27:12.000 --> 00:27:19.000]  很快把保羅送離開耶路撒冷。
[00:27:19.000 --> 00:27:21.000]  在這個過程裡,
[00:27:21.000 --> 00:27:23.000]  保羅做了什麼呢?
[00:27:23.000 --> 00:27:25.000]  保羅一點都沒有做過,
[00:27:25.000 --> 00:27:27.000]  完全是聖靈的工作,
[00:27:27.000 --> 00:27:31.000]  包括安排人去幫助保羅,
[00:27:31.000 --> 00:27:35.000]  繼續實現耶穌對保羅的應許。
[00:27:35.000 --> 00:27:39.000]  這些都是聖靈能力的彰顯,
[00:27:39.000 --> 00:27:42.000]  使保羅知道耶穌與他同在,
[00:27:42.000 --> 00:27:47.000]  使他能夠壯起膽來。
[00:27:47.000 --> 00:27:51.000]  在《少行傳》餘下的24到28節,
[00:27:51.000 --> 00:27:55.000]  我們可以看到一個更壯大的保羅。
[00:27:55.000 --> 00:27:57.000]  在24到25章,
[00:27:57.000 --> 00:28:03.000]  保羅在凱撒利亞勇敢地向猶太人面前辯護,
[00:28:03.000 --> 00:28:07.000]  還要上訴到羅馬的凱撒。
[00:28:07.000 --> 00:28:15.000]  在26章,保羅無畏無懼地向阿基柏王面前作勝。
[00:28:15.000 --> 00:28:20.000]  在27章,當保羅的船在去羅馬的途中遇到大風浪,
[00:28:20.000 --> 00:28:23.000]  主的使者向他顯現,
[00:28:23.000 --> 00:28:25.000]  告訴他不要害怕,
[00:28:25.000 --> 00:28:28.000]  你必定站在凱撒面前。
[00:28:28.000 --> 00:28:34.000]  他後來成功地帶領船上所有人安全登陸。
[00:28:34.000 --> 00:28:40.000]  28章,保羅可以在羅馬放膽傳講神的道,
[00:28:40.000 --> 00:28:44.000]  教導主耶穌基督的事。
[00:28:44.000 --> 00:28:49.000]  應驗了今日經文主耶穌對保羅的應許,
[00:28:49.000 --> 00:28:53.000]  在羅馬為主作見證。
[00:28:53.000 --> 00:28:57.000]  在今日經文可以看到,
[00:28:57.000 --> 00:29:01.000]  保羅是一個有血有肉的人,
[00:29:01.000 --> 00:29:04.000]  會有情緒,會害怕,
[00:29:04.000 --> 00:29:07.000]  但仍然願意去依靠神,
[00:29:07.000 --> 00:29:11.000]  去做神猜他要做的事。
[00:29:11.000 --> 00:29:18.000]  主耶穌沒有因為保羅的軟弱而放棄他,
[00:29:18.000 --> 00:29:21.000]  而是在他有需要的時候幫助他,
[00:29:21.000 --> 00:29:24.000]  讓他知道神與他同在,
[00:29:24.000 --> 00:29:30.000]  使他能夠壯起膽來去完成自己的使命。
[00:29:30.000 --> 00:29:33.000]  大兄姐妹,
[00:29:33.000 --> 00:29:36.000]  發生在仕途保羅的事,
[00:29:36.000 --> 00:29:39.000]  也同樣會發生在我們身上。
[00:29:39.000 --> 00:29:41.000]  好像保羅一樣,
[00:29:41.000 --> 00:29:44.000]  我們每個人都有軟弱的地方,
[00:29:44.000 --> 00:29:46.000]  知道自己能力不夠,
[00:29:46.000 --> 00:29:51.000]  都有害怕、懷疑和有情緒的時刻,
[00:29:51.000 --> 00:29:55.000]  但當主耶穌差遣我們去為他做公,
[00:29:55.000 --> 00:29:58.000]  就一定會與我們同在,
[00:29:58.000 --> 00:30:01.000]  幫助我們去做。
[00:30:01.000 --> 00:30:06.000]  我在美國回來香港見到神學院,
[00:30:06.000 --> 00:30:08.000]  讀神學之前,
[00:30:08.000 --> 00:30:11.000]  當中真的有好幾年的掙扎,
[00:30:11.000 --> 00:30:13.000]  因為覺得自己不能,
[00:30:13.000 --> 00:30:16.000]  也不配做傳道人,
[00:30:16.000 --> 00:30:18.000]  我不懂說話,
[00:30:18.000 --> 00:30:20.000]  很多時候說錯話,
[00:30:20.000 --> 00:30:22.000]  特別是在一大班人面前,
[00:30:22.000 --> 00:30:24.000]  更加會發呆,
[00:30:24.000 --> 00:30:26.000]  緊張到不得了,
[00:30:26.000 --> 00:30:28.000]  怎樣去講道,
[00:30:28.000 --> 00:30:30.000]  怎樣去做傳道人?
[00:30:30.000 --> 00:30:34.000]  後來在神學院讀書的時候,
[00:30:34.000 --> 00:30:38.000]  發現原來那裡有不少同學,
[00:30:38.000 --> 00:30:40.000]  也有同樣的問題,
[00:30:40.000 --> 00:30:43.000]  原來神呼召的人,
[00:30:43.000 --> 00:30:47.000]  不是一定有很能講道的能力,
[00:30:47.000 --> 00:30:51.000]  而是用一些能力不太高的人,
[00:30:51.000 --> 00:30:53.000]  能力不太夠的人,
[00:30:53.000 --> 00:30:57.000]  讓他們知道神與他們同在,
[00:30:57.000 --> 00:31:01.000]  他們要依靠神去作神的公,
[00:31:01.000 --> 00:31:03.000]  感謝神,
[00:31:03.000 --> 00:31:06.000]  我在讀神學院的時候,
[00:31:06.000 --> 00:31:09.000]  安排我來到港福堂實習,
[00:31:09.000 --> 00:31:11.000]  之後在這裡做傳道,
[00:31:11.000 --> 00:31:14.000]  得到林獻祥和其他教母的幫助,
[00:31:14.000 --> 00:31:17.000]  還有很多弟兄姊妹的包容,
[00:31:17.000 --> 00:31:20.000]  讓我今天可以在這裡
[00:31:20.000 --> 00:31:23.000]  和大家一起侍奉神,
[00:31:23.000 --> 00:31:25.000]  在這七年來,
[00:31:25.000 --> 00:31:28.000]  當中神的幫助數都數不清,
[00:31:28.000 --> 00:31:30.000]  回頭一看,
[00:31:30.000 --> 00:31:33.000]  這是神不斷告訴我們,
[00:31:33.000 --> 00:31:35.000]  祂與我們同在,
[00:31:35.000 --> 00:31:39.000]  讓我們可以壯起膽來去做祂的公,
[00:31:39.000 --> 00:31:44.000]  弟兄姊妹,
[00:31:44.000 --> 00:31:46.000]  靠著主壯起膽來去作神的公,
[00:31:46.000 --> 00:31:48.000]  不單是傳道人,
[00:31:48.000 --> 00:31:51.000]  而是我們每個人都需要做的,
[00:31:51.000 --> 00:31:52.000]  我想,
[00:31:52.000 --> 00:31:56.000]  主耶穌給我們每個人都有不同的工作,
[00:31:56.000 --> 00:31:58.000]  我們要靠著神的同在,
[00:31:58.000 --> 00:32:00.000]  神的力量去做,
[00:32:00.000 --> 00:32:07.000]  在這個新冠肺炎肆虐人心惶惶的時候,
[00:32:07.000 --> 00:32:12.000]  我們有沒有關心一些弱勢的群體,
[00:32:12.000 --> 00:32:15.000]  將我們自己的口罩和他們分享呢?
[00:32:15.000 --> 00:32:19.000]  或者我們覺得自己都不夠口罩,
[00:32:19.000 --> 00:32:22.000]  懷疑送了出去之後,
[00:32:22.000 --> 00:32:24.000]  自己可能不夠,
[00:32:24.000 --> 00:32:27.000]  但是如果神給你這個感動,
[00:32:27.000 --> 00:32:30.000]  祂一定會與你同在,
[00:32:30.000 --> 00:32:32.000]  使你壯起膽來,
[00:32:32.000 --> 00:32:34.000]  幫助你去作祂的公,
[00:32:34.000 --> 00:32:36.000]  你願意嗎?
[00:32:36.000 --> 00:32:41.000]  或者你的家人或朋友,
[00:32:41.000 --> 00:32:43.000]  你很想他們信主,
[00:32:43.000 --> 00:32:45.000]  你不知道怎樣去做,
[00:32:45.000 --> 00:32:47.000]  怎樣去傳福音,
[00:32:47.000 --> 00:32:50.000]  但是如果神給你這個感動,
[00:32:50.000 --> 00:32:52.000]  祂一定會與你同在,
[00:32:52.000 --> 00:32:54.000]  使你壯起膽來,
[00:32:54.000 --> 00:32:56.000]  幫助你去作祂的公,
[00:32:56.000 --> 00:32:58.000]  你願意嗎?
[00:32:58.000 --> 00:33:04.000]  如果你曾經與一個人意見不合,
[00:33:04.000 --> 00:33:08.000]  之後很久都沒有和他聊天,
[00:33:08.000 --> 00:33:11.000]  主耶穌很清楚地感動你,
[00:33:11.000 --> 00:33:13.000]  你要和他和好,
[00:33:13.000 --> 00:33:15.000]  你不知道怎樣去做,
[00:33:15.000 --> 00:33:18.000]  你覺得很難開口去道歉,
[00:33:18.000 --> 00:33:22.000]  但是如果神給你這個感動,
[00:33:22.000 --> 00:33:25.000]  祂一定會與你同在,
[00:33:25.000 --> 00:33:27.000]  使你壯起膽來,
[00:33:27.000 --> 00:33:29.000]  幫助你去寬恕,
[00:33:29.000 --> 00:33:30.000]  去求寬恕,
[00:33:30.000 --> 00:33:32.000]  你願意嗎?
[00:33:32.000 --> 00:33:35.000]  弟兄姊妹,
[00:33:35.000 --> 00:33:39.000]  作神的公最重要的是神的同在,
[00:33:39.000 --> 00:33:42.000]  主耶穌亦都說過,
[00:33:42.000 --> 00:33:44.000]  我們如果離開了祂,
[00:33:44.000 --> 00:33:46.000]  我們什麼都不能做,
[00:33:46.000 --> 00:33:50.000]  因為神知道我們每人的軟弱,
[00:33:50.000 --> 00:33:55.000]  只有祂能夠使我們壯膽,
[00:33:55.000 --> 00:33:59.000]  當我們在做神的公的時候,
[00:33:59.000 --> 00:34:01.000]  過程中遇到困難,
[00:34:01.000 --> 00:34:03.000]  開始覺得膽怯,
[00:34:03.000 --> 00:34:06.000]  那時候我們更加需要依靠神,
[00:34:06.000 --> 00:34:08.000]  神就會幫助我們,
[00:34:08.000 --> 00:34:10.000]  使我們更加經歷祂的同在,
[00:34:10.000 --> 00:34:14.000]  我們就會更加壯膽起來,
[00:34:15.000 --> 00:34:17.000]  當我們回看一看,
[00:34:17.000 --> 00:34:19.000]  最寶貴的是什麼呢?
[00:34:19.000 --> 00:34:21.000]  是作神的公,
[00:34:21.000 --> 00:34:23.000]  還是神的同在?
[00:34:23.000 --> 00:34:25.000]  當然是神的同在,
[00:34:25.000 --> 00:34:29.000]  因為所作的公都會過去,
[00:34:29.000 --> 00:34:32.000]  但是神和神的關係,
[00:34:32.000 --> 00:34:34.000]  卻是永恆,
[00:34:34.000 --> 00:34:36.000]  原主幫助我們,
[00:34:36.000 --> 00:34:38.000]  靠著祂的力量,
[00:34:38.000 --> 00:34:41.000]  在一切患難、困難、考驗中,
[00:34:41.000 --> 00:34:43.000]  經歷祂的幫助,
[00:34:43.000 --> 00:34:46.000]  更加經歷祂的同在。
[00:34:46.000 --> 00:34:50.000]  今天的回應詩,
[00:34:50.000 --> 00:34:53.000]  我和大家唱一首詩歌,
[00:34:53.000 --> 00:34:55.000]  叫做《主是我的力量》,
[00:34:55.000 --> 00:34:59.000]  這首詩歌是很容易唱的,
[00:34:59.000 --> 00:35:01.000]  我希望我唱的時候,
[00:35:01.000 --> 00:35:05.000]  大家可以跟著我一起唱。
[00:35:06.000 --> 00:35:10.000]  《主是我的力量》
[00:35:10.000 --> 00:35:12.000]  (字幕製作/時間軸:秋月AutumnMoon)

