
[00:00:00.000 --> 00:00:12.000]  今天我引用的經文是我在中國三十年,我所用的,在我心中,就是愛是恆久的忍耐。
[00:21:43.000 --> 00:21:46.000]  很多事情要去做,
[00:21:46.000 --> 00:21:50.000]  所以這就成為我的開始了,
[00:21:50.000 --> 00:21:51.000]  我工作的開始,
[00:21:51.000 --> 00:21:55.000]  是從小我都知道天地很美的,
[00:21:55.000 --> 00:21:58.000]  我記得我孩子的時候的像片,
[00:21:58.000 --> 00:21:59.000]  我看到夜空,
[00:21:59.000 --> 00:22:01.000]  看到夕陽,
[00:22:01.000 --> 00:22:05.000]  我知道這個宇宙非常美,
[00:22:05.000 --> 00:22:08.000]  不過現實的世界很殘酷,
[00:22:08.000 --> 00:22:10.000]  父母一代經過日本的侵略,
[00:22:10.000 --> 00:22:11.000]  國共內戰,
[00:22:11.000 --> 00:22:13.000]  父親因為時代的穿山,
[00:22:13.000 --> 00:22:16.000]  逃到香港之後有了精神病,
[00:22:16.000 --> 00:22:17.000]  爸爸是個知識分子,
[00:22:17.000 --> 00:22:19.000]  懂得寫詩,
[00:22:19.000 --> 00:22:21.000]  他一天寫一首詩給我媽媽,
[00:22:21.000 --> 00:22:22.000]  追求到我媽媽,
[00:22:22.000 --> 00:22:24.000]  我媽媽是很厲害的女人,
[00:22:24.000 --> 00:22:27.000]  她是在西南聯大教英語的,
[00:22:27.000 --> 00:22:30.000]  我爸爸是經濟學家,
[00:22:30.000 --> 00:22:32.000]  本來希望一生貢獻祖國,
[00:22:32.000 --> 00:22:33.000]  但是跑到香港以後,
[00:22:33.000 --> 00:22:35.000]  沒辦法回國貢獻,
[00:22:35.000 --> 00:22:37.000]  爸爸有了精神病,
[00:22:37.000 --> 00:22:39.000]  他們也經過日本的侵略,
[00:22:39.000 --> 00:22:41.000]  經過時代的悲哀,
[00:22:41.000 --> 00:22:43.000]  然後當我成長的時候,
[00:22:43.000 --> 00:22:46.000]  中國就發生文化大革命,
[00:22:46.000 --> 00:22:48.000]  年輕的時候,
[00:22:48.000 --> 00:22:53.000]  小的時候曾經有過飢荒的年代,
[00:22:53.000 --> 00:22:54.000]  我們坐在旁邊,
[00:22:54.000 --> 00:22:55.000]  在香港,
[00:22:55.000 --> 00:22:57.000]  知道國家很困難,
[00:22:57.000 --> 00:23:00.000]  但是我們好像是無能為力,
[00:23:00.000 --> 00:23:03.000]  所以我一直在思考,
[00:23:03.000 --> 00:23:05.000]  人生為什麼會痛苦,
[00:23:05.000 --> 00:23:07.000]  這是我年輕的樣子,
[00:23:07.000 --> 00:23:09.000]  我那時候就應徑的明星,
[00:23:09.000 --> 00:23:13.000]  在香港叫謝霆鋒的爸爸,
[00:23:13.000 --> 00:23:15.000]  叫謝賢,
[00:23:15.000 --> 00:23:16.000]  我跟他沒得比,
[00:23:16.000 --> 00:23:21.000]  不過看來看去有點像黎明吧,
[00:23:21.000 --> 00:23:23.000]  那時候我就想了,
[00:23:23.000 --> 00:23:24.000]  國家有災難,
[00:23:24.000 --> 00:23:27.000]  人類為什麼有戰爭,
[00:23:27.000 --> 00:23:29.000]  宇宙又為什麼那麼美麗,
[00:23:29.000 --> 00:23:31.000]  世界有真理嗎,
[00:23:31.000 --> 00:23:33.000]  人為什麼有良知,
[00:23:33.000 --> 00:23:34.000]  有人愛,
[00:23:34.000 --> 00:23:38.000]  但是人類又那麼悲慘,
[00:23:38.000 --> 00:23:41.000]  所以我那時候跟從,
[00:23:41.000 --> 00:23:45.000]  大哲學家譚鈞毅,
[00:23:45.000 --> 00:23:46.000]  譚鈞毅,
[00:23:46.000 --> 00:23:47.000]  牟宗三,
[00:23:47.000 --> 00:23:50.000]  陳中英都是魯學大師,
[00:23:50.000 --> 00:23:52.000]  我那時候在打坐,
[00:23:52.000 --> 00:23:54.000]  追求真理,
[00:23:54.000 --> 00:23:57.000]  但是我奇怪的到21歲,
[00:23:57.000 --> 00:24:01.000]  開始遇到基督教22歲的新基督,
[00:24:01.000 --> 00:24:04.000]  31歲追隨魯學大師,
[00:24:04.000 --> 00:24:05.000]  陸博士,
[00:24:05.000 --> 00:24:06.000]  陳中英,
[00:24:06.000 --> 00:24:08.000]  他剛過去,
[00:24:08.000 --> 00:24:10.000]  他過去之前很奇異的,
[00:24:10.000 --> 00:24:12.000]  他也新基督,
[00:24:12.000 --> 00:24:13.000]  他是魯學大師,
[00:24:13.000 --> 00:24:15.000]  我跟他講了好多年,
[00:24:15.000 --> 00:24:18.000]  一起談魯扎跟基督教,
[00:24:18.000 --> 00:24:19.000]  他非常反對,
[00:24:19.000 --> 00:24:21.000]  西方的基督教那一套,
[00:24:21.000 --> 00:24:22.000]  但是我說,
[00:24:22.000 --> 00:24:25.000]  可以有中國講的基督教,
[00:24:25.000 --> 00:24:26.000]  因為我是第一個,
[00:24:26.000 --> 00:24:27.000]  好多年前,
[00:24:27.000 --> 00:24:28.000]  40年前提出過,
[00:24:28.000 --> 00:24:31.000]  所謂基督教有中國化,
[00:24:31.000 --> 00:24:33.000]  結果真的,
[00:24:33.000 --> 00:24:36.000]  可以通過魯家的理論來講,
[00:24:36.000 --> 00:24:37.000]  基督教,
[00:24:37.000 --> 00:24:39.000]  陳老師到死之前,
[00:24:39.000 --> 00:24:41.000]  最後跟他對話,
[00:24:41.000 --> 00:24:42.000]  他說很同意,
[00:24:42.000 --> 00:24:48.000]  如果把基督教變成像魯家這樣的思維,
[00:24:48.000 --> 00:24:51.000]  那就是屬於中國的,
[00:24:51.000 --> 00:24:52.000]  不是外來的,
[00:24:52.000 --> 00:24:54.000]  而且後來他可能,
[00:24:54.000 --> 00:24:55.000]  他願意,
[00:24:55.000 --> 00:24:56.000]  上心就說,
[00:24:56.000 --> 00:24:59.000]  中國人跟魯學,
[00:24:59.000 --> 00:25:01.000]  跟基督教兩個大文明,
[00:25:01.000 --> 00:25:02.000]  可以結合的,
[00:25:02.000 --> 00:25:04.000]  所以他就接受基督了,
[00:25:04.000 --> 00:25:07.000]  所以我跟從他,
[00:25:07.000 --> 00:25:08.000]  我42歲,
[00:25:08.000 --> 00:25:10.000]  上帝呼叫我,
[00:25:10.000 --> 00:25:12.000]  就獻身給中國了,
[00:25:12.000 --> 00:25:14.000]  70年代回中國,
[00:25:14.000 --> 00:25:17.000]  就是滿街自行車的年代,
[00:25:17.000 --> 00:25:20.000]  還是一個很多農民工的年代,
[00:25:20.000 --> 00:25:23.000]  鄧小平改革了,
[00:25:23.000 --> 00:25:25.000]  中國有前途了,
[00:25:25.000 --> 00:25:27.000]  所以我要服務中國人,
[00:25:27.000 --> 00:25:31.000]  無條件的去服務中國,
[00:25:31.000 --> 00:25:35.000]  所以上帝叫我就是要無條件,
[00:25:35.000 --> 00:25:37.000]  中時你看到什麼不好,
[00:25:37.000 --> 00:25:39.000]  你還是愛他,
[00:25:39.000 --> 00:25:42.000]  而不是區區說的這個不對,
[00:25:42.000 --> 00:25:43.000]  那個不對,
[00:25:43.000 --> 00:25:46.000]  所以當我們這個團隊到中國,
[00:25:46.000 --> 00:25:48.000]  中國還是貧困艱難,
[00:25:48.000 --> 00:25:51.000]  我只有無條件的奉獻,
[00:25:51.000 --> 00:25:53.000]  無論中國如何落後,
[00:25:53.000 --> 00:25:55.000]  體制如果不完滿,
[00:25:55.000 --> 00:25:56.000]  我們還是尊重他,
[00:25:56.000 --> 00:25:57.000]  愛護他,
[00:25:57.000 --> 00:25:58.000]  扶持他,
[00:25:58.000 --> 00:26:00.000]  只有實踐仁愛,
[00:26:00.000 --> 00:26:02.000]  才能夠超越利益與權勢,
[00:26:02.000 --> 00:26:04.000]  真誠的改進中國,
[00:26:04.000 --> 00:26:06.000]  所以下面這個圖,
[00:26:06.000 --> 00:26:09.000]  你看到在中國那時候的農村,
[00:26:09.000 --> 00:26:11.000]  後來我進到農村,
[00:26:11.000 --> 00:26:13.000]  非常貧困的年代,
[00:26:13.000 --> 00:26:17.000]  那時候的小學是這個樣子,
[00:26:17.000 --> 00:26:19.000]  而且我也知道,
[00:26:19.000 --> 00:26:22.000]  中國最大的困難在文革的時候,
[00:26:22.000 --> 00:26:25.000]  我們的文化的精神去掉,
[00:26:25.000 --> 00:26:27.000]  我們沒有靈魂,
[00:26:27.000 --> 00:26:30.000]  所以變成無法無天,
[00:26:30.000 --> 00:26:32.000]  在這個文化的廢墟裡面,
[00:26:32.000 --> 00:26:33.000]  從農村,
[00:26:33.000 --> 00:26:34.000]  跑到城市,
[00:26:34.000 --> 00:26:36.000]  很多年輕人,
[00:26:36.000 --> 00:26:38.000]  他沒有傳統文化,
[00:26:38.000 --> 00:26:42.000]  他們只有這個市場化的經濟,
[00:26:42.000 --> 00:26:44.000]  自私貪婪,
[00:26:44.000 --> 00:26:46.000]  所以那個年代,
[00:26:46.000 --> 00:26:48.000]  30年前的中國,
[00:26:48.000 --> 00:26:49.000]  夫人販中,
[00:26:49.000 --> 00:26:50.000]  官員貪腐,
[00:26:50.000 --> 00:26:52.000]  基層艱困,
[00:26:52.000 --> 00:26:53.000]  青年迷茫,
[00:26:53.000 --> 00:26:55.000]  我們原本很偉大的過去,
[00:26:55.000 --> 00:26:57.000]  中國道德仁愛,
[00:26:57.000 --> 00:26:59.000]  已經沒有太多人講,
[00:26:59.000 --> 00:27:01.000]  所以我的使命是去摘這些東西,
[00:27:01.000 --> 00:27:03.000]  我沒錢去投資,
[00:27:03.000 --> 00:27:06.000]  我們去重展中國的文化,
[00:27:06.000 --> 00:27:11.000]  而且把基督教的精神和中國文化融合,
[00:27:11.000 --> 00:27:14.000]  所以我創辦一個刊物叫《文化中國》,
[00:27:14.000 --> 00:27:16.000]  現在出到120期了,
[00:27:16.000 --> 00:27:18.000]  很小學刊,
[00:27:18.000 --> 00:27:20.000]  是獨立版的學刊,
[00:27:20.000 --> 00:27:23.000]  可以出到30年那麼久,
[00:27:23.000 --> 00:27:24.000]  120期,
[00:27:24.000 --> 00:27:26.000]  而且在大學演講,
[00:27:26.000 --> 00:27:29.000]  我是多個大學的教授,
[00:27:29.000 --> 00:27:30.000]  我是北大,
[00:27:30.000 --> 00:27:31.000]  清華等等,
[00:27:31.000 --> 00:27:37.000]  叫下一代重新找到我們的價值,
[00:27:37.000 --> 00:27:39.000]  那時候中國文化的領袖,
[00:27:39.000 --> 00:27:42.000]  支持接納我們這種文化更新,
[00:27:42.000 --> 00:27:45.000]  無條件的大愛的使命,
[00:27:45.000 --> 00:27:49.000]  而且我講的基督教信仰的價值,
[00:27:49.000 --> 00:27:51.000]  跟中國文化結合,
[00:27:51.000 --> 00:27:52.000]  很多人都同意,
[00:27:52.000 --> 00:27:54.000]  得到盧道佛,
[00:27:54.000 --> 00:27:57.000]  伊斯蘭共產主義種種學者的接納,
[00:27:57.000 --> 00:28:01.000]  而且都可以讓我在國內分享信仰,
[00:28:01.000 --> 00:28:03.000]  我可以在國內長大,
[00:28:03.000 --> 00:28:07.000]  所以好像這些在北京大學的張志剛教授,
[00:28:07.000 --> 00:28:11.000]  人文宗教學院成為他的一個主任,
[00:28:11.000 --> 00:28:15.000]  給我講基督教中國話,
[00:28:15.000 --> 00:28:22.000]  還有北京清華大學邀請,
[00:28:22.000 --> 00:28:25.000]  最近我去演講的時候,
[00:28:25.000 --> 00:28:28.000]  這個系主任留了鬍子,
[00:28:28.000 --> 00:28:31.000]  他給我看是30年前見過我,
[00:28:31.000 --> 00:28:32.000]  20多年前見我,
[00:28:32.000 --> 00:28:34.000]  他跟我拍過照,
[00:28:34.000 --> 00:28:36.000]  他很英俊的年輕人,
[00:28:36.000 --> 00:28:39.000]  大學姐成為系主任,
[00:28:39.000 --> 00:28:41.000]  所以他請我去,
[00:28:41.000 --> 00:28:44.000]  而且我以為是講一般的演講,
[00:28:44.000 --> 00:28:45.000]  他說不,
[00:28:45.000 --> 00:28:46.000]  你講最深的,
[00:28:46.000 --> 00:28:49.000]  講講佛學裡面的如來藏,
[00:28:49.000 --> 00:28:52.000]  自性清靜心跟神學的關係,
[00:28:52.000 --> 00:28:54.000]  講得那麼深,
[00:28:54.000 --> 00:28:56.000]  他說我們都是很厲害的,
[00:28:56.000 --> 00:28:59.000]  不生不聽的,
[00:28:59.000 --> 00:29:01.000]  清華大學,
[00:29:01.000 --> 00:29:03.000]  所以叫我講最深的佛學,
[00:29:03.000 --> 00:29:07.000]  佛學跟莫德曼神學的比較,
[00:29:07.000 --> 00:29:10.000]  他說我們兩邊都有專家聽聽你講,
[00:29:10.000 --> 00:29:12.000]  我講完他們的鼓掌信,
[00:29:12.000 --> 00:29:13.000]  都是專家,
[00:29:13.000 --> 00:29:16.000]  然後又到四川大學,
[00:29:16.000 --> 00:29:17.000]  到蘭州大學,
[00:29:17.000 --> 00:29:25.000]  很多大學的學生都來聽我們演講,
[00:29:25.000 --> 00:29:27.000]  然後在這個時候,
[00:29:27.000 --> 00:29:30.000]  我們現在也每年出十本,
[00:29:30.000 --> 00:29:31.000]  唯一的十本基督教的書,
[00:29:31.000 --> 00:29:33.000]  可以在中國出版的,
[00:29:33.000 --> 00:29:35.000]  宗教文化出版社,
[00:29:35.000 --> 00:29:38.000]  我們製作五本的書,
[00:29:38.000 --> 00:29:41.000]  然後我們推動過,
[00:29:41.000 --> 00:29:43.000]  就是復旦大學推動過反腐敗,
[00:29:43.000 --> 00:29:47.000]  也見過黃其山先生等等,
[00:29:47.000 --> 00:29:51.000]  那麼我從各方面去會面的時候,
[00:29:51.000 --> 00:29:53.000]  結果中國方面,
[00:29:53.000 --> 00:29:56.000]  好像這個朱偉群部長,
[00:29:56.000 --> 00:29:58.000]  這個接受我,
[00:29:58.000 --> 00:30:00.000]  他是很重視黨的,
[00:30:00.000 --> 00:30:02.000]  但是他接受我是基督徒,
[00:30:02.000 --> 00:30:03.000]  去愛中國,
[00:30:03.000 --> 00:30:07.000]  然後我們都成為好朋友,
[00:30:07.000 --> 00:30:09.000]  這是我們的主席,
[00:30:09.000 --> 00:30:11.000]  右邊主席,
[00:30:11.000 --> 00:30:15.000]  中間那個是北京的高層官員,
[00:30:15.000 --> 00:30:19.000]  我跟我從前的主任,
[00:30:19.000 --> 00:30:20.000]  我們都一起,
[00:30:20.000 --> 00:30:22.000]  我們參與中國,
[00:30:22.000 --> 00:30:24.000]  我們給很多意見,
[00:30:24.000 --> 00:30:28.000]  所以通過領事館推薦我跟中國政府對話,
[00:30:28.000 --> 00:30:30.000]  推動過廉政的文化,
[00:30:30.000 --> 00:30:32.000]  推動過人權的對話,
[00:30:32.000 --> 00:30:34.000]  推動過宗教政策的意見,
[00:30:34.000 --> 00:30:36.000]  解釋過家庭教會的問題,
[00:30:36.000 --> 00:30:38.000]  談過人權教育,
[00:30:38.000 --> 00:30:39.000]  醫療改革,
[00:30:39.000 --> 00:30:41.000]  然後到2014到16年,
[00:30:41.000 --> 00:30:43.000]  蔡司麗嘉的問題,
[00:30:43.000 --> 00:30:46.000]  我們通過政協去反映,
[00:30:46.000 --> 00:30:49.000]  最近還帶了牧師,
[00:30:49.000 --> 00:30:52.000]  美國牧師到中國去長道,
[00:30:52.000 --> 00:30:53.000]  福音派牧師,
[00:30:53.000 --> 00:30:55.000]  去年去中國長道,
[00:30:55.000 --> 00:30:57.000]  然後當折戛了蔡司麗嘉的時候,
[00:30:57.000 --> 00:30:59.000]  我們到中央反映這個意見,
[00:30:59.000 --> 00:31:07.000]  結果高層官員接受到政協主席,
[00:31:07.000 --> 00:31:11.000]  政協主席就讓我們在政協反映意見,
[00:31:11.000 --> 00:31:14.000]  然後在政協大會2016年,
[00:31:14.000 --> 00:31:15.000]  香港32個,
[00:31:15.000 --> 00:31:18.000]  香港政協家榮耀其弟兄,
[00:31:18.000 --> 00:31:20.000]  香港很有名的基督徒,
[00:31:20.000 --> 00:31:26.000]  也是現在是政協常委提出反對蔡司麗嘉的信訪建議,
[00:31:26.000 --> 00:31:29.000]  結果都得到成功,
[00:31:29.000 --> 00:31:32.000]  中國聽,中國聽意見,
[00:31:32.000 --> 00:31:34.000]  不要以為中國是很獨裁,
[00:31:34.000 --> 00:31:36.000]  中國非常能夠跟我們可以結合,
[00:31:36.000 --> 00:31:38.000]  我們跟他是好朋友,
[00:31:38.000 --> 00:31:39.000]  我們是愛他,
[00:31:39.000 --> 00:31:41.000]  他是聽我們意見,
[00:31:41.000 --> 00:31:42.000]  結果後來就停止了,
[00:31:42.000 --> 00:31:44.000]  折戰省的蔡司麗嘉,
[00:31:44.000 --> 00:31:46.000]  然後我們就到中國了,
[00:31:46.000 --> 00:31:50.000]  這次我們到農村了,
[00:31:50.000 --> 00:31:52.000]  因為政府方面,
[00:31:52.000 --> 00:31:54.000]  我們做了反腐敗以後都差不多了,
[00:31:54.000 --> 00:31:57.000]  關鍵到農村中國第二個大問題就是貧困,
[00:31:57.000 --> 00:31:59.000]  第一個大問題是腐敗,
[00:31:59.000 --> 00:32:00.000]  第二個大問題就是貧困,
[00:32:00.000 --> 00:32:03.000]  所以這裡就是我們同工,
[00:32:03.000 --> 00:32:08.000]  到農村裡面他都給些東西我們吃了都不知道是什麼來的,
[00:32:08.000 --> 00:32:11.000]  但還是挺好吃,
[00:32:11.000 --> 00:32:15.000]  然後早期農村是這個樣子的,
[00:32:15.000 --> 00:32:18.000]  那時候我們到農村過條橋,
[00:32:18.000 --> 00:32:19.000]  橋斷了,
[00:32:19.000 --> 00:32:20.000]  到山上,
[00:32:20.000 --> 00:32:21.000]  還有過河車,
[00:32:21.000 --> 00:32:24.000]  經過河過去的是那個年代,
[00:32:24.000 --> 00:32:26.000]  早期的時候中國,
[00:32:26.000 --> 00:32:29.000]  真的我真的為了中國痛苦,
[00:32:29.000 --> 00:32:31.000]  在農村那時候的艱苦,
[00:32:31.000 --> 00:32:34.000]  你看到那些孩子們,
[00:32:34.000 --> 00:32:38.000]  他們都聽我們講話的時候都在流淚的,
[00:32:38.000 --> 00:32:41.000]  因為都是留守兒童,
[00:32:41.000 --> 00:32:42.000]  留守兒童,
[00:32:42.000 --> 00:32:47.000]  所以他們是,
[00:32:47.000 --> 00:32:48.000]  父母不在身邊,
[00:32:48.000 --> 00:32:51.000]  我們叔叔阿姨去關懷他,
[00:32:51.000 --> 00:32:55.000]  所以他們就一邊聽一邊都要淚水,
[00:32:55.000 --> 00:32:56.000]  你看那些孩子,
[00:32:56.000 --> 00:33:02.000]  然後我們的同工去抱一抱他們就哭得要命,
[00:33:02.000 --> 00:33:05.000]  然後有一個女孩子,
[00:33:05.000 --> 00:33:07.000]  她的老師寫信給我,
[00:33:07.000 --> 00:33:13.000]  說她以七百多分成績高考,
[00:33:13.000 --> 00:33:15.000]  但是沒有錢讀大學,
[00:33:15.000 --> 00:33:18.000]  第一年借很多錢,
[00:33:18.000 --> 00:33:19.000]  最後就沒錢了,
[00:33:19.000 --> 00:33:21.000]  她不敢到北大了,
[00:33:21.000 --> 00:33:22.000]  北京貴,
[00:33:22.000 --> 00:33:24.000]  她到重慶醫科大學要當醫生,
[00:33:24.000 --> 00:33:27.000]  這個黃美玲這個女孩子,
[00:33:27.000 --> 00:33:33.000]  結果她老師寫來之後我就想,
[00:33:33.000 --> 00:33:34.000]  好吧,
[00:33:34.000 --> 00:33:36.000]  我們幫助她吧,
[00:33:36.000 --> 00:33:38.000]  但是要把錢給她怎麼辦呢?
[00:33:38.000 --> 00:33:39.000]  我在四川大學教課,
[00:33:39.000 --> 00:33:41.000]  然後就請她到重慶過來,
[00:33:41.000 --> 00:33:42.000]  她沒有來,
[00:33:42.000 --> 00:33:47.000]  因為父母怕中國哪有給錢人的,
[00:33:47.000 --> 00:33:49.000]  肯定是騙人的,
[00:33:49.000 --> 00:33:51.000]  所以就叫她不要來,
[00:33:51.000 --> 00:33:54.000]  一個女孩子很緊張嘛,
[00:33:54.000 --> 00:33:57.000]  所以我們後來又到她的縣,
[00:33:57.000 --> 00:33:59.000]  那個叫武順這個縣,
[00:33:59.000 --> 00:34:01.000]  去找她老師出來,
[00:34:01.000 --> 00:34:03.000]  這裡就是她的老師,
[00:34:03.000 --> 00:34:05.000]  左邊那個是她老師,
[00:34:05.000 --> 00:34:09.000]  老師最害怕帶另外一個高大的一起,
[00:34:09.000 --> 00:34:11.000]  怕我們是壞人,
[00:34:11.000 --> 00:34:14.000]  在晚上她才從農村出到縣城,
[00:34:14.000 --> 00:34:16.000]  然後我們把錢給她的時候,
[00:34:16.000 --> 00:34:19.000]  她非常非常感動,
[00:34:19.000 --> 00:34:23.000]  為什麼你真的去愛我們的孩子?
[00:34:23.000 --> 00:34:27.000]  從前這個老師還供那個黃美玲讀中學的,
[00:34:27.000 --> 00:34:31.000]  是很優秀的學生嘛,
[00:34:31.000 --> 00:34:33.000]  那時候幾十塊學費,
[00:34:33.000 --> 00:34:34.000]  老師還供你,
[00:34:34.000 --> 00:34:36.000]  到大學沒辦法,
[00:34:36.000 --> 00:34:38.000]  是她很感動,
[00:34:38.000 --> 00:34:40.000]  我說因為我們是基督徒,
[00:34:40.000 --> 00:34:42.000]  但是我們也不講太多,
[00:34:42.000 --> 00:34:44.000]  因為中國不給我們講太多,
[00:34:44.000 --> 00:34:46.000]  我們就只是基督徒夠了,
[00:34:46.000 --> 00:34:48.000]  想不到她離開的時候,
[00:34:48.000 --> 00:34:50.000]  在昏黃的燈火之下說,
[00:34:50.000 --> 00:34:53.000]  梁博士我也想成為基督徒,
[00:34:53.000 --> 00:34:55.000]  我什麼都沒有講,
[00:34:55.000 --> 00:34:57.000]  我只說我是基督徒而已,
[00:34:57.000 --> 00:34:59.000]  你就想成為基督徒,
[00:34:59.000 --> 00:35:04.000]  她說因為看到你們這樣的愛,
[00:35:04.000 --> 00:35:07.000]  我也想成為這樣的人,
[00:35:07.000 --> 00:35:11.000]  所以這裡就醫生夫婦,
[00:35:11.000 --> 00:35:12.000]  李醫生,
[00:35:12.000 --> 00:35:16.000]  李媽媽跟李醫生都是去賜座她,
[00:35:16.000 --> 00:35:18.000]  認她當女兒一樣,
[00:35:18.000 --> 00:35:20.000]  然後看她的父母,
[00:35:20.000 --> 00:35:22.000]  我們到龍山還沒有見她,
[00:35:22.000 --> 00:35:23.000]  只見她的父母,
[00:35:23.000 --> 00:35:25.000]  因為她在重慶,
[00:35:25.000 --> 00:35:27.000]  後來我們到重慶了,
[00:35:27.000 --> 00:35:29.000]  重慶一個大學,
[00:35:29.000 --> 00:35:31.000]  中山醫院,
[00:35:31.000 --> 00:35:33.000]  才真的見到她,
[00:35:33.000 --> 00:35:38.000]  然後原來她說她也信了基督了,
[00:35:38.000 --> 00:35:40.000]  我們都沒有講,
[00:35:40.000 --> 00:35:41.000]  她只是,
[00:35:41.000 --> 00:35:42.000]  我是全了一段話,
[00:35:42.000 --> 00:35:44.000]  在愛是很久的忍耐,
[00:35:44.000 --> 00:35:46.000]  她很有感動之後,
[00:35:46.000 --> 00:35:49.000]  就遇到一個基督徒的姐姐,
[00:35:49.000 --> 00:35:54.000]  帶她跟其他醫生到更高的山上,
[00:35:54.000 --> 00:35:57.000]  更貧困的人當中去醫治,
[00:35:57.000 --> 00:35:58.000]  而不要錢,
[00:35:58.000 --> 00:35:59.000]  帶著藥,
[00:35:59.000 --> 00:36:00.000]  買了藥上去,
[00:36:00.000 --> 00:36:03.000]  她跟著那批基督徒醫生,
[00:36:03.000 --> 00:36:04.000]  她非常感動,
[00:36:04.000 --> 00:36:06.000]  因為他們都是中國人,
[00:36:06.000 --> 00:36:08.000]  中國的基督徒,
[00:36:08.000 --> 00:36:10.000]  所以我們說,
[00:36:10.000 --> 00:36:12.000]  在國內全部人交給中國做她,
[00:36:12.000 --> 00:36:13.000]  不要我們,
[00:36:13.000 --> 00:36:15.000]  我們要見證著她,
[00:36:15.000 --> 00:36:16.000]  做好給她看著她,
[00:36:16.000 --> 00:36:18.000]  然後她看到那些人,
[00:36:18.000 --> 00:36:20.000]  她覺得為什麼世界總有些人
[00:36:20.000 --> 00:36:22.000]  願意犧牲自己去愛其他人的,
[00:36:22.000 --> 00:36:24.000]  是真有這樣的人嗎?
[00:36:24.000 --> 00:36:26.000]  她看到了,
[00:36:26.000 --> 00:36:29.000]  她就每個禮拜都去找她,
[00:36:29.000 --> 00:36:31.000]  她不太明白,
[00:36:31.000 --> 00:36:33.000]  但是她有病,
[00:36:33.000 --> 00:36:35.000]  她是有風時病,
[00:36:35.000 --> 00:36:36.000]  是很難好的,
[00:36:36.000 --> 00:36:38.000]  我們的李媽媽給她一千塊錢,
[00:36:38.000 --> 00:36:40.000]  醫治都沒什麼用,
[00:36:40.000 --> 00:36:45.000]  但是她有一次在教會聽到有一個人,
[00:36:45.000 --> 00:36:47.000]  一個教授,
[00:36:47.000 --> 00:36:49.000]  音樂的教授,
[00:36:49.000 --> 00:36:52.000]  她跟那個教授聊天的時候,
[00:36:52.000 --> 00:36:53.000]  教授說,
[00:36:53.000 --> 00:36:56.000]  我本來是癌症後期,
[00:36:56.000 --> 00:36:59.000]  大概兩個月的病,
[00:36:59.000 --> 00:37:01.000]  人帶我到教會,
[00:37:01.000 --> 00:37:03.000]  全教會都為我禱告,
[00:37:03.000 --> 00:37:10.000]  想不到我這五年都沒有過去,
[00:37:10.000 --> 00:37:12.000]  環美靈聽到的時候,
[00:37:12.000 --> 00:37:16.000]  那麼上帝如果真的,
[00:37:16.000 --> 00:37:19.000]  那麼我的病也應該可以好啊,
[00:37:19.000 --> 00:37:21.000]  所以想不到,
[00:37:21.000 --> 00:37:24.000]  那個晚上她的病就沒有了,
[00:37:24.000 --> 00:37:26.000]  到現在我問,
[00:37:26.000 --> 00:37:27.000]  過了幾十年,
[00:37:27.000 --> 00:37:29.000]  她說真的沒有了,
[00:37:29.000 --> 00:37:33.000]  所以那時候她帶我去看病人的時候,
[00:37:33.000 --> 00:37:38.000]  這個農民工他的背骨斷了,
[00:37:38.000 --> 00:37:40.000]  那時候地震的年代,
[00:37:40.000 --> 00:37:41.000]  地震之後,
[00:37:41.000 --> 00:37:44.000]  不過他是在建築的地方掉下來,
[00:37:44.000 --> 00:37:47.000]  斷了背骨,
[00:37:47.000 --> 00:37:49.000]  這個環美靈去關懷她,
[00:37:49.000 --> 00:37:50.000]  不止醫生,
[00:37:50.000 --> 00:37:52.000]  還是為她唱詩歌,
[00:37:52.000 --> 00:37:54.000]  我很感動啊,
[00:37:54.000 --> 00:37:56.000]  那時候我們去看病人,
[00:37:56.000 --> 00:37:59.000]  醫院的人也進來問你是誰,
[00:37:59.000 --> 00:38:00.000]  在看我樣子,
[00:38:00.000 --> 00:38:01.000]  像個領導,
[00:38:01.000 --> 00:38:02.000]  就沒有問了,
[00:38:02.000 --> 00:38:03.000]  就出去,
[00:38:03.000 --> 00:38:05.000]  我真的有點像領導,
[00:38:05.000 --> 00:38:09.000]  然後在這樣的很美麗的時間,
[00:38:09.000 --> 00:38:10.000]  看到這個女孩子,
[00:38:10.000 --> 00:38:12.000]  原來她生命改變,
[00:38:12.000 --> 00:38:15.000]  她就變成兒科的專家,
[00:38:15.000 --> 00:38:19.000]  然後還結婚,
[00:38:19.000 --> 00:38:22.000]  然後還生了孩子,
[00:38:22.000 --> 00:38:27.000]  然後到2018年成為兒科主任,
[00:38:27.000 --> 00:38:28.000]  這是我太太,
[00:38:28.000 --> 00:38:30.000]  另外一邊,
[00:38:30.000 --> 00:38:33.000]  然後到2024年,
[00:38:33.000 --> 00:38:34.000]  今年,
[00:38:34.000 --> 00:38:37.000]  她已經成為醫院的副院長,
[00:38:37.000 --> 00:38:40.000]  我們最近進去再看她,
[00:38:40.000 --> 00:38:41.000]  她也40多歲了,
[00:38:41.000 --> 00:38:43.000]  本來是孩子,
[00:38:43.000 --> 00:38:45.000]  然後我們進去的時候,
[00:38:45.000 --> 00:38:50.000]  她說當年我們到重慶的時候,
