
[00:00:00.000 --> 00:00:03.000]  謝謝Charles弟兄的介紹
[00:14:51.000 --> 00:14:54.000]  其他部分就不理不問的
[00:14:54.000 --> 00:14:56.000]  我們教會有一個姐妹
[00:14:56.000 --> 00:14:59.000]  她帶師哥非常好的
[00:14:59.000 --> 00:15:01.000]  但是她沒有參加姐妹會
[00:15:01.000 --> 00:15:02.000]  但是知道姐妹會
[00:15:02.000 --> 00:15:05.000]  師哥帶你的不是很好
[00:15:05.000 --> 00:15:06.000]  所以她就請願說
[00:15:06.000 --> 00:15:08.000]  我去帶你兩次
[00:15:08.000 --> 00:15:09.000]  示範一下
[00:15:09.000 --> 00:15:11.000]  讓你帶得好一點
[00:15:11.000 --> 00:15:13.000]  去了一次姐妹聚會的時候
[00:15:13.000 --> 00:15:16.000]  姐妹講茶經大概是一個小時
[00:15:16.000 --> 00:15:18.000]  因為有孩子嘛
[00:15:18.000 --> 00:15:21.000]  但是她沒有跟負責姐妹打招呼
[00:15:21.000 --> 00:15:25.000]  她一帶的話帶了半個小時
[00:15:25.000 --> 00:15:27.000]  她那部分帶得好不好
[00:15:27.000 --> 00:15:29.000]  非常好
[00:15:29.000 --> 00:15:30.000]  但是怎麼樣
[00:15:30.000 --> 00:15:31.000]  因為半個小時的話
[00:15:31.000 --> 00:15:32.000]  剩下茶經的話
[00:15:32.000 --> 00:15:35.000]  半個小時就趕趕收場了
[00:15:35.000 --> 00:15:37.000]  孩子吵吵鬧鬧了
[00:15:37.000 --> 00:15:40.000]  但是一團糟
[00:15:40.000 --> 00:15:42.000]  她那部分做得好不好
[00:15:42.000 --> 00:15:44.000]  非常好
[00:15:44.000 --> 00:15:47.000]  但她只是顧自己
[00:15:47.000 --> 00:15:50.000]  沒有顧全大局
[00:15:50.000 --> 00:15:51.000]  所以如果你服事
[00:15:51.000 --> 00:15:53.000]  只是看你自己的部分
[00:15:53.000 --> 00:15:54.000]  我這部分是我的
[00:15:54.000 --> 00:15:56.000]  不要碰過來
[00:15:56.000 --> 00:15:57.000]  這個是完美的
[00:15:57.000 --> 00:15:59.000]  你碰過來就不完美了
[00:15:59.000 --> 00:16:02.000]  如果你是在教會划地盤
[00:16:02.000 --> 00:16:04.000]  這個是我服事的位置
[00:16:04.000 --> 00:16:06.000]  你不可以抬過來
[00:16:06.000 --> 00:16:08.000]  你不是服事師
[00:16:08.000 --> 00:16:12.000]  你是在教會建立你自己的國度
[00:16:12.000 --> 00:16:16.000]  這非常小心
[00:16:16.000 --> 00:16:18.000]  你知道NBA史上裡面
[00:16:18.000 --> 00:16:21.000]  最有名的球員是誰嗎
[00:16:21.000 --> 00:16:24.000]  球丹哦
[00:16:24.000 --> 00:16:26.000]  球丹剛出來的時候
[00:16:26.000 --> 00:16:27.000]  他是在公流隊嘛
[00:16:27.000 --> 00:16:28.000]  大家知道
[00:16:28.000 --> 00:16:30.000]  球丹Michael Jordan
[00:16:30.000 --> 00:16:33.000]  他是聯賽裡面命球六
[00:16:33.000 --> 00:16:36.000]  打投籃拿分最高的
[00:16:36.000 --> 00:16:40.000]  但是公流隊一直沒有拿到冠軍
[00:16:40.000 --> 00:16:41.000]  結果教練說
[00:16:41.000 --> 00:16:42.000]  球丹啊
[00:16:42.000 --> 00:16:44.000]  下次你投得那麼好的話
[00:16:44.000 --> 00:16:46.000]  大概他們
[00:16:46.000 --> 00:16:48.000]  你對話派兩個人來守你的
[00:16:48.000 --> 00:16:52.000]  或者說你的隊友就叫龔貴
[00:16:52.000 --> 00:16:53.000]  他傳給他
[00:16:53.000 --> 00:16:55.000]  他位置雖然沒有那麼准
[00:16:55.000 --> 00:16:56.000]  但是他沒有守的話
[00:16:56.000 --> 00:16:57.000]  他會投的
[00:16:57.000 --> 00:16:59.000]  所以下次你位置好的話
[00:16:59.000 --> 00:17:00.000]  你就投
[00:17:00.000 --> 00:17:02.000]  如果人家守你的話
[00:17:02.000 --> 00:17:03.000]  你就傳球
[00:17:03.000 --> 00:17:04.000]  好不好
[00:17:04.000 --> 00:17:06.000]  球丹聽話
[00:17:06.000 --> 00:17:07.000]  結果呢
[00:17:07.000 --> 00:17:10.000]  他就好位置接投
[00:17:10.000 --> 00:17:11.000]  不好位置的話
[00:17:11.000 --> 00:17:12.000]  給人家守的話
[00:17:12.000 --> 00:17:14.000]  就交給隊友了
[00:17:14.000 --> 00:17:16.000]  結果他就不是
[00:17:16.000 --> 00:17:20.000]  聯賽上面投籃最高分的一個
[00:17:20.000 --> 00:17:24.000]  但是公流隊就開始拿冠軍
[00:17:24.000 --> 00:17:26.000]  你拿到多少冠軍啊
[00:17:26.000 --> 00:17:28.000]  六次冠軍哦
[00:17:28.000 --> 00:17:30.000]  手指頭不夠大
[00:17:30.000 --> 00:17:31.000]  冠軍誒
[00:17:31.000 --> 00:17:32.000]  不是簡單的
[00:17:32.000 --> 00:17:35.000]  六屆啊
[00:17:35.000 --> 00:17:37.000]  弟兄姐妹這個時候
[00:17:37.000 --> 00:17:43.000]  團隊精神
[00:17:43.000 --> 00:17:46.000]  教會是一個整體
[00:17:46.000 --> 00:17:47.000]  一個家
[00:17:47.000 --> 00:17:50.000]  不要只是顧慮自己的飯
[00:17:50.000 --> 00:17:53.000]  要看看其他弟兄姐妹服侍的普通崗位
[00:17:53.000 --> 00:17:54.000]  一起來探導
[00:17:54.000 --> 00:17:55.000]  一起來服侍
[00:17:55.000 --> 00:17:57.000]  一起來協調
[00:17:57.000 --> 00:18:04.000]  這個才是美的
[00:18:04.000 --> 00:18:06.000]  第三個
[00:18:06.000 --> 00:18:08.000]  自我服侍的態度的話
[00:18:08.000 --> 00:18:09.000]  特點是在哪裡
[00:18:09.000 --> 00:18:11.000]  就喜歡比較
[00:18:11.000 --> 00:18:13.000]  通常你不會跟牧師比的
[00:18:13.000 --> 00:18:14.000]  因為你聽他的
[00:18:14.000 --> 00:18:16.000]  你不會跟下面跟你比的
[00:18:16.000 --> 00:18:17.000]  因為他聽你的
[00:18:17.000 --> 00:18:19.000]  通常你比哪一個
[00:18:19.000 --> 00:18:24.000]  就比一個跟你服侍差不多的
[00:18:24.000 --> 00:18:25.000]  有一次
[00:18:25.000 --> 00:18:27.000]  我忘記姐妹的壞話了
[00:18:27.000 --> 00:18:28.000]  有個姐妹
[00:18:28.000 --> 00:18:30.000]  在查經的時候
[00:18:30.000 --> 00:18:31.000]  查經帶她
[00:18:31.000 --> 00:18:32.000]  因為每個禮拜她帶一帶
[00:18:32.000 --> 00:18:33.000]  她查經的
[00:18:33.000 --> 00:18:34.000]  帶查經的時候
[00:18:34.000 --> 00:18:35.000]  她有一次要出差
[00:18:35.000 --> 00:18:38.000]  她不想姐妹查經
[00:18:38.000 --> 00:18:40.000]  那個禮拜就停了
[00:18:40.000 --> 00:18:41.000]  所以就說
[00:18:41.000 --> 00:18:42.000]  好不好
[00:18:42.000 --> 00:18:43.000]  除你們另外姐妹
[00:18:43.000 --> 00:18:44.000]  你聽第一次
[00:18:44.000 --> 00:18:45.000]  你帶一次
[00:18:45.000 --> 00:18:46.000]  下次回來再帶
[00:18:46.000 --> 00:18:47.000]  姐妹說
[00:18:47.000 --> 00:18:48.000]  沒關係可以
[00:18:48.000 --> 00:18:49.000]  所以她出差了
[00:18:49.000 --> 00:18:50.000]  出差以後
[00:18:50.000 --> 00:18:52.000]  下次回來以後呢
[00:18:52.000 --> 00:18:53.000]  她說
[00:18:53.000 --> 00:18:54.000]  就說
[00:18:54.000 --> 00:18:56.000]  上次查經怎麼樣
[00:18:56.000 --> 00:18:57.000]  姐妹都說
[00:18:57.000 --> 00:18:59.000]  好好
[00:18:59.000 --> 00:19:01.000]  當時有什麼感覺
[00:19:01.000 --> 00:19:04.000]  酸溜溜的
[00:19:04.000 --> 00:19:05.000]  我每次帶查經
[00:19:05.000 --> 00:19:06.000]  都說好好
[00:19:06.000 --> 00:19:08.000]  她一次帶得那麼好了
[00:19:08.000 --> 00:19:12.000]  還有我的位置嗎
[00:19:12.000 --> 00:19:14.000]  掃羅王其實就是這樣
[00:19:14.000 --> 00:19:15.000]  請大家念一下
[00:19:15.000 --> 00:19:16.000]  來
[00:19:16.000 --> 00:19:19.000]  大會大詞的大軍飲食
[00:19:19.000 --> 00:19:22.000]  我們總統回來的時候
[00:19:22.000 --> 00:19:24.000]  父女們從以色列各城
[00:19:24.000 --> 00:19:25.000]  一出來
[00:19:25.000 --> 00:19:27.000]  方塊齊心
[00:19:27.000 --> 00:19:29.000]  大鼓齊心
[00:19:29.000 --> 00:19:30.000]  歌唱高樓
[00:19:30.000 --> 00:19:32.000]  迎接掃羅王
[00:19:32.000 --> 00:19:34.000]  共同履名
[00:19:34.000 --> 00:19:38.000]  掃羅殺死千千
[00:19:38.000 --> 00:19:41.000]  大會殺死萬萬
[00:19:41.000 --> 00:19:43.000]  掃羅生發福
[00:19:43.000 --> 00:19:44.000]  不喜悅這話
[00:19:44.000 --> 00:19:46.000]  就是說
[00:19:46.000 --> 00:19:47.000]  家王萬萬
[00:19:47.000 --> 00:19:48.000]  貴於大會
[00:19:48.000 --> 00:19:50.000]  千千貴我
[00:19:50.000 --> 00:19:52.000]  只是掃羅貴你
[00:19:52.000 --> 00:19:53.000]  就別查了
[00:19:53.000 --> 00:19:54.000]  你知道
[00:19:54.000 --> 00:19:57.000]  掃羅跟大會變心就在這邊
[00:19:57.000 --> 00:19:58.000]  大會出去打的話
[00:19:58.000 --> 00:20:00.000]  殺死很多的廢棄人
[00:20:00.000 --> 00:20:01.000]  所以回來的話
[00:20:01.000 --> 00:20:03.000]  姐妹演唱會太厲害了
[00:20:03.000 --> 00:20:04.000]  她們怎麼唱
[00:20:04.000 --> 00:20:05.000]  姐妹說
[00:20:05.000 --> 00:20:07.000]  掃羅殺死千千
[00:20:07.000 --> 00:20:09.000]  大會殺死萬萬
[00:20:09.000 --> 00:20:10.000]  掃羅聽到
[00:20:10.000 --> 00:20:12.000]  千千貴我萬萬貴她
[00:20:12.000 --> 00:20:13.000]  我還有我的王位嗎
[00:20:13.000 --> 00:20:14.000]  從此就
[00:20:14.000 --> 00:20:16.000]  路是大位
[00:20:16.000 --> 00:20:18.000]  就是在這裡開始的
[00:20:18.000 --> 00:20:21.000]  比較極度
[00:20:21.000 --> 00:20:25.000]  現在講一個弟兄的壞話
[00:20:25.000 --> 00:20:26.000]  剛才講沒有
[00:20:26.000 --> 00:20:27.000]  現在講弟兄了
[00:20:27.000 --> 00:20:30.000]  那個弟兄就是我
[00:20:30.000 --> 00:20:31.000]  我在南卡
[00:20:31.000 --> 00:20:32.000]  我們教會不是很大
[00:20:32.000 --> 00:20:34.000]  但是我們非常照顧
[00:20:34.000 --> 00:20:35.000]  附近的一些
[00:20:35.000 --> 00:20:36.000]  其他小的教會
[00:20:36.000 --> 00:20:38.000]  我們海邊有教會
[00:20:38.000 --> 00:20:40.000]  我們常常牧師跟我
[00:20:40.000 --> 00:20:41.000]  我們就輪流去講道
[00:20:41.000 --> 00:20:42.000]  幫助當地教會
[00:20:42.000 --> 00:20:44.000]  培育他們童工
[00:20:44.000 --> 00:20:45.000]  給他們崇拜
[00:20:45.000 --> 00:20:46.000]  訓練他們
[00:20:46.000 --> 00:20:47.000]  而且我們那邊有一個
[00:20:47.000 --> 00:20:49.000]  我們城有一個很好的神學院
[00:20:49.000 --> 00:20:50.000]  常常有一些
[00:20:50.000 --> 00:20:53.000]  好的神學院的牧師經過的
[00:20:53.000 --> 00:20:54.000]  所以有一次
[00:20:54.000 --> 00:20:55.000]  那個城裡面說
[00:20:55.000 --> 00:20:56.000]  郭老師
[00:20:56.000 --> 00:20:57.000]  你好不好有一些
[00:20:57.000 --> 00:20:58.000]  好的講員介紹過來
[00:20:58.000 --> 00:21:00.000]  跟我們講道
[00:21:00.000 --> 00:21:02.000]  那個神學院有一年
[00:21:02.000 --> 00:21:03.000]  有個黃牧師來
[00:21:03.000 --> 00:21:07.000]  安安是暑假在修科宣教士的
[00:21:07.000 --> 00:21:08.000]  我就跟黃牧師
[00:21:08.000 --> 00:21:09.000]  黃牧師我們可以介紹
[00:21:09.000 --> 00:21:10.000]  你到那邊幫忙講道
[00:21:10.000 --> 00:21:12.000]  他說可以啊你安排吧
[00:21:12.000 --> 00:21:14.000]  我跟那個城裡面弟兄姐妹說
[00:21:14.000 --> 00:21:15.000]  我可不可以安排
[00:21:15.000 --> 00:21:18.000]  黃牧師過來講道
[00:21:18.000 --> 00:21:19.000]  他說當然可以啊
[00:21:19.000 --> 00:21:20.000]  郭老師你選吧
[00:21:20.000 --> 00:21:22.000]  我知道我們相信你了
[00:21:22.000 --> 00:21:24.000]  所以黃牧師就找了一個禮拜
[00:21:24.000 --> 00:21:26.000]  去那邊講道了
[00:21:26.000 --> 00:21:27.000]  講完道以後
[00:21:27.000 --> 00:21:29.000]  下個禮拜到我去講道了
[00:21:29.000 --> 00:21:30.000]  我就問他們
[00:21:30.000 --> 00:21:32.000]  你上個禮拜崇拜怎麼樣
[00:21:32.000 --> 00:21:34.000]  他們怎麼說啊
[00:21:34.000 --> 00:21:35.000]  好好啊
[00:21:35.000 --> 00:21:37.000]  我就怎麼樣
[00:21:37.000 --> 00:21:39.000]  心酸酸的
[00:21:39.000 --> 00:21:41.000]  心溜溜的
[00:21:41.000 --> 00:21:42.000]  我每個月都過來
[00:21:42.000 --> 00:21:43.000]  都沒有說好好的
[00:21:43.000 --> 00:21:45.000]  他才講一次是好好的
[00:21:45.000 --> 00:21:50.000]  那我還有我的位置嗎
[00:21:50.000 --> 00:21:52.000]  當我當時領頭一出的時候
[00:21:52.000 --> 00:21:53.000]  我馬上低頭禱告
[00:21:53.000 --> 00:21:55.000]  認罪悔改
[00:21:55.000 --> 00:21:57.000]  因為如果我不悔改
[00:21:57.000 --> 00:22:00.000]  我就變成掃樓了
[00:22:00.000 --> 00:22:02.000]  其實誰講道有什麼意思
[00:22:02.000 --> 00:22:03.000]  有什麼問題的
[00:22:03.000 --> 00:22:06.000]  只要弟兄姐妹受到造就
[00:22:06.000 --> 00:22:07.000]  神的名頭榮耀
[00:22:07.000 --> 00:22:10.000]  不是最後的墓碑嗎
[00:22:10.000 --> 00:22:12.000]  所以當時我低下頭來
[00:22:12.000 --> 00:22:13.000]  跟神禱告說
[00:22:13.000 --> 00:22:16.000]  神啊原諒我
[00:22:16.000 --> 00:22:18.000]  幫助我
[00:22:18.000 --> 00:22:20.000]  所以弟兄姐妹下次
[00:22:20.000 --> 00:22:22.000]  當你看到其他弟兄姐妹
[00:22:22.000 --> 00:22:23.000]  服侍得好
[00:22:23.000 --> 00:22:25.000]  人家誇他不誇你的時候
[00:22:25.000 --> 00:22:27.000]  你酸溜溜的時候
[00:22:27.000 --> 00:22:31.000]  麻煩你低頭做個禱告
[00:22:31.000 --> 00:22:34.000]  不要做掃樓
[00:22:34.000 --> 00:22:36.000]  因為你不對付的話
[00:22:36.000 --> 00:22:41.000]  撒旦這個破口進來了
[00:22:41.000 --> 00:22:44.000]  第三種是以人事為中心的服侍
[00:22:44.000 --> 00:22:46.000]  人為中心好不好呢
[00:22:46.000 --> 00:22:48.000]  好但是是不對的
[00:22:48.000 --> 00:22:49.000]  因為什麼
[00:22:49.000 --> 00:22:51.000]  人是個不可愛的動物來的
[00:22:51.000 --> 00:22:52.000]  知道嗎
[00:22:52.000 --> 00:22:53.000]  你服侍它越多
[00:22:53.000 --> 00:22:56.000]  反過來咬你一口的
[00:22:56.000 --> 00:22:58.000]  很多時候你發覺
[00:22:58.000 --> 00:23:00.000]  如果你看人看多的時候
[00:23:00.000 --> 00:23:02.000]  你早晚就不想服侍了
[00:23:02.000 --> 00:23:04.000]  因為很多人很多誤解
[00:23:04.000 --> 00:23:06.000]  批評背後
[00:23:06.000 --> 00:23:08.000]  在歐洲有個教會
[00:23:08.000 --> 00:23:09.000]  我很多時候在那邊
[00:23:09.000 --> 00:23:11.000]  城裡面教書
[00:23:11.000 --> 00:23:13.000]  然後去那個教會服侍
[00:23:13.000 --> 00:23:15.000]  剛開始有幾個元老
[00:23:15.000 --> 00:23:17.000]  元老進那個教會
[00:23:17.000 --> 00:23:19.000]  那過幾年以後我就看一個
[00:23:19.000 --> 00:23:21.000]  有個弟兄沒有來崇拜了
[00:23:21.000 --> 00:23:22.000]  他是那個教會元老
[00:23:22.000 --> 00:23:23.000]  沒有來崇拜了
[00:23:23.000 --> 00:23:25.000]  我就問弟兄姐妹說
[00:23:25.000 --> 00:23:26.000]  為什麼誰誰誰
[00:23:26.000 --> 00:23:30.000]  為什麼不來崇拜呢
[00:23:30.000 --> 00:23:31.000]  他說郭老師你不曉得
[00:23:31.000 --> 00:23:32.000]  那個弟兄啊
[00:23:32.000 --> 00:23:34.000]  他服侍很精力
[00:23:34.000 --> 00:23:35.000]  但是有些弟兄姐妹
[00:23:35.000 --> 00:23:36.000]  沒有體諒他
[00:23:36.000 --> 00:23:39.000]  結果還有後面很多的批評
[00:23:39.000 --> 00:23:41.000]  所以他受到很大傷害
[00:23:41.000 --> 00:23:42.000]  結果怎麼樣
[00:23:42.000 --> 00:23:43.000]  他說我就不來了
[00:23:43.000 --> 00:23:45.000]  我要金盤洗手
[00:23:45.000 --> 00:23:52.000]  從此退出江湖啊
[00:23:52.000 --> 00:23:53.000]  不少弟兄姐妹剛開始
[00:23:53.000 --> 00:23:55.000]  非常火熱服侍
[00:23:55.000 --> 00:23:56.000]  但是後來怎麼樣
[00:23:56.000 --> 00:23:58.000]  看了人家的誤解
[00:23:58.000 --> 00:24:00.000]  攻擊這樣
[00:24:00.000 --> 00:24:01.000]  就不想服侍
[00:24:01.000 --> 00:24:06.000]  甚至不來教會
[00:24:06.000 --> 00:24:07.000]  不要看人
[00:24:07.000 --> 00:24:09.000]  不看人去服侍的話
[00:24:09.000 --> 00:24:10.000]  你早晚不想服侍的
[00:24:10.000 --> 00:24:16.000]  因為人是一個不可愛的動物
[00:24:16.000 --> 00:24:17.000]  我們一起讀一下
[00:24:17.000 --> 00:24:20.000]  路加福10:38-42
[00:24:21.000 --> 00:24:23.000]  當他們走路的時候
[00:24:23.000 --> 00:24:25.000]  耶穌進了一個村莊
[00:24:25.000 --> 00:24:27.000]  有一個女人
[00:24:27.000 --> 00:24:28.000]  叫瑪達
[00:24:28.000 --> 00:24:30.000]  見到她到自己家裡
[00:24:30.000 --> 00:24:32.000]  她有一個妹子
[00:24:32.000 --> 00:24:34.000]  叫瑪利亞
[00:24:34.000 --> 00:24:35.000]  在那裡住了幾年
[00:24:35.000 --> 00:24:37.000]  做了一件很大的調查
[00:24:37.000 --> 00:24:39.000]  瑪達的所作所說
[00:24:39.000 --> 00:24:41.000]  信仰了
[00:24:41.000 --> 00:24:43.000]  就一直跟她說
[00:24:43.000 --> 00:24:44.000]  主啊
[00:24:44.000 --> 00:24:46.000]  我妹妹是主教的
[00:24:46.000 --> 00:24:47.000]  一個人的子女
[00:24:47.000 --> 00:24:49.000]  在那裡住
[00:24:49.000 --> 00:24:51.000]  請尊重她來幫助我
[00:24:51.000 --> 00:24:53.000]  耶穌對她說
[00:24:53.000 --> 00:24:55.000]  瑪達啊瑪達
[00:24:55.000 --> 00:24:56.000]  你為許多的事
[00:24:56.000 --> 00:24:58.000]  失去你的朋友
[00:24:58.000 --> 00:25:00.000]  但是主可笑的
[00:25:00.000 --> 00:25:02.000]  只有你這些
[00:25:02.000 --> 00:25:03.000]  瑪利亞你這些
[00:25:03.000 --> 00:25:05.000]  只要上了我的肯定
[00:25:05.000 --> 00:25:07.000]  最是真正的貴人
[00:25:07.000 --> 00:25:08.000]  大家很熟悉的經文
[00:25:08.000 --> 00:25:10.000]  瑪達跟瑪利亞的服侍
[00:25:10.000 --> 00:25:11.000]  瑪達是很辛苦
[00:25:11.000 --> 00:25:13.000]  她妹妹在那邊看耶穌
[00:25:13.000 --> 00:25:14.000]  聽耶穌講話
[00:25:14.000 --> 00:25:15.000]  她就很氣了
[00:25:15.000 --> 00:25:16.000]  就來怎麼樣
[00:25:16.000 --> 00:25:17.000]  罵
[00:25:17.000 --> 00:25:18.000]  罵誰
[00:25:18.000 --> 00:25:19.000]  罵妹妹就不幫忙
[00:25:19.000 --> 00:25:21.000]  除了罵妹妹還罵誰
[00:25:21.000 --> 00:25:23.000]  罵耶穌你不管
[00:25:23.000 --> 00:25:25.000]  如果你服侍看人看多的話
[00:25:25.000 --> 00:25:26.000]  你早晚怎麼樣
[00:25:26.000 --> 00:25:31.000]  會怨天尤人的
[00:25:31.000 --> 00:25:36.000]  不要以人事為中心來服侍
[00:25:36.000 --> 00:25:38.000]  現在又說另外弟兄的壞話
[00:25:38.000 --> 00:25:39.000]  是誰啊
[00:25:39.000 --> 00:25:42.000]  又是我了
[00:25:42.000 --> 00:25:44.000]  我們在美國很早就開始
[00:25:44.000 --> 00:25:46.000]  做一些福音的學生
[00:25:46.000 --> 00:25:48.000]  學者方面的工作的
[00:25:48.000 --> 00:25:50.000]  當時我們教會跟一些
[00:25:50.000 --> 00:25:52.000]  學校裡面有一些教授
[00:25:52.000 --> 00:25:53.000]  他們有合作計劃
[00:25:53.000 --> 00:25:55.000]  他們派他們教授過來我們學校
[00:25:55.000 --> 00:25:57.000]  訪問了三個月
[00:25:57.000 --> 00:26:00.000]  然後學完以後回去用
[00:26:00.000 --> 00:26:01.000]  他們很省的
[00:26:01.000 --> 00:26:03.000]  我們知道很省的話
[00:26:03.000 --> 00:26:04.000]  我跟我太太
[00:26:04.000 --> 00:26:05.000]  就禮拜六早上
[00:26:05.000 --> 00:26:07.000]  每人開個車
[00:26:07.000 --> 00:26:09.000]  去到他們的公寓裡面
[00:26:09.000 --> 00:26:10.000]  載他們去買菜
[00:26:10.000 --> 00:26:12.000]  我們學校旁邊有個大的
[00:26:12.000 --> 00:26:13.000]  農場市場
[00:26:13.000 --> 00:26:16.000]  買菜一大堆很便宜的
[00:26:16.000 --> 00:26:17.000]  蘋果一大堆很便宜
[00:26:17.000 --> 00:26:19.000]  杏紅柿一大堆很便宜
[00:26:19.000 --> 00:26:20.000]  回來怎麼一分
[00:26:20.000 --> 00:26:22.000]  哇大家又便宜又吃得很多
[00:26:22.000 --> 00:26:24.000]  所以我們就為了服侍他們
[00:26:24.000 --> 00:26:26.000]  我們就禮拜六
[00:26:26.000 --> 00:26:27.000]  每人開個車
[00:26:27.000 --> 00:26:28.000]  我太太開個車
[00:26:28.000 --> 00:26:29.000]  我自己開個車
[00:26:29.000 --> 00:26:31.000]  就到他公寓九點半就等他們
[00:26:31.000 --> 00:26:32.000]  但是有個缺點
[00:26:32.000 --> 00:26:35.000]  九點半是看不到人的
[00:26:35.000 --> 00:26:37.000]  九點三十分是看不到人的
[00:26:37.000 --> 00:26:38.000]  四十分沒有人
[00:26:38.000 --> 00:26:40.000]  四十五分就第一個下來
[00:26:40.000 --> 00:26:41.000]  下來說
[00:26:41.000 --> 00:26:43.000]  郭老師對不起遲到了
[00:26:43.000 --> 00:26:44.000]  我們馬上叫他們下來
[00:26:44.000 --> 00:26:46.000]  結果他們幾個下來
[00:26:46.000 --> 00:26:47.000]  我們去農場市場買了
[00:26:47.000 --> 00:26:48.000]  買了以後很開心
[00:26:48.000 --> 00:26:50.000]  回來分分很開心
[00:26:50.000 --> 00:26:51.000]  我就問了
[00:26:51.000 --> 00:26:53.000]  九點半是不是太早了
[00:26:53.000 --> 00:26:54.000]  我知道啊九點半太早
[00:26:54.000 --> 00:26:56.000]  可能想睡晚一點
[00:26:56.000 --> 00:26:57.000]  我們十點好不好
[00:26:57.000 --> 00:26:58.000]  不早不早
[00:26:58.000 --> 00:27:00.000]  下次我們準時
[00:27:00.000 --> 00:27:02.000]  下次好一點
[00:27:02.000 --> 00:27:03.000]  過兩次以後
[00:27:03.000 --> 00:27:04.000]  九點半
[00:27:04.000 --> 00:27:05.000]  沒有人的
[00:27:05.000 --> 00:27:06.000]  三十五分沒有人
[00:27:06.000 --> 00:27:08.000]  四十五分就開始下來了
[00:27:09.000 --> 00:27:13.000]  有個早上我去的時候
[00:27:13.000 --> 00:27:15.000]  我九點半沒有人
[00:27:15.000 --> 00:27:17.000]  九點三十五分沒有人
[00:27:17.000 --> 00:27:19.000]  我心裡想了個念頭
[00:27:19.000 --> 00:27:21.000]  這時候你沒猜什麼念頭啊
[00:27:21.000 --> 00:27:23.000]  走了吧
[00:27:23.000 --> 00:27:24.000]  我跟我太太查進去
[00:27:24.000 --> 00:27:25.000]  我查得很晚
[00:27:25.000 --> 00:27:26.000]  一早爬起來
[00:27:26.000 --> 00:27:28.000]  人家都不理我
[00:27:28.000 --> 00:27:29.000]  我在修啊
[00:27:29.000 --> 00:27:30.000]  做修啊
[00:27:30.000 --> 00:27:33.000]  何必呢
[00:27:33.000 --> 00:27:36.000]  我準備開車回家轉啊
[00:27:36.000 --> 00:27:38.000]  我沒辦法
[00:27:38.000 --> 00:27:39.000]  當我想開車的時候
[00:27:39.000 --> 00:27:42.000]  馬上老子就寫了個念頭
[00:27:42.000 --> 00:27:43.000]  是什麼
[00:27:43.000 --> 00:27:45.000]  是在約翰福音第十三章的
[00:27:45.000 --> 00:27:46.000]  大家很熟悉的
[00:27:46.000 --> 00:27:48.000]  就耶穌為門徒洗腳那個
[00:27:48.000 --> 00:27:51.000]  請大家念一下來
[00:27:51.000 --> 00:27:53.000]  耶穌洗完了他們的腳
[00:27:53.000 --> 00:27:55.000]  就穿上衣服
[00:27:55.000 --> 00:27:57.000]  又坐在那兒對他們說
[00:27:57.000 --> 00:27:59.000]  我想要你們所做的
[00:27:59.000 --> 00:28:01.000]  你們明白嗎
[00:28:01.000 --> 00:28:03.000]  你們就成我父子
[00:28:03.000 --> 00:28:05.000]  就成我主
[00:28:05.000 --> 00:28:07.000]  你們做的不錯
[00:28:07.000 --> 00:28:08.000]  我活的還是
[00:28:08.000 --> 00:28:10.000]  我是你們的主
[00:28:10.000 --> 00:28:11.000]  你們的父子
[00:28:11.000 --> 00:28:13.000]  上帝的心你們的腳
[00:28:13.000 --> 00:28:16.000]  你們也要當彼此的洗腳
[00:28:16.000 --> 00:28:18.000]  我給你們做個老大
[00:28:18.000 --> 00:28:19.000]  叫你們照顧
[00:28:19.000 --> 00:28:22.000]  我上帝的手做的不錯
[00:28:22.000 --> 00:28:25.000]  我實實在在的告訴你們
[00:28:25.000 --> 00:28:27.000]  無人不能大於主的人
[00:28:27.000 --> 00:28:31.000]  太太也不能大於太太的人
[00:28:31.000 --> 00:28:33.000]  你們自己知道這是什麼
[00:28:34.000 --> 00:28:36.000]  大家記得當時最後晚餐
[00:28:36.000 --> 00:28:38.000]  耶穌為門徒洗腳
[00:28:38.000 --> 00:28:40.000]  猶大在不在場
[00:28:40.000 --> 00:28:41.000]  猶大
[00:28:41.000 --> 00:28:42.000]  猶大有沒有
[00:28:42.000 --> 00:28:44.000]  耶穌有沒有為他洗腳
[00:28:44.000 --> 00:28:45.000]  有
[00:28:45.000 --> 00:28:47.000]  你知道耶穌知道他會出賣他嗎
[00:28:47.000 --> 00:28:49.000]  知道
[00:28:49.000 --> 00:28:52.000]  所以當時我要開車回家的時候
[00:28:52.000 --> 00:28:54.000]  馬上念頭就出來
[00:28:54.000 --> 00:28:56.000]  特別那句話說
[00:28:56.000 --> 00:28:58.000]  我實質告訴你們
[00:28:58.000 --> 00:29:01.000]  僕人不能大於主人
[00:29:01.000 --> 00:29:04.000]  差人的也不能太大的人
[00:29:04.000 --> 00:29:08.000]  耶穌說你是誰
[00:29:08.000 --> 00:29:11.000]  你只是我的僕人
[00:29:11.000 --> 00:29:14.000]  我為我的仇敵
[00:29:14.000 --> 00:29:16.000]  出賣我的猶大洗腳
[00:29:16.000 --> 00:29:17.000]  你算是誰
[00:29:17.000 --> 00:29:20.000]  受一點委屈就回家了
