
[00:00:00.000 --> 00:00:09.000]  在新的一年,一定要問大家一個這樣的問題。
[00:24:13.000 --> 00:24:18.000]  你有跟著做嗎?
[00:24:18.000 --> 00:24:23.000]  我們有些時候會很自己欺騙自己,
[00:24:23.000 --> 00:24:26.000]  也讓魔鬼欺騙我們。
[00:24:26.000 --> 00:24:31.000]  魔鬼很成功地把這樣的一個前提放在前面,
[00:24:31.000 --> 00:24:34.000]  說只要我知道神的旨意,我就跟著做。
[00:24:34.000 --> 00:24:41.000]  那個變成了一個你不願意跟神的旨意而做的理由或藉口。
[00:24:41.000 --> 00:24:44.000]  神的旨意其實很清楚了。
[00:24:44.000 --> 00:24:48.000]  很多人都知道要怎麼樣做一個好好的基督徒。
[00:24:48.000 --> 00:24:58.000]  崇拜就去崇拜,除非你病到不能來。
[00:24:58.000 --> 00:25:04.000]  分別為聖就是這個意思。
[00:25:04.000 --> 00:25:11.000]  不可停止聚會是在希伯來書的一個很重要的警告。
[00:25:11.000 --> 00:25:13.000]  你跟著做嗎?
[00:25:13.000 --> 00:25:18.000]  感恩的是那位姐妹的家庭讓我們看見盼望,
[00:25:18.000 --> 00:25:24.000]  在基督裡真的是可以完全地改變。
[00:25:24.000 --> 00:25:29.000]  第二,主耶穌帶給我們真正的體恤。
[00:25:29.000 --> 00:25:33.000]  剛才我們看了這段經文讓我們知道,
[00:25:33.000 --> 00:25:37.000]  我們不要把神想成高高在上很遙遠。
[00:25:37.000 --> 00:25:40.000]  這位神很不一樣。
[00:25:40.000 --> 00:25:45.000]  這位神就好像很愛你的父親,很尊重你,
[00:25:45.000 --> 00:25:48.000]  但是又很敏感你的需要。
[00:25:48.000 --> 00:25:51.000]  沒有人懂你心裡的難受,他懂。
[00:25:51.000 --> 00:25:54.000]  他肯定懂。
[00:25:54.000 --> 00:25:57.000]  他能體恤。
[00:25:57.000 --> 00:26:03.000]  最近有另外一位姐妹也經歷了上帝的體恤。
[00:26:03.000 --> 00:26:08.000]  她在工作的時候,遇到一個很困難的問題。
[00:26:08.000 --> 00:26:10.000]  結果怎樣呢?
[00:26:10.000 --> 00:26:14.000]  很大的壓力,不知道怎麼解決。
[00:26:14.000 --> 00:26:17.000]  按著她平時的能力,她應該能夠解決。
[00:26:17.000 --> 00:26:22.000]  但是壓力太大,就不知道,不能行動。
[00:26:22.000 --> 00:26:24.000]  你有這樣的體驗嗎?
[00:26:24.000 --> 00:26:28.000]  有些時候不是我們做不到,而是我們那個心力沒有了,
[00:26:28.000 --> 00:26:31.000]  我們就不能動。
[00:26:31.000 --> 00:26:33.000]  你明白嗎?
[00:26:33.000 --> 00:26:37.000]  這位姐妹就這樣,可是她有一個好習慣,
[00:26:37.000 --> 00:26:41.000]  每天一定靈修清淨身。
[00:26:41.000 --> 00:26:44.000]  就是在她最需要的時候,她靈修,
[00:26:44.000 --> 00:26:48.000]  她看到了這節經文。
[00:26:48.000 --> 00:26:56.000]  愛耶和華,你的上帝,聽從祂的話,專靠祂。
[00:26:56.000 --> 00:27:02.000]  這是我們現在國語區在用的靈修材料,靈命日糧,
[00:27:02.000 --> 00:27:10.000]  很容易下載的,大家有興趣可以去手機下載,靈命日糧。
[00:27:10.000 --> 00:27:15.000]  她就在那一天早上,看到這句經文,
[00:27:15.000 --> 00:27:19.000]  她就突然間,不知道為什麼,她就把焦點放在
[00:27:19.000 --> 00:27:25.000]  愛,聽從,專靠,這三個字。
[00:27:25.000 --> 00:27:29.000]  愛,聽從,專靠。
[00:27:29.000 --> 00:27:34.000]  就突然間,讓神的話也給了她信心,
[00:27:34.000 --> 00:27:39.000]  她就以這個信心勝過了她的擔心害怕的感受,
[00:27:39.000 --> 00:27:42.000]  去做該做的事,做了多幾件事情,
[00:27:42.000 --> 00:27:46.000]  就看見事情有了很快的進展。
[00:27:46.000 --> 00:27:49.000]  神是這麼的又真又活的,
[00:27:49.000 --> 00:27:54.000]  只是你到底有沒有天天清淨祂。
[00:27:54.000 --> 00:27:58.000]  我跟你說,只要你願意天天靜下來,清淨祂,
[00:27:58.000 --> 00:28:04.000]  你會發現祂有多麼愛你。
[00:28:04.000 --> 00:28:10.000]  第三,主耶穌帶給我們真正的能力。
[00:28:10.000 --> 00:28:14.000]  剛才我們讀《若有人在基督》那段經文前面,
[00:28:14.000 --> 00:28:16.000]  祂是這樣寫的。
[00:28:16.000 --> 00:28:20.000]  祂替眾人死,是叫那些活著的人不再為自己活,
[00:28:20.000 --> 00:28:25.000]  乃為替他們死而復活的主活。
[00:28:25.000 --> 00:28:30.000]  你知不知道這句話,其實可以不要寫這四個字的,
[00:28:30.000 --> 00:28:34.000]  是為他們的主活。
[00:28:34.000 --> 00:28:37.000]  但是祂為什麼在這裡寫死而復活的主呢?
[00:28:37.000 --> 00:28:42.000]  祂要提醒我們,主是大能的。
[00:28:42.000 --> 00:28:46.000]  連死亡,全人類無法勝過的這件事情,
[00:28:46.000 --> 00:28:52.000]  都綁不住耶穌基督,祂是有死而復活的能力。
[00:28:52.000 --> 00:28:57.000]  問題就是,你不要去相信一個謊言說,
[00:28:57.000 --> 00:29:02.000]  我的問題誰也解決不了。
[00:29:02.000 --> 00:29:09.000]  有些時候我們的無力、無奈、無助,
[00:29:09.000 --> 00:29:12.000]  就是因為我們也相信了這一樣東西,
[00:29:12.000 --> 00:29:16.000]  誰也解決不了,誰也幫不到我。
[00:29:16.000 --> 00:29:25.000]  我想問你,你說的誰,有沒有包括上帝?
[00:29:25.000 --> 00:29:29.000]  我請你在你的一生,在你的2024年,
[00:29:29.000 --> 00:29:35.000]  總是把上帝放在你想東西的方程式裡面。
[00:29:35.000 --> 00:29:40.000]  這個equation必須要有上帝在裡面,
[00:29:40.000 --> 00:29:45.000]  因為很不一樣的,你會發現很不一樣的,
[00:29:45.000 --> 00:29:52.000]  沒有上帝的equation,是只有弱弱強實,殘酷的世界。
[00:29:52.000 --> 00:29:59.000]  有上帝的equation,最軟弱的都能夠享受到最大的福氣。
[00:29:59.000 --> 00:30:04.000]  上帝改變一切。
[00:30:04.000 --> 00:30:08.000]  有另外一位姐妹,我不是說在我們年終感恩聚餐,
[00:30:08.000 --> 00:30:13.000]  12月31號我們一起倒數那一個晚上的晚餐,
[00:30:13.000 --> 00:30:16.000]  好開心啊,她也分享見證,
[00:30:16.000 --> 00:30:19.000]  她分享什麼見證?分享上帝的大能。
[00:30:19.000 --> 00:30:26.000]  她分享在身體檢查的過程中,
[00:30:26.000 --> 00:30:31.000]  發現肺部有很多很多的麻點,
[00:30:31.000 --> 00:30:38.000]  是很確定的,很肯定的是癌細胞。
[00:30:38.000 --> 00:30:41.000]  在那過程中,當然會憂慮,
[00:30:41.000 --> 00:30:44.000]  但是她是一個愛主的基督徒,
[00:30:44.000 --> 00:30:49.000]  她選擇什麼呢?禱告,禱告,禱告。
[00:30:49.000 --> 00:30:53.000]  禱告的過程中,就在那一天,
[00:30:53.000 --> 00:30:59.000]  她的靈修,她有清淨神,她的靈修看到什麼呢?
[00:30:59.000 --> 00:31:01.000]  她是用這個靈修看到什麼?
[00:31:01.000 --> 00:31:05.000]  這節經文,2023年11月5號,
[00:31:05.000 --> 00:31:09.000]  看到祂赦免你的一切罪孽,
[00:31:09.000 --> 00:31:14.000]  醫治你的一切疾病,她就有平安了,
[00:31:14.000 --> 00:31:17.000]  她就有平安了。
[00:31:17.000 --> 00:31:23.000]  患病的可能,心中不安是我們自然的,
[00:31:23.000 --> 00:31:25.000]  但是,竟然上帝的大能,
[00:31:25.000 --> 00:31:28.000]  能夠藉著她的話語給我們平安。
[00:31:28.000 --> 00:31:32.000]  不只如此,之後她再去檢查的時候,
[00:31:32.000 --> 00:31:38.000]  再照的時候,整個肺都清潔了。
[00:31:38.000 --> 00:31:46.000]  醫生說,奇蹟,奇蹟,這只能是奇蹟,不可能的。
[00:31:46.000 --> 00:31:48.000]  哈利路亞讚美神這位姐妹說,
[00:31:48.000 --> 00:31:51.000]  哈利路亞歸榮耀給神。
[00:31:51.000 --> 00:31:55.000]  我們的主耶穌帶給我們盼望的方式是,
[00:31:55.000 --> 00:31:58.000]  祂帶給我們真正的能力。
[00:31:58.000 --> 00:32:02.000]  我想鼓勵大家想一想,有什麼事情,
[00:32:02.000 --> 00:32:06.000]  你其實已經不小心的去相信,
[00:32:06.000 --> 00:32:08.000]  誰都幫助不了我的。
[00:32:08.000 --> 00:32:13.000]  今天我要你踩在地上,打破這個謊言。
[00:32:13.000 --> 00:32:15.000]  上帝如果願意幫助你,
[00:32:15.000 --> 00:32:20.000]  祂肯定有能力幫助你解決各樣的問題。
[00:32:20.000 --> 00:32:23.000]  Amen?
[00:32:23.000 --> 00:32:27.000]  今天我們要勵志的歌曲是這首詩歌。
[00:32:27.000 --> 00:32:31.000]  我想大家看一看這歌詞,這歌詞說什麼呢?
[00:32:31.000 --> 00:32:38.000]  它說,陰天代表你的心情,雨天更是你對生命的反應。
[00:32:38.000 --> 00:32:43.000]  你說每天的生活好像一樣的,沒什麼分別,
[00:32:43.000 --> 00:32:46.000]  對於未來沒有一點信心。
[00:32:46.000 --> 00:32:50.000]  親愛的朋友,你是不是曾經是看著滿天的星星,
[00:32:50.000 --> 00:32:54.000]  很期待有人能夠了解你的心,
[00:32:54.000 --> 00:32:56.000]  能夠愛你,賜你力量跟心呢?
[00:32:56.000 --> 00:32:58.000]  答案是什麼呢?
[00:32:58.000 --> 00:33:02.000]  答案是,耶穌能夠教一切都跟心。
[00:33:02.000 --> 00:33:05.000]  耶穌能夠體會你的心情,
[00:33:05.000 --> 00:33:07.000]  耶穌能夠改變你的曾經。
[00:33:07.000 --> 00:33:10.000]  因為耶穌愛你,耶穌疼你,
[00:33:10.000 --> 00:33:12.000]  耶穌能造一個全新的你。
[00:33:12.000 --> 00:33:17.000]  我希望2024年,我們每一個人都是一個全新的。
[00:33:17.000 --> 00:33:21.000]  現在我要請領事上來跟我們一起唱首詩歌。
[00:33:21.000 --> 00:33:24.000]  我們一起來唱首詩歌,
[00:33:24.000 --> 00:33:28.000]  作為我們勵志,要相信上帝。
[00:33:28.000 --> 00:33:53.000]  你說陰天代表你的心情,雨天更是你對生命的反應。
[00:33:53.000 --> 00:34:04.000]  你說每天生活一樣平靜,對於未來沒有一點信心。
[00:34:04.000 --> 00:34:14.000]  親愛的朋友,你是否曾經,曾經觀看滿天的星星,
[00:34:14.000 --> 00:34:26.000]  期待有人能夠了解你心,能夠愛你賜你力量跟心。
[00:34:26.000 --> 00:34:47.000]  耶穌能夠教一切都跟心,耶穌能夠體會你的心情,
[00:34:47.000 --> 00:34:57.000]  耶穌能夠改變你的曾經。
[00:34:57.000 --> 00:35:12.000]  耶穌愛你,耶穌疼你,耶穌能造一個全新的你。
[00:35:14.000 --> 00:35:24.000]  你說陰天代表你的心情,雨天更是你對生命的反應。
[00:35:24.000 --> 00:35:34.000]  你說每天生活一樣平靜,對於未來沒有一點信心。
[00:35:34.000 --> 00:35:45.000]  親愛的朋友,你是否曾經,曾經觀看滿天的星星,
[00:35:45.000 --> 00:35:57.000]  期待有人能夠了解你心,能夠愛你賜你力量跟心。
[00:35:57.000 --> 00:36:17.000]  耶穌能夠教一切都跟心,耶穌能夠體會你的心情,
[00:36:17.000 --> 00:36:27.000]  耶穌能夠改變你的曾經。
[00:36:27.000 --> 00:36:42.000]  耶穌愛你,耶穌疼你,耶穌能造一個全新的你。
[00:36:42.000 --> 00:37:02.000]  耶穌能夠教一切都跟心,耶穌能夠體會你的心情,
[00:37:02.000 --> 00:37:12.000]  耶穌能夠改變你的曾經。
[00:37:12.000 --> 00:37:27.000]  耶穌愛我,耶穌疼我,耶穌能造一個全新的我。
[00:37:27.000 --> 00:37:47.000]  耶穌愛我,耶穌疼我,耶穌能造一個全新的我。
[00:37:47.000 --> 00:37:57.000]  感謝張美聲。是的,我們的上帝能夠給我們一個全新的我。
[00:37:57.000 --> 00:38:05.000]  因為主耶穌帶給我們真正的生命,主耶穌帶給我們真正的體恤,
[00:38:05.000 --> 00:38:13.000]  主耶穌帶給我們真正的能力。弟兄姊妹,雖然現在已經是2024年,
[00:38:13.000 --> 00:38:19.000]  但可能有些弟兄姊妹還沒有放下2023,
[00:38:19.000 --> 00:38:27.000]  我要真的是奉主耶穌基督的聖名,鼓勵你放下2023,迎接2024,
[00:38:27.000 --> 00:38:34.000]  讓復活的救主打造全新的你,我們一起同心禱告。
[00:38:34.000 --> 00:38:37.000]  親愛的天父,我們滿心感謝,讚美你。
[00:38:37.000 --> 00:38:42.000]  在你有無限的可能,主我們要憑信心去迎接你,
[00:38:42.000 --> 00:38:49.000]  迎接你為我們預備的2024,以致我們活出的生命是精彩燦爛的。
[00:38:49.000 --> 00:38:53.000]  因為這是你對你兒女的旨意,我們感謝你。
[00:38:53.000 --> 00:38:56.000]  奉主耶穌的名禱告,Amen。

