
[00:00:00.000 --> 00:00:06.000]  頂姐妹早晨 新年快樂
[00:18:54.000 --> 00:18:57.000]  他們建造為了傳揚他們自己的名聲
[00:18:57.000 --> 00:19:00.000]  你也要叫別人得福
[00:19:00.000 --> 00:19:02.000]  這個很重要
[00:19:02.000 --> 00:19:06.000]  這個是一個很關鍵的命令
[00:19:06.000 --> 00:19:07.000]  第五
[00:19:07.000 --> 00:19:10.000]  為你祝福的 我要賜福於他
[00:19:10.000 --> 00:19:12.000]  咒助你的 我必咒助他
[00:19:12.000 --> 00:19:17.000]  地上的萬族 都要因你得福
[00:19:17.000 --> 00:19:20.000]  五次出現的這個Blessing
[00:19:20.000 --> 00:19:24.000]  這個真正是來自上帝的福氣
[00:19:24.000 --> 00:19:28.000]  這種福氣我們不要只是停留了
[00:19:28.000 --> 00:19:30.000]  很容易我們中國人一說福氣
[00:19:30.000 --> 00:19:36.000]  就是家財萬貫 兒孫滿堂
[00:19:36.000 --> 00:19:41.000]  純粹只是一種物質或者是家族
[00:19:41.000 --> 00:19:42.000]  不是
[00:19:42.000 --> 00:19:45.000]  按照舊約的一個很著名的學者
[00:19:45.000 --> 00:19:46.000]  Christopher Wright
[00:19:46.000 --> 00:19:49.000]  他寫的一本書叫做The Mission of God
[00:19:49.000 --> 00:19:51.000]  他來強調
[00:19:51.000 --> 00:19:54.000]  在亞伯蘭這個夢召裏面
[00:19:54.000 --> 00:19:57.000]  神給他的祝福
[00:19:57.000 --> 00:20:02.000]  是包含著對前民的創造敘述的一個回應
[00:20:02.000 --> 00:20:03.000]  如果大家明白
[00:20:03.000 --> 00:20:08.000]  在創世記頭十一章裏面
[00:20:08.000 --> 00:20:09.000]  最初那三章
[00:20:09.000 --> 00:20:13.000]  就是講到我們的始祖亞當夏娃怎樣墮落
[00:20:13.000 --> 00:20:18.000]  在這段完後來被上帝說出去
[00:20:18.000 --> 00:20:22.000]  整件事是在講罪怎樣進入這個世界
[00:20:22.000 --> 00:20:25.000]  整個陳述是讓我們知道
[00:20:25.000 --> 00:20:28.000]  是因為創造 因為人犯罪
[00:20:28.000 --> 00:20:30.000]  以致受到破壞
[00:20:30.000 --> 00:20:32.000]  而且地是受到詛咒
[00:20:32.000 --> 00:20:35.000]  但是神定義是要修復創造
[00:20:35.000 --> 00:20:39.000]  和人類被破壞的這個情況
[00:20:39.000 --> 00:20:44.000]  神要給亞伯蘭有這個應許和命令
[00:20:44.000 --> 00:20:46.000]  要他叫別人得福
[00:20:46.000 --> 00:20:48.000]  是展開了對人類歷史
[00:20:48.000 --> 00:20:51.000]  注入了對未來的真正的盼望
[00:20:51.000 --> 00:20:54.000]  所以十二章一到三節這段經文
[00:20:54.000 --> 00:20:59.000]  是開展了對我們的人類
[00:20:59.000 --> 00:21:04.000]  未來反而成為一個很大的鼓勵
[00:21:04.000 --> 00:21:09.000]  這裏所講的詞文三到十一章
[00:21:09.000 --> 00:21:10.000]  創世記裏面
[00:21:10.000 --> 00:21:15.000]  都是記錄著人類在生活中犯罪的紀錄
[00:21:15.000 --> 00:21:17.000]  但是人需要感謝神
[00:21:17.000 --> 00:21:19.000]  因為他沒有放棄人類
[00:21:19.000 --> 00:21:21.000]  而且在歷史的長廊底下
[00:21:21.000 --> 00:21:26.000]  留下上帝諸般的祝福的證據
[00:21:26.000 --> 00:21:28.000]  人從神所領受的祝福
[00:21:28.000 --> 00:21:31.000]  也需要傳送給別人
[00:21:31.000 --> 00:21:35.000]  神的祝福是要藉著亞伯拉罕的子孫
[00:21:35.000 --> 00:21:38.000]  延展到全世界
[00:21:38.000 --> 00:21:41.000]  所以上帝不是祝福亞伯拉罕
[00:21:41.000 --> 00:21:42.000]  只是祝福以色列
[00:21:42.000 --> 00:21:44.000]  萬事都有一個開始
[00:21:44.000 --> 00:21:46.000]  神揀選這個人
[00:21:46.000 --> 00:21:48.000]  揀選這個成為一個大國
[00:21:48.000 --> 00:21:49.000]  成為一個民族
[00:21:49.000 --> 00:21:51.000]  但是不是停在那裏
[00:21:51.000 --> 00:21:53.000]  我們在新約更加清楚
[00:21:53.000 --> 00:21:58.000]  你要看見神是要他的屬靈的後代
[00:21:58.000 --> 00:22:01.000]  亞伯拉罕的真正屬靈的子孫
[00:22:01.000 --> 00:22:05.000]  就是那些凡信靠主耶穌基督的名的人
[00:22:05.000 --> 00:22:08.000]  我們都是因信而被稱為義
[00:22:08.000 --> 00:22:14.000]  我們看到神透過萬國
[00:22:14.000 --> 00:22:18.000]  因亞伯拉罕得著福氣
[00:22:18.000 --> 00:22:20.000]  同樣那些有信心的人
[00:22:20.000 --> 00:22:25.000]  和有信心的亞伯拉罕都一同得著福氣
[00:22:25.000 --> 00:22:27.000]  這個福氣、這個恩典
[00:22:27.000 --> 00:22:33.000]  就是我們要得著耶穌基督十誡的救贖
[00:22:33.000 --> 00:22:35.000]  但上帝的兒子
[00:22:35.000 --> 00:22:37.000]  耶穌基督十誡的救贖
[00:22:37.000 --> 00:22:42.000]  不是單單叫人信耶穌得永生而已
[00:22:42.000 --> 00:22:44.000]  我們還教會過去很多時候
[00:22:44.000 --> 00:22:47.000]  只是強調了這一點
[00:22:47.000 --> 00:22:49.000]  但我們忽略了
[00:22:49.000 --> 00:22:52.000]  原來救恩那種豐富
[00:22:52.000 --> 00:22:56.000]  和深度與闊度是很廣闊的
[00:22:56.000 --> 00:22:59.000]  上帝救贖的心意
[00:22:59.000 --> 00:23:04.000]  是藉著他的兒子在十誡為我們成就救恩
[00:23:04.000 --> 00:23:06.000]  同樣要帶來
[00:23:06.000 --> 00:23:10.000]  要整個創造的秩序有更新
[00:23:10.000 --> 00:23:13.000]  這個大地所受的咒詛
[00:23:13.000 --> 00:23:16.000]  要重新因為神的指紋
[00:23:16.000 --> 00:23:20.000]  蒙恩、蒙救贖、蒙福氣之後
[00:23:20.000 --> 00:23:26.000]  我們好好做大地的真正忠心良善的好管家
[00:23:26.000 --> 00:23:30.000]  我們今天看到Christopher Wright
[00:23:30.000 --> 00:23:32.000]  在他一本很出名的著作
[00:23:32.000 --> 00:23:34.000]  「Mission of God」裡面
[00:23:34.000 --> 00:23:37.000]  他很詳細和我們分享到
[00:23:37.000 --> 00:23:39.000]  這三節聖經裏面
[00:23:39.000 --> 00:23:42.000]  是說到祝福和創造性
[00:23:42.000 --> 00:23:47.000]  以及關係性、使命性和歷史性
[00:23:47.000 --> 00:23:49.000]  契約性和倫理性
[00:23:49.000 --> 00:23:53.000]  萬國性和基督性的多層面的一種表達
[00:23:53.000 --> 00:23:56.000]  當我們回想
[00:23:56.000 --> 00:24:01.000]  其實在人類教會的歷史成長裏面
[00:24:01.000 --> 00:24:05.000]  在過去我們中國人的教會
[00:24:05.000 --> 00:24:08.000]  都有很多的更新和學習
[00:24:08.000 --> 00:24:09.000]  在七零年代
[00:24:09.000 --> 00:24:12.000]  當我們說做社區服侍
[00:24:12.000 --> 00:24:15.000]  去關心貧苦大眾
[00:24:15.000 --> 00:24:18.000]  有些人就會說我們只傳福音就行了
[00:24:18.000 --> 00:24:20.000]  這些叫做社會福音
[00:24:20.000 --> 00:24:23.000]  就會有很多人反對
[00:24:23.000 --> 00:24:24.000]  但今時今日不會了
[00:24:24.000 --> 00:24:25.000]  為什麼呢?
[00:24:25.000 --> 00:24:28.000]  因為1974年有個諾桑會議
[00:24:28.000 --> 00:24:31.000]  就很強調福音是包含著
[00:24:31.000 --> 00:24:35.000]  救恩和社會關懷的行動
[00:24:35.000 --> 00:24:37.000]  是相輔相成的
[00:24:37.000 --> 00:24:39.000]  我們今天傳福音
[00:24:39.000 --> 00:24:43.000]  同樣我們要透過可見的善行
[00:24:43.000 --> 00:24:48.000]  以及去祝福這個社會的舉措
[00:24:48.000 --> 00:24:53.000]  是去真正實際幫助有很多貧乏的人
[00:24:53.000 --> 00:24:56.000]  當我們願意來看見今天
[00:24:56.000 --> 00:24:58.000]  我們每個週末在這裡
[00:24:58.000 --> 00:25:00.000]  我們這種崇拜的模式
[00:25:00.000 --> 00:25:05.000]  就是神指紋我們一起來合一敬拜
[00:25:05.000 --> 00:25:06.000]  是一個焦聚
[00:25:06.000 --> 00:25:09.000]  我們在這個地方合一
[00:25:09.000 --> 00:25:13.000]  但為了要我們分散在其他那些週日
[00:25:13.000 --> 00:25:15.000]  我們分散在社會各行各業
[00:25:15.000 --> 00:25:17.000]  以及不同生活的場景
[00:25:17.000 --> 00:25:20.000]  目的也只有一個
[00:25:20.000 --> 00:25:21.000]  為了去祝福別人
[00:25:21.000 --> 00:25:25.000]  為了叫上帝的名得著榮耀
[00:25:25.000 --> 00:25:27.000]  當我們明白這件事的時候
[00:25:27.000 --> 00:25:30.000]  我們就不會被困於
[00:25:30.000 --> 00:25:35.000]  基督徒只是週末在四面牆以內嗎?
[00:25:35.000 --> 00:25:38.000]  是的,這不是真正的教會
[00:25:38.000 --> 00:25:39.000]  教會是七天
[00:25:39.000 --> 00:25:42.000]  我們都是透過弟兄姊妹
[00:25:42.000 --> 00:25:44.000]  我們在不同的社區
[00:25:44.000 --> 00:25:46.000]  以及這個社會不同的層面角落
[00:25:46.000 --> 00:25:50.000]  我們去彰顯上帝的恩典
[00:25:50.000 --> 00:25:53.000]  這本書我很想介紹給大家看
[00:25:53.000 --> 00:25:56.000]  是一本很值得我們參考的著作
[00:25:56.000 --> 00:26:00.000]  這位Steve和Brian的作者
[00:26:00.000 --> 00:26:05.000]  他們是針對北美當中的信徒
[00:26:05.000 --> 00:26:12.000]  過去他們看為自己是全世界最富裕的人民
[00:26:12.000 --> 00:26:16.000]  但可惜的是他們用錯了一些扶貧的方法
[00:26:16.000 --> 00:26:25.000]  以致帶來物質貧乏和人民缺乏物質的人的傷害
[00:26:25.000 --> 00:26:29.000]  這些方法甚至浪費了人力
[00:26:29.000 --> 00:26:32.000]  財力和機構的資源
[00:26:32.000 --> 00:26:37.000]  更加加劇了貧窮問題的惡化
[00:26:37.000 --> 00:26:42.000]  他寫這本書不只是指出問題的所在
[00:26:42.000 --> 00:26:46.000]  他亦提出一些所謂解決的可行方案
[00:26:46.000 --> 00:26:50.000]  他提及扶貧
[00:26:50.000 --> 00:26:58.000]  其實我們不要只是把金錢資源給了某個地方而已
[00:26:58.000 --> 00:27:01.000]  貧窮人是需要這些資源
[00:27:01.000 --> 00:27:04.000]  但重要的是要幫他們
[00:27:04.000 --> 00:27:06.000]  賦權給他們
[00:27:06.000 --> 00:27:08.000]  讓他們能夠自力更生
[00:27:08.000 --> 00:27:09.000]  站起來
[00:27:09.000 --> 00:27:12.000]  讓他們有機會得到教育
[00:27:12.000 --> 00:27:18.000]  讓他們有能力學習怎樣再培訓去工作
[00:27:18.000 --> 00:27:20.000]  所以當我們回顧
[00:27:20.000 --> 00:27:26.000]  我們今天是否履行上帝的心意很好
[00:27:26.000 --> 00:27:31.000]  我們進入社區做應該要做的工作
[00:27:31.000 --> 00:27:36.000]  滿圖是被主耶穌差遣到世上
[00:27:36.000 --> 00:27:39.000]  《約翰福音》17:17-18
[00:27:39.000 --> 00:27:41.000]  我們一起讀
[00:27:41.000 --> 00:27:45.000]  「求祢用真理使他們成聖
[00:27:45.000 --> 00:27:47.000]  祢的道就是真理
[00:27:47.000 --> 00:27:50.000]  祢怎樣差我到世上
[00:27:50.000 --> 00:27:54.000]  我也照樣差他們到世上」
[00:27:54.000 --> 00:27:58.000]  我們是被差遣到世上
[00:27:58.000 --> 00:28:01.000]  今天我們不要忽略
[00:28:01.000 --> 00:28:05.000]  不要忘記我們今天擁有的一切
[00:28:05.000 --> 00:28:08.000]  無論是神給我們的聰明智慧
[00:28:08.000 --> 00:28:11.000]  無論是神給我們各方面的資源
[00:28:11.000 --> 00:28:15.000]  甚至一些不同的人際關係的網絡
[00:28:15.000 --> 00:28:20.000]  讓這一切都要效法主耶穌那份道成肉身
[00:28:20.000 --> 00:28:22.000]  進入人群
[00:28:22.000 --> 00:28:28.000]  真正的謙卑帶著憐憫和關懷
[00:28:28.000 --> 00:28:31.000]  這一種愛是很基本的
[00:28:31.000 --> 00:28:36.000]  但當我們如果用錯了一種態度
[00:28:36.000 --> 00:28:39.000]  我們以為我現在有很多資源
[00:28:39.000 --> 00:28:41.000]  我現在很…
[00:28:41.000 --> 00:28:46.000]  我們以一種高人一等的姿態就錯了
[00:28:46.000 --> 00:28:50.000]  別人很難會領受到你這份恩惠
[00:28:50.000 --> 00:28:54.000]  所以今天我們願意拿起衣袖
[00:28:54.000 --> 00:28:57.000]  我們願意和弟兄姊妹一起進入社區的時候
[00:28:57.000 --> 00:29:00.000]  首先我們要學習的是感恩
[00:29:00.000 --> 00:29:02.000]  我向上帝多謝你
[00:29:02.000 --> 00:29:06.000]  因為我今天去學習是跟隨主耶穌
[00:29:06.000 --> 00:29:07.000]  你的腳中行
[00:29:07.000 --> 00:29:09.000]  我要成為你的手
[00:29:09.000 --> 00:29:10.000]  成為你的腳
[00:29:10.000 --> 00:29:12.000]  我是以基督耶穌的心
[00:29:12.000 --> 00:29:15.000]  去接觸周圍每一個有需要的人
[00:29:15.000 --> 00:29:18.000]  這個就是我們今天每一個人都要學習
[00:29:18.000 --> 00:29:20.000]  我記得在七月份
[00:29:20.000 --> 00:29:24.000]  我有機會和師母和夫婦區信實團
[00:29:24.000 --> 00:29:25.000]  去到屯門教會
[00:29:25.000 --> 00:29:27.000]  我們一起服事
[00:29:27.000 --> 00:29:28.000]  很開心
[00:29:28.000 --> 00:29:30.000]  那天是星期日下午
[00:29:30.000 --> 00:29:35.000]  我們有一大班的頂姐妹
[00:29:35.000 --> 00:29:36.000]  去到那裡
[00:29:36.000 --> 00:29:40.000]  屯門區的播道會教會
[00:29:40.000 --> 00:29:41.000]  三福堂
[00:29:41.000 --> 00:29:43.000]  他們就為我們已經安排
[00:29:43.000 --> 00:29:48.000]  配對了每一個小組去探望幾個家庭
[00:29:48.000 --> 00:29:51.000]  這幾張相片我想給大家看看
[00:29:51.000 --> 00:29:56.000]  你看到右上角那裡
[00:29:56.000 --> 00:30:02.000]  我們被派去探望一個公屋裡面有兩個家庭
[00:30:02.000 --> 00:30:06.000]  其中兩個家庭都無獨有偶
[00:30:06.000 --> 00:30:08.000]  不是我們要求的
[00:30:08.000 --> 00:30:13.000]  但竟然兩個家庭的戶主都是潮州人
[00:30:13.000 --> 00:30:16.000]  當他們知道我是牧師
[00:30:16.000 --> 00:30:17.000]  還是一個潮州
[00:30:17.000 --> 00:30:19.000]  會說潮州話的牧師
[00:30:19.000 --> 00:30:21.000]  他們就很興奮
[00:30:21.000 --> 00:30:23.000]  接著我又用潮州話和他們說
[00:30:23.000 --> 00:30:26.000]  他們又很開心
[00:30:26.000 --> 00:30:27.000]  我們一路說
[00:30:27.000 --> 00:30:29.000]  在整個過程裡面
[00:30:29.000 --> 00:30:31.000]  我想給大家看
[00:30:31.000 --> 00:30:35.000]  這一位戶主
[00:30:35.000 --> 00:30:38.000]  他其實沒有叫我們進去他的家
[00:30:38.000 --> 00:30:40.000]  但他在這個走廊
[00:30:40.000 --> 00:30:43.000]  原來他等我們來探望他
[00:30:43.000 --> 00:30:47.000]  大家猜他多少歲
[00:30:47.000 --> 00:30:49.000]  不知道你們看不看到
[00:30:49.000 --> 00:30:50.000]  多少歲
[00:30:50.000 --> 00:30:52.000]  穿著粉紅色衣服的
[00:30:52.000 --> 00:30:54.000]  這一位
[00:30:54.000 --> 00:30:56.000]  多少歲
[00:30:56.000 --> 00:30:58.000]  八十歲
[00:30:58.000 --> 00:31:01.000]  你這麼厲害
[00:31:01.000 --> 00:31:03.000]  猜到他八十歲
[00:31:03.000 --> 00:31:06.000]  我以為你會猜他年輕一點
[00:31:06.000 --> 00:31:09.000]  他是七十多歲
[00:31:09.000 --> 00:31:13.000]  七十多歲的一個清潔工人
[00:31:13.000 --> 00:31:18.000]  但他是因為知道我們會去探訪
[00:31:18.000 --> 00:31:19.000]  將物資帶去
[00:31:19.000 --> 00:31:22.000]  他是三個星期前
[00:31:22.000 --> 00:31:25.000]  要和他的清潔公司告定價
[00:31:25.000 --> 00:31:27.000]  因為平時的星期日是要上班的
[00:31:27.000 --> 00:31:31.000]  那天他專程來告價
[00:31:31.000 --> 00:31:33.000]  我們聽完也很感動
[00:31:33.000 --> 00:31:39.000]  我們只是神的僕人
[00:31:39.000 --> 00:31:41.000]  我們是被差遣來這裡
[00:31:41.000 --> 00:31:42.000]  他關心我們
[00:31:42.000 --> 00:31:45.000]  一路聊天的過程
[00:31:45.000 --> 00:31:50.000]  我更加知道原來這一位長者
[00:31:50.000 --> 00:31:51.000]  七十多歲
[00:31:51.000 --> 00:31:53.000]  這一位長者
[00:31:53.000 --> 00:31:57.000]  原來在他的鄉下潮州
[00:31:57.000 --> 00:31:59.000]  他說他十多歲的時候
[00:31:59.000 --> 00:32:01.000]  已經聽過福音
[00:32:01.000 --> 00:32:02.000]  去過教堂
[00:32:02.000 --> 00:32:05.000]  不過後來來香港生活艱難
[00:32:05.000 --> 00:32:07.000]  後來結婚生兒育女
[00:32:07.000 --> 00:32:09.000]  為了投家
[00:32:09.000 --> 00:32:12.000]  他沒有時間回教會
[00:32:12.000 --> 00:32:13.000]  我聽完後
[00:32:13.000 --> 00:32:17.000]  我說這就是神今天給我們的機會
[00:32:17.000 --> 00:32:20.000]  神等你等了幾十年
[00:32:20.000 --> 00:32:22.000]  現在差遣我們來
[00:32:22.000 --> 00:32:25.000]  就是要再和你重溫福音一次
[00:32:25.000 --> 00:32:27.000]  很簡單和他說一次
[00:32:27.000 --> 00:32:29.000]  主耶穌怎樣去愛我們
[00:32:29.000 --> 00:32:32.000]  為我們的罪死在十字架上
[00:32:32.000 --> 00:32:36.000]  然後我問他願不願意去接受主耶穌
[00:32:36.000 --> 00:32:38.000]  他竟然在那一刻說我願意
[00:32:38.000 --> 00:32:42.000]  他好像已經預備好心田
[00:32:42.000 --> 00:32:44.000]  我們那天就和他一起決志
[00:32:44.000 --> 00:32:46.000]  我們一起很興奮
[00:32:46.000 --> 00:32:49.000]  我們也將這個消息和夫婦團
[00:32:49.000 --> 00:32:51.000]  其他弟兄姊妹分享
[00:32:51.000 --> 00:32:53.000]  我們鼓勵大家
[00:32:53.000 --> 00:32:56.000]  其實不要想著不行
[00:32:56.000 --> 00:33:01.000]  你記住我們是需要突破我們的舒適區
[00:33:01.000 --> 00:33:06.000]  我們習慣了可能在我們大中環區
[00:33:06.000 --> 00:33:08.000]  生活也好或者什麼也好
[00:33:08.000 --> 00:33:16.000]  或者你甚至很習慣和我們中產的
[00:33:16.000 --> 00:33:20.000]  或者其他專業人士去交往
[00:33:20.000 --> 00:33:25.000]  但記住當我們去接觸這些基層的家庭的時候
[00:33:25.000 --> 00:33:29.000]  你只要帶著耶穌基督的心腸肺腑
[00:33:29.000 --> 00:33:31.000]  你可以拿高你的衣袖
[00:33:31.000 --> 00:33:33.000]  我那天是穿著T恤的
[00:33:33.000 --> 00:33:34.000]  穿著牛仔褲的
[00:33:34.000 --> 00:33:36.000]  穿著球鞋去的
[00:33:36.000 --> 00:33:41.000]  和我現在平時的造型是完全不同的
[00:33:41.000 --> 00:33:43.000]  我不想穿著這樣的西裝
[00:33:43.000 --> 00:33:45.000]  走去探望基層家庭
[00:33:45.000 --> 00:33:46.000]  大家明白嗎
[00:33:46.000 --> 00:33:51.000]  我們首先要懂得有同理心
[00:33:51.000 --> 00:33:53.000]  我們去關心別人的時候
[00:33:53.000 --> 00:33:56.000]  不要給別人一種壓力
[00:33:56.000 --> 00:33:59.000]  我們需要讓他們覺得舒服
[00:33:59.000 --> 00:34:02.000]  主耶穌來到世間也是
[00:34:02.000 --> 00:34:04.000]  祂是牧象的一個兒子
[00:34:04.000 --> 00:34:07.000]  祂願意進入人群裡面
[00:34:07.000 --> 00:34:11.000]  來幫助有需要的每一個人
[00:34:11.000 --> 00:34:14.000]  耶穌來到世間那三年半
[00:34:14.000 --> 00:34:17.000]  馬不停蹄傳講天國的福音
[00:34:17.000 --> 00:34:22.000]  祂來到去醫治各樣的疾病
[00:34:22.000 --> 00:34:24.000]  祂來到去講鬼
[00:34:24.000 --> 00:34:30.000]  祂也來到叫人去明白認識神的國
[00:34:30.000 --> 00:34:34.000]  為罪為義為審判來自責
[00:34:34.000 --> 00:34:38.000]  我們今天同樣需要去關心別人的時候
[00:34:38.000 --> 00:34:41.000]  讓他決志信耶穌
[00:34:41.000 --> 00:34:43.000]  不是一個
[00:34:43.000 --> 00:34:49.000]  你不要只是單是以此作為唯一的目的
[00:34:49.000 --> 00:34:53.000]  你去關心的是整個人的需要
[00:34:53.000 --> 00:34:54.000]  他需要救恩
[00:34:54.000 --> 00:34:57.000]  同樣他需要物質上的需要
[00:34:57.000 --> 00:34:59.000]  可能他和你談家庭
[00:34:59.000 --> 00:35:01.000]  周圍的問題的時候
[00:35:01.000 --> 00:35:02.000]  兒女的問題
[00:35:02.000 --> 00:35:06.000]  其實這些是關乎到心靈情緒很多方面
[00:35:06.000 --> 00:35:10.000]  過去這三年我們都被困在這個疫情下
[00:35:10.000 --> 00:35:15.000]  其實今天有需要的人何止只是基層
[00:35:15.000 --> 00:35:23.000]  其實每一個階層的人都有很大的心靈問題和需要
[00:35:23.000 --> 00:35:27.000]  大家看到我們台上這兩個新的Banner
[00:35:27.000 --> 00:35:30.000]  是我們2023年的主題
[00:35:30.000 --> 00:35:34.000]  裝備聖徒服侍社群
[00:35:34.000 --> 00:35:36.000]  我們很感謝神
[00:35:36.000 --> 00:35:40.000]  邀請了我們當中一位長者
[00:35:40.000 --> 00:35:42.000]  Steven Wu弟兄
[00:35:42.000 --> 00:35:45.000]  他試過很多年都幫我們寫這個書法
[00:35:45.000 --> 00:35:48.000]  是要提醒我們
[00:35:48.000 --> 00:35:56.000]  我們要好好地成為蒙恩蒙福的群體
[00:35:56.000 --> 00:36:01.000]  我們要將我們的恩典和神給我們的福氣
[00:36:01.000 --> 00:36:04.000]  和別人去分享
[00:36:04.000 --> 00:36:07.000]  我給另外大家看這個圖片
[00:36:07.000 --> 00:36:09.000]  也都很有意思
[00:36:09.000 --> 00:36:14.000]  這四張照片有同一個特色
[00:36:14.000 --> 00:36:16.000]  不知道大家看不看到有什麼特色
[00:36:16.000 --> 00:36:22.000]  這四張照片你會看到有什麼特色
[00:36:22.000 --> 00:36:24.000]  派食物
[00:36:24.000 --> 00:36:28.000]  但你會看到如果在男女的比例來說
[00:36:28.000 --> 00:36:33.000]  你會不會覺得有些很獨特的地方
[00:36:33.000 --> 00:36:37.000]  四張照片都只是一個男士
[00:36:37.000 --> 00:36:45.000]  其實這位男士就是我們教會長者周輝弟兄
[00:36:45.000 --> 00:36:47.000]  你猜猜他幾多歲
[00:36:47.000 --> 00:36:51.000]  80歲
[00:36:51.000 --> 00:36:53.000]  92歲
[00:36:53.000 --> 00:36:56.000]  92歲周輝弟兄
[00:36:56.000 --> 00:36:59.000]  我特別想介紹給大家看到
[00:36:59.000 --> 00:37:02.000]  這位長者老人家弟兄
[00:37:02.000 --> 00:37:06.000]  他和其他一班常青區的姐妹
[00:37:06.000 --> 00:37:08.000]  他們去到一個社區
[00:37:08.000 --> 00:37:12.000]  他們去包裝這些飯盒
[00:37:12.000 --> 00:37:14.000]  舀一些湯
[00:37:14.000 --> 00:37:15.000]  他們包裝好了
[00:37:15.000 --> 00:37:18.000]  然後在那裏分派物資
[00:37:18.000 --> 00:37:22.000]  給那些有需要的人士
[00:37:22.000 --> 00:37:24.000]  你看右上角這幅
[00:37:24.000 --> 00:37:25.000]  我自己很感動
[00:37:25.000 --> 00:37:26.000]  我看到的時候
[00:37:26.000 --> 00:37:31.000]  他蹲下去幫一個來拿這些物資的
[00:37:31.000 --> 00:37:33.000]  是另一個長者
[00:37:33.000 --> 00:37:37.000]  所以我今天有時會問大家
[00:37:37.000 --> 00:37:40.000]  做這些所謂社區服務
[00:37:40.000 --> 00:37:43.000]  不只是年青人的專利
[00:37:43.000 --> 00:37:46.000]  也不只是中年人可以做的
[00:37:46.000 --> 00:37:48.000]  原來老人家都一樣可以做
[00:37:48.000 --> 00:37:50.000]  固然就是整個家庭
[00:37:50.000 --> 00:37:52.000]  我們可以總動員一起
[00:37:52.000 --> 00:37:55.000]  父老攜幼一起去做都可以
[00:37:55.000 --> 00:37:57.000]  只要你有心
[00:37:57.000 --> 00:37:59.000]  我們就用心去服務
[00:37:59.000 --> 00:38:02.000]  最近我看到一篇文章
[00:38:02.000 --> 00:38:07.000]  是橫嬌教聯會出版部顧問
[00:38:07.000 --> 00:38:09.000]  吳思源弟兄寫的
[00:38:09.000 --> 00:38:11.000]  「給長者一個家」
[00:38:11.000 --> 00:38:15.000]  是香港教會當下的一個挑戰
[00:38:15.000 --> 00:38:16.000]  為甚麼這樣說呢
[00:38:16.000 --> 00:38:22.000]  因為他發現香港真是進入高齡化的社會
[00:38:22.000 --> 00:38:25.000]  其實這件事實
[00:38:25.000 --> 00:38:26.000]  全世界都一樣
[00:38:26.000 --> 00:38:28.000]  不只是香港獨有
[00:38:28.000 --> 00:38:31.000]  現在我們的人口已經有五分一
[00:38:31.000 --> 00:38:34.000]  是年齡在65歲或以上
[00:38:34.000 --> 00:38:37.000]  換言之是152萬的人
[00:38:37.000 --> 00:38:40.000]  我們已經是超過65歲
[00:38:40.000 --> 00:38:44.000]  遲些按這個趨勢和預測
[00:38:44.000 --> 00:38:48.000]  2037年香港會有三成的人口
[00:38:48.000 --> 00:38:53.000]  即是有258萬人在65歲或以上
[00:38:53.000 --> 00:38:57.000]  到時平均是1.7個香港人
[00:38:57.000 --> 00:39:00.000]  就要供養一個長者
[00:39:00.000 --> 00:39:03.000]  差不多兩個就供養一個
[00:39:03.000 --> 00:39:05.000]  但是不要忘記
[00:39:05.000 --> 00:39:08.000]  現在這幾年的趨勢
[00:39:08.000 --> 00:39:10.000]  單是在2022年
[00:39:10.000 --> 00:39:15.000]  我們已經有十多萬人離開了香港
[00:39:15.000 --> 00:39:18.000]  有些移民去其他地方
[00:39:18.000 --> 00:39:20.000]  有些可能去其他地方工作
[00:39:20.000 --> 00:39:25.000]  在這個情況如果沒有改善的話
[00:39:25.000 --> 00:39:31.000]  其實我們將來很有可能要養一個老人家
[00:39:31.000 --> 00:39:33.000]  問題來了
[00:39:33.000 --> 00:39:36.000]  究竟我們香港教會過去在做的事
[00:39:36.000 --> 00:39:39.000]  有沒有需要調整呢
[00:39:39.000 --> 00:39:42.000]  香港的普遍教會
[00:39:42.000 --> 00:39:46.000]  是在50年代、60年代
[00:39:46.000 --> 00:39:54.000]  當時是正值有很多難民來到香港
[00:39:54.000 --> 00:39:59.000]  戰後的嬰兒潮來到香港
[00:39:59.000 --> 00:40:01.000]  當時我們的人口都不是那麼多
[00:40:01.000 --> 00:40:03.000]  沒有七百多萬
[00:40:03.000 --> 00:40:10.000]  只是在三百多到四百萬這個數目
[00:40:10.000 --> 00:40:13.000]  而在這個時代的轉變
[00:40:13.000 --> 00:40:17.000]  但是我們香港的嬰兒潮出世的那班
[00:40:17.000 --> 00:40:21.000]  現在就邁向65歲或以上
[00:40:21.000 --> 00:40:28.000]  你再看看究竟香港是否要重拾老人服務這個傳統
[00:40:28.000 --> 00:40:31.000]  就是這個文章的一個主題
[00:40:31.000 --> 00:40:35.000]  我自己完全不會否定
[00:40:35.000 --> 00:40:38.000]  其實服務老人家是必須的
[00:40:38.000 --> 00:40:41.000]  因為這個是整個世界的需要
[00:40:41.000 --> 00:40:44.000]  但同時我們說去南區
[00:40:44.000 --> 00:40:46.000]  我們去香港仔
[00:40:46.000 --> 00:40:50.000]  我們看到那裏很多的社福機構和教會
[00:40:50.000 --> 00:40:54.000]  他們很多的強項都是做老人服務
[00:40:54.000 --> 00:40:58.000]  我們去參與
