
[00:00:00.000 --> 00:00:03.040]  各位主內的家人們 大家平安
[00:19:21.680 --> 00:19:25.680]  傷害了最愛你 最信任你的人
[00:19:25.680 --> 00:19:27.680]  還有的人呢 為了賺取
[00:19:27.680 --> 00:19:30.680]  自以為可以賺取整個世界
[00:19:30.680 --> 00:19:33.680]  而失去了永恆的生命
[00:19:33.680 --> 00:19:35.680]  真的是可悲啊
[00:19:35.680 --> 00:19:38.680]  沒有在神的標準裡面
[00:19:38.680 --> 00:19:41.680]  看到真正的得勝
[00:19:41.680 --> 00:19:44.680]  好的 我們首先要看到神
[00:19:44.680 --> 00:19:46.680]  第一點啊 我們的眼目 看到神以後呢
[00:19:46.680 --> 00:19:49.680]  我們還要看回我們自己啊
[00:19:49.680 --> 00:19:52.680]  神有祂的拯救和帶領
[00:19:52.680 --> 00:19:55.680]  人也需要啊 人也需要
[00:19:55.680 --> 00:19:58.680]  有我們的信心和跟隨
[00:19:58.680 --> 00:20:01.680]  神一直在帶領人啊
[00:20:01.680 --> 00:20:03.680]  拯救啊 帶領啊 施恩典啊
[00:20:03.680 --> 00:20:06.680]  苦口婆心啊 給機會啊
[00:20:06.680 --> 00:20:08.680]  但是在歷史的過往裡面呢
[00:20:08.680 --> 00:20:11.680]  我們看到以色列人的作為的時候
[00:20:11.680 --> 00:20:14.680]  我們就看到了人性
[00:20:14.680 --> 00:20:17.680]  人性啊
[00:20:17.680 --> 00:20:20.680]  摩西才離開
[00:20:20.680 --> 00:20:23.680]  就製造了新的偶像了
[00:20:23.680 --> 00:20:26.680]  剛剛打戰才奪得了一點點勝利
[00:20:26.680 --> 00:20:28.680]  亞干以就犯罪了
[00:20:28.680 --> 00:20:31.680]  把那個戰利品藏起來了
[00:20:31.680 --> 00:20:34.680]  在已經有了一個大的神蹟了
[00:20:34.680 --> 00:20:37.680]  但是我們在曠野裡面的時候呢
[00:20:37.680 --> 00:20:40.680]  卻發了很多的怨言
[00:20:40.680 --> 00:20:43.680]  發了很多的怨言
[00:20:43.680 --> 00:20:46.680]  這個都是人弱小的表現
[00:20:46.680 --> 00:20:49.680]  在今天的經文裡面呢 我們也可以看到啊
[00:20:49.680 --> 00:20:52.680]  直接把人的污穢和軟弱呢
[00:20:52.680 --> 00:20:55.680]  表現得淋漓盡致啊
[00:20:55.680 --> 00:20:58.680]  在第八節裡面呢 就講到
[00:20:58.680 --> 00:21:01.680]  那些有眼而瞎
[00:21:01.680 --> 00:21:04.680]  有耳而聾的人呢
[00:21:04.680 --> 00:21:07.680]  為什麼會成為這樣一種
[00:21:07.680 --> 00:21:10.680]  很特別的形容詞呢
[00:21:10.680 --> 00:21:13.680]  有眼睛 但是卻看不見神的作為的人
[00:21:13.680 --> 00:21:16.680]  有耳朵
[00:21:16.680 --> 00:21:19.680]  卻聽不到神話語的人
[00:21:19.680 --> 00:21:22.680]  那個時候是以色列民
[00:21:22.680 --> 00:21:25.680]  有的時候也會變成我們
[00:21:25.680 --> 00:21:28.680]  也會變成世界對我們的影響
[00:21:28.680 --> 00:21:31.680]  讓我們
[00:21:31.680 --> 00:21:34.680]  看不到神的作為
[00:21:34.680 --> 00:21:37.680]  聽不到神的話語
[00:21:37.680 --> 00:21:40.680]  那麼在這裡呢 還形容出來了
[00:21:40.680 --> 00:21:43.680]  作為一個挑戰的時候
[00:21:43.680 --> 00:21:46.680]  看到我在歷史當中各樣作為的
[00:21:46.680 --> 00:21:49.680]  這樣一個大能嗎 一個挑戰呢
[00:21:49.680 --> 00:21:52.680]  也形容出人的自以為是啊
[00:21:52.680 --> 00:21:55.680]  人的自以為是
[00:21:55.680 --> 00:21:58.680]  其實很駭人啊 很駭人
[00:21:58.680 --> 00:22:01.680]  包括在馬太福音的25章裡面
[00:22:01.680 --> 00:22:04.680]  就講到了一個比喻啊
[00:22:04.680 --> 00:22:07.680]  講到了一個十童女的比喻
[00:22:07.680 --> 00:22:10.680]  這裡比喻呢 直接是比喻天國啊
[00:22:10.680 --> 00:22:13.680]  天國呢 就像十個童女
[00:22:13.680 --> 00:22:16.680]  在等候新郎一起來的時候
[00:22:16.680 --> 00:22:19.680]  其中呢 有五個是愚拙的
[00:22:19.680 --> 00:22:22.680]  五個是聰明的
[00:22:22.680 --> 00:22:25.680]  聰明的呢 就預備夠了
[00:22:25.680 --> 00:22:28.680]  完完全全足夠的油啊
[00:22:28.680 --> 00:22:31.680]  愚拙的人呢 就預備一點點就好了
[00:22:31.680 --> 00:22:34.680]  叫做愚拙的
[00:22:34.680 --> 00:22:37.680]  很多時候呢 我覺得在世界上呢
[00:22:37.680 --> 00:22:40.680]  愚拙的呢 會被世界上以為是
[00:22:40.680 --> 00:22:43.680]  聰明的 自以為自己的小聰明
[00:22:43.680 --> 00:22:46.680]  自以為啊 新郎不就什麼時候就來了嗎
[00:22:46.680 --> 00:22:49.680]  夠了 可以了
[00:22:49.680 --> 00:22:52.680]  已經等到了
[00:22:52.680 --> 00:22:55.680]  預備一點啊 自以為就可以了
[00:22:55.680 --> 00:22:58.680]  真正願意持守
[00:22:58.680 --> 00:23:01.680]  等候的人呢 才是在神國裡邊
[00:23:01.680 --> 00:23:04.680]  真正的聰明 世界上所謂的
[00:23:04.680 --> 00:23:07.680]  自己的那種聰明呢 其實是小聰明啊
[00:23:07.680 --> 00:23:10.680]  在神的國裡面呢
[00:23:10.680 --> 00:23:13.680]  成為愚拙啊
[00:23:13.680 --> 00:23:16.680]  真正哀哭怯慈了 不能夠進天國的時候
[00:23:16.680 --> 00:23:19.680]  哀哭怯慈了
[00:23:19.680 --> 00:23:22.680]  那麼包括在馬太福音16章裡邊呢
[00:23:22.680 --> 00:23:25.680]  也說了 跟隨耶穌基督
[00:23:25.680 --> 00:23:28.680]  是需要付善代價的
[00:23:28.680 --> 00:23:31.680]  若有人要跟從我 就當蛇騎
[00:23:31.680 --> 00:23:34.680]  背起自己的十字架來跟從我
[00:23:34.680 --> 00:23:37.680]  每天的跟從 認真的跟從
[00:23:37.680 --> 00:23:40.680]  願意真的是 我用心啊
[00:23:40.680 --> 00:23:43.680]  完完整整的一顆心
[00:23:43.680 --> 00:23:46.680]  來呼應神對你的愛
[00:23:46.680 --> 00:23:49.680]  好好的來過我們的人生
[00:23:49.680 --> 00:23:52.680]  你會發現 這是一個莫大的祝福
[00:23:52.680 --> 00:23:55.680]  在我們今天要讀的
[00:23:55.680 --> 00:23:58.680]  聖經的以賽亞書43章呢
[00:23:58.680 --> 00:24:01.680]  在第24節裡邊呢
[00:24:01.680 --> 00:24:04.680]  講到了一種特別的植物啊
[00:24:04.680 --> 00:24:07.680]  其中也凸顯了
[00:24:07.680 --> 00:24:10.680]  人的詭詐 人的軟弱和渺小啊
[00:24:10.680 --> 00:24:13.680]  這種植物呢
[00:24:13.680 --> 00:24:16.680]  叫做參普
[00:24:16.680 --> 00:24:19.680]  參普是一種濕地的植物
[00:24:19.680 --> 00:24:22.680]  它呢 長在了亞洲的東部
[00:24:22.680 --> 00:24:25.680]  甚至歐洲的地方啊
[00:24:25.680 --> 00:24:28.680]  整個以色列是沒有的
[00:24:28.680 --> 00:24:31.680]  但是這種參普呢
[00:24:31.680 --> 00:24:34.680]  它可以做成香膏 香膏膏油
[00:24:34.680 --> 00:24:37.680]  可以用來榮耀神 獻祭給神的
[00:24:37.680 --> 00:24:40.680]  神就喜悅的
[00:24:40.680 --> 00:24:43.680]  但是呢 因為沒有啊
[00:24:43.680 --> 00:24:46.680]  以色列沒有 就需要特別的去
[00:24:46.680 --> 00:24:49.680]  透過貿易來購買 就比較貴
[00:24:49.680 --> 00:24:52.680]  人的詭詐呢 就
[00:24:52.680 --> 00:24:55.680]  我就不買了 因著它貴
[00:24:55.680 --> 00:24:58.680]  我用其他的來代替吧
[00:24:58.680 --> 00:25:01.680]  我用其他的來獻祭吧
[00:25:01.680 --> 00:25:04.680]  我不帶上我的羔羊去獻祭給神了
[00:25:04.680 --> 00:25:07.680]  自己以為自己還是神的子民
[00:25:07.680 --> 00:25:10.680]  但卻忽略了神不喜悅的作為啊
[00:25:10.680 --> 00:25:13.680]  忽略了神不喜悅的作為
[00:25:13.680 --> 00:25:16.680]  當時那些沒有帶羔羊 沒有帶參普
[00:25:16.680 --> 00:25:19.680]  做的這個膏油去獻祭給神的
[00:25:19.680 --> 00:25:22.680]  以色列民呢
[00:25:22.680 --> 00:25:25.680]  就好像我們如果
[00:25:25.680 --> 00:25:28.680]  不花時間和精力
[00:25:28.680 --> 00:25:31.680]  在信仰上的基督徒一樣
[00:25:31.680 --> 00:25:34.680]  自己掛有神的
[00:25:34.680 --> 00:25:37.680]  自己子民的一個稱號
[00:25:37.680 --> 00:25:40.680]  卻忽略了我們要用行動
[00:25:40.680 --> 00:25:43.680]  我們要用愛心啊 同樣來回應
[00:25:43.680 --> 00:25:46.680]  神的愛啊
[00:25:46.680 --> 00:25:49.680]  其實也是一種的遺憾啊 這是一個
[00:25:49.680 --> 00:25:52.680]  來自於 我覺得來自於一個
[00:25:52.680 --> 00:25:55.680]  世界的一個很大的欺騙和謊言
[00:25:55.680 --> 00:25:58.680]  告訴你 夠啦
[00:25:58.680 --> 00:26:01.680]  可以啦 告訴你
[00:26:01.680 --> 00:26:04.680]  用點小聰明 差不多
[00:26:04.680 --> 00:26:07.680]  我就得到了 但卻讓你
[00:26:07.680 --> 00:26:10.680]  不能夠活出蒙神生命的
[00:26:10.680 --> 00:26:13.680]  喜悅來 在神的國度來說
[00:26:13.680 --> 00:26:16.680]  你也並非是真正的得勝啊
[00:26:16.680 --> 00:26:19.680]  神也並非喜悅你啊
[00:26:19.680 --> 00:26:22.680]  所以呢 我覺得一種
[00:26:22.680 --> 00:26:25.680]  得勝的人生啊 也要勝過
[00:26:25.680 --> 00:26:28.680]  自己的一些小的意念和小聰明
[00:26:28.680 --> 00:26:31.680]  我寧願
[00:26:31.680 --> 00:26:34.680]  認認真真的 完全的
[00:26:34.680 --> 00:26:37.680]  擺善 踏踏實實的
[00:26:37.680 --> 00:26:40.680]  全心全意的來愛主
[00:26:40.680 --> 00:26:43.680]  你會發現 有這種呼應的人生
[00:26:43.680 --> 00:26:46.680]  是何等蒙福的人生
[00:26:46.680 --> 00:26:49.680]  很多時候呢 我們也會用一種
[00:26:49.680 --> 00:26:52.680]  祝福語啊 來作為一種彼此的
[00:26:52.680 --> 00:26:55.680]  祝賀 大家應該聽過啊 叫做
[00:26:55.680 --> 00:26:58.680]  主恩滿溢 有沒有聽過啊
[00:26:58.680 --> 00:27:01.680]  元宵快樂 主恩滿溢啊
[00:27:01.680 --> 00:27:04.680]  新春快樂 主恩滿溢啊 等等這樣一個詞啊
[00:27:04.680 --> 00:27:07.680]  滿溢 或者福杯滿溢
[00:27:07.680 --> 00:27:10.680]  滿溢的這個概念呢 其中一個來源呢
[00:27:10.680 --> 00:27:13.680]  是來源於當時以色列地區
[00:27:13.680 --> 00:27:16.680]  牧民的一種的生活的一種的行為啊
[00:27:16.680 --> 00:27:19.680]  滿溢的行為 他們在
[00:27:19.680 --> 00:27:22.680]  餵養自己的牲畜和羊群的時候呢
[00:27:22.680 --> 00:27:25.680]  他們有一個槽的 要加水的
[00:27:25.680 --> 00:27:28.680]  要加水在那個槽裡面去的
[00:27:28.680 --> 00:27:31.680]  那個槽很重的 很重的
[00:27:31.680 --> 00:27:34.680]  但那個槽呢 每一次清潔的時候呢
[00:27:34.680 --> 00:27:37.680]  沒有辦法把那些東西
[00:27:37.680 --> 00:27:40.680]  所清潔乾淨拿走的時候呢
[00:27:40.680 --> 00:27:43.680]  就要把水啊 很多的
[00:27:43.680 --> 00:27:46.680]  倒在裡面去 滿出來啊
[00:27:46.680 --> 00:27:49.680]  把裡面原有的各樣的污穢
[00:27:49.680 --> 00:27:52.680]  髒的東西 溢出來
[00:27:52.680 --> 00:27:55.680]  溢出來 流出來 鋪滿了
[00:27:55.680 --> 00:27:58.680]  以至於牠的牲畜可以喝到
[00:27:58.680 --> 00:28:01.680]  純淨的 乾淨的水
[00:28:01.680 --> 00:28:04.680]  當我們在說 主恩滿溢
[00:28:04.680 --> 00:28:07.680]  臨到我們生命裡的時候呢 當然代表
[00:28:07.680 --> 00:28:10.680]  神願意大大的祝福我們啊
[00:28:10.680 --> 00:28:13.680]  還有一個意思呢 是否願意
[00:28:13.680 --> 00:28:16.680]  當我們被神的靈充滿的時候
[00:28:16.680 --> 00:28:19.680]  各樣污穢的想法
[00:28:19.680 --> 00:28:22.680]  屬於世界上的聲音
[00:28:22.680 --> 00:28:25.680]  各樣的小幸和軟弱
[00:28:25.680 --> 00:28:28.680]  都因著神恩典的充滿
[00:28:28.680 --> 00:28:31.680]  把它流出來 把它拿去
[00:28:31.680 --> 00:28:34.680]  就好像那首詩歌一樣啊
[00:28:34.680 --> 00:28:37.680]  當我們定精在主容美的時候啊
[00:28:37.680 --> 00:28:40.680]  世界上各樣的事情
[00:28:40.680 --> 00:28:43.680]  都沒有了什麼了 各樣的標準價值觀
[00:28:43.680 --> 00:28:46.680]  的那種挑戰 不會影響我了
[00:28:46.680 --> 00:28:49.680]  世上一切變黯淡
[00:28:49.680 --> 00:28:52.680]  我們願意好好的來愛我們這個神的時候
[00:28:52.680 --> 00:28:55.680]  叫做主恩滿溢
[00:28:55.680 --> 00:28:58.680]  被神的恩典大大的充滿啊
[00:28:58.680 --> 00:29:01.680]  好 那人對神
[00:29:01.680 --> 00:29:04.680]  應有怎麼樣的回應呢
[00:29:04.680 --> 00:29:07.680]  神這裡也說了第十節
[00:29:07.680 --> 00:29:10.680]  我的見證 我所揀選的僕人
[00:29:10.680 --> 00:29:13.680]  我所揀選的僕人
[00:29:13.680 --> 00:29:16.680]  我們是屬神的
[00:29:16.680 --> 00:29:19.680]  我們有沒有真的是很好地做好
[00:29:19.680 --> 00:29:22.680]  僕人的身份 在我們的
[00:29:22.680 --> 00:29:25.680]  言語 行為
[00:29:25.680 --> 00:29:28.680]  家庭 侍奉 職場
[00:29:28.680 --> 00:29:31.680]  和學業當中 做好了這樣一種
[00:29:31.680 --> 00:29:34.680]  的見證了呢 一起來榮耀神
[00:29:34.680 --> 00:29:37.680]  都是我們對神的回應
[00:29:37.680 --> 00:29:40.680]  而神這裡呢 在第四節 其實
[00:29:40.680 --> 00:29:43.680]  四節比較前呢 很早就講述了
[00:29:43.680 --> 00:29:46.680]  我們在神心目裡面當中的未知了
[00:29:46.680 --> 00:29:49.680]  未知了 為什麼神
[00:29:49.680 --> 00:29:52.680]  叫我們不要懼怕呢 為什麼神願意
[00:29:52.680 --> 00:29:55.680]  拯救我們 幫助我們 提醒我們呢
[00:29:55.680 --> 00:29:58.680]  因為神看我們
[00:29:58.680 --> 00:30:01.680]  為寶為尊啊
[00:30:01.680 --> 00:30:04.680]  看我們為寶貝 為尊貴的
[00:30:04.680 --> 00:30:07.680]  願意這樣來愛我們 願意來提醒我們
[00:30:07.680 --> 00:30:10.680]  教我們從污穢
[00:30:10.680 --> 00:30:13.680]  裡面帶領出來 將畢竟
[00:30:13.680 --> 00:30:16.680]  要走的那條死亡的道路裡面 敗壞的
[00:30:16.680 --> 00:30:19.680]  價值觀 被世界影響的心
[00:30:19.680 --> 00:30:22.680]  裡面 拯救出來
[00:30:22.680 --> 00:30:25.680]  活出一個得勝的生命的時候
[00:30:25.680 --> 00:30:28.680]  我們就是和神的呼應了
[00:30:28.680 --> 00:30:31.680]  所以這裡呢 講到人和神之間
[00:30:31.680 --> 00:30:34.680]  我們的眼目看神看人
[00:30:34.680 --> 00:30:37.680]  也有這樣一個互相相愛的呼應
[00:30:37.680 --> 00:30:40.680]  上帝愛世人
[00:30:40.680 --> 00:30:43.680]  甚至把耶穌基督就賜給他們 賜給了
[00:30:43.680 --> 00:30:46.680]  我們 為我們釘死在十字架上
[00:30:46.680 --> 00:30:49.680]  我們可以有這樣一個相信 信心
[00:30:49.680 --> 00:30:52.680]  可以得到永恆的確具
[00:30:52.680 --> 00:30:55.680]  這個是神莫大愛的表達
[00:30:55.680 --> 00:30:58.680]  我們人呢 也有愛的
[00:30:58.680 --> 00:31:01.680]  回應啊 記不記得最大的誡命是什麼
[00:31:01.680 --> 00:31:04.680]  你要盡心盡心盡力
[00:31:04.680 --> 00:31:07.680]  盡力 愛主你的神
[00:31:07.680 --> 00:31:10.680]  其次也是愛人如己啊
[00:31:10.680 --> 00:31:13.680]  神對人的愛 人也要對神
[00:31:13.680 --> 00:31:16.680]  有愛 愛彼此之間的呼應啊
[00:31:16.680 --> 00:31:19.680]  所以呢 這裡講到啊
[00:31:19.680 --> 00:31:22.680]  所有的關係之間呢
[00:31:22.680 --> 00:31:25.680]  都會有這樣一個呼應
[00:31:25.680 --> 00:31:28.680]  就比如說 我們今天的讀經啊
[00:31:28.680 --> 00:31:31.680]  用一個有起有應的形式
[00:31:31.680 --> 00:31:34.680]  來彼此共同的完成啊
[00:31:34.680 --> 00:31:37.680]  我們任何的關係 都需要一種良性的互動
[00:31:37.680 --> 00:31:40.680]  包括現在我們社會上講的很多啊
[00:31:40.680 --> 00:31:43.680]  最被人稱頌的一種戀情也好
[00:31:43.680 --> 00:31:46.680]  愛情也好 叫做
[00:31:46.680 --> 00:31:49.680]  雙向奔赴的愛情啊
[00:31:49.680 --> 00:31:52.680]  我們和神之間呢 也要有這種
[00:31:52.680 --> 00:31:55.680]  愛的呼應
[00:31:55.680 --> 00:31:58.680]  愛的呼應
[00:31:58.680 --> 00:32:01.680]  想想 我們和神之間
[00:32:01.680 --> 00:32:04.680]  達到了這樣一種關係的時候
[00:32:04.680 --> 00:32:07.680]  我們蒙神的喜悅
[00:32:07.680 --> 00:32:10.680]  真的在世界裡面 活出各樣的見證來
[00:32:10.680 --> 00:32:13.680]  所以何為得勝呢 首先啊
[00:32:13.680 --> 00:32:16.680]  有幾點啊 當然有很多啦 我試著
[00:32:16.680 --> 00:32:19.680]  總結一下就是 首先
[00:32:19.680 --> 00:32:22.680]  尋找到獨一的真神
[00:32:22.680 --> 00:32:25.680]  誰才是真神 世界的價值觀嗎
[00:32:25.680 --> 00:32:28.680]  各樣世界裡面所謂的
[00:32:28.680 --> 00:32:31.680]  信仰嗎 都不是
[00:32:31.680 --> 00:32:34.680]  獨一的 超越時空的 帶領我們
[00:32:34.680 --> 00:32:37.680]  出死入生的一位真神啊
[00:32:37.680 --> 00:32:40.680]  他叫做一種的得勝 第一步啊
[00:32:40.680 --> 00:32:43.680]  第一步 還有呢 就是
[00:32:43.680 --> 00:32:46.680]  高山低谷的平安 我們會有
[00:32:46.680 --> 00:32:49.680]  各樣的挑戰的 不出奇的
[00:32:49.680 --> 00:32:52.680]  但是我們在高山低谷裡面
[00:32:52.680 --> 00:32:55.680]  倚靠神 神的平安 充滿了我們的時候
[00:32:55.680 --> 00:32:58.680]  你就是得勝了 在那件事情上 就得勝了
[00:32:58.680 --> 00:33:01.680]  還有在罪惡引誘中的
[00:33:01.680 --> 00:33:04.680]  忠貞啊 忠貞
[00:33:04.680 --> 00:33:07.680]  忠誠 還有聖潔 我願意
[00:33:07.680 --> 00:33:10.680]  持守 我願意呼應神 我願意
[00:33:10.680 --> 00:33:13.680]  這樣去愛神 各樣的引誘
[00:33:13.680 --> 00:33:16.680]  影響不了我 你已經得勝了
[00:33:16.680 --> 00:33:19.680]  還有就是 世俗
[00:33:19.680 --> 00:33:22.680]  敗壞當中的見證
[00:33:22.680 --> 00:33:25.680]  不單是不要被這個世界
[00:33:25.680 --> 00:33:28.680]  所影響 還要帶著主的真理
[00:33:28.680 --> 00:33:31.680]  和愛和祝福 去影響這個世界
[00:33:31.680 --> 00:33:34.680]  見證 還有最後啊
[00:33:34.680 --> 00:33:37.680]  進入到真正的永恆 不是說嗎
[00:33:37.680 --> 00:33:40.680]  笑到最後才笑得最好啊
[00:33:40.680 --> 00:33:43.680]  真正怎麼樣
[00:33:43.680 --> 00:33:46.680]  我們有永恆的確具 那個才是真正的
[00:33:46.680 --> 00:33:49.680]  得勝 感謝我們的父神
[00:33:49.680 --> 00:33:52.680]  今天讓我們一起來思考 活出得勝的人生
[00:33:52.680 --> 00:33:55.680]  願我們將眼目 既看到
[00:33:55.680 --> 00:33:58.680]  愛我們的神 也看到
[00:33:58.680 --> 00:34:01.680]  我們是如此需要神的 我們的自己
[00:34:01.680 --> 00:34:04.680]  願我們好好的跟隨 願我們真正的
[00:34:04.680 --> 00:34:07.680]  得勝 我們一起來禱告
[00:34:07.680 --> 00:34:10.680]  天父
[00:34:10.680 --> 00:34:13.680]  愛我們的主
[00:34:13.680 --> 00:34:16.680]  謝謝你的看顧 保守和提醒
[00:34:16.680 --> 00:34:19.680]  真的 這個世界有各樣的挑戰
[00:34:19.680 --> 00:34:22.680]  有各樣的困境和價值觀
[00:34:22.680 --> 00:34:25.680]  願我們不要受他的影響
[00:34:25.680 --> 00:34:28.680]  願我們 注目在你的時候
[00:34:28.680 --> 00:34:31.680]  我們看到真正的拯救
[00:34:31.680 --> 00:34:34.680]  和幫助 我們就不要
[00:34:34.680 --> 00:34:37.680]  害怕 不要害怕
[00:34:37.680 --> 00:34:40.680]  好好的用這顆對神單純的愛心
[00:34:40.680 --> 00:34:43.680]  來回應主你對我們的愛
[00:34:43.680 --> 00:34:46.680]  在我們的生活當中的
[00:34:46.680 --> 00:34:49.680]  每一天 每一個細節
[00:34:49.680 --> 00:34:52.680]  我們要活出見證 我們要做出
[00:34:52.680 --> 00:34:55.680]  見證 在永恆裡面
[00:34:55.680 --> 00:34:58.680]  我們要真正的得勝 感謝
[00:34:58.680 --> 00:35:01.680]  感謝我們的父神 感謝主你垂聽了我們
[00:35:01.680 --> 00:35:04.680]  同心合一的禱告 奉主耶穌基督
[00:35:04.680 --> 00:35:07.680]  得勝的名而求 阿們

