
[00:00:00.000 --> 00:00:02.920]  請姊妹早晨 主內平安
[00:19:25.040 --> 00:19:27.040]  什麼拌飯
[00:19:27.040 --> 00:19:29.040]  不是鮑魚叫什麼拌飯
[00:19:29.040 --> 00:19:31.040]  魚翅拌飯
[00:19:31.040 --> 00:19:33.040]  我當然不會這樣做
[00:19:33.040 --> 00:19:35.040]  大家都有所不知
[00:19:35.040 --> 00:19:37.040]  全道人都不是
[00:19:37.040 --> 00:19:39.040]  很高薪水
[00:19:39.040 --> 00:19:41.040]  我怎麼能夠每晚去喝紅酒
[00:19:41.040 --> 00:19:43.040]  每天去吃鮑魚魚翅
[00:19:43.040 --> 00:19:45.040]  是不是
[00:19:45.040 --> 00:19:47.040]  上帝是不是在說多餘的東西
[00:19:47.040 --> 00:19:49.040]  又不是
[00:19:49.040 --> 00:19:51.040]  我相信
[00:19:51.040 --> 00:19:53.040]  上帝的心意
[00:19:53.040 --> 00:19:55.040]  這一段的說話
[00:19:55.040 --> 00:19:57.040]  那些曠野裏的以色列人
[00:19:57.040 --> 00:19:59.040]  要知道
[00:19:59.040 --> 00:20:01.040]  他們日後進入了迦南地
[00:20:01.040 --> 00:20:03.040]  當他們
[00:20:03.040 --> 00:20:05.040]  攻取了迦南地之後
[00:20:05.040 --> 00:20:07.040]  那些葡萄真的隨處可得
[00:20:07.040 --> 00:20:09.040]  那些的享受
[00:20:09.040 --> 00:20:11.040]  的確他們很容易就有
[00:20:11.040 --> 00:20:13.040]  上帝預備
[00:20:13.040 --> 00:20:15.040]  他們的心
[00:20:15.040 --> 00:20:17.040]  即使在埃及你沒有這樣的享受
[00:20:17.040 --> 00:20:19.040]  但當日後你有的時候
[00:20:19.040 --> 00:20:21.040]  你都要緊守
[00:20:21.040 --> 00:20:23.040]  如果你願意
[00:20:23.040 --> 00:20:25.040]  高度的聖潔
[00:20:25.040 --> 00:20:27.040]  歸耶和華為聖的話
[00:20:27.040 --> 00:20:29.040]  你要自限
[00:20:29.040 --> 00:20:31.040]  限制你自己
[00:20:31.040 --> 00:20:33.040]  不要在你的心思裏
[00:20:33.040 --> 00:20:35.040]  你在埃及見到那些人
[00:20:35.040 --> 00:20:37.040]  在這裏喝酒坐落在這裏吃葡萄
[00:20:37.040 --> 00:20:39.040]  你是怎樣
[00:20:39.040 --> 00:20:41.040]  你只是跪在這裏去服侍
[00:20:41.040 --> 00:20:43.040]  你不要恨
[00:20:43.040 --> 00:20:45.040]  這樣去吃葡萄
[00:20:45.040 --> 00:20:47.040]  不要恨那些調味料
[00:20:47.040 --> 00:20:49.040]  不要恨那些酒
[00:20:49.040 --> 00:20:51.040]  將來當你有一日
[00:20:51.040 --> 00:20:53.040]  在迦南地的時候
[00:20:53.040 --> 00:20:55.040]  你都可以自限
[00:20:55.040 --> 00:20:57.040]  控制你自己
[00:20:57.040 --> 00:20:59.040]  不是追求享受的人
[00:20:59.040 --> 00:21:01.040]  而講到那西爾人
[00:21:01.040 --> 00:21:03.040]  和祭司利美人有什麼分別呢
[00:21:03.040 --> 00:21:05.040]  祭司利美人是被上帝
[00:21:05.040 --> 00:21:07.040]  揀選而且有年齡的限制
[00:21:07.040 --> 00:21:09.040]  20歲開始
[00:21:09.040 --> 00:21:11.040]  到大約50歲就榮休
[00:21:11.040 --> 00:21:13.040]  當然我都很想
[00:21:13.040 --> 00:21:15.040]  50歲就榮休
[00:21:15.040 --> 00:21:17.040]  如果是的話我已經榮休了
[00:21:17.040 --> 00:21:19.040]  不過未到
[00:21:19.040 --> 00:21:21.040]  我未到
[00:21:21.040 --> 00:21:23.040]  應該怎樣講呢
[00:21:23.040 --> 00:21:25.040]  我未到香港的榮休
[00:21:25.040 --> 00:21:27.040]  他們可以喝酒
[00:21:27.040 --> 00:21:29.040]  只限男性
[00:21:29.040 --> 00:21:31.040]  但是那西爾人
[00:21:31.040 --> 00:21:33.040]  不可以喝酒
[00:21:33.040 --> 00:21:35.040]  不可以吃葡萄
[00:21:35.040 --> 00:21:37.040]  而且
[00:21:37.040 --> 00:21:39.040]  他們是男女老幼
[00:21:39.040 --> 00:21:41.040]  不分年齡不分宗族
[00:21:41.040 --> 00:21:43.040]  只要你願意
[00:21:43.040 --> 00:21:45.040]  上帝就接納
[00:21:45.040 --> 00:21:47.040]  你可以歸向他
[00:21:47.040 --> 00:21:49.040]  除此之外
[00:21:49.040 --> 00:21:51.040]  那西爾人還有一些條例
[00:21:51.040 --> 00:21:53.040]  這裏叫做
[00:21:53.040 --> 00:21:55.040]  離族歸神的日子
[00:21:55.040 --> 00:21:57.040]  離族的意思
[00:21:57.040 --> 00:21:59.040]  不是我們
[00:21:59.040 --> 00:22:01.040]  中國人的思想裏面
[00:22:01.040 --> 00:22:03.040]  那些剃度的人
[00:22:03.040 --> 00:22:05.040]  走去深山
[00:22:05.040 --> 00:22:07.040]  出家
[00:22:07.040 --> 00:22:09.040]  變了私姑和尚
[00:22:09.040 --> 00:22:11.040]  離族的意思是即使你活在
[00:22:11.040 --> 00:22:13.040]  一個世界的生活裏面
[00:22:13.040 --> 00:22:15.040]  不過
[00:22:15.040 --> 00:22:17.040]  不按著世界的
[00:22:17.040 --> 00:22:19.040]  世俗的價值觀去生活
[00:22:19.040 --> 00:22:21.040]  包括
[00:22:21.040 --> 00:22:23.040]  不要用剃刀剃頭
[00:22:23.040 --> 00:22:25.040]  任由頭髮留長
[00:22:25.040 --> 00:22:27.040]  要聖潔
[00:22:27.040 --> 00:22:29.040]  上星期
[00:22:29.040 --> 00:22:31.040]  何牧師提醒我們
[00:22:31.040 --> 00:22:33.040]  聖潔不是代表完全
[00:22:33.040 --> 00:22:35.040]  完美的意思
[00:22:35.040 --> 00:22:37.040]  是代表分別出來
[00:22:37.040 --> 00:22:39.040]  為何歸上帝為聖
[00:22:39.040 --> 00:22:41.040]  歸向上帝的人
[00:22:41.040 --> 00:22:43.040]  要留長頭髮
[00:22:43.040 --> 00:22:45.040]  為何要剃頭呢
[00:22:45.040 --> 00:22:47.040]  剛才我給大家看了
[00:22:47.040 --> 00:22:49.040]  埃及的祭司
[00:22:49.040 --> 00:22:51.040]  埃及祭司有沒有頭髮
[00:22:51.040 --> 00:22:53.040]  沒有頭髮
[00:22:53.040 --> 00:22:55.040]  剃到一乾二淨
[00:22:55.040 --> 00:22:57.040]  神提醒
[00:22:57.040 --> 00:22:59.040]  那西爾人
[00:22:59.040 --> 00:23:01.040]  提醒想親近他的人
[00:23:01.040 --> 00:23:03.040]  你不要學那些
[00:23:03.040 --> 00:23:05.040]  世俗化的
[00:23:05.040 --> 00:23:07.040]  剃了頭
[00:23:07.040 --> 00:23:09.040]  以為自己這樣是聖潔
[00:23:09.040 --> 00:23:11.040]  不是
[00:23:11.040 --> 00:23:13.040]  再者
[00:23:13.040 --> 00:23:15.040]  還不可以觸碰屍體
[00:23:15.040 --> 00:23:17.040]  不可以觸碰的屍體
[00:23:17.040 --> 00:23:19.040]  包括他們的父母
[00:23:19.040 --> 00:23:21.040]  弟兄姊妹
[00:23:21.040 --> 00:23:23.040]  因為他們離族的頭
[00:23:23.040 --> 00:23:25.040]  要歸上帝為聖
[00:23:25.040 --> 00:23:27.040]  這裡提到
[00:23:27.040 --> 00:23:29.040]  他們不可以觸碰屍體
[00:23:29.040 --> 00:23:31.040]  但他們幾十年來在埃及
[00:23:31.040 --> 00:23:33.040]  那些祭司觸不觸碰屍體
[00:23:33.040 --> 00:23:35.040]  觸不觸碰
[00:23:35.040 --> 00:23:37.040]  觸碰
[00:23:37.040 --> 00:23:39.040]  用來做木乃伊
[00:23:39.040 --> 00:23:41.040]  在說另一個世界
[00:23:41.040 --> 00:23:43.040]  這裡提到
[00:23:43.040 --> 00:23:45.040]  為什麼不觸碰屍體
[00:23:45.040 --> 00:23:47.040]  為什麼要分別為聖
[00:23:47.040 --> 00:23:49.040]  因為上帝是生命的存緣
[00:23:49.040 --> 00:23:52.040]  死亡是沾染上帝的污穢
[00:23:52.040 --> 00:23:54.040]  所以那西爾人和祭司
[00:23:54.040 --> 00:23:56.040]  和異教祭司
[00:23:56.040 --> 00:23:58.040]  的分別是什麼呢
[00:23:58.040 --> 00:24:02.040]  以色列人的祭司
[00:24:02.040 --> 00:24:04.040]  他們有個面牌
[00:24:04.040 --> 00:24:06.040]  大祭司寫著歸耶和華為聖
[00:24:06.040 --> 00:24:08.040]  是上帝揀選
[00:24:08.040 --> 00:24:10.040]  但假如你願意
[00:24:10.040 --> 00:24:12.040]  自己都去服侍上帝
[00:24:12.040 --> 00:24:14.040]  分別為聖的話
[00:24:14.040 --> 00:24:16.040]  上帝都接納你
[00:24:16.040 --> 00:24:18.040]  給你的頭
[00:24:18.040 --> 00:24:20.040]  用你的頭髮來表達
[00:24:20.040 --> 00:24:22.040]  你是分別為聖
[00:24:22.040 --> 00:24:24.040]  然後異教的祭司
[00:24:24.040 --> 00:24:26.040]  用刀剃頭
[00:24:26.040 --> 00:24:28.040]  可能對他們來說
[00:24:28.040 --> 00:24:30.040]  這個叫做潔淨
[00:24:30.040 --> 00:24:32.040]  不過在上帝來說
[00:24:32.040 --> 00:24:34.040]  你留頭髮
[00:24:34.040 --> 00:24:36.040]  不要跟那些世俗的人
[00:24:36.040 --> 00:24:38.040]  這個才是聖潔
[00:24:38.040 --> 00:24:40.040]  不可以處理屍體
[00:24:40.040 --> 00:24:42.040]  因為上帝
[00:24:42.040 --> 00:24:44.040]  才是生命的存緣
[00:24:44.040 --> 00:24:46.040]  你不需要去搞那些屍體
[00:24:46.040 --> 00:24:48.040]  來搞任何一些
[00:24:48.040 --> 00:24:50.040]  死後有任何生活的東西
[00:24:50.040 --> 00:24:52.040]  這些不關事
[00:24:52.040 --> 00:24:54.040]  唯有信靠上帝
[00:24:54.040 --> 00:24:56.040]  當我們
[00:24:56.040 --> 00:24:58.040]  知道有這些規矩的時候
[00:24:58.040 --> 00:25:00.040]  你說我可以
[00:25:00.040 --> 00:25:02.040]  刻意地不去
[00:25:02.040 --> 00:25:04.040]  喝酒不去享受不去吃葡萄
[00:25:04.040 --> 00:25:06.040]  或者刻意地
[00:25:06.040 --> 00:25:08.040]  我不去剃頭髮
[00:25:08.040 --> 00:25:10.040]  這些是我們做得到的
[00:25:10.040 --> 00:25:12.040]  但有沒有人在我們身邊死了
[00:25:12.040 --> 00:25:14.040]  我們就避不了
[00:25:14.040 --> 00:25:16.040]  這裡說到
[00:25:16.040 --> 00:25:18.040]  若果有人
[00:25:18.040 --> 00:25:20.040]  失敬無神
[00:25:20.040 --> 00:25:22.040]  在拿西爾人身邊死了
[00:25:22.040 --> 00:25:24.040]  拿西爾人就要
[00:25:24.040 --> 00:25:26.040]  用贖罪祭和
[00:25:26.040 --> 00:25:28.040]  梵祭來
[00:25:28.040 --> 00:25:30.040]  再一次潔淨
[00:25:30.040 --> 00:25:32.040]  而完了之後
[00:25:32.040 --> 00:25:34.040]  你要另定一個日期
[00:25:34.040 --> 00:25:36.040]  再歸向神
[00:25:36.040 --> 00:25:38.040]  因為已經沾染了世俗
[00:25:38.040 --> 00:25:40.040]  所以重新要再來
[00:25:40.040 --> 00:25:42.040]  另定日期的時候
[00:25:42.040 --> 00:25:44.040]  就要有一個贖遣祭
[00:25:44.040 --> 00:25:46.040]  好了
[00:25:46.040 --> 00:25:48.040]  拿西爾人
[00:25:48.040 --> 00:25:50.040]  分別遺姓的日期是自選的
[00:25:50.040 --> 00:25:52.040]  你可以選終生
[00:25:52.040 --> 00:25:54.040]  你可以選
[00:25:54.040 --> 00:25:56.040]  三年五年
[00:25:56.040 --> 00:25:58.040]  或者三個月五個月
[00:25:58.040 --> 00:26:00.040]  一年十年
[00:26:00.040 --> 00:26:02.040]  你都可以選擇
[00:26:02.040 --> 00:26:04.040]  當你選定的日期滿了之後
[00:26:04.040 --> 00:26:06.040]  你就分別要獻
[00:26:06.040 --> 00:26:08.040]  梵祭贖罪祭平安祭
[00:26:08.040 --> 00:26:10.040]  掃祭電祭搖祭
[00:26:10.040 --> 00:26:12.040]  更加要將你離族歸神
[00:26:12.040 --> 00:26:14.040]  你留起的頭髮
[00:26:14.040 --> 00:26:16.040]  剃了下來
[00:26:16.040 --> 00:26:18.040]  獻在平安祭的火上
[00:26:18.040 --> 00:26:22.040]  不知道大家聽見那麼多祭
[00:26:22.040 --> 00:26:24.040]  有沒有頭暈了
[00:26:24.040 --> 00:26:26.040]  我讀一次
[00:26:26.040 --> 00:26:28.040]  梵祭贖罪祭平安祭
[00:26:28.040 --> 00:26:30.040]  掃祭電祭搖祭贖遣祭
[00:26:30.040 --> 00:26:34.040]  大家看見我的table那麼清楚
[00:26:34.040 --> 00:26:36.040]  你就看得容易
[00:26:36.040 --> 00:26:38.040]  但當我看經文的時候
[00:26:38.040 --> 00:26:40.040]  九節夜一節
[00:26:40.040 --> 00:26:42.040]  這個祭那個祭
[00:26:42.040 --> 00:26:44.040]  搞到我想跟林牧師說我不祭了
[00:26:44.040 --> 00:26:46.040]  我不想說了
[00:26:46.040 --> 00:26:48.040]  但當我想深一層
[00:26:48.040 --> 00:26:50.040]  為什麼要那麼多祭呢
[00:26:50.040 --> 00:26:52.040]  是因為上帝
[00:26:52.040 --> 00:26:54.040]  容許人有機會
[00:26:54.040 --> 00:26:56.040]  即使
[00:26:56.040 --> 00:26:58.040]  你沾染了世俗
[00:26:58.040 --> 00:27:00.040]  讓人可以透過
[00:27:00.040 --> 00:27:02.040]  獻祭
[00:27:02.040 --> 00:27:04.040]  再次跟他一起
[00:27:04.040 --> 00:27:06.040]  復和
[00:27:06.040 --> 00:27:08.040]  再次回到他的身邊
[00:27:08.040 --> 00:27:12.040]  給大家看圖
[00:27:12.040 --> 00:27:14.040]  贖罪祭
[00:27:14.040 --> 00:27:16.040]  是獻斑溝或甲子
[00:27:16.040 --> 00:27:18.040]  梵祭
[00:27:18.040 --> 00:27:20.040]  是獻羊羔
[00:27:20.040 --> 00:27:22.040]  沒有殘疾的羊羔
[00:27:22.040 --> 00:27:24.040]  贖遣祭
[00:27:24.040 --> 00:27:26.040]  是獻公綿羊
[00:27:26.040 --> 00:27:28.040]  平安祭
[00:27:28.040 --> 00:27:30.040]  是將所有的獻祭
[00:27:30.040 --> 00:27:32.040]  獻祭者
[00:27:32.040 --> 00:27:34.040]  可以吃一份
[00:27:34.040 --> 00:27:36.040]  剛才那些
[00:27:36.040 --> 00:27:38.040]  斑溝、羊羔、公綿羊
[00:27:38.040 --> 00:27:40.040]  是不可以吃的
[00:27:40.040 --> 00:27:42.040]  平安祭是可以吃的
[00:27:42.040 --> 00:27:44.040]  掃祭
[00:27:44.040 --> 00:27:46.040]  是將上帝賜給人
[00:27:46.040 --> 00:27:48.040]  封條與順的農產品
[00:27:48.040 --> 00:27:50.040]  來獻上
[00:27:50.040 --> 00:27:52.040]  然後電祭
[00:27:52.040 --> 00:27:54.040]  電祭是將酒
[00:27:54.040 --> 00:27:56.040]  來傾倒
[00:27:56.040 --> 00:27:58.040]  就不像我們中國人
[00:27:58.040 --> 00:28:00.040]  一些習俗
[00:28:00.040 --> 00:28:02.040]  會電酒
[00:28:02.040 --> 00:28:04.040]  中國人的電酒
[00:28:04.040 --> 00:28:06.040]  是祭鬼的
[00:28:06.040 --> 00:28:08.040]  而古以色列人
[00:28:08.040 --> 00:28:10.040]  他們的電酒
[00:28:10.040 --> 00:28:12.040]  是代表傾出
[00:28:12.040 --> 00:28:14.040]  然後搖祭
[00:28:14.040 --> 00:28:16.040]  代表上帝拿著最美的
[00:28:16.040 --> 00:28:18.040]  那塊肉的部分
[00:28:18.040 --> 00:28:20.040]  搖來搖去
[00:28:20.040 --> 00:28:22.040]  我們不要記什麼祭
[00:28:22.040 --> 00:28:24.040]  我想大家去看看那些祭
[00:28:24.040 --> 00:28:26.040]  背後的意義
[00:28:26.040 --> 00:28:28.040]  贖罪祭的意義
[00:28:28.040 --> 00:28:30.040]  是上帝為了要潔淨
[00:28:30.040 --> 00:28:32.040]  和赦免人
[00:28:32.040 --> 00:28:34.040]  犯祭的意義
[00:28:34.040 --> 00:28:36.040]  是讓人完全降服
[00:28:36.040 --> 00:28:38.040]  在祂的面前
[00:28:38.040 --> 00:28:40.040]  贖遣祭的意義
[00:28:40.040 --> 00:28:42.040]  是當我們犯了錯的時候
[00:28:42.040 --> 00:28:44.040]  作出一個補償
[00:28:44.040 --> 00:28:46.040]  平安祭
[00:28:46.040 --> 00:28:48.040]  是上帝願意
[00:28:48.040 --> 00:28:50.040]  和神之間有復和
[00:28:50.040 --> 00:28:52.040]  然後上帝賜給你
[00:28:52.040 --> 00:28:54.040]  雨水、陽光
[00:28:54.040 --> 00:28:56.040]  種子、植物
[00:28:56.040 --> 00:28:58.040]  所以獻上
[00:28:58.040 --> 00:29:00.040]  掃祭作為一種感恩
[00:29:00.040 --> 00:29:02.040]  因著
[00:29:02.040 --> 00:29:04.040]  上帝那麼多的恩典
[00:29:04.040 --> 00:29:06.040]  那麼願意和我們一起
[00:29:06.040 --> 00:29:08.040]  於是人傾出
[00:29:08.040 --> 00:29:10.040]  所有就有電祭
[00:29:10.040 --> 00:29:12.040]  當我們願意傾出
[00:29:12.040 --> 00:29:14.040]  所有、願意感恩、願意犯錯
[00:29:14.040 --> 00:29:16.040]  願意去到上帝面前
[00:29:16.040 --> 00:29:18.040]  復和的時候
[00:29:18.040 --> 00:29:20.040]  上帝就會拿起
[00:29:20.040 --> 00:29:22.040]  即是用祭司拿起
[00:29:22.040 --> 00:29:24.040]  一塊上等的肉
[00:29:24.040 --> 00:29:26.040]  搖晃搖晃
[00:29:26.040 --> 00:29:28.040]  祭司可以吃 獻祭的人可以吃
[00:29:28.040 --> 00:29:30.040]  代表著上帝對你的悅立
[00:29:30.040 --> 00:29:32.040]  好像剛才敬拜隊
[00:29:32.040 --> 00:29:34.040]  帶領詩歌的時候
[00:29:34.040 --> 00:29:36.040]  一路唱 我不知道大家有沒有
[00:29:36.040 --> 00:29:38.040]  我自己一路唱的時候
[00:29:38.040 --> 00:29:40.040]  我的身體都不其然在搖晃搖晃
[00:29:40.040 --> 00:29:42.040]  代表著那份快樂
[00:29:42.040 --> 00:29:44.040]  和喜悅
[00:29:44.040 --> 00:29:46.040]  祭禮人是人
[00:29:46.040 --> 00:29:48.040]  自己願意在世俗之中
[00:29:48.040 --> 00:29:50.040]  分別為聖歸向上帝
[00:29:50.040 --> 00:29:52.040]  而各種
[00:29:52.040 --> 00:29:54.040]  獻祭的條例就代表著
[00:29:54.040 --> 00:29:56.040]  上帝接納
[00:29:56.040 --> 00:29:58.040]  一些自願歸向
[00:29:58.040 --> 00:30:00.040]  祂的人
[00:30:00.040 --> 00:30:02.040]  一種愛和接納
[00:30:02.040 --> 00:30:04.040]  人愛上帝
[00:30:04.040 --> 00:30:06.040]  上帝接納你的愛
[00:30:06.040 --> 00:30:08.040]  然後人尊榮上帝
[00:30:08.040 --> 00:30:10.040]  上帝喜悅你
[00:30:10.040 --> 00:30:12.040]  尊榮祂
[00:30:12.040 --> 00:30:14.040]  曾經許道良牧師
[00:30:14.040 --> 00:30:16.040]  在播道神學院
[00:30:16.040 --> 00:30:18.040]  前幾任的院長
[00:30:18.040 --> 00:30:20.040]  他曾經說過
[00:30:20.040 --> 00:30:22.040]  神愛我們是我們的權利
[00:30:22.040 --> 00:30:24.040]  因為是與生俱來
[00:30:24.040 --> 00:30:26.040]  這個是
[00:30:26.040 --> 00:30:28.040]  我們與生俱來
[00:30:28.040 --> 00:30:30.040]  神愛我們 因為神就是愛
[00:30:30.040 --> 00:30:32.040]  但是得不得到
[00:30:32.040 --> 00:30:34.040]  上帝的喜悅
[00:30:34.040 --> 00:30:36.040]  能不能夠得到悅立
[00:30:36.040 --> 00:30:38.040]  是靠我們努力
[00:30:38.040 --> 00:30:40.040]  有沒有維持與上帝之間的關係
[00:30:40.040 --> 00:30:42.040]  就要人來付出
[00:30:42.040 --> 00:30:44.040]  所以我們看到
[00:30:44.040 --> 00:30:46.040]  拿西爾人所獻的祭
[00:30:46.040 --> 00:30:48.040]  一點都不少
[00:30:48.040 --> 00:30:50.040]  剛才提到
[00:30:50.040 --> 00:30:52.040]  在文掃記開首的時候
[00:30:52.040 --> 00:30:54.040]  數點人數
[00:30:54.040 --> 00:30:56.040]  是為要揀選那些人
[00:30:56.040 --> 00:30:58.040]  來去打仗
[00:30:58.040 --> 00:31:00.040]  20歲開外
[00:31:00.040 --> 00:31:02.040]  成為軍隊
[00:31:02.040 --> 00:31:04.040]  我就會形容
[00:31:04.040 --> 00:31:06.040]  拿西爾人
[00:31:06.040 --> 00:31:08.040]  是那些不分年齡
[00:31:08.040 --> 00:31:10.040]  不分種別
[00:31:10.040 --> 00:31:12.040]  不分宗族的人
[00:31:12.040 --> 00:31:14.040]  甘心樂意
[00:31:14.040 --> 00:31:16.040]  不單只是成為軍隊
[00:31:16.040 --> 00:31:18.040]  還是軍隊的精兵
[00:31:18.040 --> 00:31:20.040]  在他們的生活裡
[00:31:20.040 --> 00:31:22.040]  分別為性
[00:31:22.040 --> 00:31:24.040]  不貪求世界的享樂
[00:31:24.040 --> 00:31:26.040]  甘於平淡
[00:31:26.040 --> 00:31:28.040]  在群眾裡
[00:31:28.040 --> 00:31:30.040]  不是學習世俗的人
[00:31:30.040 --> 00:31:32.040]  而是願意顯露身份
[00:31:32.040 --> 00:31:34.040]  不沉醉於世俗
[00:31:34.040 --> 00:31:36.040]  不以基督為恥
[00:31:36.040 --> 00:31:38.040]  而在關係的當中
[00:31:38.040 --> 00:31:40.040]  愛上帝 尊榮上帝
[00:31:40.040 --> 00:31:42.040]  過於尊榮
[00:31:42.040 --> 00:31:44.040]  他的父母 兒女
[00:31:44.040 --> 00:31:46.040]  他的家人
[00:31:46.040 --> 00:31:48.040]  因為耶穌說
[00:31:48.040 --> 00:31:50.040]  若果你愛父母 你的兒女
[00:31:50.040 --> 00:31:52.040]  超過愛我的話
[00:31:52.040 --> 00:31:54.040]  不配作我的門徒
[00:31:54.040 --> 00:31:56.040]  有些人
[00:31:56.040 --> 00:31:58.040]  可以這樣高度的聖潔
[00:31:58.040 --> 00:32:00.040]  來選擇歸向神
[00:32:00.040 --> 00:32:02.040]  而神
[00:32:02.040 --> 00:32:04.040]  就不設界限
[00:32:04.040 --> 00:32:06.040]  祝福人
[00:32:06.040 --> 00:32:08.040]  所有他相熟的人
[00:32:08.040 --> 00:32:10.040]  無論你選擇做拿西爾人
[00:32:10.040 --> 00:32:12.040]  或不選擇做拿西爾人
[00:32:12.040 --> 00:32:14.040]  上帝都願意祝福你
[00:32:14.040 --> 00:32:16.040]  他就吩咐大祭司
[00:32:16.040 --> 00:32:18.040]  要祝福這樣的會眾
[00:32:18.040 --> 00:32:20.040]  這樣祝福會眾
[00:32:20.040 --> 00:32:22.040]  就是願耶和華賜福你 保護你
[00:32:22.040 --> 00:32:24.040]  願耶和華使祂的念光照你
[00:32:24.040 --> 00:32:26.040]  賜恩給你
[00:32:26.040 --> 00:32:28.040]  願耶和華向你養念 賜你平安
[00:32:28.040 --> 00:32:30.040]  如果祭司這樣祝福會眾
[00:32:30.040 --> 00:32:32.040]  然後神就會
[00:32:32.040 --> 00:32:34.040]  像祭司一樣祝福來賜福人
[00:32:34.040 --> 00:32:36.040]  賜福是代表著
[00:32:36.040 --> 00:32:38.040]  上帝想你興旺
[00:32:38.040 --> 00:32:40.040]  想你平安
[00:32:40.040 --> 00:32:42.040]  保護是代表著
[00:32:42.040 --> 00:32:44.040]  上帝高度的關注
[00:32:44.040 --> 00:32:46.040]  你失腳的時候
[00:32:46.040 --> 00:32:48.040]  祂扶持你 保護你
[00:32:48.040 --> 00:32:50.040]  養念是代表著
[00:32:50.040 --> 00:32:52.040]  慈愛的笑容
[00:32:52.040 --> 00:32:54.040]  望著你
[00:32:54.040 --> 00:32:56.040]  這一位的上帝
[00:32:56.040 --> 00:32:58.040]  主動的帶領人
[00:32:58.040 --> 00:33:00.040]  離開埃及
[00:33:00.040 --> 00:33:02.040]  到了遺老之地
[00:33:02.040 --> 00:33:04.040]  今天耶穌基督
[00:33:04.040 --> 00:33:06.040]  主動的來到我們當中
[00:33:06.040 --> 00:33:08.040]  拯救我們
[00:33:08.040 --> 00:33:10.040]  讓我們脫離罪的克制
[00:33:10.040 --> 00:33:12.040]  得自由
[00:33:12.040 --> 00:33:14.040]  祂也願意
[00:33:14.040 --> 00:33:16.040]  樂意接受每一個
[00:33:16.040 --> 00:33:18.040]  自願歸向祂的人
[00:33:18.040 --> 00:33:20.040]  同時間
[00:33:20.040 --> 00:33:22.040]  無論你選擇
[00:33:22.040 --> 00:33:24.040]  高度的聖潔歸向祂
[00:33:24.040 --> 00:33:26.040]  或者你只是想做一個
[00:33:26.040 --> 00:33:28.040]  我們所說
[00:33:28.040 --> 00:33:30.040]  不停繁繁的信徒
[00:33:30.040 --> 00:33:32.040]  不願意走前一步的
[00:33:32.040 --> 00:33:34.040]  上帝的祝福
[00:33:34.040 --> 00:33:36.040]  都普及於你
[00:33:36.040 --> 00:33:38.040]  面對這一位
[00:33:38.040 --> 00:33:40.040]  無論你是怎樣的
[00:33:40.040 --> 00:33:42.040]  祂都願意拯救
[00:33:42.040 --> 00:33:44.040]  賜福你的神
[00:33:44.040 --> 00:33:46.040]  我們會怎樣回應祂呢
[00:33:46.040 --> 00:33:48.040]  會不會想學習那世以人一樣
[00:33:48.040 --> 00:33:50.040]  分別為聖
[00:33:50.040 --> 00:33:52.040]  作高度自律的精兵
[00:33:52.040 --> 00:33:56.040]  操練僕人的心智
[00:33:56.040 --> 00:33:58.040]  即使你今天很富有
[00:33:58.040 --> 00:34:00.040]  但是都操練
[00:34:00.040 --> 00:34:02.040]  僕人的心智
[00:34:02.040 --> 00:34:04.040]  過簡樸的生活
[00:34:04.040 --> 00:34:06.040]  去鍛鍊
[00:34:06.040 --> 00:34:08.040]  服侍上帝的心智
[00:34:08.040 --> 00:34:10.040]  耶穌都是以奴僕的形象
[00:34:10.040 --> 00:34:12.040]  來到世界
[00:34:12.040 --> 00:34:14.040]  祂來到的時候
[00:34:14.040 --> 00:34:16.040]  甚至枕頭的地方都沒有
[00:34:16.040 --> 00:34:18.040]  拒絕享樂
[00:34:18.040 --> 00:34:20.040]  和榮華的試探
[00:34:20.040 --> 00:34:22.040]  不知道弟兄姊妹
[00:34:22.040 --> 00:34:24.040]  你又怎樣選擇呢
[00:34:24.040 --> 00:34:26.040]  不要效法這個世界
[00:34:26.040 --> 00:34:28.040]  世界在說
[00:34:28.040 --> 00:34:30.040]  我們要得救
[00:34:30.040 --> 00:34:32.040]  世界在說
[00:34:32.040 --> 00:34:34.040]  得救是我們要得享樂
[00:34:34.040 --> 00:34:36.040]  得榮華
[00:34:36.040 --> 00:34:38.040]  但其實
[00:34:38.040 --> 00:34:40.040]  得救是指我們的生命
[00:34:40.040 --> 00:34:42.040]  可以和上帝結連
[00:34:42.040 --> 00:34:44.040]  我們傳的
[00:34:44.040 --> 00:34:46.040]  不是發達的福音
[00:34:46.040 --> 00:34:48.040]  不是吃買玩的福音
[00:34:48.040 --> 00:34:50.040]  是一份得救
[00:34:50.040 --> 00:34:52.040]  脫離世俗
[00:34:52.040 --> 00:34:54.040]  存在的福音
[00:34:54.040 --> 00:34:56.040]  和拒絕
[00:34:56.040 --> 00:34:58.040]  違背
[00:34:58.040 --> 00:35:00.040]  拒絕一些違背
[00:35:00.040 --> 00:35:02.040]  上帝聖情的事
[00:35:02.040 --> 00:35:04.040]  而這個就是為什麼
[00:35:04.040 --> 00:35:06.040]  我看完文物展之後
[00:35:06.040 --> 00:35:08.040]  我拒絕買那些法老貓
[00:35:08.040 --> 00:35:10.040]  因為我不需要
