
[00:00:00.000 --> 00:00:05.000]  今天我想跟大家說一個內在更新
[00:23:54.680 --> 00:23:56.680]  我都想跟你們說
[00:23:56.680 --> 00:24:00.680]  那個愛是有很多層面的
[00:24:00.680 --> 00:24:03.680]  愛是有很普通的那種
[00:24:03.680 --> 00:24:06.680]  say bye say hi朋友的那種愛
[00:24:06.680 --> 00:24:11.680]  亦都是有夫妻之間的愛
[00:24:11.680 --> 00:24:14.680]  亦都是有長輩的愛
[00:24:14.680 --> 00:24:17.680]  當然有一種愛
[00:24:17.680 --> 00:24:21.680]  這個愛無論你是夫妻上還是長輩上
[00:24:21.680 --> 00:24:23.680]  你都要記住
[00:24:23.680 --> 00:24:26.680]  愛都是需要管教的
[00:24:26.680 --> 00:24:32.680]  當你作為一個大一點的mentor的時候
[00:24:32.680 --> 00:24:35.680]  或者你現在已經是大專
[00:24:35.680 --> 00:24:37.680]  作為一個哥哥姐姐的時候
[00:24:37.680 --> 00:24:39.680]  當你進來explorer的時候
[00:24:39.680 --> 00:24:41.680]  你見到一些低班
[00:24:41.680 --> 00:24:42.680]  他們做的事情
[00:24:42.680 --> 00:24:46.680]  你覺得都不合乎聖經所教導
[00:24:46.680 --> 00:24:48.680]  你愛他們的話
[00:24:48.680 --> 00:24:50.680]  其實你是要管教的
[00:24:50.680 --> 00:24:52.680]  你是要告訴他們
[00:24:52.680 --> 00:24:54.680]  你不可以這樣做
[00:24:54.680 --> 00:24:56.680]  所以我們說
[00:24:56.680 --> 00:24:59.680]  我們愛都要管教
[00:24:59.680 --> 00:25:01.680]  最後我想說
[00:25:01.680 --> 00:25:06.680]  我們怎樣可以讓我們的心意更新
[00:25:06.680 --> 00:25:09.680]  而是在我們的生活裏面
[00:25:09.680 --> 00:25:11.680]  我們怎樣去做呢
[00:25:11.680 --> 00:25:12.680]  有三方面的
[00:25:12.680 --> 00:25:15.680]  第一方面我們每天去親近神
[00:25:15.680 --> 00:25:18.680]  我估這些大家都很知道的
[00:25:18.680 --> 00:25:20.680]  我們要祈禱讀經
[00:25:20.680 --> 00:25:21.680]  好像我剛才說
[00:25:21.680 --> 00:25:24.680]  希望你從今天開始
[00:25:24.680 --> 00:25:28.680]  用15分鐘去與神建立這個關係
[00:25:28.680 --> 00:25:30.680]  亦都是我們說
[00:25:30.680 --> 00:25:32.680]  我們邀請聖靈的光
[00:25:32.680 --> 00:25:34.680]  去光照我們
[00:25:34.680 --> 00:25:36.680]  去審查我們的心
[00:25:36.680 --> 00:25:37.680]  可能你會覺得
[00:25:37.680 --> 00:25:39.680]  我沒事,我多好
[00:25:39.680 --> 00:25:41.680]  我每樣都ok的
[00:25:41.680 --> 00:25:42.680]  上學我又不遲到
[00:25:42.680 --> 00:25:44.680]  我又準時交功課
[00:25:44.680 --> 00:25:46.680]  我每樣都好的
[00:25:46.680 --> 00:25:49.680]  是不是真的每樣都好呢
[00:25:49.680 --> 00:25:52.680]  我們自己求聖靈去光照我們的心
[00:25:52.680 --> 00:25:55.680]  讓我們知道我們有什麼小問題
[00:25:55.680 --> 00:25:59.680]  讓我們自己去改過
[00:25:59.680 --> 00:26:05.680]  亦都是最後我希望大家
[00:26:05.680 --> 00:26:11.680]  能夠在一個彼此鼓勵成長的團體裏面
[00:26:11.680 --> 00:26:13.680]  在一個屬靈的家裏面
[00:26:13.680 --> 00:26:15.680]  互相扶持去成長
[00:26:15.680 --> 00:26:19.680]  無論今天的你,明天的你
[00:26:19.680 --> 00:26:21.680]  我都很相信
[00:26:21.680 --> 00:26:24.680]  這個扶持,這個去鼓勵
[00:26:24.680 --> 00:26:26.680]  都是我們需要的
[00:26:26.680 --> 00:26:28.680]  求主繼續幫助我們
[00:26:28.680 --> 00:26:31.680]  讓我們共同建立一個
[00:26:31.680 --> 00:26:34.680]  有愛,有真理的屬靈的家
[00:26:34.680 --> 00:26:38.680]  這個家就是你現在坐在這裏的這個家
[00:26:38.680 --> 00:26:41.680]  就是屬於你和我
[00:26:41.680 --> 00:26:43.680]  一個explorer的家
[00:26:43.680 --> 00:26:46.680]  我不知道今天你聽完之後
[00:26:46.680 --> 00:26:49.680]  你的心意有沒有一些
[00:26:49.680 --> 00:26:51.680]  我很想改變的東西呢
[00:26:51.680 --> 00:26:53.680]  如果你有的話
[00:26:53.680 --> 00:26:56.680]  我希望你們一會兒分組的時候
[00:26:56.680 --> 00:26:58.680]  可以互相討論一下
[00:26:58.680 --> 00:27:01.680]  你有沒有一些東西想去改變
[00:27:01.680 --> 00:27:04.680]  但這些東西你自己改變不了
[00:27:04.680 --> 00:27:06.680]  除了祈禱之外
[00:27:06.680 --> 00:27:09.680]  你還需要其他在你裏面的組員
[00:27:09.680 --> 00:27:13.680]  去幫助你,去鼓勵你
[00:27:13.680 --> 00:27:15.680]  和扶持你的話
[00:27:15.680 --> 00:27:17.680]  我很希望你們一會兒
[00:27:17.680 --> 00:27:20.680]  在你的小組裏面互相分享
[00:27:20.680 --> 00:27:22.680]  求神繼續幫助我們
[00:27:22.680 --> 00:27:24.680]  讓我們在生命裏面
[00:27:24.680 --> 00:27:28.680]  不單單單的單顧自己
[00:27:28.680 --> 00:27:33.680]  還要去顧及我們在這個家庭裏面的靈姐妹
[00:27:33.680 --> 00:27:35.680]  我們一起有個祈禱
[00:27:35.680 --> 00:27:41.680]  差天父上帝
[00:27:41.680 --> 00:27:43.680]  多謝你真的讓我們
[00:27:43.680 --> 00:27:47.680]  在世界上千百萬人裏面
[00:27:47.680 --> 00:27:49.680]  我們能夠走在一起
[00:27:49.680 --> 00:27:53.680]  這是你賜給我們的福氣
[00:27:53.680 --> 00:27:56.680]  亦都是你給我們建立
[00:27:56.680 --> 00:27:58.680]  這個有愛和真理
[00:27:58.680 --> 00:28:00.680]  屬靈的家園的一個福氣
[00:28:00.680 --> 00:28:02.680]  求神你也讓我們
[00:28:02.680 --> 00:28:04.680]  在這個福分上
[00:28:04.680 --> 00:28:06.680]  繼續去認識你
[00:28:06.680 --> 00:28:08.680]  讓我們在生命裏面
[00:28:08.680 --> 00:28:10.680]  能夠繼續扎根
[00:28:10.680 --> 00:28:14.680]  能夠繼續去更新改變
[00:28:14.680 --> 00:28:17.680]  成為一個合理心意的年青人
[00:28:17.680 --> 00:28:20.680]  讓我們真的在這條路上
[00:28:20.680 --> 00:28:22.680]  道老都不偏離
[00:28:22.680 --> 00:28:24.680]  讓我們的生命
[00:28:24.680 --> 00:28:26.680]  不單止豐盛
[00:28:26.680 --> 00:28:28.680]  而且有你的眷顧,有你的愛
[00:28:28.680 --> 00:28:30.680]  求神你繼續帶領著我們
[00:28:30.680 --> 00:28:32.680]  帶領著我們在座的
[00:28:32.680 --> 00:28:34.680]  無論是Mentor
[00:28:34.680 --> 00:28:36.680]  無論是Explorer
[00:28:36.680 --> 00:28:38.680]  我們的生活上
[00:28:38.680 --> 00:28:40.680]  我們的學習上
[00:28:40.680 --> 00:28:42.680]  都有你與我們同在
[00:28:42.680 --> 00:28:44.680]  我們不單止一無懼怕
[00:28:44.680 --> 00:28:46.680]  而且我們每一樣東西
[00:28:46.680 --> 00:28:48.680]  在你裏面都是能夠的
[00:28:48.680 --> 00:28:50.680]  求主繼續帶領著我們
[00:28:50.680 --> 00:28:52.680]  我們同心禱告奉主名求
[00:28:52.680 --> 00:28:54.680]  阿門

