
[00:00:00.000 --> 00:00:03.000]  好 各位explorer 早晨
[00:18:06.000 --> 00:18:08.000]  他就是這樣
[00:18:08.000 --> 00:18:10.000]  時時刻刻跟隨主耶穌
[00:18:10.000 --> 00:18:12.000]  即使去到
[00:18:12.000 --> 00:18:14.000]  耶穌已經死了的地步
[00:18:14.000 --> 00:18:16.000]  他依然去到跟隨
[00:18:16.000 --> 00:18:18.000]  甚至我可以說
[00:18:18.000 --> 00:18:20.000]  他已經記掛主耶穌到一個地步
[00:18:20.000 --> 00:18:22.000]  他們已經
[00:18:22.000 --> 00:18:24.000]  想不到東西
[00:18:24.000 --> 00:18:26.000]  為什麼這樣說
[00:18:26.000 --> 00:18:28.000]  其實他們三個女人
[00:18:28.000 --> 00:18:30.000]  要推那塊墳墓面前的大石
[00:18:30.000 --> 00:18:32.000]  你們知不知道有多重
[00:18:32.000 --> 00:18:34.000]  我沒有展示相片
[00:18:34.000 --> 00:18:36.000]  大家應該有個圖片
[00:18:36.000 --> 00:18:38.000]  很大很重的石頭
[00:18:38.000 --> 00:18:40.000]  要幾個官兵守住
[00:18:40.000 --> 00:18:42.000]  他根本就不會推到
[00:18:42.000 --> 00:18:44.000]  那你怎麼會真的可以
[00:18:44.000 --> 00:18:46.000]  安葬到數目
[00:18:46.000 --> 00:18:48.000]  你當
[00:18:48.000 --> 00:18:50.000]  怎樣做到呢
[00:18:50.000 --> 00:18:52.000]  證明他們愛耶穌
[00:18:52.000 --> 00:18:54.000]  愛到一個很盡的地步
[00:18:54.000 --> 00:18:56.000]  好像我上次說的主題
[00:18:56.000 --> 00:18:58.000]  他為了耶穌去到很盡
[00:18:58.000 --> 00:19:00.000]  或許就是因為這樣
[00:19:00.000 --> 00:19:02.000]  神就揀選這些婦女
[00:19:02.000 --> 00:19:04.000]  去成為第一代
[00:19:04.000 --> 00:19:06.000]  傳言傳話的人
[00:19:06.000 --> 00:19:08.000]  原來當我們
[00:19:08.000 --> 00:19:10.000]  時時刻刻跟隨主耶穌的時候
[00:19:10.000 --> 00:19:12.000]  上帝會
[00:19:12.000 --> 00:19:14.000]  上帝會派一些
[00:19:14.000 --> 00:19:16.000]  assignment給我們
[00:19:16.000 --> 00:19:18.000]  我們可以和上帝
[00:19:18.000 --> 00:19:20.000]  聽到領受到他的說話
[00:19:20.000 --> 00:19:22.000]  他會吩咐我們
[00:19:22.000 --> 00:19:24.000]  做一些事情
[00:19:24.000 --> 00:19:26.000]  當我們是願意
[00:19:26.000 --> 00:19:28.000]  有一個願意的心去跟隨主耶穌的時候
[00:19:28.000 --> 00:19:30.000]  即使有困難
[00:19:30.000 --> 00:19:32.000]  你都不放棄的時候
[00:19:32.000 --> 00:19:34.000]  上帝會和我們說說話
[00:19:34.000 --> 00:19:36.000]  所以到今天
[00:19:36.000 --> 00:19:38.000]  我們想說的第一點就是
[00:19:38.000 --> 00:19:40.000]  上帝會使用
[00:19:40.000 --> 00:19:42.000]  祝福一些忠心的人
[00:19:42.000 --> 00:19:44.000]  我們可能不知道
[00:19:44.000 --> 00:19:46.000]  為什麼他們要選
[00:19:46.000 --> 00:19:48.000]  這班婦女
[00:19:48.000 --> 00:19:50.000]  但我相信忠心去到
[00:19:50.000 --> 00:19:52.000]  等候的人或專心
[00:19:52.000 --> 00:19:54.000]  去到跟隨主耶穌的人
[00:19:54.000 --> 00:19:56.000]  是上帝所遇納的
[00:19:56.000 --> 00:19:58.000]  所以這個
[00:19:58.000 --> 00:20:00.000]  我不知道大家怎樣看自己
[00:20:00.000 --> 00:20:02.000]  你會覺得你可能像
[00:20:02.000 --> 00:20:04.000]  那個婦女那樣
[00:20:04.000 --> 00:20:06.000]  在當時的年代覺得自己很微小
[00:20:06.000 --> 00:20:08.000]  你覺得上帝未必會
[00:20:08.000 --> 00:20:10.000]  可能會避開你
[00:20:10.000 --> 00:20:12.000]  可能你覺得你坐在這裡
[00:20:12.000 --> 00:20:14.000]  我都不知道為了什麼而返回教會
[00:20:14.000 --> 00:20:16.000]  又或者我沒有想過
[00:20:16.000 --> 00:20:18.000]  我會從上帝那裡
[00:20:18.000 --> 00:20:20.000]  有什麼所謂的領受
[00:20:20.000 --> 00:20:22.000]  有什麼吩咐
[00:20:22.000 --> 00:20:24.000]  天使都不會和我在面前出現
[00:20:24.000 --> 00:20:26.000]  我不知道
[00:20:26.000 --> 00:20:28.000]  可能你正正處於一個這樣的
[00:20:28.000 --> 00:20:30.000]  想法,有沒有人是這樣想的
[00:20:30.000 --> 00:20:32.000]  覺得我們自己
[00:20:32.000 --> 00:20:34.000]  是一個小蝦米
[00:20:34.000 --> 00:20:36.000]  上帝是不會怎樣去到
[00:20:36.000 --> 00:20:38.000]  關心我們或愛我們
[00:20:38.000 --> 00:20:40.000]  會不會有人這樣想的
[00:20:40.000 --> 00:20:42.000]  或者曾經這樣想過
[00:20:42.000 --> 00:20:44.000]  但今天我覺得
[00:20:44.000 --> 00:20:46.000]  這是一個頗重要的訊息
[00:20:46.000 --> 00:20:48.000]  在復活的
[00:20:48.000 --> 00:20:50.000]  一個早上
[00:20:50.000 --> 00:20:52.000]  上帝去猜險
[00:20:52.000 --> 00:20:54.000]  猜險這班婦女
[00:20:54.000 --> 00:20:56.000]  一班可能
[00:20:56.000 --> 00:21:00.000]  當時算是很小的小人物
[00:21:00.000 --> 00:21:02.000]  所以無論今天
[00:21:02.000 --> 00:21:04.000]  你是中一,你是大專一年班
[00:21:04.000 --> 00:21:06.000]  你是高中
[00:21:06.000 --> 00:21:09.000]  願意我們都帶著一份的心
[00:21:09.000 --> 00:21:13.000]  去仍然相信上帝會使用我們
[00:21:13.000 --> 00:21:15.000]  上帝會願意和我們說話的
[00:21:15.000 --> 00:21:17.000]  好不好
[00:21:17.000 --> 00:21:19.000]  回到經文這裡
[00:21:19.000 --> 00:21:21.000]  這班婦女
[00:21:21.000 --> 00:21:23.000]  剛才不是說了
[00:21:23.000 --> 00:21:25.000]  除了他們見證著耶穌的復活
[00:21:25.000 --> 00:21:27.000]  他們還有另一個身份
[00:21:27.000 --> 00:21:29.000]  就是去傳話
[00:21:29.000 --> 00:21:31.000]  就好像以前的先知這樣說
[00:21:31.000 --> 00:21:33.000]  就是一個傳話的人
[00:21:33.000 --> 00:21:36.000]  讓我們去反思
[00:21:36.000 --> 00:21:38.000]  其實我們很多時候
[00:21:38.000 --> 00:21:41.000]  我們見到門徒和耶穌的互動
[00:21:41.000 --> 00:21:43.000]  是比較多的
[00:21:43.000 --> 00:21:45.000]  有關這班婦女的記載
[00:21:45.000 --> 00:21:47.000]  在聖經裡其實沒有那麼多
[00:21:47.000 --> 00:21:49.000]  我們就會想
[00:21:49.000 --> 00:21:51.000]  為什麼他們會選擇
[00:21:51.000 --> 00:21:53.000]  這班婦女去做傳話的人呢
[00:21:53.000 --> 00:21:58.000]  為什麼他們會被派了
[00:21:58.000 --> 00:22:01.000]  一個這麼重要的重任呢
[00:22:01.000 --> 00:22:03.000]  甚至還有什麼呢
[00:22:03.000 --> 00:22:06.000]  他還跟他們說
[00:22:06.000 --> 00:22:10.000]  天使跟這班婦女說
[00:22:10.000 --> 00:22:12.000]  你要去和彼得
[00:22:12.000 --> 00:22:15.000]  就是剛剛不認耶穌
[00:22:15.000 --> 00:22:18.000]  剛剛想去背叛
[00:22:18.000 --> 00:22:21.000]  三次不認主的彼得去說
[00:22:21.000 --> 00:22:25.000]  我們對比一下
[00:22:25.000 --> 00:22:27.000]  這班婦女和門徒
[00:22:27.000 --> 00:22:30.000]  當風平浪靜的日子
[00:22:30.000 --> 00:22:33.000]  他們就會和耶穌在一起
[00:22:33.000 --> 00:22:35.000]  但是那班門徒
[00:22:35.000 --> 00:22:39.000]  在耶穌被捉拿被殺的時候
[00:22:39.000 --> 00:22:41.000]  卻是銷聲匿跡
[00:22:41.000 --> 00:22:42.000]  躲起來了
[00:22:42.000 --> 00:22:44.000]  反而看到我們這班婦女
[00:22:44.000 --> 00:22:46.000]  他們無論在什麼情況
[00:22:46.000 --> 00:22:49.000]  他們依然跟隨著主耶穌
[00:22:49.000 --> 00:22:50.000]  我們這樣看
[00:22:50.000 --> 00:22:52.000]  我們覺得這班婦女
[00:22:52.000 --> 00:22:54.000]  其實真的很厲害很忠心
[00:22:54.000 --> 00:22:57.000]  這是我們剛剛有的感覺
[00:22:57.000 --> 00:23:00.000]  不過第二點我想說的是
[00:23:00.000 --> 00:23:03.000]  其實經文告訴我們一件事
[00:23:03.000 --> 00:23:06.000]  他們藍色字
[00:23:06.000 --> 00:23:07.000]  很害怕
[00:23:07.000 --> 00:23:09.000]  怕什麼呢
[00:23:09.000 --> 00:23:11.000]  他們接受了那份任務
[00:23:11.000 --> 00:23:12.000]  天使跟他們說
[00:23:12.000 --> 00:23:14.000]  你要這樣做這樣做
[00:23:14.000 --> 00:23:16.000]  然後他們有什麼反應
[00:23:16.000 --> 00:23:18.000]  他們是不是乖乖的
[00:23:18.000 --> 00:23:20.000]  然後我們就去吧
[00:23:20.000 --> 00:23:23.000]  我們就回去和門徒說
[00:23:23.000 --> 00:23:25.000]  不是的
[00:23:25.000 --> 00:23:28.000]  這裡竟然讓我們看到一件事
[00:23:28.000 --> 00:23:32.000]  他們出來從墳墓那裡逃走
[00:23:32.000 --> 00:23:34.000]  又發抖又驚訝
[00:23:34.000 --> 00:23:37.000]  什麼都沒有告訴人
[00:23:37.000 --> 00:23:40.000]  因為他們什麼
[00:23:40.000 --> 00:23:42.000]  害怕
[00:23:42.000 --> 00:23:46.000]  我們看到一個很特別的東西
[00:23:46.000 --> 00:23:50.000]  可能大家沒有看過這一章的經文
[00:23:50.000 --> 00:23:51.000]  可能我們的感覺都是
[00:23:51.000 --> 00:23:53.000]  他們就和門徒說
[00:23:53.000 --> 00:23:54.000]  然後門徒又知道
[00:23:54.000 --> 00:23:56.000]  然後他們又看到復活的耶穌
[00:23:56.000 --> 00:23:58.000]  就有一個快樂的結局
[00:23:58.000 --> 00:24:00.000]  但這裡告訴我們
[00:24:00.000 --> 00:24:03.000]  他們從墳墓逃走
[00:24:03.000 --> 00:24:05.000]  不是走回入城
[00:24:05.000 --> 00:24:06.000]  不是走去那裡
[00:24:06.000 --> 00:24:10.000]  當天使都已經在人的面前去顯現
[00:24:10.000 --> 00:24:13.000]  你想想天使在你面前說話的時候
[00:24:13.000 --> 00:24:15.000]  為什麼他們會願意去
[00:24:15.000 --> 00:24:17.000]  他竟然會逃走
[00:24:17.000 --> 00:24:19.000]  又發抖又驚訝
[00:24:19.000 --> 00:24:21.000]  什麼都沒有告訴人
[00:24:21.000 --> 00:24:24.000]  即是那班門徒都不知道
[00:24:24.000 --> 00:24:26.000]  沒有和他們說
[00:24:26.000 --> 00:24:28.000]  大家想像下
[00:24:28.000 --> 00:24:30.000]  如果一個天使在你面前去顯現
[00:24:30.000 --> 00:24:32.000]  去和你說去做一件事的時候
[00:24:32.000 --> 00:24:34.000]  你會不會聽
[00:24:34.000 --> 00:24:36.000]  不肯定嗎
[00:24:36.000 --> 00:24:37.000]  有時都未必
[00:24:37.000 --> 00:24:39.000]  不肯定
[00:24:39.000 --> 00:24:40.000]  不要說上帝了
[00:24:40.000 --> 00:24:41.000]  你媽媽叫你做一件事
[00:24:41.000 --> 00:24:43.000]  你會不會去做
[00:24:43.000 --> 00:24:44.000]  我不知道
[00:24:44.000 --> 00:24:46.000]  看什麼情況
[00:24:46.000 --> 00:24:49.000]  為什麼他們會不聽呢
[00:24:49.000 --> 00:24:51.000]  為什麼他們會害怕呢
[00:24:51.000 --> 00:24:53.000]  原來即使一個這麼忠心
[00:24:53.000 --> 00:24:56.000]  我們剛才說這班婦女是很忠心的
[00:24:56.000 --> 00:24:58.000]  又被揀選
[00:24:58.000 --> 00:25:01.000]  然後直接去聽到神的吩咐的人
[00:25:01.000 --> 00:25:04.000]  他去到最後竟然會選擇
[00:25:04.000 --> 00:25:05.000]  沒有聽到
[00:25:05.000 --> 00:25:07.000]  會逃跑
[00:25:07.000 --> 00:25:09.000]  反應是懼怕
[00:25:09.000 --> 00:25:12.000]  原來很多時候我們會經歷
[00:25:12.000 --> 00:25:15.000]  我們以為我們經歷了神蹟
[00:25:15.000 --> 00:25:18.000]  我們有經歷過考試的時候
[00:25:18.000 --> 00:25:20.000]  我們在生病的時候會祈禱
[00:25:20.000 --> 00:25:22.000]  我們會成長
[00:25:22.000 --> 00:25:24.000]  我們會讚美上帝
[00:25:24.000 --> 00:25:28.000]  以為神在我們面前
[00:25:28.000 --> 00:25:29.000]  你一定會顯現的時候
[00:25:29.000 --> 00:25:31.000]  我們就會相信你
[00:25:31.000 --> 00:25:34.000]  但我不知道你有沒有這樣和神祈禱過
[00:25:34.000 --> 00:25:38.000]  但我們發現原來不是一定是這樣
[00:25:38.000 --> 00:25:39.000]  在今天的故事裡面
[00:25:39.000 --> 00:25:41.000]  我們發現人的反應
[00:25:41.000 --> 00:25:43.000]  不是我們所想的正面
[00:25:43.000 --> 00:25:45.000]  我們看到有很多其他的感受
[00:25:45.000 --> 00:25:47.000]  全部都是負面的
[00:25:47.000 --> 00:25:51.000]  震驚、疑惑、懼怕
[00:25:51.000 --> 00:25:53.000]  其實為什麼呢?
[00:25:53.000 --> 00:25:56.000]  為什麼他們會逃避?
[00:25:56.000 --> 00:25:57.000]  或者逃跑?
[00:25:57.000 --> 00:25:59.000]  為什麼會這麼害怕?
[00:25:59.000 --> 00:26:01.000]  你覺得他們會這麼害怕?
[00:26:01.000 --> 00:26:07.000]  為什麼會這麼害怕?
[00:26:07.000 --> 00:26:12.000]  可能有時候我們面對神蹟
[00:26:12.000 --> 00:26:14.000]  或者我們從來沒有想過的時候
[00:26:14.000 --> 00:26:17.000]  我們未必能夠理解得到
[00:26:17.000 --> 00:26:19.000]  我們未必能夠明白得到
[00:26:19.000 --> 00:26:20.000]  或者這麼說
[00:26:20.000 --> 00:26:22.000]  上帝這個復活的工作
[00:26:22.000 --> 00:26:24.000]  是超乎他們的想像
[00:26:24.000 --> 00:26:26.000]  超乎人的想像
[00:26:26.000 --> 00:26:29.000]  有時候我們會以為
[00:26:29.000 --> 00:26:33.000]  上帝的祝福、上帝的應許
[00:26:33.000 --> 00:26:35.000]  應該是這樣發生的
[00:26:35.000 --> 00:26:38.000]  然後我們就會帶著一份期望
[00:26:38.000 --> 00:26:43.000]  去跟隨神、去信神
[00:26:43.000 --> 00:26:45.000]  但我發現有時候
[00:26:45.000 --> 00:26:49.000]  我們的想像會限制了我們
[00:26:49.000 --> 00:26:51.000]  我們可能會覺得
[00:26:51.000 --> 00:26:53.000]  哪有可能?
[00:26:53.000 --> 00:26:55.000]  不可能是這樣發生的
[00:26:55.000 --> 00:26:57.000]  我們的想像、我們的理解
[00:26:57.000 --> 00:27:00.000]  沒有辦法去理解神的工作
[00:27:00.000 --> 00:27:02.000]  可能我這樣說會比較深
[00:27:02.000 --> 00:27:07.000]  不過當我們回到婦女身上
[00:27:07.000 --> 00:27:09.000]  我們沒有想過
[00:27:09.000 --> 00:27:12.000]  連婦女也沒有想過
[00:27:12.000 --> 00:27:14.000]  耶穌會不在
[00:27:14.000 --> 00:27:15.000]  她也沒有想過
[00:27:15.000 --> 00:27:16.000]  她自己會見到天使
[00:27:16.000 --> 00:27:18.000]  而見不到主耶穌
[00:27:18.000 --> 00:27:20.000]  更加不要說要理解
[00:27:20.000 --> 00:27:22.000]  一堆訊息
[00:27:22.000 --> 00:27:23.000]  你要這樣做
[00:27:23.000 --> 00:27:24.000]  你要跟門徒去說
[00:27:24.000 --> 00:27:26.000]  你要跟彼得去說
[00:27:26.000 --> 00:27:28.000]  當時她是很震驚的
[00:27:28.000 --> 00:27:30.000]  原來我們的想像
[00:27:30.000 --> 00:27:32.000]  跟神的工作
[00:27:32.000 --> 00:27:35.000]  可以有很大的差距
[00:27:35.000 --> 00:27:37.000]  或者對於這個差距
[00:27:37.000 --> 00:27:39.000]  會帶來很多負面的情緒
[00:27:39.000 --> 00:27:40.000]  可能會害怕
[00:27:40.000 --> 00:27:42.000]  可能會逃避
[00:27:42.000 --> 00:27:44.000]  可能會哭
[00:27:44.000 --> 00:27:46.000]  不知道
[00:27:46.000 --> 00:27:49.000]  所以當我們去看得見
[00:27:49.000 --> 00:27:51.000]  第二點
[00:27:51.000 --> 00:27:52.000]  我們去看得見什麼呢?
[00:27:52.000 --> 00:27:53.000]  從婦女身上
[00:27:53.000 --> 00:27:55.000]  即使她們很忠心
[00:27:55.000 --> 00:27:57.000]  可能她們也會有掙扎
[00:27:57.000 --> 00:27:59.000]  她們也會面對一種
[00:27:59.000 --> 00:28:02.000]  好像在這一刻失敗了
[00:28:02.000 --> 00:28:04.000]  對於神給她們的託付
[00:28:04.000 --> 00:28:06.000]  神給她們的吩咐
[00:28:06.000 --> 00:28:09.000]  原來也完成不了
[00:28:09.000 --> 00:28:11.000]  不知道
[00:28:11.000 --> 00:28:13.000]  你有沒有這些掙扎
[00:28:13.000 --> 00:28:16.000]  你可能也跟隨了上帝一段時間
[00:28:16.000 --> 00:28:18.000]  但你卻發現
[00:28:18.000 --> 00:28:22.000]  自己還是有很多的軟弱
[00:28:22.000 --> 00:28:25.000]  你可能甚至認識過
[00:28:25.000 --> 00:28:27.000]  讀過很多書
[00:28:27.000 --> 00:28:29.000]  認識過很多上帝的經歷
[00:28:29.000 --> 00:28:31.000]  甚至祈禱
[00:28:31.000 --> 00:28:33.000]  有蒙英運等等
[00:28:33.000 --> 00:28:35.000]  不過我們也會發現
[00:28:35.000 --> 00:28:39.000]  自己還是有過山車式的信心
[00:28:39.000 --> 00:28:41.000]  這就是我們今天的標題
[00:28:41.000 --> 00:28:43.000]  就是我們有時候的信心
[00:28:43.000 --> 00:28:45.000]  也會高高低低
[00:28:45.000 --> 00:28:47.000]  即使我們已經知道耶穌復活
[00:28:47.000 --> 00:28:51.000]  甚至經歷了很多事情
[00:28:51.000 --> 00:28:55.000]  我們信心也會有時高有時低
[00:28:55.000 --> 00:28:58.000]  未必祂的祝福
[00:28:58.000 --> 00:29:01.000]  跟我們的預期是一樣的
[00:29:01.000 --> 00:29:03.000]  或者大家可以想一想
[00:29:03.000 --> 00:29:08.000]  你有沒有曾經有這樣的想法呢?
[00:29:08.000 --> 00:29:10.000]  可能你曾經經歷過上帝
[00:29:10.000 --> 00:29:13.000]  可能你跟神祈禱的時候
[00:29:13.000 --> 00:29:16.000]  神會聽你的祈禱
[00:29:16.000 --> 00:29:19.000]  你那次不舒服
[00:29:19.000 --> 00:29:22.000]  但神跡地可能會康復
[00:29:22.000 --> 00:29:24.000]  聽你禱告之後
[00:29:24.000 --> 00:29:26.000]  你當時是怎樣回應的呢?
[00:29:26.000 --> 00:29:30.000]  很想大家去想這些經歷
[00:29:30.000 --> 00:29:33.000]  我們經歷了神
[00:29:33.000 --> 00:29:39.000]  是否代表我們對神一定會追求
[00:29:39.000 --> 00:29:42.000]  我們一定會一帆風順
[00:29:42.000 --> 00:29:44.000]  是否這樣呢?
[00:29:44.000 --> 00:29:47.000]  這個很想大家去想一想
[00:29:47.000 --> 00:29:55.000]  不過我又再帶入剛才的場景
[00:29:55.000 --> 00:29:57.000]  我們回到經文
[00:29:57.000 --> 00:30:00.000]  在剛才的場景我們看到
[00:30:00.000 --> 00:30:03.000]  這班婦女好像很失敗
[00:30:03.000 --> 00:30:06.000]  神交給她們的託付
[00:30:06.000 --> 00:30:09.000]  她們做不到
[00:30:09.000 --> 00:30:12.000]  但我們無論如何
[00:30:12.000 --> 00:30:15.000]  或許我們也一樣
[00:30:15.000 --> 00:30:17.000]  像這班門徒
[00:30:17.000 --> 00:30:19.000]  或這班婦女
[00:30:19.000 --> 00:30:22.000]  我們也會經歷到這種過山車式的信心
[00:30:22.000 --> 00:30:25.000]  神給人的經歷
[00:30:25.000 --> 00:30:28.000]  我們發現並不一定和我們的預期一樣
[00:30:28.000 --> 00:30:31.000]  好像一切都順利
[00:30:31.000 --> 00:30:33.000]  或我們讀書
[00:30:33.000 --> 00:30:35.000]  我們祈禱神有無英允
[00:30:35.000 --> 00:30:38.000]  讓你一眼看到終點
[00:30:38.000 --> 00:30:41.000]  所以我們今天要學習什麼呢?
[00:30:41.000 --> 00:30:45.000]  我們真的要去到困難當中
[00:30:45.000 --> 00:30:47.000]  在遇見逆境當中
[00:30:47.000 --> 00:30:49.000]  我們仍然要學習去到堅持
[00:30:49.000 --> 00:30:51.000]  堅持什麼呢?
[00:30:51.000 --> 00:30:55.000]  就是知道即使上帝感覺不到他
[00:30:55.000 --> 00:30:59.000]  上帝好像沒有聽我們祈禱
[00:30:59.000 --> 00:31:02.000]  原來我們這個信仰
[00:31:02.000 --> 00:31:04.000]  仍然是可信的
[00:31:04.000 --> 00:31:07.000]  這個信仰就像我們一開始所說
[00:31:07.000 --> 00:31:10.000]  仍然是真實的
[00:31:10.000 --> 00:31:13.000]  其實我最後想和大家說
[00:31:13.000 --> 00:31:17.000]  去到最後的故事結束是怎樣呢?
[00:31:17.000 --> 00:31:20.000]  當我們看回其他的福音書
[00:31:20.000 --> 00:31:23.000]  我們會知道那些婦女
[00:31:23.000 --> 00:31:25.000]  最後有沒有找到門徒呢?
[00:31:25.000 --> 00:31:29.000]  有沒有真的去聽天使說
[00:31:29.000 --> 00:31:31.000]  去找回那些門徒呢?
[00:31:31.000 --> 00:31:33.000]  有沒有呢?
[00:31:33.000 --> 00:31:35.000]  其實最後是有的
[00:31:35.000 --> 00:31:38.000]  雖然我們剛才說到他們好像很失敗
[00:31:38.000 --> 00:31:42.000]  但其實他們仍然有去做
[00:31:42.000 --> 00:31:45.000]  神仍然使用他們去工作
[00:31:46.000 --> 00:31:48.000]  亦因為這樣
[00:31:48.000 --> 00:31:51.000]  這個信仰才會傳流下去
[00:31:51.000 --> 00:31:53.000]  去到今天的我們
[00:31:53.000 --> 00:31:58.000]  原來由不行去到可以
[00:31:58.000 --> 00:32:00.000]  然後又經歷一些不行
[00:32:00.000 --> 00:32:02.000]  是我們每一個基督徒
[00:32:02.000 --> 00:32:05.000]  一個很普遍的經歷
[00:32:05.000 --> 00:32:09.000]  我們無論信了主多久
[00:32:09.000 --> 00:32:13.000]  我們總會有經歷信心的高時高時低
[00:32:13.000 --> 00:32:17.000]  我們有時候會覺得灰心
[00:32:17.000 --> 00:32:20.000]  我不知道你今天有沒有經歷過灰心
[00:32:20.000 --> 00:32:24.000]  或者正正你活在一種掙扎的裏面
[00:32:24.000 --> 00:32:26.000]  可能你會覺得
[00:32:26.000 --> 00:32:29.000]  這個上帝是不是真實的
[00:32:29.000 --> 00:32:31.000]  為什麼不再聽我祈禱呢?
[00:32:31.000 --> 00:32:34.000]  但你很盼望我們去到無論什麼都好
[00:32:34.000 --> 00:32:37.000]  我們都依然對神有那份信靠
[00:32:37.000 --> 00:32:39.000]  因為上帝的旨意
[00:32:39.000 --> 00:32:41.000]  祂會去到成就
[00:32:41.000 --> 00:32:43.000]  祂會為你去到包底
[00:32:43.000 --> 00:32:46.000]  因此去到最後我們見到
[00:32:46.000 --> 00:32:50.000]  門徒的生命被改變
[00:32:50.000 --> 00:32:54.000]  這班婦女都真的去到經歷
[00:32:54.000 --> 00:32:55.000]  我們看《使徒行傳》
[00:32:55.000 --> 00:32:58.000]  我們就知道她真的能夠經歷上帝的大能
[00:32:58.000 --> 00:33:02.000]  所以我們這份信心是需要等候的
[00:33:02.000 --> 00:33:05.000]  縱使我們今天有疑惑
[00:33:05.000 --> 00:33:09.000]  但我盼望我們今天能夠去到堅持
[00:33:09.000 --> 00:33:12.000]  上帝所託付給你的使命
[00:33:12.000 --> 00:33:16.000]  只要我們是忠心在上帝面前去到擺相的時候
[00:33:16.000 --> 00:33:18.000]  我相信早一天
[00:33:18.000 --> 00:33:20.000]  神會按著他的心意
[00:33:20.000 --> 00:33:22.000]  大大地去使用我們每一個
[00:33:22.000 --> 00:33:25.000]  當我想起自己
[00:33:25.000 --> 00:33:31.000]  當時我願意去到領受神的呼召
[00:33:31.000 --> 00:33:33.000]  我去到讀神學之前
[00:33:33.000 --> 00:33:37.000]  其實我想起神都有呼召過我的
[00:33:37.000 --> 00:33:39.000]  原來當我在英國
[00:33:39.000 --> 00:33:41.000]  我不知道大家是否知道
[00:33:41.000 --> 00:33:43.000]  我曾經在英國讀書
[00:33:43.000 --> 00:33:45.000]  我留了十年
[00:33:45.000 --> 00:33:48.000]  我每一年都會去一兩個營會
[00:33:48.000 --> 00:33:51.000]  都是改變了我的生命
[00:33:51.000 --> 00:33:53.000]  我記得有一次
[00:33:53.000 --> 00:33:57.000]  那個牧師在呼召的時間
[00:33:57.000 --> 00:34:00.000]  營會最後一天通常會有晚會
[00:34:00.000 --> 00:34:02.000]  沒有去過營會就鼓勵你去去
[00:34:02.000 --> 00:34:04.000]  通常會有晚會
[00:34:04.000 --> 00:34:07.000]  牧師在我們面前跪下
[00:34:07.000 --> 00:34:10.000]  去到呼召
[00:34:10.000 --> 00:34:12.000]  當時我覺得很感動
[00:34:12.000 --> 00:34:16.000]  我覺得我的一切都是來自神的
[00:34:16.000 --> 00:34:18.000]  回望我的經歷
[00:34:18.000 --> 00:34:20.000]  我為什麼在教會成長
[00:34:20.000 --> 00:34:22.000]  我可能會有質疑過
[00:34:22.000 --> 00:34:24.000]  為什麼你會放我在這裡
[00:34:24.000 --> 00:34:26.000]  不像其他同學
[00:34:26.000 --> 00:34:28.000]  很自由
[00:34:28.000 --> 00:34:29.000]  為什麼會這樣
[00:34:29.000 --> 00:34:30.000]  但上帝在我的生命當中
[00:34:30.000 --> 00:34:32.000]  其實有很多工作和經歷
[00:34:32.000 --> 00:34:34.000]  去到那一刻
[00:34:34.000 --> 00:34:36.000]  當上帝去到呼召的時候
[00:34:36.000 --> 00:34:39.000]  我就去到舉手
[00:34:39.000 --> 00:34:41.000]  我也有個自覺走出去
[00:34:41.000 --> 00:34:43.000]  去到哭
[00:34:43.000 --> 00:34:45.000]  其實是很感動的時刻
[00:34:45.000 --> 00:34:47.000]  我不知道大家有沒有曾經經歷過
[00:34:47.000 --> 00:34:51.000]  但當時我記得好像是2013年
[00:34:51.000 --> 00:34:54.000]  但當時我回到
[00:34:54.000 --> 00:34:57.000]  因為我們要去到另一個城市
[00:34:57.000 --> 00:34:58.000]  英國另一個城市
[00:34:58.000 --> 00:35:00.000]  去進行這個會議
[00:35:00.000 --> 00:35:02.000]  我回到那個城市的時候
[00:35:02.000 --> 00:35:04.000]  我就照樣讀書
[00:35:04.000 --> 00:35:06.000]  照樣去上班
[00:35:06.000 --> 00:35:08.000]  當時我已經開始上班
[00:35:08.000 --> 00:35:10.000]  我就慢慢很快放下
[00:35:10.000 --> 00:35:12.000]  上帝給我的感動
[00:35:12.000 --> 00:35:14.000]  就是叫我去到
[00:35:14.000 --> 00:35:16.000]  全時間去到服侍他
[00:35:16.000 --> 00:35:18.000]  去到追求他
[00:35:18.000 --> 00:35:20.000]  很快就冷淡了下來
[00:35:20.000 --> 00:35:21.000]  我不知道大家會不會這樣
[00:35:21.000 --> 00:35:23.000]  去完營地那一個月
[00:35:23.000 --> 00:35:24.000]  最多兩個月
[00:35:24.000 --> 00:35:25.000]  很火熱的
[00:35:25.000 --> 00:35:27.000]  完了之後又覺得
[00:35:27.000 --> 00:35:28.000]  又冷淡了下來
[00:35:28.000 --> 00:35:30.000]  當時我也是一樣
[00:35:30.000 --> 00:35:32.000]  卻沒有想過原來過了兩年
[00:35:32.000 --> 00:35:34.000]  那兩年還發生什麼事呢
[00:35:34.000 --> 00:35:36.000]  就是我回到香港
[00:35:36.000 --> 00:35:38.000]  讀書
[00:35:38.000 --> 00:35:40.000]  讀輔導
[00:35:40.000 --> 00:35:42.000]  可能沒有人知道我讀過輔導
