
[00:00:00.000 --> 00:00:02.680]  今天講的題目來到第二章了
[00:16:47.400 --> 00:16:49.400]  為什麼我要去聽
[00:16:49.400 --> 00:16:51.400]  為什麼我要去知道有什麼要跟
[00:16:51.400 --> 00:16:54.400]  因為環境不是理想的
[00:16:54.400 --> 00:16:55.400]  不是今天我們那麼舒服
[00:16:55.400 --> 00:16:57.400]  今天我們也有一點點舒服
[00:16:57.400 --> 00:16:59.400]  我不是說我們信仰沒有困難
[00:16:59.400 --> 00:17:00.400]  我知道我們讀書
[00:17:00.400 --> 00:17:01.400]  我們補習
[00:17:01.400 --> 00:17:02.400]  我們考試
[00:17:02.400 --> 00:17:03.400]  我們在大學
[00:17:03.400 --> 00:17:05.400]  我們戀愛關係
[00:17:05.400 --> 00:17:06.400]  或者很多朋友關係
[00:17:06.400 --> 00:17:08.400]  是難的
[00:17:08.400 --> 00:17:11.400]  但今天的確是好像舒服一點
[00:17:11.400 --> 00:17:13.400]  但是正如上次所說
[00:17:13.400 --> 00:17:15.400]  我們有很多的moral value
[00:17:15.400 --> 00:17:17.400]  可能已經和我們的朋友
[00:17:17.400 --> 00:17:19.400]  其實是有差異的地方
[00:17:19.400 --> 00:17:21.400]  所以我們
[00:17:21.400 --> 00:17:26.400]  沒錯我們可能很抗拒服從
[00:17:26.400 --> 00:17:29.400]  我們很不喜歡這樣的說法
[00:17:29.400 --> 00:17:34.400]  但是我們或者想一個最直接的例子
[00:17:34.400 --> 00:17:38.400]  如果耶穌不信服
[00:17:38.400 --> 00:17:40.400]  你覺得今天會發生什麼事
[00:17:40.400 --> 00:17:43.400]  如果耶穌不信服
[00:17:43.400 --> 00:17:45.400]  耶穌說我不要
[00:17:45.400 --> 00:17:46.400]  那麼辛苦不做
[00:17:46.400 --> 00:17:47.400]  不釘十字架
[00:17:47.400 --> 00:17:49.400]  那麼辛苦
[00:17:49.400 --> 00:17:51.400]  你覺得今天會怎樣
[00:17:51.400 --> 00:17:57.400]  我知道信服這個概念
[00:17:57.400 --> 00:18:00.400]  在今天我們這個社會說出來
[00:18:00.400 --> 00:18:02.400]  是很不中聽
[00:18:02.400 --> 00:18:07.400]  但是我們這個信仰所學校的對象
[00:18:07.400 --> 00:18:09.400]  用肥辣比書說法
[00:18:09.400 --> 00:18:13.400]  信服至死的榜樣
[00:18:13.400 --> 00:18:15.400]  當然父母
[00:18:15.400 --> 00:18:17.400]  我們在聖經裡面說
[00:18:17.400 --> 00:18:19.400]  父母都是要在主裡面聽從
[00:18:19.400 --> 00:18:21.400]  不是父母叫我做什麼都什麼
[00:18:21.400 --> 00:18:23.400]  如果父母叫我去拜偶像
[00:18:23.400 --> 00:18:24.400]  難道我今晚去拜什麼
[00:18:24.400 --> 00:18:25.400]  不是
[00:18:25.400 --> 00:18:28.400]  但是我們的生命是需要一個這樣的figure
[00:18:28.400 --> 00:18:30.400]  如果是有些事情
[00:18:30.400 --> 00:18:32.400]  令到你有掙扎的話
[00:18:32.400 --> 00:18:35.400]  其實我會鼓勵你
[00:18:35.400 --> 00:18:37.400]  去找合適的人去談
[00:18:37.400 --> 00:18:39.400]  去見輔導
[00:18:39.400 --> 00:18:41.400]  因為有些事情
[00:18:41.400 --> 00:18:42.400]  沒錯我們的父母
[00:18:42.400 --> 00:18:44.400]  我相信絕大部分父母都很愛
[00:18:44.400 --> 00:18:45.400]  很願意我們成長
[00:18:45.400 --> 00:18:47.400]  但是我們是人
[00:18:47.400 --> 00:18:50.400]  我們有我們做得不好的地方
[00:18:50.400 --> 00:18:53.400]  所以如果那件事是令你不舒服的
[00:18:53.400 --> 00:18:55.400]  或者你可以花點時間
[00:18:55.400 --> 00:18:56.400]  自己在神面前
[00:18:56.400 --> 00:18:58.400]  去找合適的人去幫助我們
[00:18:58.400 --> 00:19:00.400]  去接受
[00:19:00.400 --> 00:19:01.400]  去明白
[00:19:01.400 --> 00:19:03.400]  也去理解到底
[00:19:03.400 --> 00:19:06.400]  我需要一個怎樣的父母的figure
[00:19:06.400 --> 00:19:08.400]  這個就這樣說
[00:19:08.400 --> 00:19:09.400]  好像說了很久
[00:19:09.400 --> 00:19:11.400]  剩下這個point是說得很短
[00:19:11.400 --> 00:19:14.400]  但是這個大概是我們很少去想的東西
[00:19:14.400 --> 00:19:17.400]  我們經常說我們有父母有父母
[00:19:17.400 --> 00:19:18.400]  但是你有沒有想過
[00:19:18.400 --> 00:19:20.400]  有一天你都會做別人的父母
[00:19:20.400 --> 00:19:22.400]  不會
[00:19:22.400 --> 00:19:25.400]  我不是說結婚和生子女
[00:19:25.400 --> 00:19:26.400]  我不是說那些
[00:19:26.400 --> 00:19:27.400]  不是那種父母
[00:19:27.400 --> 00:19:29.400]  如果你聽到這裡
[00:19:29.400 --> 00:19:31.400]  你應該理解到我所說的parents
[00:19:31.400 --> 00:19:32.400]  是spiritual parents的話
[00:19:32.400 --> 00:19:34.400]  我們坐在這裡的每個人
[00:19:34.400 --> 00:19:37.400]  有一天你都是那個parent
[00:19:37.400 --> 00:19:41.400]  你可能覺得這樣想很難明白
[00:19:41.400 --> 00:19:44.400]  但是我想問坐在這裡最小年紀的那個是誰
[00:19:44.400 --> 00:19:46.400]  最小年紀的一個
[00:19:46.400 --> 00:19:48.400]  你最小年紀的
[00:19:48.400 --> 00:19:50.400]  你做什麼 裝小
[00:19:50.400 --> 00:19:51.400]  誰坐在這裡最小
[00:19:51.400 --> 00:19:54.400]  是這個小一陣子
[00:19:54.400 --> 00:19:56.400]  不好意思這個小一陣子
[00:19:56.400 --> 00:19:58.400]  ok 15
[00:19:58.400 --> 00:20:00.400]  我想問今年的junior
[00:20:00.400 --> 00:20:02.400]  最小多少歲
[00:20:03.400 --> 00:20:05.400]  剛升上來的那些
[00:20:05.400 --> 00:20:08.400]  12 差多少歲
[00:20:08.400 --> 00:20:10.400]  3歲
[00:20:10.400 --> 00:20:13.400]  有個不知道是不是都市傳說
[00:20:13.400 --> 00:20:14.400]  3歲已經是一個gap
[00:20:14.400 --> 00:20:16.400]  3歲已經是一個generation gap
[00:20:16.400 --> 00:20:19.400]  當然我懷疑可能現在一年都是
[00:20:19.400 --> 00:20:21.400]  一年已經很快
[00:20:21.400 --> 00:20:27.400]  有一天我們都會成為這樣的parents
[00:20:27.400 --> 00:20:29.400]  不一定是他當你的parents
[00:20:29.400 --> 00:20:31.400]  但是他會學你怎麼做
[00:20:31.400 --> 00:20:33.400]  剛才不是說的
[00:20:33.400 --> 00:20:36.400]  有時候我們有意無意學了
[00:20:36.400 --> 00:20:38.400]  父母有意無意做的我們學了
[00:20:38.400 --> 00:20:41.400]  其實我們坐在這裡有一天
[00:20:41.400 --> 00:20:43.400]  假設你還留在這裡
[00:20:43.400 --> 00:20:47.400]  有一天你都會無意中做了別人的parents
[00:20:47.400 --> 00:20:48.400]  別人會看著你怎麼去做
[00:20:48.400 --> 00:20:50.400]  例如我們有很多serving team
[00:20:50.400 --> 00:20:53.400]  其實剛剛進來的人是看著你怎麼serve
[00:20:53.400 --> 00:20:55.400]  你不出聲他都看著
[00:20:55.400 --> 00:20:58.400]  他會原來這個哥哥是這麼做的
[00:20:58.400 --> 00:20:59.400]  舉個例子
[00:20:59.400 --> 00:21:01.400]  原來這個哥哥在serve的時候
[00:21:01.400 --> 00:21:03.400]  就在吹哨玩手機
[00:21:03.400 --> 00:21:04.400]  那就是可以了
[00:21:04.400 --> 00:21:05.400]  那我也可以這樣做
[00:21:05.400 --> 00:21:11.400]  要學一樣東西其實不用你出聲
[00:21:11.400 --> 00:21:16.400]  我們有時候很關心我們做得多好
[00:21:16.400 --> 00:21:19.400]  但是如果看回保羅的例子
[00:21:19.400 --> 00:21:21.400]  保羅不是關心做得好不好
[00:21:21.400 --> 00:21:23.400]  我們去想領導
[00:21:23.400 --> 00:21:25.400]  我們去想帶著別人的時候
[00:21:25.400 --> 00:21:28.400]  我們往往是想我怎麼做得好不好
[00:21:28.400 --> 00:21:29.400]  我說什麼
[00:21:29.400 --> 00:21:30.400]  我做出來是怎麼樣
[00:21:30.400 --> 00:21:31.400]  我吸不吸引
[00:21:31.400 --> 00:21:35.400]  但是我們很少去想聖經想要求我們
[00:21:35.400 --> 00:21:38.400]  很快舉個例子
[00:21:38.400 --> 00:21:40.400]  保羅說自己
[00:21:40.400 --> 00:21:42.400]  他要很溫柔
[00:21:42.400 --> 00:21:46.400]  A nursing mother cares for her children
[00:21:46.400 --> 00:21:48.400]  Love 一定是有
[00:21:48.400 --> 00:21:50.400]  他還有什麼
[00:21:50.400 --> 00:21:52.400]  Share with you our lives
[00:21:52.400 --> 00:21:55.400]  將生命樂意和你們分享
[00:21:56.400 --> 00:21:58.400]  如果想想剛才我說耶穌的例子
[00:21:58.400 --> 00:21:59.400]  這個分享生命
[00:21:59.400 --> 00:22:01.400]  不是請人上去吃飯那種嗎
[00:22:01.400 --> 00:22:04.400]  記不記得耶穌是什麼
[00:22:04.400 --> 00:22:06.400]  信服至死
[00:22:06.400 --> 00:22:09.400]  當然不是只有這本書
[00:22:09.400 --> 00:22:10.400]  保羅其他書卷是說
[00:22:10.400 --> 00:22:13.400]  我將生命為你們犧牲我也可以
[00:22:13.400 --> 00:22:16.400]  所以特別是上次說過
[00:22:16.400 --> 00:22:17.400]  說過一點點的
[00:22:17.400 --> 00:22:19.400]  在Bible Camp也說過一點點
[00:22:19.400 --> 00:22:22.400]  就是當時教會那些人
[00:22:22.400 --> 00:22:25.400]  第一個被殺的不是坐在那裡的那些
[00:22:25.400 --> 00:22:26.400]  是站在那裡的那些
[00:22:26.400 --> 00:22:28.400]  第一個被殺的是那些
[00:22:28.400 --> 00:22:30.400]  你站在那裡
[00:22:30.400 --> 00:22:31.400]  你預計了會被殺
[00:22:31.400 --> 00:22:32.400]  如果極端來說
[00:22:32.400 --> 00:22:33.400]  在當時
[00:22:33.400 --> 00:22:34.400]  我站在那裡
[00:22:34.400 --> 00:22:36.400]  是預計了第一個被斬頭是斬我
[00:22:36.400 --> 00:22:38.400]  我不知道你有沒有想過
[00:22:38.400 --> 00:22:40.400]  原來我要做一個領袖
[00:22:40.400 --> 00:22:41.400]  我想做一個領袖
[00:22:41.400 --> 00:22:43.400]  原來我要有這件事
[00:22:43.400 --> 00:22:45.400]  當然今天好一點
[00:22:45.400 --> 00:22:46.400]  我們舒服一點
[00:22:46.400 --> 00:22:49.400]  我們應該在香港也不會無故被人斬頭
[00:22:49.400 --> 00:22:52.400]  但是
[00:22:52.400 --> 00:22:55.400]  這也是聖經裡面一個很嚴肅的要求
[00:22:55.400 --> 00:22:58.400]  我想去服侍
[00:22:58.400 --> 00:23:01.400]  我想去帶著別人
[00:23:01.400 --> 00:23:03.400]  我做的事是遠遠多過我說什麼
[00:23:03.400 --> 00:23:04.400]  或者我表現
[00:23:04.400 --> 00:23:05.400]  就是我怎樣
[00:23:05.400 --> 00:23:09.400]  最後今天最後一節經文
[00:23:09.400 --> 00:23:10.400]  我想大家這次
[00:23:10.400 --> 00:23:11.400]  這次讀英文
[00:23:11.400 --> 00:23:12.400]  這次讀英文
[00:23:12.400 --> 00:23:14.400]  好 一二三
[00:23:14.400 --> 00:23:17.400]  You are witnesses and so is God
[00:23:17.400 --> 00:23:20.400]  of how holy righteousness and blamelessness
[00:23:20.400 --> 00:23:23.400]  we were among you who believe
[00:23:23.400 --> 00:23:25.400]  為什麼要holy
[00:23:25.400 --> 00:23:26.400]  為什麼要righteous
[00:23:26.400 --> 00:23:28.400]  為什麼要blameless
[00:23:28.400 --> 00:23:30.400]  上次說過這個信仰
[00:23:30.400 --> 00:23:32.400]  很容易被人誤解
[00:23:32.400 --> 00:23:34.400]  今天我們這個信仰
[00:23:34.400 --> 00:23:36.400]  都是會被人誤解的時候
[00:23:36.400 --> 00:23:38.400]  我們更加需要
[00:23:38.400 --> 00:23:41.400]  有比一般人更高的準則
[00:23:41.400 --> 00:23:42.400]  更高的要求
[00:23:42.400 --> 00:23:43.400]  所以為什麼是holy
[00:23:43.400 --> 00:23:45.400]  為什麼是righteous
[00:23:45.400 --> 00:23:46.400]  為什麼是blameless
[00:23:46.400 --> 00:23:48.400]  是要就算連外面的人
[00:23:48.400 --> 00:23:50.400]  不認同我的價值觀也好
[00:23:50.400 --> 00:23:51.400]  他都要看到
[00:23:51.400 --> 00:23:54.400]  我是holy righteousness and blameless
[00:23:54.400 --> 00:24:00.400]  今天我們很喜歡be real
[00:24:00.400 --> 00:24:01.400]  我覺得我要真誠
[00:24:01.400 --> 00:24:04.400]  但如果真誠我只是
[00:24:04.400 --> 00:24:07.400]  我表現了喜歡怎樣就怎樣的話
[00:24:07.400 --> 00:24:10.400]  我只是拿傷口出來給人看
[00:24:10.400 --> 00:24:12.400]  那個不是be real
[00:24:12.400 --> 00:24:14.400]  真正的real
[00:24:14.400 --> 00:24:16.400]  是我要明白自己之餘
[00:24:16.400 --> 00:24:17.400]  我願意去面對
[00:24:17.400 --> 00:24:20.400]  我不是很不開心
[00:24:20.400 --> 00:24:21.400]  我受傷了
[00:24:21.400 --> 00:24:22.400]  我不開心
[00:24:22.400 --> 00:24:24.400]  我不是拿這個出來就算了
[00:24:24.400 --> 00:24:25.400]  這個不是real
[00:24:25.400 --> 00:24:28.400]  真正的real
[00:24:28.400 --> 00:24:30.400]  是我願意在神的面前
[00:24:30.400 --> 00:24:34.400]  我願意去面對
[00:24:34.400 --> 00:24:35.400]  我需要的成長
[00:24:35.400 --> 00:24:37.400]  我需要的困難
[00:24:37.400 --> 00:24:39.400]  當年到最後
[00:24:39.400 --> 00:24:41.400]  其實我們不是只靠自己去做
[00:24:41.400 --> 00:24:45.400]  在這一章大約最後的部分
[00:24:45.400 --> 00:24:46.400]  其實保羅提醒了
[00:24:46.400 --> 00:24:48.400]  他的要求很高
[00:24:48.400 --> 00:24:50.400]  他自己也做到這麼高的要求
[00:24:50.400 --> 00:24:52.400]  但他不是因為自己很厲害
[00:24:52.400 --> 00:24:54.400]  他說是因為他
[00:24:54.400 --> 00:24:56.400]  能夠讓這一班信徒
[00:24:56.400 --> 00:24:58.400]  去接受到神的道
[00:24:58.400 --> 00:25:04.400]  我不知道我們今天對神的道
[00:25:04.400 --> 00:25:05.400]  我怎樣理解
[00:25:05.400 --> 00:25:06.400]  可能就是我聽sermon
[00:25:06.400 --> 00:25:08.400]  才會聽我平時不會看的道
[00:25:08.400 --> 00:25:12.400]  我們explore一下那件衣服
[00:25:12.400 --> 00:25:13.400]  如果有人記得那件衣服
[00:25:13.400 --> 00:25:15.400]  記得後面寫著什麼經文嗎
[00:25:16.400 --> 00:25:18.400]  即刻有人chart我去看
[00:25:18.400 --> 00:25:22.400]  這件衣服
[00:25:22.400 --> 00:25:23.400]  有沒有
[00:25:23.400 --> 00:25:24.400]  如果你留意一下
[00:25:24.400 --> 00:25:26.400]  你那件T恤後面有那個
[00:25:26.400 --> 00:25:29.400]  是提摩太前書寫了十二節
[00:25:29.400 --> 00:25:31.400]  前半段我猜大家很熟悉
[00:25:31.400 --> 00:25:33.400]  不可叫人小看你年輕
[00:25:33.400 --> 00:25:36.400]  好像覺得我年輕的時候
[00:25:36.400 --> 00:25:37.400]  我應該可以做很多事
[00:25:37.400 --> 00:25:38.400]  我想問下一句是什麼
[00:25:44.400 --> 00:25:45.400]  怎樣
[00:25:45.400 --> 00:25:46.400]  是不是那句是什麼
[00:25:46.400 --> 00:25:47.400]  呆了
[00:25:47.400 --> 00:25:48.400]  大家只記得前面那句
[00:25:48.400 --> 00:25:53.400]  好 Andrew 試試
[00:25:53.400 --> 00:26:00.400]  好 謝謝 Andrew
[00:26:00.400 --> 00:26:07.400]  我不知道有多少人覺得
[00:26:07.400 --> 00:26:09.400]  我們現在已經做了後面的事
[00:26:09.400 --> 00:26:12.400]  我想請大家一起祈禱
[00:26:12.400 --> 00:26:14.400]  在這個時間我想邀請大家去想
[00:26:14.400 --> 00:26:17.400]  今天我做一個senior
[00:26:17.400 --> 00:26:18.400]  即是我坐大陸找senior
[00:26:18.400 --> 00:26:20.400]  我做一個senior
[00:26:20.400 --> 00:26:24.400]  我有一天要成為別人的parent的話
[00:26:24.400 --> 00:26:26.400]  我要成為別人的榜樣的話
[00:26:26.400 --> 00:26:29.400]  我想讓人看到什麼榜樣
[00:26:29.400 --> 00:26:39.400]  我們一起祈禱
[00:26:41.400 --> 00:26:43.400]  親愛的主今天多謝你
[00:26:43.400 --> 00:26:44.400]  你選擇了我們
[00:26:44.400 --> 00:26:46.400]  你揀選了我們
[00:26:46.400 --> 00:26:49.400]  我們不是我們自己去揀選你
[00:26:49.400 --> 00:26:51.400]  而是你揀選了我們
[00:26:51.400 --> 00:26:53.400]  你願意從這麼多人裡面
[00:26:53.400 --> 00:26:54.400]  去讓我們認識你
[00:26:54.400 --> 00:26:58.400]  以至今天我們能夠在這個community裡面
[00:26:58.400 --> 00:26:59.400]  我們去認識你
[00:26:59.400 --> 00:27:01.400]  但主我們知道
[00:27:01.400 --> 00:27:02.400]  我們生命有很多的不足
[00:27:02.400 --> 00:27:04.400]  所以由我們無論是
[00:27:04.400 --> 00:27:06.400]  我們在什麼處境
[00:27:06.400 --> 00:27:07.400]  我們在不同處境下
[00:27:07.400 --> 00:27:08.400]  我們有時候會是大的
[00:27:08.400 --> 00:27:10.400]  我們有時候會是小的也好
[00:27:10.400 --> 00:27:11.400]  也要我們記得
[00:27:11.400 --> 00:27:13.400]  今天我們所聽的所有標準
[00:27:13.400 --> 00:27:15.400]  其實對我們所有人都是適用
[00:27:15.400 --> 00:27:16.400]  如果我們當中
[00:27:16.400 --> 00:27:19.400]  我們各自都有自己做得美好的地方
[00:27:19.400 --> 00:27:21.400]  求你去加力幫助我們
[00:27:21.400 --> 00:27:23.400]  如果我們彼此之間能夠互相去鼓勵
[00:27:23.400 --> 00:27:24.400]  互相去提醒
[00:27:24.400 --> 00:27:29.400]  以致當真的有人去看著我們的時候
[00:27:29.400 --> 00:27:31.400]  他看到我們這個榜樣
[00:27:31.400 --> 00:27:33.400]  是能夠從我們身上看到你自己
[00:27:33.400 --> 00:27:35.400]  願你這樣去祝福提醒我們
[00:27:35.400 --> 00:27:37.400]  主你去到給我們一點時間
[00:27:37.400 --> 00:27:39.400]  以上禱告奉主耶穌的聖名祈求
[00:27:39.400 --> 00:27:41.400]  阿門
[00:27:41.400 --> 00:27:44.400]  (字幕由 Amara.org 社群提供)

