
[00:00:00.000 --> 00:00:08.440]  來到九月,我們開始一個新的主題
[00:22:34.880 --> 00:22:38.880]  為你們將來的另一半好好祈禱
[00:22:38.880 --> 00:22:42.880]  找一個健健的男朋友、女朋友
[00:22:42.880 --> 00:22:45.880]  成為你人生裡的一半
[00:22:45.880 --> 00:22:47.880]  我相信
[00:22:47.880 --> 00:22:51.880]  今晚如果你有膽量的話
[00:22:51.880 --> 00:22:54.880]  叫你爸爸媽媽為你祈禱
[00:22:54.880 --> 00:22:58.880]  叫他們為你人生的另一半好好祈禱
[00:22:58.880 --> 00:23:01.880]  如果你們將來
[00:23:01.880 --> 00:23:04.880]  會找到很好的另一半
[00:23:04.880 --> 00:23:06.880]  就好像Uncle Vincent
[00:23:06.880 --> 00:23:08.880]  你是不是為你兩個女兒好好祈禱
[00:23:08.880 --> 00:23:11.880]  然後有兩個很好的女婿
[00:23:11.880 --> 00:23:14.880]  所以祈禱很重要
[00:23:14.880 --> 00:23:20.880]  希望透過提多書
[00:23:20.880 --> 00:23:22.880]  一個很好的提醒
[00:23:22.880 --> 00:23:24.880]  告訴我們
[00:23:24.880 --> 00:23:26.880]  在教會當中
[00:23:26.880 --> 00:23:28.880]  我們不單是認識朋友
[00:23:28.880 --> 00:23:30.880]  或者尋開心
[00:23:30.880 --> 00:23:34.880]  我們還要好好學習
[00:23:34.880 --> 00:23:36.880]  有好的品格
[00:23:36.880 --> 00:23:39.880]  然後去教會裡侍奉
[00:23:39.880 --> 00:23:41.880]  可以嗎?
[00:23:41.880 --> 00:23:45.880]  我們先有一個祈禱
[00:23:45.880 --> 00:23:51.880]  差天父上帝
[00:23:51.880 --> 00:23:54.880]  多謝你讓我們一起回到教會當中
[00:23:54.880 --> 00:23:57.880]  讓我們學習你的話語
[00:23:57.880 --> 00:24:03.880]  求神你特別去看顧中一的新同學
[00:24:03.880 --> 00:24:07.880]  讓他們在中學explorer的階段裡
[00:24:07.880 --> 00:24:09.880]  真的能夠沉著你
[00:24:09.880 --> 00:24:13.880]  能夠讓基督成為他們生命的救主
[00:24:13.880 --> 00:24:16.880]  求主你繼續在他們生命裡建立
[00:24:16.880 --> 00:24:21.880]  我們也為在座的每一位explorer獻上圖局
[00:24:21.880 --> 00:24:23.880]  無論他們現在是什麼境況
[00:24:23.880 --> 00:24:28.880]  甚至他們可能在很繁重的功課裡
[00:24:28.880 --> 00:24:30.880]  求主你加力給他們
[00:24:30.880 --> 00:24:32.880]  又讓他們在生命裡
[00:24:32.880 --> 00:24:36.880]  能夠遇到你找給他們的另一半
[00:24:36.880 --> 00:24:39.880]  讓他們的人生可以完美
[00:24:39.880 --> 00:24:42.880]  讓他們的人生知道有你
[00:24:42.880 --> 00:24:44.880]  是不再一樣
[00:24:44.880 --> 00:24:46.880]  求主你繼續去建立我們
[00:24:46.880 --> 00:24:47.880]  幫助我們
[00:24:47.880 --> 00:24:49.880]  讓我們不單止懂得
[00:24:49.880 --> 00:24:52.880]  我們有你真正給我們的命份
[00:24:52.880 --> 00:24:54.880]  就是我們是你的兒女
[00:24:54.880 --> 00:24:56.880]  也讓我們學習
[00:24:56.880 --> 00:25:01.880]  如何在教會裡成為一個無可指責的信徒
[00:25:01.880 --> 00:25:03.880]  求主你繼續幫助我們
[00:25:03.880 --> 00:25:05.880]  我們同心在你面前仰望
[00:25:05.880 --> 00:25:08.680]  是奉教主耶穌的聖名而求。
[00:25:08.680 --> 00:25:09.680]  阿們。

