
[00:00:00.000 --> 00:00:07.000]  我今天跟大家講的題目就是
[00:21:22.000 --> 00:21:24.000]  有沒有家人在澳洲
[00:21:24.000 --> 00:21:25.000]  有舉手
[00:21:25.000 --> 00:21:26.000]  沒有
[00:21:26.000 --> 00:21:28.000]  那你快點申請澳洲
[00:21:28.000 --> 00:21:31.000]  可能澳洲會沒事
[00:21:31.000 --> 00:21:33.000]  你知道真的
[00:21:33.000 --> 00:21:34.000]  以色列很慘
[00:21:34.000 --> 00:21:36.000]  他現在希望找人和平
[00:21:36.000 --> 00:21:38.000]  胡塞都打他
[00:21:38.000 --> 00:21:40.000]  打他
[00:21:40.000 --> 00:21:42.000]  有一個人走來告訴他
[00:21:42.000 --> 00:21:44.000]  我可以和你講和平
[00:21:44.000 --> 00:21:48.000]  所以以色列就很開心
[00:21:48.000 --> 00:21:50.000]  待會再說
[00:21:50.000 --> 00:21:52.000]  敵基督的行徑是甚麼
[00:21:52.000 --> 00:21:54.000]  由四節到十節就說他的行徑
[00:21:54.000 --> 00:21:56.000]  第一是挑戰權威
[00:21:56.000 --> 00:21:58.000]  讀一次第四節
[00:21:58.000 --> 00:22:12.000]  (國語)
[00:22:12.000 --> 00:22:14.000]  魔鬼頭就是要玩弄人
[00:22:14.000 --> 00:22:16.000]  讓人看到
[00:22:16.000 --> 00:22:26.000]  (國語)
[00:22:26.000 --> 00:22:31.000]  他成為全人類最厲害的王
[00:22:31.000 --> 00:22:33.000]  一個統治者
[00:22:33.000 --> 00:22:35.000]  (國語)
[00:22:35.000 --> 00:22:38.000]  這個比對米加勒天使的名字
[00:22:38.000 --> 00:22:43.000]  米加勒天使叫誰能與神相比
[00:22:43.000 --> 00:22:46.000]  現在他就來挑戰取笑
[00:22:46.000 --> 00:22:51.000]  誰能與瘦比者瘦
[00:22:51.000 --> 00:22:54.000]  所以選民可能都被迷惑
[00:22:54.000 --> 00:22:56.000]  挑戰權威不用拜上帝
[00:22:56.000 --> 00:22:58.000]  拜我便可以
[00:22:58.000 --> 00:23:00.000]  第二褻瀆上帝
[00:23:00.000 --> 00:23:04.000]  (國語)
[00:23:04.000 --> 00:23:06.000]  我們趕過鬼
[00:23:06.000 --> 00:23:08.000]  我都有很多不同的趕鬼經驗
[00:23:08.000 --> 00:23:10.000]  在香港我記得以前神學院
[00:23:10.000 --> 00:23:12.000]  第一次出隊
[00:23:12.000 --> 00:23:14.000]  和張嘉欽姐妹
[00:23:14.000 --> 00:23:16.000]  (國語)
[00:23:16.000 --> 00:23:18.000]  我是同班同學
[00:23:18.000 --> 00:23:20.000]  她是大姐我是最小的弟弟
[00:23:20.000 --> 00:23:22.000]  一起出隊
[00:23:22.000 --> 00:23:24.000]  一個人被鬼附
[00:23:24.000 --> 00:23:26.000]  玩了七年神打
[00:23:26.000 --> 00:23:28.000]  後來跟我們祈禱
[00:23:28.000 --> 00:23:30.000]  我們說耶穌基督的名字
[00:23:30.000 --> 00:23:32.000]  她還在顫抖
[00:23:32.000 --> 00:23:34.000]  我第一次有趕鬼經驗
[00:23:34.000 --> 00:23:36.000]  後來趕完鬼
[00:23:36.000 --> 00:23:38.000]  回去神學院
[00:23:38.000 --> 00:23:42.000]  進去祈禱房
[00:23:42.000 --> 00:23:44.000]  我簡直是俯伏
[00:23:44.000 --> 00:23:46.000]  原來耶穌的名字這麼厲害
[00:23:46.000 --> 00:23:48.000]  天是你的座位地是你的腳椅
[00:23:48.000 --> 00:23:50.000]  當我們宣佈耶穌基督的名字
[00:23:50.000 --> 00:23:52.000]  被鬼附的人
[00:23:52.000 --> 00:23:54.000]  整個沙都要趴下
[00:23:54.000 --> 00:23:56.000]  很多被鬼趕出來的人
[00:23:56.000 --> 00:23:58.000]  後來告訴我們
[00:23:58.000 --> 00:24:00.000]  他剛才跟你說什麼
[00:24:00.000 --> 00:24:02.000]  很多時候說褻瀆的說話
[00:24:02.000 --> 00:24:04.000]  褻瀆上帝褻瀆耶穌的說話
[00:24:04.000 --> 00:24:06.000]  魔鬼就是做這件事
[00:24:06.000 --> 00:24:08.000]  他抵擋神
[00:24:08.000 --> 00:24:10.000]  他行經就是這樣
[00:24:10.000 --> 00:24:12.000]  不怕我罵上帝
[00:24:12.000 --> 00:24:14.000]  這個就是褻瀆
[00:24:14.000 --> 00:24:16.000]  褻瀆的話
[00:24:16.000 --> 00:24:18.000]  褻瀆神一名
[00:24:18.000 --> 00:24:20.000]  並祂的帳幕
[00:24:20.000 --> 00:24:22.000]  祂的住處
[00:24:22.000 --> 00:24:24.000]  以及那些住在天上的
[00:24:24.000 --> 00:24:26.000]  第三任意而行
[00:24:26.000 --> 00:24:28.000]  任意而行
[00:24:28.000 --> 00:24:30.000]  這個指什麼呢
[00:24:30.000 --> 00:24:32.000]  這個任意而行
[00:24:32.000 --> 00:24:34.000]  就是他離譜了
[00:24:34.000 --> 00:24:36.000]  抵擋主高抬自己
[00:24:36.000 --> 00:24:38.000]  超過一切
[00:24:38.000 --> 00:24:40.000]  一切的坐在神的殿裏
[00:24:40.000 --> 00:24:42.000]  這個正正是
[00:24:42.000 --> 00:24:44.000]  貼在後書二章四字所說的
[00:24:44.000 --> 00:24:46.000]  他是抵擋主
[00:24:46.000 --> 00:24:48.000]  抵擋主高抬自己
[00:24:48.000 --> 00:24:50.000]  超過一切稱為神
[00:24:50.000 --> 00:24:52.000]  和一切受人敬拜
[00:24:52.000 --> 00:24:54.000]  坐在神的殿中自稱為神
[00:24:54.000 --> 00:24:56.000]  不過有個限制
[00:24:56.000 --> 00:24:58.000]  四十二個月
[00:24:58.000 --> 00:25:00.000]  四十二個月就是三年半
[00:25:00.000 --> 00:25:02.000]  就玩完了
[00:25:02.000 --> 00:25:04.000]  他再惡也好
[00:25:04.000 --> 00:25:06.000]  三年半
[00:25:06.000 --> 00:25:08.000]  不過在這個時候
[00:25:08.000 --> 00:25:10.000]  他怎麼任意而行
[00:25:10.000 --> 00:25:12.000]  怎麼可以走到聖殿自稱為神
[00:25:12.000 --> 00:25:14.000]  要做一件事
[00:25:14.000 --> 00:25:16.000]  你不知道嗎
[00:25:16.000 --> 00:25:18.000]  有沒有聖殿
[00:25:18.000 --> 00:25:20.000]  是沒有的
[00:25:20.000 --> 00:25:22.000]  因為聖殿原本的位置
[00:25:22.000 --> 00:25:24.000]  現在有個清真寺在那裏
[00:25:24.000 --> 00:25:26.000]  不能動
[00:25:26.000 --> 00:25:28.000]  是不是
[00:25:28.000 --> 00:25:30.000]  但這個
[00:25:30.000 --> 00:25:32.000]  將來就會說服人
[00:25:32.000 --> 00:25:34.000]  可以使這個聖殿
[00:25:34.000 --> 00:25:36.000]  能夠被建立
[00:25:36.000 --> 00:25:38.000]  所以他很有power
[00:25:38.000 --> 00:25:40.000]  是不是
[00:25:40.000 --> 00:25:42.000]  他才能夠進去這個聖殿
[00:25:42.000 --> 00:25:44.000]  毀壞可憎
[00:25:44.000 --> 00:25:46.000]  可以來告訴大家
[00:25:46.000 --> 00:25:48.000]  告訴選民
[00:25:48.000 --> 00:25:50.000]  我才是神
[00:25:50.000 --> 00:25:52.000]  你不用拜天上
[00:25:52.000 --> 00:25:54.000]  拜我便可以
[00:25:54.000 --> 00:25:56.000]  取締一切的制治
[00:25:56.000 --> 00:25:58.000]  和安提阿古斯是一樣
[00:25:58.000 --> 00:26:00.000]  不過他是一個
[00:26:00.000 --> 00:26:02.000]  一個
[00:26:02.000 --> 00:26:04.000]  一個無楷
[00:26:04.000 --> 00:26:06.000]  無楷
[00:26:06.000 --> 00:26:08.000]  最厲害的
[00:26:08.000 --> 00:26:10.000]  叫那些人獻一隻豬
[00:26:10.000 --> 00:26:12.000]  拉一隻豬進去
[00:26:12.000 --> 00:26:14.000]  將那些豬血全部
[00:26:14.000 --> 00:26:16.000]  灑在聖殿裏面
[00:26:16.000 --> 00:26:18.000]  那些猶太人不肯吃豬
[00:26:18.000 --> 00:26:20.000]  不肯獻祭
[00:26:20.000 --> 00:26:22.000]  殺了他
[00:26:22.000 --> 00:26:24.000]  所以才產生了馬加比的革命
[00:26:24.000 --> 00:26:26.000]  有一班
[00:26:26.000 --> 00:26:28.000]  祭司的族裔
[00:26:28.000 --> 00:26:30.000]  他能夠不怕死
[00:26:30.000 --> 00:26:32.000]  為了保護聖殿
[00:26:32.000 --> 00:26:34.000]  進行革命
[00:26:34.000 --> 00:26:36.000]  視死如歸
[00:26:36.000 --> 00:26:38.000]  那個安提阿古斯
[00:26:38.000 --> 00:26:40.000]  他還說
[00:26:40.000 --> 00:26:42.000]  你看不看那個刑具
[00:26:42.000 --> 00:26:44.000]  這個刑具快要殺了你
[00:26:44.000 --> 00:26:46.000]  他說我不怕
[00:26:46.000 --> 00:26:48.000]  視死如歸
[00:26:48.000 --> 00:26:50.000]  他甚至告訴他
[00:26:50.000 --> 00:26:52.000]  將來你所面對的是永恆的滅亡
[00:26:52.000 --> 00:26:54.000]  反而這麼有把握
[00:26:54.000 --> 00:26:56.000]  安提阿古斯
[00:26:56.000 --> 00:26:58.000]  是這麼殘酷
[00:26:58.000 --> 00:27:00.000]  遠遠不及
[00:27:00.000 --> 00:27:02.000]  現在這個滅後的迪基督
[00:27:02.000 --> 00:27:04.000]  所以這個聖殿一定要建
[00:27:04.000 --> 00:27:06.000]  不然他怎麼做事
[00:27:06.000 --> 00:27:08.000]  他就是說服人建聖殿
[00:27:08.000 --> 00:27:10.000]  現在其實
[00:27:10.000 --> 00:27:12.000]  猶太人已經開始有
[00:27:12.000 --> 00:27:14.000]  聖殿委員會
[00:27:14.000 --> 00:27:16.000]  進行重建聖殿
[00:27:16.000 --> 00:27:18.000]  重建聖殿必須有幾個重要的重點
[00:27:18.000 --> 00:27:20.000]  紅毛的母牛
[00:27:20.000 --> 00:27:22.000]  你的牛
[00:27:22.000 --> 00:27:24.000]  你的毛是全部紅色的
[00:27:24.000 --> 00:27:26.000]  有一兩條都不可以獻祭
[00:27:26.000 --> 00:27:28.000]  要建起聖殿之前
[00:27:28.000 --> 00:27:30.000]  一定要有一個
[00:27:30.000 --> 00:27:32.000]  紅毛是沒有殘疾
[00:27:32.000 --> 00:27:34.000]  是差不多三歲對五歲
[00:27:34.000 --> 00:27:36.000]  那些毛是完全完美的
[00:27:36.000 --> 00:27:38.000]  才可以建
[00:27:38.000 --> 00:27:40.000]  最近找到了
[00:27:40.000 --> 00:27:42.000]  在美國的Texas
[00:27:42.000 --> 00:27:44.000]  然後運了五隻去
[00:27:44.000 --> 00:27:46.000]  現在發現兩隻不行
[00:27:46.000 --> 00:27:48.000]  還有三隻
[00:27:48.000 --> 00:27:50.000]  隨時準備
[00:27:50.000 --> 00:27:52.000]  祭司的職份
[00:27:52.000 --> 00:27:54.000]  有人學祭司
[00:27:54.000 --> 00:27:56.000]  怎麼做祭司
[00:27:56.000 --> 00:27:58.000]  怎麼獻祭
[00:27:58.000 --> 00:28:00.000]  聖物
[00:28:00.000 --> 00:28:02.000]  這個約櫃
[00:28:02.000 --> 00:28:04.000]  找到了
[00:28:04.000 --> 00:28:06.000]  那些銅祭壇
[00:28:06.000 --> 00:28:08.000]  全部準備好了
[00:28:08.000 --> 00:28:10.000]  聖殿的原子是一個問題
[00:28:10.000 --> 00:28:12.000]  現在怎樣
[00:28:12.000 --> 00:28:14.000]  被這個
[00:28:14.000 --> 00:28:16.000]  清真寺擋住
[00:28:16.000 --> 00:28:18.000]  如果一
[00:28:18.000 --> 00:28:20.000]  你擋住
[00:28:20.000 --> 00:28:22.000]  你就大戰
[00:28:22.000 --> 00:28:24.000]  所以現在他們
[00:28:24.000 --> 00:28:26.000]  萬事俱備
[00:28:26.000 --> 00:28:28.000]  只要地震
[00:28:28.000 --> 00:28:30.000]  地震之後大家鬥快建
[00:28:30.000 --> 00:28:32.000]  看誰建得快
[00:28:32.000 --> 00:28:34.000]  其實還有一樣
[00:28:34.000 --> 00:28:36.000]  就是阿伯拉罕計劃
[00:28:36.000 --> 00:28:38.000]  怎樣能夠
[00:28:38.000 --> 00:28:40.000]  鼓勵旁邊的人
[00:28:40.000 --> 00:28:42.000]  不鼓噪
[00:28:42.000 --> 00:28:44.000]  不反對
[00:28:44.000 --> 00:28:46.000]  來建聖殿
[00:28:46.000 --> 00:28:48.000]  他就說了一件事
[00:28:48.000 --> 00:28:50.000]  敵基督就是這個方法
[00:28:50.000 --> 00:28:52.000]  我們幾個宗教都是
[00:28:52.000 --> 00:28:54.000]  阿伯拉罕是我們的祖先
[00:28:54.000 --> 00:28:56.000]  猶太教
[00:28:56.000 --> 00:28:58.000]  猶太教很尊重阿伯拉罕
[00:28:58.000 --> 00:29:00.000]  回教也是很尊重阿伯拉罕
[00:29:00.000 --> 00:29:02.000]  基督教也尊重
[00:29:02.000 --> 00:29:04.000]  因為他是信心之父
[00:29:04.000 --> 00:29:06.000]  所以找一個銅這個敵基督很狡猾
[00:29:06.000 --> 00:29:08.000]  但其實
[00:29:08.000 --> 00:29:10.000]  他在開始的時候
[00:29:10.000 --> 00:29:12.000]  好像是在幫助以色列
[00:29:12.000 --> 00:29:14.000]  講和平
[00:29:14.000 --> 00:29:16.000]  其實特朗普還沒有
[00:29:16.000 --> 00:29:18.000]  做到這件事
[00:29:18.000 --> 00:29:20.000]  他能夠鼓勵
[00:29:20.000 --> 00:29:22.000]  伊斯蘭教
[00:29:22.000 --> 00:29:24.000]  能夠
[00:29:24.000 --> 00:29:26.000]  就範
[00:29:26.000 --> 00:29:28.000]  建聖殿
[00:29:28.000 --> 00:29:30.000]  其實聖經裡面說
[00:29:30.000 --> 00:29:32.000]  這個敵基督
[00:29:32.000 --> 00:29:34.000]  他真的會幫助以色列嗎?
[00:29:34.000 --> 00:29:36.000]  你搞錯了
[00:29:36.000 --> 00:29:38.000]  撒旦怎麼會一直都侵吞這個婦人
[00:29:38.000 --> 00:29:40.000]  我們讀一下詩篇
[00:29:40.000 --> 00:29:42.000]  83篇
[00:29:42.000 --> 00:29:44.000]  其實我們傳統常常說這個十字腳指頭
[00:29:44.000 --> 00:29:46.000]  是歐洲共同體
[00:29:46.000 --> 00:29:48.000]  我們應該有些改觀
[00:29:48.000 --> 00:29:50.000]  一到十節請大家讀
[00:29:50.000 --> 00:30:19.000]  (主席在讀)
[00:30:19.000 --> 00:30:21.000]  第六節開始
[00:30:21.000 --> 00:30:40.000]  (主席在讀)
[00:30:40.000 --> 00:30:42.000]  你看到我們時間關係
[00:30:42.000 --> 00:30:44.000]  我們不讀完它了
[00:30:44.000 --> 00:30:46.000]  你知道這個是什麼嗎?
[00:30:46.000 --> 00:30:48.000]  這個十腳
[00:30:48.000 --> 00:30:50.000]  不是歐洲共同體
[00:30:50.000 --> 00:30:52.000]  這個才能夠
[00:30:52.000 --> 00:30:54.000]  給敵基督有把持
[00:30:54.000 --> 00:30:56.000]  有口
[00:30:56.000 --> 00:30:58.000]  有這種牙齒力
[00:30:58.000 --> 00:31:00.000]  去鼓勵
[00:31:00.000 --> 00:31:02.000]  我們都是阿伯拉罕的後裔
[00:31:02.000 --> 00:31:04.000]  我們都是一齊的
[00:31:04.000 --> 00:31:06.000]  那時候
[00:31:06.000 --> 00:31:08.000]  以色列還表錯情
[00:31:08.000 --> 00:31:10.000]  以為我們救世主
[00:31:10.000 --> 00:31:12.000]  以色列很多時候都表錯情
[00:31:12.000 --> 00:31:14.000]  他以為神揀選他
[00:31:14.000 --> 00:31:16.000]  選民他又是神
[00:31:16.000 --> 00:31:18.000]  他又是國方人
[00:31:18.000 --> 00:31:20.000]  所以他都得到神的管教和刑罰
[00:31:20.000 --> 00:31:22.000]  所以敵基督
[00:31:22.000 --> 00:31:24.000]  他最終是要操控世界
[00:31:24.000 --> 00:31:26.000]  他能夠制服
[00:31:26.000 --> 00:31:28.000]  各族各方
[00:31:28.000 --> 00:31:30.000]  因為他有這個666
[00:31:30.000 --> 00:31:32.000]  操控全人類
[00:31:32.000 --> 00:31:34.000]  你去到哪裡
[00:31:34.000 --> 00:31:36.000]  你都逃不掉
[00:31:36.000 --> 00:31:38.000]  如果你沒有666你不能買賣
[00:31:38.000 --> 00:31:40.000]  你就會餓死
[00:31:40.000 --> 00:31:42.000]  但如果你有這個
[00:31:42.000 --> 00:31:44.000]  在額上在頭上有這個印記
[00:31:44.000 --> 00:31:46.000]  你走到天國底
[00:31:46.000 --> 00:31:48.000]  他都追到你
[00:31:48.000 --> 00:31:50.000]  強權政治軍事能力
[00:31:50.000 --> 00:31:52.000]  經濟政治
[00:31:52.000 --> 00:31:54.000]  口才集於一身
[00:31:54.000 --> 00:31:56.000]  還有第四
[00:31:56.000 --> 00:31:58.000]  逼迫聖徒
[00:31:58.000 --> 00:32:00.000]  任憑他與聖徒
[00:32:00.000 --> 00:32:02.000]  爭戰並且得勝
[00:32:02.000 --> 00:32:04.000]  殺害這些聖民
[00:32:04.000 --> 00:32:06.000]  所以十四萬聖子可能是
[00:32:06.000 --> 00:32:08.000]  其中一班
[00:32:08.000 --> 00:32:10.000]  迷惑眾人
[00:32:10.000 --> 00:32:12.000]  凡住在地上
[00:32:12.000 --> 00:32:14.000]  創世以來
[00:32:14.000 --> 00:32:16.000]  沒有記在被殺的
[00:32:16.000 --> 00:32:18.000]  羔羊生命冊上的都要拜他
[00:32:18.000 --> 00:32:20.000]  所以你發覺
[00:32:20.000 --> 00:32:22.000]  魔鬼在門口是迷惑
[00:32:22.000 --> 00:32:24.000]  很多人
[00:32:24.000 --> 00:32:26.000]  所以保羅在臨後四章
[00:32:26.000 --> 00:32:28.000]  四節是這樣說
[00:32:28.000 --> 00:32:30.000]  我們一起讀
[00:32:30.000 --> 00:32:32.000]  此等不信的人被世界的神
[00:32:32.000 --> 00:32:34.000]  弄下了心眼
[00:32:34.000 --> 00:32:36.000]  不叫基督耶穌榮耀福音的光
[00:32:36.000 --> 00:32:38.000]  照他們
[00:32:38.000 --> 00:32:40.000]  這個很可惜
[00:32:40.000 --> 00:32:42.000]  所以門口的人完全是橫梗搏逆
[00:32:42.000 --> 00:32:44.000]  甚至神刑罰的時候
[00:32:44.000 --> 00:32:46.000]  他還是要向天上的神
[00:32:46.000 --> 00:32:48.000]  來涉毒
[00:32:48.000 --> 00:32:50.000]  咒詛
[00:32:50.000 --> 00:32:52.000]  迷惑眾人
[00:32:52.000 --> 00:32:54.000]  甚至最後迷惑眾人
[00:32:54.000 --> 00:32:56.000]  在啟示第十六章十三到十四節
[00:32:56.000 --> 00:32:58.000]  我看見三個污穢的靈
[00:32:58.000 --> 00:33:00.000]  從青蛙從龍口獸口
[00:33:00.000 --> 00:33:02.000]  並假仙子的口中出來
[00:33:02.000 --> 00:33:04.000]  他們在做什麼呢
[00:33:04.000 --> 00:33:06.000]  本是魔鬼的靈私行其事
[00:33:06.000 --> 00:33:08.000]  出去普天下眾王乃女
[00:33:08.000 --> 00:33:10.000]  在神傳能者的大日聚集爭戰
[00:33:10.000 --> 00:33:12.000]  魔鬼真的想幫
[00:33:12.000 --> 00:33:14.000]  以色列
[00:33:14.000 --> 00:33:16.000]  不是的
[00:33:16.000 --> 00:33:18.000]  他根本是敵視要弄死他
[00:33:18.000 --> 00:33:20.000]  所以最後
[00:33:20.000 --> 00:33:22.000]  這個敵基督帶領
[00:33:22.000 --> 00:33:24.000]  這些
[00:33:24.000 --> 00:33:26.000]  所有的
[00:33:26.000 --> 00:33:28.000]  所謂的眾王
[00:33:28.000 --> 00:33:30.000]  聚集爭戰打什麼人
[00:33:30.000 --> 00:33:32.000]  追剿以色列
[00:33:32.000 --> 00:33:34.000]  所以殺戮選民如種得救
[00:33:34.000 --> 00:33:36.000]  很慘的
[00:33:36.000 --> 00:33:38.000]  當以色列人表錯情
[00:33:38.000 --> 00:33:40.000]  以為這個真是救世主
[00:33:40.000 --> 00:33:42.000]  被迷惑
[00:33:42.000 --> 00:33:44.000]  嘩好厲害死而復活
[00:33:44.000 --> 00:33:46.000]  這個才是真救世主
[00:33:46.000 --> 00:33:48.000]  一七之半
[00:33:48.000 --> 00:33:50.000]  這個魔鬼
[00:33:50.000 --> 00:33:52.000]  這個敵基督就翻臉
[00:33:52.000 --> 00:33:54.000]  追殺他
[00:33:54.000 --> 00:33:56.000]  所以這個以色列人
[00:33:56.000 --> 00:33:58.000]  都很慘
[00:33:58.000 --> 00:34:00.000]  在撒加利亞書第十四章
[00:34:00.000 --> 00:34:02.000]  八到九節
[00:34:02.000 --> 00:34:04.000]  說到這地全地的人
[00:34:04.000 --> 00:34:06.000]  以色列人
[00:34:06.000 --> 00:34:08.000]  三分之二被剪除
[00:34:08.000 --> 00:34:10.000]  三分之一就要迎全流
[00:34:10.000 --> 00:34:12.000]  這時華樹的
[00:34:12.000 --> 00:34:14.000]  我要洗三分之一經火
[00:34:14.000 --> 00:34:16.000]  熬煉他們如熬煉銀紙
[00:34:16.000 --> 00:34:18.000]  試煉他們如試煉金紙
[00:34:18.000 --> 00:34:20.000]  他們開始真的明白
[00:34:20.000 --> 00:34:22.000]  原來救世主是
[00:34:22.000 --> 00:34:24.000]  賜我的
[00:34:24.000 --> 00:34:26.000]  眾目都要看見他
[00:34:26.000 --> 00:34:28.000]  這個啟述第一章不是這樣說
[00:34:28.000 --> 00:34:30.000]  連賜他的人
[00:34:30.000 --> 00:34:32.000]  都看見他
[00:34:32.000 --> 00:34:34.000]  就這班人
[00:34:34.000 --> 00:34:36.000]  他們要悔改呼求神
[00:34:36.000 --> 00:34:38.000]  原來不是現在的敵基督
[00:34:38.000 --> 00:34:40.000]  不是現在在彩正殿的
[00:34:40.000 --> 00:34:42.000]  是耶穌救我
[00:34:42.000 --> 00:34:44.000]  他們被基督追打
[00:34:44.000 --> 00:34:46.000]  追到去
[00:34:46.000 --> 00:34:48.000]  去格蘭山
[00:34:48.000 --> 00:34:50.000]  他們能夠被
[00:34:50.000 --> 00:34:52.000]  可以生存
[00:34:52.000 --> 00:34:54.000]  是躲在Petra
[00:34:54.000 --> 00:34:56.000]  就是約旦的Petra
[00:34:56.000 --> 00:34:58.000]  奪寶亭英
[00:34:58.000 --> 00:35:00.000]  那個地方
[00:35:00.000 --> 00:35:02.000]  你有沒有看過
[00:35:02.000 --> 00:35:04.000]  人類的結局到了
[00:35:04.000 --> 00:35:06.000]  你看
[00:35:06.000 --> 00:35:08.000]  撒米尼亞書第十四章十二節
[00:35:08.000 --> 00:35:10.000]  說什麼
[00:35:10.000 --> 00:35:12.000]  用災殃攻擊那與耶路撒冷
[00:35:12.000 --> 00:35:14.000]  真正的烈國
[00:35:14.000 --> 00:35:16.000]  烈國打他
[00:35:16.000 --> 00:35:18.000]  兩腳站立的時候
[00:35:18.000 --> 00:35:20.000]  欲必先滅
[00:35:20.000 --> 00:35:22.000]  眼在腔中乾避
[00:35:22.000 --> 00:35:24.000]  舌在口中潰爛
[00:35:24.000 --> 00:35:26.000]  你能不能想像一個國家
[00:35:26.000 --> 00:35:28.000]  以色列
[00:35:28.000 --> 00:35:30.000]  三分之一死
[00:35:30.000 --> 00:35:32.000]  很慘
[00:35:32.000 --> 00:35:34.000]  如果一千萬
[00:35:34.000 --> 00:35:36.000]  七百萬人被追殺死
[00:35:36.000 --> 00:35:38.000]  很慘
[00:35:38.000 --> 00:35:40.000]  所以以色列是一個可悲的民族
[00:35:40.000 --> 00:35:44.000]  魔鬼一直要
[00:35:44.000 --> 00:35:46.000]  絕他的路
[00:35:46.000 --> 00:35:50.000]  但神顧念他的
[00:35:50.000 --> 00:35:52.000]  信實
[00:35:52.000 --> 00:35:54.000]  他的選民
[00:35:54.000 --> 00:35:56.000]  所以他要
[00:35:56.000 --> 00:35:58.000]  回來
[00:35:58.000 --> 00:36:00.000]  營救最後的餘種
[00:36:00.000 --> 00:36:02.000]  三分之一
[00:36:02.000 --> 00:36:04.000]  為什麼會攻擊烈國
[00:36:04.000 --> 00:36:06.000]  是神
[00:36:06.000 --> 00:36:08.000]  很可怕
[00:36:08.000 --> 00:36:10.000]  欲必先滅
[00:36:10.000 --> 00:36:12.000]  眼在腔中乾避
[00:36:12.000 --> 00:36:14.000]  舌在口中潰爛
[00:36:14.000 --> 00:36:16.000]  這些武器很可怕
[00:36:16.000 --> 00:36:18.000]  我相信絕對不是上帝做的
[00:36:18.000 --> 00:36:20.000]  因為現在已經可以發現
[00:36:20.000 --> 00:36:22.000]  用核彈是不行的
[00:36:22.000 --> 00:36:24.000]  所有的
[00:36:24.000 --> 00:36:26.000]  建築物都沒有了
[00:36:26.000 --> 00:36:28.000]  你有這個
[00:36:28.000 --> 00:36:30.000]  核子塵
[00:36:30.000 --> 00:36:32.000]  你都死了
[00:36:32.000 --> 00:36:34.000]  全人類同歸於盡
[00:36:34.000 --> 00:36:36.000]  最好有中子彈
[00:36:36.000 --> 00:36:38.000]  那些所有的
[00:36:38.000 --> 00:36:40.000]  建築物仍然保留
[00:36:40.000 --> 00:36:42.000]  硬件保留
[00:36:42.000 --> 00:36:44.000]  是殺了人
[00:36:44.000 --> 00:36:48.000]  那怎樣對付耶穌
[00:36:48.000 --> 00:36:50.000]  空降下來
[00:36:50.000 --> 00:36:52.000]  天上的軍隊降下來
[00:36:52.000 --> 00:36:54.000]  地上的基督大同
[00:36:54.000 --> 00:36:56.000]  就向天開槍
[00:36:56.000 --> 00:36:58.000]  開什麼彈
[00:36:58.000 --> 00:37:00.000]  或是核子彈
[00:37:00.000 --> 00:37:02.000]  耶穌怎樣去處理
[00:37:02.000 --> 00:37:04.000]  你讀啟示會知道
[00:37:04.000 --> 00:37:06.000]  耶穌用他口中的劍
[00:37:06.000 --> 00:37:08.000]  來擊殺他們
[00:37:08.000 --> 00:37:10.000]  不是我們香港人的放飛劍
[00:37:10.000 --> 00:37:12.000]  這個劍是神的話語
[00:37:12.000 --> 00:37:14.000]  你這麼厲害
[00:37:14.000 --> 00:37:16.000]  這個核彈頭
[00:37:16.000 --> 00:37:18.000]  或是中子彈
[00:37:18.000 --> 00:37:20.000]  來吧
[00:37:20.000 --> 00:37:22.000]  向著耶穌
[00:37:22.000 --> 00:37:24.000]  一句話就搞定
[00:37:24.000 --> 00:37:26.000]  You turn
[00:37:26.000 --> 00:37:28.000]  轉回頭
[00:37:28.000 --> 00:37:30.000]  你便自食其果
[00:37:30.000 --> 00:37:32.000]  這個時候差不多
[00:37:32.000 --> 00:37:34.000]  基督在這個時候
[00:37:34.000 --> 00:37:36.000]  終必被殺
[00:37:36.000 --> 00:37:38.000]  所以第七節說
[00:37:38.000 --> 00:37:40.000]  這個
[00:37:40.000 --> 00:37:42.000]  當爭戰之後
[00:37:42.000 --> 00:37:44.000]  第十節就是他的結果
[00:37:44.000 --> 00:37:46.000]  擄掠人的必被擄掠
[00:37:46.000 --> 00:37:48.000]  用刀殺人的必被刀殺
[00:37:48.000 --> 00:37:50.000]  聖徒的忍耐和信心
[00:37:50.000 --> 00:37:52.000]  就是在此
[00:37:52.000 --> 00:37:54.000]  撒旦
[00:37:54.000 --> 00:37:56.000]  雖然藉著這個敵交
[00:37:56.000 --> 00:37:58.000]  要迷惑人
[00:37:58.000 --> 00:38:00.000]  但最後
[00:38:00.000 --> 00:38:02.000]  這兩個獸
[00:38:02.000 --> 00:38:04.000]  活活比魔鬼頭都快
[00:38:04.000 --> 00:38:06.000]  快進去這個流亡的火屋
[00:38:06.000 --> 00:38:08.000]  被困在流亡的火屋裏
[00:38:08.000 --> 00:38:10.000]  兩個是活生生的
[00:38:10.000 --> 00:38:12.000]  所以
[00:38:12.000 --> 00:38:14.000]  這兩個獸的結局就是這樣
[00:38:14.000 --> 00:38:16.000]  信徒的信心在此
[00:38:16.000 --> 00:38:18.000]  是甚麼意思
[00:38:18.000 --> 00:38:20.000]  他們為甚麼
[00:38:20.000 --> 00:38:22.000]  能夠忍受這種
