
[00:00:00.000 --> 00:00:05.500]  在上一次我一月頭的sermon裡面說的部分,我提過新和舊
[00:17:53.000 --> 00:17:55.000]  當然有些綠洲
[00:17:55.000 --> 00:17:57.000]  正常的沙漠
[00:17:57.000 --> 00:17:59.000]  正常的沙漠是生不出東西的
[00:17:59.000 --> 00:18:03.000]  人的想法就是
[00:18:03.000 --> 00:18:05.000]  他生不出東西
[00:18:05.000 --> 00:18:07.000]  但是上帝就說
[00:18:07.000 --> 00:18:09.000]  他要去到spring up
[00:18:09.000 --> 00:18:11.000]  他要在一個沒有生命的地方
[00:18:11.000 --> 00:18:13.000]  去興起一些可以
[00:18:13.000 --> 00:18:15.000]  grow 的東西
[00:18:15.000 --> 00:18:17.000]  可能是植物吧
[00:18:17.000 --> 00:18:19.000]  所以我們的tunnel vision
[00:18:19.000 --> 00:18:21.000]  其實上帝是
[00:18:21.000 --> 00:18:23.000]  有時提醒我們
[00:18:23.000 --> 00:18:25.000]  我們要去嘗試去突破
[00:18:25.000 --> 00:18:27.000]  我們要
[00:18:27.000 --> 00:18:29.000]  有上帝的作為去作為我們
[00:18:29.000 --> 00:18:31.000]  鼓勵 上帝的作為
[00:18:31.000 --> 00:18:33.000]  可以作為我們相信上帝會繼續和我們走
[00:18:33.000 --> 00:18:35.000]  所以為什麼我說
[00:18:35.000 --> 00:18:37.000]  我是我們的old confident
[00:18:37.000 --> 00:18:39.000]  因為我們和上帝的約
[00:18:39.000 --> 00:18:41.000]  我們和上帝的關係是基礎
[00:18:41.000 --> 00:18:43.000]  但我不是只是
[00:18:43.000 --> 00:18:45.000]  求上帝去做同一件事
[00:18:45.000 --> 00:18:47.000]  我可以求他幫我
[00:18:47.000 --> 00:18:49.000]  但我不是只求他同一件事
[00:18:49.000 --> 00:18:51.000]  當然除了這個之外
[00:18:51.000 --> 00:18:53.000]  第二個的位置就是
[00:18:53.000 --> 00:18:55.000]  我們看
[00:18:55.000 --> 00:18:57.000]  剛才說完舊的東西
[00:18:57.000 --> 00:18:59.000]  我們人找新的東西
[00:18:59.000 --> 00:19:01.000]  找新方向
[00:19:01.000 --> 00:19:03.000]  我們經常想新的方向
[00:19:03.000 --> 00:19:05.000]  但聖經裡面其實不只是找方向這麼簡單
[00:19:05.000 --> 00:19:07.000]  找方向
[00:19:07.000 --> 00:19:09.000]  我可以追求很多不同的東西
[00:19:09.000 --> 00:19:11.000]  我人生有很多東西可以追求
[00:19:11.000 --> 00:19:13.000]  但新的東西其實是一個新的盼望
[00:19:13.000 --> 00:19:15.000]  而不是只是新的東西
[00:19:15.000 --> 00:19:17.000]  不是要新的ends
[00:19:17.000 --> 00:19:19.000]  這裡就會
[00:19:19.000 --> 00:19:21.000]  用一點時間去說第二個
[00:19:21.000 --> 00:19:23.000]  和剛才說的秘魯
[00:19:23.000 --> 00:19:25.000]  有關的imagery
[00:19:25.000 --> 00:19:27.000]  一個意象
[00:19:27.000 --> 00:19:29.000]  在以西傑書37章
[00:19:29.000 --> 00:19:31.000]  以西傑是舊約的先知
[00:19:31.000 --> 00:19:33.000]  他在37章中
[00:19:33.000 --> 00:19:35.000]  是說一個
[00:19:35.000 --> 00:19:37.000]  metaphor
[00:19:37.000 --> 00:19:39.000]  你看到有很多骨
[00:19:39.000 --> 00:19:41.000]  這個不是要嚇你 希望待會吃到飯
[00:19:41.000 --> 00:19:43.000]  這個是什麼imagery呢
[00:19:45.000 --> 00:19:47.000]  是一對骨
[00:19:47.000 --> 00:19:49.000]  我看到的是有很多
[00:19:49.000 --> 00:19:51.000]  枯骨 已經死了的人
[00:19:51.000 --> 00:19:53.000]  我簡單的說
[00:19:53.000 --> 00:19:55.000]  那個意象就是
[00:19:55.000 --> 00:19:57.000]  以西傑按著上帝的說話
[00:19:57.000 --> 00:19:59.000]  去吩咐
[00:19:59.000 --> 00:20:01.000]  那些枯骨去重生
[00:20:01.000 --> 00:20:03.000]  就重生了
[00:20:03.000 --> 00:20:05.000]  當然原本是一排骨
[00:20:05.000 --> 00:20:07.000]  就
[00:20:07.000 --> 00:20:09.000]  站起來
[00:20:09.000 --> 00:20:11.000]  但站起來還沒完
[00:20:11.000 --> 00:20:13.000]  因為後面有些圖我懶得展示
[00:20:13.000 --> 00:20:15.000]  就說 上帝叫以西傑
[00:20:15.000 --> 00:20:17.000]  再說一些上帝要說的話
[00:20:17.000 --> 00:20:19.000]  之後呢
[00:20:19.000 --> 00:20:21.000]  那些骨就變得和我們一樣
[00:20:21.000 --> 00:20:23.000]  有生命氣息
[00:20:23.000 --> 00:20:25.000]  很短的 我說得
[00:20:25.000 --> 00:20:27.000]  所以我建議你回去看一看
[00:20:27.000 --> 00:20:29.000]  但今天我主要說的是這個imagery的容義
[00:20:29.000 --> 00:20:33.000]  剛才我們說 我們不只是看舊的
[00:20:33.000 --> 00:20:35.000]  我們不只是要always
[00:20:35.000 --> 00:20:37.000]  沒錯 我們和上帝的關係是基礎
[00:20:37.000 --> 00:20:39.000]  我不是要repeat那件事
[00:20:39.000 --> 00:20:41.000]  那我去到新的
[00:20:41.000 --> 00:20:43.000]  那新的又如何呢
[00:20:43.000 --> 00:20:45.000]  上帝去告訴我們
[00:20:45.000 --> 00:20:47.000]  其實都是同樣的meaning
[00:20:47.000 --> 00:20:49.000]  我們要讓上帝
[00:20:49.000 --> 00:20:51.000]  帶我們去看到新的hope
[00:20:51.000 --> 00:20:53.000]  看到他想我們
[00:20:53.000 --> 00:20:55.000]  去走那個方向
[00:20:55.000 --> 00:20:57.000]  但剛才說以色列人是被腦的
[00:20:57.000 --> 00:20:59.000]  在exile那邊
[00:20:59.000 --> 00:21:01.000]  其實在這個很短的時間
[00:21:01.000 --> 00:21:03.000]  說了的metaphor後面
[00:21:03.000 --> 00:21:05.000]  為什麼上帝要這樣做呢
[00:21:05.000 --> 00:21:07.000]  因為當時的以色列人
[00:21:07.000 --> 00:21:09.000]  是真的在tunnel vision
[00:21:09.000 --> 00:21:11.000]  是有人這樣說的
[00:21:11.000 --> 00:21:13.000]  以色列人說什麼呢
[00:21:13.000 --> 00:21:15.000]  我們的骨頭富剛
[00:21:15.000 --> 00:21:17.000]  我們的指望失去了
[00:21:17.000 --> 00:21:19.000]  我們的死眼了
[00:21:19.000 --> 00:21:21.000]  我用一個比較容易的字眼
[00:21:21.000 --> 00:21:27.000]  你有沒有發現全部都是
[00:21:27.000 --> 00:21:29.000]  我
[00:21:29.000 --> 00:21:31.000]  我死眼了
[00:21:31.000 --> 00:21:33.000]  我不行了
[00:21:33.000 --> 00:21:35.000]  所以這個是人性
[00:21:35.000 --> 00:21:37.000]  這個是人性來的
[00:21:37.000 --> 00:21:39.000]  由舊弱到新弱
[00:21:39.000 --> 00:21:41.000]  我們人的
[00:21:41.000 --> 00:21:43.000]  我們說人的罪也好,或者人的危機
[00:21:43.000 --> 00:21:45.000]  我們是我們
[00:21:45.000 --> 00:21:47.000]  只看著我們
[00:21:47.000 --> 00:21:49.000]  我們看著自己
[00:21:49.000 --> 00:21:53.000]  所以要找新的東西
[00:21:53.000 --> 00:21:55.000]  其實是很難靠自己找的
[00:21:55.000 --> 00:21:57.000]  因為我們只是看著
[00:21:57.000 --> 00:21:59.000]  我們很緊張的事情
[00:21:59.000 --> 00:22:01.000]  這個我
[00:22:01.000 --> 00:22:03.000]  一月頭的show有說過
[00:22:03.000 --> 00:22:05.000]  我看著我想要的事情
[00:22:05.000 --> 00:22:07.000]  我看著我想要
[00:22:07.000 --> 00:22:09.000]  focus的事情
[00:22:09.000 --> 00:22:11.000]  甚至有些以色列人
[00:22:11.000 --> 00:22:13.000]  他們focus的是他們的死眼
[00:22:13.000 --> 00:22:15.000]  他們失敗了,他們知道失敗的
[00:22:15.000 --> 00:22:17.000]  他們不是這麼無恥的
[00:22:17.000 --> 00:22:19.000]  他們知道失敗的
[00:22:19.000 --> 00:22:21.000]  但他們focus on自己的罪
[00:22:21.000 --> 00:22:23.000]  我不行了,沒有人救我了
[00:22:23.000 --> 00:22:25.000]  這個並不是上帝
[00:22:25.000 --> 00:22:27.000]  想我們看的vision
[00:22:27.000 --> 00:22:29.000]  上帝想我們
[00:22:29.000 --> 00:22:31.000]  去看的是
[00:22:31.000 --> 00:22:33.000]  在他裡面,和他的關係
[00:22:33.000 --> 00:22:35.000]  的底下,我們永遠有一個new hope
[00:22:35.000 --> 00:22:37.000]  有一個new future
[00:22:37.000 --> 00:22:39.000]  所以
[00:22:39.000 --> 00:22:41.000]  這個metaphor的結尾是說
[00:22:41.000 --> 00:22:43.000]  上帝要強調兩次
[00:22:43.000 --> 00:22:45.000]  就是,你們是我的子民
[00:22:45.000 --> 00:22:47.000]  my people
[00:22:47.000 --> 00:22:49.000]  什麼意思呢?
[00:22:49.000 --> 00:22:51.000]  就是他認識我們
[00:22:51.000 --> 00:22:53.000]  他認識以色列人
[00:22:53.000 --> 00:22:55.000]  他願意
[00:22:55.000 --> 00:22:57.000]  去幫他們
[00:22:57.000 --> 00:22:59.000]  只要他們知道這個最基本的事情
[00:22:59.000 --> 00:23:01.000]  知道這個根本的關係
[00:23:01.000 --> 00:23:03.000]  他們就可以有一個new future
[00:23:03.000 --> 00:23:05.000]  和new hope
[00:23:05.000 --> 00:23:07.000]  所以是重複兩次的
[00:23:07.000 --> 00:23:09.000]  兩次的經文重複兩次
[00:23:09.000 --> 00:23:11.000]  我要開你們的墳墓
[00:23:11.000 --> 00:23:13.000]  當我的眼睛只是看著我們死眼
[00:23:13.000 --> 00:23:15.000]  我們沒得救的時候
[00:23:15.000 --> 00:23:17.000]  上帝就告訴我們
[00:23:17.000 --> 00:23:19.000]  他認得我們
[00:23:19.000 --> 00:23:21.000]  他願意帶我們出來
[00:23:21.000 --> 00:23:25.000]  當你帶我們出來
[00:23:25.000 --> 00:23:27.000]  那個墳墓,去活了
[00:23:27.000 --> 00:23:29.000]  就不代表我很成功
[00:23:29.000 --> 00:23:31.000]  你不會這樣做
[00:23:31.000 --> 00:23:33.000]  就會有一個聲音,你的成績突然很高
[00:23:33.000 --> 00:23:35.000]  我知道有些人考試很大壓力
[00:23:35.000 --> 00:23:37.000]  不會突然考試很高
[00:23:37.000 --> 00:23:39.000]  有些男生
[00:23:39.000 --> 00:23:41.000]  我知道的,你不會突然之間
[00:23:41.000 --> 00:23:43.000]  我來一半打你面前,是不會的
[00:23:43.000 --> 00:23:45.000]  你不會突然之間出現的
[00:23:45.000 --> 00:23:47.000]  你不會突然之間找到你的工作
[00:23:47.000 --> 00:23:49.000]  你不會突然之間
[00:23:49.000 --> 00:23:51.000]  家庭的關係改善
[00:23:51.000 --> 00:23:53.000]  但是我們的hope
[00:23:53.000 --> 00:23:55.000]  不是只有那些事情
[00:23:55.000 --> 00:23:57.000]  我們的hope是因為有上帝的靈
[00:23:57.000 --> 00:23:59.000]  去帶我們
[00:23:59.000 --> 00:24:01.000]  去過一個不一樣的生命
[00:24:01.000 --> 00:24:03.000]  這個Pastor Karen在大約
[00:24:03.000 --> 00:24:05.000]  兩個星期前去說
[00:24:05.000 --> 00:24:07.000]  Holy Spirit那裡
[00:24:07.000 --> 00:24:09.000]  的部分
[00:24:09.000 --> 00:24:11.000]  上帝的靈
[00:24:11.000 --> 00:24:13.000]  我不知道今天你和上帝的關係
[00:24:13.000 --> 00:24:15.000]  的基礎是怎樣
[00:24:15.000 --> 00:24:17.000]  可能你說我回來這麼久
[00:24:17.000 --> 00:24:19.000]  其實我不是很清楚,我只是回來而已
[00:24:19.000 --> 00:24:23.000]  如果是這樣,我會呼應Ian牧師
[00:24:23.000 --> 00:24:25.000]  上星期去說關於我們的foundation
[00:24:25.000 --> 00:24:27.000]  你的foundation
[00:24:27.000 --> 00:24:29.000]  是什麼呢?
[00:24:29.000 --> 00:24:33.000]  這個Old foundation是重要的
[00:24:33.000 --> 00:24:35.000]  我們說的Foundation
[00:24:35.000 --> 00:24:37.000]  有什麼是你的Foundation呢?
[00:24:37.000 --> 00:24:39.000]  有什麼Old thing
[00:24:39.000 --> 00:24:41.000]  你是要
[00:24:41.000 --> 00:24:43.000]  去想,要記得的呢?
[00:24:43.000 --> 00:24:47.000]  但是同時有什麼地方
[00:24:47.000 --> 00:24:49.000]  你是要給上帝
[00:24:49.000 --> 00:24:51.000]  new hope,給一個新的方向
[00:24:53.000 --> 00:24:55.000]  所以這個時間我想大家去
[00:24:55.000 --> 00:24:57.000]  在一段默想的時間的同時
[00:24:57.000 --> 00:24:59.000]  我想請敬拜隊去唱我剛才的回應詩
[00:24:59.000 --> 00:25:01.000]  大概我們
[00:25:01.000 --> 00:25:03.000]  在危難
[00:25:03.000 --> 00:25:05.000]  在困難裡面,我們在人生的
[00:25:05.000 --> 00:25:07.000]  轉折裡面,我們都需要去recall
[00:25:07.000 --> 00:25:09.000]  上帝
[00:25:09.000 --> 00:25:11.000]  在我們生命的工作,和在我們每個人
[00:25:11.000 --> 00:25:13.000]  在你旁邊的人的工作
[00:25:13.000 --> 00:25:15.000]  我想請大家
[00:25:15.000 --> 00:25:17.000]  在一段安靜的時間的同時,我也想請敬拜隊
[00:25:17.000 --> 00:25:19.000]  上來去帶我們
[00:25:19.000 --> 00:25:21.000]  用回應詩幫助我們去思考
[00:25:21.000 --> 00:25:23.000]  幫助我們和上帝去禱告
[00:25:23.000 --> 00:25:37.000]  (音樂)
[00:25:37.000 --> 00:25:39.000]  聖潔,我下次的神
[00:25:39.000 --> 00:25:41.000]  在我們的生命裡面
[00:25:41.000 --> 00:25:43.000]  我們是不是
[00:25:43.000 --> 00:25:45.000]  想著一生人都是
[00:25:45.000 --> 00:25:47.000]  要如此的光景呢?
[00:25:47.000 --> 00:25:49.000]  我們是不是想著
[00:25:49.000 --> 00:25:51.000]  就這樣坐在這裡
[00:25:51.000 --> 00:25:53.000]  打打機
[00:25:53.000 --> 00:25:55.000]  就過了你
[00:25:55.000 --> 00:25:57.000]  在中學和大學的
[00:25:57.000 --> 00:25:59.000]  這些歲月
[00:25:59.000 --> 00:26:01.000]  只是坐在這裡
[00:26:01.000 --> 00:26:03.000]  而不知道自己
[00:26:03.000 --> 00:26:05.000]  在做什麼呢?
[00:26:05.000 --> 00:26:07.000]  求主幫助我們
[00:26:07.000 --> 00:26:09.000]  在新的一年裡面
[00:26:09.000 --> 00:26:11.000]  自己好好想一想
[00:26:11.000 --> 00:26:13.000]  有什麼可以成長
[00:26:13.000 --> 00:26:15.000]  有什麼可以盛載
[00:26:15.000 --> 00:26:17.000]  有什麼可以進步
[00:26:17.000 --> 00:26:19.000]  有什麼可以成長
[00:26:19.000 --> 00:26:21.000]  有什麼可以進步
[00:26:21.000 --> 00:26:23.000]  求主幫助我們
[00:26:23.000 --> 00:26:25.000]  幫助我們
[00:26:25.000 --> 00:26:27.000]  無論在人際關係上
[00:26:27.000 --> 00:26:29.000]  無論在你
[00:26:29.000 --> 00:26:31.000]  讀書方面
[00:26:31.000 --> 00:26:33.000]  甚至在你生活上
[00:26:33.000 --> 00:26:35.000]  如果你有限制的話
[00:26:35.000 --> 00:26:37.000]  讓我們求主幫助
[00:26:37.000 --> 00:26:39.000]  我們一起祈禱
[00:26:39.000 --> 00:26:41.000]  並憑順領受祝福
[00:26:41.000 --> 00:26:43.000]  撐天賦上帝
[00:26:43.000 --> 00:26:45.000]  多謝你
[00:26:45.000 --> 00:26:47.000]  多謝你
[00:26:47.000 --> 00:26:49.000]  多謝你告訴我們
[00:26:49.000 --> 00:26:51.000]  只要我們願意改變的時候
[00:26:51.000 --> 00:26:53.000]  你會幫助我們
[00:26:53.000 --> 00:26:55.000]  因為我們知道
[00:26:55.000 --> 00:26:57.000]  我們真的沒有力量
[00:26:57.000 --> 00:26:59.000]  沒有能耐
[00:26:59.000 --> 00:27:01.000]  去幫助自己
[00:27:01.000 --> 00:27:03.000]  去有所改變
[00:27:03.000 --> 00:27:05.000]  但只要我們有這個心
[00:27:05.000 --> 00:27:07.000]  去改變的時候
[00:27:07.000 --> 00:27:09.000]  你會幫助我們
[00:27:09.000 --> 00:27:11.000]  求主你繼續帶領著我們的人生
[00:27:11.000 --> 00:27:13.000]  帶領著我們每一天的生活
[00:27:13.000 --> 00:27:15.000]  帶領著我們每一天的生活
[00:27:15.000 --> 00:27:17.000]  但願使人有盼望的神
[00:27:17.000 --> 00:27:19.000]  但願使人有盼望的神
[00:27:19.000 --> 00:27:21.000]  因順將諸般的喜樂
[00:27:21.000 --> 00:27:23.000]  平安
[00:27:23.000 --> 00:27:25.000]  充滿你們的心
[00:27:25.000 --> 00:27:27.000]  使你們藉著聖靈的能力
[00:27:27.000 --> 00:27:29.000]  大有盼望
[00:27:29.000 --> 00:27:31.000]  從今時直到主耶穌基督
[00:27:31.000 --> 00:27:33.000]  榮耀的再來
[00:27:33.000 --> 00:27:35.000]  阿們

