
[00:00:00.000 --> 00:00:02.920]  Good morning 早晨 大家好
[00:16:24.040 --> 00:16:26.440]  第五天,神創造了什麼?
[00:16:26.440 --> 00:16:27.720]  神創造了什麼?
[00:16:27.720 --> 00:16:33.360]  第五天,神創造了魚和鳥。
[00:16:33.360 --> 00:16:34.800]  是的,鳥。
[00:16:34.800 --> 00:16:36.960]  第六天,神創造了什麼?
[00:16:36.960 --> 00:16:40.640]  第六天,神創造了土地和動物。
[00:16:40.640 --> 00:16:42.320]  然後,神創造了什麼?
[00:16:42.320 --> 00:16:45.720]  最後,神創造了人。
[00:16:45.720 --> 00:16:51.440]  好的,我們很快地看一段反轉的創造故事。
[00:16:51.440 --> 00:16:55.680]  如果神先創造人,那會怎樣?
[00:16:55.680 --> 00:17:00.560]  第一天,Let there be Adam,那會怎樣?
[00:17:00.560 --> 00:17:01.840]  他又會怎樣?
[00:17:01.840 --> 00:17:04.320]  他會餓死、冷死?
[00:17:04.320 --> 00:17:08.760]  可能他無法呼吸,不知道什麼會先死?
[00:17:08.760 --> 00:17:13.600]  可能他看不到東西,因為是黑暗,是黑暗,是嗎?
[00:17:13.600 --> 00:17:19.240]  所以,第一天創造了Adam,我不知道他會怎樣先死,是嗎?
[00:17:19.240 --> 00:17:26.800]  好的,如果第一天他先創造了鳥和動物,那會怎樣?
[00:17:26.800 --> 00:17:28.560]  那些魚會怎樣?
[00:17:28.560 --> 00:17:31.520]  會死,他沒有地方去游泳,是嗎?
[00:17:31.520 --> 00:17:33.600]  那些小鳥會怎樣?
[00:17:33.600 --> 00:17:36.760]  他沒有空氣,There's no air,是嗎?
[00:17:36.760 --> 00:17:39.600]  怎麼會有空氣去…
[00:17:39.600 --> 00:17:43.520]  Or maybe there's not even the physics or the…
[00:17:43.520 --> 00:17:48.440]  這些Elements of H2O,都沒有創造,是嗎?
[00:17:48.440 --> 00:17:52.920]  如果他先創造Sun and Moon,有什麼問題?
[00:17:52.920 --> 00:17:55.800]  What happens if he creates Sun and Moon first?
[00:17:55.800 --> 00:17:59.920]  但是沒有光,那這些Sun and Moon有什麼作用?
[00:17:59.920 --> 00:18:04.680]  沒有作用,好像有個Flashlight,但是沒有Battery,是嗎?
[00:18:04.680 --> 00:18:06.200]  沒有Battery,是嗎?
[00:18:06.200 --> 00:18:11.960]  他創造了Sun和Moon,但是沒有Light,那有什麼作用呢?
[00:18:11.960 --> 00:18:14.760]  There's no use,是嗎?No use.
[00:18:14.760 --> 00:18:19.760]  如果他先創造了Plants,那有什麼作用呢?
[00:18:19.760 --> 00:18:22.000]  沒有作用,馬上會死,是嗎?
[00:18:22.000 --> 00:18:29.480]  沒有Soil,沒有Water,沒有Sun,沒有Light,那他無法Grow,是嗎?
[00:18:29.480 --> 00:18:36.840]  所以我們看到神創造世界是有一個Divine Plan,OK?
[00:18:36.840 --> 00:18:39.960]  He has a Divine Plan.
[00:18:39.960 --> 00:18:43.360]  他是Out of Chaos to Creation.
[00:18:43.360 --> 00:18:47.600]  我們很快看,第一到第三天,神是Forming.
[00:18:47.600 --> 00:18:49.120]  他是Forming什麼?
[00:18:49.120 --> 00:18:53.680]  這個Light,這個Darkness, the Water, the Sky,OK?
[00:18:53.680 --> 00:18:58.480]  Land and Sea,他是Forming這個Base,這個是Base的。
[00:18:58.480 --> 00:19:05.920]  然後第四和第六天,他是Fill,Fill the Water, Fill the Land, Fill the Sky,是嗎?
[00:19:05.920 --> 00:19:09.880]  有Animal,有Bird,有Fish,他是Filling的。
[00:19:09.880 --> 00:19:21.680]  所以我們看到,神是From Forming to Filling,他也是在Filming,在Filming他自己做的事情,是嗎?
[00:19:21.680 --> 00:19:24.880]  他是有Purposeful Provision.
[00:19:24.880 --> 00:19:28.400]  他是先Form了一些東西,然後他是Fill的。
[00:19:28.400 --> 00:19:36.680]  所以那些Animal,那些Bird,那些Fish,是可以有東西吃的,可以Survive的。
[00:19:36.680 --> 00:19:39.080]  From Chaos to Order.
[00:19:39.080 --> 00:19:41.080]  他一開始是什麼?
[00:19:41.080 --> 00:19:50.000]  From Nothing, he creates something out of nothing,因為他是神,他一說就是了,是嗎?
[00:19:50.000 --> 00:19:52.680]  He spoke and it was,OK?
[00:19:52.680 --> 00:19:55.400]  所以那些Atheist是很有信心的。
[00:19:55.400 --> 00:20:02.480]  他因為他Believe什麼?That something came out of nothing, something came out of nothing.
[00:20:02.480 --> 00:20:08.880]  那麼這個Nothing是怎樣的?Nobody knows,這個Nothing是Nothing,是嗎?
[00:20:08.880 --> 00:20:11.280]  How can something come out of nothing?
[00:20:11.280 --> 00:20:21.080]  但是我們相信這個創造者是神,是All-Knowing, All-Powerful, right?
[00:20:21.080 --> 00:20:23.480]  He is the Loving Creator,OK?
[00:20:23.480 --> 00:20:29.080]  那麼最後我們看神創造Man了,We are going to see how God creates Man.
[00:20:29.080 --> 00:20:31.600]  Let's look at the next passage,我們一起看。
[00:20:31.600 --> 00:20:37.400]  Then God said, "Let us make man in our image, in our own likeness,
[00:20:37.400 --> 00:20:42.080]  so that they may rule over the fish of the sea, and the birds of the sky,
[00:20:42.080 --> 00:20:48.480]  and the livestock and all the animals, over all the creatures that move along the ground."
[00:20:48.480 --> 00:20:54.480]  So God created mankind in His own image, in the image of God He created them,
[00:20:54.480 --> 00:20:57.200]  male and female He created them.
[00:20:57.200 --> 00:21:00.400]  所以首先我們看到神說什麼?
[00:21:00.400 --> 00:21:03.600]  Let us,又是這個什麼form?
[00:21:03.600 --> 00:21:06.880]  Singular or plural,這個是plural。
[00:21:06.880 --> 00:21:10.280]  Let us, God the Father, the Son, and the Holy Spirit,
[00:21:10.280 --> 00:21:16.000]  這個Trinity三為一體就說我們一起去創造人,是嗎?
[00:21:16.000 --> 00:21:17.400]  那麼這個人是怎樣的?
[00:21:17.400 --> 00:21:20.680]  這個人是made in what likeness?
[00:21:20.680 --> 00:21:25.200]  In God's likeness,OK?
[00:21:25.200 --> 00:21:27.000]  所以我們會看五樣東西。
[00:21:27.000 --> 00:21:31.080]  Humanity,我們看了Trinity, Cosmology,
[00:21:31.080 --> 00:21:33.080]  and now we look at humanity.
[00:21:33.080 --> 00:21:37.600]  神創造人在祂的,in His image.
[00:21:37.600 --> 00:21:40.680]  Five things we look at,第一是什麼?
[00:21:40.680 --> 00:21:44.280]  Relationship, God created us for a relationship.
[00:21:44.280 --> 00:21:46.200]  神為什麼創造你?
[00:21:46.200 --> 00:21:49.480]  祂想跟你有一個relationship,
[00:21:49.480 --> 00:21:53.080]  God wants a relationship with us,是嗎?
[00:21:53.080 --> 00:21:55.880]  神創造了這麼多東西,
[00:21:55.880 --> 00:22:00.480]  is to have a relationship with you,明白嗎?
[00:22:00.480 --> 00:22:06.000]  神創造了光、地、水、太陽、月亮,
[00:22:06.000 --> 00:22:09.800]  all to have a relationship with you.
[00:22:09.800 --> 00:22:13.200]  Tell your neighbor, God created you to have a relationship with you.
[00:22:13.200 --> 00:22:17.880]  跟你的鄰居說,第二個R是Roles.
[00:22:17.880 --> 00:22:19.680]  Roles,OK?
[00:22:19.680 --> 00:22:23.200]  那麼God made them什麼?
[00:22:23.200 --> 00:22:26.280]  Male and female.
[00:22:26.280 --> 00:22:29.480]  Male and female 有不同的role,是嗎?
[00:22:29.480 --> 00:22:32.480]  Male and female are equal,是嗎?
[00:22:32.480 --> 00:22:37.080]  神愛男孩多於女孩,OK?
[00:22:37.080 --> 00:22:41.600]  神是兩個都愛的,男和女都愛的,是equal的,
[00:22:41.600 --> 00:22:43.680]  但是有distinction,OK?
[00:22:43.680 --> 00:22:48.080]  We are created with distinction,different,OK?
[00:22:48.080 --> 00:22:51.480]  第三是Role,我們的Role是什麼?
[00:22:51.480 --> 00:22:55.080]  Go and be fruitful,right?
[00:22:55.080 --> 00:22:57.480]  Go and multiply.
[00:22:57.480 --> 00:23:00.280]  Go and be stewards of the earth.
[00:23:00.280 --> 00:23:03.080]  Oh,sorry,我講了reproduction.
[00:23:03.080 --> 00:23:04.880]  OK,第四是reproduction,
[00:23:04.880 --> 00:23:08.080]  Go and multiply, be fruitful,OK?
[00:23:08.080 --> 00:23:12.680]  然後第五,下個禮拜我們會看God wants us also,
[00:23:12.680 --> 00:23:15.280]  created us for rest,OK?
[00:23:15.280 --> 00:23:17.280]  不是單止做事的,
[00:23:17.280 --> 00:23:19.680]  我們是God created us for work,
[00:23:19.680 --> 00:23:24.080]  but He also created us for rest, for rest.
[00:23:24.080 --> 00:23:25.680]  OK,let's invite Nathan.
[00:23:25.680 --> 00:23:30.680]  Nathan is going to come up and share a story.
[00:23:30.680 --> 00:23:32.680]  你回教會多久?講了多久?
[00:23:32.680 --> 00:23:35.080]  我從出世回到現在。
[00:23:35.080 --> 00:23:40.080]  Wow,是不是20年了?
[00:23:40.080 --> 00:23:41.080]  20 years?
[00:23:41.080 --> 00:23:43.080]  差不多,20 years,OK.
[00:23:43.080 --> 00:23:45.880]  在這個Creation story,你學到什麼?
[00:23:45.880 --> 00:23:49.080]  What is the key thing that you took away?
[00:23:49.080 --> 00:23:52.880]  就是你剛剛講的那個,我們有什麼Role,
[00:23:52.880 --> 00:23:56.880]  因為我們是按照神的形象去做出來的,
[00:23:56.880 --> 00:24:03.280]  我們就要用,我們要去act out祂給我們的plan.
[00:24:03.280 --> 00:24:04.680]  OK,that's very good.
[00:24:04.680 --> 00:24:08.280]  那你覺得神的plan for you是什麼?
[00:24:08.280 --> 00:24:11.880]  你怎麼,這個禮拜怎麼act out到祂的plan?
[00:24:11.880 --> 00:24:15.080]  因為我上個禮拜就幫VVS,
[00:24:15.080 --> 00:24:20.280]  我就看到,在小朋友那裡,
[00:24:20.280 --> 00:24:22.280]  神怎樣幫他們結果,
[00:24:22.280 --> 00:24:24.680]  就是幫他們be fruitful,
[00:24:24.680 --> 00:24:30.480]  就是看到很多VVS畢業的人又回來幫忙,
[00:24:30.480 --> 00:24:34.680]  就是很inspirational,去到看到神的plan.
[00:24:34.680 --> 00:24:35.680]  Very good.
[00:24:35.680 --> 00:24:37.280]  那你現在在讀什麼?
[00:24:37.280 --> 00:24:43.680]  然後你覺得神的plan for your future是什麼呢?
[00:24:43.680 --> 00:24:49.080]  我現在在讀一個Sports Science的東西,
[00:24:49.080 --> 00:24:51.480]  但是future有點blink.
[00:24:51.480 --> 00:24:55.080]  為什麼有blink?你覺得?
[00:24:55.080 --> 00:25:00.480]  我打算入Physiotherapy,但是…
[00:25:00.480 --> 00:25:02.080]  成績要很好才能入?
[00:25:02.080 --> 00:25:06.280]  是要很好,還有也不是有一個guarantee,
[00:25:06.280 --> 00:25:08.680]  有一個successful career.
[00:25:08.680 --> 00:25:12.280]  OK,那有沒有backup plan?
[00:25:12.280 --> 00:25:18.080]  我可能要騎騎肚,看看神怎樣跟我說。
[00:25:18.080 --> 00:25:19.080]  Very good.
[00:25:19.080 --> 00:25:24.480]  Well, God created the world for a relationship with you and us.
[00:25:24.480 --> 00:25:28.480]  And so, if He created us, He has a plan for us.
[00:25:28.480 --> 00:25:29.480]  Amen?
[00:25:29.480 --> 00:25:30.280]  Amen.
[00:25:30.280 --> 00:25:34.280]  好,我們給點掌聲Nathan。
[00:25:34.280 --> 00:25:36.280]  所以我們今天學了三樣東西。
[00:25:36.280 --> 00:25:40.280]  What are the three ologies that we learned?
[00:25:40.280 --> 00:25:42.080]  第一個ology是什麼?
[00:25:42.080 --> 00:25:44.880]  The first thing is trinity.
[00:25:44.880 --> 00:25:47.480]  第二是cosmology.
[00:25:47.480 --> 00:25:50.480]  第三是humanity.
[00:25:50.480 --> 00:25:55.480]  Trinity,我們要相信神創造這個世界。
[00:25:55.480 --> 00:25:59.480]  祂創造這個世界是有一個perfect plan,
[00:25:59.480 --> 00:26:04.680]  是from chaos to order.
[00:26:04.680 --> 00:26:06.480]  我們要相信祂。
[00:26:06.480 --> 00:26:09.480]  你今天有沒有相信神創造這個世界?
[00:26:09.480 --> 00:26:12.880]  Do you believe that God created the world?
[00:26:12.880 --> 00:26:15.880]  第二,Do you believe in His work?
[00:26:15.880 --> 00:26:19.880]  He created the world perfectly with a plan.
[00:26:19.880 --> 00:26:23.480]  第三,Do we believe in His presence?
[00:26:23.480 --> 00:26:26.480]  神創造了我們,是怎樣的?
[00:26:26.480 --> 00:26:29.480]  He wants to have a relationship with us.
[00:26:29.480 --> 00:26:31.880]  He wants to be with you.
[00:26:31.880 --> 00:26:36.880]  Through Jesus Christ, we can have a perfect relationship with Him.
[00:26:36.880 --> 00:26:39.880]  Let us all stand and respond in song.
[00:26:46.880 --> 00:26:49.880]  Holy Father, as we go into our groups,
[00:26:49.880 --> 00:26:52.480]  may you fill these groups with the Holy Spirit,
[00:26:52.480 --> 00:26:55.880]  that these conversations would lead us closer towards you,
[00:26:55.880 --> 00:26:57.480]  a relationship with you.
[00:26:57.480 --> 00:26:58.880]  May you bless each mentor,
[00:26:58.880 --> 00:27:00.680]  that you would fill them with the Holy Spirit,
[00:27:00.680 --> 00:27:02.480]  that they would speak powerfully,
[00:27:02.480 --> 00:27:03.880]  not through their own words,
[00:27:03.880 --> 00:27:05.280]  but through you, Lord.
[00:27:05.280 --> 00:27:06.680]  And through the discussion,
[00:27:06.680 --> 00:27:09.280]  every student would know more about you,
[00:27:09.280 --> 00:27:10.880]  and become more like you.
[00:27:10.880 --> 00:27:12.880]  In Jesus' name, we pray.
[00:27:12.880 --> 00:27:13.880]  Amen.
