
[00:00:00.000 --> 00:00:02.000]   Thank you, Pastor John.
[00:23:45.100 --> 00:23:49.100]   that God knows what is best for us.
[00:23:49.100 --> 00:23:53.100]   God knows what is best for us.
[00:23:53.100 --> 00:23:57.100]   And so he is calling us to contentment.
[00:23:57.100 --> 00:23:59.100]   And so according to these verses,
[00:23:59.100 --> 00:24:03.100]   what is truly contentment?
[00:24:03.100 --> 00:24:05.100]   I'll give the definition here.
[00:24:05.100 --> 00:24:11.100]   Contentment is confidence that God is sovereign over all things,
[00:24:11.100 --> 00:24:15.100]   that he is much wiser than us,
[00:24:15.100 --> 00:24:21.100]   and believing that he has what is best for us.
[00:24:21.100 --> 00:24:26.100]   Contentment is confidence that God is sovereign over all things,
[00:24:26.100 --> 00:24:29.100]   that he is much wiser than us,
[00:24:29.100 --> 00:24:37.100]   and trusting that he has what is best for us.
[00:24:37.100 --> 00:24:39.100]   Apostle Paul says this,
[00:24:39.100 --> 00:24:42.100]   "Not that I am speaking of being in need,
[00:24:42.100 --> 00:24:48.100]   for I have learned in whatever situation I am to be content.
[00:24:48.100 --> 00:24:56.100]   I know how to be brought low, and I know how to be abound."
[00:24:56.100 --> 00:25:01.100]   And that's 'cause Paul was rich.
[00:25:01.100 --> 00:25:04.100]   Before he was rich, right, he was one of the Pharisees.
[00:25:04.100 --> 00:25:06.100]   He went to the top schools.
[00:25:06.100 --> 00:25:11.100]   He knows what it means to have a high position.
[00:25:11.100 --> 00:25:17.100]   But he was also a fool, because he did not know God.
[00:25:17.100 --> 00:25:22.100]   He didn't know truly Jesus Christ as Lord and Savior.
[00:25:22.100 --> 00:25:24.100]   And he was also poor, right?
[00:25:24.100 --> 00:25:33.100]   And he was also funded by the churches as a tent maker in his ministry.
[00:25:33.100 --> 00:25:36.100]   And so Paul has been rich.
[00:25:36.100 --> 00:25:38.100]   He has been poor.
[00:25:38.100 --> 00:25:40.100]   He has been wise.
[00:25:40.100 --> 00:25:41.100]   He has been a fool.
[00:25:41.100 --> 00:25:44.100]   And yet he's saying here in this situation,
[00:25:44.100 --> 00:25:50.100]   he has learned to be content in whatever situation.
[00:25:50.100 --> 00:25:54.100]   And he's talking to the Philippian church here.
[00:25:54.100 --> 00:25:58.100]   He's talking about, you know, the suffering he's enduring for the gospel.
[00:25:58.100 --> 00:26:00.100]   He's talking about the churches he's built up,
[00:26:00.100 --> 00:26:04.100]   the opposition that he's faced.
[00:26:04.100 --> 00:26:14.100]   And yet, God strengthens him through all things.
[00:26:14.100 --> 00:26:17.100]   Pascal says this,
[00:26:17.100 --> 00:26:22.100]   "There is a God-shaped vacuum in the heart of every person,
[00:26:22.100 --> 00:26:26.100]   and it can never be filled by any created thing.
[00:26:26.100 --> 00:26:34.100]   It can only be filled by God, made known through Jesus Christ."
[00:26:34.100 --> 00:26:36.100]   Put your hand on your heart right now.
[00:26:36.100 --> 00:26:40.100]   Put your hand on your heart.
[00:26:40.100 --> 00:26:42.100]   Know this, right?
[00:26:42.100 --> 00:26:44.100]   This is what Pascal is saying.
[00:26:44.100 --> 00:26:54.100]   Your heart cannot be filled by LV or Gucci or Ferrari or another condo.
[00:26:54.100 --> 00:27:02.100]   It can only be filled by the Creator himself.
[00:27:02.100 --> 00:27:07.100]   Not any created thing, only the Creator himself,
[00:27:07.100 --> 00:27:12.100]   made known through Jesus Christ.
[00:27:12.100 --> 00:27:16.100]   So you ask, you know, Pastor John, Johnny, or John as well,
[00:27:16.100 --> 00:27:18.100]   you can ask Pastor John,
[00:27:18.100 --> 00:27:24.100]   "Is life a dead end? Is life a dead end street?"
[00:27:24.100 --> 00:27:28.100]   The preacher is challenging us here today
[00:27:28.100 --> 00:27:34.100]   that life ends, or life actually begins.
[00:27:34.100 --> 00:27:44.100]   Life begins when we die to our own desires, our selfish desires.
[00:27:44.100 --> 00:27:50.100]   Life begins when we die to our own desires.
[00:27:50.100 --> 00:27:54.100]   What did Jesus say?
[00:27:54.100 --> 00:28:03.100]   If we are to follow him, we must deny ourselves.
[00:28:03.100 --> 00:28:08.100]   Pick up the cross and follow him.
[00:28:08.100 --> 00:28:10.100]   And what is eternal life?
[00:28:10.100 --> 00:28:14.100]   Eternal life is knowing Jesus Christ.
[00:28:14.100 --> 00:28:18.100]   Life truly begins when we die to ourselves,
[00:28:18.100 --> 00:28:24.100]   when we deny ourselves our own selfishness, our own sin.
[00:28:24.100 --> 00:28:27.100]   Life truly begins.
[00:28:27.100 --> 00:28:31.100]   Life truly begins.
[00:28:31.100 --> 00:28:33.100]   The preacher is challenging us
[00:28:33.100 --> 00:28:37.100]   that we can't find contentment in this world.
[00:28:37.100 --> 00:28:40.100]   Many children, wealth, long years of life,
[00:28:40.100 --> 00:28:44.100]   we can't find contentment in this world.
[00:28:44.100 --> 00:28:47.100]   It's only through the Creator that can satisfy
[00:28:47.100 --> 00:28:51.100]   this deep longings in our heart.
[00:28:51.100 --> 00:29:00.100]   Only the Creator can satisfy the deepest longings of our heart.
[00:29:00.100 --> 00:29:05.100]   And that is why it's so hard to be a Christian in this world.
[00:29:05.100 --> 00:29:07.100]   Why is it so hard?
[00:29:07.100 --> 00:29:10.100]   Because we're living in this world,
[00:29:10.100 --> 00:29:16.100]   full of its temptations, its different desires,
[00:29:16.100 --> 00:29:19.100]   people you can compare with.
[00:29:19.100 --> 00:29:21.100]   We're supposed to be living in this world,
[00:29:21.100 --> 00:29:25.100]   and we're so trapped with the temptations and the sins of this world,
[00:29:25.100 --> 00:29:29.100]   but we're not supposed to be of this world.
[00:29:29.100 --> 00:29:33.100]   Our destination is heaven.
[00:29:33.100 --> 00:29:36.100]   Our destination is heaven.
[00:29:36.100 --> 00:29:40.100]   We're supposed to live among these people,
[00:29:40.100 --> 00:29:43.100]   climbing the corporate ladder,
[00:29:43.100 --> 00:29:47.100]   making money, just like the people around us,
[00:29:47.100 --> 00:29:50.100]   exercising, having fun,
[00:29:50.100 --> 00:29:53.100]   but we're not of this world.
[00:29:53.100 --> 00:29:57.100]   Money, how good we are at sports,
[00:29:57.100 --> 00:30:00.100]   is not supposed to define us.
[00:30:00.100 --> 00:30:04.100]   Our identity is in heaven.
[00:30:04.100 --> 00:30:07.100]   Our passport is in heaven.
[00:30:07.100 --> 00:30:09.100]   It's not about a passport in Hong Kong,
[00:30:09.100 --> 00:30:14.100]   or if you get it in UK, or if you get it in Canada.
[00:30:14.100 --> 00:30:21.100]   Our citizenship has to be from heaven.
[00:30:21.100 --> 00:30:23.100]   And so you ask Pastor Johnny,
[00:30:23.100 --> 00:30:26.100]   "I want to be content.
[00:30:26.100 --> 00:30:28.100]   How can I do it?"
[00:30:28.100 --> 00:30:32.100]   Practically, every day, in this world, day to day,
[00:30:32.100 --> 00:30:33.100]   how can I do it?
[00:30:33.100 --> 00:30:35.100]   I have three points for you.
[00:30:35.100 --> 00:30:37.100]   Three points.
[00:30:37.100 --> 00:30:40.100]   And the first thing is what the preacher talked about.
[00:30:40.100 --> 00:30:43.100]   Give up control.
[00:30:43.100 --> 00:30:45.100]   Give up control.
[00:30:45.100 --> 00:30:46.100]   Right?
[00:30:46.100 --> 00:30:48.100]   We need to trust that God is sovereign,
[00:30:48.100 --> 00:30:49.100]   that He is in control.
[00:30:49.100 --> 00:30:51.100]   He's wiser than us,
[00:30:51.100 --> 00:30:55.100]   and that He has what is best for us.
[00:30:55.100 --> 00:30:58.100]   The first thing is we have to give up control.
[00:30:58.100 --> 00:30:59.100]   Right?
[00:30:59.100 --> 00:31:03.100]   There are many things in this world that we can't control.
[00:31:03.100 --> 00:31:06.100]   The only thing that we can control is what we do,
[00:31:06.100 --> 00:31:10.100]   our attitude, and what we do, and our actions.
[00:31:10.100 --> 00:31:11.100]   Right?
[00:31:11.100 --> 00:31:15.100]   So the first thing that we need to do is give up control.
[00:31:15.100 --> 00:31:19.100]   Give up control, not to just to anyone, but to who?
[00:31:19.100 --> 00:31:23.100]   To the one that is sovereign, wiser,
[00:31:23.100 --> 00:31:26.100]   and knows what is best for us.
[00:31:26.100 --> 00:31:30.100]   Jeremiah 29, 11, Pastor John prayed it.
[00:31:30.100 --> 00:31:33.100]   "For I know the plans I have for you," declares the Lord.
[00:31:33.100 --> 00:31:37.100]   "Plans to prosper you and not to harm you.
[00:31:37.100 --> 00:31:41.100]   Plans to give you hope and a future."
[00:31:41.100 --> 00:31:47.100]   God was saying this to the Israel people.
[00:31:47.100 --> 00:31:49.100]   They were in suffering, in exile,
[00:31:49.100 --> 00:31:51.100]   for more than 300 years, right?
[00:31:51.100 --> 00:31:53.100]   Or 300 years.
[00:31:53.100 --> 00:31:55.100]   Do I still have a future?
[00:31:55.100 --> 00:32:00.100]   Will I still prosper?
[00:32:00.100 --> 00:32:02.100]   God was giving them.
[00:32:02.100 --> 00:32:06.100]   God was giving them this promise.
[00:32:06.100 --> 00:32:10.100]   And He is also speaking to us today.
[00:32:10.100 --> 00:32:15.100]   God wants us to have a future and a hope.
[00:32:15.100 --> 00:32:18.100]   It might not be, you know, being super rich.
[00:32:18.100 --> 00:32:23.100]   It might not be everything that you wish you could have.
[00:32:23.100 --> 00:32:26.100]   But God will give you enough.
[00:32:26.100 --> 00:32:29.100]   He is enough.
[00:32:29.100 --> 00:32:31.100]   Give up control.
[00:32:31.100 --> 00:32:33.100]   Give control to the Lord.
[00:32:33.100 --> 00:32:35.100]   What do you think the second thing is?
[00:32:35.100 --> 00:32:36.100]   Don't show it yet.
[00:32:36.100 --> 00:32:37.100]   What do you think the--
[00:32:37.100 --> 00:32:38.100]   Give what?
[00:32:38.100 --> 00:32:39.100]   What's the second thing?
[00:32:39.100 --> 00:32:40.100]   Any ideas?
[00:32:40.100 --> 00:32:42.100]   Give?
[00:32:42.100 --> 00:32:44.100]   Give thanks.
[00:32:44.100 --> 00:32:47.100]   We got to give thanks.
[00:32:47.100 --> 00:32:49.100]   1 Thessalonians, it says this,
[00:32:49.100 --> 00:32:52.100]   "Rejoice always, pray without ceasing,
[00:32:52.100 --> 00:32:56.100]   give thanks in all circumstances.
[00:32:56.100 --> 00:33:03.100]   For this is the will of God in Christ Jesus our Lord."
[00:33:03.100 --> 00:33:04.100]   Give thanks.
[00:33:04.100 --> 00:33:07.100]   I remember a couple times in my life,
[00:33:07.100 --> 00:33:08.100]   I was very unhappy.
[00:33:08.100 --> 00:33:09.100]   I don't know what happened.
[00:33:09.100 --> 00:33:10.100]   I was--
[00:33:10.100 --> 00:33:11.100]   I don't know, somebody--
[00:33:11.100 --> 00:33:14.100]   Maybe I lost in a basketball game or something.
[00:33:14.100 --> 00:33:16.100]   It doesn't happen often, but it might have happened.
[00:33:16.100 --> 00:33:20.100]   And I just remember, you know, I feel so frustrated.
[00:33:20.100 --> 00:33:22.100]   I missed that shot.
[00:33:22.100 --> 00:33:26.100]   You know, I didn't guard this person right, you know, in defense.
[00:33:26.100 --> 00:33:27.100]   I was just so frustrated.
[00:33:27.100 --> 00:33:30.100]   I was like, "Oh, I'm not going to play basketball again
[00:33:30.100 --> 00:33:34.100]   for another week," or something like that.
[00:33:34.100 --> 00:33:39.100]   And I just remember, like, remind myself, give thanks.
[00:33:39.100 --> 00:33:41.100]   Have you ever tried giving thanks
[00:33:41.100 --> 00:33:45.100]   when you're in a very unhappy situation?
[00:33:45.100 --> 00:33:47.100]   What happens?
[00:33:47.100 --> 00:33:51.100]   Has anybody tried giving thanks when they're not happy, sad?
[00:33:51.100 --> 00:33:52.100]   Has anybody tried it?
[00:33:52.100 --> 00:33:53.100]   Yes?
[00:33:53.100 --> 00:33:55.100]   What happens when you do it?
[00:33:55.100 --> 00:33:57.100]   You feel better.
[00:33:57.100 --> 00:33:58.100]   You're at peace.
[00:33:58.100 --> 00:33:59.100]   Very good.
[00:33:59.100 --> 00:34:01.100]   You guys should try it.
[00:34:01.100 --> 00:34:05.100]   The next time you're unhappy, or maybe you're unhappy now,
[00:34:05.100 --> 00:34:06.100]   you should try it.
[00:34:06.100 --> 00:34:07.100]   Give thanks.
[00:34:07.100 --> 00:34:08.100]   "Oh, God, thank you.
[00:34:08.100 --> 00:34:09.100]   You know, I still have breath.
[00:34:09.100 --> 00:34:10.100]   Thank you, God.
[00:34:10.100 --> 00:34:12.100]   You know, I still have my children, my family.
[00:34:12.100 --> 00:34:13.100]   I have people who love me.
[00:34:13.100 --> 00:34:16.100]   I have this church, and I have all these pastors
[00:34:16.100 --> 00:34:17.100]   that take care of me."
[00:34:17.100 --> 00:34:21.100]   You know, start to give thanks.
[00:34:21.100 --> 00:34:26.100]   And when you give thanks, you start to be content,
[00:34:26.100 --> 00:34:30.100]   thankful for the things God has given you.
[00:34:30.100 --> 00:34:34.100]   The last give is give away.
[00:34:34.100 --> 00:34:38.100]   Give control to God, give thanks to God,
[00:34:38.100 --> 00:34:44.100]   and you give away to God and to others.
[00:34:44.100 --> 00:34:50.100]   God spoke to Abraham, or Abram back then, and he said this.
[00:34:50.100 --> 00:34:52.100]   Next slide.
[00:34:52.100 --> 00:34:54.100]   "I will make you into a great nation.
[00:34:54.100 --> 00:34:56.100]   I will bless you.
[00:34:56.100 --> 00:35:03.100]   I will make your name great, and you will be a blessing."
[00:35:03.100 --> 00:35:07.100]   Why did God want to bless Abraham?
[00:35:07.100 --> 00:35:11.100]   Why did God want to bless Israel?
[00:35:11.100 --> 00:35:17.100]   So that they could be a blessing to others.
[00:35:17.100 --> 00:35:20.100]   God didn't want to bless Abraham so he could be super rich,
[00:35:20.100 --> 00:35:25.100]   take control of the whole world, and that would be that.
[00:35:25.100 --> 00:35:30.100]   He wanted to bless Abraham and Israel so that they could be
[00:35:30.100 --> 00:35:33.100]   a blessing to others.
[00:35:33.100 --> 00:35:37.100]   A blessing to others.
[00:35:37.100 --> 00:35:40.100]   Now I know the Israel team has been to the next slide,
[00:35:40.100 --> 00:35:42.100]   the Dead Sea.
[00:35:42.100 --> 00:35:45.100]   Why is the Dead Sea called the Dead Sea?
[00:35:45.100 --> 00:35:47.100]   What has happened?
[00:35:47.100 --> 00:35:49.100]   What has happened?
[00:35:49.100 --> 00:35:51.100]   Pastor John, what has happened?
[00:35:51.100 --> 00:35:54.100]   Water, salt water keeps coming in, right?
[00:35:54.100 --> 00:35:56.100]   But then what happens?
[00:35:56.100 --> 00:35:59.100]   It just stays there.
[00:35:59.100 --> 00:36:05.100]   Eventually the sun evaporates it and it becomes very, very salty.
[00:36:05.100 --> 00:36:08.100]   The water evaporates and it becomes very salty.
[00:36:08.100 --> 00:36:10.100]   It doesn't flow.
[00:36:10.100 --> 00:36:13.100]   It doesn't flow.
[00:36:13.100 --> 00:36:22.100]   And that's what happens when we keep God's blessing for ourselves.
[00:36:22.100 --> 00:36:29.100]   That's what happens when we keep God's blessing for ourselves.
[00:36:29.100 --> 00:36:34.100]   Eventually we become like the Dead Sea.
[00:36:34.100 --> 00:36:37.100]   We get stuffed up.
[00:36:37.100 --> 00:36:39.100]   We spend everything.
[00:36:39.100 --> 00:36:42.100]   It all becomes about us.
[00:36:42.100 --> 00:36:45.100]   When we keep God's blessing, when God has blessed you with
[00:36:45.100 --> 00:36:48.100]   knowledge, God has blessed you with money, God has blessed you
[00:36:48.100 --> 00:36:56.100]   with resources or connections, when you keep it to yourself,
[00:36:56.100 --> 00:37:00.100]   eventually it just all becomes about you.
[00:37:00.100 --> 00:37:06.100]   And when it becomes all about you, eventually you fall into sin.
[00:37:06.100 --> 00:37:11.100]   You fall into the Dead Sea, literally.
[00:37:11.100 --> 00:37:14.100]   God blesses you with money.
[00:37:14.100 --> 00:37:17.100]   God blesses you with connections.
[00:37:17.100 --> 00:37:19.100]   God blesses you with musical talent.
[00:37:19.100 --> 00:37:30.100]   God blesses you with connections so that you can bless others.
[00:37:30.100 --> 00:37:34.100]   So that you can be a blessing to those around you.
[00:37:34.100 --> 00:37:37.100]   That's right.
[00:37:37.100 --> 00:37:44.100]   God is calling us to contentment in a very discontented world.
[00:37:44.100 --> 00:37:52.100]   The preacher is calling us to be content in this very discontent world.
[00:37:52.100 --> 00:37:58.100]   Are you willing to give control to the Lord?
[00:37:58.100 --> 00:38:00.100]   Acknowledge that He is in control.
[00:38:00.100 --> 00:38:01.100]   He is sovereign.
[00:38:01.100 --> 00:38:04.100]   He is wiser than you.
[00:38:04.100 --> 00:38:10.100]   And that He has what is best for you.
[00:38:10.100 --> 00:38:14.100]   Some of the most unhappy people are people that think they need to
[00:38:14.100 --> 00:38:17.100]   control everything.
[00:38:17.100 --> 00:38:22.100]   Are we willing to give up that control for surrender to the Lord?
[00:38:22.100 --> 00:38:26.100]   Are you willing to give thanks?
[00:38:26.100 --> 00:38:31.100]   Paul told the church, give thanks continuously.
[00:38:31.100 --> 00:38:35.100]   Every day we need to pray and give thanks to the Lord for what He has
[00:38:35.100 --> 00:38:38.100]   given us.
[00:38:38.100 --> 00:38:42.100]   If you give up control to the Lord, if you give thanks to the Lord,
[00:38:42.100 --> 00:38:46.100]   and you give away to the Lord and give away to the people that God wants
[00:38:46.100 --> 00:38:48.100]   you to give it away to.
[00:38:48.100 --> 00:38:51.100]   The things, the possessions, the knowledge, the connections, the
[00:38:51.100 --> 00:38:53.100]   things that God has blessed you with.
[00:38:53.100 --> 00:38:57.100]   If you give it away.
[00:38:57.100 --> 00:39:01.100]   God has called us not to be hoarders.
[00:39:01.100 --> 00:39:05.100]   God has called us to be stewards.
[00:39:05.100 --> 00:39:08.100]   Stewards don't own anything.
[00:39:08.100 --> 00:39:11.100]   Stewards are only caretakers.
[00:39:11.100 --> 00:39:15.100]   We only take care of the money that God has given us.
[00:39:15.100 --> 00:39:20.100]   We only take care of the children that God has given us.
[00:39:20.100 --> 00:39:23.100]   We are not hoarders.
[00:39:23.100 --> 00:39:28.100]   God has called us to be stewards.
[00:39:28.100 --> 00:39:31.100]   Are you in control?
[00:39:31.100 --> 00:39:33.100]   Are you going to take control?
[00:39:33.100 --> 00:39:35.100]   Or are you going to surrender?
[00:39:35.100 --> 00:39:37.100]   Are you going to give thanks?
[00:39:37.100 --> 00:39:40.100]   Or are you going to complain?
[00:39:40.100 --> 00:39:42.100]   Are you going to give away?
[00:39:42.100 --> 00:39:46.100]   Or are you going to hoard it for yourself?
[00:39:46.100 --> 00:39:53.100]   That is what the preacher is challenging us today.
[00:39:53.100 --> 00:39:58.100]   As the band comes up and we are going to sing the song,
[00:39:58.100 --> 00:40:05.100]   God, I look to you.
[00:40:05.100 --> 00:40:07.100]   Goodness of God.
[00:40:07.100 --> 00:40:12.100]   Let's take a moment right now to reflect on our heart and come
[00:40:12.100 --> 00:40:14.100]   before the Lord.
[00:40:14.100 --> 00:40:17.100]   And even in repentance.
[00:40:17.100 --> 00:40:22.100]   God, have I surrendered control to you?
[00:40:22.100 --> 00:40:30.100]   Or am I full of myself and I want to control things?
[00:40:30.100 --> 00:40:33.100]   God, am I thankful?
[00:40:33.100 --> 00:40:36.100]   Or am I complaining?
[00:40:36.100 --> 00:40:43.100]   God, am I giving away?
[00:40:43.100 --> 00:40:47.100]   Or am I hoarding for myself?
[00:40:47.100 --> 00:40:53.100]   Let's reflect on ourselves and our heart.
[00:40:53.100 --> 00:40:57.100]   And just confess these things before the Lord.
[00:40:57.100 --> 00:40:59.100]   Let's take a moment.
[00:40:59.100 --> 00:41:01.100]   [MUSIC]

