
[00:00:00.000 --> 00:00:15.000]  我們很感謝安修恩說我們剛才的敬拜,也幫助我們把焦點轉向耶穌那裡。
[00:27:44.000 --> 00:27:46.000]  我們的環境,
[00:27:46.000 --> 00:27:47.000]  都會去到牽動這種,
[00:27:47.000 --> 00:27:50.000]  我們覺得好像很不舒服,
[00:27:50.000 --> 00:27:52.000]  很辛苦的那種情緒,
[00:27:52.000 --> 00:27:56.000]  而正因為我們今天都在這樣的處境下,
[00:27:56.000 --> 00:27:58.000]  其實更加值得讓我們在這一刻,
[00:27:58.000 --> 00:28:01.000]  我們透過在未來這段時間,
[00:28:01.000 --> 00:28:03.000]  當我們思想耶穌的經歷,
[00:28:03.000 --> 00:28:05.000]  耶穌的受苦的時候,
[00:28:05.000 --> 00:28:13.000]  我們嘗試去尋找受苦對我們每個人生命的意義,
[00:28:13.000 --> 00:28:15.000]  固然我們不喜歡這個感覺,
[00:28:15.000 --> 00:28:18.000]  沒有人喜歡受苦,
[00:28:18.000 --> 00:28:21.000]  但是當我們在這個大齋期裡面,
[00:28:21.000 --> 00:28:24.000]  我們能夠一起去思考耶穌的經歷的時候,
[00:28:24.000 --> 00:28:26.000]  盼望我們真的能夠發現,
[00:28:26.000 --> 00:28:29.000]  這個苦難,或者耶穌的受苦,
[00:28:29.000 --> 00:28:34.000]  會在我們今天的處境裡面帶來一些什麼樣的啟發,
[00:28:34.000 --> 00:28:39.000]  去年我們提過一些不同大齋期的操練,
[00:28:39.000 --> 00:28:43.000]  包括禁食,祈禱,讀經,諸如此類,
[00:28:43.000 --> 00:28:48.000]  希望我們可以透過今天,
[00:28:48.000 --> 00:28:49.000]  其實今天是第一個星期,
[00:28:49.000 --> 00:28:54.000]  我們開始這個Lent的一個Series的sermon,
[00:28:54.000 --> 00:28:58.000]  可以透過每一個星期去默想耶穌的作為的時候,
[00:28:58.000 --> 00:29:01.000]  或者去到同時的一些實踐,
[00:29:01.000 --> 00:29:05.000]  我知道有些explorer已經有一些planning,
[00:29:05.000 --> 00:29:07.000]  他們會在大齋期裡面,
[00:29:07.000 --> 00:29:10.000]  會去耶穌不做一些事情,
[00:29:10.000 --> 00:29:13.000]  但願我們真的能夠在這個當中,
[00:29:13.000 --> 00:29:16.000]  我們真的將焦點轉向耶穌,
[00:29:16.000 --> 00:29:19.000]  透過不同的操練,
[00:29:19.000 --> 00:29:21.000]  透過不同的事情,
[00:29:21.000 --> 00:29:23.000]  幫助我們將眼睛,
[00:29:23.000 --> 00:29:27.000]  不是聚焦在我們現在面對的困難裡面,
[00:29:27.000 --> 00:29:31.000]  是真的能夠將眼目轉向耶穌,
[00:29:31.000 --> 00:29:34.000]  去回憶耶穌的拯救,
[00:29:34.000 --> 00:29:38.000]  回憶耶穌為我們所受的苦楚和犧牲,
[00:29:38.000 --> 00:29:41.000]  以至耶穌今天已經有的權柄,
[00:29:41.000 --> 00:29:45.000]  他仍然願意透過這個權柄去幫助,
[00:29:45.000 --> 00:29:49.000]  去帶領我們渡過這一切的困難,
[00:29:49.000 --> 00:29:52.000]  最後也讓我們有一個簡單的祈禱,
[00:29:52.000 --> 00:30:00.000]  今天感謝祢,感謝祢是那個拯救我們的主,
[00:30:00.000 --> 00:30:02.000]  感謝祢認識人,
[00:30:02.000 --> 00:30:04.000]  祢願意成為人,
[00:30:04.000 --> 00:30:06.000]  祢雖然是有王的權柄,
[00:30:06.000 --> 00:30:08.000]  祢沒有去濫用這個權柄,
[00:30:08.000 --> 00:30:13.000]  反而願意去將自己成為憲制,
[00:30:13.000 --> 00:30:15.000]  去拯救我們,
[00:30:15.000 --> 00:30:19.000]  求主祢幫助我們,特別是在這個疫情的時期,
[00:30:19.000 --> 00:30:21.000]  我們有很多的限制和困難,
[00:30:21.000 --> 00:30:24.000]  但是主要求祢去幫助我們,
[00:30:24.000 --> 00:30:28.000]  叫我們在苦難之中仍然有忍耐,
[00:30:28.000 --> 00:30:32.000]  仍然能夠有能力去支持過去,
[00:30:32.000 --> 00:30:36.000]  無論我們當中可能有受感染的,
[00:30:36.000 --> 00:30:40.000]  或者因為家人受感染而要隔離,
[00:30:40.000 --> 00:30:43.000]  或者我們有很多的限制和困難也好,
[00:30:43.000 --> 00:30:47.000]  願主祢的聖靈去教導我們,
[00:30:47.000 --> 00:30:49.000]  扶持我們,
[00:30:49.000 --> 00:30:51.000]  體恤我們的軟弱,
[00:30:51.000 --> 00:30:53.000]  正如耶穌基督祢自己也認識人,
[00:30:53.000 --> 00:30:56.000]  經歷過這種苦楚和軟弱,
[00:30:56.000 --> 00:30:58.000]  去到一樣,所以祢明白我們,
[00:30:58.000 --> 00:31:01.000]  願祢這樣去幫助這位同行,
[00:31:01.000 --> 00:31:03.000]  主耶穌,你看我們祈禱,
[00:31:03.000 --> 00:31:05.000]  祂高奉主耶穌的聖名祈求,
[00:31:05.000 --> 00:31:07.000]  阿門。

