
[00:00:00.000 --> 00:00:07.600]  上星期我們一起看了真正的Blessing的意思
[00:20:21.800 --> 00:20:28.800]  為了遵守規則不准治療
[00:20:28.800 --> 00:20:31.800]  好像有點諷刺
[00:20:31.800 --> 00:20:36.800]  安息日明明是我們跟神分別為聖
[00:20:36.800 --> 00:20:38.800]  是聖的
[00:20:38.800 --> 00:20:44.800]  為什麼他們好像為了遵守一個僵化的律例
[00:20:44.800 --> 00:20:47.800]  而忽略了人生命的需要
[00:20:47.800 --> 00:20:54.800]  主耶穌很想在聖經中帶出
[00:20:54.800 --> 00:20:58.800]  他沒有遵守硬梆梆的規則
[00:20:58.800 --> 00:21:00.800]  但是他去接觸人
[00:21:00.800 --> 00:21:04.800]  去讓門徒去治好他們的肚子
[00:21:04.800 --> 00:21:06.800]  他們去吃那些墨水
[00:21:06.800 --> 00:21:08.800]  我們看到在下一頁
[00:21:08.800 --> 00:21:12.800]  我們看到安息日其實是為人設立的
[00:21:12.800 --> 00:21:15.800]  是讓我們去休息去恢復去禮拜
[00:21:15.800 --> 00:21:16.800]  我們看下一頁
[00:21:16.800 --> 00:21:21.800]  其實這個經文我們經常都看到
[00:21:21.800 --> 00:21:24.800]  The Sabbath was made for man
[00:21:24.800 --> 00:21:25.800]  我們一起讀一下
[00:21:25.800 --> 00:21:26.800]  1、2、3
[00:21:26.800 --> 00:21:31.800]  The Sabbath was made for man, not man for the Sabbath.
[00:21:31.800 --> 00:21:36.800]  So the Son of Man is Lord, even of the Sabbath.
[00:21:36.800 --> 00:21:40.800]  意思是安息日是為我們設立
[00:21:40.800 --> 00:21:44.800]  讓我們可以跟神在裡面去恢復
[00:21:44.800 --> 00:21:45.800]  在裡面休息
[00:21:45.800 --> 00:21:50.800]  而不是我們要遵守那些規則去做
[00:21:50.800 --> 00:21:53.800]  你會說什麼時候要做什麼
[00:21:53.800 --> 00:21:55.800]  生命有很多例子
[00:21:55.800 --> 00:21:57.800]  我又不是只有麥當勞
[00:21:57.800 --> 00:21:59.800]  有很多KFC
[00:21:59.800 --> 00:22:01.800]  有很多例子
[00:22:01.800 --> 00:22:03.800]  怎樣知道什麼是對或錯
[00:22:03.800 --> 00:22:07.800]  我們知道主耶穌說
[00:22:07.800 --> 00:22:09.800]  人子就是安息日的主
[00:22:09.800 --> 00:22:12.800]  上帝的靈在我們的心裡面
[00:22:12.800 --> 00:22:14.800]  祂會帶領我們
[00:22:14.800 --> 00:22:17.800]  告訴我們我們所做的事情是對還是錯
[00:22:17.800 --> 00:22:18.800]  祂會告訴我們
[00:22:18.800 --> 00:22:20.800]  如果我們做得不對的話
[00:22:20.800 --> 00:22:24.800]  所以我們看到安息日設立
[00:22:24.800 --> 00:22:27.800]  不是為了加重人的負擔
[00:22:27.800 --> 00:22:29.800]  這是主耶穌看重
[00:22:29.800 --> 00:22:31.800]  主耶穌是要使人得釋放
[00:22:31.800 --> 00:22:33.800]  使被老的得釋放
[00:22:33.800 --> 00:22:34.800]  得自由
[00:22:34.800 --> 00:22:37.800]  而不是讓他在安息日過得更加苦
[00:22:37.800 --> 00:22:38.800]  手繼續枯萎
[00:22:38.800 --> 00:22:39.800]  沒東西吃
[00:22:39.800 --> 00:22:42.800]  主耶穌是看重人的需要
[00:22:42.800 --> 00:22:46.800]  高過這些僵化了的律法
[00:22:46.800 --> 00:22:48.800]  我們一起去看最後
[00:22:48.800 --> 00:22:50.800]  今天的take away
[00:22:50.800 --> 00:22:53.800]  就是主耶穌是安息日的主
[00:22:53.800 --> 00:22:56.800]  主耶穌知道最適合
[00:22:56.800 --> 00:22:59.800]  怎樣去過安息日的方法
[00:22:59.800 --> 00:23:00.800]  主耶穌知道
[00:23:00.800 --> 00:23:02.800]  主耶穌就是道路真理生命
[00:23:02.800 --> 00:23:04.800]  祂有那個way
[00:23:04.800 --> 00:23:07.800]  第二就是安息日的目的
[00:23:07.800 --> 00:23:09.800]  不是加重我們的負擔
[00:23:09.800 --> 00:23:14.800]  究竟我們今天的休息是怎樣的呢
[00:23:14.800 --> 00:23:18.800]  可能我們休息有80%都是溫習的
[00:23:18.800 --> 00:23:20.800]  可能有很多功課
[00:23:20.800 --> 00:23:22.800]  很多事情要去做
[00:23:22.800 --> 00:23:24.800]  我們會不會重思一下
[00:23:24.800 --> 00:23:27.800]  我們今天安息日的優先項目
[00:23:27.800 --> 00:23:29.800]  是做些什麼的呢
[00:23:29.800 --> 00:23:34.800]  我們可以在時間管理上去整理
[00:23:34.800 --> 00:23:35.800]  去調整一下
[00:23:35.800 --> 00:23:38.800]  第三就是安息日的意義
[00:23:38.800 --> 00:23:42.800]  是我們生命可以在主裡面
[00:23:42.800 --> 00:23:45.800]  得以休息和恢復
[00:23:45.800 --> 00:23:47.800]  在以前的聖經裡面
[00:23:47.800 --> 00:23:50.800]  禮拜日其實是一個禮拜的開始
[00:23:50.800 --> 00:23:55.800]  我們怎樣去開始這個禮拜的第一天
[00:23:55.800 --> 00:23:57.800]  我們去開始這個禮拜
[00:23:57.800 --> 00:24:00.800]  讓我們在神那裡恢復的時候
[00:24:00.800 --> 00:24:03.800]  我們去做每一件事的力量
[00:24:03.800 --> 00:24:04.800]  其實是不同的
[00:24:04.800 --> 00:24:11.800]  當我們在神的話語裡面去得力的時候
[00:24:11.800 --> 00:24:13.800]  那個力量是不同的
[00:24:13.800 --> 00:24:17.800]  因為有時候我們很想靠自己的力量
[00:24:17.800 --> 00:24:19.800]  去做那裡 去走那裡
[00:24:19.800 --> 00:24:24.800]  我們可能會錯失了上帝看重的事情
[00:24:24.800 --> 00:24:27.800]  上帝想我們在生命要做的功課
[00:24:27.800 --> 00:24:29.800]  上帝想我們在生命做的事情
[00:24:29.800 --> 00:24:30.800]  我們可能會錯失了
[00:24:30.800 --> 00:24:32.800]  所以讓我們今天
[00:24:32.800 --> 00:24:34.800]  我們都回去安息日
[00:24:34.800 --> 00:24:38.800]  我們回去耶穌當中
[00:24:38.800 --> 00:24:40.800]  因為祂是安息日的主
[00:24:40.800 --> 00:24:42.800]  我們去看祂裡面
[00:24:42.800 --> 00:24:46.800]  我們去知道休息的本意
[00:24:46.800 --> 00:24:49.800]  我們分別為整張時間
[00:24:49.800 --> 00:24:51.800]  去跟神一起
[00:24:51.800 --> 00:24:53.800]  去跟祂一起
[00:24:53.800 --> 00:24:57.800]  在祂裡面去靈修有安靜的時間
[00:24:57.800 --> 00:24:59.800]  去有一個重新開始
[00:24:59.800 --> 00:25:02.800]  我們再去開始我們新的一個禮拜
[00:25:02.800 --> 00:25:04.800]  好不好
[00:25:04.800 --> 00:25:09.800]  好 那我們不如現在請勁拜隊上來
[00:25:09.800 --> 00:25:11.800]  我們有一個安靜的時間
[00:25:14.800 --> 00:25:16.800]  我們現在在這一刻
[00:25:16.800 --> 00:25:18.800]  我們都合上我們的眼睛
[00:25:18.800 --> 00:25:21.800]  安息日的原意是
[00:25:21.800 --> 00:25:23.800]  要我們能夠在神裡面
[00:25:23.800 --> 00:25:27.800]  得著祂給我們的憐憫
[00:25:27.800 --> 00:25:30.800]  得著祂給我們的恢復
[00:25:30.800 --> 00:25:32.800]  今天我們的生命裡面
[00:25:32.800 --> 00:25:36.800]  我們有什麼地方需要給上帝去恢復呢
[00:25:36.800 --> 00:25:39.800]  我們都在這個時間
[00:25:39.800 --> 00:25:41.800]  我們去跟祂說
[00:25:43.800 --> 00:25:45.800]  我們在新的一年
[00:25:45.800 --> 00:25:49.800]  準備踏入這個春季裡面
[00:25:49.800 --> 00:25:51.800]  我們漫長的更新
[00:25:51.800 --> 00:25:53.800]  都有恢復
[00:25:53.800 --> 00:25:55.800]  今天我們想怎樣
[00:25:55.800 --> 00:25:57.800]  我們什麼地方
[00:25:57.800 --> 00:25:59.800]  是想給上帝去恢復
[00:25:59.800 --> 00:26:01.800]  去更新呢
[00:26:01.800 --> 00:26:04.800]  可能我們正在面對的是
[00:26:04.800 --> 00:26:08.800]  我們想在學業裡面更加努力
[00:26:08.800 --> 00:26:10.800]  更加懂得做齊功課
[00:26:10.800 --> 00:26:14.800]  或者是我們想在跟朋友的關係
[00:26:14.800 --> 00:26:16.800]  有一些恢復
[00:26:16.800 --> 00:26:18.800]  有一些更新
[00:26:18.800 --> 00:26:20.800]  或者我們想今年的靈明
[00:26:20.800 --> 00:26:22.800]  有更好的
[00:26:22.800 --> 00:26:24.800]  有更好更深入
[00:26:24.800 --> 00:26:26.800]  去看聖經的時間
[00:26:26.800 --> 00:26:29.800]  我們這些地方
[00:26:29.800 --> 00:26:31.800]  我們都很想處於恢復的時候
[00:26:31.800 --> 00:26:33.800]  讓我們都在禱告裡面
[00:26:33.800 --> 00:26:35.800]  去告訴祂
[00:26:35.800 --> 00:26:38.800]  親愛的主耶穌
[00:26:38.800 --> 00:26:40.800]  祢就是安息日的主
[00:26:40.800 --> 00:26:43.800]  我們若果來了祢
[00:26:43.800 --> 00:26:46.800]  我們真的什麼都不能做
[00:26:46.800 --> 00:26:49.800]  我們每一個完事塵土
[00:26:49.800 --> 00:26:54.800]  我們人境算什麼
[00:26:54.800 --> 00:26:56.800]  祢這麼愛我們
[00:26:56.800 --> 00:26:59.800]  祢竟然顧念我們
[00:26:59.800 --> 00:27:03.800]  主啊我們都將我們剛才所說的
[00:27:03.800 --> 00:27:05.800]  我們想更新
[00:27:05.800 --> 00:27:08.800]  我們想被處理去恢復的地方
[00:27:08.800 --> 00:27:10.800]  可能我們有疲倦了
[00:27:10.800 --> 00:27:11.800]  有累了
[00:27:11.800 --> 00:27:13.800]  有燒掉了的位置
[00:27:13.800 --> 00:27:18.800]  或者可能我們有很多的地方
[00:27:18.800 --> 00:27:20.800]  我們忽略了
[00:27:20.800 --> 00:27:21.800]  我們不知道
[00:27:21.800 --> 00:27:24.800]  我們做得不合神的心意的時候
[00:27:24.800 --> 00:27:27.800]  或者我們對不同的事
[00:27:27.800 --> 00:27:29.800]  可能當中一些的灰心
[00:27:29.800 --> 00:27:30.800]  一些的失望
[00:27:30.800 --> 00:27:33.800]  我們都很想神去更新我們
[00:27:33.800 --> 00:27:35.800]  去恢復我們
[00:27:35.800 --> 00:27:39.800]  求主祢去在我們的心裡面
[00:27:39.800 --> 00:27:42.800]  因為祢已經住在我們的心裡面
[00:27:42.800 --> 00:27:45.800]  求神祢去安慰我們
[00:27:45.800 --> 00:27:46.800]  去恢復我們
[00:27:46.800 --> 00:27:48.800]  讓我們在新的一年
[00:27:48.800 --> 00:27:49.800]  在晚年裡面
[00:27:49.800 --> 00:27:51.800]  我們可以活得更長
[00:27:51.800 --> 00:27:52.800]  基督
[00:27:52.800 --> 00:27:55.800]  我們能夠去做更多
[00:27:55.800 --> 00:27:57.800]  上帝祢喜悅的事情
[00:27:57.800 --> 00:28:00.800]  我們能夠有一個復興的群體
[00:28:00.800 --> 00:28:02.800]  我們是一個愛主的群體
[00:28:02.800 --> 00:28:06.800]  我們是一個定義將主祢的話語去宣揚
[00:28:06.800 --> 00:28:09.800]  我們活在社區裡面的一個群體
[00:28:09.800 --> 00:28:12.800]  求主祢在我們當中
[00:28:12.800 --> 00:28:13.800]  保守大靈
[00:28:13.800 --> 00:28:14.800]  我們這樣禱告
[00:28:14.800 --> 00:28:16.800]  奉主名求您
[00:28:16.800 --> 00:28:18.800]  (字幕製作:貝爾)
[00:28:18.800 --> 00:28:20.800]  (字幕製作:貝爾)

