
[00:00:00.000 --> 00:00:03.640]  早安,我們現在是聖誕的時間
[00:14:34.840 --> 00:14:36.960]  她是謙卑她自己
[00:14:36.960 --> 00:14:39.760]  她說神你想我做什麼
[00:14:39.760 --> 00:14:41.400]  我就會做什麼
[00:14:41.400 --> 00:14:42.800]  我們今天在explore
[00:14:42.800 --> 00:14:44.120]  我們有沒有
[00:14:44.120 --> 00:14:47.880]  好像瑪利亞一樣的teenager
[00:14:47.880 --> 00:14:51.240]  願意去謙卑跟隨
[00:14:51.240 --> 00:14:52.680]  侍奉神呢
[00:14:52.680 --> 00:14:56.240]  Do we have Mary's in this congregation
[00:14:56.240 --> 00:14:57.480]  Do we
[00:14:57.480 --> 00:15:00.760]  Do we have Mary's in this congregation
[00:15:00.760 --> 00:15:03.720]  That are willing to follow Jesus Christ
[00:15:03.720 --> 00:15:06.080]  Follow the Lord's calling
[00:15:06.080 --> 00:15:06.840]  第三
[00:15:06.840 --> 00:15:08.200]  我們看到
[00:15:08.200 --> 00:15:11.040]  他有world mission的心態
[00:15:11.040 --> 00:15:11.600]  Next slide
[00:15:11.600 --> 00:15:13.760]  Next slide
[00:15:13.760 --> 00:15:15.560]  我們看到Mary是有
[00:15:15.560 --> 00:15:17.800]  world mission的心態
[00:15:17.800 --> 00:15:20.800]  我們怎樣看到她有world mission的心態呢
[00:15:20.800 --> 00:15:22.360]  她唱什麼
[00:15:22.360 --> 00:15:24.880]  He has scattered the proud
[00:15:24.880 --> 00:15:26.680]  brought down the mighty
[00:15:26.680 --> 00:15:28.720]  exalted the humble estate
[00:15:28.720 --> 00:15:30.160]  filled the hungry
[00:15:30.160 --> 00:15:33.760]  sent the rich away empty
[00:15:33.760 --> 00:15:34.920]  她是唱什麼
[00:15:34.920 --> 00:15:38.880]  她是唱耶穌將來會做什麼
[00:15:38.880 --> 00:15:42.080]  He has come to humble the proud
[00:15:42.080 --> 00:15:44.960]  to humble the proud
[00:15:44.960 --> 00:15:49.120]  He has come to bring up the lowly
[00:15:49.120 --> 00:15:52.400]  耶穌是跟誰吃飯
[00:15:52.400 --> 00:15:54.160]  是不是跟很有錢的人
[00:15:54.160 --> 00:15:55.360]  只是跟很有錢的人
[00:15:55.360 --> 00:15:56.080]  不是
[00:15:56.080 --> 00:15:58.200]  他是跟tax collector
[00:15:58.200 --> 00:16:01.240]  跟sinner去吃飯
[00:16:01.240 --> 00:16:05.040]  他跟prostitute去聊天
[00:16:05.040 --> 00:16:07.640]  他給prostitute
[00:16:07.640 --> 00:16:11.640]  put perfume on his body
[00:16:11.640 --> 00:16:14.560]  他不是單止跟很有錢
[00:16:14.560 --> 00:16:17.080]  很有權威的人去聊天
[00:16:17.080 --> 00:16:18.480]  No
[00:16:18.480 --> 00:16:22.800]  He is out there to seek and save the lost
[00:16:22.800 --> 00:16:26.520]  瑪利亞給聖靈充滿的時候
[00:16:26.520 --> 00:16:30.640]  她是認識神的工作是什麼
[00:16:30.640 --> 00:16:32.880]  祂的mission是什麼
[00:16:32.880 --> 00:16:36.880]  God's mission is to save the world
[00:16:36.880 --> 00:16:39.000]  save the world
[00:16:39.000 --> 00:16:40.240]  所以我們看到
[00:16:40.240 --> 00:16:42.760]  Mary的example
[00:16:42.760 --> 00:16:47.200]  it's a wonderful example for us today
[00:16:47.200 --> 00:16:51.000]  it's a wonderful example for you as young people
[00:16:51.000 --> 00:16:53.040]  to follow the Lord
[00:16:53.040 --> 00:16:54.640]  去謙卑自己
[00:16:54.640 --> 00:16:56.440]  侍奉神
[00:16:56.440 --> 00:16:58.480]  讀聖經
[00:16:58.480 --> 00:17:00.720]  我們的mission是讀聖經
[00:17:00.720 --> 00:17:01.080]  是不是
[00:17:01.080 --> 00:17:02.080]  侍奉神
[00:17:02.080 --> 00:17:04.080]  傳福音
[00:17:04.080 --> 00:17:05.400]  That's our mission
[00:17:05.400 --> 00:17:08.240]  and that was Mary's mission also
[00:17:08.240 --> 00:17:11.800]  我們看到在她的song
[00:17:11.800 --> 00:17:13.320]  Now we see
[00:17:13.320 --> 00:17:14.720]  next slide
[00:17:14.720 --> 00:17:17.680]  that Mary worshipped the Lord
[00:17:17.680 --> 00:17:21.840]  Mary exalted God
[00:17:21.840 --> 00:17:24.800]  Mary is not
[00:17:24.800 --> 00:17:27.720]  Mary is not God
[00:17:27.720 --> 00:17:30.360]  OK 有些天主教的時候
[00:17:30.360 --> 00:17:33.120]  他們是worship Mary的
[00:17:33.120 --> 00:17:36.800]  給她有divine status
[00:17:36.800 --> 00:17:39.520]  但我們看到這裡是很清楚
[00:17:39.520 --> 00:17:42.680]  瑪利亞是敬拜神的
[00:17:42.680 --> 00:17:45.040]  She is worshipping God
[00:17:45.040 --> 00:17:47.640]  She is giving praise to God
[00:17:47.640 --> 00:17:50.440]  她不是叫人worship我
[00:17:50.440 --> 00:17:52.040]  pray to me
[00:17:52.040 --> 00:17:53.520]  因為我也有power
[00:17:53.520 --> 00:17:55.440]  No, she does not do that
[00:17:55.440 --> 00:17:59.600]  所以我們不是去idolize Mary
[00:17:59.600 --> 00:18:02.000]  我們是認識她是humble
[00:18:02.000 --> 00:18:03.720]  謙卑她自己
[00:18:03.720 --> 00:18:05.240]  去侍奉神
[00:18:05.280 --> 00:18:08.120]  And so we need to give her credit
[00:18:08.120 --> 00:18:12.640]  that she was a faithful servant of God
[00:18:12.640 --> 00:18:16.240]  Not somebody that we pray to
[00:18:16.240 --> 00:18:19.840]  or we give divine power to
[00:18:19.840 --> 00:18:21.120]  And so we see
[00:18:21.120 --> 00:18:23.720]  聖靈是align我們的heart
[00:18:23.720 --> 00:18:24.920]  next slide
[00:18:24.920 --> 00:18:27.280]  聖靈會align我們的heart
[00:18:27.280 --> 00:18:28.840]  to worship the Lord
[00:18:28.840 --> 00:18:30.200]  敬拜神
[00:18:30.200 --> 00:18:32.120]  會認識神的話語
[00:18:32.120 --> 00:18:33.720]  understand the word of God
[00:18:33.720 --> 00:18:36.320]  和認識神的mission是什麼
[00:18:36.320 --> 00:18:41.800]  她去save the world
[00:18:41.800 --> 00:18:44.640]  She is here to save the world
[00:18:44.640 --> 00:18:48.040]  OK, now it is time for discussion
[00:18:48.040 --> 00:18:49.920]  Mary is full of worship
[00:18:49.920 --> 00:18:52.760]  the word and mission minded towards the world
[00:18:52.760 --> 00:18:55.600]  How can you be more like Mary
[00:18:55.600 --> 00:19:00.120]  你怎麼可以become more like Mary today
[00:19:00.120 --> 00:19:01.360]  第二個question
[00:19:01.360 --> 00:19:03.400]  Elizabeth brought community
[00:19:03.400 --> 00:19:05.040]  a community of joy
[00:19:05.040 --> 00:19:06.400]  through the Holy Spirit
[00:19:06.400 --> 00:19:08.920]  How can you be more like Elizabeth
[00:19:08.920 --> 00:19:11.600]  to develop a joyful community
[00:19:11.600 --> 00:19:12.840]  in Explorer
[00:19:12.840 --> 00:19:13.640]  OK, mentor
[00:19:13.640 --> 00:19:15.920]  我們現在和我們的students
[00:19:15.920 --> 00:19:17.640]  let's have a discussion together
[00:19:17.640 --> 00:19:18.920]  有五分鐘
[00:19:18.920 --> 00:19:25.640]  OK, how is your discussion
[00:19:25.640 --> 00:19:27.240]  有沒有人想分享
[00:19:27.240 --> 00:19:28.440]  有沒有人想分享
[00:19:28.440 --> 00:19:30.320]  有沒有人想分享
[00:19:31.400 --> 00:19:34.840]  有沒有人有什麼組想分享
[00:19:34.840 --> 00:19:36.280]  聽一下那些女生
[00:19:36.280 --> 00:19:37.160]  那些女生
[00:19:37.160 --> 00:19:41.200]  那些女生有什麼想分享
[00:19:41.200 --> 00:19:45.520]  有沒有
[00:19:45.520 --> 00:19:46.280]  沒有
[00:19:46.280 --> 00:19:49.800]  OK,那些男生
[00:19:49.800 --> 00:19:50.360]  有沒有人
[00:19:50.360 --> 00:19:53.200]  Uncle Stanley你的組有沒有人想分享
[00:19:53.200 --> 00:19:54.520]  OK, Jasper
[00:19:54.520 --> 00:19:55.600]  Jasper你分享一下
[00:19:55.600 --> 00:19:58.040]  How can you be more like Mary
[00:19:58.040 --> 00:20:00.640]  OK,我們聽一下Jasper怎麼說
[00:20:00.640 --> 00:20:01.840]  Read your Bible
[00:20:01.840 --> 00:20:02.920]  OK, read your Bible
[00:20:02.920 --> 00:20:04.320]  Very good
[00:20:04.320 --> 00:20:07.160]  有沒有人開始讀聖經
[00:20:07.160 --> 00:20:08.280]  有沒有開始讀聖經
[00:20:08.280 --> 00:20:08.920]  OK, very good
[00:20:08.920 --> 00:20:11.400]  Two people
[00:20:11.400 --> 00:20:13.440]  OK,還有呢
[00:20:13.440 --> 00:20:16.760]  Sam你的組有沒有人想分享
[00:20:16.760 --> 00:20:19.000]  Rico
[00:20:19.000 --> 00:20:20.080]  Rico有沒有人想分享
[00:20:20.080 --> 00:20:21.280]  你覺得你怎麼可以
[00:20:21.280 --> 00:20:24.200]  become more like Mary
[00:20:24.200 --> 00:20:26.400]  Don't know
[00:20:26.400 --> 00:20:28.440]  OK, Sam你幫他summarize一下
[00:20:28.440 --> 00:20:29.840]  你的組有什麼要說
[00:20:29.840 --> 00:20:31.760]  他們summarize的問題是
[00:20:31.760 --> 00:20:33.720]  他們以為自己要變女生
[00:20:33.720 --> 00:20:35.560]  假裝
[00:20:35.560 --> 00:20:37.200]  他們會更像伊麗莎白
[00:20:37.200 --> 00:20:38.800]  他們覺得要變女生
[00:20:38.800 --> 00:20:43.520]  OK, that is not the lesson for today
[00:20:43.520 --> 00:20:45.720]  OK, that is not the lesson
[00:20:45.720 --> 00:20:47.360]  (笑)
[00:20:47.360 --> 00:20:50.000]  Oh, sorry
[00:20:50.000 --> 00:20:52.560]  OK,我們看了Elizabeth
[00:20:52.560 --> 00:20:55.840]  接著我們看了Mary的例子
[00:20:55.840 --> 00:20:56.720]  第三呢
[00:20:56.760 --> 00:21:00.920]  我們會看Zachariah的例子
[00:21:00.920 --> 00:21:03.880]  Elizabeth bore John
[00:21:03.880 --> 00:21:07.640]  OK, Elizabeth's baby's name was John
[00:21:07.640 --> 00:21:11.280]  以前他們是多數會
[00:21:11.280 --> 00:21:12.640]  她給Baby
[00:21:12.640 --> 00:21:15.000]  Baby的名字
[00:21:15.000 --> 00:21:17.080]  Baby
[00:21:17.080 --> 00:21:18.920]  Baby的名字是會
[00:21:18.920 --> 00:21:22.680]  sort of follow the father's side
[00:21:22.680 --> 00:21:24.720]  Zachariah呢
[00:21:24.720 --> 00:21:25.720]  就
[00:21:25.720 --> 00:21:27.400]  記不記得他是
[00:21:27.400 --> 00:21:28.680]  他是什麼
[00:21:28.680 --> 00:21:29.640]  他是Mew左
[00:21:29.640 --> 00:21:30.040]  是不是
[00:21:30.040 --> 00:21:31.320]  記不記得他是Mew左
[00:21:31.320 --> 00:21:32.880]  知不知道為什麼他是Mew左呢
[00:21:32.880 --> 00:21:33.760]  是因為
[00:21:33.760 --> 00:21:35.400]  The story is
[00:21:35.400 --> 00:21:37.320]  在那個Temple
[00:21:37.320 --> 00:21:39.240]  每年有一次
[00:21:39.240 --> 00:21:41.120]  是有incense offering的
[00:21:41.120 --> 00:21:43.760]  每年有一次是incense offering
[00:21:43.760 --> 00:21:44.960]  那他們會
[00:21:44.960 --> 00:21:46.240]  他會
[00:21:46.240 --> 00:21:47.320]  buy lots
[00:21:47.320 --> 00:21:48.200]  OK
[00:21:48.200 --> 00:21:50.520]  他會抽人
[00:21:50.520 --> 00:21:52.360]  抽一個priest進去
[00:21:52.360 --> 00:21:54.480]  去make the special offering
[00:21:54.480 --> 00:21:57.000]  因為他是represent誰
[00:21:57.000 --> 00:21:58.560]  他是represent
[00:21:58.560 --> 00:21:59.480]  以色列
[00:21:59.480 --> 00:22:00.840]  那些以色列人
[00:22:00.840 --> 00:22:03.240]  去go and pray to the lord
[00:22:03.240 --> 00:22:03.680]  OK
[00:22:03.680 --> 00:22:05.000]  into the temple
[00:22:05.000 --> 00:22:06.800]  the holy of holies
[00:22:06.800 --> 00:22:09.560]  這是一個很special的moment來的
[00:22:09.560 --> 00:22:10.400]  OK
[00:22:10.400 --> 00:22:12.880]  是很privilege
[00:22:12.880 --> 00:22:15.400]  the priest才可以做這個事
[00:22:15.400 --> 00:22:17.360]  所以好像
[00:22:17.360 --> 00:22:19.840]  香港選你去奧運的時候
[00:22:19.840 --> 00:22:20.200]  OK
[00:22:20.200 --> 00:22:21.320]  That is like
[00:22:21.320 --> 00:22:22.600]  the example
[00:22:22.600 --> 00:22:25.000]  那Zachariah進了Temple的時候
[00:22:25.000 --> 00:22:27.600]  他燒這個offering的時候
[00:22:27.600 --> 00:22:28.520]  然後怎樣
[00:22:28.520 --> 00:22:31.360]  Angel Gabriel appeared to him
[00:22:31.360 --> 00:22:33.560]  and told him about
[00:22:33.560 --> 00:22:35.960]  his baby John
[00:22:35.960 --> 00:22:38.880]  那Zachariah就不相信了
[00:22:38.880 --> 00:22:40.920]  那出來的時候
[00:22:40.920 --> 00:22:43.920]  平時他會祈禱
[00:22:43.920 --> 00:22:45.040]  他出來的時候
[00:22:45.040 --> 00:22:46.600]  他會bless the people
[00:22:46.600 --> 00:22:48.640]  God has heard your prayer
[00:22:48.640 --> 00:22:50.280]  God will bless you
[00:22:50.280 --> 00:22:50.640]  是不是
[00:22:50.640 --> 00:22:53.000]  他就會可能說這個blessing
[00:22:53.000 --> 00:22:55.640]  May the lord bless you and keep you
[00:22:55.640 --> 00:22:58.360]  and make his face shine upon you
[00:22:58.360 --> 00:22:58.640]  是不是
[00:22:58.640 --> 00:22:59.360]  那個priest
[00:22:59.360 --> 00:23:00.440]  一offering
[00:23:00.440 --> 00:23:01.640]  完了這個offering
[00:23:01.640 --> 00:23:02.600]  出來的時候
[00:23:02.600 --> 00:23:05.280]  他會有這個benediction
[00:23:05.280 --> 00:23:06.400]  但是他出來的時候
[00:23:06.400 --> 00:23:07.680]  他是什麼
[00:23:07.680 --> 00:23:09.160]  他是啞了
[00:23:09.160 --> 00:23:09.720]  是不是
[00:23:09.720 --> 00:23:11.080]  那所以
[00:23:11.080 --> 00:23:13.120]  Let's continue to read
[00:23:13.120 --> 00:23:14.040]  Next slide
[00:23:14.040 --> 00:23:16.000]  Let's read the English together
[00:23:16.000 --> 00:23:17.280]  1, 2, 3
[00:23:17.280 --> 00:23:19.320]  Then they made signs to his father
[00:23:19.320 --> 00:23:21.200]  to find out what he would like
[00:23:21.200 --> 00:23:22.640]  to name the child
[00:23:22.640 --> 00:23:24.440]  He asked for a writing tablet
[00:23:24.440 --> 00:23:25.360]  my iPad
[00:23:25.360 --> 00:23:26.960]  我的iPad
[00:23:26.960 --> 00:23:29.040]  And to everyone's astonishment
[00:23:29.040 --> 00:23:29.800]  he wrote
[00:23:29.800 --> 00:23:31.880]  His name is John
[00:23:31.880 --> 00:23:34.400]  Immediately his mouth was opened
[00:23:34.400 --> 00:23:36.240]  and his tongue set free
[00:23:36.240 --> 00:23:37.760]  And he began to speak
[00:23:37.760 --> 00:23:39.120]  Praising God
[00:23:39.120 --> 00:23:41.600]  All the neighbors were filled with awe
[00:23:41.600 --> 00:23:43.200]  And throughout the hills
[00:23:43.200 --> 00:23:44.680]  country of Judea
[00:23:44.680 --> 00:23:47.200]  were talking about all these things
[00:23:47.200 --> 00:23:48.840]  Everyone who heard
[00:23:48.840 --> 00:23:50.400]  wondered about it
[00:23:50.400 --> 00:23:51.360]  Asking
[00:23:51.360 --> 00:23:54.120]  What then is this child going to be
[00:23:54.120 --> 00:23:56.760]  For the lord's hand was with him
[00:23:56.760 --> 00:23:57.240]  OK
[00:23:57.240 --> 00:23:58.720]  他一出來的時候
[00:23:58.720 --> 00:24:00.080]  他是啞了
[00:24:00.080 --> 00:24:00.760]  是不是
[00:24:00.760 --> 00:24:02.440]  但是他去proclaim
[00:24:02.440 --> 00:24:04.400]  and prophesied
[00:24:04.400 --> 00:24:06.760]  this new blessing
[00:24:06.760 --> 00:24:08.560]  這個新的blessing
[00:24:08.560 --> 00:24:09.320]  所以
[00:24:09.320 --> 00:24:10.920]  他的song
[00:24:10.920 --> 00:24:11.560]  是叫做
[00:24:11.560 --> 00:24:14.360]  Zacharias Benedictus
[00:24:14.360 --> 00:24:16.560]  Zacharias Benedictus
[00:24:16.560 --> 00:24:18.680]  這個新的blessing
[00:24:18.680 --> 00:24:21.240]  Let's read the new blessing together
[00:24:21.240 --> 00:24:24.000]  Next slide
[00:24:24.000 --> 00:24:24.800]  OK
[00:24:24.800 --> 00:24:26.560]  1, 2, 3
[00:24:26.560 --> 00:24:28.200]  His father Zacharias
[00:24:28.200 --> 00:24:30.280]  was filled with the Holy Spirit
[00:24:30.280 --> 00:24:31.560]  and prophesied
[00:24:31.560 --> 00:24:33.240]  Praise be to the Lord
[00:24:33.240 --> 00:24:34.760]  the God of Israel
[00:24:34.760 --> 00:24:36.720]  because he has come to his people
[00:24:36.720 --> 00:24:38.040]  and redeemed them
[00:24:38.040 --> 00:24:40.560]  He has raised up the horn of salvation
[00:24:40.560 --> 00:24:41.400]  for us
[00:24:41.400 --> 00:24:43.800]  the house of servant David
[00:24:43.800 --> 00:24:45.200]  as he has
[00:24:45.200 --> 00:24:47.120]  through the holy prophets
[00:24:47.120 --> 00:24:48.440]  of long ago
[00:24:48.440 --> 00:24:50.800]  salvation from our enemies
[00:24:50.800 --> 00:24:53.520]  and from the hand of all who hate us
[00:24:53.520 --> 00:24:54.680]  to show mercy
[00:24:54.680 --> 00:24:56.320]  and to our ancestors
[00:24:56.320 --> 00:24:58.680]  and to remember his holy covenant
[00:24:58.680 --> 00:25:01.600]  the oath he swore to our father Abraham
[00:25:01.600 --> 00:25:02.760]  to rescue us
[00:25:02.760 --> 00:25:04.720]  from the hand of our enemies
[00:25:04.720 --> 00:25:07.040]  and to enable us to serve him
[00:25:07.040 --> 00:25:08.920]  without fear and holiness
[00:25:08.920 --> 00:25:10.120]  and righteousness
[00:25:10.120 --> 00:25:13.040]  before him all our days
[00:25:13.040 --> 00:25:13.360]  OK
[00:25:13.360 --> 00:25:16.640]  這個祝福
[00:25:16.640 --> 00:25:21.040]  是叫Zacharias Benedictus
[00:25:21.040 --> 00:25:22.200]  我們首先看到
[00:25:22.200 --> 00:25:22.760]  Next slide
[00:25:22.760 --> 00:25:24.280]  我們首先看到
[00:25:24.280 --> 00:25:26.960]  他是filled with the Holy Spirit
[00:25:26.960 --> 00:25:28.600]  他之前是啞了的
[00:25:28.600 --> 00:25:31.880]  現在一可以說話
[00:25:31.880 --> 00:25:32.680]  他就怎樣
[00:25:32.680 --> 00:25:34.240]  他去祝福
[00:25:34.240 --> 00:25:35.160]  祝福神
[00:25:35.160 --> 00:25:36.160]  他不是祝福神
[00:25:36.160 --> 00:25:37.440]  祝福Israel
[00:25:37.440 --> 00:25:39.440]  祝福神的僕人
[00:25:39.440 --> 00:25:40.760]  祝福神的人
[00:25:40.760 --> 00:25:41.480]  OK
[00:25:41.480 --> 00:25:43.400]  He's blessing God's people
[00:25:43.400 --> 00:25:45.040]  他第一是說什麼
[00:25:45.040 --> 00:25:46.920]  他說The past
[00:25:46.920 --> 00:25:49.000]  然後他會說The present
[00:25:49.000 --> 00:25:50.920]  然後他會說The future
[00:25:50.920 --> 00:25:52.480]  The past, right?
[00:25:52.480 --> 00:25:56.120]  The first thing he says is the past
[00:25:56.120 --> 00:25:58.880]  神怎樣去祝福Israel
[00:25:58.880 --> 00:26:01.800]  God has redeemed Israel
[00:26:01.800 --> 00:26:04.480]  God has raised up
[00:26:04.480 --> 00:26:06.560]  the horn of salvation
[00:26:06.560 --> 00:26:10.400]  God has raised up the horn of salvation
[00:26:10.400 --> 00:26:13.440]  然後他看什麼
[00:26:13.440 --> 00:26:14.640]  Sorry
[00:26:14.640 --> 00:26:15.720]  然後他看什麼
[00:26:15.720 --> 00:26:17.200]  The present
[00:26:17.200 --> 00:26:19.840]  He speaks to his own son John
[00:26:19.840 --> 00:26:22.000]  My child
[00:26:22.000 --> 00:26:24.640]  You will be a prophet for the Most High
[00:26:24.640 --> 00:26:26.440]  You will go before the Lord
[00:26:26.440 --> 00:26:28.560]  to prepare His way
[00:26:28.560 --> 00:26:36.160]  他就唱John will become the one
[00:26:36.160 --> 00:26:38.920]  who prepares the way for the Lord
[00:26:38.920 --> 00:26:42.480]  所以首先他是說The past
[00:26:42.480 --> 00:26:45.360]  The past is God has blessed Israel
[00:26:45.360 --> 00:26:47.720]  God will redeem His people
[00:26:47.720 --> 00:26:48.720]  第二
[00:26:48.720 --> 00:26:50.960]  He speaks to the present
[00:26:50.960 --> 00:26:52.600]  He speaks to John
[00:26:52.600 --> 00:26:55.520]  John, you will have a very important role
[00:26:55.520 --> 00:26:59.680]  to prepare the way for the people
[00:26:59.680 --> 00:27:01.000]  然後第三
[00:27:01.000 --> 00:27:02.640]  He looks forward
[00:27:02.640 --> 00:27:06.720]  The sunrise from on high shall visit us
[00:27:06.720 --> 00:27:09.520]  The light to those who sit in the darkness
[00:27:09.520 --> 00:27:11.000]  In the shadow of death
[00:27:11.000 --> 00:27:12.560]  To guide our feet
[00:27:12.560 --> 00:27:14.960]  Into the way of peace
[00:27:14.960 --> 00:27:16.520]  他說將來
[00:27:16.520 --> 00:27:18.040]  這個救主會做什麼
[00:27:18.040 --> 00:27:21.600]  他帶領神的光
[00:27:21.600 --> 00:27:23.800]  他帶領神的光
[00:27:23.800 --> 00:27:28.080]  去 overcome the darkness
[00:27:28.080 --> 00:27:28.680]  OK
[00:27:28.680 --> 00:27:32.640]  So we see from Zacharias Benedictus
[00:27:32.640 --> 00:27:35.240]  that he is filled with the Holy Spirit
[00:27:35.240 --> 00:27:36.600]  You can go home and read later
[00:27:36.600 --> 00:27:38.880]  We don't have time to read all of it
[00:27:38.880 --> 00:27:40.560]  He speaks of the past
[00:27:40.560 --> 00:27:42.320]  What God has done
[00:27:42.320 --> 00:27:45.160]  The present who John will become
[00:27:45.160 --> 00:27:46.480]  And in the future
[00:27:46.480 --> 00:27:47.560]  What God will do
[00:27:47.560 --> 00:27:49.560]  That He will save His people
[00:27:49.560 --> 00:27:51.680]  He will bring light into the darkness
[00:27:51.680 --> 00:27:54.520]  He will redeem His people
[00:27:54.520 --> 00:27:58.320]  And so we see that the Holy Spirit is active
[00:27:58.320 --> 00:28:00.520]  The Holy Spirit is active
[00:28:00.520 --> 00:28:02.840]  He was active in the past
[00:28:02.840 --> 00:28:05.200]  He is active in the present
[00:28:05.200 --> 00:28:07.600]  And He will be active in the future
[00:28:07.600 --> 00:28:10.520]  To fulfill the plan of the Lord
[00:28:10.520 --> 00:28:13.720]  To fulfill the plan of the Lord
[00:28:13.720 --> 00:28:14.360]  OK
[00:28:14.360 --> 00:28:16.920]  Now is the time for student story
[00:28:16.920 --> 00:28:19.480]  Let's give a hand to Yarden
[00:28:19.480 --> 00:28:21.760]  His name is Yarden
[00:28:21.760 --> 00:28:23.360]  Yarden 你同我哋分享下
[00:28:23.360 --> 00:28:27.080]  你個家庭嘅背景係點嘅
[00:28:27.080 --> 00:28:28.920]  我個家庭背景呢
[00:28:28.920 --> 00:28:30.520]  有啲怪嘅
[00:28:30.520 --> 00:28:34.440]  我爸爸呢就係好信風水嘅
[00:28:34.440 --> 00:28:37.720]  佢係乜嘢都係話係風水
[00:28:37.720 --> 00:28:40.000]  所以有陣時我返完學之後呢
[00:28:40.000 --> 00:28:43.120]  我會見到我成家嘅傢俬
[00:28:43.120 --> 00:28:44.960]  乜嘢都搬曬
[00:28:44.960 --> 00:28:46.560]  有陣時就瞓喺窗側邊
[00:28:46.560 --> 00:28:48.720]  有陣時就瞓喺門側邊
[00:28:48.720 --> 00:28:50.440]  有陣時瞓喺中間
[00:28:50.440 --> 00:28:51.320]  係囉
[00:28:51.320 --> 00:28:52.960]  跟住我個姨呢
[00:28:52.960 --> 00:28:55.320]  就係好信佛嘅
[00:28:55.320 --> 00:28:56.120]  不過呢
[00:28:56.120 --> 00:28:57.800]  佢信極呢
[00:28:57.800 --> 00:29:00.320]  都係有情緒問題
[00:29:00.320 --> 00:29:01.840]  瞓唔到
[00:29:01.840 --> 00:29:04.400]  要食嗰啲安眠藥
[00:29:04.400 --> 00:29:05.880]  係囉
[00:29:05.880 --> 00:29:07.680]  即係都冇乜幫助
[00:29:07.680 --> 00:29:08.400]  你覺得
[00:29:08.400 --> 00:29:08.920]  係囉
[00:29:08.920 --> 00:29:10.320]  咁你自己
[00:29:10.320 --> 00:29:12.520]  你個背景都好特別
[00:29:12.520 --> 00:29:14.760]  每個禮拜返嚟
[00:29:14.760 --> 00:29:16.360]  成間屋都唔同嘅
[00:29:16.360 --> 00:29:18.760]  It's like a new house everyday
[00:29:18.760 --> 00:29:21.040]  咁你點
[00:29:21.040 --> 00:29:25.720]  你覺得神點帶領你去認識主耶穌呢
[00:29:25.720 --> 00:29:30.560]  我係喺學校嗰度認識主耶穌
[00:29:30.560 --> 00:29:32.560]  不過呢
[00:29:32.560 --> 00:29:37.200]  我一兩年班已經信耶穌
[00:29:37.200 --> 00:29:38.200]  不過呢
[00:29:38.200 --> 00:29:41.000]  我就冇做耶穌叫我做嘅嘢
[00:29:41.000 --> 00:29:43.800]  跟住呢
[00:29:43.800 --> 00:29:44.640]  不過呢
[00:29:44.640 --> 00:29:45.840]  我大過啲呢
[00:29:45.840 --> 00:29:47.240]  上中學嗰陣時
[00:29:47.240 --> 00:29:49.760]  喺我哋學校啲gospel camp嗰度呢
[00:29:49.760 --> 00:29:52.440]  就認識耶穌多啲
[00:29:52.440 --> 00:29:54.160]  I see, very good
[00:29:54.160 --> 00:29:56.680]  你哋係Christian school
[00:29:56.680 --> 00:29:58.160]  So you have Christian teaching
[00:29:58.160 --> 00:30:01.240]  And so that's how Jordan got to know Jesus
[00:30:01.240 --> 00:30:02.280]  所以都好特別
[00:30:02.280 --> 00:30:04.320]  因為你爸爸係信風水嘅
[00:30:04.320 --> 00:30:10.120]  但係佢係帶領你去Christian Alliance International School
[00:30:10.120 --> 00:30:13.600]  佢係咪覺得Christian Alliance International School個風水好好
[00:30:13.600 --> 00:30:15.240]  所以佢帶領你去嗰度
[00:30:15.240 --> 00:30:17.560]  係咪啲傢俬係咪好proper
[00:30:17.560 --> 00:30:18.960]  啲窗係好大
[00:30:18.960 --> 00:30:21.120]  係咪所以帶領你去嗰度
[00:30:21.120 --> 00:30:25.400]  因為我以前上堂坐唔定
[00:30:25.400 --> 00:30:27.840]  所以要我返CIS
[00:30:27.840 --> 00:30:29.480]  Ok
[00:30:29.480 --> 00:30:30.920]  上唔定
[00:30:30.920 --> 00:30:33.800]  所以佢就send咗你去個Christian school
[00:30:33.800 --> 00:30:36.920]  希望基督教可以幫到你
[00:30:36.920 --> 00:30:38.120]  Ok, I see
[00:30:38.120 --> 00:30:41.040]  When did you start to take God seriously
[00:30:41.040 --> 00:30:43.600]  or what made you change to take God seriously
[00:30:43.600 --> 00:30:47.400]  我係今年先開始take God seriously
[00:30:47.400 --> 00:30:51.360]  我係喺今年嘅gospel camp
[00:30:51.360 --> 00:30:53.880]  真係明白點解要信神
[00:30:53.880 --> 00:30:55.240]  因為我以前信神
[00:30:55.240 --> 00:30:58.680]  因為我驚死咗之後落地獄
[00:30:58.680 --> 00:30:59.680]  哈哈哈哈
[00:30:59.680 --> 00:31:00.680]  邊個講㗎
[00:31:00.680 --> 00:31:02.160]  唔該
[00:31:02.160 --> 00:31:04.360]  跟住不過我而家就明白
[00:31:04.360 --> 00:31:10.520]  我而家信神係因為我想好似
[00:31:10.520 --> 00:31:14.160]  同佢有一個親密嘅關係
[00:31:14.160 --> 00:31:16.040]  有佢啲characteristics
[00:31:16.040 --> 00:31:17.600]  Ok, become more like God
[00:31:17.600 --> 00:31:19.080]  Yes, very good
[00:31:19.080 --> 00:31:19.640]  Very good
