
[00:00:00.000 --> 00:00:07.000]  今天我跟大家分享的題目是心火三轉的門徒訓練
[00:15:55.000 --> 00:15:57.000]  就不要只是寫論文寫論文
[00:15:57.000 --> 00:16:00.000]  就忘記你的包袱怎麼樣
[00:16:00.000 --> 00:16:02.000]  就說你要傳福音的
[00:16:02.000 --> 00:16:03.000]  所以你在校園裏面
[00:16:03.000 --> 00:16:05.000]  因爲你的見證傳福音
[00:16:05.000 --> 00:16:06.000]  而且他們幸福以後
[00:16:06.000 --> 00:16:09.000]  帶他們做門訓
[00:16:09.000 --> 00:16:12.000]  而且你寫文章不要抄人家
[00:16:12.000 --> 00:16:14.000]  有道德的
[00:16:14.000 --> 00:16:15.000]  有給credit的
[00:16:15.000 --> 00:16:17.000]  不要去抄
[00:16:17.000 --> 00:16:19.000]  而且又沒有點子
[00:16:19.000 --> 00:16:20.000]  你做禱告
[00:16:20.000 --> 00:16:22.000]  神給點點子好不好
[00:16:22.000 --> 00:16:24.000]  跟神一起做
[00:16:24.000 --> 00:16:26.000]  學習到在生命裏面
[00:16:26.000 --> 00:16:28.000]  激勵神的同在
[00:16:28.000 --> 00:16:30.000]  他聽了
[00:16:30.000 --> 00:16:31.000]  成長得非常好
[00:16:31.000 --> 00:16:32.000]  後來怎麼樣
[00:16:32.000 --> 00:16:33.000]  因爲我跟他一起寫論文
[00:16:33.000 --> 00:16:36.000]  是在我們全世界國際商務
[00:16:36.000 --> 00:16:39.000]  最好的期刊發表一篇文章
[00:16:39.000 --> 00:16:41.000]  他來香港工作了
[00:16:41.000 --> 00:16:44.000]  在定文大學做教授了
[00:16:44.000 --> 00:16:45.000]  而且我所做的
[00:16:45.000 --> 00:16:47.000]  他也做了
[00:16:47.000 --> 00:16:49.000]  在校園裏面帶家庭
[00:16:49.000 --> 00:16:50.000]  後來的話
[00:16:50.000 --> 00:16:52.000]  有幫助學生
[00:16:52.000 --> 00:16:53.000]  後來怎麼樣
[00:16:53.000 --> 00:16:55.000]  教會很喜歡他
[00:16:55.000 --> 00:16:57.000]  給他做指示
[00:16:57.000 --> 00:16:59.000]  後來教會職堂的時候
[00:16:59.000 --> 00:17:00.000]  派他去那邊職堂
[00:17:00.000 --> 00:17:01.000]  好像一個長老一樣
[00:17:01.000 --> 00:17:04.000]  又長又老
[00:17:04.000 --> 00:17:06.000]  比我還好
[00:17:06.000 --> 00:17:10.000]  所以他聽到我很開心
[00:17:10.000 --> 00:17:14.000]  以聖作者
[00:17:14.000 --> 00:17:20.000]  門訓是聖靈的陪伴
[00:17:20.000 --> 00:17:21.000]  我們看下去
[00:17:21.000 --> 00:17:22.000]  第四到第五節
[00:17:22.000 --> 00:17:43.000]  弟兄來
[00:17:43.000 --> 00:17:45.000]  when 什麼時間
[00:17:45.000 --> 00:17:46.000]  暗示日
[00:17:46.000 --> 00:17:48.000]  where 會堂
[00:17:48.000 --> 00:17:49.000]  幹什麼
[00:17:49.000 --> 00:17:51.000]  how 做什麼
[00:17:51.000 --> 00:17:55.000]  在傳道 辯論
[00:17:55.000 --> 00:18:01.000]  當時NFG拉去哪裏呢
[00:18:01.000 --> 00:18:03.000]  跟他們去會堂
[00:18:03.000 --> 00:18:04.000]  所以保羅你知道嗎
[00:18:04.000 --> 00:18:06.000]  他平常就很忙執帳篷
[00:18:06.000 --> 00:18:07.000]  但是他知道
[00:18:07.000 --> 00:18:10.000]  暗示日要去傳道的
[00:18:10.000 --> 00:18:11.000]  他不會跑過來的
[00:18:11.000 --> 00:18:12.000]  我們有些弟兄
[00:18:12.000 --> 00:18:17.000]  一忙就不來教會崇拜
[00:18:17.000 --> 00:18:19.000]  對他們的事業更重要去崇拜
[00:18:19.000 --> 00:18:21.000]  但是保羅不知道
[00:18:21.000 --> 00:18:22.000]  事業是次要的
[00:18:22.000 --> 00:18:25.000]  敬拜聖是最重要的
[00:18:25.000 --> 00:18:27.000]  所以他就暗示過去
[00:18:27.000 --> 00:18:29.000]  就辯論就傳福音
[00:18:29.000 --> 00:18:31.000]  那夫婦就看
[00:18:31.000 --> 00:18:33.000]  保羅示範給他怎麼做
[00:18:33.000 --> 00:18:36.000]  怎麼服侍神的
[00:18:36.000 --> 00:18:37.000]  給他們開始學習
[00:18:37.000 --> 00:18:40.000]  他們怎麼同宮
[00:18:40.000 --> 00:18:43.000]  後來又多了兩個人
[00:18:43.000 --> 00:18:45.000]  是誰啊
[00:18:45.000 --> 00:18:47.000]  希臘還有提莫泰
[00:18:47.000 --> 00:18:49.000]  希臘是誰
[00:18:49.000 --> 00:18:50.000]  是保羅同宮
[00:18:50.000 --> 00:18:52.000]  提莫泰呢
[00:18:52.000 --> 00:18:55.000]  保羅使領的兒子帶他的
[00:18:55.000 --> 00:18:57.000]  他們現在大了就出去服侍了
[00:18:57.000 --> 00:18:59.000]  後來去參加了
[00:18:59.000 --> 00:19:00.000]  結果來了以後
[00:19:00.000 --> 00:19:01.000]  保羅說什麼
[00:19:01.000 --> 00:19:02.000]  味道頗淺
[00:19:02.000 --> 00:19:04.000]  中文翻譯看不清楚
[00:19:04.000 --> 00:19:06.000]  如果你看英文翻譯怎麼說
[00:19:06.000 --> 00:19:09.000]  其實說保羅是全世界去服侍的
[00:19:09.000 --> 00:19:11.000]  全世界傳道了
[00:19:11.000 --> 00:19:12.000]  爲什麼他們來以後
[00:19:12.000 --> 00:19:14.000]  他們全世界呢
[00:19:14.000 --> 00:19:16.000]  有錢嘛
[00:19:16.000 --> 00:19:18.000]  就不用支倉棚了
[00:19:18.000 --> 00:19:19.000]  帶了供應過來
[00:19:19.000 --> 00:19:20.000]  或是怎麼樣
[00:19:20.000 --> 00:19:22.000]  你們兩個支倉棚
[00:19:22.000 --> 00:19:24.000]  我去傳道
[00:19:24.000 --> 00:19:26.000]  提莫泰說有沒有搞錯
[00:19:26.000 --> 00:19:28.000]  我來得及支倉棚嗎
[00:19:28.000 --> 00:19:29.000]  但是你知道
[00:19:29.000 --> 00:19:30.000]  美洲買機這邊
[00:19:30.000 --> 00:19:32.000]  他們沒有分彼此的
[00:19:32.000 --> 00:19:35.000]  他們是福音團隊
[00:19:35.000 --> 00:19:37.000]  保羅訓練他們以後
[00:19:37.000 --> 00:19:39.000]  訓練他們同工了
[00:19:39.000 --> 00:19:40.000]  同工是沒有彼此的
[00:19:40.000 --> 00:19:42.000]  一起離支倉棚
[00:19:42.000 --> 00:19:44.000]  供應我去傳道
[00:19:44.000 --> 00:19:46.000]  我們是一個團隊
[00:19:46.000 --> 00:19:50.000]  爲神做工
[00:19:50.000 --> 00:19:52.000]  所以門遜你知道吧
[00:19:52.000 --> 00:19:55.000]  不是門遜在教會搞的一幫派
[00:19:55.000 --> 00:19:58.000]  不是找馬仔
[00:19:58.000 --> 00:19:59.000]  門徒不是你的門徒
[00:19:59.000 --> 00:20:01.000]  是誰的門徒啊
[00:20:01.000 --> 00:20:02.000]  主耶穌的門徒
[00:20:02.000 --> 00:20:04.000]  你只是陪他走一步
[00:20:04.000 --> 00:20:05.000]  而且怎麼樣
[00:20:05.000 --> 00:20:08.000]  慢慢帶到教會里面更多福祉
[00:20:08.000 --> 00:20:10.000]  變成一個美好的團隊
[00:20:10.000 --> 00:20:12.000]  爲教會的同工領袖
[00:20:12.000 --> 00:20:15.000]  接班人訓練他們
[00:20:15.000 --> 00:20:17.000]  這個纔是美的事情
[00:20:17.000 --> 00:20:19.000]  不是在教會里面搞一個
[00:20:19.000 --> 00:20:20.000]  我帶的門徒
[00:20:20.000 --> 00:20:21.000]  不要碰我的門徒啊
[00:20:21.000 --> 00:20:24.000]  這個是我的
[00:20:24.000 --> 00:20:27.000]  我們是整個教會建立
[00:20:27.000 --> 00:20:29.000]  教會的領袖同工
[00:20:29.000 --> 00:20:32.000]  其實是從門遜開始的
[00:20:32.000 --> 00:20:35.000]  生命的感動
[00:20:35.000 --> 00:20:37.000]  一起謙卑的佛事
[00:20:37.000 --> 00:20:40.000]  組一個非常好的團隊
[00:20:40.000 --> 00:20:41.000]  保羅就這邊
[00:20:41.000 --> 00:20:43.000]  給我們很好的榜樣
[00:20:43.000 --> 00:20:47.000]  以身作則
[00:20:47.000 --> 00:20:49.000]  在安徐那邊就會他們講到
[00:20:49.000 --> 00:20:52.000]  給他夫婦做好榜樣
[00:20:52.000 --> 00:20:55.000]  而且當裴默泰來的時候
[00:20:55.000 --> 00:20:56.000]  他們就更多的
[00:20:56.000 --> 00:21:00.000]  他就更多時間去傳道了
[00:21:00.000 --> 00:21:01.000]  一時兩了
[00:21:01.000 --> 00:21:03.000]  保羅很會用時間
[00:21:03.000 --> 00:21:04.000]  一邊執帳篷
[00:21:04.000 --> 00:21:05.000]  一邊做門遜
[00:21:05.000 --> 00:21:07.000]  而且有時間的話
[00:21:07.000 --> 00:21:10.000]  他會爲道迫切全職傳宗
[00:21:10.000 --> 00:21:13.000]  他們有個美好的團隊
[00:21:13.000 --> 00:21:15.000]  所以這個是第一段
[00:21:15.000 --> 00:21:17.000]  第一到一五節我看到
[00:21:17.000 --> 00:21:20.000]  門徒訓練非常重要
[00:21:20.000 --> 00:21:25.000]  是以生命影響生命的
[00:21:25.000 --> 00:21:26.000]  我們看第二段
[00:21:26.000 --> 00:21:28.000]  第二段我們弟兄姐妹
[00:21:28.000 --> 00:21:31.000]  一起來唸一下
[00:21:58.000 --> 00:22:07.000]  喂 保羅去哪裏了
[00:22:07.000 --> 00:22:08.000]  去了
[00:22:08.000 --> 00:22:09.000]  然後媽媽去了一個
[00:22:09.000 --> 00:22:11.000]  叫乙福所
[00:22:11.000 --> 00:22:14.000]  他乙福所在幹什麼呢
[00:22:14.000 --> 00:22:16.000]  好 做什麼事情啊
[00:22:16.000 --> 00:22:18.000]  就辯論還是傳道啊
[00:22:18.000 --> 00:22:22.000]  喂 他停了多少時間啊
[00:22:22.000 --> 00:22:23.000]  不多啊
[00:22:23.000 --> 00:22:25.000]  就走了
[00:22:25.000 --> 00:22:26.000]  走了以後
[00:22:26.000 --> 00:22:28.000]  就說嘛 保羅多住幾天好不好
[00:22:28.000 --> 00:22:30.000]  保羅說 只要容許的話
[00:22:30.000 --> 00:22:31.000]  我會再來
[00:22:31.000 --> 00:22:32.000]  對不起 我要拜拜了
[00:22:32.000 --> 00:22:36.000]  散啦散啦就走了
[00:22:36.000 --> 00:22:38.000]  那那對夫婦在哪裏啊
[00:22:38.000 --> 00:22:41.000]  那夫妻呢 拉拉拉去了
[00:22:41.000 --> 00:22:43.000]  拉到哪裏去啊
[00:22:43.000 --> 00:22:44.000]  拉到乙福所耶
[00:22:44.000 --> 00:22:45.000]  拉到乙福所
[00:22:45.000 --> 00:22:48.000]  保羅一走他去哪裏啊
[00:22:48.000 --> 00:22:51.000]  他留在乙福所耶
[00:22:51.000 --> 00:22:52.000]  如果我是對夫婦
[00:22:52.000 --> 00:22:55.000]  我就說 保羅你騙我
[00:22:55.000 --> 00:22:56.000]  然後就在柯林多
[00:22:56.000 --> 00:22:59.000]  你騙我到乙福所
[00:22:59.000 --> 00:23:00.000]  拉了我過來
[00:23:00.000 --> 00:23:01.000]  拉了以後怎麼樣
[00:23:01.000 --> 00:23:03.000]  你丟下我了
[00:23:03.000 --> 00:23:04.000]  賣我住宅啊
[00:23:04.000 --> 00:23:06.000]  留在這邊啊
[00:23:06.000 --> 00:23:08.000]  爲什麼那麼保羅那麼狠心呢
[00:23:08.000 --> 00:23:11.000]  你知道嗎
[00:23:11.000 --> 00:23:12.000]  原來門徒訓練
[00:23:12.000 --> 00:23:15.000]  不是永遠的門徒跟着你的
[00:23:15.000 --> 00:23:17.000]  要放他出去
[00:23:17.000 --> 00:23:21.000]  推他下水
[00:23:21.000 --> 00:23:22.000]  他要做同工了
[00:23:22.000 --> 00:23:24.000]  他要單獨啦
[00:23:24.000 --> 00:23:26.000]  無當一面啊
[00:23:26.000 --> 00:23:27.000]  不是靠着你的
[00:23:27.000 --> 00:23:30.000]  靠着神跟神的關係
[00:23:30.000 --> 00:23:33.000]  靠着正常以後可以游泳嘛
[00:23:33.000 --> 00:23:34.000]  所以保羅很狠心
[00:23:34.000 --> 00:23:35.000]  推他下去
[00:23:35.000 --> 00:23:37.000]  可以的 不會死的
[00:23:37.000 --> 00:23:40.000]  以後再來看你
[00:23:40.000 --> 00:23:43.000]  他們去幫助乙福所教會的
[00:23:43.000 --> 00:23:45.000]  很美哦
[00:23:45.000 --> 00:23:47.000]  所以這邊他就幫助他們
[00:23:47.000 --> 00:23:49.000]  留着他們夫婦留在那邊
[00:23:49.000 --> 00:23:50.000]  好 我們看下去
[00:23:50.000 --> 00:23:52.000]  好 一起念一下 來
[00:23:52.000 --> 00:23:55.000]  祭祀蓋撒利亞的門徒
[00:23:55.000 --> 00:23:58.000]  在蓋撒利亞下海
[00:23:58.000 --> 00:24:02.000]  就上耶路撒冷西溫教會教堂
[00:24:02.000 --> 00:24:04.000]  推過下海去亞緒
[00:24:04.000 --> 00:24:07.000]  所以這些人就離開了
[00:24:07.000 --> 00:24:10.000]  來自星座的加拿大
[00:24:10.000 --> 00:24:14.000]  以後能夠進入天主教
[00:24:14.000 --> 00:24:16.000]  喂 保羅去哪裏啊
[00:24:16.000 --> 00:24:17.000]  很多地方啦
[00:24:17.000 --> 00:24:19.000]  蓋撒利亞 蓋撒利亞
[00:24:19.000 --> 00:24:21.000]  他那邊幹什麼啊
[00:24:21.000 --> 00:24:24.000]  好 做什麼事情啊
[00:24:24.000 --> 00:24:27.000]  見過聖徒 問教而安
[00:24:27.000 --> 00:24:30.000]  所以保羅不但是帶領那些福士
[00:24:30.000 --> 00:24:31.000]  後來怎麼樣
[00:24:31.000 --> 00:24:34.000]  他要去很多地方去見過聖徒
[00:24:34.000 --> 00:24:36.000]  原來保羅不是沒有人情味的
[00:24:36.000 --> 00:24:38.000]  不是丟了在水就不跟你一樣
[00:24:38.000 --> 00:24:42.000]  我來看看你 沒死掉嘛
[00:24:42.000 --> 00:24:44.000]  繼續努力同志
[00:24:44.000 --> 00:24:47.000]  所以保羅他巡遊不同地方
[00:24:47.000 --> 00:24:50.000]  去見過他的門徒
[00:24:50.000 --> 00:24:53.000]  門徒訓練 雖然是上了門訓以後
[00:24:53.000 --> 00:24:55.000]  其實關係是一生的
[00:24:55.000 --> 00:24:57.000]  很多時候我們可能見不多
[00:24:57.000 --> 00:25:03.000]  但是偶爾都要關心 保護他們
[00:25:03.000 --> 00:25:04.000]  這個是保羅
[00:25:04.000 --> 00:25:06.000]  他自己去埃及很多地方
[00:25:06.000 --> 00:25:08.000]  去見過他以前帶的門徒
[00:25:08.000 --> 00:25:09.000]  很多領袖
[00:25:09.000 --> 00:25:14.000]  鼓勵他們繼續努力
[00:25:14.000 --> 00:25:16.000]  這個也是我帶的
[00:25:16.000 --> 00:25:19.000]  我跟很多我自己個人的例子
[00:25:19.000 --> 00:25:23.000]  這個太太真是我的學生
[00:25:23.000 --> 00:25:25.000]  她是NBA學生
[00:25:25.000 --> 00:25:27.000]  很聰明的孩子
[00:25:27.000 --> 00:25:29.000]  這個男生是博士班學生
[00:25:29.000 --> 00:25:33.000]  後來就成爲我們學生團體的主席
[00:25:33.000 --> 00:25:36.000]  他們教會團體裏面很多佛士
[00:25:36.000 --> 00:25:38.000]  一起來幫忙
[00:25:38.000 --> 00:25:40.000]  後來畢業以後
[00:25:40.000 --> 00:25:42.000]  他就找了一份工作
[00:25:42.000 --> 00:25:43.000]  去在學校裏面
[00:25:43.000 --> 00:25:48.000]  美國北部的一個城裏面做教授
[00:25:48.000 --> 00:25:50.000]  我做東西他也做了
[00:25:50.000 --> 00:25:52.000]  每次我很喜歡去
[00:25:52.000 --> 00:25:53.000]  他教會很好
[00:25:53.000 --> 00:25:56.000]  每年都叫我去的
[00:25:56.000 --> 00:25:57.000]  通常是很冷的時候
[00:25:57.000 --> 00:25:59.000]  冰天雪地的時候去
[00:25:59.000 --> 00:26:00.000]  去了那邊
[00:26:00.000 --> 00:26:01.000]  我很喜歡去
[00:26:01.000 --> 00:26:02.000]  爲什麼
[00:26:02.000 --> 00:26:05.000]  去那邊我可以跟他們講講話
[00:26:05.000 --> 00:26:07.000]  就問他最近怎麼樣
[00:26:07.000 --> 00:26:08.000]  好不好
[00:26:08.000 --> 00:26:09.000]  沒死掉啊
[00:26:09.000 --> 00:26:11.000]  感謝你 感謝主
[00:26:11.000 --> 00:26:13.000]  繼續努力 繼續努力
[00:26:13.000 --> 00:26:15.000]  給他輸出苦水
[00:26:15.000 --> 00:26:18.000]  佛士很多時候有很多委屈的
[00:26:18.000 --> 00:26:19.000]  有時候不方便講
[00:26:19.000 --> 00:26:21.000]  所以跟着我的話就講很多了
[00:26:21.000 --> 00:26:23.000]  我說好啊好啊
[00:26:23.000 --> 00:26:24.000]  神都看得起你
[00:26:24.000 --> 00:26:26.000]  纔給你很多的苦
[00:26:26.000 --> 00:26:27.000]  幫助你成長
[00:26:27.000 --> 00:26:28.000]  鼓勵他
[00:26:28.000 --> 00:26:30.000]  所以我很喜歡去他家
[00:26:30.000 --> 00:26:31.000]  就是他的地庫
[00:26:31.000 --> 00:26:33.000]  我去他家裏
[00:26:33.000 --> 00:26:35.000]  而且當時他太太在煮飯
[00:26:35.000 --> 00:26:37.000]  因爲我們有佈道會
[00:26:37.000 --> 00:26:39.000]  他請我去做佈道聚會
[00:26:39.000 --> 00:26:42.000]  所以就看他太太在煮飯
[00:26:42.000 --> 00:26:44.000]  爲什麼 聚餐
[00:26:44.000 --> 00:26:45.000]  你知道嗎
[00:26:45.000 --> 00:26:47.000]  他呢在沒有畢業前
[00:26:47.000 --> 00:26:50.000]  就是我太太的左右手
[00:26:50.000 --> 00:26:51.000]  我鼓勵
[00:26:51.000 --> 00:26:52.000]  我先介紹我的太太
[00:26:52.000 --> 00:26:55.000]  我太太坐在那邊
[00:26:55.000 --> 00:26:57.000]  好
[00:26:57.000 --> 00:26:58.000]  這邊
[00:26:58.000 --> 00:27:00.000]  我姐姐在他的左右
[00:27:00.000 --> 00:27:01.000]  左手邊
[00:27:01.000 --> 00:27:03.000]  我帶我一家過來
[00:27:03.000 --> 00:27:04.000]  跟大家問一下
[00:27:04.000 --> 00:27:06.000]  在這邊
[00:27:06.000 --> 00:27:08.000]  他在畢業前
[00:27:08.000 --> 00:27:10.000]  那我們很多時候就
[00:27:10.000 --> 00:27:11.000]  做福音劇場的
[00:27:11.000 --> 00:27:13.000]  就千玄同學
[00:27:13.000 --> 00:27:15.000]  我從這邊誇我太太
[00:27:15.000 --> 00:27:17.000]  通常不是在他面前誇的
[00:27:17.000 --> 00:27:18.000]  他不在面前
[00:27:18.000 --> 00:27:22.000]  我都誇他的
[00:27:22.000 --> 00:27:25.000]  我們做學生團企
[00:27:25.000 --> 00:27:26.000]  我太太每個禮拜五
[00:27:26.000 --> 00:27:30.000]  都煮飯給他們喫的
[00:27:30.000 --> 00:27:33.000]  因爲以前的學生有個藉口
[00:27:33.000 --> 00:27:35.000]  他們很多時候遲到
[00:27:35.000 --> 00:27:36.000]  什麼遲到
[00:27:36.000 --> 00:27:38.000]  哎呀我要上班了
[00:27:38.000 --> 00:27:39.000]  回家還要煮飯
[00:27:39.000 --> 00:27:41.000]  喫完飯喫完以後就遲到嗎
[00:27:41.000 --> 00:27:42.000]  通融一下吧
[00:27:42.000 --> 00:27:43.000]  我太太說
[00:27:43.000 --> 00:27:45.000]  封住你的口
[00:27:45.000 --> 00:27:47.000]  我煮飯給你喫
[00:27:47.000 --> 00:27:49.000]  準遲到
[00:27:49.000 --> 00:27:50.000]  結果每個禮拜
[00:27:50.000 --> 00:27:53.000]  我太太煮給很多學生喫
[00:27:53.000 --> 00:27:56.000]  全盛行三十人
[00:27:56.000 --> 00:27:59.000]  現在有世界二十個人
[00:27:59.000 --> 00:28:01.000]  每個禮拜五
[00:28:01.000 --> 00:28:07.000]  七十年
[00:28:07.000 --> 00:28:10.000]  這個就是我太太左右手
[00:28:10.000 --> 00:28:12.000]  常常切菜啊
[00:28:12.000 --> 00:28:13.000]  洗碗啊
[00:28:13.000 --> 00:28:15.000]  畢業以後去到那邊
[00:28:15.000 --> 00:28:17.000]  一樣的
[00:28:17.000 --> 00:28:20.000]  看到她好像看我太太一樣
[00:28:20.000 --> 00:28:22.000]  我們沒有臨走之後
[00:28:22.000 --> 00:28:23.000]  你要去那邊煮飯啊
[00:28:23.000 --> 00:28:25.000]  沒有像他說的
[00:28:25.000 --> 00:28:27.000]  不用說的
[00:28:27.000 --> 00:28:32.000]  以生命影響生命
[00:28:32.000 --> 00:28:33.000]  好了
[00:28:33.000 --> 00:28:34.000]  我們開佈道會的時候
[00:28:34.000 --> 00:28:36.000]  姐妹就帶領她的學生
[00:28:36.000 --> 00:28:37.000]  在這邊領詩了
[00:28:37.000 --> 00:28:39.000]  好像剛纔姐妹領詩一樣
[00:28:39.000 --> 00:28:41.000]  因爲佈道嘛
[00:28:41.000 --> 00:28:43.000]  領得很好
[00:28:43.000 --> 00:28:44.000]  後來她介紹
[00:28:44.000 --> 00:28:46.000]  郭老師這兩個學生
[00:28:46.000 --> 00:28:49.000]  我們叫小肥
[00:28:49.000 --> 00:28:52.000]  我說肥肥肥不好聽
[00:28:52.000 --> 00:28:55.000]  特別女生不好講肥
[00:28:55.000 --> 00:28:57.000]  男生還可以
[00:28:57.000 --> 00:28:58.000]  郭老師不是說
[00:28:58.000 --> 00:28:59.000]  門遜有一個很重要的
[00:28:59.000 --> 00:29:00.000]  叫做FAT嗎
[00:29:00.000 --> 00:29:02.000]  聽過沒有
[00:29:02.000 --> 00:29:03.000]  什麼叫FAT啊
[00:29:03.000 --> 00:29:04.000]  FAT
[00:29:04.000 --> 00:29:07.000]  F代表Faithful
[00:29:07.000 --> 00:29:08.000]  中心的
[00:29:08.000 --> 00:29:10.000]  A是代表Awareable
[00:29:10.000 --> 00:29:11.000]  願意花時間
[00:29:11.000 --> 00:29:12.000]  T是什麼
[00:29:12.000 --> 00:29:13.000]  Teachable
[00:29:13.000 --> 00:29:14.000]  FAT
[00:29:14.000 --> 00:29:15.000]  我們不是隨便帶的啊
[00:29:15.000 --> 00:29:17.000]  我們帶一些叫Fat的胖子
[00:29:17.000 --> 00:29:19.000]  腰圍特別大那種
[00:29:19.000 --> 00:29:21.000]  特別胖的才帶的
[00:29:21.000 --> 00:29:23.000]  就是說他願意擺上的
[00:29:23.000 --> 00:29:24.000]  他有沒有花點時間
[00:29:24.000 --> 00:29:26.000]  受教的我們才帶的
[00:29:26.000 --> 00:29:28.000]  花很多時間他的話
[00:29:28.000 --> 00:29:30.000]  這是我們的Fat
[00:29:30.000 --> 00:29:32.000]  我說原來是這個
[00:29:32.000 --> 00:29:33.000]  有意思
[00:29:33.000 --> 00:29:34.000]  可以叫肥秧
[00:29:34.000 --> 00:29:36.000]  叫小肥秧好了
[00:29:38.000 --> 00:29:40.000]  我們怎麼帶門遜
[00:29:40.000 --> 00:29:42.000]  他們夫婦也照樣在校園
[00:29:42.000 --> 00:29:45.000]  傳福音帶門遜
[00:29:45.000 --> 00:29:51.000]  保羅帶領他們去服飾
[00:29:51.000 --> 00:29:52.000]  去會堂
[00:29:52.000 --> 00:29:53.000]  慢慢的話
[00:29:53.000 --> 00:29:54.000]  放他們
[00:29:54.000 --> 00:29:55.000]  教導他們說
[00:29:55.000 --> 00:29:57.000]  你們可以獨立了
[00:29:57.000 --> 00:29:59.000]  保羅就走了
[00:29:59.000 --> 00:30:00.000]  那走了以後不是
[00:30:00.000 --> 00:30:01.000]  完全不理他的
[00:30:01.000 --> 00:30:03.000]  偶爾來關心
[00:30:03.000 --> 00:30:05.000]  保持關心
[00:30:05.000 --> 00:30:07.000]  我們看最後一段
[00:30:07.000 --> 00:30:09.000]  24到25節一起念一下
[00:30:09.000 --> 00:30:10.000]  來
[00:30:35.000 --> 00:30:37.000]  who 講誰呢現在
[00:30:37.000 --> 00:30:38.000]  亞波羅
[00:30:38.000 --> 00:30:40.000]  我感覺他可能是
[00:30:40.000 --> 00:30:42.000]  他是什麼人啊
[00:30:42.000 --> 00:30:44.000]  猶太人
[00:30:44.000 --> 00:30:47.000]  我有點感覺他是臺灣人
[00:30:47.000 --> 00:30:48.000]  什麼意思啊
[00:30:48.000 --> 00:30:50.000]  臺灣最有名是什麼
[00:30:50.000 --> 00:30:51.000]  波羅嘛
[00:30:51.000 --> 00:30:53.000]  亞洲來的波羅
[00:30:53.000 --> 00:30:54.000]  亞波羅
[00:30:54.000 --> 00:30:56.000]  風厲害你有沒有
[00:30:56.000 --> 00:30:57.000]  當然也是說笑了
[00:30:57.000 --> 00:30:59.000]  他是猶太人
[00:30:59.000 --> 00:31:00.000]  他從哪裏過來
[00:31:00.000 --> 00:31:01.000]  where
[00:31:01.000 --> 00:31:02.000]  亞利桑那
[00:31:02.000 --> 00:31:03.000]  亞利桑那有什麼特點
[00:31:03.000 --> 00:31:05.000]  當時是大學生
[00:31:05.000 --> 00:31:06.000]  來的
[00:31:06.000 --> 00:31:07.000]  來頭不小啊
[00:31:07.000 --> 00:31:08.000]  可能是大學教授
[00:31:08.000 --> 00:31:10.000]  或是什麼很有名學者
[00:31:10.000 --> 00:31:12.000]  他幹了一幹什麼
[00:31:12.000 --> 00:31:14.000]  講解聖經
[00:31:14.000 --> 00:31:16.000]  但是他講什麼
[00:31:16.000 --> 00:31:17.000]  約翰的洗禮
[00:31:17.000 --> 00:31:18.000]  約翰是什麼洗禮
[00:31:18.000 --> 00:31:20.000]  聽說沒
[00:31:20.000 --> 00:31:21.000]  悔改洗禮
[00:31:21.000 --> 00:31:23.000]  還需要什麼洗禮
[00:31:23.000 --> 00:31:25.000]  先是保血的
[00:31:25.000 --> 00:31:27.000]  聖靈洗禮纔可以得救嘛
[00:31:27.000 --> 00:31:29.000]  你是認罪流露不救也沒用啊
[00:31:29.000 --> 00:31:30.000]  所以呢
[00:31:30.000 --> 00:31:32.000]  亞波羅很有講道恩賜
[00:31:32.000 --> 00:31:34.000]  很動聽
[00:31:34.000 --> 00:31:36.000]  聽他講道可能很過癮
[00:31:36.000 --> 00:31:38.000]  還是沉淪的
[00:31:38.000 --> 00:31:40.000]  不會得救的
[00:31:40.000 --> 00:31:42.000]  結果發生什麼事呢
[00:31:42.000 --> 00:31:44.000]  亞洲的波羅啊
[00:31:44.000 --> 00:31:46.000]  特別甜的啊
[00:31:46.000 --> 00:31:47.000]  亞波羅
[00:31:47.000 --> 00:31:48.000]  好
[00:31:48.000 --> 00:31:49.000]  我們先念一下
[00:31:49.000 --> 00:31:50.000]  26到28節
[00:31:50.000 --> 00:31:51.000]  來
[00:32:03.000 --> 00:32:04.000]  他祈禱
[00:32:04.000 --> 00:32:05.000]  阿彌陀佛
[00:32:05.000 --> 00:32:07.000]  弟兄們救救他
[00:32:07.000 --> 00:32:09.000]  並且提醒弟兄們
[00:32:09.000 --> 00:32:10.000]  別害怕
[00:32:10.000 --> 00:32:12.000]  阿彌陀佛
[00:32:12.000 --> 00:32:13.000]  都幫助他
[00:32:13.000 --> 00:32:15.000]  平平安安
[00:32:15.000 --> 00:32:17.000]  在教室裏面
[00:32:17.000 --> 00:32:18.000]  提醒弟兄們
[00:32:18.000 --> 00:32:19.000]  不要害害人
[00:32:19.000 --> 00:32:20.000]  因爲聖經
[00:32:20.000 --> 00:32:21.000]  聖經裏面
[00:32:21.000 --> 00:32:23.000]  是幾乎符合
[00:32:23.000 --> 00:32:24.000]  護
[00:32:24.000 --> 00:32:25.000]  白區的亞區的
[00:32:25.000 --> 00:32:27.000]  他們做什麼事
[00:32:27.000 --> 00:32:29.000]  他們請他過來
[00:32:29.000 --> 00:32:30.000]  跟他說耶
[00:32:30.000 --> 00:32:32.000]  請他喫飯
[00:32:32.000 --> 00:32:34.000]  請三明治
