
[00:00:00.000 --> 00:00:10.000]  Hello,早晨,explorer!希望你現在在家安全。
[00:30:01.000 --> 00:30:04.000]  Philadelphia是spiritually alive,
[00:30:04.000 --> 00:30:06.000]  但主耶穌的challenge,
[00:30:06.000 --> 00:30:09.000]  他們要去remain faithful,
[00:30:09.000 --> 00:30:12.000]  最後的教會是Leo De Sia,
[00:30:12.000 --> 00:30:14.000]  他們complacent,
[00:30:14.000 --> 00:30:17.000]  他們覺得我什麼需要都有了,
[00:30:17.000 --> 00:30:18.000]  是不是?
[00:30:18.000 --> 00:30:19.000]  我有錢,
[00:30:19.000 --> 00:30:21.000]  我什麼都有了,
[00:30:21.000 --> 00:30:22.000]  侍奉就侍奉,
[00:30:22.000 --> 00:30:24.000]  不侍奉就不侍奉,
[00:30:24.000 --> 00:30:25.000]  很隨便的,
[00:30:25.000 --> 00:30:27.000]  我們今天的教會,
[00:30:27.000 --> 00:30:29.000]  在這個末世的時間,
[00:30:29.000 --> 00:30:32.000]  是不是好像Leo De Sia,
[00:30:32.000 --> 00:30:33.000]  很隨便的,
[00:30:33.000 --> 00:30:36.000]  侍奉就不侍奉,
[00:30:36.000 --> 00:30:38.000]  不侍奉就不侍奉,
[00:30:38.000 --> 00:30:41.000]  我們沒有了我們的熱心,
[00:30:41.000 --> 00:30:42.000]  去侍奉神,
[00:30:42.000 --> 00:30:43.000]  去愛神,
[00:30:43.000 --> 00:30:45.000]  去讀他的經,
[00:30:45.000 --> 00:30:47.000]  我們今天的教會,
[00:30:47.000 --> 00:30:50.000]  有什麼challenge呢?
[00:30:50.000 --> 00:30:51.000]  我們港福堂,
[00:30:51.000 --> 00:30:54.000]  有什麼challenge呢?
[00:30:54.000 --> 00:30:57.000]  我們一起去檢討一下,
[00:30:57.000 --> 00:30:59.000]  我們這個教會,
[00:30:59.000 --> 00:31:00.000]  在末世的時間,
[00:31:00.000 --> 00:31:04.000]  怎麼可以去glorify God,
[00:31:04.000 --> 00:31:06.000]  我們看到這個世界,
[00:31:06.000 --> 00:31:08.000]  很多不同的challenge,
[00:31:08.000 --> 00:31:09.000]  有疫情,
[00:31:09.000 --> 00:31:11.000]  有不同的persecution,
[00:31:11.000 --> 00:31:13.000]  有social media,
[00:31:13.000 --> 00:31:16.000]  不同的影響到我們,
[00:31:16.000 --> 00:31:19.000]  但是我們會不會去堅持,
[00:31:19.000 --> 00:31:22.000]  去敬拜神,
[00:31:22.000 --> 00:31:23.000]  跟隨神,
[00:31:23.000 --> 00:31:25.000]  讀他的聖經,
[00:31:25.000 --> 00:31:26.000]  讀他的說話,
[00:31:26.000 --> 00:31:28.000]  跟隨真理,
[00:31:28.000 --> 00:31:30.000]  祈禱,
[00:31:30.000 --> 00:31:32.000]  去傳他的福音,
[00:31:32.000 --> 00:31:34.000]  我們一起去祈禱,
[00:31:34.000 --> 00:31:36.000]  God, I pray that you help our church,
[00:31:36.000 --> 00:31:37.000]  KFC,
[00:31:37.000 --> 00:31:39.000]  to be strong,
[00:31:39.000 --> 00:31:41.000]  to rely on you,
[00:31:41.000 --> 00:31:43.000]  and to be faithful,
[00:31:43.000 --> 00:31:45.000]  in the midst of persecution,
[00:31:45.000 --> 00:31:47.000]  in the midst of different false teachings,
[00:31:47.000 --> 00:31:50.000]  we would hold on to your truth,
[00:31:50.000 --> 00:31:51.000]  help us Lord,
[00:31:51.000 --> 00:31:53.000]  in Christ name we pray,
[00:31:53.000 --> 00:31:54.000]  Amen.
[00:31:54.000 --> 00:31:54.500]  阿們
[00:31:54.500 --> 00:31:56.500]  謝謝大家!

