
[00:00:00.000 --> 00:00:09.680]  今天很盼望帶著一個曾經走過成長階段的迷茫
[00:19:39.800 --> 00:19:42.640]  我們大部分都會為一些很重要的決定
[00:19:42.640 --> 00:19:44.920]  去求上帝指引
[00:19:44.920 --> 00:19:47.480]  不過我自己在我生命當中的經歷
[00:19:47.480 --> 00:19:48.320]  我會覺得
[00:19:48.320 --> 00:19:49.560]  在我人生裏面
[00:19:49.560 --> 00:19:52.120]  更加在日常出現的
[00:19:52.120 --> 00:19:55.120]  我需要馴服聖靈的狀況
[00:19:55.120 --> 00:20:01.280]  更重要往往是我內在生命的塗灶
[00:20:01.280 --> 00:20:03.680]  其實哪怕是一個全道童工
[00:20:03.680 --> 00:20:07.680]  有時我都會有我不信得過神的地方
[00:20:07.680 --> 00:20:09.280]  這一兩個月
[00:20:09.280 --> 00:20:11.560]  我很多時候都說到
[00:20:11.560 --> 00:20:13.400]  熟悉我的大英姐妹
[00:20:13.400 --> 00:20:14.480]  常常都知道
[00:20:14.480 --> 00:20:16.360]  其實我預備是很慢
[00:20:16.360 --> 00:20:17.320]  我思考很慢
[00:20:17.320 --> 00:20:19.160]  我不是一個很優雅的人
[00:20:19.160 --> 00:20:21.800]  想不明白我真的說到一坨屎
[00:20:21.800 --> 00:20:23.640]  所以我每次都很怯
[00:20:23.640 --> 00:20:24.800]  是因為這樣
[00:20:24.800 --> 00:20:27.840]  偏偏就是這麼忙
[00:20:27.840 --> 00:20:28.560]  但是
[00:20:28.560 --> 00:20:31.080]  因為社關有些活動
[00:20:31.080 --> 00:20:32.360]  又要去
[00:20:32.360 --> 00:20:35.120]  剛好我們社關部
[00:20:35.120 --> 00:20:41.120]  有參與一個叫做兒童發展基金的有司計劃
[00:20:41.120 --> 00:20:42.800]  是一個三年的計劃
[00:20:42.800 --> 00:20:46.080]  幫一些基層小朋友去存一筆錢
[00:20:46.080 --> 00:20:47.840]  去達成目標
[00:20:47.840 --> 00:20:51.600]  適逢上星期日
[00:20:51.600 --> 00:20:53.000]  晚上
[00:20:53.000 --> 00:20:54.800]  他們就結業了
[00:20:54.800 --> 00:20:56.480]  三年的計劃完結
[00:20:56.480 --> 00:20:58.360]  有一個全城典禮
[00:20:58.360 --> 00:21:00.720]  當日還會演出話劇
[00:21:00.720 --> 00:21:03.000]  還說有攤位遊戲
[00:21:03.000 --> 00:21:06.640]  還有展覽版
[00:21:06.640 --> 00:21:08.840]  就通知我要去
[00:21:08.840 --> 00:21:10.680]  就說你們教會
[00:21:10.680 --> 00:21:12.960]  服務的學生都有出席
[00:21:12.960 --> 00:21:14.720]  你要成全一下
[00:21:14.720 --> 00:21:16.400]  我覺得我又走不掉
[00:21:16.400 --> 00:21:18.600]  都真的要成全一下
[00:21:18.600 --> 00:21:19.280]  OK
[00:21:19.280 --> 00:21:19.880]  唯有去
[00:21:19.880 --> 00:21:20.440]  但是
[00:21:20.440 --> 00:21:21.560]  在說什麼
[00:21:21.560 --> 00:21:23.480]  大喇喇三個小時
[00:21:23.480 --> 00:21:24.400]  三個小時
[00:21:24.400 --> 00:21:25.040]  好
[00:21:25.040 --> 00:21:26.560]  我都忍不住掙扎
[00:21:26.560 --> 00:21:28.400]  那晚又夜又累
[00:21:28.400 --> 00:21:29.840]  教會又結業了
[00:21:29.840 --> 00:21:31.480]  我就在麥當勞
[00:21:31.480 --> 00:21:32.520]  坐在這裡等回家
[00:21:32.520 --> 00:21:33.840]  又不是不回家
[00:21:33.840 --> 00:21:35.320]  心裏面
[00:21:35.320 --> 00:21:37.920]  真的有很多不願意掙扎
[00:21:37.920 --> 00:21:40.320]  但我當下
[00:21:40.320 --> 00:21:41.640]  我就覺得
[00:21:41.640 --> 00:21:42.840]  其實
[00:21:42.840 --> 00:21:44.760]  黃敬梅你做全道做到這樣
[00:21:44.760 --> 00:21:46.160]  都真的很不掂檔
[00:21:46.160 --> 00:21:48.600]  我就唯有跟上帝說
[00:21:48.600 --> 00:21:49.640]  上帝很對不起
[00:21:49.640 --> 00:21:52.040]  我都真的有很大的掙扎
[00:21:52.040 --> 00:21:52.800]  但是
[00:21:52.800 --> 00:21:53.760]  我知道
[00:21:53.760 --> 00:21:56.000]  其實是很有意義的
[00:21:56.000 --> 00:21:59.480]  其實一班基層的青少年
[00:21:59.480 --> 00:22:03.600]  今天對於他們是很重要的日子
[00:22:03.600 --> 00:22:05.360]  我求你幫我
[00:22:05.360 --> 00:22:07.480]  能夠重視這件事
[00:22:07.480 --> 00:22:10.040]  幫我快快樂樂地去
[00:22:10.040 --> 00:22:11.480]  幫我信得過
[00:22:11.480 --> 00:22:13.720]  你會賜福我今晚有一個
[00:22:13.720 --> 00:22:14.960]  Blessed Time
[00:22:14.960 --> 00:22:16.520]  幫助我信得過
[00:22:16.520 --> 00:22:18.360]  你是那位有
[00:22:18.360 --> 00:22:20.160]  豐盛一切的主
[00:22:20.160 --> 00:22:21.440]  我的困難
[00:22:21.440 --> 00:22:23.400]  在你裏面真的
[00:22:23.400 --> 00:22:24.560]  動一隻手指
[00:22:24.560 --> 00:22:27.040]  都不需要解決的事
[00:22:27.040 --> 00:22:28.240]  我去完之後
[00:22:28.240 --> 00:22:30.960]  我超級無敵感恩
[00:22:30.960 --> 00:22:34.680]  我忍不住都滴下幾滴眼淚
[00:22:34.680 --> 00:22:37.400]  並且我拿到我今日的講道例子
[00:22:37.400 --> 00:22:39.560]  就一會兒講
[00:22:39.560 --> 00:22:40.320]  我會覺得
[00:22:40.320 --> 00:22:42.640]  其實信福聖靈
[00:22:42.640 --> 00:22:46.040]  其實往往是我內在生命
[00:22:46.040 --> 00:22:48.120]  的這種降伏
[00:22:48.120 --> 00:22:49.440]  這種
[00:22:49.440 --> 00:22:51.560]  更加多的信靠
[00:22:51.560 --> 00:22:53.760]  更加多願意
[00:22:53.760 --> 00:22:56.160]  去遵從上帝
[00:22:56.160 --> 00:22:59.440]  提醒我正確的方向
[00:22:59.440 --> 00:23:01.360]  接著我們去到
[00:23:01.360 --> 00:23:02.320]  第二個
[00:23:02.320 --> 00:23:03.560]  建立不到的要訣
[00:23:03.560 --> 00:23:04.560]  第一個要訣是
[00:23:04.560 --> 00:23:06.840]  你倚靠信福聖靈
[00:23:06.840 --> 00:23:09.080]  第二個
[00:23:09.080 --> 00:23:09.880]  彼得提到
[00:23:09.880 --> 00:23:14.160]  是一種殷勤追求生命長進的
[00:23:14.160 --> 00:23:16.280]  那種全情投入
[00:23:16.280 --> 00:23:19.160]  全力以赴的勤力
[00:23:19.160 --> 00:23:22.640]  我覺得這個就不需要解釋定義
[00:23:22.640 --> 00:23:24.600]  大家都知道是什麼
[00:23:24.600 --> 00:23:27.200]  其實當你想起
[00:23:27.200 --> 00:23:29.120]  我猜我們沒有
[00:23:29.120 --> 00:23:30.560]  可能其他年輕人
[00:23:30.560 --> 00:23:31.920]  當其他年輕人
[00:23:31.920 --> 00:23:33.600]  不坐在我們當中
[00:23:33.600 --> 00:23:35.440]  說打遊戲機打到兩點
[00:23:35.440 --> 00:23:36.680]  媽媽罵他
[00:23:36.680 --> 00:23:38.320]  打遊戲機這麼勤力
[00:23:38.320 --> 00:23:39.720]  讀書又不見你這麼勤力
[00:23:39.720 --> 00:23:40.760]  那你就明白
[00:23:40.760 --> 00:23:43.000]  全情投入那種勤力
[00:23:43.000 --> 00:23:44.360]  其實大家都知道
[00:23:44.360 --> 00:23:46.720]  不過就是欠缺一個推動力
[00:23:46.720 --> 00:23:47.800]  欠缺一個推動力
[00:23:47.800 --> 00:23:49.760]  我要追求生命長進
[00:23:49.760 --> 00:23:51.000]  有什麼推動
[00:23:51.000 --> 00:23:53.160]  其實一說追求成長
[00:23:53.160 --> 00:23:55.800]  有時我們很可能都想
[00:23:55.800 --> 00:23:57.720]  要突破很多安書區
[00:23:57.720 --> 00:23:58.800]  我就不想了
[00:23:58.800 --> 00:24:01.080]  我躲在這裡就是最舒服
[00:24:01.080 --> 00:24:05.240]  這個就沒有找AI幫我
[00:24:05.240 --> 00:24:06.880]  是我自己想的
[00:24:06.880 --> 00:24:07.920]  我就想起
[00:24:07.920 --> 00:24:09.480]  推動我自己
[00:24:09.480 --> 00:24:11.400]  往往有這三種東西
[00:24:11.400 --> 00:24:12.080]  第一
[00:24:12.080 --> 00:24:13.520]  恐懼
[00:24:13.520 --> 00:24:15.240]  你不做就大劑了
[00:24:15.240 --> 00:24:16.560]  後果自負
[00:24:16.560 --> 00:24:17.600]  這樣
[00:24:17.600 --> 00:24:18.440]  不做就大劑
[00:24:18.440 --> 00:24:18.960]  後果自負
[00:24:18.960 --> 00:24:19.560]  好
[00:24:19.560 --> 00:24:21.160]  對不起
[00:24:21.760 --> 00:24:25.760]  另外就是可以帶來的好處
[00:24:25.760 --> 00:24:27.880]  你很可能賺到錢
[00:24:27.880 --> 00:24:30.200]  就能夠為你獲得一些
[00:24:30.200 --> 00:24:31.760]  買大屋等等
[00:24:31.760 --> 00:24:32.600]  另外就是
[00:24:32.600 --> 00:24:34.480]  那樣的追求本身
[00:24:34.480 --> 00:24:37.960]  其實是蘊含一種的真善美
[00:24:37.960 --> 00:24:41.840]  我會看到
[00:24:41.840 --> 00:24:44.160]  有些人他真的很醉心
[00:24:44.160 --> 00:24:46.200]  花很多年的時間
[00:24:46.200 --> 00:24:48.280]  在一些東西上
[00:24:48.280 --> 00:24:49.960]  例如藝術
[00:24:49.960 --> 00:24:52.640]  運動
[00:24:52.640 --> 00:24:55.240]  甚至一些義工的服務
[00:24:55.240 --> 00:24:56.840]  他們不惜代價
[00:24:56.840 --> 00:24:59.160]  甚至特意請假
[00:24:59.160 --> 00:25:00.760]  都可能做義工
[00:25:00.760 --> 00:25:03.160]  是因為每次投入過程
[00:25:03.160 --> 00:25:05.680]  他都好像親身去體驗
[00:25:05.680 --> 00:25:07.960]  其中一些的真善美
[00:25:07.960 --> 00:25:10.720]  好
[00:25:10.720 --> 00:25:11.400]  我要快一點
[00:25:11.400 --> 00:25:12.040]  我知道了
[00:25:12.040 --> 00:25:13.000]  好
[00:25:13.000 --> 00:25:15.160]  這裡就是我看那套話劇
[00:25:15.160 --> 00:25:16.280]  有份演出
[00:25:16.280 --> 00:25:19.520]  其中有兩位學員的心聲
[00:25:19.520 --> 00:25:21.760]  其實這些都是基層的小朋友
[00:25:21.760 --> 00:25:24.760]  他們花了六個月的時間
[00:25:24.760 --> 00:25:26.520]  參加過編劇班
[00:25:26.520 --> 00:25:28.280]  然後排演
[00:25:28.280 --> 00:25:30.440]  排練那齣話劇
[00:25:30.440 --> 00:25:32.840]  還要連演三場
[00:25:32.840 --> 00:25:35.080]  有三晚的時間
[00:25:35.080 --> 00:25:37.120]  這位是中三的學生
[00:25:37.120 --> 00:25:38.280]  他說他一開始
[00:25:38.280 --> 00:25:40.920]  沒有想過要給那麼多時間
[00:25:40.920 --> 00:25:43.360]  他真的要給很多
[00:25:43.360 --> 00:25:44.840]  但是參與之後
[00:25:44.840 --> 00:25:48.000]  我慢慢就發現落在其中
[00:25:48.000 --> 00:25:51.480]  甚至他很想再有第二次參加
[00:25:51.480 --> 00:25:53.040]  這位中一同學
[00:25:53.040 --> 00:25:55.000]  是我很深刻印象的
[00:25:55.000 --> 00:25:56.680]  因為當義工介紹他
[00:25:56.680 --> 00:25:59.040]  出場分享心聲的時候
[00:25:59.040 --> 00:26:01.120]  其實義工是這樣介紹他的
[00:26:01.120 --> 00:26:03.440]  他說這位子童
[00:26:03.440 --> 00:26:04.760]  我認識了他三年
[00:26:04.760 --> 00:26:07.160]  義工見了很多次
[00:26:07.160 --> 00:26:10.920]  但是我去到那次看他們彩排
[00:26:10.920 --> 00:26:13.440]  我第一次聽到他的聲音
[00:26:13.440 --> 00:26:15.880]  因為每次他都太害羞了
[00:26:15.880 --> 00:26:17.360]  見到義工打招呼
[00:26:17.360 --> 00:26:19.360]  用皇后波就算了
[00:26:19.360 --> 00:26:21.640]  是不出聲的
[00:26:21.640 --> 00:26:24.920]  但是這個那麼害羞的小朋友
[00:26:24.920 --> 00:26:28.400]  那天說了很多對白
[00:26:28.400 --> 00:26:31.800]  很多突破
[00:26:31.800 --> 00:26:32.840]  我自己想起
[00:26:32.840 --> 00:26:36.000]  我也是一個像他這樣的人
[00:26:36.000 --> 00:26:39.280]  我想起那種突破
[00:26:39.280 --> 00:26:41.120]  我相信他也一樣
[00:26:41.120 --> 00:26:43.960]  是很多對他很支持
[00:26:43.960 --> 00:26:47.280]  很多良善的人沿途幫他
[00:26:47.280 --> 00:26:48.760]  給他很多肯定
[00:26:48.760 --> 00:26:51.680]  他經歷了很多美好的時刻
[00:26:51.680 --> 00:26:53.960]  去達到這些突破
[00:26:53.960 --> 00:26:56.520]  但是付出是很多的
[00:26:56.520 --> 00:27:00.640]  不過是帶來很長存的益處
[00:27:00.640 --> 00:27:02.000]  因為時間關係
[00:27:02.000 --> 00:27:05.080]  我們就不說那些
[00:27:05.080 --> 00:27:10.160]  要大大恩切追求的是什麼意義
[00:27:10.160 --> 00:27:12.080]  大家回去可以再看
[00:27:12.080 --> 00:27:13.920]  不過我曾經以為
[00:27:13.920 --> 00:27:18.000]  那個清單好像一個樓梯的清單
[00:27:18.000 --> 00:27:20.200]  不過我這次再想
[00:27:20.200 --> 00:27:24.800]  其實說他更像是一個螺旋形
[00:27:24.800 --> 00:27:27.120]  一個不斷前進
[00:27:27.120 --> 00:27:29.600]  這八樣的質素
[00:27:29.600 --> 00:27:31.840]  你日積月累
[00:27:31.840 --> 00:27:33.920]  往往有機會又要再返回
[00:27:33.920 --> 00:27:36.360]  有信心再強化一點
[00:27:36.360 --> 00:27:38.520]  有德行又再強化一點
[00:27:38.520 --> 00:27:40.720]  然後這樣去成長
[00:27:40.720 --> 00:27:43.280]  不過聖經提醒我們
[00:27:43.280 --> 00:27:45.600]  當我們願意不顧行
[00:27:45.600 --> 00:27:48.240]  大大地去加上這些東西
[00:27:48.240 --> 00:27:49.640]  作出的付出
[00:27:49.640 --> 00:27:52.960]  上帝也是大大地豐富地
[00:27:52.960 --> 00:27:58.000]  讓你得著要你經歷的種種美好的風情
[00:27:58.000 --> 00:28:00.160]  我盼望這兩個
[00:28:00.160 --> 00:28:01.680]  建立不倒的要訣
[00:28:01.680 --> 00:28:04.040]  都成為大家的鼓勵
[00:28:04.040 --> 00:28:06.320]  願主真的來到去保守
[00:28:06.320 --> 00:28:07.320]  祝福大家
[00:28:08.000 --> 00:28:11.000]  (掌聲)
[00:28:11.000 --> 00:28:13.000]  (字幕製作:貝爾)

