
[00:00:00.000 --> 00:00:09.800]  今天我講的題目也很特別
[00:23:24.200 --> 00:23:30.200]  為甚麼我的人生會是這樣呢?
[00:23:30.200 --> 00:23:35.200]  媽媽再多一次的打擊
[00:23:35.200 --> 00:23:37.200]  他很不開心
[00:23:37.200 --> 00:23:41.200]  他一直都覺得他的人生很艱難
[00:23:41.200 --> 00:23:45.200]  他一直都沒有信主
[00:23:45.200 --> 00:23:47.200]  直到後來
[00:23:47.200 --> 00:23:50.200]  當他自己結婚了
[00:23:50.200 --> 00:23:52.200]  很開心了
[00:23:52.200 --> 00:23:54.200]  他覺得自己結婚之後
[00:23:54.200 --> 00:23:56.200]  可以離開一個不開心的家庭
[00:23:56.200 --> 00:23:59.200]  去建立自己的家庭
[00:23:59.200 --> 00:24:00.200]  有一天
[00:24:00.200 --> 00:24:05.200]  他太太帶著他三歲的兒子回來
[00:24:05.200 --> 00:24:08.200]  哭著跟他說
[00:24:08.200 --> 00:24:13.200]  我們兒子患了自閉症
[00:24:13.200 --> 00:24:17.200]  這一刻對他來說
[00:24:17.200 --> 00:24:21.200]  他說他已經沒有甚麼感受了
[00:24:21.200 --> 00:24:26.200]  原來所有的不幸都發生在他身上
[00:24:26.200 --> 00:24:28.200]  都發生在他身上
[00:24:28.200 --> 00:24:32.200]  在那一刻
[00:24:32.200 --> 00:24:37.200]  當他大兒子被誦讀為自閉症的小朋友
[00:24:37.200 --> 00:24:39.200]  之後
[00:24:39.200 --> 00:24:43.200]  透過不同的機構去認識了主耶穌
[00:24:43.200 --> 00:24:47.200]  一段時間內
[00:24:47.200 --> 00:24:51.200]  他再一次收拾他的心情
[00:24:51.200 --> 00:24:55.200]  因為他覺得他不會那麼倒楣
[00:24:55.200 --> 00:25:00.200]  他就去再生另一個小孩
[00:25:00.200 --> 00:25:05.200]  你覺得會怎樣呢?
[00:25:05.200 --> 00:25:08.200]  是否也會這樣呢?
[00:25:08.200 --> 00:25:12.200]  是的,他另一個小孩也是自閉症
[00:25:12.200 --> 00:25:18.200]  神給他一個很大的玩笑
[00:25:18.200 --> 00:25:20.200]  但是對於他來說
[00:25:20.200 --> 00:25:23.200]  他回望過去的時候
[00:25:23.200 --> 00:25:27.200]  他覺得神一直在訓練他
[00:25:27.200 --> 00:25:30.200]  他看到聖經說
[00:25:30.200 --> 00:25:33.200]  神說過我們的艱難
[00:25:33.200 --> 00:25:37.200]  一定會帶著我們去渡過
[00:25:37.200 --> 00:25:39.200]  到今天
[00:25:39.200 --> 00:25:40.200]  他終於知道
[00:25:40.200 --> 00:25:42.200]  為何神在他身上
[00:25:42.200 --> 00:25:47.200]  要讓他經歷那麼多不開心的事
[00:25:47.200 --> 00:25:50.200]  好像是要預備去迎接
[00:25:50.200 --> 00:25:53.200]  當他自己面對有兩個
[00:25:53.200 --> 00:25:55.200]  這樣自閉症的小朋友
[00:25:55.200 --> 00:25:57.200]  他依然覺得
[00:25:57.200 --> 00:25:59.200]  也不是很差
[00:25:59.200 --> 00:26:02.200]  相比我救不了自己的哥哥
[00:26:02.200 --> 00:26:05.200]  和我的哥哥跳樓自殺
[00:26:05.200 --> 00:26:09.200]  我已經面對到這些艱難
[00:26:09.200 --> 00:26:12.200]  今天神給他
[00:26:12.200 --> 00:26:14.200]  再有一個信心
[00:26:14.200 --> 00:26:18.200]  他預備第三個小朋友
[00:26:18.200 --> 00:26:20.200]  他跟我說
[00:26:20.200 --> 00:26:22.200]  他說:Irene先生
[00:26:22.200 --> 00:26:25.200]  如果這個第三個小朋友
[00:26:25.200 --> 00:26:28.200]  也是SEN的小朋友的話
[00:26:28.200 --> 00:26:31.200]  他說:我都無所謂
[00:26:31.200 --> 00:26:33.200]  因為他知道
[00:26:33.200 --> 00:26:35.200]  神給他這個家庭
[00:26:35.200 --> 00:26:39.200]  就是要照顧這些小朋友
[00:26:39.200 --> 00:26:41.200]  我不知道
[00:26:41.200 --> 00:26:43.200]  當在你的生命裏
[00:26:43.200 --> 00:26:48.200]  發生一些不是你預期的事
[00:26:48.200 --> 00:26:50.200]  你會怎樣呢?
[00:26:50.200 --> 00:26:53.200]  你會不會有失望?
[00:26:53.200 --> 00:26:56.200]  會不會放棄呢?
[00:26:56.200 --> 00:27:00.200]  現在你們可能在讀書的階段
[00:27:00.200 --> 00:27:04.200]  或者快要讀完書了
[00:27:04.200 --> 00:27:06.200]  在讀書當中
[00:27:06.200 --> 00:27:09.200]  我知道有艱難
[00:27:09.200 --> 00:27:12.200]  可能要你又上學
[00:27:12.200 --> 00:27:14.200]  又要回教會
[00:27:14.200 --> 00:27:16.200]  又要讀聖經
[00:27:16.200 --> 00:27:19.200]  可能在你的心裏有很多掙扎
[00:27:19.200 --> 00:27:22.200]  不知道應該做哪一樣事
[00:27:22.200 --> 00:27:25.200]  當然讀書比較重要
[00:27:25.200 --> 00:27:30.200]  但是當你一步一步回望
[00:27:30.200 --> 00:27:33.200]  在考試的過程當中
[00:27:33.200 --> 00:27:38.200]  我又不叫你每天都看一段很短的經文
[00:27:38.200 --> 00:27:41.200]  我叫你們看一段很短的經文
[00:27:41.200 --> 00:27:43.200]  然後繼續做功課
[00:27:43.200 --> 00:27:45.200]  或者在書桌面前
[00:27:45.200 --> 00:27:47.200]  去祈禱
[00:27:47.200 --> 00:27:49.200]  然後才開始做功課
[00:27:49.200 --> 00:27:52.200]  你的生命是會開始不一樣
[00:27:52.200 --> 00:27:56.200]  你和神的關係會慢慢地親密
[00:27:56.200 --> 00:27:58.200]  神給我們每一個人
[00:27:58.200 --> 00:28:03.200]  都是要和你旁邊的人一起同行
[00:28:03.200 --> 00:28:07.200]  縱使你覺得你旁邊的人不可愛
[00:28:07.200 --> 00:28:10.200]  你在團契裏有很多人覺得
[00:28:10.200 --> 00:28:12.200]  他不喜歡我,我不喜歡他
[00:28:12.200 --> 00:28:15.200]  為什麼我要和他一起的時候
[00:28:15.200 --> 00:28:17.200]  神會教導我們
[00:28:17.200 --> 00:28:21.200]  要學習彼此接納彼此的包容
[00:28:21.200 --> 00:28:24.200]  最後我們看看
[00:28:24.200 --> 00:28:25.200]  這個呢
[00:28:25.200 --> 00:28:32.200]  最後就是教我們
[00:28:32.200 --> 00:28:34.200]  在這段經文裏教我們
[00:28:34.200 --> 00:28:37.200]  如何擁抱謙卑
[00:28:37.200 --> 00:28:42.200]  剛才說過彼得要和那三個
[00:28:42.200 --> 00:28:48.200]  耶穌、以利亞、摩西做三座棚
[00:28:48.200 --> 00:28:52.200]  這三座棚提醒我們
[00:28:52.200 --> 00:28:54.200]  要留心一件事
[00:28:54.200 --> 00:28:58.200]  不只是顧著自己
[00:28:58.200 --> 00:29:00.200]  自我感覺良好
[00:29:00.200 --> 00:29:02.200]  我要和這三個
[00:29:02.200 --> 00:29:04.200]  彼得、雅各
[00:29:04.200 --> 00:29:06.200]  留在這座山上
[00:29:06.200 --> 00:29:08.200]  就非常好
[00:29:08.200 --> 00:29:10.200]  因為有人保護我們
[00:29:10.200 --> 00:29:12.200]  是最好的
[00:29:12.200 --> 00:29:15.200]  這裏是教我們要謙卑
[00:29:15.200 --> 00:29:19.200]  縱使雅各、彼得、約翰
[00:29:19.200 --> 00:29:21.200]  是耶穌所愛的
[00:29:21.200 --> 00:29:25.200]  帶著他們去見過不同的事
[00:29:25.200 --> 00:29:27.200]  去參與過不同的
[00:29:27.200 --> 00:29:31.200]  一些在他們心靈裏很重要的關卡
[00:29:31.200 --> 00:29:34.200]  但是我們都要知道
[00:29:34.200 --> 00:29:36.200]  我們同樣
[00:29:36.200 --> 00:29:38.200]  他們三個和另外那九個
[00:29:38.200 --> 00:29:40.200]  都是神的門徒
[00:29:40.200 --> 00:29:43.200]  這也是一個很大的提醒
[00:29:43.200 --> 00:29:46.200]  教我們要謙卑
[00:29:46.200 --> 00:29:50.200]  和要做好自己應該要做的本分
[00:29:50.200 --> 00:29:54.200]  今天的登山變像提醒了我們
[00:29:54.200 --> 00:29:57.200]  四樣在生活上很重要
[00:29:57.200 --> 00:29:59.200]  或者我們用不同的東西
[00:29:59.200 --> 00:30:02.200]  去怎樣認識我們的神
[00:30:02.200 --> 00:30:05.200]  聆聽到神的聲音
[00:30:05.200 --> 00:30:08.200]  和向摩西、以利亞學習
[00:30:08.200 --> 00:30:10.200]  擁抱、謙卑
[00:30:10.200 --> 00:30:16.200]  我不知道在你們的學校裏
[00:30:16.200 --> 00:30:22.200]  在Explorer你們有沒有侍奉?
[00:30:22.200 --> 00:30:24.200]  有沒有想過
[00:30:24.200 --> 00:30:28.200]  開始踏出一步學習侍奉?
[00:30:28.200 --> 00:30:31.200]  曾經你們其中有人問過我
[00:30:31.200 --> 00:30:34.200]  為什麼我要侍奉?
[00:30:34.200 --> 00:30:36.200]  我不是星期日回來
[00:30:36.200 --> 00:30:39.200]  坐在這裏,有人服侍我
[00:30:39.200 --> 00:30:44.200]  CY那些在門口歡迎我
[00:30:44.200 --> 00:30:47.200]  到時候他們收奉獻
[00:30:47.200 --> 00:30:49.200]  他們幾個走出來就可以了
[00:30:49.200 --> 00:30:51.200]  我就坐在這裏
[00:30:51.200 --> 00:30:53.200]  和隔壁的人聊天
[00:30:53.200 --> 00:30:55.200]  自我感覺良好
[00:30:55.200 --> 00:30:58.200]  那就OK了
[00:30:58.200 --> 00:30:59.200]  基督徒了
[00:30:59.200 --> 00:31:01.200]  是不是這樣就成為基督徒呢?
[00:31:01.200 --> 00:31:05.200]  耶穌在他的生命裏只是短短的
[00:31:05.200 --> 00:31:10.200]  他存在了多少年?
[00:31:10.200 --> 00:31:12.200]  多少年?
[00:31:12.200 --> 00:31:14.200]  三年
[00:31:14.200 --> 00:31:18.200]  但他是全天候侍奉
[00:31:18.200 --> 00:31:21.200]  我沒有叫你們全天候侍奉
[00:31:21.200 --> 00:31:26.200]  但也開始學習多走一步
[00:31:26.200 --> 00:31:29.200]  去服侍身邊的人
[00:31:29.200 --> 00:31:32.200]  去做一些不同服侍的崗位
[00:31:32.200 --> 00:31:37.200]  後面有PA、有教會團隊、有代表
[00:31:37.200 --> 00:31:39.200]  有不同的崗位
[00:31:39.200 --> 00:31:46.200]  希望你們,成年人,多走一步去幫這個群體
[00:31:46.200 --> 00:31:49.200]  因為這個群體是屬於你們的
[00:31:49.200 --> 00:31:53.200]  這個群體是屬於耶穌基督身體的一部分
[00:31:53.200 --> 00:31:55.200]  求主繼續幫助我們
[00:31:55.200 --> 00:31:58.200]  讓我們作為一個門徒的時候
[00:31:58.200 --> 00:32:03.200]  懂得如何透過登山變像
[00:32:03.200 --> 00:32:06.200]  明白到神這個神聖
[00:32:06.200 --> 00:32:08.200]  祂是真是一個神子
[00:32:08.200 --> 00:32:14.200]  也是先知所預言的一個彌賽亞
[00:32:14.200 --> 00:32:16.200]  我們一起低頭祈禱
[00:32:16.200 --> 00:32:19.200]  七天父上帝
[00:32:19.200 --> 00:32:22.200]  多謝祢讓我們在主日的清晨裏
[00:32:22.200 --> 00:32:24.200]  來到祢的殿中
[00:32:24.200 --> 00:32:26.200]  有敬拜、有學習
[00:32:26.200 --> 00:32:29.200]  讓我們透過登山變像
[00:32:29.200 --> 00:32:31.200]  去明白祢對我們的心意
[00:32:31.200 --> 00:32:34.200]  就是要我們去更加認識祢
[00:32:34.200 --> 00:32:37.200]  學習如何透過生活上
[00:32:37.200 --> 00:32:39.200]  一些人與人的關係
[00:32:39.200 --> 00:32:42.200]  或者人與你的關係當中
[00:32:42.200 --> 00:32:44.200]  去學孝道
[00:32:44.200 --> 00:32:47.200]  明白祢對我們每一個人的心意
[00:32:47.200 --> 00:32:51.200]  求主,祢都讓我們懂得聆聽祢的聲音
[00:32:51.200 --> 00:32:54.200]  聽到祢對我們每一個人的說話
[00:32:54.200 --> 00:32:57.200]  因為我們是屬於祢的羊
[00:32:57.200 --> 00:32:59.200]  祢是我們的牧羊人
[00:32:59.200 --> 00:33:01.200]  求主繼續堅定我們的心
[00:33:01.200 --> 00:33:02.200]  我們同心禱告
[00:33:02.200 --> 00:33:03.200]  奉主明求
[00:33:03.200 --> 00:33:04.200]  阿門

