
[00:00:00.000 --> 00:00:07.800]  好, 各位好, 我是Pat, 今天很開心可以跟大家分享
[00:15:29.760 --> 00:15:31.560]  然後有一些我以往不明白的
[00:15:31.560 --> 00:15:32.280]  我也明白
[00:15:32.280 --> 00:15:34.080]  而且我最重要的是明白
[00:15:34.080 --> 00:15:35.520]  其實天父是我的爸爸
[00:15:35.520 --> 00:15:36.640]  他是愛我的
[00:15:36.640 --> 00:15:42.000]  所以我覺得這是一個很特別的信主的路和經歷
[00:15:42.000 --> 00:15:46.440]  我都不是預計會是這樣
[00:15:46.440 --> 00:15:48.560]  但其實我一開始信主的時候
[00:15:48.560 --> 00:15:51.000]  都是星期天回教會
[00:15:51.000 --> 00:15:52.080]  也沒有什麼特別
[00:15:52.080 --> 00:15:55.760]  也不可以說很認識神
[00:15:55.760 --> 00:15:58.200]  我什麼時候才開始認識神呢?
[00:15:58.200 --> 00:16:00.440]  就是那時候在我的教會裡面
[00:16:00.440 --> 00:16:02.120]  就有一個主日學
[00:16:02.120 --> 00:16:04.520]  有一天我記得有一個朋友問我
[00:16:04.520 --> 00:16:05.160]  他就說
[00:16:05.160 --> 00:16:08.760]  "Pat,你有沒有信了主之後有沒有喜樂了?"
[00:16:08.760 --> 00:16:09.920]  我就說
[00:16:09.920 --> 00:16:11.480]  其實沒有
[00:16:11.480 --> 00:16:16.240]  我覺得我信了主之後好像和以前差不多
[00:16:16.240 --> 00:16:18.240]  我不覺得自己有什麼改變
[00:16:18.240 --> 00:16:19.360]  他就說
[00:16:19.360 --> 00:16:20.600]  是嗎?
[00:16:20.600 --> 00:16:22.960]  他有一個很震驚的樣子
[00:16:22.960 --> 00:16:24.600]  他的震驚的樣子
[00:16:24.600 --> 00:16:25.360]  就令我想
[00:16:25.360 --> 00:16:26.720]  是不是我有什麼不對勁呢?
[00:16:26.720 --> 00:16:29.240]  因為我經常聽別人信了主之後
[00:16:29.240 --> 00:16:30.480]  說很平安
[00:16:30.480 --> 00:16:31.520]  又說很喜樂
[00:16:31.520 --> 00:16:32.760]  又說改變了很多
[00:16:32.760 --> 00:16:34.800]  但我發覺自己信了主之後
[00:16:34.800 --> 00:16:36.160]  是一模一樣的
[00:16:36.160 --> 00:16:38.200]  是不是有什麼不對勁呢?
[00:16:38.200 --> 00:16:41.680]  你知道我喜歡去找答案
[00:16:41.680 --> 00:16:42.320]  於是我就覺得
[00:16:42.320 --> 00:16:43.920]  我也要去看看什麼事
[00:16:43.920 --> 00:16:45.920]  所以就參加了那個主日學
[00:16:45.920 --> 00:16:47.200]  主日學裡面
[00:16:47.200 --> 00:16:48.200]  其實最重要的
[00:16:48.200 --> 00:16:49.320]  我也忘記了說什麼
[00:16:49.320 --> 00:16:50.240]  但最重要的
[00:16:50.240 --> 00:16:52.040]  就是其實每一天
[00:16:52.040 --> 00:16:53.800]  我們都是要做靈修的
[00:16:53.800 --> 00:16:55.040]  要看一點經文
[00:16:55.040 --> 00:16:57.000]  然後就要再祈禱
[00:16:57.000 --> 00:16:59.960]  然後要寫下有什麼領受
[00:16:59.960 --> 00:17:02.240]  重點就是到星期天
[00:17:02.240 --> 00:17:03.560]  回到教會的時候
[00:17:03.560 --> 00:17:05.120]  我們每人有一本小書
[00:17:05.120 --> 00:17:06.920]  小書裡面有七個格子
[00:17:06.920 --> 00:17:08.840]  你打開就分享
[00:17:08.840 --> 00:17:09.400]  哇
[00:17:09.400 --> 00:17:11.000]  如果你看到旁邊那個人
[00:17:11.000 --> 00:17:13.080]  有一個格子沒有寫東西
[00:17:13.080 --> 00:17:15.040]  或者他看到你有幾個格子沒有寫
[00:17:15.040 --> 00:17:17.880]  那就會很愚蠢
[00:17:17.880 --> 00:17:18.600]  我就覺得
[00:17:18.600 --> 00:17:19.000]  哎呀
[00:17:19.000 --> 00:17:21.680]  為了不要那麼愚蠢
[00:17:21.680 --> 00:17:23.960]  還有不要令別人覺得我沒有中風火
[00:17:23.960 --> 00:17:25.400]  我也有每天做的
[00:17:25.400 --> 00:17:27.600]  其實我開始的時候的動力
[00:17:27.600 --> 00:17:28.280]  就是覺得
[00:17:28.280 --> 00:17:29.680]  我也要做功課
[00:17:29.680 --> 00:17:31.160]  不要被人發現我沒有做
[00:17:31.160 --> 00:17:34.120]  於是我就每天去讀聖經
[00:17:34.120 --> 00:17:37.240]  還有就是有一個靈修的時間
[00:17:37.240 --> 00:17:38.280]  但我發覺
[00:17:38.280 --> 00:17:40.560]  其實真的透過讀聖經
[00:17:40.560 --> 00:17:41.440]  我才發覺
[00:17:41.440 --> 00:17:45.200]  原來神的話語
[00:17:45.200 --> 00:17:47.200]  自己真的很有力量
[00:17:47.200 --> 00:17:48.280]  所以這個就是一個
[00:17:48.280 --> 00:17:53.600]  那個神的話語
[00:17:53.600 --> 00:17:55.080]  已經很有力量
[00:17:55.080 --> 00:17:56.080]  我發覺
[00:17:56.080 --> 00:17:58.800]  其實我是透過真的看神的話語
[00:17:58.800 --> 00:18:00.040]  我才明白
[00:18:00.040 --> 00:18:02.480]  和更加認識祂是誰
[00:18:02.480 --> 00:18:04.360]  因為以前我想我認識的
[00:18:04.360 --> 00:18:05.960]  就是傳道人
[00:18:05.960 --> 00:18:07.360]  牧師告訴我那個神
[00:18:07.360 --> 00:18:08.600]  或者我身邊的弟兄姊妹
[00:18:08.600 --> 00:18:10.040]  告訴我神是怎樣的
[00:18:10.040 --> 00:18:13.000]  但我真的透過我看祂的話語
[00:18:13.000 --> 00:18:15.800]  我才逐漸明白神是誰
[00:18:15.800 --> 00:18:17.720]  之後我發覺
[00:18:17.720 --> 00:18:20.160]  我開始做靈修的時候
[00:18:20.160 --> 00:18:21.000]  不知為何
[00:18:21.000 --> 00:18:22.480]  神很感動我
[00:18:22.480 --> 00:18:24.320]  我經常都覺得很感動
[00:18:24.320 --> 00:18:27.520]  有時候感動到流淚
[00:18:27.520 --> 00:18:28.760]  我覺得神也有一些事情
[00:18:28.760 --> 00:18:30.320]  在我的心裡面在做
[00:18:30.320 --> 00:18:32.800]  其實這件事對我來說也挺有趣的
[00:18:32.800 --> 00:18:34.400]  你知道我之前也說過
[00:18:34.400 --> 00:18:36.080]  我很喜歡抑壓自己的感受
[00:18:36.080 --> 00:18:39.400]  這些眼淚都不知道從哪裡來的
[00:18:39.400 --> 00:18:41.760]  但我發覺在安靜的時候
[00:18:41.760 --> 00:18:44.080]  我不但遇到神
[00:18:44.080 --> 00:18:46.840]  我還遇到我真正的自己
[00:18:46.840 --> 00:18:48.160]  還有有時候我發覺
[00:18:48.160 --> 00:18:50.520]  是要在神的光裡面
[00:18:50.520 --> 00:18:53.160]  我才真真正正看到自己
[00:18:53.160 --> 00:18:55.080]  因為以前我其實有很多盲點
[00:18:55.080 --> 00:18:56.400]  我不知道原來
[00:18:56.400 --> 00:18:59.280]  別人的認同對我來說這麼重要
[00:18:59.280 --> 00:19:02.360]  我不知道原來我做很多決定
[00:19:02.360 --> 00:19:04.440]  都是為了別人的讚賞
[00:19:04.440 --> 00:19:05.640]  我才做那些決定的
[00:19:05.640 --> 00:19:07.600]  其實這些我以前完全看不到的
[00:19:07.600 --> 00:19:10.280]  但我真的在神的光裡面
[00:19:10.280 --> 00:19:13.560]  我發覺原來我已經被愛的
[00:19:13.560 --> 00:19:14.680]  我是被愛的
[00:19:14.680 --> 00:19:17.080]  我發覺不是靠我做了什麼
[00:19:17.080 --> 00:19:19.560]  不是靠我要怎樣去爭取
[00:19:19.560 --> 00:19:23.200]  而是單單我自己神已經愛我
[00:19:23.200 --> 00:19:25.360]  我發覺原來我真的是祂一個
[00:19:25.360 --> 00:19:27.520]  很珍貴的女兒
[00:19:27.520 --> 00:19:29.320]  還有是掌上明珠
[00:19:29.320 --> 00:19:31.120]  不是因為我賺了什麼
[00:19:31.120 --> 00:19:32.440]  不是因為我做了什麼
[00:19:32.440 --> 00:19:34.000]  不是因為我有什麼
[00:19:34.000 --> 00:19:37.560]  而是單單是我自己神已經很愛我
[00:19:37.560 --> 00:19:40.160]  我發覺這件事給我很大的釋放
[00:19:40.160 --> 00:19:43.840]  也讓我看到我以前有很多不同的狀況
[00:19:43.840 --> 00:19:46.800]  就是覺得我要很多爭取
[00:19:46.800 --> 00:19:48.440]  很需要別人的認同
[00:19:48.440 --> 00:19:50.360]  還有覺得我的自我價值
[00:19:50.360 --> 00:19:53.720]  就是建立在別人對我的認同和讚賞上面
[00:19:53.720 --> 00:19:57.080]  但我發覺其實這些在神的眼光裡面
[00:19:57.080 --> 00:19:58.600]  都不是那麼重要
[00:19:58.600 --> 00:20:01.360]  最重要就是神對我的揀選
[00:20:01.360 --> 00:20:03.800]  已經是最大最大的禮物
[00:20:03.800 --> 00:20:08.440]  還有我以前說過我很喜歡抑壓自己的一些感受
[00:20:08.440 --> 00:20:11.400]  但我發覺原來情緒這件事
[00:20:11.400 --> 00:20:14.200]  是沒有好還是壞的
[00:20:14.200 --> 00:20:16.080]  沒有說有些情緒就是好
[00:20:16.080 --> 00:20:17.800]  有些情緒就是壞的
[00:20:17.800 --> 00:20:19.640]  我發覺原來那些情緒
[00:20:19.640 --> 00:20:25.160]  都是令我們可以做回神獨特創造我們的樣式
[00:20:25.160 --> 00:20:27.800]  所以其實這些情緒對我們來說
[00:20:27.800 --> 00:20:28.920]  都是很重要的
[00:20:28.920 --> 00:20:30.760]  我們不是需要抑壓的
[00:20:30.760 --> 00:20:33.480]  但我們其實可不可以真的去接納
[00:20:33.480 --> 00:20:35.680]  不同方面的自己
[00:20:35.680 --> 00:20:38.880]  無論是一些我們覺得是負面或正面的
[00:20:38.880 --> 00:20:41.160]  我們都可以有一個完全的接納
[00:20:41.160 --> 00:20:43.040]  知道其實無論我們怎樣
[00:20:43.040 --> 00:20:44.800]  神都是很愛我們
[00:20:44.800 --> 00:20:48.360]  我發覺這件事其實令我有一個很大的釋放
[00:20:48.360 --> 00:20:51.360]  知道其實我不需要再抑壓自己的感受
[00:20:51.360 --> 00:20:54.040]  不需要再說很需要別人的認同
[00:20:54.040 --> 00:20:57.040]  而我真的可以單單去做回自己
[00:20:57.040 --> 00:20:59.160]  其實神已經是愛我們
[00:20:59.160 --> 00:21:02.760]  還有我發覺其實耶穌都有很多不同的情緒
[00:21:02.760 --> 00:21:03.960]  譬如祂都會生氣
[00:21:03.960 --> 00:21:05.400]  祂都會不開心
[00:21:05.400 --> 00:21:08.520]  所以其實我們可不可以擁抱自己有不同的情緒
[00:21:08.520 --> 00:21:09.920]  可不可以擁抱自己
[00:21:09.920 --> 00:21:13.080]  讓我們真的可以活出我們真實的自己
[00:21:13.080 --> 00:21:14.280]  還有可不可以明白到
[00:21:14.280 --> 00:21:17.800]  其實我們單單做回自己
[00:21:17.800 --> 00:21:19.280]  神就是愛我們
[00:21:19.280 --> 00:21:21.680]  我們不是需要有什麼人的認同
[00:21:21.680 --> 00:21:23.560]  或者我們的身份不是說
[00:21:23.560 --> 00:21:24.960]  我們是做什麼工作的
[00:21:24.960 --> 00:21:26.360]  或者我們讀什麼學校的
[00:21:26.360 --> 00:21:28.800]  其實我們的身份不是建立在這些上面
[00:21:28.800 --> 00:21:31.840]  而是建立在單單是神給我們的身份
[00:21:31.840 --> 00:21:34.360]  就是我們在祂的兒女的身份上面
[00:21:34.360 --> 00:21:36.040]  這件事是最重要的
[00:21:36.040 --> 00:21:38.320]  還有我們的價值不是來自我們的成就
[00:21:38.320 --> 00:21:39.880]  不是來自我們有什麼
[00:21:39.880 --> 00:21:42.600]  而是單單神的愛才是最重要的
[00:21:42.600 --> 00:21:47.120]  之後就說一說我之後發生什麼事
[00:21:47.120 --> 00:21:48.760]  因為剛才Karen都說過
[00:21:48.760 --> 00:21:51.520]  我現在就去了第二個場景
[00:21:51.520 --> 00:21:54.480]  我就不再在一間投資銀行工作
[00:21:54.480 --> 00:21:57.200]  在幾年前我就轉去Alpha
[00:21:57.200 --> 00:21:59.760]  一個基督教機構那裡侍奉
[00:21:59.760 --> 00:22:01.200]  其實都很有趣的
[00:22:01.200 --> 00:22:03.360]  很多人都覺得很不理解
[00:22:03.360 --> 00:22:05.400]  因為當時其實在我的銀行裡面
[00:22:05.400 --> 00:22:07.120]  做得都頗順暢的
[00:22:07.120 --> 00:22:10.640]  我又有一個很好的團隊
[00:22:10.640 --> 00:22:12.040]  老闆又很好
[00:22:12.040 --> 00:22:14.800]  其實是沒有什麼原因我為什麼要轉的
[00:22:14.800 --> 00:22:17.400]  但是我又真的感受到
[00:22:17.400 --> 00:22:19.840]  和經歷了一個神很大的呼召
[00:22:19.840 --> 00:22:23.680]  就是呼召我要進入Alpha做工作
[00:22:23.680 --> 00:22:25.680]  因為其實我經常都覺得我們人
[00:22:25.680 --> 00:22:28.120]  每一個人都有很多不同的禮物
[00:22:28.120 --> 00:22:30.840]  那些禮物可能是我們的恩賜
[00:22:30.840 --> 00:22:32.480]  或者我們的挑戰
[00:22:32.480 --> 00:22:34.280]  我們有一些時間
[00:22:34.280 --> 00:22:36.080]  或者我們有一些資源
[00:22:36.080 --> 00:22:37.040]  我們的金錢
[00:22:37.040 --> 00:22:38.200]  我們經常都可能想
[00:22:38.200 --> 00:22:40.440]  我們怎樣可以用這些東西
[00:22:40.440 --> 00:22:41.520]  可以用得好一點
[00:22:41.520 --> 00:22:43.320]  怎樣可以做一個好管家
[00:22:43.320 --> 00:22:45.400]  但是當時我突然間有一個感動
[00:22:45.400 --> 00:22:49.040]  就是覺得其實神給我們最大的一個禮物
[00:22:49.040 --> 00:22:51.880]  不只是我們的金錢時間
[00:22:51.880 --> 00:22:54.120]  或者一些挑戰
[00:22:54.120 --> 00:22:55.760]  祂給我們最大的禮物
[00:22:55.760 --> 00:22:57.600]  其實就是福音
[00:22:57.600 --> 00:23:01.120]  我們有沒有做一個好的福音的管家呢?
[00:23:01.120 --> 00:23:02.720]  Good steward of the gospel
[00:23:02.720 --> 00:23:04.360]  如果我們真的要做的話
[00:23:04.360 --> 00:23:05.400]  我當時就說
[00:23:05.400 --> 00:23:07.800]  我願不願意放下我的工作
[00:23:07.800 --> 00:23:12.920]  而去Alpha這裡全職侍奉
[00:23:12.920 --> 00:23:15.400]  所以當時我就踏上了這條路
[00:23:15.400 --> 00:23:17.920]  放下了我的職場的工作
[00:23:17.920 --> 00:23:19.600]  其實很有趣
[00:23:19.600 --> 00:23:22.240]  我放下了工作進入了Alpha之後
[00:23:22.240 --> 00:23:23.480]  我發覺
[00:23:23.480 --> 00:23:26.880]  我可能從來都沒有試過覺得這麼Alive
[00:23:26.880 --> 00:23:28.600]  有一個很活生生
[00:23:28.600 --> 00:23:32.120]  然後好像真的活出神給我的旨意
[00:23:32.120 --> 00:23:34.240]  很獨特的旨意的一個
[00:23:34.240 --> 00:23:36.560]  很獨特的時候
[00:23:36.560 --> 00:23:37.520]  所以其實
[00:23:37.520 --> 00:23:39.960]  當然我以前在銀行工作的時候
[00:23:39.960 --> 00:23:41.080]  我覺得很好
[00:23:41.080 --> 00:23:43.600]  還有人看到我都覺得很好
[00:23:43.600 --> 00:23:45.720]  然後我又覺得賺到錢
[00:23:45.720 --> 00:23:47.760]  所以其實各樣東西都好像很好
[00:23:47.760 --> 00:23:49.240]  但是就是缺乏了那個
[00:23:49.240 --> 00:23:51.320]  我覺得活出神給我的旨意
[00:23:51.320 --> 00:23:54.520]  還有其實那個很活生生
[00:23:54.520 --> 00:23:56.000]  很Alive的感覺
[00:23:56.000 --> 00:23:58.200]  其實這個真的不是說
[00:23:58.200 --> 00:24:01.000]  你可以用任何東西可以得到
[00:24:01.000 --> 00:24:03.240]  其實真的要活在神給你的旨意當中
[00:24:03.240 --> 00:24:06.320]  還有你可以追隨自己的Passion和夢想的時候
[00:24:06.320 --> 00:24:10.200]  其實那個就是可以活出神的旨意
[00:24:10.200 --> 00:24:13.320]  然後就是讓你可以有那種很大的喜樂
[00:24:13.320 --> 00:24:16.480]  還有那種很Alive的感覺的經歷
[00:24:16.480 --> 00:24:19.880]  所以這件事其實我也覺得很特別
[00:24:19.880 --> 00:24:22.560]  還有我也很開心
[00:24:22.560 --> 00:24:24.400]  我現在可以有一個這樣的機會
[00:24:24.400 --> 00:24:26.400]  可以是全職侍奉主
[00:24:26.400 --> 00:24:29.720]  之後想和大家說一下
[00:24:29.720 --> 00:24:31.840]  不知道大家有沒有看《Inside Out 2》
[00:24:31.840 --> 00:24:33.880]  有的可不可以舉手
[00:24:33.880 --> 00:24:35.600]  很多人有看過
[00:24:35.600 --> 00:24:37.600]  我很喜歡這套電影
[00:24:37.600 --> 00:24:40.920]  其實大家都知道這套電影是說什麼
[00:24:40.920 --> 00:24:44.440]  其實在裡面就說Riley進入青春期
[00:24:44.440 --> 00:24:46.080]  有很多不同的情緒
[00:24:46.080 --> 00:24:48.080]  其中一個新的情緒
[00:24:48.080 --> 00:24:49.200]  如果大家有看過
[00:24:49.200 --> 00:24:52.360]  新的情緒叫做Anxiety
[00:24:52.360 --> 00:24:55.360]  其實我們發覺焦慮可能很多人看來
[00:24:55.360 --> 00:24:58.480]  就是覺得是一個很負面的情緒
[00:24:58.480 --> 00:25:00.200]  但其實它也有作用的
[00:25:00.200 --> 00:25:02.880]  作用就是如果我們不焦慮的時候
[00:25:02.880 --> 00:25:06.000]  可能有時候我們有些未來的不好的事情
[00:25:06.000 --> 00:25:07.200]  或者有些危險
[00:25:07.200 --> 00:25:08.440]  我們根本上是看不到
[00:25:08.440 --> 00:25:10.160]  我們不知道要避開
[00:25:10.160 --> 00:25:12.440]  但當它過了龍的時候
[00:25:12.440 --> 00:25:15.520]  其實可能又抑壓著我們很多其他的情緒
[00:25:15.520 --> 00:25:20.640]  令到我們不可以活出我們的風情在裡面
[00:25:20.640 --> 00:25:22.160]  因為可能有很多掣肘
[00:25:22.160 --> 00:25:25.120]  或者很多事情阻攔著我們
[00:25:25.120 --> 00:25:29.280]  所以雖然焦慮這件事好像是一個保護的情緒
[00:25:29.280 --> 00:25:30.280]  但另一方面
[00:25:30.280 --> 00:25:31.880]  其實如果太多的話
[00:25:31.880 --> 00:25:35.640]  其實也是阻礙著你很多的前進
[00:25:35.640 --> 00:25:39.280]  但我們發覺其實在每一個人的生命裡面
[00:25:39.280 --> 00:25:40.640]  可能也有一段時間
[00:25:40.640 --> 00:25:42.480]  大家都在想
[00:25:42.480 --> 00:25:44.880]  究竟我在這個社會裡面
[00:25:44.880 --> 00:25:46.400]  我在這個世界裡面
[00:25:46.400 --> 00:25:48.680]  其實我站在一個什麼位置呢
[00:25:48.680 --> 00:25:50.320]  我覺得在成長的路上
[00:25:50.320 --> 00:25:54.080]  其實每一個人都要去問自己這個問題
[00:25:54.080 --> 00:25:55.440]  我在這個社會裡面
[00:25:55.440 --> 00:25:56.920]  我站在一個什麼位置呢
[00:25:56.920 --> 00:26:00.240]  其實Riley那時候進入一個新的環境的時候
[00:26:00.240 --> 00:26:01.320]  她就覺得很焦慮
[00:26:01.320 --> 00:26:02.320]  因為她覺得
[00:26:02.320 --> 00:26:04.400]  是不是我要融入這個社會呢
[00:26:04.400 --> 00:26:05.720]  我是不是要怎樣去
[00:26:05.720 --> 00:26:08.720]  令到我可以在這個環境裡面
[00:26:08.720 --> 00:26:10.880]  我可以生存到
[00:26:10.880 --> 00:26:11.960]  所以其實很多時候
[00:26:11.960 --> 00:26:13.840]  我們每一個人都會進入一個階段
[00:26:13.840 --> 00:26:14.400]  就是想一下
[00:26:14.400 --> 00:26:17.040]  究竟我是進入一個新的環境
[00:26:17.040 --> 00:26:18.920]  我在社會的位置裡面
[00:26:18.920 --> 00:26:19.960]  我應該是什麼位置呢
[00:26:19.960 --> 00:26:21.520]  我究竟應該是
[00:26:21.520 --> 00:26:23.920]  取得別人的認同
[00:26:23.920 --> 00:26:26.080]  令到我好像其他人一樣
[00:26:26.080 --> 00:26:30.960]  然後令到我可以融入到當中
[00:26:30.960 --> 00:26:33.680]  還是說我可能是需要標奇立異的
[00:26:33.680 --> 00:26:36.280]  我需要做一些特別的事情
[00:26:36.280 --> 00:26:38.080]  令到別人看到我是特別一點
[00:26:38.080 --> 00:26:40.400]  或者有些人可能是選擇要逃避的
[00:26:40.400 --> 00:26:41.600]  我是躲起來的
[00:26:41.600 --> 00:26:42.680]  但其實我覺得
[00:26:42.680 --> 00:26:45.280]  當我們去成長的時候
[00:26:45.280 --> 00:26:46.280]  其實都有一個階段
[00:26:46.280 --> 00:26:47.280]  我們要知道
[00:26:47.280 --> 00:26:49.160]  究竟我們在這個社會裡面
[00:26:49.160 --> 00:26:51.040]  我們有什麼價值呢
[00:26:51.040 --> 00:26:53.240]  我們應該站在一個什麼位置呢
[00:26:53.240 --> 00:26:56.160]  所以這個都是一個成長的過程裡面
[00:26:56.160 --> 00:26:57.480]  必經的一個階段
[00:26:57.480 --> 00:27:00.000]  也都有可能是一個挑戰
[00:27:00.000 --> 00:27:03.000]  但其實最感動我的就是
[00:27:03.000 --> 00:27:05.160]  這一套戲最後那一句
[00:27:05.160 --> 00:27:08.120]  不知道大家有沒有留到最後看那一句呢
[00:27:08.120 --> 00:27:09.120]  他就說
[00:27:09.120 --> 00:27:11.440]  This film is dedicated to our kids
[00:27:11.440 --> 00:27:13.880]  We love you just the way you are
[00:27:13.880 --> 00:27:16.680]  我覺得這句話令到我感動
[00:27:16.680 --> 00:27:17.240]  為什麼呢?
[00:27:17.840 --> 00:27:21.240]  因為其實有時候我們每一個神創作
[00:27:21.240 --> 00:27:22.560]  我們都是很不一樣的
[00:27:22.560 --> 00:27:23.720]  可能我們有一些
[00:27:23.720 --> 00:27:24.880]  就這一些比較厲害
[00:27:24.880 --> 00:27:26.160]  有一些就其他東西比較厲害
[00:27:26.160 --> 00:27:28.600]  還有可能我們大家的嗜好
[00:27:28.600 --> 00:27:29.720]  我們的長處
[00:27:29.720 --> 00:27:30.560]  我們的弱點
[00:27:30.560 --> 00:27:31.680]  都很不一樣
[00:27:31.680 --> 00:27:34.760]  但是我們可能都有很多不同的情緒
[00:27:34.760 --> 00:27:36.560]  我們的構築也都很不一樣
[00:27:36.560 --> 00:27:40.440]  但其實神創作我們每一個都是獨特
[00:27:40.440 --> 00:27:42.880]  和都是非常之美麗的
[00:27:42.880 --> 00:27:45.000]  所以這個已不鎖書就說我們
[00:27:45.000 --> 00:27:48.120]  每一個人都是上帝的傑作
[00:27:48.120 --> 00:27:50.320]  是基督耶穌女創造的
[00:27:50.320 --> 00:27:55.000]  說要完成上帝預先安排給我們美好的工作
[00:27:55.000 --> 00:27:56.400]  所以我就覺得
[00:27:56.400 --> 00:27:58.800]  其實到最後我們成長路裡面
[00:27:58.800 --> 00:28:00.840]  我們都很想找到自己的價值
[00:28:00.840 --> 00:28:02.960]  很想找到在社會的位置
[00:28:02.960 --> 00:28:06.200]  但其實無論我們是要覺得要
[00:28:06.200 --> 00:28:07.360]  fit into the world
[00:28:07.360 --> 00:28:09.400]  就是我要博取別人的認同
[00:28:09.400 --> 00:28:10.600]  還是要標其立意
[00:28:10.600 --> 00:28:11.480]  還是逃避
[00:28:11.480 --> 00:28:13.720]  無論我們選擇了什麼方法也好
[00:28:13.720 --> 00:28:15.600]  我們其實是否明白
[00:28:15.600 --> 00:28:17.520]  神其實都是愛我們
[00:28:17.520 --> 00:28:21.000]  當我們有那種愛和安穩的時候
[00:28:21.000 --> 00:28:22.520]  我們是否都願意
[00:28:22.520 --> 00:28:25.440]  可以活出神給我們每一天
[00:28:25.440 --> 00:28:28.760]  每一個人的精彩和呼召
[00:28:28.760 --> 00:28:31.920]  而那件事未必是很主流的事情
[00:28:31.920 --> 00:28:35.360]  但是當你活在神的旨意當中的時候
[00:28:35.360 --> 00:28:37.320]  真的有那種很alive
[00:28:37.320 --> 00:28:38.520]  很活生生的感覺
[00:28:38.520 --> 00:28:42.760]  很期望可以祝福我們這裡每一位的朋友
[00:28:42.760 --> 00:28:46.440]  都可以經歷那種豐盛和喜樂
[00:28:46.440 --> 00:28:49.360]  到最後
[00:28:49.360 --> 00:28:52.760]  假如大家有80歲的命
[00:28:52.760 --> 00:28:54.640]  可能你說想不到80歲
[00:28:54.640 --> 00:28:55.560]  現在這麼小
[00:28:55.560 --> 00:28:57.560]  假如有80歲的命
[00:28:57.560 --> 00:29:01.760]  我們發覺可能人有大約33年是在睡覺的
[00:29:01.760 --> 00:29:04.400]  然後有16年在工作
[00:29:04.400 --> 00:29:06.320]  有4年半在飲食
[00:29:06.320 --> 00:29:08.760]  5年半在坐車
[00:29:08.760 --> 00:29:10.320]  而等紅綠燈
[00:29:10.320 --> 00:29:11.120]  等多久呢
[00:29:11.120 --> 00:29:12.640]  可能都要等6個月
[00:29:12.640 --> 00:29:14.040]  即是很多時間
[00:29:14.040 --> 00:29:15.640]  雖然你可能覺得不是
[00:29:15.640 --> 00:29:16.680]  我只是很年輕
[00:29:16.680 --> 00:29:19.920]  但是其實扣下來的時間
[00:29:19.920 --> 00:29:21.480]  可能不是很多
[00:29:21.480 --> 00:29:24.880]  所以大家是否願意用有限的時間
[00:29:24.880 --> 00:29:27.960]  去沉覓或者探索
[00:29:27.960 --> 00:29:29.280]  其實對你們來說
[00:29:29.280 --> 00:29:31.680]  人生最重要的是什麼呢
[00:29:31.680 --> 00:29:34.960]  其中有一個方法就是可以參加Alpha
[00:29:34.960 --> 00:29:35.880]  好像我一樣
[00:29:35.880 --> 00:29:37.240]  我那時候也去了Alpha
[00:29:37.240 --> 00:29:38.840]  所以Alpha
[00:29:38.840 --> 00:29:41.360]  大家都知道這是一個廣告視頻
[00:29:41.360 --> 00:29:45.200]  其實Alpha也是用少於24小時
[00:29:45.200 --> 00:29:47.000]  加上少於24小時的時間
[00:29:47.000 --> 00:29:48.720]  可以是很輕鬆的
[00:29:48.720 --> 00:29:50.040]  大家聊天
[00:29:50.040 --> 00:29:53.520]  然後大家可以做自己很真誠的聊天
[00:29:53.520 --> 00:29:54.280]  去分享
[00:29:54.280 --> 00:29:56.040]  沒有問題不可以問的
[00:29:56.040 --> 00:29:59.600]  就是探索人生最重要的是什麼
[00:29:59.600 --> 00:30:03.280]  邀請你們可以一起踏上這個路程
[00:30:03.280 --> 00:30:06.560]  我想做一個結束祈禱之後
[00:30:06.560 --> 00:30:08.760]  我們有一條片想播放
[00:30:08.760 --> 00:30:10.360]  我們一起祈禱
[00:30:11.360 --> 00:30:14.640]  天父我們感恩祢在我們當中
[00:30:14.640 --> 00:30:17.840]  其實我們知道
[00:30:17.840 --> 00:30:21.080]  祢創造我們這裡每一位
[00:30:21.080 --> 00:30:23.680]  都是祢的傑作
[00:30:23.680 --> 00:30:27.120]  都是很奇妙可畏的
[00:30:27.120 --> 00:30:30.200]  所以神父我求祢讓我們每一個
[00:30:30.200 --> 00:30:33.920]  都可以完全去抓緊
[00:30:33.920 --> 00:30:36.520]  祢給我們是祢兒女的身份
[00:30:36.520 --> 00:30:38.160]  是很珍貴的兒女
[00:30:38.160 --> 00:30:39.760]  是掌上明珠
[00:30:40.160 --> 00:30:42.360]  而我們不需要
[00:30:42.360 --> 00:30:44.360]  有一些東西是
[00:30:44.360 --> 00:30:47.960]  覺得是很刻意去改變自己
[00:30:47.960 --> 00:30:51.040]  因為我們知道祢是單單去愛我們
[00:30:51.040 --> 00:30:54.280]  我們未必需要去博取其他人的認同
[00:30:54.280 --> 00:30:57.280]  因為知道其實我們的自我價值
[00:30:57.280 --> 00:30:59.280]  是來自祢對我們的愛
[00:30:59.280 --> 00:31:00.960]  所以神父我求祢讓我們
[00:31:00.960 --> 00:31:03.720]  每一位在這裡都可以抓緊
[00:31:03.720 --> 00:31:05.520]  那麼重要的身份
[00:31:05.520 --> 00:31:07.040]  就是祢兒女的身份
[00:31:07.040 --> 00:31:10.640]  讓我們可以在生命裡面活出豐盛
