
[00:00:00.000 --> 00:00:02.000]  大家好,Shalom,平安
[00:28:33.000 --> 00:28:38.000]  其實最後的就是最令我們開心
[00:28:38.000 --> 00:28:39.000]  耶穌這樣說
[00:28:39.000 --> 00:28:42.000]  看啊,我天天與你們同在
[00:28:42.000 --> 00:28:46.000]  西代的終結多麼美好
[00:28:46.000 --> 00:28:48.000]  與主同在
[00:28:48.000 --> 00:28:50.000]  但是最重要的就是
[00:28:50.000 --> 00:28:52.000]  我們有沒有做到上面那幾件事
[00:28:52.000 --> 00:28:54.000]  我們有沒有呢?
[00:28:54.000 --> 00:28:57.000]  不知道大家日常生活裡
[00:28:57.000 --> 00:29:00.000]  有沒有人口說是基督徒
[00:29:00.000 --> 00:29:01.000]  應該這樣說
[00:29:01.000 --> 00:29:04.000]  不知道大家生活裡有沒有遇到一些
[00:29:04.000 --> 00:29:06.000]  說自己是基督徒
[00:29:06.000 --> 00:29:09.000]  但是做出來又不像基督徒呢?
[00:29:09.000 --> 00:29:14.000]  我自己最初信主的時候也有被人說過
[00:29:14.000 --> 00:29:17.000]  什麼你都是基督徒嗎?
[00:29:17.000 --> 00:29:21.000]  其實那一刻挺傷心的
[00:29:21.000 --> 00:29:26.000]  到今天的我,我也覺得很警醒
[00:29:26.000 --> 00:29:28.000]  我要很小心
[00:29:28.000 --> 00:29:30.000]  不可以這樣去得罪神
[00:29:30.000 --> 00:29:33.000]  因為我自己做的壞事
[00:29:33.000 --> 00:29:34.000]  我們要人知道
[00:29:34.000 --> 00:29:37.000]  一看我們,我們就是基督徒
[00:29:37.000 --> 00:29:41.000]  我們每次只是說自己是基督徒
[00:29:41.000 --> 00:29:45.000]  但是每次都是踩人、指人、說人
[00:29:45.000 --> 00:29:47.000]  這個是不是主耶穌基督教我們
[00:29:47.000 --> 00:29:49.000]  聖經教我們的呢?
[00:29:49.000 --> 00:29:52.000]  聖經教我們厚出恩言
[00:29:52.000 --> 00:29:53.000]  我們作為基督徒
[00:29:53.000 --> 00:29:56.000]  我們都需要去鼓勵人
[00:29:56.000 --> 00:29:58.000]  跟隨主
[00:29:58.000 --> 00:30:02.000]  去傳福音的
[00:30:02.000 --> 00:30:05.000]  是不是只靠牧師傳導人就夠了呢?
[00:30:05.000 --> 00:30:08.000]  或者是加上我們的信徒領袖
[00:30:08.000 --> 00:30:09.000]  是不是就夠了呢?
[00:30:09.000 --> 00:30:11.000]  是不夠的
[00:30:11.000 --> 00:30:13.000]  在這段經文來說
[00:30:13.000 --> 00:30:16.000]  主耶穌基督是吩咐我們所有人
[00:30:16.000 --> 00:30:20.000]  使萬民作我的門徒
[00:30:20.000 --> 00:30:22.000]  今天Carmen姐妹很好
[00:30:22.000 --> 00:30:24.000]  跟我們分享她的經歷
[00:30:24.000 --> 00:30:26.000]  你有沒有跟其他人分享
[00:30:26.000 --> 00:30:32.000]  你自己每天享受、領受的經歷呢?
[00:30:32.000 --> 00:30:34.000]  神愛我們
[00:30:34.000 --> 00:30:40.000]  我們不將神的榮耀歸還給神
[00:30:40.000 --> 00:30:42.000]  歸還給天父
[00:30:42.000 --> 00:30:47.000]  是不是就是我們規決了神的榮耀呢?
[00:30:47.000 --> 00:30:50.000]  這個值得我們去審思
[00:30:50.000 --> 00:30:52.000]  作為基督徒
[00:30:52.000 --> 00:30:55.000]  另外一方面就是我們是
[00:30:55.000 --> 00:30:59.000]  神的親善大師
[00:30:59.000 --> 00:31:01.000]  我們作為基督徒
[00:31:01.000 --> 00:31:04.000]  我們要讓人見到我們身上
[00:31:04.000 --> 00:31:08.000]  有基督徒的氣息
[00:31:08.000 --> 00:31:14.000]  我們要人見到我們身上有耶穌
[00:31:14.000 --> 00:31:16.000]  這次在25、26章
[00:31:16.000 --> 00:31:20.000]  我們會見到保羅擔起這個使命
[00:31:20.000 --> 00:31:25.000]  他向菲斯都、阿基伯、王和伯尼基
[00:31:25.000 --> 00:31:29.000]  講述耶穌給他的救恩
[00:31:29.000 --> 00:31:31.000]  甚至在26、27章
[00:31:31.000 --> 00:31:33.000]  他還挑戰阿基伯、王
[00:31:33.000 --> 00:31:37.000]  我知道你相信的
[00:31:37.000 --> 00:31:41.000]  說真的我都很怕那些權貴
[00:31:41.000 --> 00:31:45.000]  但是保羅卻給我一個很好的榜樣
[00:31:45.000 --> 00:31:46.000]  我們怕什麼呢?
[00:31:46.000 --> 00:31:49.000]  我們講的是真實的救恩
[00:31:49.000 --> 00:31:51.000]  這是真實的照明
[00:31:51.000 --> 00:31:52.000]  我們需要悔改
[00:31:52.000 --> 00:31:54.000]  每個人都需要
[00:31:54.000 --> 00:31:59.000]  我們有沒有好好傳福音給身邊的人呢?
[00:31:59.000 --> 00:32:02.000]  會不會說我們今天都不熟悉聖經
[00:32:02.000 --> 00:32:03.000]  怎麼去傳?
[00:32:03.000 --> 00:32:05.000]  不熟悉就多看一點
[00:32:05.000 --> 00:32:07.000]  我又不是小組組長
[00:32:07.000 --> 00:32:09.000]  我又不是信徒領袖
[00:32:09.000 --> 00:32:10.000]  我亦都不是牧師、不是傳道人
[00:32:10.000 --> 00:32:12.000]  這些不重要的
[00:32:12.000 --> 00:32:13.000]  這些只是身份
[00:32:13.000 --> 00:32:15.000]  最重要的身份是
[00:32:15.000 --> 00:32:16.000]  我們是基督徒
[00:32:16.000 --> 00:32:22.000]  我們就要做基督徒做的事
[00:32:22.000 --> 00:32:26.000]  我們的生命裏面
[00:32:26.000 --> 00:32:29.000]  我們有不同的工作崗位
[00:32:29.000 --> 00:32:31.000]  我們的家庭
[00:32:31.000 --> 00:32:33.000]  我們有很多很多的東西
[00:32:33.000 --> 00:32:36.000]  我們在我們這裏成為炎、成為光
[00:32:36.000 --> 00:32:40.000]  我們讓我們身邊的人知道我們是基督徒
[00:32:40.000 --> 00:32:42.000]  這是更加重要
[00:32:42.000 --> 00:32:46.000]  我們都要讓人去認識耶穌
[00:32:46.000 --> 00:32:50.000]  讓人的生命轉化
[00:32:50.000 --> 00:32:56.000]  我們的生命不在乎我們叫多少人去信主
[00:32:56.000 --> 00:33:00.000]  而是我們有沒有做到
[00:33:00.000 --> 00:33:02.000]  大家其實不用害怕
[00:33:02.000 --> 00:33:06.000]  神會和我們一起去同工
[00:33:06.000 --> 00:33:14.000]  在世上宣揚神的救恩、神的愛、神的同在
[00:33:14.000 --> 00:33:17.000]  就好像剛才的經文所說
[00:33:17.000 --> 00:33:20.000]  和我們一起,不用害怕
[00:33:20.000 --> 00:33:23.000]  我們行事為人要正直
[00:33:23.000 --> 00:33:26.000]  讓人見到我們都肅然起敬
[00:33:26.000 --> 00:33:29.000]  是一個基督徒
[00:33:29.000 --> 00:33:34.000]  現在疫情之下令我們都想起2003年
[00:33:34.000 --> 00:33:37.000]  有位基督徒的醫生
[00:33:37.000 --> 00:33:42.000]  他為人去寫命謝宇文醫生
[00:33:42.000 --> 00:33:47.000]  又令我想起武漢的一位醫生李文亮醫生
[00:33:47.000 --> 00:33:52.000]  作出警號
[00:33:52.000 --> 00:33:57.000]  又有新聞裏面我們都見到一位72歲的
[00:33:57.000 --> 00:34:00.000]  在意大利的老神父
[00:34:00.000 --> 00:34:04.000]  他為了見到一個年輕人沒有呼吸機
[00:34:04.000 --> 00:34:08.000]  他把自己的呼吸機給了這位年輕人
[00:34:08.000 --> 00:34:11.000]  去拯救這個年輕人
[00:34:11.000 --> 00:34:14.000]  我們見到這些人
[00:34:14.000 --> 00:34:17.000]  我們會形容他們為基督徒
[00:34:17.000 --> 00:34:20.000]  是基督徒的典範
[00:34:20.000 --> 00:34:23.000]  我們有沒有可以這樣去做呢?
[00:34:23.000 --> 00:34:28.000]  其實我們是不是要做牧者、醫生才可以呢?
[00:34:28.000 --> 00:34:30.000]  我們普通人能做到嗎?
[00:34:30.000 --> 00:34:34.000]  其實我們普通人都可以
[00:34:34.000 --> 00:34:36.000]  我身邊有一位姐妹
[00:34:36.000 --> 00:34:40.000]  她剛巧有一本
[00:34:40.000 --> 00:34:43.000]  《聖經故事》的繪本
[00:34:43.000 --> 00:34:46.000]  適合親自閱讀
[00:34:46.000 --> 00:34:52.000]  她見到隔壁屋有位小朋友
[00:34:52.000 --> 00:34:58.000]  一家父母、婆婆、奶奶都未信主
[00:34:58.000 --> 00:35:04.000]  她膽子粗粗就把這本繪本送給隔壁屋
[00:35:04.000 --> 00:35:06.000]  不需要多說
[00:35:06.000 --> 00:35:10.000]  因為這本書就是《聖經故事》
[00:35:10.000 --> 00:35:15.000]  不久後,奶奶就跟這位姐妹說
[00:35:15.000 --> 00:35:19.000]  你送給她的書真是很好
[00:35:19.000 --> 00:35:24.000]  我媳婦和孫子每天都看
[00:35:24.000 --> 00:35:27.000]  其實我們做了什麼呢?
[00:35:27.000 --> 00:35:31.000]  作為基督徒,我們只是把手上的東西
[00:35:31.000 --> 00:35:34.000]  跟別人分享
[00:35:34.000 --> 00:35:41.000]  把聖經的東西跟別人分享
[00:35:41.000 --> 00:35:43.000]  其實現在這個世界的疫情
[00:35:43.000 --> 00:35:50.000]  令我都想起出埃及記裏面的十災
[00:35:50.000 --> 00:35:54.000]  十災的重點不是災禍自己的本身
[00:35:54.000 --> 00:35:57.000]  災禍的確是很可怕
[00:35:57.000 --> 00:36:00.000]  我們都不想見
[00:36:00.000 --> 00:36:03.000]  但是這個災禍、十災
[00:36:03.000 --> 00:36:07.000]  其實是叫人去悔改
[00:36:07.000 --> 00:36:11.000]  叫人去悔改、歸向神
[00:36:11.000 --> 00:36:13.000]  我們有沒有把握這個機會
[00:36:13.000 --> 00:36:17.000]  跟我們身邊的人去傳福音?
[00:36:17.000 --> 00:36:21.000]  我作為一個牧者、傳道人
[00:36:21.000 --> 00:36:24.000]  我都很遺憾我爸爸未信主
[00:36:24.000 --> 00:36:27.000]  但是因為這個疫情
[00:36:27.000 --> 00:36:31.000]  我可以容易地跟爸爸打開話俠誌
[00:36:31.000 --> 00:36:34.000]  爸爸你要悔改,信耶穌
[00:36:34.000 --> 00:36:37.000]  信耶穌得永生
[00:36:37.000 --> 00:36:42.000]  其實我爸爸都是一個很堅定的人
[00:36:42.000 --> 00:36:45.000]  我最初跟他,都很多年前了
[00:36:45.000 --> 00:36:47.000]  我跟他說,我什麼都不信
[00:36:47.000 --> 00:36:50.000]  我只信自己,很決絕的
[00:36:50.000 --> 00:36:53.000]  但是現在這個時間
[00:36:53.000 --> 00:36:56.000]  我再跟他說的時間
[00:36:56.000 --> 00:36:58.000]  他跟我說,我想一下
[00:36:58.000 --> 00:37:03.000]  其實我真的有機會了
[00:37:03.000 --> 00:37:08.000]  我們跟我們身邊的人傳福音並不是容易
[00:37:08.000 --> 00:37:11.000]  尤其是家人,尤其是我們的長輩
[00:37:11.000 --> 00:37:14.000]  但是我們都不可以放棄
[00:37:14.000 --> 00:37:15.000]  作為一個好的見證
[00:37:15.000 --> 00:37:21.000]  我們都需要去分享神的愛
[00:37:21.000 --> 00:37:22.000]  弟兄姊妹
[00:37:22.000 --> 00:37:27.000]  我們今天有沒有做好我們基督徒的本分?
[00:37:27.000 --> 00:37:31.000]  我們有沒有呢?
[00:37:31.000 --> 00:37:34.000]  我最近在網上都看到
[00:37:34.000 --> 00:37:39.000]  有些問題走出來
[00:37:39.000 --> 00:37:45.000]  為何今天教會需要反省悔改?
[00:37:45.000 --> 00:37:46.000]  很有趣
[00:37:46.000 --> 00:37:51.000]  有太多的活動,太少的靈修
[00:37:51.000 --> 00:37:54.000]  太多的資訊,太少的讀經
[00:37:54.000 --> 00:37:59.000]  太多的上網,太少的圖告
[00:37:59.000 --> 00:38:04.000]  太多的聽道,太少的行道
[00:38:04.000 --> 00:38:05.000]  弟兄姊妹
[00:38:05.000 --> 00:38:10.000]  你是不是每個星期日回來聽道就OK呢?
[00:38:10.000 --> 00:38:13.000]  你有沒有行道呢?
[00:38:13.000 --> 00:38:16.000]  我們是不是經常上網
[00:38:16.000 --> 00:38:20.000]  多一點,少一點圖告呢?
[00:38:20.000 --> 00:38:24.000]  我們會不會看報紙,看新聞,看Facebook
[00:38:24.000 --> 00:38:27.000]  但是我們又很少去讀經呢?
[00:38:27.000 --> 00:38:30.000]  我們會不會有很多活動去參與
[00:38:30.000 --> 00:38:32.000]  甚至可能我們已經有疫情,我們去行山
[00:38:32.000 --> 00:38:37.000]  但是我們不會靜下來去靈修呢?
[00:38:37.000 --> 00:38:39.000]  我們都需要去想一想
[00:38:39.000 --> 00:38:46.000]  怎樣才算是一個真實的基督徒
[00:38:46.000 --> 00:38:51.000]  我們今天是不是一個真實的基督徒呢?
[00:38:51.000 --> 00:38:54.000]  我們有沒有真實的救恩?
[00:38:54.000 --> 00:38:58.000]  我們有沒有真實的照明?
[00:38:58.000 --> 00:39:03.000]  我們有沒有真實的悔改?
[00:39:03.000 --> 00:39:07.000]  因為來到這個教會裡面
[00:39:07.000 --> 00:39:13.000]  神是想見到一些不單單是敬拜祂的人
[00:39:13.000 --> 00:39:16.000]  而是走出祂真道的人
[00:39:16.000 --> 00:39:20.000]  如果今天主來到這裡
[00:39:20.000 --> 00:39:24.000]  雖然在座禮堂裡面其實沒有弟兄姊妹
[00:39:24.000 --> 00:39:31.000]  但是在我們影片後面的基督徒的你
[00:39:31.000 --> 00:39:34.000]  你會是一個怎樣的基督徒呢?
[00:39:34.000 --> 00:39:40.000]  你會不會願意為神活出你的照明呢?
[00:39:40.000 --> 00:39:44.000]  我們一起祈禱
[00:39:44.000 --> 00:39:49.000]  親愛的主,祢就是那位叫我們有生命
[00:39:49.000 --> 00:39:54.000]  可以和主在一起的主
[00:39:54.000 --> 00:40:00.000]  主啊,我們都很想成為一個真實的基督徒
[00:40:00.000 --> 00:40:03.000]  求祢幫助我們剛強壯膽
[00:40:03.000 --> 00:40:06.000]  和我們身邊的人去傳福音
[00:40:06.000 --> 00:40:09.000]  也活出祢給我們的照明
[00:40:09.000 --> 00:40:13.000]  就是讓我們能夠放膽去和人見證
[00:40:13.000 --> 00:40:15.000]  祢在我們身上的作為
[00:40:15.000 --> 00:40:19.000]  並不是來到這裡我們只是敬拜
[00:40:19.000 --> 00:40:23.000]  而是我們心靈誠實地去敬拜
[00:40:23.000 --> 00:40:25.000]  求主都幫助我們
[00:40:25.000 --> 00:40:27.000]  每天都能夠活出基督
[00:40:27.000 --> 00:40:32.000]  讓人見到我們身上有基督的香氣
[00:40:32.000 --> 00:40:35.000]  我們今天的禱告是奉主耶穌基督的名求
[00:40:35.000 --> 00:40:37.000]  阿們

