
[00:00:00.000 --> 00:00:10.000]  很感謝神我們又能夠聚在這裏來一起聽他的道。
[00:35:29.000 --> 00:35:35.000]  因爲是節日,很多的猶太人都要去耶路撒冷來過節。
[00:35:35.000 --> 00:35:41.000]  過節的,在街邊聽到人家在那邊吵吵鬧鬧的,
[00:35:41.000 --> 00:35:46.000]  看到有人在背十字架,就跟其他人一樣一起觀望。
[00:35:46.000 --> 00:35:52.000]  竟然被拉去背耶穌的十字架。
[00:35:52.000 --> 00:35:59.000]  但是你知不知道,這樣的一個經歷,不只是之後使他成了基督徒,
[00:35:59.000 --> 00:36:11.000]  還成了世界上唯一一個背耶穌十字架的人。
[00:36:11.000 --> 00:36:19.000]  今天你有機會去以色列,你一定會去到十字架的苦路。
[00:36:19.000 --> 00:36:31.000]  很多人都想用一種宗教體會的方式來經歷背十字架走那段路的感覺。
[00:36:31.000 --> 00:36:34.000]  在世界各地其實也有這樣的儀式,
[00:36:34.000 --> 00:36:42.000]  到了復活節,到了壽難節的時候,很多人背十字架去體驗。
[00:36:42.000 --> 00:36:49.000]  但是世界上只有一個人真的背過耶穌背的十字架,就是這個人。
[00:36:49.000 --> 00:36:58.000]  在你的人生的際遇裏面,有些時候看似不是你的計劃,
[00:36:58.000 --> 00:37:07.000]  突然間你要做一件你不想做的事情,把那個重擔背在自己身上。
[00:37:07.000 --> 00:37:14.000]  但是如果是主容許的,如果是主允許的,讓我們學會默然不語,
[00:37:14.000 --> 00:37:19.000]  讓我們學會去接受主你肯定有你自己的安排。
[00:37:19.000 --> 00:37:27.000]  當我們有這個心的時候,我們就會看見神蹟的發生。
[00:37:27.000 --> 00:37:33.000]  我們一起看多一次這段經文,我不知道你在一次讀這段經文的時候,
[00:37:33.000 --> 00:37:38.000]  你是不是能夠把剛纔你瞭解的讀進心裏呢?
[00:37:38.000 --> 00:37:42.000]  有一個古麗賴人西門,就是亞歷山大和盧浦的父親,
[00:37:42.000 --> 00:37:47.000]  從鄉下來經過那地方,他們就勉強他同去,
[00:37:47.000 --> 00:37:53.000]  好揹着耶穌的十字架,他們帶耶穌到了各個他地方,
[00:37:53.000 --> 00:37:58.000]  各他翻出來就是墮樓地,拿墨藥調和的酒給耶穌,
[00:37:58.000 --> 00:38:03.000]  他卻不受,於是將他釘在十字架,念究分他的衣服,
[00:38:03.000 --> 00:38:08.000]  看是誰得什麼,釘他在十字架一試,試出的時候,
[00:38:08.000 --> 00:38:12.000]  在上面有他的罪狀,寫的是猶太人的王,
[00:38:12.000 --> 00:38:17.000]  他們又把兩個強盜和他同釘十字架,一個在右邊,一個在左邊,
[00:38:17.000 --> 00:38:22.000]  這就應了經上的話說,他被列在罪犯之中。
[00:38:22.000 --> 00:38:25.000]  你是否明白主對你的愛呢?親愛的弟兄姐妹,
[00:38:25.000 --> 00:38:30.000]  他爲你做了什麼呢?他爲你經歷了這一切,
[00:38:30.000 --> 00:38:38.000]  這一切的這一切,不要讓你的信仰變成宗教的形式,
[00:38:38.000 --> 00:38:41.000]  不然的話你只是很努力的想要做一個好人,
[00:38:41.000 --> 00:38:48.000]  我邀請你跟我一樣學習,先把耶穌的愛放在我們的生命裏面,
[00:38:48.000 --> 00:38:50.000]  怎麼樣把耶穌的愛放在我們的生命裏面呢?
[00:38:50.000 --> 00:38:55.000]  就是清清楚楚的讓聖經告訴我們,他爲我們做了什麼,
[00:38:55.000 --> 00:39:00.000]  反覆的晝夜思想,一次這樣的真理進入你的心,
[00:39:00.000 --> 00:39:03.000]  你不再變成一個膚淺的基督徒,
[00:39:03.000 --> 00:39:10.000]  你的生命是有根有基,有基督的犧牲,成爲你永遠的基礎,
[00:39:10.000 --> 00:39:14.000]  你才能夠成爲一個真正的,真正愛主的門徒,
[00:39:14.000 --> 00:39:19.000]  你的愛是因爲他先愛你,那你怎麼了解他先愛你,
[00:39:19.000 --> 00:39:26.000]  是因爲聖經告訴我們,我們要一起來唱首詩歌爲了愛,
[00:39:26.000 --> 00:39:30.000]  爲了愛他來到世界上,爲我們犧牲丁十字架,
[00:39:30.000 --> 00:39:35.000]  使我們的心有盼望,我們一起來唱首詩歌爲了愛。
[00:39:35.000 --> 00:39:43.000]  爲了愛他來到世界上,
[00:39:43.000 --> 00:39:53.000]  離開準歸天,變成人的羊,
[00:39:53.000 --> 00:40:01.000]  爲了愛猶太爲故鄉,
[00:40:01.000 --> 00:40:11.000]  與父是朋友,父親是母家,
[00:40:11.000 --> 00:40:20.000]  爲了愛耶穌來到這地方,
[00:40:20.000 --> 00:40:28.000]  給我新生命,自由和理想,
[00:40:28.000 --> 00:40:36.000]  爲了愛他背丁十字架,
[00:40:36.000 --> 00:40:45.000]  他的愛使我心有盼望,
[00:40:45.000 --> 00:40:49.000]  我們一起同心禱告,主我們感謝禰讚美禰,
[00:40:49.000 --> 00:40:59.000]  主我們永遠都真的是不要只是流於一種很表面的認識禰爲我們的犧牲,
[00:40:59.000 --> 00:41:03.000]  我們求禰讓禰的話語進入我們的生命,
[00:41:03.000 --> 00:41:07.000]  使我們真的明白禰有多愛我們,
[00:41:07.000 --> 00:41:12.000]  主我們願意在禰面前來承認禰是我們的主,
[00:41:12.000 --> 00:41:15.000]  我們願意在禰面前認罪悔改,
[00:41:15.000 --> 00:41:18.000]  主啊我承認我是一個罪人,
[00:41:18.000 --> 00:41:22.000]  主啊我承認我是不完美的,
[00:41:22.000 --> 00:41:24.000]  我承認我需要救贖,
[00:41:24.000 --> 00:41:28.000]  主啊我真的是需要這個救贖,求禰救贖我,
[00:41:28.000 --> 00:41:33.000]  我要打開我的心門,我要邀請耶穌進入我的生命,
[00:41:33.000 --> 00:41:39.000]  做我個人的救主,主啊請禰進入我的生命來愛我,
[00:41:39.000 --> 00:41:44.000]  感謝禰讚美禰,禱告奉主耶穌基督的聖明祈求,
[00:41:44.000 --> 00:41:45.000]  Amen。
