
[00:00:00.000 --> 00:00:20.000]  臨近封面的「臨近封面」詩詞
[00:24:21.000 --> 00:24:26.000]  大家是分工有條有理去做的
[00:24:26.000 --> 00:24:27.000]  另外這幅圖
[00:24:27.000 --> 00:24:31.000]  多謝上次Jenny傳導她預備的時候
[00:24:31.000 --> 00:24:36.000]  她就將一些中文字都加進去
[00:24:36.000 --> 00:24:39.000]  前面這裡是摩西亞倫
[00:24:39.000 --> 00:24:40.000]  在東邊
[00:24:40.000 --> 00:24:42.000]  會幕的東邊
[00:24:42.000 --> 00:24:44.000]  南邊這個哥核族
[00:24:44.000 --> 00:24:46.000]  接著米拉利族
[00:24:46.000 --> 00:24:49.000]  接著上面這個米拉利族在北邊
[00:24:49.000 --> 00:24:55.000]  左邊那個就是這個基格遜
[00:24:55.000 --> 00:25:02.000]  我們在這個圖跡你看完之後
[00:25:02.000 --> 00:25:04.000]  還有起碼你有一個這樣的印象
[00:25:04.000 --> 00:25:07.000]  其他那12個宗族在哪裡
[00:25:07.000 --> 00:25:09.000]  就再在外圍
[00:25:09.000 --> 00:25:10.000]  外圍
[00:25:10.000 --> 00:25:15.000]  你看到猶大、西布倫這些
[00:25:15.000 --> 00:25:22.000]  圍住每個方向都有三個的支派
[00:25:22.000 --> 00:25:25.000]  抽起了利美這個支派
[00:25:25.000 --> 00:25:27.000]  你說剩下11個支派
[00:25:27.000 --> 00:25:28.000]  為什麼有12個支派
[00:25:28.000 --> 00:25:30.000]  因為約瑟他們兩個兒子
[00:25:30.000 --> 00:25:33.000]  馬拿西和爾法蓮
[00:25:33.000 --> 00:25:38.000]  就在這個圖的西邊
[00:25:38.000 --> 00:25:40.000]  爾法蓮、馬拿西在那裡
[00:25:40.000 --> 00:25:43.000]  所以圖表是很清楚
[00:25:43.000 --> 00:25:48.000]  給我們有一個視覺化
[00:25:48.000 --> 00:25:50.000]  我們起碼很實景的
[00:25:50.000 --> 00:25:52.000]  你知道整個場景是這樣
[00:25:52.000 --> 00:25:54.000]  不過你現在看下去
[00:25:54.000 --> 00:25:56.000]  就好像一個範圍表達了
[00:25:56.000 --> 00:25:58.000]  但其實一個維園都不夠
[00:25:58.000 --> 00:26:00.000]  這裡你說幾十萬
[00:26:00.000 --> 00:26:03.000]  說200多萬人
[00:26:03.000 --> 00:26:05.000]  大家明白嗎
[00:26:05.000 --> 00:26:08.000]  那個範圍很大
[00:26:08.000 --> 00:26:10.000]  我們再看下去第四個段落
[00:26:10.000 --> 00:26:13.000]  利美人是代替投生的
[00:26:13.000 --> 00:26:15.000]  並且用贖價補足的
[00:26:15.000 --> 00:26:19.000]  多出來的273這些投生
[00:26:19.000 --> 00:26:22.000]  頭一個月以上以色列投生的
[00:26:22.000 --> 00:26:24.000]  這些男性
[00:26:24.000 --> 00:26:29.000]  是一共有22,273人
[00:26:29.000 --> 00:26:33.000]  而利美人只有22,000人
[00:26:33.000 --> 00:26:35.000]  但上帝就吩咐他們
[00:26:35.000 --> 00:26:37.000]  必須要補償
[00:26:37.000 --> 00:26:39.000]  將這些贖價
[00:26:39.000 --> 00:26:42.000]  是每人五個赦赫勒
[00:26:42.000 --> 00:26:43.000]  五個赦赫勒
[00:26:43.000 --> 00:26:46.000]  就是代表著半年的工資
[00:26:46.000 --> 00:26:48.000]  五年的工資
[00:26:48.000 --> 00:26:50.000]  絕對不少
[00:26:50.000 --> 00:26:54.000]  這裡說一共273乘5
[00:26:54.000 --> 00:26:58.000]  是1365赦赫勒
[00:26:58.000 --> 00:27:01.000]  換言之這裡有800多人的工資
[00:27:01.000 --> 00:27:02.000]  全年的工資
[00:27:02.000 --> 00:27:04.000]  所以是有代價的
[00:27:04.000 --> 00:27:07.000]  但這個代價為什麼他們要付呢
[00:27:07.000 --> 00:27:09.000]  他們付的就是表明
[00:27:09.000 --> 00:27:12.000]  一方面他們是進行上帝的吩咐
[00:27:12.000 --> 00:27:15.000]  另一方面是表達了
[00:27:15.000 --> 00:27:21.000]  這一班原屬於龜爻惟勝的投生長子
[00:27:21.000 --> 00:27:23.000]  他們是被買俗的
[00:27:23.000 --> 00:27:24.000]  他們被買俗背後
[00:27:24.000 --> 00:27:28.000]  就是羔羊補血的代價
[00:27:28.000 --> 00:27:30.000]  這個是預表著
[00:27:30.000 --> 00:27:33.000]  今天我們每一個能夠侍奉神的人
[00:27:33.000 --> 00:27:36.000]  我們今天能夠去敬拜
[00:27:36.000 --> 00:27:38.000]  跟隨神的人
[00:27:38.000 --> 00:27:41.000]  我們每一個都是被神所買俗的
[00:27:41.000 --> 00:27:43.000]  他的兒女
[00:27:43.000 --> 00:27:47.000]  故此我們今天有沒有真正尊主為聖
[00:27:47.000 --> 00:27:49.000]  尊神為大呢
[00:27:49.000 --> 00:27:50.000]  這個很重要
[00:27:50.000 --> 00:27:52.000]  所以今天現代教會
[00:27:52.000 --> 00:27:55.000]  我們試一下想幾樣東西
[00:27:55.000 --> 00:27:56.000]  停一停想一想
[00:27:56.000 --> 00:27:57.000]  第一方面
[00:27:57.000 --> 00:28:01.000]  信徒都是神的祭司
[00:28:01.000 --> 00:28:04.000]  好像今天師班和我們唱出這首歌
[00:28:04.000 --> 00:28:05.000]  人算神魔
[00:28:05.000 --> 00:28:08.000]  我們雖然只不過好像微塵
[00:28:08.000 --> 00:28:13.000]  但是當我們舉頭望見神的指頭所造的天
[00:28:13.000 --> 00:28:15.000]  一切的星宿和月亮
[00:28:15.000 --> 00:28:18.000]  這個宏偉的宇宙背後
[00:28:18.000 --> 00:28:22.000]  竟然是一個慕眉不至愛我們的神
[00:28:22.000 --> 00:28:24.000]  神買俗了我們
[00:28:24.000 --> 00:28:26.000]  我們被他揀選
[00:28:26.000 --> 00:28:29.000]  我們的身份
[00:28:29.000 --> 00:28:31.000]  我們要明白我們的身份
[00:28:31.000 --> 00:28:33.000]  我們是君尊的祭司
[00:28:33.000 --> 00:28:36.000]  我們要侍奉神
[00:28:36.000 --> 00:28:41.000]  祭司是神和人之間一個代禱者
[00:28:41.000 --> 00:28:45.000]  我們今天要彼此來代禱服侍
[00:28:45.000 --> 00:28:49.000]  和我們今天也要為這個世界去祈禱
[00:28:49.000 --> 00:28:51.000]  求神保守
[00:28:51.000 --> 00:28:54.000]  雖然今天這個世代是亂亂的
[00:28:54.000 --> 00:28:56.000]  但是我們有責任
[00:28:56.000 --> 00:28:59.000]  要將我們的下一代的下一代
[00:28:59.000 --> 00:29:01.000]  我們的兒女和我們的兒孫
[00:29:01.000 --> 00:29:05.000]  我們要帶領他們去認識神的話
[00:29:05.000 --> 00:29:09.000]  好讓他們能夠照著上帝的心意去生活
[00:29:09.000 --> 00:29:15.000]  這些是我們彰顯他自己是萬王之王
[00:29:15.000 --> 00:29:17.000]  我是君尊的祭司
[00:29:17.000 --> 00:29:19.000]  我們都是神聖的角度
[00:29:19.000 --> 00:29:22.000]  所以呼召我們的上帝是聖潔的
[00:29:22.000 --> 00:29:23.000]  我們是屬於他的
[00:29:23.000 --> 00:29:25.000]  而我們只有一個目的
[00:29:25.000 --> 00:29:28.000]  我們的人生最高的一個目的
[00:29:28.000 --> 00:29:34.000]  就是要宣揚那照我們出黑暗入奇妙光明者的美德
[00:29:34.000 --> 00:29:37.000]  人在我們身上是看見主耶穌
[00:29:37.000 --> 00:29:39.000]  祂的榮美
[00:29:39.000 --> 00:29:43.000]  我們今天每一個樹立在神的面前
[00:29:43.000 --> 00:29:46.000]  活在這個社會裏面的神的兒女
[00:29:46.000 --> 00:29:48.000]  無論我們身處何方
[00:29:48.000 --> 00:29:51.000]  無論我們今天工作的崗位如何
[00:29:51.000 --> 00:29:54.000]  你今天你的目的
[00:29:54.000 --> 00:29:59.000]  就是要彰顯上帝這一份救贖我們那份的美善
[00:29:59.000 --> 00:30:01.000]  所以今天我們侍奉神的人
[00:30:01.000 --> 00:30:04.000]  我們有沒有這份聖潔的態度和心態呢
[00:30:04.000 --> 00:30:06.000]  我們千萬不要隨便
[00:30:06.000 --> 00:30:08.000]  我們要謹慎
[00:30:08.000 --> 00:30:12.000]  今天這個世界真的很恐怖
[00:30:12.000 --> 00:30:14.000]  很恐怖的一件事
[00:30:14.000 --> 00:30:17.000]  我昨晚晚堂有提到
[00:30:17.000 --> 00:30:21.000]  就是AI發展一日千里
[00:30:21.000 --> 00:30:25.000]  其實我在COVID的時間
[00:30:25.000 --> 00:30:27.000]  大概二、三年的時候
[00:30:27.000 --> 00:30:33.000]  我已經說到這個AI的出現是會很迅速的
[00:30:33.000 --> 00:30:36.000]  我們已經可以說
[00:30:36.000 --> 00:30:39.000]  我們在接下來的五年
[00:30:39.000 --> 00:30:43.000]  其實全世界的生活模式有很多的改變
[00:30:43.000 --> 00:30:48.000]  這個改變我昨天早上收到一個群組
[00:30:48.000 --> 00:30:54.000]  你知道有些群組很喜歡發一些很有趣的訊息
[00:30:54.000 --> 00:30:56.000]  那個訊息是什麼呢
[00:30:56.000 --> 00:30:59.000]  我看完的時候一定是假的
[00:30:59.000 --> 00:31:01.000]  但假得來是很真
[00:31:01.000 --> 00:31:04.000]  簡直是AI生成的
[00:31:04.000 --> 00:31:07.000]  下面有一個註腳說明是AI生成的
[00:31:07.000 --> 00:31:12.000]  那個男主角就是他在旺角拍
[00:31:12.000 --> 00:31:18.000]  他身邊出現的人物包括張國榮、梅艷芳
[00:31:18.000 --> 00:31:20.000]  這些死人都復活了
[00:31:20.000 --> 00:31:25.000]  然後就是80年代的四大天王
[00:31:25.000 --> 00:31:32.000]  郭富城、黎明、劉德華
[00:31:32.000 --> 00:31:33.000]  全部都有
[00:31:33.000 --> 00:31:36.000]  張學友全部都在那裡
[00:31:36.000 --> 00:31:38.000]  這個是誰來的
[00:31:38.000 --> 00:31:41.000]  這個男主角沒有人認識他
[00:31:41.000 --> 00:31:42.000]  只是普通一個人
[00:31:42.000 --> 00:31:45.000]  不過他就放進去給AI
[00:31:45.000 --> 00:31:47.000]  叫AI幫我生成
[00:31:47.000 --> 00:31:52.000]  把80年代香港的出名歌星叫出來
[00:31:52.000 --> 00:31:53.000]  就和我在一起
[00:31:53.000 --> 00:31:55.000]  就在旺角街頭
[00:31:55.000 --> 00:31:57.000]  好像街頭表演
[00:31:57.000 --> 00:31:59.000]  不過他沒有唱
[00:31:59.000 --> 00:32:02.000]  我看完的時候做得真的很逼真
[00:32:02.000 --> 00:32:04.000]  很真
[00:32:04.000 --> 00:32:10.000]  那個背景是80年代香港旺角的那些霓虹光管
[00:32:10.000 --> 00:32:12.000]  都在那裡
[00:32:12.000 --> 00:32:15.000]  真的很厲害
[00:32:15.000 --> 00:32:17.000]  我有一個圖片
[00:32:17.000 --> 00:32:21.000]  說到特朗普去了北極
[00:32:21.000 --> 00:32:23.000]  去了格陵蘭
[00:32:23.000 --> 00:32:25.000]  他去到那裡就發覺
[00:32:25.000 --> 00:32:27.000]  這個Greenland是這樣的
[00:32:27.000 --> 00:32:28.000]  這麼多雪
[00:32:28.000 --> 00:32:30.000]  Greenland不是Green的
[00:32:30.000 --> 00:32:32.000]  是Snow
[00:32:32.000 --> 00:32:36.000]  原來歡迎你的就是那些北極熊
[00:32:36.000 --> 00:32:39.000]  抱了他進去帳幕
[00:32:39.000 --> 00:32:41.000]  當然都是假的
[00:32:41.000 --> 00:32:43.000]  一看就知道這些是假的
[00:32:43.000 --> 00:32:46.000]  但問題是今天為什麼這麼假的東西
[00:32:46.000 --> 00:32:49.000]  竟然有網上情緣
[00:32:49.000 --> 00:32:52.000]  有一些中年婦人
[00:32:52.000 --> 00:32:54.000]  甚至老年的婦人
[00:32:54.000 --> 00:32:59.000]  都甘願獻金錢
[00:32:59.000 --> 00:33:01.000]  被人騙了自己
[00:33:01.000 --> 00:33:05.000]  幾百萬幾千萬都被人這樣騙
[00:33:05.000 --> 00:33:06.000]  聽姐妹
[00:33:06.000 --> 00:33:09.000]  今天我們是活在一個這樣的世代
[00:33:09.000 --> 00:33:12.000]  將假的變成真的
[00:33:12.000 --> 00:33:15.000]  這是反映什麼
[00:33:15.000 --> 00:33:18.000]  現代人心靈裡有很多空虛
[00:33:18.000 --> 00:33:20.000]  很多覺得我需要被愛
[00:33:20.000 --> 00:33:21.000]  被接納
[00:33:21.000 --> 00:33:22.000]  被尊重
[00:33:22.000 --> 00:33:25.000]  有很多老人家都覺得
[00:33:25.000 --> 00:33:29.000]  為什麼子女只謀著我那副身家呢
[00:33:29.000 --> 00:33:32.000]  所以他一早就要立好為足
[00:33:32.000 --> 00:33:34.000]  免得死了的時候
[00:33:34.000 --> 00:33:37.000]  不知道家產會搞到家重屋弊
[00:33:37.000 --> 00:33:40.000]  今天我們要看第二方面
[00:33:40.000 --> 00:33:44.000]  投生和贖銀的贖神的觀念
[00:33:44.000 --> 00:33:46.000]  投生的全屬於神
[00:33:46.000 --> 00:33:47.000]  利美人也是
[00:33:47.000 --> 00:33:49.000]  今天新約的眾信徒
[00:33:49.000 --> 00:33:53.000]  我們是主用最高的贖價賣贖我們
[00:33:53.000 --> 00:33:55.000]  保羅在《江唔多前書》
[00:33:55.000 --> 00:33:57.000]  講到這一段經文
[00:33:57.000 --> 00:34:00.000]  你的身體是聖靈所居住的
[00:34:00.000 --> 00:34:02.000]  聖靈是從神而來的
[00:34:02.000 --> 00:34:03.000]  你不是屬於自己的
[00:34:03.000 --> 00:34:05.000]  你是神用重價買來
[00:34:05.000 --> 00:34:07.000]  就是主耶穌為我們死
[00:34:07.000 --> 00:34:09.000]  所付的是最高的代價
[00:34:09.000 --> 00:34:13.000]  所以你要透過這個身體去榮耀神
[00:34:13.000 --> 00:34:16.000]  這個背景就是當時他們
[00:34:16.000 --> 00:34:18.000]  這個已忽所的教會
[00:34:18.000 --> 00:34:22.000]  他們那種在神廟裡拜神
[00:34:22.000 --> 00:34:24.000]  那種淫亂
[00:34:24.000 --> 00:34:26.000]  淫亂到一個地步
[00:34:26.000 --> 00:34:28.000]  每一個廟裡面有那些妙技
[00:34:28.000 --> 00:34:31.000]  那些女人那些妙技
[00:34:31.000 --> 00:34:35.000]  一邊給那些男士進去
[00:34:35.000 --> 00:34:37.000]  是在供奉那些神像
[00:34:37.000 --> 00:34:41.000]  但同時間給他們放縱自己的肉體
[00:34:41.000 --> 00:34:44.000]  是有那些所謂性交易
[00:34:44.000 --> 00:34:48.000]  那些所謂肉體上的歡愉
[00:34:48.000 --> 00:34:50.000]  短暫的快樂
[00:34:50.000 --> 00:34:53.000]  但這種是上帝所憎惡的
[00:34:53.000 --> 00:34:59.000]  他說你用身體來去行這些的行淫
[00:34:59.000 --> 00:35:01.000]  上帝說你知不知道
[00:35:01.000 --> 00:35:03.000]  你這個身體是聖靈的殿
[00:35:03.000 --> 00:35:08.000]  我們有沒有將我們這個身體獻上當作活祭
[00:35:08.000 --> 00:35:12.000]  我們今天所有的一切都是完全是屬於主的
[00:35:12.000 --> 00:35:14.000]  我們需要想一想
[00:35:14.000 --> 00:35:16.000]  我們在神的閣裡面
[00:35:16.000 --> 00:35:18.000]  我們怎樣擺上
[00:35:18.000 --> 00:35:20.000]  除了你自己之外
[00:35:20.000 --> 00:35:22.000]  今天我們的兒女我們的兒孫
[00:35:22.000 --> 00:35:24.000]  完全都是屬於主的
[00:35:24.000 --> 00:35:26.000]  今天我們的所有的金錢
[00:35:26.000 --> 00:35:27.000]  我們的財綱
[00:35:27.000 --> 00:35:29.000]  我們的時間
[00:35:29.000 --> 00:35:31.000]  都完全是屬於主的
[00:35:31.000 --> 00:35:34.000]  我們要有這個分別為性之外
[00:35:34.000 --> 00:35:36.000]  我們還要想一想
[00:35:36.000 --> 00:35:40.000]  我們怎樣將我們在神裡面所領受的
[00:35:40.000 --> 00:35:43.000]  各方面的資源和恩典
[00:35:43.000 --> 00:35:47.000]  我們要好好投資在神的閣裡面去擺上
[00:35:47.000 --> 00:35:49.000]  目的都是只有一個
[00:35:49.000 --> 00:35:51.000]  為了這個福音大使命
[00:35:51.000 --> 00:35:53.000]  叫人信主
[00:35:53.000 --> 00:35:56.000]  叫人建立做主喜悅的門徒
[00:35:56.000 --> 00:35:59.000]  這個就是地上的教會
[00:35:59.000 --> 00:36:03.000]  不能夠偏離的一個宗旨
[00:36:03.000 --> 00:36:04.000]  這個宗旨很重要
[00:36:04.000 --> 00:36:06.000]  最後第三方面
[00:36:06.000 --> 00:36:08.000]  教會各牧區各部門
[00:36:08.000 --> 00:36:10.000]  這些的分工
[00:36:10.000 --> 00:36:12.000]  雖然是分工
[00:36:12.000 --> 00:36:14.000]  我們要合一敬拜
[00:36:14.000 --> 00:36:16.000]  就好像利美那三個兒子
[00:36:16.000 --> 00:36:17.000]  他們的宗族
[00:36:17.000 --> 00:36:20.000]  很多人他們負責不同的會幕
[00:36:20.000 --> 00:36:21.000]  各盡其職
[00:36:21.000 --> 00:36:24.000]  但他對神傳言忠心敬畏
[00:36:24.000 --> 00:36:27.000]  他們不需要結黨
[00:36:27.000 --> 00:36:29.000]  不需要去比較
[00:36:29.000 --> 00:36:31.000]  不需要說為什麼你這麼疏忽
[00:36:31.000 --> 00:36:36.000]  你只是負責聖所裡頭的陳設餅
[00:36:36.000 --> 00:36:38.000]  你為什麼只負責這些
[00:36:38.000 --> 00:36:41.000]  我們要打理會幕的墨紙
[00:36:41.000 --> 00:36:44.000]  那些萬紙很重的
[00:36:44.000 --> 00:36:46.000]  那些整理是很
[00:36:46.000 --> 00:36:49.000]  這個就很比今天在教會裡面
[00:36:49.000 --> 00:36:50.000]  有人在台前
[00:36:50.000 --> 00:36:52.000]  有人在台後
[00:36:52.000 --> 00:36:57.000]  有人在一些搬台搬椅的東西
[00:36:57.000 --> 00:36:59.000]  但有人是專門做輔導
[00:36:59.000 --> 00:37:00.000]  專門做教導
[00:37:00.000 --> 00:37:02.000]  專門做講道
[00:37:02.000 --> 00:37:03.000]  各盡其職
[00:37:03.000 --> 00:37:05.000]  因為我們大家都有不同的職能
[00:37:05.000 --> 00:37:08.000]  不同的侍奉的崗位
[00:37:08.000 --> 00:37:10.000]  為的也都是只有一個
[00:37:10.000 --> 00:37:15.000]  為了要成就上帝的大使命
[00:37:15.000 --> 00:37:17.000]  透過地上的教會
[00:37:17.000 --> 00:37:19.000]  彰顯祂的榮耀
[00:37:19.000 --> 00:37:22.000]  當人真的這樣來合一
[00:37:22.000 --> 00:37:24.000]  我們去敬拜侍奉
[00:37:24.000 --> 00:37:27.000]  我們知道今天耶穌基督住在
[00:37:27.000 --> 00:37:30.000]  祂的兒女的心中
[00:37:30.000 --> 00:37:31.000]  大家以祂為首
[00:37:31.000 --> 00:37:35.000]  尊祂的名為至高至盛
[00:37:35.000 --> 00:37:39.000]  而最後我們更加要想到
[00:37:39.000 --> 00:37:42.000]  今天教睦同工和長執之間
[00:37:42.000 --> 00:37:45.000]  這些的配搭服侍都是一樣
[00:37:45.000 --> 00:37:49.000]  一班有上帝呼召的牧者傳道人
[00:37:49.000 --> 00:37:51.000]  我們是蒙召
[00:37:51.000 --> 00:37:55.000]  全時間去服侍上帝
[00:37:55.000 --> 00:37:57.000]  但另外有一批是信徒領袖
[00:37:57.000 --> 00:38:01.000]  他們有他們的工作或者專業
[00:38:01.000 --> 00:38:03.000]  但他們都因為愛神的緣故
[00:38:03.000 --> 00:38:05.000]  甚至有些人去讀了神學
[00:38:05.000 --> 00:38:07.000]  不過他讀完神學都沒有感動
[00:38:07.000 --> 00:38:09.000]  去呼召做傳道人
[00:38:09.000 --> 00:38:10.000]  不要緊
[00:38:10.000 --> 00:38:12.000]  這個就是隨著時代的轉變
[00:38:12.000 --> 00:38:14.000]  但我們彼此是有尊重
[00:38:14.000 --> 00:38:16.000]  播道會的體制是很好的
[00:38:16.000 --> 00:38:17.000]  很平衡的
[00:38:17.000 --> 00:38:19.000]  我雖然是你們的堂主任
[00:38:19.000 --> 00:38:21.000]  但我並非一言堂的領袖
[00:38:21.000 --> 00:38:25.000]  我必須是要來通過
[00:38:25.000 --> 00:38:26.000]  在這個制度裏面
[00:38:26.000 --> 00:38:28.000]  我是帶領那個屬靈的帶領
[00:38:28.000 --> 00:38:32.000]  但在行政上事務上很多東西
[00:38:32.000 --> 00:38:34.000]  是需要執事會的主席
[00:38:34.000 --> 00:38:35.000]  和我一起同工的
[00:38:35.000 --> 00:38:39.000]  我們大家彼此互相協作
[00:38:39.000 --> 00:38:43.000]  我是要帶領我的團隊教睦同工團隊
[00:38:43.000 --> 00:38:45.000]  整個辦公室的團隊
[00:38:45.000 --> 00:38:47.000]  有行政主任等人
[00:38:47.000 --> 00:38:48.000]  我們分工
[00:38:48.000 --> 00:38:51.000]  我們有不同的各個部門
[00:38:51.000 --> 00:38:52.000]  不同的目區
[00:38:52.000 --> 00:38:54.000]  在這個協作的過程
[00:38:54.000 --> 00:38:56.000]  是需要大家學習合一
[00:38:56.000 --> 00:38:59.000]  彼此互相相愛
[00:38:59.000 --> 00:39:01.000]  每年教會的主題
[00:39:01.000 --> 00:39:05.000]  我是會有祈禱和心思熟慮之後
[00:39:05.000 --> 00:39:07.000]  我提出這個建議
[00:39:07.000 --> 00:39:09.000]  先給教睦同工團隊
[00:39:09.000 --> 00:39:10.000]  我們去磋商
[00:39:10.000 --> 00:39:12.000]  大家一起去擁抱
[00:39:12.000 --> 00:39:13.000]  這個意象
[00:39:13.000 --> 00:39:14.000]  我們過去這兩年
[00:39:14.000 --> 00:39:17.000]  為什麼有門女這件事出現
[00:39:17.000 --> 00:39:19.000]  都是因為這樣的緣故
[00:39:19.000 --> 00:39:21.000]  我們看見教會前行
[00:39:21.000 --> 00:39:24.000]  我們需要繼續去成長
[00:39:24.000 --> 00:39:25.000]  去承托住
[00:39:25.000 --> 00:39:27.000]  跨代同行這個理念的話
[00:39:27.000 --> 00:39:30.000]  我們要每一個服事的弟兄姊妹
[00:39:30.000 --> 00:39:33.000]  有一個很穩陣的屬靈根基
[00:39:33.000 --> 00:39:37.000]  這個必須是要透過門女
[00:39:37.000 --> 00:39:38.000]  門女的意思就是
[00:39:38.000 --> 00:39:41.000]  學習做主的門徒一個旅程
[00:39:41.000 --> 00:39:46.000]  不是一個三個月
[00:39:46.000 --> 00:39:49.000]  或者很短暫的課程
[00:39:49.000 --> 00:39:51.000]  而是兩年時間
[00:39:51.000 --> 00:39:52.000]  每天我們的靈修
[00:39:52.000 --> 00:39:55.000]  我們在小組裡彼此分享
[00:39:55.000 --> 00:39:56.000]  我們有掙扎
[00:39:56.000 --> 00:39:58.000]  我們有需要
[00:39:58.000 --> 00:40:00.000]  我們可以彼此代禱
[00:40:00.000 --> 00:40:02.000]  是很好的一件事
[00:40:02.000 --> 00:40:04.000]  我已經參加了一年多
[00:40:04.000 --> 00:40:05.000]  起初我去年的時候
[00:40:05.000 --> 00:40:06.000]  有同工叫我說
[00:40:06.000 --> 00:40:09.000]  牧師你要退休了
[00:40:09.000 --> 00:40:11.000]  當時我都看一看
[00:40:11.000 --> 00:40:13.000]  因為當時我以為
[00:40:13.000 --> 00:40:17.000]  我以為真的今年的六月就退休了
[00:40:17.000 --> 00:40:19.000]  但都退不了
[00:40:19.000 --> 00:40:20.000]  等到今年年尾
[00:40:20.000 --> 00:40:21.000]  原來剛剛好
[00:40:21.000 --> 00:40:23.000]  神的時間就剛好
[00:40:23.000 --> 00:40:24.000]  我今年十一月
[00:40:24.000 --> 00:40:25.000]  如果沒有意外
[00:40:25.000 --> 00:40:27.000]  可以畢業了
[00:40:27.000 --> 00:40:29.000]  所以其實很好
[00:40:29.000 --> 00:40:30.000]  我當時為什麼決定
[00:40:30.000 --> 00:40:32.000]  我都一定要參加這個門女
[00:40:32.000 --> 00:40:34.000]  如果叫我同工去參加
[00:40:34.000 --> 00:40:36.000]  我自己不參加的時候
[00:40:36.000 --> 00:40:38.000]  那怎麼辦
[00:40:38.000 --> 00:40:40.000]  你都不知道那種樂趣
[00:40:40.000 --> 00:40:42.000]  和那種福氣
[00:40:42.000 --> 00:40:45.000]  你只是旁觀者
[00:40:45.000 --> 00:40:47.000]  我鼓勵我的同工
[00:40:47.000 --> 00:40:49.000]  我的執事
[00:40:49.000 --> 00:40:50.000]  一起去下水的時候
[00:40:50.000 --> 00:40:53.000]  我自己和他們一起游水
[00:40:53.000 --> 00:40:54.000]  明白嗎
[00:40:54.000 --> 00:40:57.000]  就好像下場打球一樣
[00:40:57.000 --> 00:40:58.000]  所以我感謝神
[00:40:58.000 --> 00:41:01.000]  我看到這件事是很美好
[00:41:01.000 --> 00:41:04.000]  我們要彰顯會眾
[00:41:04.000 --> 00:41:07.000]  播道會的體制是兩頭馬車
[00:41:07.000 --> 00:41:10.000]  堂主任和執事會主席
[00:41:10.000 --> 00:41:13.000]  帶領大家一起前行
[00:41:13.000 --> 00:41:15.000]  我們彼此一起協作
[00:41:15.000 --> 00:41:16.000]  互相監察
[00:41:16.000 --> 00:41:17.000]  彼此有提醒
[00:41:17.000 --> 00:41:18.000]  有督責
[00:41:18.000 --> 00:41:19.000]  有勸勉
[00:41:19.000 --> 00:41:25.000]  所以我們每年都會有360度的評估
[00:41:25.000 --> 00:41:28.000]  我十年前做你們的堂主任的時候
[00:41:28.000 --> 00:41:29.000]  執事會主席問我
[00:41:29.000 --> 00:41:33.000]  林牧師你繼續在這個評估的制度裡面嗎
[00:41:33.000 --> 00:41:34.000]  我說當然要
[00:41:34.000 --> 00:41:35.000]  你不要把我拔出來
[00:41:35.000 --> 00:41:38.000]  因為我必須要聽到
[00:41:38.000 --> 00:41:40.000]  在每年我的服事裡面
[00:41:40.000 --> 00:41:43.000]  我有哪些地方是有缺失的話
[00:41:43.000 --> 00:41:44.000]  我需要聽到
[00:41:44.000 --> 00:41:45.000]  我要聽見
[00:41:45.000 --> 00:41:46.000]  我要改進
[00:41:46.000 --> 00:41:49.000]  這個就必須有謙卑的心
[00:41:49.000 --> 00:41:52.000]  不是你坐在哪個崗位裡面
[00:41:52.000 --> 00:41:55.000]  你就當你自己是凌駕那個制度
[00:41:55.000 --> 00:41:58.000]  沒有任何一個人可以凌駕
[00:41:58.000 --> 00:42:00.000]  在所謂法律面前
[00:42:00.000 --> 00:42:02.000]  人人平等
[00:42:02.000 --> 00:42:07.000]  我們今天教會有這個很好的體制
[00:42:07.000 --> 00:42:12.000]  就是要讓大家彼此去高舉榮耀我們這個上帝
[00:42:12.000 --> 00:42:17.000]  信徒領袖和一班蒙神呼召揀選的牧師傳道
[00:42:17.000 --> 00:42:21.000]  是帶領會眾一起合一敬拜侍奉神
[00:42:21.000 --> 00:42:24.000]  我們是要將新約裡頭的
[00:42:24.000 --> 00:42:26.000]  我們這位主耶穌耳脈內利
[00:42:26.000 --> 00:42:29.000]  是高舉得著榮耀
[00:42:29.000 --> 00:42:31.000]  他今天已經住在哪裡
[00:42:31.000 --> 00:42:33.000]  主耶穌今天住在哪裡
[00:42:33.000 --> 00:42:36.000]  住在我們每一個人心裡頭
[00:42:36.000 --> 00:42:40.000]  他當然都住在我們港福家裡面
[00:42:40.000 --> 00:42:44.000]  但不只是這個聖殿的那個眼鏡裡面
[00:42:44.000 --> 00:42:47.000]  他住在我們今天每一個人生命裡頭
[00:42:47.000 --> 00:42:48.000]  這個軟件裡面
[00:42:48.000 --> 00:42:49.000]  這個重要
[00:42:49.000 --> 00:42:52.000]  你今天心裡是不是有這一份的柔軟
[00:42:52.000 --> 00:42:56.000]  下一堂我會再仔細講
[00:42:56.000 --> 00:42:58.000]  利未這三個家族
[00:42:58.000 --> 00:42:59.000]  他們那種分工
[00:42:59.000 --> 00:43:01.000]  還有怎樣協助
[00:43:01.000 --> 00:43:04.000]  這個是值得我們好好深思
[00:43:04.000 --> 00:43:07.000]  還有去反省應用的
[00:43:07.000 --> 00:43:08.000]  求主幫助我們
