
[00:00:00.000 --> 00:00:02.000]  各位頂尖的朋友 早安
[00:19:33.860 --> 00:19:36.100]  亦都是因為這個緣故
[00:19:36.100 --> 00:19:38.500]  第二 所有求問的人
[00:19:38.500 --> 00:19:42.380]  就要完全馴服 完全地執行
[00:19:42.380 --> 00:19:46.980]  我們見到經文用了很多動詞
[00:19:46.980 --> 00:19:51.180]  去形容他如何吩咐以色列人執行
[00:19:51.180 --> 00:19:53.980]  包括執行 謹守遵行等等
[00:19:53.980 --> 00:19:56.380]  如果不是 會怎樣
[00:19:56.380 --> 00:19:58.580]  再一起讀產述詞
[00:19:58.580 --> 00:20:01.380]  若有人擅自行事
[00:20:01.380 --> 00:20:03.980]  不聽從那士立在耶和華
[00:20:03.980 --> 00:20:06.580]  你神那裡侍奉的祭司
[00:20:06.580 --> 00:20:08.780]  或不聽從審判官
[00:20:08.780 --> 00:20:11.380]  那人就要處死
[00:20:11.380 --> 00:20:13.980]  他們要被處死
[00:20:13.980 --> 00:20:17.180]  這個刑罰是否相當之嚴重
[00:20:17.180 --> 00:20:20.580]  基本上等同於犯了拜偶像的罪
[00:20:20.580 --> 00:20:25.380]  而且這個不單止是對以色列百姓
[00:20:25.380 --> 00:20:26.780]  一個很嚴重的警告
[00:20:26.780 --> 00:20:29.980]  同樣對於所有司法官員
[00:20:29.980 --> 00:20:32.580]  所有祭司一個很嚴重的警告
[00:20:32.580 --> 00:20:36.980]  因為他們是代表著全國不公不義的事情
[00:20:36.980 --> 00:20:38.980]  他們要為那些事情去把關
[00:20:38.980 --> 00:20:41.980]  因為他們手上擁有
[00:20:41.980 --> 00:20:44.380]  掌管別人生死的權力
[00:20:44.380 --> 00:20:47.380]  可以說權力越大 責任越大
[00:20:47.380 --> 00:20:52.380]  不過我們同樣要問一個問題
[00:20:52.380 --> 00:20:56.780]  究竟上帝的心意 上帝的目的是什麼
[00:20:56.780 --> 00:20:59.180]  我們看到藍色字
[00:20:59.180 --> 00:21:02.180]  由始至終 上帝的目的
[00:21:02.180 --> 00:21:05.780]  是要把我從以色列中除掉
[00:21:05.780 --> 00:21:08.980]  大家能夠看到
[00:21:08.980 --> 00:21:12.580]  上帝是何等看重他子民的聖潔
[00:21:12.580 --> 00:21:18.580]  一有人沒有完全遵守這些祭司和審判官的判決
[00:21:18.580 --> 00:21:20.980]  百姓就要把這個人處決
[00:21:20.980 --> 00:21:24.580]  以至整個群體的罪能夠除掉
[00:21:24.580 --> 00:21:28.780]  原來把罪除掉所涵蓋的
[00:21:28.780 --> 00:21:30.980]  不單單是個人的層面
[00:21:30.980 --> 00:21:33.380]  亦都是整個群體的層面
[00:21:33.380 --> 00:21:35.180]  不單單是敬拜方面
[00:21:35.180 --> 00:21:36.980]  我們和上帝的關係
[00:21:36.980 --> 00:21:39.980]  亦都是和人與人之間的關係
[00:21:39.980 --> 00:21:45.180]  那些罪惡 糾紛 所有的衝突
[00:21:45.180 --> 00:21:49.180]  都是要除掉
[00:21:49.180 --> 00:21:54.180]  讓我們很快看完最後一個部分
[00:21:54.180 --> 00:21:56.180]  就是立王的指示
[00:21:56.180 --> 00:21:59.180]  我再次邀請大家一起讀14 15節
[00:21:59.180 --> 00:22:00.580]  預備起
[00:22:00.580 --> 00:22:04.380]  你到了耶和華你神所賜你的地
[00:22:04.380 --> 00:22:07.780]  得了那地居住在其中的時候
[00:22:07.780 --> 00:22:10.980]  若說我要立王治理我
[00:22:10.980 --> 00:22:14.580]  將我四為所有的國家一樣
[00:22:14.580 --> 00:22:19.780]  你一定要立耶和華你神所斬選的人為你的王
[00:22:19.780 --> 00:22:23.380]  要從你弟兄中立一人為你的王
[00:22:23.380 --> 00:22:27.380]  不可立你弟兄以外的外邦人治理你
[00:22:28.980 --> 00:22:30.580]  這段話告訴我們什麼
[00:22:30.580 --> 00:22:32.780]  不單止上帝的指紋
[00:22:32.780 --> 00:22:36.980]  要和神和人的關係中除掉惡
[00:22:36.980 --> 00:22:40.580]  同樣面對一個領袖來說
[00:22:40.580 --> 00:22:42.580]  對於一個領袖 屬靈領袖來說
[00:22:42.580 --> 00:22:46.580]  這個更加是責無旁貸
[00:22:46.580 --> 00:22:48.180]  首先我們要知道的是
[00:22:48.180 --> 00:22:52.380]  其實立王根本不是上帝本來的心意
[00:22:52.380 --> 00:22:55.380]  更加不會是強制的要求
[00:22:55.380 --> 00:22:59.980]  因為由始至終上帝自己就是以色列人的王
[00:22:59.980 --> 00:23:01.580]  不過諷刺的是
[00:23:01.580 --> 00:23:04.580]  當他們來到耶和華所賜的地
[00:23:04.580 --> 00:23:09.780]  卻要求一個耶和華以外的人會作王
[00:23:09.780 --> 00:23:12.580]  但是上帝卻很體貼他們的軟弱
[00:23:12.580 --> 00:23:15.980]  知道當他們進到迦南地的時候
[00:23:15.980 --> 00:23:18.780]  會受其他周圍的人的影響
[00:23:18.780 --> 00:23:22.380]  以至他們說我要立王治理他
[00:23:22.380 --> 00:23:25.980]  將我四處所有的國家一樣
[00:23:25.980 --> 00:23:31.180]  所以我們可以說這個條例是上帝所允許的條例
[00:23:31.180 --> 00:23:34.380]  那麼這個王需要有什麼條件呢
[00:23:34.380 --> 00:23:37.180]  讓我們一起讀15節的經文
[00:23:37.180 --> 00:23:38.380]  預備起
[00:23:38.380 --> 00:23:40.780]  你一定要立耶和華
[00:23:40.780 --> 00:23:44.180]  你神所揀選的人為你的王
[00:23:44.180 --> 00:23:47.780]  要從你弟兄中立一人為你的王
[00:23:47.780 --> 00:23:52.780]  不可立你弟兄以外的外邦人治理你
[00:23:52.780 --> 00:23:55.780]  在這15節裡面我們看到兩件事
[00:23:55.780 --> 00:23:58.780]  第一這個王需要由上帝所揀選
[00:23:58.780 --> 00:24:02.180]  也就是說不是由百姓所揀選的
[00:24:02.180 --> 00:24:03.780]  而更重要的是第二點
[00:24:03.780 --> 00:24:06.580]  他必須是上帝的指紋
[00:24:06.580 --> 00:24:10.780]  也就是要信耶穌的要信主的
[00:24:10.780 --> 00:24:15.180]  要從你弟兄中中弟兄人中立一人為你的王
[00:24:15.180 --> 00:24:19.780]  不可立你弟兄以外的外邦人治理你
[00:24:19.780 --> 00:24:21.180]  大家可以想像
[00:24:21.180 --> 00:24:26.980]  上帝為了這個王定了很高的屬靈道德標準
[00:24:26.980 --> 00:24:30.380]  因為唯有這樣的王才不會帶來百姓
[00:24:30.380 --> 00:24:32.380]  帶來上帝
[00:24:32.380 --> 00:24:35.980]  但他們離開上帝是一個很嚴重的事
[00:24:35.980 --> 00:24:39.780]  而在18至20節也都告訴我們
[00:24:39.780 --> 00:24:43.180]  一個王不是要來做一個哲學家
[00:24:43.180 --> 00:24:44.380]  好像柏拉圖一樣
[00:24:44.380 --> 00:24:46.580]  也不是要做一個政治家
[00:24:46.580 --> 00:24:50.180]  他卻是要抄寫摩西律法
[00:24:50.180 --> 00:24:54.380]  虛心的研讀並且謹守進行
[00:24:54.380 --> 00:24:57.380]  免得他的心向弟兄高傲
[00:24:57.380 --> 00:25:02.780]  偏離了這個紅神和他納約的上帝
[00:25:02.780 --> 00:25:03.980]  我想我們都知道
[00:25:03.980 --> 00:25:07.780]  作為國家的領袖或者屬靈的領袖
[00:25:07.780 --> 00:25:11.380]  上帝對他們的要求只會更加大
[00:25:11.380 --> 00:25:13.780]  同樣我們更加知道
[00:25:13.780 --> 00:25:16.380]  或者上帝更加知道
[00:25:16.380 --> 00:25:20.380]  有更多的東西可以誘惑這些王去犯罪
[00:25:20.380 --> 00:25:23.980]  屬靈的領袖也都可能會受誘惑去犯罪
[00:25:23.980 --> 00:25:27.180]  就好像這裡的17字這樣說
[00:25:27.180 --> 00:25:29.980]  此時王不可為自己加添馬匹
[00:25:29.980 --> 00:25:33.180]  也不可加添馬匹使百姓回埃及去
[00:25:33.180 --> 00:25:35.180]  因爲耶和華曾對你們說
[00:25:35.180 --> 00:25:37.180]  不可再回那條路去
[00:25:37.180 --> 00:25:39.580]  王不可為自己多納菲賓
[00:25:39.580 --> 00:25:41.380]  免得他的心偏離
[00:25:41.380 --> 00:25:44.380]  也不可為自己多積金銀
[00:25:44.380 --> 00:25:49.580]  馬匹 菲賓 金銀
[00:25:49.580 --> 00:25:51.980]  爲什麽會是這三樣東西呢
[00:25:51.980 --> 00:25:56.580]  原來這三樣東西正正是代表一個國家的國防
[00:25:56.580 --> 00:26:00.980]  軍事力量 外交 和經濟的力量
[00:26:00.980 --> 00:26:01.980]  看一下這張
[00:26:01.980 --> 00:26:05.380]  馬匹是在說打仗的實力
[00:26:05.380 --> 00:26:09.780]  一個個的菲賓是在說一場場的政治婚姻
[00:26:09.780 --> 00:26:13.780]  而金銀更加是代表著財富
[00:26:13.780 --> 00:26:15.780]  財富
[00:26:15.780 --> 00:26:17.780]  我們可能會覺得很奇怪
[00:26:17.780 --> 00:26:21.380]  一個皇帝又怎麽樣不去爭取以上的事情
[00:26:21.380 --> 00:26:24.780]  來鞏固國位 爬擴張版圖
[00:26:24.780 --> 00:26:27.780]  究竟這是什麽道理呢
[00:26:27.780 --> 00:26:30.580]  我想說對一些外族的君王來說
[00:26:30.580 --> 00:26:32.580]  這一切都是很正常的
[00:26:32.580 --> 00:26:37.380]  原來是因爲上帝要他的子民知道
[00:26:37.380 --> 00:26:41.380]  一個國家的強弱與否不是在乎這一切的東西
[00:26:41.380 --> 00:26:44.380]  不是在乎權力 地位 財富等等
[00:26:44.380 --> 00:26:48.380]  而是在乎上帝的同在和祝福
[00:26:48.380 --> 00:26:52.380]  說到尾 以色列的皇帝最重要的職責是什麽
[00:26:52.380 --> 00:26:55.380]  就是認識上帝 並且按照律法
[00:26:55.380 --> 00:26:58.180]  去將上帝的公義行出來
[00:26:58.180 --> 00:27:02.580]  以致他的心不會偏離去跟隨那些外邦女子
[00:27:02.580 --> 00:27:06.980]  去受誘惑 去敬拜別的神
[00:27:06.980 --> 00:27:10.580]  而可惜的是 當我們看回以色列人後來的歷史
[00:27:10.580 --> 00:27:14.380]  只不過隔了兩代人的光景
[00:27:14.380 --> 00:27:18.180]  以色列人已經完全忘記以上的指示
[00:27:18.180 --> 00:27:21.980]  也忘記了聖潔是什麽一回事
[00:27:21.980 --> 00:27:28.780]  即使最聰明的索羅梅王也無可倖免
[00:27:28.780 --> 00:27:30.580]  而到了以來的年代
[00:27:30.580 --> 00:27:34.980]  國家的俗齡司法制度都已經敗壞到那個地步
[00:27:34.980 --> 00:27:39.780]  即使那些在聖所侍奉的人都會不認識上帝
[00:27:39.780 --> 00:27:44.780]  而後來的君王也都在信仰上跟異教聯合
[00:27:44.780 --> 00:27:47.980]  以致整個以色列變得支離破碎
[00:27:47.980 --> 00:27:51.180]  最終被滅國
[00:27:51.180 --> 00:27:53.580]  今天在《生命記》的17章
[00:27:53.580 --> 00:27:56.980]  他告訴我們一件事
[00:27:56.980 --> 00:28:00.580]  我們看得見身為君王領袖
[00:28:00.580 --> 00:28:03.380]  當然有很大的責任
[00:28:03.380 --> 00:28:10.180]  審判官等等的司法機關也是責無旁貸
[00:28:10.180 --> 00:28:12.580]  但是其實撇除這一切
[00:28:12.580 --> 00:28:18.580]  那班以色列百姓依然有他們的責任
[00:28:18.580 --> 00:28:20.180]  或者他們也不想的
[00:28:20.180 --> 00:28:23.780]  但是不知不覺在14節那一句
[00:28:23.780 --> 00:28:25.980]  我要立王治理我
[00:28:25.980 --> 00:28:29.380]  將我四處所有的國家一樣
[00:28:29.380 --> 00:28:31.580]  竟然會成為他們的心魔
[00:28:31.580 --> 00:28:34.380]  又成為他們的絆腳石
[00:28:34.380 --> 00:28:36.580]  就是單單因為一句話
[00:28:36.580 --> 00:28:39.980]  將我四處所有的國家一樣
[00:28:39.980 --> 00:28:42.980]  讓他們渴想一個王去管治他們
[00:28:42.980 --> 00:28:47.780]  誰不知這個王卻是會大大地克制他們
[00:28:47.780 --> 00:28:51.580]  甚至帶他們最終離開上帝
[00:28:51.580 --> 00:28:54.780]  將我四處所有的國家一樣
[00:28:54.780 --> 00:28:57.380]  叫他們去跟隨其他的偶像
[00:28:57.380 --> 00:29:01.780]  好像剛才我們提及的敬拜的禁令
[00:29:01.780 --> 00:29:04.180]  同樣我們今天也要小心
[00:29:04.180 --> 00:29:07.780]  被四周的文化或者價值觀所影響
[00:29:07.780 --> 00:29:09.380]  叫上帝的信仰
[00:29:09.380 --> 00:29:13.180]  基督的信仰為基督的信仰帶來很多雜質
[00:29:13.180 --> 00:29:16.580]  讓我們的信仰變得世俗化
[00:29:16.580 --> 00:29:23.780]  而這個正是把握除掉的其中一個應用
[00:29:23.780 --> 00:29:28.180]  什麼是四周的文化和價值觀呢?
[00:29:28.180 --> 00:29:31.180]  我想最後跟大家分享一個片段
[00:29:31.180 --> 00:29:36.780]  我記得當年我仍然是一個黃毛小子的時候
[00:29:36.780 --> 00:29:38.980]  我當時在英國讀書
[00:29:38.980 --> 00:29:40.980]  最終留了十年
[00:29:40.980 --> 00:29:45.580]  我剛剛在英國讀完教育出來工作
[00:29:45.580 --> 00:29:51.180]  結果膽子粗粗地去了一間英國的中學
[00:29:51.180 --> 00:29:52.780]  去教書
[00:29:52.780 --> 00:29:55.180]  其實也不錯
[00:29:55.180 --> 00:29:56.980]  薪水也很好
[00:29:56.980 --> 00:30:00.980]  又可以獲取一些工作的經驗
[00:30:00.980 --> 00:30:02.180]  不過在另一方面
[00:30:02.180 --> 00:30:03.780]  當我們進去的時候
[00:30:03.780 --> 00:30:08.180]  我就發現真的很困難
[00:30:08.180 --> 00:30:09.780]  每天只能睡幾個小時
[00:30:09.780 --> 00:30:12.580]  大家都知道要預備教案
[00:30:12.580 --> 00:30:15.980]  有時候要預備很多IT的東西
[00:30:15.980 --> 00:30:21.380]  因為每一課甚至要預備三個不同的級別的教案
[00:30:21.380 --> 00:30:24.380]  有些是聰明的要預備多一點
[00:30:24.380 --> 00:30:27.380]  有些不太聰明的又要預備另一份
[00:30:27.380 --> 00:30:29.180]  每天都是這樣
[00:30:29.180 --> 00:30:32.780]  週末就要預備下一個星期
[00:30:32.780 --> 00:30:35.980]  另一方面那些學生又很活躍
[00:30:35.980 --> 00:30:38.380]  大家明白活躍的意思
[00:30:38.380 --> 00:30:41.180]  他們對數學
[00:30:41.180 --> 00:30:42.580]  我當時教數學
[00:30:42.580 --> 00:30:44.780]  就不是很感興趣
[00:30:44.780 --> 00:30:46.580]  有時候進去課室的時候
[00:30:46.580 --> 00:30:50.580]  我就感覺到好像彈耳鈴被人丟掉
[00:30:50.580 --> 00:30:51.780]  像獅子坑一樣
[00:30:51.780 --> 00:30:54.380]  有時候真的很誇張
[00:30:54.380 --> 00:30:56.180]  弟兄姊妹立刻在想
[00:30:56.180 --> 00:30:57.580]  傳導你沒事吧
[00:30:57.580 --> 00:30:59.780]  有沒有這麼誇張呢
[00:30:59.780 --> 00:31:02.580]  不過當時為了工作的緣故
[00:31:02.580 --> 00:31:04.580]  當然咬緊牙關
[00:31:04.580 --> 00:31:06.780]  甚至我有個想法
[00:31:06.780 --> 00:31:10.180]  就是我現在為上帝去服侍
[00:31:10.180 --> 00:31:13.780]  我為上帝承受苦難
[00:31:13.780 --> 00:31:15.980]  這麼偉大
[00:31:15.980 --> 00:31:18.780]  到了最後又發生什麼事呢
[00:31:18.780 --> 00:31:21.180]  當時我做了一年都不夠
[00:31:21.180 --> 00:31:26.980]  然後我就經歷人生第一個失業的經歷
[00:31:26.980 --> 00:31:30.380]  就是沒有同學繼續續約
[00:31:30.380 --> 00:31:32.980]  有很多原因他們會說
[00:31:32.980 --> 00:31:35.180]  當時我當然不開心
[00:31:35.180 --> 00:31:36.780]  因為我盡了力
[00:31:36.780 --> 00:31:39.180]  我問上帝為什麼會發生這些事
[00:31:39.180 --> 00:31:42.780]  如果我這麼盡忠去服侍你的時候
[00:31:42.780 --> 00:31:47.380]  為什麼會發生這些事情
[00:31:47.380 --> 00:31:51.380]  原來當我靜下來去想這件事的時候
[00:31:51.380 --> 00:31:52.780]  上帝提醒我
[00:31:52.780 --> 00:31:54.980]  原來不知不覺間
[00:31:54.980 --> 00:31:59.980]  那些所謂的周遭的價值觀在影響我
[00:31:59.980 --> 00:32:01.780]  很想好像其他人一樣
[00:32:01.780 --> 00:32:03.580]  有個好工作
[00:32:03.580 --> 00:32:07.780]  拿到一些外國能夠工作的經驗
[00:32:07.780 --> 00:32:09.180]  甚至上帝提醒我
[00:32:09.180 --> 00:32:12.180]  原來這個是出自一些驕傲
[00:32:12.180 --> 00:32:15.180]  嘩 我能夠在外國教書
[00:32:15.180 --> 00:32:17.580]  有多少人可以是這樣
[00:32:17.580 --> 00:32:19.180]  上帝親自提醒我
[00:32:19.180 --> 00:32:20.780]  原來我不知不覺間
[00:32:20.780 --> 00:32:23.780]  就受了很多其他的影響
[00:32:23.780 --> 00:32:25.780]  要聰明 要好
[00:32:25.780 --> 00:32:28.580]  不要被人看低
[00:32:28.580 --> 00:32:32.980]  我不是單單說一些行為
[00:32:32.980 --> 00:32:36.180]  當時我的想法可能很純粹
[00:32:36.180 --> 00:32:39.180]  我要求上帝或是我想上帝祝福我
[00:32:39.180 --> 00:32:41.180]  因為我這麼努力
[00:32:41.180 --> 00:32:46.180]  因為我當這個是一個侍奉
[00:32:46.180 --> 00:32:50.780]  有時候這些惡的確不是大奸大惡的行為
[00:32:50.780 --> 00:32:53.380]  很想努力保住這份工作
[00:32:53.380 --> 00:32:56.380]  我就接受不到上帝將它拿走
[00:32:56.380 --> 00:32:57.780]  沒有可能的
[00:32:57.780 --> 00:33:00.580]  這個不是上帝的作為
[00:33:00.580 --> 00:33:02.980]  當然這樣說
[00:33:02.980 --> 00:33:05.380]  我相信我不是要在大家面前說
[00:33:05.380 --> 00:33:07.980]  我經歷了什麼痛苦 經歷了什麼苦難
[00:33:07.980 --> 00:33:10.180]  不是 我知道大家都是同樣
[00:33:10.180 --> 00:33:13.780]  工作很辛苦 大家都是很盡力
[00:33:13.780 --> 00:33:14.780]  不過想說的是
[00:33:14.780 --> 00:33:18.980]  原來一些扭曲了的價值觀
[00:33:18.980 --> 00:33:21.780]  有時候連我們自己都不知道
[00:33:21.780 --> 00:33:27.380]  但卻又甜而蜜化地慢慢改變我們
[00:33:27.380 --> 00:33:29.780]  最後我想和大家分享一段經文
[00:33:29.780 --> 00:33:32.980]  這個後來成為了我一個很大的提醒
[00:33:32.980 --> 00:33:36.180]  成為了一個很大的勉勵
[00:33:36.180 --> 00:33:39.380]  亦成為我人生一個很大的提醒
[00:33:39.380 --> 00:33:42.380]  讓我們一起讀最後一節的經文
[00:33:42.380 --> 00:33:44.380]  23-24節
[00:33:44.380 --> 00:33:46.380]  他這樣說的 一起讀 預備起
[00:33:46.380 --> 00:33:50.780]  神啊 求祢監察我 知道我的心思
[00:33:50.780 --> 00:33:53.780]  思念我 知道我的意念
[00:33:53.780 --> 00:33:57.380]  看我在我裡面有什麼惡行沒有
[00:33:57.380 --> 00:34:01.780]  引導我走永生的道路
[00:34:01.780 --> 00:34:05.580]  沒錯 生命記其實正正在提醒我們
[00:34:05.580 --> 00:34:08.380]  我們原來不單止要在敬拜的事上
[00:34:08.380 --> 00:34:11.380]  即是和神的關係要除掉惡行
[00:34:11.380 --> 00:34:13.380]  同樣我們和人的關係
[00:34:13.380 --> 00:34:17.380]  亦都要保持正直 除掉當中的惡
[00:34:17.380 --> 00:34:19.380]  同樣第三樣東西
[00:34:19.380 --> 00:34:23.380]  我們同樣要小心我們被周遭的文化
[00:34:23.380 --> 00:34:25.380]  那些價值觀所影響
[00:34:25.380 --> 00:34:27.380]  這些有時候我們都不知道
[00:34:27.380 --> 00:34:32.380]  但上帝在這裡 或者大衛在這裡提醒我們
[00:34:32.380 --> 00:34:35.980]  要我們不斷地去求神去監察我們
[00:34:35.980 --> 00:34:39.380]  不斷地去讓神知道我們的意念
[00:34:39.380 --> 00:34:41.380]  去試煉我們
[00:34:41.380 --> 00:34:45.380]  原來這是上帝的一個美好的心意
[00:34:45.380 --> 00:34:46.380]  當我們回望的時候
[00:34:46.380 --> 00:34:48.380]  我們就發現上帝的美好
[00:34:48.380 --> 00:34:52.380]  所以今天我經歷過那件事之後
[00:34:52.380 --> 00:34:56.380]  我就放下了很多對自己 對上帝的苦毒
[00:34:56.380 --> 00:35:01.380]  因為上帝仍然在我心裡 仍然在動功
[00:35:01.380 --> 00:35:03.380]  所以相信如果我沒有那個經歷
[00:35:03.380 --> 00:35:05.380]  我相信我今天都不會站在這裡
[00:35:05.380 --> 00:35:10.780]  我只會繼續為了教育 或者為了在英國忙碌
[00:35:10.780 --> 00:35:12.780]  亦都不會回來後來讀了神學
[00:35:12.780 --> 00:35:15.780]  很快想和大家分享這個片段
[00:35:15.780 --> 00:35:17.780]  是想見證上帝的作為
[00:35:17.780 --> 00:35:21.780]  自己的軟弱能夠成為一個講道的例子
[00:35:21.780 --> 00:35:23.780]  我都是沒有想過的
[00:35:23.780 --> 00:35:25.780]  不過願上帝都祝福大家
[00:35:25.780 --> 00:35:27.780]  我們一起祈禱
[00:35:27.780 --> 00:35:33.780]  天父在這個早晨 我們來到你面前
[00:35:33.780 --> 00:35:35.780]  我們先去感謝 讚美你
[00:35:35.780 --> 00:35:38.780]  藉著今天的經文 藉著生命紀十七章
[00:35:38.780 --> 00:35:40.780]  你提醒我們
[00:35:40.780 --> 00:35:42.780]  我們不單止要在敬拜的事上
[00:35:42.780 --> 00:35:47.780]  要全心全意 要除掉當中的惡
[00:35:47.780 --> 00:35:51.780]  在人的關係上 我們都要保持正直
[00:35:51.780 --> 00:35:55.780]  除掉那些惡行 除掉那些掙扎
[00:35:55.780 --> 00:35:57.780]  同樣你提醒我們
[00:35:57.780 --> 00:36:02.780]  亦都要小心受到周遭的文化 價值觀的影響
[00:36:02.780 --> 00:36:05.780]  天父在這些影響的背後
[00:36:05.780 --> 00:36:07.780]  有時候我們都是不想的
[00:36:07.780 --> 00:36:09.780]  有時候我們想都沒有想過
[00:36:09.780 --> 00:36:13.780]  但你卻親自的 藉著我們的經歷
[00:36:13.780 --> 00:36:19.780]  藉著我們所聽的 身邊人的經歷
[00:36:19.780 --> 00:36:20.780]  你提醒我們
[00:36:20.780 --> 00:36:23.780]  主要我們要不斷的去親近你
[00:36:23.780 --> 00:36:26.780]  去追隨基督 要遠離罪惡
[00:36:26.780 --> 00:36:28.780]  主要是願你去幫助我們
[00:36:28.780 --> 00:36:31.780]  藉著這個早晨 我們聽到這個道的時候
[00:36:31.780 --> 00:36:34.780]  能夠真的應用在我們的生命當中
[00:36:34.780 --> 00:36:38.780]  讓我們每一個都能夠經歷到生命的改變
[00:36:38.780 --> 00:36:39.780]  生命不再一樣
[00:36:39.780 --> 00:36:41.780]  我們這樣同心祈禱
[00:36:41.780 --> 00:36:43.780]  奉你主耶穌基督得勝的名字祈求
[00:36:43.780 --> 00:36:45.780]  阿門 願主祝福大家
[00:36:45.780 --> 00:36:47.780]  多謝大家

