
[00:00:00.000 --> 00:00:09.000]  今天我們來到預苦期的第四個禮拜日
[00:27:22.000 --> 00:27:25.000]  今早到晚上的為你祈求
[00:27:25.000 --> 00:27:29.000]  萬國的心,咱所有的主
[00:27:29.000 --> 00:27:35.000]  萬丈出在每個人的懷裡
[00:27:35.000 --> 00:27:50.000]  (音樂)
[00:27:50.000 --> 00:27:52.000]  我們先聽到這裡
[00:27:52.000 --> 00:27:57.000]  因為他會繼續唱烏克蘭的文字
[00:27:57.000 --> 00:28:02.000]  我覺得這個,當我看到的時候,為什麼會這麼感動呢?
[00:28:02.000 --> 00:28:07.000]  雖然他剛才有一個日期,標明著去年的十二月
[00:28:07.000 --> 00:28:11.000]  或者他未經歷到打仗等等的事情
[00:28:11.000 --> 00:28:14.000]  或者他可能聽到一些打仗的風聲
[00:28:14.000 --> 00:28:18.000]  不過我感受到,在掙扎的裡面
[00:28:18.000 --> 00:28:23.000]  在困難的日子,仍然去到信靠上帝
[00:28:23.000 --> 00:28:26.000]  對於今天我們看回這個片
[00:28:26.000 --> 00:28:30.000]  說他更加的真實,更加的感動
[00:28:30.000 --> 00:28:36.000]  當然他們要學一個我們中國人的文字
[00:28:36.000 --> 00:28:38.000]  其實相對也會更加的困難
[00:28:38.000 --> 00:28:42.000]  他可能咬字不清,但他卻仍然去到讚美
[00:28:42.000 --> 00:28:46.000]  確實在我們的人生裏面,很多的風浪
[00:28:46.000 --> 00:28:51.000]  很多我們意想不到的困難挑戰,會突然之間出現
[00:28:51.000 --> 00:28:54.000]  就好像剛剛我們也無法控制得到
[00:28:54.000 --> 00:28:59.000]  剛才的網絡,或者有什麼原因會跳出去
[00:28:59.000 --> 00:29:05.000]  但是我們卻可以去選擇去跟隨,我們跟隨的對象
[00:29:05.000 --> 00:29:07.000]  在今天的訊息裏面
[00:29:07.000 --> 00:29:13.000]  亞西·瑪利園不單止代表著耶穌的孤單和痛苦
[00:29:13.000 --> 00:29:16.000]  更加代表著他生命的根深
[00:29:16.000 --> 00:29:20.000]  他對上帝的使命的倚靠
[00:29:20.000 --> 00:29:24.000]  亦都是他對人生使命的認定
[00:29:24.000 --> 00:29:27.000]  他的榜樣,他告訴我們
[00:29:27.000 --> 00:29:32.000]  我們今天同樣可以放膽向這位天父傾心吐意
[00:29:32.000 --> 00:29:36.000]  因為他是完全明白我們的感受
[00:29:36.000 --> 00:29:40.000]  而另一方面,我們更加要學校我們的主耶穌
[00:29:40.000 --> 00:29:42.000]  去學習去馴服天父的心意
[00:29:42.000 --> 00:29:47.000]  因為他深信,他的旨意是最好的
[00:29:47.000 --> 00:29:50.000]  我們一起祈禱吧
[00:29:50.000 --> 00:29:53.000]  新天父上帝,我們來到你的面前
[00:29:53.000 --> 00:29:56.000]  很感謝你讓我們今天在這個早上
[00:29:56.000 --> 00:30:00.000]  在我們個人的家當中,仍然能夠跟你親近
[00:30:00.000 --> 00:30:03.000]  聽到從你而來的訊息
[00:30:03.000 --> 00:30:07.000]  今天你告訴我們,雖然我們是軟弱
[00:30:07.000 --> 00:30:10.000]  或者在環境上我們是無法控制的
[00:30:10.000 --> 00:30:13.000]  就像剛剛我們都經歷了一些挑戰
[00:30:13.000 --> 00:30:16.000]  突然之間會看不到POWER POINT
[00:30:16.000 --> 00:30:20.000]  會看不到,說完也突然之間不見了
[00:30:20.000 --> 00:30:24.000]  這些事情可能都會令我們驚恐
[00:30:24.000 --> 00:30:27.000]  或者會覺得一些惡言
[00:30:27.000 --> 00:30:30.000]  但上帝你都仍然在這裡
[00:30:30.000 --> 00:30:33.000]  你仍然在我們的家中,仍然與我們同在
[00:30:33.000 --> 00:30:39.000]  你知道我們的心,也知道我們今刻信靠的對象究竟是誰
[00:30:39.000 --> 00:30:45.000]  祈求你幫助我們,在當中學校你,成為我們的榜樣
[00:30:45.000 --> 00:30:48.000]  我們如何能夠去依靠你
[00:30:48.000 --> 00:30:52.000]  一方面我們能夠向你盡訴心中情
[00:30:52.000 --> 00:30:56.000]  我們心中的那些掛慮,心中的那些難受
[00:30:56.000 --> 00:30:59.000]  那些痛苦,那些孤單
[00:30:59.000 --> 00:31:03.000]  我們能夠一一向你傾訴
[00:31:03.000 --> 00:31:06.000]  相信你一定會明白我們
[00:31:06.000 --> 00:31:10.000]  同時我們都去到依靠你,去學習
[00:31:10.000 --> 00:31:13.000]  不單止只是去表達自己
[00:31:13.000 --> 00:31:16.000]  另一方面更加重要的是去跟從你的旨意
[00:31:16.000 --> 00:31:19.000]  願意我們每一個explorer在今天的日子
[00:31:19.000 --> 00:31:24.000]  就來到你的面前,再一次去認定你成為我們的主
[00:31:24.000 --> 00:31:28.000]  即使我們在家中,繼續更加的要去依靠你
[00:31:28.000 --> 00:31:31.000]  祈求你堅固我們,祝福我們熱愛的時間
[00:31:31.000 --> 00:31:35.000]  也熱納我們的敬拜,同心祈禱,奉主名求,阿門
[00:31:35.000 --> 00:31:37.000]  謝謝大家收看

