
[00:00:00.000 --> 00:00:06.560]   Thank you, Pastor Johnny.
[00:29:00.800 --> 00:29:07.440]   Now, all these questions are for you to answer.
[00:29:07.440 --> 00:29:15.320]   Because how you answer these questions will determine what happens to you.
[00:29:15.320 --> 00:29:19.040]   And how you encounter our God.
[00:29:19.040 --> 00:29:24.800]   Are you willing to decide today and firmly tell yourself and the world that Jesus is
[00:29:24.800 --> 00:29:32.440]   God and he loves you and cares for you all the time, anytime?
[00:29:32.440 --> 00:29:38.800]   And do you let him take care of you and whatever the outcome may be?
[00:29:38.800 --> 00:29:44.720]   If you're willing, God will give you faith and peace that you've never felt before.
[00:29:44.720 --> 00:29:49.160]   Now, each time you have a problem, make the choice.
[00:29:49.160 --> 00:29:53.280]   Say no to fear or how bad the situation is.
[00:29:53.280 --> 00:29:55.600]   Don't zero off on the situation.
[00:29:55.600 --> 00:29:57.200]   Say yes to him.
[00:29:57.200 --> 00:29:58.720]   Say yes to his character.
[00:29:58.720 --> 00:30:00.760]   Say yes, he is God to me.
[00:30:00.760 --> 00:30:02.040]   He is my God.
[00:30:02.040 --> 00:30:03.440]   And he loves me.
[00:30:03.440 --> 00:30:06.040]   And leave the outcome to him.
[00:30:06.040 --> 00:30:07.720]   And how do we build more faith?
[00:30:07.720 --> 00:30:13.360]   And what does it look like to invite God into your everyday life?
[00:30:13.360 --> 00:30:20.280]   Well, if you've been waiting for some time for a spouse, don't focus on the fact that,
[00:30:20.280 --> 00:30:22.160]   oh, I'm getting older.
[00:30:22.160 --> 00:30:28.040]   And there are very few eligible bachelor or bachelorettes at church.
[00:30:28.040 --> 00:30:29.240]   No.
[00:30:29.240 --> 00:30:33.160]   Focus on God's word, his character, and his promises.
[00:30:33.160 --> 00:30:35.680]   And your prayer can look something like this.
[00:30:35.680 --> 00:30:38.080]   You are the God of the universe.
[00:30:38.080 --> 00:30:41.440]   And you have authority over everything.
[00:30:41.440 --> 00:30:45.160]   You love me and you care about me so, so much.
[00:30:45.160 --> 00:30:49.920]   Please make me a godly person and give me a godly spouse.
[00:30:49.920 --> 00:30:55.360]   And while you're waiting, upgrade yourself, prepare yourself as an act of faith.
[00:30:55.360 --> 00:30:58.000]   I mean, there might be a few weird things that you're doing.
[00:30:58.000 --> 00:31:01.960]   So yeah, try to change that.
[00:31:01.960 --> 00:31:08.800]   But leave the outcome to God and have peace, whatever it is that he gives you.
[00:31:08.800 --> 00:31:12.560]   And experience him, struggle with him, cry with him.
[00:31:12.560 --> 00:31:14.880]   That is precious.
[00:31:14.880 --> 00:31:20.120]   And while you do that, God will reveal more of himself to you.
[00:31:20.120 --> 00:31:25.520]   And if you've been waiting for years for your sickness to be healed, don't focus on the
[00:31:25.520 --> 00:31:30.720]   fact that, "Oh, I've tried this, I've done that, I went to this doctor, I don't think
[00:31:30.720 --> 00:31:32.240]   I'm going to get any better."
[00:31:32.240 --> 00:31:35.320]   Let's just hope that things don't get worse.
[00:31:35.320 --> 00:31:36.320]   No.
[00:31:36.320 --> 00:31:40.800]   Focus on God's word, his character, his promise.
[00:31:40.800 --> 00:31:43.400]   And you can pray a prayer like this.
[00:31:43.400 --> 00:31:45.720]   You are the God of the universe.
[00:31:45.720 --> 00:31:48.880]   And you have authority over everything.
[00:31:48.880 --> 00:31:51.320]   You love me and you care for me.
[00:31:51.320 --> 00:31:58.160]   Please help me know how to eat, which doctor to go to, and take away my sickness.
[00:31:58.160 --> 00:32:04.160]   And while you're waiting, eat healthy, take the medicine you need to as an act of faith,
[00:32:04.160 --> 00:32:07.960]   and let God have the outcome and have peace.
[00:32:07.960 --> 00:32:11.440]   Enjoy him in the process.
[00:32:11.440 --> 00:32:14.640]   And I know if these things sounds like, "Oh, these are too hard.
[00:32:14.640 --> 00:32:16.760]   These are too big for me."
[00:32:16.760 --> 00:32:18.560]   Start with the smaller stuff.
[00:32:18.560 --> 00:32:23.240]   You can pray for God to help you with your project that you're working on, the exam that
[00:32:23.240 --> 00:32:28.520]   you'll be taking next week, or just trying to catch the minibus that you always miss,
[00:32:28.520 --> 00:32:32.760]   or with your baking as if it always goes bad, and with your tennis match.
[00:32:32.760 --> 00:32:37.480]   Now, I'm not sure if both of you are praying at the same time who will win, or maybe one
[00:32:37.480 --> 00:32:38.480]   match per person.
[00:32:38.480 --> 00:32:45.600]   But what I mean is, invite God to be a part of your everyday life.
[00:32:45.600 --> 00:32:52.280]   Start with the small things and build that trust so that when you're faced with big problems,
[00:32:52.280 --> 00:32:56.000]   you'll remember, "He has done this for me, and that was how I could also pray because
[00:32:56.000 --> 00:32:59.200]   I remember he has done so much for me.
[00:32:59.200 --> 00:33:02.220]   I know I can pray on his character."
[00:33:02.220 --> 00:33:11.880]   And allow him to work every single issue or happy things in your life because he wants
[00:33:11.880 --> 00:33:14.280]   to be your personal God.
[00:33:14.280 --> 00:33:15.840]   And that's how we're going to have faith.
[00:33:15.840 --> 00:33:18.840]   And you know, this is like a snowball effect.
[00:33:18.840 --> 00:33:25.720]   The more you allow him to be in your life, the more you pronounce his goodness and who
[00:33:25.720 --> 00:33:28.920]   he is, the more faith you have.
[00:33:28.920 --> 00:33:33.760]   Remember the sister who was praying with me for the dad of the little boy?
[00:33:33.760 --> 00:33:42.120]   After we saw the miracle that happened, she messaged me, and then she told me, "You know
[00:33:42.120 --> 00:33:43.120]   what?
[00:33:43.120 --> 00:33:49.680]   Even as impossible as it may seem to our earthly standpoint, I think we have nothing to lose
[00:33:49.680 --> 00:33:56.280]   in terms of being bold in our prayers and praying for full recovery for the boy."
[00:33:56.280 --> 00:34:00.360]   I don't know what the outcome would be, but you see that?
[00:34:00.360 --> 00:34:02.560]   That's faith growing.
[00:34:02.560 --> 00:34:07.480]   And I knew right there that both of our faith and all of our faith that has been hearing
[00:34:07.480 --> 00:34:12.880]   this testimony right now, our faith are growing.
[00:34:12.880 --> 00:34:16.920]   And at first, we only dare to pray for more time.
[00:34:16.920 --> 00:34:23.560]   But the revelation and the personal encounter of who Jesus is, is giving us more faith to
[00:34:23.560 --> 00:34:30.480]   be more bold, not for the outcome, but for who he is.
[00:34:30.480 --> 00:34:32.600]   He is our personal God.
[00:34:32.600 --> 00:34:35.240]   And our prayers would never be the same again.
[00:34:35.240 --> 00:34:40.200]   And we got to know Jesus more and experience him more.
[00:34:40.200 --> 00:34:42.920]   And then we have more faith.
[00:34:42.920 --> 00:34:47.520]   So whatever it is, say no to fear of your problem.
[00:34:47.520 --> 00:34:53.560]   Are you afraid you won't get into the university you want to go in or get that job you want?
[00:34:53.560 --> 00:35:00.120]   Are you afraid that you may never find the right person to date or get married to?
[00:35:00.120 --> 00:35:05.560]   Are you afraid that your relationship won't get better and it's dwindling off?
[00:35:05.560 --> 00:35:08.400]   Are you afraid that you won't have children?
[00:35:08.400 --> 00:35:12.200]   Are you afraid that your children won't get into a good school?
[00:35:12.200 --> 00:35:16.040]   Are you afraid your depression or sickness won't go away?
[00:35:16.040 --> 00:35:20.040]   Are you afraid your children will abandon you as you grow older?
[00:35:20.040 --> 00:35:28.600]   There are so many things we can fear, but it's time to say no to all that fear and impossibility.
[00:35:28.600 --> 00:35:36.360]   And it's time to say yes to who Jesus is and that he is God.
[00:35:36.360 --> 00:35:38.560]   He is your savior.
[00:35:38.560 --> 00:35:45.120]   It's time to say yes to how much he cares about you and remind yourself of his saving
[00:35:45.120 --> 00:35:48.120]   grace whenever you doubt.
[00:35:48.120 --> 00:35:50.760]   And it's time to say yes.
[00:35:50.760 --> 00:36:01.720]   We want you in every part of our lives because the moments that we spend with God, they're
[00:36:01.720 --> 00:36:02.720]   precious.
[00:36:02.720 --> 00:36:03.720]   They're precious.
[00:36:03.720 --> 00:36:12.360]   Jesus was only on the boat with his closest disciples and he is with us with every situation
[00:36:12.360 --> 00:36:14.000]   that we're in.
[00:36:14.000 --> 00:36:24.200]   That is precious and our faith will continue to grow deeper.
[00:36:24.200 --> 00:36:26.800]   So let him into your life.
[00:36:26.800 --> 00:36:35.760]   Invite the way maker, the miracle worker, the promise keeper into your life.
[00:36:35.760 --> 00:36:43.560]   Enjoy the personal relationship with him anytime, whether you're struggling or not.
[00:36:43.560 --> 00:36:51.360]   And start with the small things if the big ones are too hard and let him grow your faith
[00:36:51.360 --> 00:36:58.840]   because he is here, he's working in our midst and he loves you.
[00:36:58.840 --> 00:37:01.280]   So believe him.
[00:37:01.280 --> 00:37:03.080]   Let us pray together.
[00:37:03.080 --> 00:37:12.480]   Dear heavenly father, you are our God, regardless of the situation we're in.
[00:37:12.480 --> 00:37:20.520]   And you are the one who holds the key and authority over demons, over sickness, over
[00:37:20.520 --> 00:37:28.120]   our circumstances, over nature, over everything.
[00:37:28.120 --> 00:37:36.600]   And father, we just pray that we would have faith like this, not on whatever the outcome
[00:37:36.600 --> 00:37:45.120]   would be, but on you alone, your character, your presence, and you are on the boat with
[00:37:45.120 --> 00:37:46.120]   us.
[00:37:46.120 --> 00:37:54.400]   And I pray father, that all of us in this life that we live in, that we get to encounter
[00:37:54.400 --> 00:37:57.320]   you every day.
[00:37:57.320 --> 00:38:01.800]   And if we do that, it's heaven on earth.
[00:38:01.800 --> 00:38:09.400]   Because that place called heaven, it's only called heaven because you're there.
[00:38:09.400 --> 00:38:13.480]   And if you're here with us today, it's already heaven.
[00:38:13.480 --> 00:38:16.080]   We thank you for loving us.
[00:38:16.080 --> 00:38:17.080]   Help us grow in our faith.
[00:38:17.080 --> 00:38:18.080]   In Jesus Christ's name we pray.
[00:38:18.080 --> 00:38:18.080]   Amen.
[00:38:18.080 --> 00:38:21.080]   In Jesus Christ's name we pray, amen.

