
[00:00:00.000 --> 00:00:01.240]  大家新春快樂
[00:20:02.960 --> 00:20:06.960]  叫做心裡極其火熱
[00:20:06.960 --> 00:20:07.960]  這個詞呢
[00:20:07.960 --> 00:20:09.960]  如果按照原文來分析
[00:20:09.960 --> 00:20:11.960]  來翻譯呢
[00:20:11.960 --> 00:20:13.960]  這種的火熱的一個
[00:20:13.960 --> 00:20:15.960]  愛的一個境地呢
[00:20:15.960 --> 00:20:16.960]  甚至帶有
[00:20:16.960 --> 00:20:19.960]  嫉妒的這樣一個意思啊
[00:20:19.960 --> 00:20:21.960]  嫉妒的一個意思
[00:20:21.960 --> 00:20:23.960]  為什麼有這樣一個意思呢
[00:20:23.960 --> 00:20:26.960]  就是愛到一個特別的點
[00:20:26.960 --> 00:20:28.960]  甚至不能讓神給我們的
[00:20:28.960 --> 00:20:29.960]  安排的這個
[00:20:29.960 --> 00:20:30.960]  應許的地方
[00:20:30.960 --> 00:20:32.960]  這個耶路撒冷
[00:20:32.960 --> 00:20:36.960]  遭受到一點點的玷污
[00:20:36.960 --> 00:20:37.960]  不能讓罪惡
[00:20:37.960 --> 00:20:40.960]  甚至對於我們愛的一個地方
[00:20:40.960 --> 00:20:43.960]  有一點點的清洗
[00:20:43.960 --> 00:20:45.960]  愛到這樣有一種
[00:20:45.960 --> 00:20:47.960]  嫉妒的愛的一種
[00:20:47.960 --> 00:20:49.960]  愛到極點的一種的
[00:20:49.960 --> 00:20:51.960]  心裡的火熱
[00:20:51.960 --> 00:20:52.960]  當你有這樣一種
[00:20:52.960 --> 00:20:55.960]  心裡的火熱的時候呢
[00:20:55.960 --> 00:20:57.960]  你才覺得啊
[00:20:57.960 --> 00:20:59.960]  我一刻都不能等了
[00:20:59.960 --> 00:21:01.960]  我不能停了
[00:21:01.960 --> 00:21:04.960]  我一定要進入到神的工作
[00:21:04.960 --> 00:21:05.960]  所以當時呢
[00:21:05.960 --> 00:21:07.960]  神就吩咐他們
[00:21:07.960 --> 00:21:10.960]  你們要見神的神殿啊
[00:21:10.960 --> 00:21:11.960]  在當時呢
[00:21:11.960 --> 00:21:13.960]  我們也可以看到啊
[00:21:13.960 --> 00:21:15.960]  神對列國的審判
[00:21:15.960 --> 00:21:16.960]  在波斯以後
[00:21:16.960 --> 00:21:17.960]  我們現在在一個大圖畫
[00:21:17.960 --> 00:21:19.960]  也可以看到啊
[00:21:19.960 --> 00:21:21.960]  波斯那個時候很強盛
[00:21:21.960 --> 00:21:24.960]  後來呢 也被希臘所侵占
[00:21:24.960 --> 00:21:26.960]  再後來呢 也被羅馬帝國啊
[00:21:26.960 --> 00:21:27.960]  所統治
[00:21:27.960 --> 00:21:31.960]  在各樣的列強的統治變換之下呢
[00:21:31.960 --> 00:21:33.960]  唯有神權
[00:21:33.960 --> 00:21:35.960]  永不改變
[00:21:35.960 --> 00:21:38.960]  所以列國會有審判
[00:21:38.960 --> 00:21:39.960]  在當時呢
[00:21:39.960 --> 00:21:42.960]  很多人覺得憤憤不平啊
[00:21:42.960 --> 00:21:43.960]  憤憤不平
[00:21:43.960 --> 00:21:45.960]  為什麼他欺壓我
[00:21:45.960 --> 00:21:48.960]  欺壓得那麼過分
[00:21:48.960 --> 00:21:51.960]  他還可以享受安樂
[00:21:51.960 --> 00:21:53.960]  神啊 你的公義在哪裡
[00:21:53.960 --> 00:21:57.960]  神的一個意向就要給以色列民聽啊
[00:21:57.960 --> 00:21:58.960]  不要怕
[00:21:58.960 --> 00:22:00.960]  我有掌權
[00:22:00.960 --> 00:22:02.960]  神在他的經文裡面說啊
[00:22:02.960 --> 00:22:04.960]  他們過分了
[00:22:04.960 --> 00:22:06.960]  他們過分了
[00:22:06.960 --> 00:22:08.960]  我是要懲治你的列祖
[00:22:08.960 --> 00:22:11.960]  但是透過的這些列邦人呢
[00:22:11.960 --> 00:22:13.960]  他們做得過分了
[00:22:13.960 --> 00:22:16.960]  神的權柄 神的公義永不落空
[00:22:16.960 --> 00:22:18.960]  他要對列國進行審判
[00:22:18.960 --> 00:22:20.960]  這樣的一種的審判呢
[00:22:20.960 --> 00:22:21.960]  如果我們看到
[00:22:21.960 --> 00:22:26.960]  在這個意向的第二和第七個意向當中呢
[00:22:26.960 --> 00:22:28.960]  他也有呼應的
[00:22:28.960 --> 00:22:31.960]  首先第二個意向呢
[00:22:31.960 --> 00:22:33.960]  是四個將人呢
[00:22:33.960 --> 00:22:35.960]  就打破了四個角啊
[00:22:35.960 --> 00:22:37.960]  打破了四個角
[00:22:37.960 --> 00:22:40.960]  你不要被外邦的環境覺得恐懼
[00:22:40.960 --> 00:22:42.960]  你那個時候覺得
[00:22:42.960 --> 00:22:45.960]  旁邊的什麼亞蘇啊 敘利亞啊 巴比倫啊
[00:22:45.960 --> 00:22:47.960]  埃及啊
[00:22:47.960 --> 00:22:48.960]  在你的四面
[00:22:48.960 --> 00:22:51.960]  不斷的侵襲著你的國土
[00:22:51.960 --> 00:22:53.960]  你覺得我們那麼弱小了
[00:22:53.960 --> 00:22:56.960]  如何還能生存的下來呢
[00:22:56.960 --> 00:22:58.960]  這個意向就告訴他
[00:22:58.960 --> 00:23:00.960]  有將人要把他打掉
[00:23:00.960 --> 00:23:02.960]  還有一個呢就是
[00:23:02.960 --> 00:23:05.960]  在良器中富人的一個意向呢
[00:23:05.960 --> 00:23:06.960]  第七個意向
[00:23:06.960 --> 00:23:08.960]  神就告訴他
[00:23:08.960 --> 00:23:11.960]  神會除滅各樣的罪惡
[00:23:11.960 --> 00:23:14.960]  甚至不單是要除滅那些罪惡
[00:23:14.960 --> 00:23:17.960]  要除滅罪惡的體系
[00:23:17.960 --> 00:23:20.960]  你被罪惡所侵襲
[00:23:20.960 --> 00:23:22.960]  你不要擔心
[00:23:22.960 --> 00:23:25.960]  神的公義會展現
[00:23:25.960 --> 00:23:27.960]  這個呢也包括了
[00:23:27.960 --> 00:23:28.960]  在第六章裡面啊
[00:23:28.960 --> 00:23:30.960]  有馬車的意向
[00:23:30.960 --> 00:23:31.960]  這個時候呢
[00:23:31.960 --> 00:23:33.960]  有不同顏色的馬
[00:23:33.960 --> 00:23:34.960]  我們一起找一找啊
[00:23:34.960 --> 00:23:35.960]  有什麼顏色的馬
[00:23:35.960 --> 00:23:38.960]  第一是紅馬啊 對了
[00:23:38.960 --> 00:23:40.960]  還有第二呢是什麼馬啊
[00:23:40.960 --> 00:23:41.960]  黑馬
[00:23:41.960 --> 00:23:43.960]  還有第三個是什麼馬啊
[00:23:43.960 --> 00:23:44.960]  白馬
[00:23:44.960 --> 00:23:46.960]  還有第四個呢
[00:23:46.960 --> 00:23:48.960]  有斑點的鑽馬啊
[00:23:48.960 --> 00:23:49.960]  其實呢
[00:23:49.960 --> 00:23:51.960]  各樣不同顏色的馬呢
[00:23:51.960 --> 00:23:54.960]  有他們各樣不同
[00:23:54.960 --> 00:23:56.960]  神作為的指代
[00:23:56.960 --> 00:23:58.960]  神也告訴他們
[00:23:58.960 --> 00:24:01.960]  周圍的各樣的境地
[00:24:01.960 --> 00:24:03.960]  神都在掌控
[00:24:03.960 --> 00:24:07.960]  而且周圍境地各樣的一些的情況呢
[00:24:07.960 --> 00:24:10.960]  也不能夠成為影響你生命
[00:24:10.960 --> 00:24:12.960]  的一個決定性的因素
[00:24:12.960 --> 00:24:14.960]  在這裡呢我們可以看到啊
[00:24:14.960 --> 00:24:16.960]  其間在第六章裡面呢
[00:24:16.960 --> 00:24:17.960]  還有一個形象啊
[00:24:17.960 --> 00:24:19.960]  馬從什麼地方出來啊
[00:24:19.960 --> 00:24:21.960]  那山是一個什麼山啊
[00:24:21.960 --> 00:24:23.960]  銅山
[00:24:23.960 --> 00:24:26.960]  銅的山呢就預表了
[00:24:26.960 --> 00:24:28.960]  上帝的審判
[00:24:28.960 --> 00:24:29.960]  上帝的審判
[00:24:29.960 --> 00:24:31.960]  那在這裡呢
[00:24:31.960 --> 00:24:32.960]  各樣的馬呢
[00:24:32.960 --> 00:24:33.960]  紅馬呢
[00:24:33.960 --> 00:24:36.960]  指代的是戰爭
[00:24:36.960 --> 00:24:38.960]  外界勢力的侵入
[00:24:38.960 --> 00:24:39.960]  征戰
[00:24:39.960 --> 00:24:42.960]  黑色的馬呢代表飢荒
[00:24:42.960 --> 00:24:45.960]  他本來看著自己很好啊
[00:24:45.960 --> 00:24:47.960]  但是那裡呢
[00:24:47.960 --> 00:24:49.960]  就發生了飢荒
[00:24:49.960 --> 00:24:52.960]  白馬呢通常就會指代和平啊
[00:24:52.960 --> 00:24:53.960]  又會有的和平
[00:24:53.960 --> 00:24:56.960]  斑點的馬呢代表各樣的局勢
[00:24:56.960 --> 00:24:58.960]  時好時壞
[00:24:58.960 --> 00:25:00.960]  時好又時壞
[00:25:00.960 --> 00:25:03.960]  各樣的不一定啊
[00:25:03.960 --> 00:25:05.960]  但就在各樣的舉棋不定的
[00:25:05.960 --> 00:25:07.960]  各樣的變換當中呢
[00:25:07.960 --> 00:25:10.960]  就讓以色列民和我們現在的
[00:25:10.960 --> 00:25:12.960]  神的兒女看到
[00:25:12.960 --> 00:25:15.960]  一切都在神的掌握之中
[00:25:15.960 --> 00:25:17.960]  神在佔權
[00:25:17.960 --> 00:25:19.960]  於是呢透過了各樣的馬啊
[00:25:19.960 --> 00:25:20.960]  第八節啊
[00:25:20.960 --> 00:25:21.960]  去的馬啊
[00:25:21.960 --> 00:25:23.960]  就要安慰我的心啊
[00:25:23.960 --> 00:25:26.960]  馬車就往各個方向去了
[00:25:26.960 --> 00:25:28.960]  各個方向去了以後呢
[00:25:28.960 --> 00:25:30.960]  都在安慰
[00:25:30.960 --> 00:25:33.960]  當時以色列民的心
[00:25:33.960 --> 00:25:35.960]  所以作為我們現在的基督徒呢
[00:25:35.960 --> 00:25:37.960]  同樣也要學習功課
[00:25:37.960 --> 00:25:39.960]  第一呢就是
[00:25:39.960 --> 00:25:42.960]  不要被各樣的表象所蒙蔽
[00:25:42.960 --> 00:25:45.960]  而是要看到永恆的福分
[00:25:45.960 --> 00:25:48.960]  甚至很多基督徒也會有疑問啊
[00:25:48.960 --> 00:25:50.960]  為什麼一些惡人
[00:25:50.960 --> 00:25:53.960]  卻得享福分啊
[00:25:53.960 --> 00:25:55.960]  看著他吃喝玩樂
[00:25:55.960 --> 00:25:57.960]  日子過得很好
[00:25:57.960 --> 00:26:00.960]  那同樣也是當時啊
[00:26:00.960 --> 00:26:02.960]  以色列民他們的疑惑
[00:26:02.960 --> 00:26:05.960]  同時也是神的這個意象
[00:26:05.960 --> 00:26:07.960]  要回答他們的一個答案
[00:26:07.960 --> 00:26:09.960]  神在掌權
[00:26:09.960 --> 00:26:12.960]  你不要看他現在好像得享安逸
[00:26:12.960 --> 00:26:14.960]  現在甚至統治了你
[00:26:14.960 --> 00:26:18.960]  但是神會懲治各樣的不公義
[00:26:18.960 --> 00:26:21.960]  你要看到永遠的一個福分
[00:26:21.960 --> 00:26:23.960]  不單是神的一個懲治啊
[00:26:23.960 --> 00:26:26.960]  列邦列國的一個公義的展現啊
[00:26:26.960 --> 00:26:28.960]  還有神國的降臨
[00:26:28.960 --> 00:26:30.960]  神國的降臨
[00:26:30.960 --> 00:26:31.960]  之後神的國
[00:26:31.960 --> 00:26:32.960]  神的掌權
[00:26:32.960 --> 00:26:34.960]  要來到這個世界上
[00:26:34.960 --> 00:26:36.960]  還有呢我們要學會啊
[00:26:36.960 --> 00:26:41.960]  要放下心中的疑惑和怨恨
[00:26:41.960 --> 00:26:44.960]  讓上帝來掌權
[00:26:44.960 --> 00:26:47.960]  當時的以色列民也有各樣的疑惑啊
[00:26:47.960 --> 00:26:50.960]  例如就會有各樣的疑問
[00:26:50.960 --> 00:26:52.960]  神啊你去了哪裡
[00:26:52.960 --> 00:26:55.960]  他們甚至不單是被奴役和統治
[00:26:55.960 --> 00:26:58.960]  甚至被虜了70年
[00:26:58.960 --> 00:27:00.960]  被虜了70年
[00:27:00.960 --> 00:27:03.960]  神啊你不愛我們了嗎
[00:27:03.960 --> 00:27:06.960]  神啊到底你的心意是怎麼樣的
[00:27:06.960 --> 00:27:09.960]  他們甚至會有各樣的怨恨
[00:27:09.960 --> 00:27:13.960]  為什麼別人會要做出這樣的一些的舉動
[00:27:13.960 --> 00:27:16.960]  為什麼列邦列國
[00:27:16.960 --> 00:27:18.960]  他們的惡行
[00:27:18.960 --> 00:27:22.960]  卻能夠在這個世上還展現
[00:27:22.960 --> 00:27:24.960]  為什麼惡人
[00:27:24.960 --> 00:27:28.960]  卻要來可以在世上有統治的一個時機
[00:27:28.960 --> 00:27:31.960]  所以呢神的話語臨到的時候
[00:27:31.960 --> 00:27:34.960]  讓他let go的時候呢還不足以啊
[00:27:34.960 --> 00:27:38.960]  要let god 讓神來掌權
[00:27:38.960 --> 00:27:41.960]  生命當中呢也有一些的次序啊
[00:27:41.960 --> 00:27:44.960]  特別和一些新朋友聊天的時候呢
[00:27:44.960 --> 00:27:47.960]  你會發現大家都有自己的難處
[00:27:47.960 --> 00:27:51.960]  確實包括我的家庭
[00:27:51.960 --> 00:27:54.960]  我們所有的家庭都有各自的難處
[00:27:54.960 --> 00:27:56.960]  都會在分享
[00:27:56.960 --> 00:27:58.960]  哎呀孩子的成長啊
[00:27:58.960 --> 00:28:00.960]  他又不乖了啊
[00:28:00.960 --> 00:28:02.960]  我的工作又如何了啊
[00:28:02.960 --> 00:28:04.960]  遇到了各樣的困局啊
[00:28:04.960 --> 00:28:06.960]  難搞的同事啊
[00:28:06.960 --> 00:28:08.960]  甚至有不講理的團隊啊
[00:28:08.960 --> 00:28:10.960]  各樣都有啊
[00:28:10.960 --> 00:28:13.960]  如果我們要數算難處的話
[00:28:13.960 --> 00:28:15.960]  一定會數算的
[00:28:15.960 --> 00:28:17.960]  很多的都會出來啊
[00:28:17.960 --> 00:28:19.960]  甚至有的會分享啊
[00:28:19.960 --> 00:28:21.960]  生命都亂成了一鍋粥了啊
[00:28:21.960 --> 00:28:24.960]  甚至別人會給你一個時間啊
[00:28:24.960 --> 00:28:27.960]  傳道你等一等啊
[00:28:27.960 --> 00:28:31.960]  等我把這個事情處理好了以後
[00:28:31.960 --> 00:28:33.960]  我就把孩子啊
[00:28:33.960 --> 00:28:36.960]  帶到主日學裡面去啊
[00:28:36.960 --> 00:28:38.960]  那個時候我們家庭呢
[00:28:38.960 --> 00:28:40.960]  一定好好的回來啊
[00:28:40.960 --> 00:28:42.960]  一般說這樣的話的家庭呢
[00:28:42.960 --> 00:28:45.960]  會發現會有各樣的事情
[00:28:45.960 --> 00:28:48.960]  在他生命裡面出現的啊
[00:28:48.960 --> 00:28:49.960]  不是這件事情啊
[00:28:49.960 --> 00:28:51.960]  就是那樣的事情啊
[00:28:51.960 --> 00:28:53.960]  所以呢也讓我們去學習一個
[00:28:53.960 --> 00:28:55.960]  生命中的次序
[00:28:55.960 --> 00:28:58.960]  也是一個生命中的秘訣啊
[00:28:58.960 --> 00:29:01.960]  不是所有的都做好了
[00:29:01.960 --> 00:29:04.960]  才能來依靠上帝對嗎
[00:29:04.960 --> 00:29:07.960]  你做好了你還來依靠上帝幹什麼
[00:29:07.960 --> 00:29:09.960]  你離開了上帝
[00:29:09.960 --> 00:29:11.960]  你的生命也做不好的
[00:29:11.960 --> 00:29:14.960]  世界有各樣的罪惡的存在
[00:29:14.960 --> 00:29:16.960]  那惡者的破壞
[00:29:16.960 --> 00:29:20.960]  想讓你往罪惡的深淵當中
[00:29:20.960 --> 00:29:23.960]  無法自拔脫不開身的
[00:29:23.960 --> 00:29:26.960]  所以我們都是在各樣的深淵當中
[00:29:26.960 --> 00:29:29.960]  神就為我們開了一扇門
[00:29:29.960 --> 00:29:32.960]  我們就緊緊的抓住了神的手以後
[00:29:32.960 --> 00:29:34.960]  開始你就會發現
[00:29:34.960 --> 00:29:36.960]  雖然不容易
[00:29:36.960 --> 00:29:39.960]  但是神的手就開始做功了
[00:29:39.960 --> 00:29:42.960]  就在一步一步的過程當中
[00:29:42.960 --> 00:29:45.960]  家人也越來越多的有理解了
[00:29:45.960 --> 00:29:47.960]  爸媽的健康
[00:29:47.960 --> 00:29:51.960]  好像還向著好的方面去進行了
[00:29:51.960 --> 00:29:54.960]  孩子說不上什麼時候開始
[00:29:54.960 --> 00:29:58.960]  他會開始體恤父母的不容易了
[00:29:58.960 --> 00:30:01.960]  所以也是一個生命的感觸
[00:30:01.960 --> 00:30:04.960]  而是我們依靠了上帝以後
[00:30:04.960 --> 00:30:07.960]  一切才能變好啊
[00:30:07.960 --> 00:30:11.960]  外在的環境就像那馬給我們的啟示一樣
[00:30:11.960 --> 00:30:14.960]  如果你把自己像我們說的
[00:30:14.960 --> 00:30:17.960]  情緒的一個開關啊控制器
[00:30:17.960 --> 00:30:20.960]  交給了外在的環境的時候呢
[00:30:20.960 --> 00:30:23.960]  你總是有各樣的不平安的
[00:30:23.960 --> 00:30:24.960]  你是這個環境
[00:30:24.960 --> 00:30:27.960]  你是這個世界的提攜木樓啊
[00:30:27.960 --> 00:30:32.960]  你永遠活不出神要你生命當中
[00:30:32.960 --> 00:30:34.960]  展現的那份的自由
[00:30:34.960 --> 00:30:36.960]  那份的喜樂
[00:30:36.960 --> 00:30:38.960]  那份的平安
[00:30:38.960 --> 00:30:40.960]  所以只有把這個開關
[00:30:40.960 --> 00:30:42.960]  從世界那邊拿過來
[00:30:42.960 --> 00:30:46.960]  鄭重的交到了神的手中
[00:30:46.960 --> 00:30:47.960]  主啊
[00:30:47.960 --> 00:30:50.960]  你開心才是我開心
[00:30:50.960 --> 00:30:53.960]  你喜樂我就感受到了無比的喜樂
[00:30:53.960 --> 00:30:57.960]  才是我們恩典的源頭
[00:30:57.960 --> 00:30:59.960]  於是呢 在這裡呢
[00:30:59.960 --> 00:31:01.960]  神就告訴我們了先知啊
[00:31:01.960 --> 00:31:06.960]  你們要開始進入到神的事工當中啊
[00:31:06.960 --> 00:31:09.960]  所以呢 在撒加利亞先知書呢
[00:31:09.960 --> 00:31:12.960]  有一個最關鍵的一個金句啊
[00:31:12.960 --> 00:31:15.960]  也是很多弟兄姐妹最喜歡的
[00:31:15.960 --> 00:31:18.960]  我們一起來讀這個highlight的字句啊
[00:31:18.960 --> 00:31:20.960]  不是依靠勢力
[00:31:20.960 --> 00:31:22.960]  不是依靠才能
[00:31:22.960 --> 00:31:27.960]  乃是依靠我的方能成事
[00:31:27.960 --> 00:31:29.960]  但是他們一無所有啊
[00:31:29.960 --> 00:31:31.960]  怎麼來建殿呢
[00:31:31.960 --> 00:31:34.960]  怎麼樣來形成我們一個靈性生命
[00:31:34.960 --> 00:31:37.960]  群體的一個族群的復興呢
[00:31:37.960 --> 00:31:39.960]  神就告訴他
[00:31:39.960 --> 00:31:42.960]  不是靠你的能力
[00:31:42.960 --> 00:31:45.960]  不是靠外在的一些的事物
[00:31:45.960 --> 00:31:47.960]  而是靠著神的靈
[00:31:47.960 --> 00:31:49.960]  方能成事
[00:31:49.960 --> 00:31:53.960]  於是當時的先知啊 以色列民
[00:31:53.960 --> 00:31:55.960]  視角也調動了
[00:31:55.960 --> 00:31:58.960]  心裡也火熱了
[00:31:58.960 --> 00:31:59.960]  這個時候呢
[00:31:59.960 --> 00:32:02.960]  就要開始有行動了
[00:32:02.960 --> 00:32:03.960]  行動呢
[00:32:03.960 --> 00:32:07.960]  就是要開始來建立上帝的聖殿
[00:32:07.960 --> 00:32:10.960]  以至於呢 要再宣告
[00:32:10.960 --> 00:32:13.960]  耶和華必在安慰西安
[00:32:13.960 --> 00:32:15.960]  檢許耶路撒冷
[00:32:15.960 --> 00:32:17.960]  重新要復興這個地方
[00:32:17.960 --> 00:32:19.960]  神要祝福的這個地方
[00:32:19.960 --> 00:32:22.960]  也是要祝福以色列民
[00:32:22.960 --> 00:32:26.960]  為什麼要建立這樣一個聖殿呢
[00:32:26.960 --> 00:32:29.960]  不是神要靠這個建築物
[00:32:29.960 --> 00:32:31.960]  來展現有如此多的人
[00:32:31.960 --> 00:32:33.960]  來敬拜他自己
[00:32:33.960 --> 00:32:35.960]  神的能力
[00:32:35.960 --> 00:32:37.960]  從來都不是靠著
[00:32:37.960 --> 00:32:41.960]  外界我們那麼微小的人的群眾
[00:32:41.960 --> 00:32:43.960]  可以來顯得他的偉大
[00:32:43.960 --> 00:32:44.960]  他的力量的
[00:32:44.960 --> 00:32:47.960]  而是神就透過了
[00:32:47.960 --> 00:32:49.960]  他們同心進入的這樣一個
[00:32:49.960 --> 00:32:52.960]  事工的這樣一個殿的一個行動
[00:32:52.960 --> 00:32:55.960]  來讓他們重新回到
[00:32:55.960 --> 00:33:00.960]  以上帝為中心的生命
[00:33:00.960 --> 00:33:02.960]  工作 以神為中心
[00:33:02.960 --> 00:33:04.960]  再來進行工作
[00:33:04.960 --> 00:33:06.960]  孩子的教養
[00:33:06.960 --> 00:33:07.960]  以神為中心
[00:33:07.960 --> 00:33:09.960]  再來建立孩子的教養
[00:33:09.960 --> 00:33:11.960]  夫婦關係
[00:33:11.960 --> 00:33:13.960]  要以神為中心
[00:33:13.960 --> 00:33:16.960]  再來建立夫婦的關係
[00:33:16.960 --> 00:33:17.960]  事工
[00:33:17.960 --> 00:33:19.960]  以神為中心
[00:33:19.960 --> 00:33:22.960]  再來建立我們的事工
[00:33:22.960 --> 00:33:26.960]  你這樣一個中心點找準了以後
[00:33:26.960 --> 00:33:29.960]  才會一順百順
[00:33:29.960 --> 00:33:32.960]  所以在各樣的啟示當中
[00:33:32.960 --> 00:33:33.960]  我們看了
[00:33:33.960 --> 00:33:35.960]  第三 第四個意象
[00:33:35.960 --> 00:33:37.960]  也都是呼應了
[00:33:37.960 --> 00:33:40.960]  整個靈性生命的復興
[00:33:40.960 --> 00:33:43.960]  我們之前我們看到這個
[00:33:43.960 --> 00:33:45.960]  有意象就看到
[00:33:45.960 --> 00:33:49.960]  大祭司要脫去那汙穢的衣服
[00:33:49.960 --> 00:33:51.960]  被人所看不起的汙穢的衣服
[00:33:51.960 --> 00:33:54.960]  重新穿上華麗的
[00:33:54.960 --> 00:33:57.960]  可以侍奉神的一個外套 外衣
[00:33:57.960 --> 00:33:59.960]  還有量度的神
[00:33:59.960 --> 00:34:01.960]  要重新量度聖神
[00:34:01.960 --> 00:34:04.960]  神的標準要重新祝福聖神
[00:34:04.960 --> 00:34:07.960]  而且看到這個量神是一個神器
[00:34:07.960 --> 00:34:09.960]  是一個量器
[00:34:09.960 --> 00:34:11.960]  通常有這個量神
[00:34:11.960 --> 00:34:13.960]  是看到神的標準了以後
[00:34:13.960 --> 00:34:18.960]  就要開始來建立聖殿了
[00:34:18.960 --> 00:34:20.960]  其實在這個意象的背後
[00:34:20.960 --> 00:34:22.960]  心裡火熱
[00:34:22.960 --> 00:34:26.960]  是要開始有一個屬靈的復興
[00:34:26.960 --> 00:34:29.960]  只要有這樣一個屬靈的復興以後
[00:34:29.960 --> 00:34:32.960]  一切都不是難事
[00:34:32.960 --> 00:34:34.960]  還記得神的心意嗎
[00:34:34.960 --> 00:34:37.960]  要以色列民迴轉向神
[00:34:37.960 --> 00:34:40.960]  神就迴轉向以色列民
[00:34:40.960 --> 00:34:43.960]  這裡還有講到一個意象
[00:34:43.960 --> 00:34:45.960]  第五個意象
[00:34:45.960 --> 00:34:48.960]  這個意象也是關於到一個植物
[00:34:48.960 --> 00:34:50.960]  橄欖樹
[00:34:50.960 --> 00:34:53.960]  當時的以色列民一看這個橄欖樹
[00:34:53.960 --> 00:34:55.960]  就和這個方十六樹
[00:34:55.960 --> 00:34:57.960]  一看就會很明白
[00:34:57.960 --> 00:34:59.960]  這不講的就是我們自己嗎
[00:34:59.960 --> 00:35:00.960]  我們民族嗎
[00:35:00.960 --> 00:35:02.960]  當時是在奧地亞
[00:35:02.960 --> 00:35:06.960]  這個時候的橄欖樹中間有金燈台了
[00:35:06.960 --> 00:35:10.960]  它的意思就是已經成長起來了
[00:35:10.960 --> 00:35:12.960]  成長起來還不得止
[00:35:12.960 --> 00:35:14.960]  還有油
[00:35:14.960 --> 00:35:16.960]  油供應這個金燈台的燃燒
[00:35:16.960 --> 00:35:19.960]  金燈台被點亮了以後
[00:35:19.960 --> 00:35:21.960]  還要照亮列國
[00:35:21.960 --> 00:35:23.960]  照亮整個世界
[00:35:23.960 --> 00:35:26.960]  所以神的心意就透過以色列民
[00:35:26.960 --> 00:35:29.960]  就要展現開來了
[00:35:29.960 --> 00:35:31.960]  我們這裡看到這個建殿
[00:35:31.960 --> 00:35:35.960]  是當時神託付他的子民
[00:35:35.960 --> 00:35:39.960]  要完成的一個特別的一個事工
[00:35:39.960 --> 00:35:42.960]  這個建築物重要不重要
[00:35:42.960 --> 00:35:44.960]  重要 當然重要
[00:35:44.960 --> 00:35:47.960]  但是在神的能力面前
[00:35:47.960 --> 00:35:50.960]  就顯得不是最重要的
[00:35:50.960 --> 00:35:52.960]  而是讓他們當時要完成那個事工
[00:35:52.960 --> 00:35:55.960]  要有一個靈性的復興
[00:35:55.960 --> 00:35:59.960]  我們是在約翰福音第二章第十九節說
[00:35:59.960 --> 00:36:01.960]  耶穌回答說
[00:36:01.960 --> 00:36:03.960]  你們甚至拆毀這殿
[00:36:03.960 --> 00:36:07.960]  我要三日內再建立起來
[00:36:07.960 --> 00:36:09.960]  建立的一個是怎麼建立呢
[00:36:09.960 --> 00:36:11.960]  當時的人都不能理解
[00:36:11.960 --> 00:36:16.960]  我們這個殿很費心力才可以建立的
[00:36:16.960 --> 00:36:18.960]  耶穌說的三日
[00:36:18.960 --> 00:36:24.960]  講的原來是耶穌第三天從死裡復活
[00:36:24.960 --> 00:36:26.960]  講的事工
[00:36:26.960 --> 00:36:28.960]  當時對於以色列民來說
[00:36:28.960 --> 00:36:30.960]  是一個外在的建築物
[00:36:30.960 --> 00:36:32.960]  對於我們來說
[00:36:32.960 --> 00:36:36.960]  現在不單是這樣一個外在的建築物
[00:36:36.960 --> 00:36:40.960]  更是一場屬靈的復興
[00:36:40.960 --> 00:36:41.960]  屬靈的復興
[00:36:41.960 --> 00:36:44.960]  靠著這樣一個屬靈的復興
[00:36:44.960 --> 00:36:47.960]  沒有難成的事
[00:36:47.960 --> 00:36:50.960]  所以為什麼要特別祝賀
[00:36:50.960 --> 00:36:54.960]  大家新年的時候馬到成功呢
[00:36:54.960 --> 00:36:57.960]  之所以能夠成功
[00:36:57.960 --> 00:37:00.960]  就是神的旨意
[00:37:00.960 --> 00:37:03.960]  已經彰顯在了我們所有群體
[00:37:03.960 --> 00:37:06.960]  所有弟兄姊妹的生命當中
[00:37:06.960 --> 00:37:09.960]  我們的靈裡面心裡火熱
[00:37:09.960 --> 00:37:12.960]  我們要把神的這個救恩
[00:37:12.960 --> 00:37:15.960]  巴之不得的放在我們的孩子家人
[00:37:15.960 --> 00:37:17.960]  我們的合作夥伴
[00:37:17.960 --> 00:37:20.960]  我們身邊的所有親友鄰居當中
[00:37:20.960 --> 00:37:23.960]  這個就是真正的馬到的成功
[00:37:23.960 --> 00:37:26.960]  當年的意象所要展現的是這樣
[00:37:26.960 --> 00:37:30.960]  現在神要透過聖經記載
[00:37:30.960 --> 00:37:32.960]  彰顯給我們的確實
[00:37:32.960 --> 00:37:34.960]  也是要這樣
[00:37:34.960 --> 00:37:37.960]  所以也讓我們我不知道各位弟兄姊妹
[00:37:37.960 --> 00:37:40.960]  每個大家的家庭啊 處境
[00:37:40.960 --> 00:37:42.960]  都有各自的難處
[00:37:42.960 --> 00:37:44.960]  都會遇到各樣的挑戰
[00:37:44.960 --> 00:37:46.960]  所以在新年的時候
[00:37:46.960 --> 00:37:49.960]  思考馬到成功這樣一個主題的時候
[00:37:49.960 --> 00:37:52.960]  讓我們可以調整視角
