
[00:00:00.000 --> 00:00:02.800]  好 弟兄姐妹們 主內平安
[00:15:32.820 --> 00:15:34.820]  兩個西洪
[00:15:34.820 --> 00:15:36.820]  還有鄂
[00:15:36.820 --> 00:15:38.820]  然後約旦河的西呢有幾個王啊
[00:15:38.820 --> 00:15:40.820]  三十一個
[00:15:40.820 --> 00:15:42.820]  都儘速地除滅了
[00:15:42.820 --> 00:15:44.820]  那麼在這裡呢有大家熟悉的
[00:15:44.820 --> 00:15:46.820]  第九節可以看到
[00:15:46.820 --> 00:15:48.820]  耶利哥還有那
[00:15:48.820 --> 00:15:50.820]  艾成啊大家記不記得啊
[00:15:50.820 --> 00:15:52.820]  耶利哥在這裡呢
[00:15:52.820 --> 00:15:54.820]  在這裡呢
[00:15:54.820 --> 00:15:56.820]  在這裡呢都會有一些的記載啊
[00:15:56.820 --> 00:15:58.820]  待會我們會講到啊
[00:15:58.820 --> 00:16:00.820]  待會我們會講到
[00:16:00.820 --> 00:16:02.820]  那麼在這裡呢我們可以看到
[00:16:02.820 --> 00:16:04.820]  其中的特別是第二十一
[00:16:04.820 --> 00:16:06.820]  和二十二節這裡呢
[00:16:06.820 --> 00:16:08.820]  講到了這四個王的
[00:16:08.820 --> 00:16:10.820]  這些族群呢
[00:16:10.820 --> 00:16:12.820]  其實就是當年啊
[00:16:12.820 --> 00:16:14.820]  十二個探子
[00:16:14.820 --> 00:16:16.820]  其中包括了約書亞和迦勒
[00:16:16.820 --> 00:16:18.820]  在窺探這地的時候
[00:16:18.820 --> 00:16:20.820]  他們所害怕的巨人
[00:16:20.820 --> 00:16:22.820]  也有巨人啊
[00:16:22.820 --> 00:16:24.820]  哇
[00:16:24.820 --> 00:16:26.820]  看到他們擔著呢
[00:16:26.820 --> 00:16:28.820]  很沉重的果實的時候
[00:16:28.820 --> 00:16:30.820]  哇了不得了
[00:16:30.820 --> 00:16:32.820]  這個地真的是牛奶與蜜之地
[00:16:32.820 --> 00:16:34.820]  真的是這個
[00:16:34.820 --> 00:16:36.820]  何等豐美之地啊
[00:16:36.820 --> 00:16:38.820]  神要賜給我們的
[00:16:38.820 --> 00:16:40.820]  連斬的果實都如此的巨大
[00:16:40.820 --> 00:16:42.820]  在看到要除滅的敵人
[00:16:42.820 --> 00:16:44.820]  啊不得了了啊
[00:16:44.820 --> 00:16:46.820]  很難啊很艱難啊
[00:16:46.820 --> 00:16:48.820]  有的探子呢
[00:16:48.820 --> 00:16:50.820]  十個探子呢就退縮了
[00:16:50.820 --> 00:16:52.820]  只有兩個探子啊
[00:16:52.820 --> 00:16:54.820]  約書亞和迦勒
[00:16:54.820 --> 00:16:56.820]  相信神的應許啊
[00:16:56.820 --> 00:16:58.820]  真的是那個美地啊
[00:16:58.820 --> 00:17:00.820]  應許地要賜給伊斯列明的
[00:17:00.820 --> 00:17:02.820]  當他們取勝了以後
[00:17:02.820 --> 00:17:04.820]  再回過頭來看的時候
[00:17:04.820 --> 00:17:06.820]  生命的路徑會完全的不一樣
[00:17:06.820 --> 00:17:08.820]  那個時候
[00:17:08.820 --> 00:17:10.820]  再來回看的時候
[00:17:10.820 --> 00:17:12.820]  就會想到
[00:17:12.820 --> 00:17:14.820]  啊巨人還是以前的巨人
[00:17:14.820 --> 00:17:16.820]  改變的呢
[00:17:16.820 --> 00:17:18.820]  只是整個
[00:17:18.820 --> 00:17:20.820]  和神一起征戰的群體
[00:17:20.820 --> 00:17:22.820]  不是巨人改變了
[00:17:22.820 --> 00:17:24.820]  不是困難改變了
[00:17:24.820 --> 00:17:26.820]  而是面對困難的
[00:17:26.820 --> 00:17:28.820]  這個主體啊
[00:17:28.820 --> 00:17:30.820]  改變了以後就可以勝過
[00:17:30.820 --> 00:17:32.820]  當時他們懼怕的巨人
[00:17:32.820 --> 00:17:34.820]  所以在這個時候
[00:17:34.820 --> 00:17:36.820]  神拿走了什麼呢
[00:17:36.820 --> 00:17:38.820]  拿走了不單是那些王啊
[00:17:38.820 --> 00:17:40.820]  拿走了伊斯列明群體當中的
[00:17:40.820 --> 00:17:42.820]  那種的膽怯
[00:17:42.820 --> 00:17:44.820]  那種的懼怕
[00:17:44.820 --> 00:17:46.820]  甚至是心虛
[00:17:46.820 --> 00:17:48.820]  那種的懼怕
[00:17:48.820 --> 00:17:50.820]  甚至是小心啊
[00:17:50.820 --> 00:17:52.820]  不屬於神的東西已經被拿走了
[00:17:52.820 --> 00:17:54.820]  以至於他們可以得勝
[00:17:54.820 --> 00:17:56.820]  當然我們屬神的群體啊
[00:17:56.820 --> 00:17:58.820]  我們生命也要
[00:17:58.820 --> 00:18:00.820]  不斷的被神更新
[00:18:00.820 --> 00:18:02.820]  神也要拿走那些
[00:18:02.820 --> 00:18:04.820]  不屬於我們生命當中的
[00:18:04.820 --> 00:18:06.820]  小心啊膽怯啊
[00:18:06.820 --> 00:18:08.820]  懼怕啊
[00:18:08.820 --> 00:18:10.820]  還有對我們現在基督徒啊
[00:18:10.820 --> 00:18:12.820]  特別的考驗就是
[00:18:12.820 --> 00:18:14.820]  世界的價值觀也要求神
[00:18:14.820 --> 00:18:16.820]  拿去出去
[00:18:16.820 --> 00:18:18.820]  比如說屬肉體的那種
[00:18:18.820 --> 00:18:20.820]  享樂主義
[00:18:20.820 --> 00:18:22.820]  享樂主義
[00:18:22.820 --> 00:18:24.820]  消費主義
[00:18:24.820 --> 00:18:26.820]  讓購物讓我們滿心的
[00:18:26.820 --> 00:18:28.820]  可以愉悅的那種的感受啊
[00:18:28.820 --> 00:18:30.820]  讓我們可以覺得開心啊
[00:18:30.820 --> 00:18:32.820]  都要拿去
[00:18:32.820 --> 00:18:34.820]  同樣呼應聖靈九果的
[00:18:34.820 --> 00:18:36.820]  迦拉太書第五章
[00:18:36.820 --> 00:18:38.820]  也有羅列啊
[00:18:38.820 --> 00:18:40.820]  前遇的事呢
[00:18:40.820 --> 00:18:42.820]  都是顯而易見的
[00:18:42.820 --> 00:18:44.820]  奸淫啊誤會啊
[00:18:44.820 --> 00:18:46.820]  邪淡啊
[00:18:46.820 --> 00:18:48.820]  拜偶像邪術仇恨
[00:18:48.820 --> 00:18:50.820]  真淨忌恨
[00:18:50.820 --> 00:18:52.820]  惱怒結黨紛爭還有異端
[00:18:52.820 --> 00:18:54.820]  嫉妒醉酒
[00:18:54.820 --> 00:18:56.820]  還有歡宴等等
[00:18:56.820 --> 00:18:58.820]  都是屬於肉體和前遇的
[00:18:58.820 --> 00:19:00.820]  都是不是屬於
[00:19:00.820 --> 00:19:02.820]  神的聖靈的
[00:19:02.820 --> 00:19:04.820]  如果我們跟隨肉體
[00:19:04.820 --> 00:19:06.820]  這個世界的話呢
[00:19:06.820 --> 00:19:08.820]  自然會形成這樣一種的
[00:19:08.820 --> 00:19:10.820]  生命表徵
[00:19:10.820 --> 00:19:12.820]  如果我們生命當中
[00:19:12.820 --> 00:19:14.820]  還會受到這些的羈絆的時候
[00:19:14.820 --> 00:19:16.820]  還會成為
[00:19:16.820 --> 00:19:18.820]  那惡者要攻擊我們的破口的時候呢
[00:19:18.820 --> 00:19:20.820]  各位弟兄姊妹
[00:19:20.820 --> 00:19:22.820]  要謹行
[00:19:22.820 --> 00:19:24.820]  求神幫他除去拿走
[00:19:24.820 --> 00:19:26.820]  以至於我們可以
[00:19:26.820 --> 00:19:28.820]  活出屬於神的
[00:19:28.820 --> 00:19:30.820]  聖結
[00:19:30.820 --> 00:19:32.820]  那麼有一段時間呢
[00:19:32.820 --> 00:19:34.820]  之前記得啊
[00:19:34.820 --> 00:19:36.820]  有一個朋友他分享了一個
[00:19:36.820 --> 00:19:38.820]  小的短片給我啊
[00:19:38.820 --> 00:19:40.820]  在群組裡面啊
[00:19:40.820 --> 00:19:42.820]  那個短片的名字叫做
[00:19:42.820 --> 00:19:44.820]  極度解壓的視頻
[00:19:44.820 --> 00:19:46.820]  極度解壓
[00:19:46.820 --> 00:19:48.820]  因著好奇心呢
[00:19:48.820 --> 00:19:50.820]  我也點開看一看啊
[00:19:50.820 --> 00:19:52.820]  怎麼樣可以極度解壓啊
[00:19:52.820 --> 00:19:54.820]  點開一看
[00:19:54.820 --> 00:19:56.820]  是一個海上坐月團隊
[00:19:56.820 --> 00:19:58.820]  他們在捕魚的時候呢
[00:19:58.820 --> 00:20:00.820]  就抓到了一隻海龜啊
[00:20:00.820 --> 00:20:02.820]  不小心捕到了一隻海龜
[00:20:02.820 --> 00:20:04.820]  這隻海龜呢
[00:20:04.820 --> 00:20:06.820]  很特別啊
[00:20:06.820 --> 00:20:08.820]  海洋的寄生物
[00:20:08.820 --> 00:20:10.820]  一種叫做藤壺的影響呢
[00:20:10.820 --> 00:20:12.820]  生命是被
[00:20:12.820 --> 00:20:14.820]  產果的很可怕的
[00:20:14.820 --> 00:20:16.820]  甚至我看到的時候呢
[00:20:16.820 --> 00:20:18.820]  我覺得這個
[00:20:18.820 --> 00:20:20.820]  寒毛都差不多豎了起來啊
[00:20:20.820 --> 00:20:22.820]  以至於我找圖的時候呢
[00:20:22.820 --> 00:20:24.820]  找了一個相對於
[00:20:24.820 --> 00:20:26.820]  輕一點的
[00:20:26.820 --> 00:20:28.820]  受到藤壺所影響的海龜的圖片
[00:20:28.820 --> 00:20:30.820]  就類似於這樣
[00:20:30.820 --> 00:20:32.820]  哇這個海龜很慘啊
[00:20:32.820 --> 00:20:34.820]  沒有辦法自己把它拿走啊
[00:20:34.820 --> 00:20:36.820]  在海洋裡面呢
[00:20:36.820 --> 00:20:38.820]  載浮載沉啊
[00:20:38.820 --> 00:20:40.820]  那麼很有經驗的一些的海洋專家
[00:20:40.820 --> 00:20:42.820]  一看就說哎呀
[00:20:42.820 --> 00:20:44.820]  如果沒有人協助它的話呢
[00:20:44.820 --> 00:20:46.820]  它在這樣羈絆一久呢
[00:20:46.820 --> 00:20:48.820]  就會死掉了
[00:20:48.820 --> 00:20:50.820]  就會死掉了
[00:20:50.820 --> 00:20:52.820]  很困難啊
[00:20:52.820 --> 00:20:54.820]  甚至游泳也困難
[00:20:54.820 --> 00:20:56.820]  呼吸也困難 要捕食也困難
[00:20:56.820 --> 00:20:58.820]  啊很沉重啊它的生命
[00:20:58.820 --> 00:21:00.820]  那這個視頻為什麼叫做
[00:21:00.820 --> 00:21:02.820]  解壓的視頻呢
[00:21:02.820 --> 00:21:04.820]  就是專門有人啊
[00:21:04.820 --> 00:21:06.820]  拿著小的刻刀鏟子
[00:21:06.820 --> 00:21:08.820]  幫它一點一點的把那些
[00:21:08.820 --> 00:21:10.820]  藤壺把它鏟掉
[00:21:10.820 --> 00:21:12.820]  哇鏟掉一點就覺得哇舒服
[00:21:12.820 --> 00:21:14.820]  再鏟掉一點
[00:21:14.820 --> 00:21:16.820]  哇解壓啊
[00:21:16.820 --> 00:21:18.820]  看到這個海龜
[00:21:18.820 --> 00:21:20.820]  解壓的時候呢就讓我想到
[00:21:20.820 --> 00:21:22.820]  我們的生命
[00:21:22.820 --> 00:21:24.820]  何嘗不是
[00:21:24.820 --> 00:21:26.820]  被繩索結緊
[00:21:26.820 --> 00:21:28.820]  被繩索拿走那些
[00:21:28.820 --> 00:21:30.820]  生命的負擔
[00:21:30.820 --> 00:21:32.820]  那我們可以活出
[00:21:32.820 --> 00:21:34.820]  生命裡面的輕省
[00:21:34.820 --> 00:21:36.820]  和因著真理得到自由了呢
[00:21:36.820 --> 00:21:38.820]  確實也是
[00:21:38.820 --> 00:21:40.820]  有的時候
[00:21:40.820 --> 00:21:42.820]  這些的
[00:21:42.820 --> 00:21:44.820]  重擔啊是世俗的
[00:21:44.820 --> 00:21:46.820]  慘淚
[00:21:46.820 --> 00:21:48.820]  有的時候是世界的各樣的
[00:21:48.820 --> 00:21:50.820]  比較 眾人的
[00:21:50.820 --> 00:21:52.820]  非議和評論
[00:21:52.820 --> 00:21:54.820]  有的時候還是我們心裡面
[00:21:54.820 --> 00:21:56.820]  放不下的一些的傷痛
[00:21:56.820 --> 00:21:58.820]  但因著神
[00:21:58.820 --> 00:22:00.820]  可以把我們拿走啊
[00:22:00.820 --> 00:22:02.820]  有的時候呢還是以為
[00:22:02.820 --> 00:22:04.820]  還是有些我們自以為
[00:22:04.820 --> 00:22:06.820]  割捨不下好的東西
[00:22:06.820 --> 00:22:08.820]  但我們在神裡面的時候
[00:22:08.820 --> 00:22:10.820]  神就告訴我們
[00:22:10.820 --> 00:22:12.820]  孩子我要的不是那些
[00:22:12.820 --> 00:22:14.820]  你把它拿掉
[00:22:14.820 --> 00:22:16.820]  我們因著
[00:22:16.820 --> 00:22:18.820]  神的這份愛
[00:22:18.820 --> 00:22:20.820]  因著真理的這份回應
[00:22:20.820 --> 00:22:22.820]  我們把它真實拿掉了以後
[00:22:22.820 --> 00:22:24.820]  就發現了生命的
[00:22:24.820 --> 00:22:26.820]  輕省
[00:22:26.820 --> 00:22:28.820]  因真理
[00:22:28.820 --> 00:22:30.820]  得到了自由
[00:22:30.820 --> 00:22:32.820]  所以我們要索算神的
[00:22:32.820 --> 00:22:34.820]  除去啊 拿走啊
[00:22:34.820 --> 00:22:36.820]  還有第三點我們非常要感恩的
[00:22:36.820 --> 00:22:38.820]  就是我們要
[00:22:38.820 --> 00:22:40.820]  認識上帝的真實
[00:22:40.820 --> 00:22:42.820]  認識上帝的真實
[00:22:42.820 --> 00:22:44.820]  在這一段
[00:22:44.820 --> 00:22:46.820]  約書雅紀十二章的
[00:22:46.820 --> 00:22:48.820]  裡面呢 分別
[00:22:48.820 --> 00:22:50.820]  記述了不同的
[00:22:50.820 --> 00:22:52.820]  在約旦河東啊
[00:22:52.820 --> 00:22:54.820]  西啊 各樣的王
[00:22:54.820 --> 00:22:56.820]  大家還記不記得有幾個王
[00:22:56.820 --> 00:22:58.820]  首先約旦河東的有幾個啊
[00:22:58.820 --> 00:23:00.820]  兩個
[00:23:00.820 --> 00:23:02.820]  很好啊 兩個王
[00:23:02.820 --> 00:23:04.820]  那麼約旦河西呢
[00:23:04.820 --> 00:23:06.820]  三十一個 總共有幾個啊
[00:23:06.820 --> 00:23:08.820]  三十三
[00:23:08.820 --> 00:23:10.820]  大家記性不錯之餘呢
[00:23:10.820 --> 00:23:12.820]  心算也非常的快啊
[00:23:12.820 --> 00:23:14.820]  三十三個王
[00:23:14.820 --> 00:23:16.820]  但是就連這
[00:23:16.820 --> 00:23:18.820]  三十三個王這些重大的挑戰
[00:23:18.820 --> 00:23:20.820]  都被以色列民
[00:23:20.820 --> 00:23:22.820]  擊敗了以後
[00:23:22.820 --> 00:23:24.820]  我們認識到了一個
[00:23:24.820 --> 00:23:26.820]  更重要的王
[00:23:26.820 --> 00:23:28.820]  就是我們的上帝
[00:23:28.820 --> 00:23:30.820]  他真是生命中的
[00:23:30.820 --> 00:23:32.820]  萬王之王了
[00:23:32.820 --> 00:23:34.820]  不是因為
[00:23:34.820 --> 00:23:36.820]  以色列民有多厲害
[00:23:36.820 --> 00:23:38.820]  而是因著
[00:23:38.820 --> 00:23:40.820]  神的同在
[00:23:40.820 --> 00:23:42.820]  因著神的旨意
[00:23:42.820 --> 00:23:44.820]  要以色列民去征戰去奪取的
[00:23:44.820 --> 00:23:46.820]  這個應許之地的時候
[00:23:46.820 --> 00:23:48.820]  他們就會得勝
[00:23:48.820 --> 00:23:50.820]  勝過了這
[00:23:50.820 --> 00:23:52.820]  三十三個王的時候
[00:23:52.820 --> 00:23:54.820]  反而認識到了
[00:23:54.820 --> 00:23:56.820]  哦 我們的神
[00:23:56.820 --> 00:23:58.820]  你真的是至高的主宰了
[00:23:58.820 --> 00:24:00.820]  甚至在征戰裡面
[00:24:00.820 --> 00:24:02.820]  經歷了神要他們
[00:24:02.820 --> 00:24:04.820]  學的各樣的功課
[00:24:04.820 --> 00:24:06.820]  甚至月亮和星宿
[00:24:06.820 --> 00:24:08.820]  都聽從了神的吩咐
[00:24:08.820 --> 00:24:10.820]  還降下了兵報
[00:24:10.820 --> 00:24:12.820]  為以色列民可以得勝的時候
[00:24:12.820 --> 00:24:14.820]  認識到了
[00:24:14.820 --> 00:24:16.820]  神真的是全地的主宰了
[00:24:16.820 --> 00:24:18.820]  認識到了
[00:24:18.820 --> 00:24:20.820]  更重要的君王
[00:24:20.820 --> 00:24:22.820]  就是我們的神
[00:24:22.820 --> 00:24:24.820]  耶和華上帝
[00:24:24.820 --> 00:24:26.820]  就好像在期間
[00:24:26.820 --> 00:24:28.820]  大家熟悉的
[00:24:28.820 --> 00:24:30.820]  耶利哥 艾成
[00:24:30.820 --> 00:24:32.820]  等等
[00:24:32.820 --> 00:24:34.820]  透過這樣的經文拿走的
[00:24:34.820 --> 00:24:36.820]  不屬於群體當中
[00:24:36.820 --> 00:24:38.820]  那個犯罪的人
[00:24:38.820 --> 00:24:40.820]  雅干 明明吩咐的
[00:24:40.820 --> 00:24:42.820]  都已經那麼清楚了
[00:24:42.820 --> 00:24:44.820]  叫你不可以取的那些獵物
[00:24:44.820 --> 00:24:46.820]  還是要拿在生命當中
[00:24:46.820 --> 00:24:48.820]  還是要拿在自己的
[00:24:48.820 --> 00:24:50.820]  帳篷底下 以為神不知
[00:24:50.820 --> 00:24:52.820]  鬼不覺
[00:24:52.820 --> 00:24:54.820]  以至於生命就失敗了
[00:24:54.820 --> 00:24:56.820]  把他拿走
[00:24:56.820 --> 00:24:58.820]  除滅 神拿走的還有
[00:24:58.820 --> 00:25:00.820]  雅干 大家記得
[00:25:00.820 --> 00:25:02.820]  以至於我們在過程裡面
[00:25:02.820 --> 00:25:04.820]  也可以看到
[00:25:04.820 --> 00:25:06.820]  神在征戰當中
[00:25:06.820 --> 00:25:08.820]  要以色列民學習
[00:25:08.820 --> 00:25:10.820]  各樣的功課 首先
[00:25:10.820 --> 00:25:12.820]  耶利哥城 大家還記得嗎
[00:25:12.820 --> 00:25:14.820]  我不詳述了
[00:25:14.820 --> 00:25:16.820]  在耶利哥城的戰役裡面
[00:25:16.820 --> 00:25:18.820]  學習的是信心
[00:25:18.820 --> 00:25:20.820]  信心之戰
[00:25:20.820 --> 00:25:22.820]  在繞城的過程裡面
[00:25:22.820 --> 00:25:24.820]  有信心 得勝
[00:25:24.820 --> 00:25:26.820]  城牆就倒塌下來
[00:25:26.820 --> 00:25:28.820]  在艾成的戰爭裡面
[00:25:28.820 --> 00:25:30.820]  學習到什麼
[00:25:30.820 --> 00:25:32.820]  明明曉得城為什麼會輸
[00:25:32.820 --> 00:25:34.820]  把雅干拿掉
[00:25:34.820 --> 00:25:36.820]  得勝了
[00:25:36.820 --> 00:25:38.820]  聖捷之戰 叫做聖捷之戰
[00:25:38.820 --> 00:25:40.820]  還有在保護
[00:25:40.820 --> 00:25:42.820]  機變人
[00:25:42.820 --> 00:25:44.820]  南方的
[00:25:44.820 --> 00:25:46.820]  戰線 要征戰的時候
[00:25:46.820 --> 00:25:48.820]  保護機變人的時候
[00:25:48.820 --> 00:25:50.820]  就叫做守約之戰
[00:25:50.820 --> 00:25:52.820]  我立了約了
[00:25:52.820 --> 00:25:54.820]  我要對這個約負責
[00:25:54.820 --> 00:25:56.820]  守約 當我們在
[00:25:56.820 --> 00:25:58.820]  成長的過程裡面 神也讓我們
[00:25:58.820 --> 00:26:00.820]  有各樣的學習功課
[00:26:00.820 --> 00:26:02.820]  讓我們去學習的
[00:26:02.820 --> 00:26:04.820]  我也發現 在帶領
[00:26:04.820 --> 00:26:06.820]  青少年啊 培養女兒啊
[00:26:06.820 --> 00:26:08.820]  在帶領團企啊
[00:26:08.820 --> 00:26:10.820]  墓會的過程裡面呢
[00:26:10.820 --> 00:26:12.820]  都是在教我們一些
[00:26:12.820 --> 00:26:14.820]  很重要的生命功課
[00:26:14.820 --> 00:26:16.820]  比如說 小的時候
[00:26:16.820 --> 00:26:18.820]  啊 要教
[00:26:18.820 --> 00:26:20.820]  你要
[00:26:20.820 --> 00:26:22.820]  聰明 醒目
[00:26:22.820 --> 00:26:24.820]  你可以得勝啊 你可以贏啊
[00:26:24.820 --> 00:26:26.820]  再大一點呢 你要有
[00:26:26.820 --> 00:26:28.820]  持之以恆的耐性 才可以
[00:26:28.820 --> 00:26:30.820]  得勝 短暫的聰明已經
[00:26:30.820 --> 00:26:32.820]  不行了 再大一點
[00:26:32.820 --> 00:26:34.820]  還要仔細啊 不要以為你
[00:26:34.820 --> 00:26:36.820]  會了 還要仔細
[00:26:36.820 --> 00:26:38.820]  再之後呢 還要學習
[00:26:38.820 --> 00:26:40.820]  堅持啊 等等的功課
[00:26:40.820 --> 00:26:42.820]  到了最後啊
[00:26:42.820 --> 00:26:44.820]  發現 弟兄姊妹
[00:26:44.820 --> 00:26:46.820]  特別重要的 得勝的一些功課
[00:26:46.820 --> 00:26:48.820]  要靠你的 毀聲
[00:26:48.820 --> 00:26:50.820]  還有 敬虔
[00:26:50.820 --> 00:26:52.820]  屬於主的
[00:26:52.820 --> 00:26:54.820]  群體 每個人都可以宣稱啊
[00:26:54.820 --> 00:26:56.820]  我是基督徒
[00:26:56.820 --> 00:26:58.820]  我是屬於主的啊 但是
[00:26:58.820 --> 00:27:00.820]  真正毀聲的群體
[00:27:00.820 --> 00:27:02.820]  神知道
[00:27:02.820 --> 00:27:04.820]  神要塑造的是一個
[00:27:04.820 --> 00:27:06.820]  門徒的群體
[00:27:06.820 --> 00:27:08.820]  敬虔的
[00:27:08.820 --> 00:27:10.820]  生命 才能可以
[00:27:10.820 --> 00:27:12.820]  得到最終的勝利
[00:27:12.820 --> 00:27:14.820]  大家記得 不同的功課
[00:27:14.820 --> 00:27:16.820]  都讓我們去領受
[00:27:16.820 --> 00:27:18.820]  非常感謝神啊 就好像
[00:27:18.820 --> 00:27:20.820]  今天我們的這個禱告
[00:27:20.820 --> 00:27:22.820]  事項裡邊 也讓我們去
[00:27:22.820 --> 00:27:24.820]  去感恩的 今年
[00:27:24.820 --> 00:27:26.820]  神也讓我們參加了
[00:27:26.820 --> 00:27:28.820]  2024的瑞義門訓
[00:27:28.820 --> 00:27:30.820]  IDMC 神也
[00:27:30.820 --> 00:27:32.820]  帶領我們群體 每一年
[00:27:32.820 --> 00:27:34.820]  都有在期間
[00:27:34.820 --> 00:27:36.820]  去參加不同的主題
[00:27:36.820 --> 00:27:38.820]  大家記得嗎
[00:27:38.820 --> 00:27:40.820]  其中的一些的示利啊 感動啊
[00:27:40.820 --> 00:27:42.820]  至今都還留在
[00:27:42.820 --> 00:27:44.820]  我的心裡 和弟兄姊妹一起去
[00:27:44.820 --> 00:27:46.820]  學習 面對的 這些的
[00:27:46.820 --> 00:27:48.820]  征戰 還記得那個
[00:27:48.820 --> 00:27:50.820]  把
[00:27:50.820 --> 00:27:52.820]  這份對爸爸的愛 吹到
[00:27:52.820 --> 00:27:54.820]  空盒子裡面的那個小女孩嗎
[00:27:54.820 --> 00:27:56.820]  啊 那個
[00:27:56.820 --> 00:27:58.820]  空盒子的比喻 讓我們
[00:27:58.820 --> 00:28:00.820]  看到 神的這份愛
[00:28:00.820 --> 00:28:02.820]  還有奇妙的祝福 神對
[00:28:02.820 --> 00:28:04.820]  人的這個 聖言的
[00:28:04.820 --> 00:28:06.820]  重要啊 還記得那個
[00:28:06.820 --> 00:28:08.820]  要耐心的
[00:28:08.820 --> 00:28:10.820]  等候 就因為不耐心
[00:28:10.820 --> 00:28:12.820]  等候不了 男朋友
[00:28:12.820 --> 00:28:14.820]  要給他最後表白的那個
[00:28:14.820 --> 00:28:16.820]  女朋友嗎 那個泰迪
[00:28:16.820 --> 00:28:18.820]  熊嗎 那個熊嗎
[00:28:18.820 --> 00:28:20.820]  啊 它都在期間
[00:28:20.820 --> 00:28:22.820]  還記得
[00:28:22.820 --> 00:28:24.820]  神也提醒我們一種
[00:28:24.820 --> 00:28:26.820]  屬神的門徒的生命
[00:28:26.820 --> 00:28:28.820]  表現嗎 用了兩種顏色啊
[00:28:28.820 --> 00:28:30.820]  大家還記得嗎
[00:28:30.820 --> 00:28:32.820]  一種是 好像
[00:28:32.820 --> 00:28:34.820]  法拉利那樣的
[00:28:34.820 --> 00:28:36.820]  法拉利紅那樣的
[00:28:36.820 --> 00:28:38.820]  外型 驕傲
[00:28:38.820 --> 00:28:40.820]  炫耀的
[00:28:40.820 --> 00:28:42.820]  法拉利紅啊
[00:28:42.820 --> 00:28:44.820]  有的人的生命就這樣
[00:28:44.820 --> 00:28:46.820]  跟從了主以後 耶穌也斥責
[00:28:46.820 --> 00:28:48.820]  的禱告要去到十字路口
[00:28:48.820 --> 00:28:50.820]  奉獻要讓所有人
[00:28:50.820 --> 00:28:52.820]  都知道 哈哈哈哈
[00:28:52.820 --> 00:28:54.820]  法拉利紅的一種的表現
[00:28:54.820 --> 00:28:56.820]  還有一種呢
[00:28:56.820 --> 00:28:58.820]  是屬神門徒的那種
[00:28:58.820 --> 00:29:00.820]  內斂的 深沉的
[00:29:00.820 --> 00:29:02.820]  低調的 默默愛神的
[00:29:02.820 --> 00:29:04.820]  深海的藍色
[00:29:04.820 --> 00:29:06.820]  深海藍的表現力
[00:29:06.820 --> 00:29:08.820]  就是屬神的
[00:29:08.820 --> 00:29:10.820]  那種的表現力
[00:29:10.820 --> 00:29:12.820]  題外話 為什麼要選擇
[00:29:12.820 --> 00:29:14.820]  這個藍色來作為這種顏色的
[00:29:14.820 --> 00:29:16.820]  代表啊
[00:29:16.820 --> 00:29:18.820]  因為深藏不露
[00:29:18.820 --> 00:29:20.820]  深藏不露
[00:29:20.820 --> 00:29:22.820]  好好好 題外話
[00:29:22.820 --> 00:29:24.820]  那個是 讓我們提醒
[00:29:24.820 --> 00:29:26.820]  記得 一種低調的
[00:29:26.820 --> 00:29:28.820]  內斂的藍色
[00:29:28.820 --> 00:29:30.820]  屬於神的一種 沉穩的
[00:29:30.820 --> 00:29:32.820]  門徒的生命力啊
[00:29:32.820 --> 00:29:34.820]  今年同樣也給了我一個
[00:29:34.820 --> 00:29:36.820]  挺特別的感動
[00:29:36.820 --> 00:29:38.820]  我覺得這份感動呢
[00:29:38.820 --> 00:29:40.820]  是在我心裡 但是我回想的時候呢
[00:29:40.820 --> 00:29:42.820]  沒有直接的想到
[00:29:42.820 --> 00:29:44.820]  其中的一份的例子啊
[00:29:44.820 --> 00:29:46.820]  以前都是 曾牧師就說
[00:29:46.820 --> 00:29:48.820]  大家就 哎 聽到了
[00:29:48.820 --> 00:29:50.820]  但是這一次呢
[00:29:50.820 --> 00:29:52.820]  反而是從一個介紹嘉賓
[00:29:52.820 --> 00:29:54.820]  裡面 一個陳傳華的
[00:29:54.820 --> 00:29:56.820]  一個牧師在介紹的時候
[00:29:56.820 --> 00:29:58.820]  他就 引言就講到了
[00:29:58.820 --> 00:30:00.820]  非常地感恩
[00:30:00.820 --> 00:30:02.820]  今年的一個嘉賓啊
[00:30:02.820 --> 00:30:04.820]  我們給他 來到這裡呢
[00:30:04.820 --> 00:30:06.820]  給他的是
[00:30:06.820 --> 00:30:08.820]  微薄的獎員費
[00:30:08.820 --> 00:30:10.820]  但是呢 當我們要
[00:30:10.820 --> 00:30:12.820]  見堂的時候
[00:30:12.820 --> 00:30:14.820]  他給了我們一個厚厚的支票
[00:30:14.820 --> 00:30:16.820]  他說 他想
[00:30:16.820 --> 00:30:18.820]  有份 在我們的
[00:30:18.820 --> 00:30:20.820]  見堂裡面
[00:30:20.820 --> 00:30:22.820]  這是一份生命的 默默付出的
[00:30:22.820 --> 00:30:24.820]  見證 就活出了
[00:30:24.820 --> 00:30:26.820]  這份的生命力 在感恩的
[00:30:26.820 --> 00:30:28.820]  當中嘛
[00:30:28.820 --> 00:30:30.820]  也盼望我們在跟隨主的
[00:30:30.820 --> 00:30:32.820]  這條同行的道路裡面
[00:30:32.820 --> 00:30:34.820]  跟隨主前行的道路裡面
