
[00:00:00.000 --> 00:00:02.640]  我們開始一個新的系列
[00:15:48.640 --> 00:15:51.640]  saying, "Master, Master, we are going to drown"
[00:15:51.640 --> 00:15:53.240]  耶穌啊
[00:15:53.240 --> 00:15:55.280]  我們快要
[00:15:55.280 --> 00:15:56.320]  drown了
[00:15:56.320 --> 00:15:56.680]  是不是?
[00:15:56.680 --> 00:15:58.960]  We are about to drown
[00:15:58.960 --> 00:16:00.520]  Was there a time in your life
[00:16:00.520 --> 00:16:02.080]  where you panicked?
[00:16:02.080 --> 00:16:05.440]  You're like, "Jesus, we're about to drown"
[00:16:05.440 --> 00:16:07.160]  Was there a time in your life
[00:16:07.160 --> 00:16:08.200]  that you were
[00:16:08.200 --> 00:16:10.440]  you felt like you were going to panic and drown?
[00:16:10.440 --> 00:16:12.800]  有沒有?
[00:16:12.800 --> 00:16:14.040]  Next slide
[00:16:14.040 --> 00:16:16.680]  有幾個summer之前
[00:16:16.680 --> 00:16:19.760]  We were in Tunisia
[00:16:19.760 --> 00:16:22.080]  This is where they filmed Lord of the Rings
[00:16:22.080 --> 00:16:23.200]  Not Lord of the Rings
[00:16:23.200 --> 00:16:24.320]  Star Wars
[00:16:24.320 --> 00:16:26.200]  有沒有人看過Star Wars?
[00:16:26.200 --> 00:16:27.480]  Star Wars? Yes
[00:16:27.480 --> 00:16:31.480]  So we were in Tunisia
[00:16:31.480 --> 00:16:34.720]  我們去這個錄影地點的時候
[00:16:34.720 --> 00:16:39.000]  是要去沙漠的
[00:16:39.000 --> 00:16:40.640]  有些騙子
[00:16:40.640 --> 00:16:41.920]  你知道這些騙子
[00:16:41.920 --> 00:16:43.120]  他就說
[00:16:43.120 --> 00:16:45.880]  你給我50歐元
[00:16:45.880 --> 00:16:48.720]  我們就會帶你去這個錄影地點
[00:16:48.720 --> 00:16:49.560]  OK
[00:16:49.560 --> 00:16:50.960]  有些人就說
[00:16:50.960 --> 00:16:51.760]  不用
[00:16:51.760 --> 00:16:53.720]  你自己開車去就可以了
[00:16:53.720 --> 00:16:56.360]  你開車去沙漠就可以了
[00:16:56.360 --> 00:16:57.720]  Just go through
[00:16:57.720 --> 00:16:59.120]  follow Google Maps
[00:16:59.120 --> 00:17:05.280]  跟著路線就可以了
[00:17:05.280 --> 00:17:08.040]  我們就覺得
[00:17:08.040 --> 00:17:09.640]  不用跟這些騙子
[00:17:09.640 --> 00:17:10.360]  不給他們
[00:17:10.360 --> 00:17:11.880]  不想給他們錢
[00:17:11.880 --> 00:17:13.720]  我們就自己去
[00:17:13.720 --> 00:17:14.520]  自己去
[00:17:14.520 --> 00:17:15.800]  我們去到了
[00:17:15.800 --> 00:17:18.760]  我們有這個很棒的錄影地點
[00:17:18.760 --> 00:17:20.880]  很棒的錄影地點
[00:17:20.880 --> 00:17:22.920]  但我們回去的時候
[00:17:22.920 --> 00:17:25.680]  就擋塞了
[00:17:25.680 --> 00:17:26.800]  你可以想像
[00:17:26.800 --> 00:17:31.200]  在Tunisia夏天的天氣是怎樣的
[00:17:31.200 --> 00:17:33.320]  大概是40度
[00:17:33.320 --> 00:17:35.320]  你有沒有去過沙漠
[00:17:35.320 --> 00:17:36.880]  是40度的
[00:17:36.880 --> 00:17:38.480]  有沒有水的?
[00:17:38.480 --> 00:17:39.960]  沙漠是沒有水的
[00:17:39.960 --> 00:17:41.240]  40度
[00:17:41.240 --> 00:17:43.200]  我們駕駛來駕駛去
[00:17:43.200 --> 00:17:46.720]  都好像沒有出口一樣
[00:17:46.720 --> 00:17:47.720]  我們看Google Maps
[00:17:47.720 --> 00:17:48.960]  為什麼轉來轉去
[00:17:48.960 --> 00:17:51.320]  都好像是那個地方
[00:17:51.320 --> 00:17:54.120]  然後我們就看到一些路線
[00:17:54.120 --> 00:17:55.600]  是超過一個沙漠
[00:17:55.600 --> 00:17:57.320]  你知道沙漠是什麼嗎?
[00:17:57.320 --> 00:17:59.600]  你知道沙漠是什麼嗎?
[00:17:59.600 --> 00:18:02.720]  沙漠是像一座山
[00:18:02.720 --> 00:18:05.520]  像那裡那些沙漠一樣
[00:18:05.520 --> 00:18:10.160]  我們看到有些路線是超過沙漠的
[00:18:10.160 --> 00:18:12.120]  那我們就嘗試
[00:18:12.120 --> 00:18:16.200]  我們不知道
[00:18:16.200 --> 00:18:17.000]  我們試試看
[00:18:17.000 --> 00:18:19.080]  可能是超過沙漠
[00:18:19.080 --> 00:18:21.240]  我們一去到超過沙漠
[00:18:21.240 --> 00:18:22.840]  然後怎樣?
[00:18:22.840 --> 00:18:26.600]  我們就陷入沙漠
[00:18:26.600 --> 00:18:28.280]  我們就陷入沙漠
[00:18:28.280 --> 00:18:30.720]  那我就開始慌了
[00:18:30.720 --> 00:18:31.840]  我就開始慌了
[00:18:31.840 --> 00:18:34.760]  我們在40度
[00:18:34.760 --> 00:18:36.840]  太陽超級熱
[00:18:36.840 --> 00:18:37.920]  我們有限量的水
[00:18:37.920 --> 00:18:41.560]  我們就陷入沙漠
[00:18:41.560 --> 00:18:43.720]  在那一瞬間
[00:18:43.720 --> 00:18:48.280]  有一個人在摩托車上
[00:18:48.280 --> 00:18:51.880]  有一個本地人在摩托車上
[00:18:51.880 --> 00:18:54.800]  我們叫他過來
[00:18:54.800 --> 00:18:57.840]  他就叫我們推著摩托車
[00:18:57.840 --> 00:18:59.680]  他進了摩托車
[00:18:59.680 --> 00:19:04.680]  他叫我們推著摩托車
[00:19:04.680 --> 00:19:05.960]  1、2、3 推著
[00:19:05.960 --> 00:19:08.800]  然後摩托車就反轉了
[00:19:08.800 --> 00:19:10.800]  我們就回到山頂
[00:19:10.800 --> 00:19:12.720]  然後我們就給他錢
[00:19:12.720 --> 00:19:15.440]  他就帶我們通過沙漠
[00:19:15.440 --> 00:19:17.400]  我們就開始慌了
[00:19:17.400 --> 00:19:19.400]  在那一瞬間
[00:19:19.400 --> 00:19:22.200]  不知為何有一個本地人
[00:19:22.200 --> 00:19:23.640]  在那一瞬間
[00:19:23.640 --> 00:19:24.800]  我到達了
[00:19:24.800 --> 00:19:28.000]  然後他幫助我們
[00:19:28.000 --> 00:19:29.800]  所以那裡有恐慌
[00:19:29.800 --> 00:19:31.520]  那裡有恐慌
[00:19:31.520 --> 00:19:34.400]  那些門徒在沉澱的時候
[00:19:34.400 --> 00:19:37.880]  那艘船快要塌下來
[00:19:37.880 --> 00:19:39.560]  他們是很恐慌的
[00:19:39.560 --> 00:19:41.760]  但是怎樣?
[00:19:41.760 --> 00:19:43.920]  神顯示了祂的力量
[00:19:43.920 --> 00:19:45.320]  耶穌起身
[00:19:45.320 --> 00:19:46.520]  下一頁
[00:19:46.520 --> 00:19:48.320]  耶穌起身的時候
[00:19:48.320 --> 00:19:50.800]  他就平靜了沙漠
[00:19:50.800 --> 00:19:52.480]  Be still
[00:19:52.480 --> 00:19:54.800]  好像我們剛才唱的那首歌
[00:19:54.800 --> 00:19:56.000]  Be still
[00:19:56.000 --> 00:19:57.160]  是不是?
[00:19:57.160 --> 00:19:57.960]  Be still
[00:19:57.960 --> 00:20:02.960]  剛才那首歌叫做"Still"
[00:20:02.960 --> 00:20:04.920]  當他說"Be still"
[00:20:04.920 --> 00:20:06.120]  好像什麼?
[00:20:06.120 --> 00:20:08.960]  好像耶穌趕鬼的時候
[00:20:08.960 --> 00:20:10.240]  同樣的力量
[00:20:10.240 --> 00:20:11.840]  同樣的
[00:20:11.840 --> 00:20:14.560]  "Get away from this man"
[00:20:14.560 --> 00:20:16.640]  "Satan, get away from this man"
[00:20:16.640 --> 00:20:19.640]  他的指令讓Satan離開
[00:20:19.640 --> 00:20:20.840]  是同樣的
[00:20:20.840 --> 00:20:22.440]  跟沙漠一樣
[00:20:22.440 --> 00:20:24.000]  Be still
[00:20:24.000 --> 00:20:24.920]  明白嗎?
[00:20:24.920 --> 00:20:27.040]  是耶穌的力量
[00:20:27.040 --> 00:20:28.560]  那裡有恐慌
[00:20:28.560 --> 00:20:30.320]  還有力量
[00:20:30.320 --> 00:20:31.560]  那裡有恐慌
[00:20:31.560 --> 00:20:33.840]  還有力量
[00:20:33.840 --> 00:20:34.360]  OK
[00:20:34.360 --> 00:20:36.280]  第一個"S"是沙漠
[00:20:36.280 --> 00:20:39.400]  第二個"S"是什麼?
[00:20:39.400 --> 00:20:42.120]  The scream
[00:20:42.120 --> 00:20:42.560]  是不是?
[00:20:42.560 --> 00:20:45.640]  耶穌在沙漠裡大叫
[00:20:45.640 --> 00:20:46.880]  And it was silent
[00:20:46.880 --> 00:20:49.320]  Commanded the storm to be silent
[00:20:49.320 --> 00:20:51.240]  第三個是"Scrutiny"
[00:20:51.240 --> 00:20:53.720]  Scrutiny is questioning
[00:20:53.720 --> 00:20:57.320]  Scrutiny is under investigation
[00:20:57.320 --> 00:21:00.680]  第一個"P"是Probe
[00:21:00.680 --> 00:21:02.560]  Where is your faith?
[00:21:02.560 --> 00:21:04.320]  耶穌跟門徒說
[00:21:04.320 --> 00:21:06.160]  你的信心在哪裡?
[00:21:06.160 --> 00:21:08.160]  Where is your faith?
[00:21:08.160 --> 00:21:10.360]  Where is your faith?
[00:21:10.360 --> 00:21:11.800]  He asked his disciples
[00:21:11.800 --> 00:21:15.640]  為什麼他要跟門徒這樣說?
[00:21:15.640 --> 00:21:17.960]  之前這個章節
[00:21:17.960 --> 00:21:21.240]  那些門徒看到什麼?
[00:21:21.240 --> 00:21:23.480]  The healing
[00:21:23.480 --> 00:21:26.280]  The feeding of the five thousand
[00:21:26.280 --> 00:21:29.880]  耶穌是治了很多人
[00:21:29.880 --> 00:21:31.400]  治了
[00:21:31.400 --> 00:21:32.800]  我們之前已經看過
[00:21:32.800 --> 00:21:33.760]  是不是?
[00:21:33.760 --> 00:21:35.120]  有四個朋友
[00:21:35.120 --> 00:21:36.680]  大個朋友
[00:21:36.680 --> 00:21:37.720]  落在屋頂
[00:21:37.720 --> 00:21:39.840]  And he was healed
[00:21:39.840 --> 00:21:41.840]  不單止他Physically healed
[00:21:41.840 --> 00:21:43.880]  His sins were forgiven
[00:21:43.880 --> 00:21:44.560]  是不是?
[00:21:44.560 --> 00:21:45.440]  我們看到
[00:21:45.440 --> 00:21:47.320]  那些門徒是看到
[00:21:47.320 --> 00:21:48.920]  The feeding of the five thousand
[00:21:48.920 --> 00:21:50.280]  The four thousand
[00:21:50.280 --> 00:21:53.400]  他們看到很多不同的Miracle
[00:21:53.400 --> 00:21:55.760]  所以主耶穌就跟他們說
[00:21:55.760 --> 00:21:58.760]  Where is your faith?
[00:21:58.760 --> 00:22:01.960]  Where is your faith?
[00:22:01.960 --> 00:22:04.040]  那些門徒看到
[00:22:04.040 --> 00:22:07.800]  耶穌Calming the storm
[00:22:07.800 --> 00:22:09.320]  他們就很Profound
[00:22:09.320 --> 00:22:10.680]  Who is this?
[00:22:10.680 --> 00:22:13.280]  He even commands the winds
[00:22:13.280 --> 00:22:15.640]  and the waters to obey Him
[00:22:15.640 --> 00:22:18.360]  He even commands the winds
[00:22:18.360 --> 00:22:21.240]  and the waters to obey Him
[00:22:21.240 --> 00:22:24.920]  He is the Lord over the storm
[00:22:24.920 --> 00:22:28.880]  He is the Lord over nature
[00:22:28.880 --> 00:22:32.880]  He is the most powerful God
[00:22:32.880 --> 00:22:34.280]  He is the most powerful God
[00:22:34.280 --> 00:22:35.680]  And the one and only God
[00:22:35.680 --> 00:22:37.880]  True God
[00:22:37.880 --> 00:22:40.320]  我們看到The storm
[00:22:40.320 --> 00:22:42.080]  The scream
[00:22:42.080 --> 00:22:43.880]  The scrutiny
[00:22:43.880 --> 00:22:46.880]  第四我們是看The solution
[00:22:46.880 --> 00:22:48.480]  Number four, the solution
[00:22:48.480 --> 00:22:50.080]  有幾個Application
[00:22:50.080 --> 00:22:51.120]  第一
[00:22:51.120 --> 00:22:54.720]  We will face the storm
[00:22:54.720 --> 00:22:58.360]  昨天發生什麼事?
[00:22:58.360 --> 00:23:00.520]  What happened yesterday?
[00:23:00.520 --> 00:23:01.160]  打仗
[00:23:01.160 --> 00:23:02.640]  A new war
[00:23:02.640 --> 00:23:06.440]  US and Israel attacked Iran
[00:23:06.440 --> 00:23:11.320]  And then Iran fired back different missiles
[00:23:11.320 --> 00:23:17.480]  And they attacked not only US
[00:23:17.480 --> 00:23:20.920]  They attacked Dubai
[00:23:20.920 --> 00:23:22.040]  Bahrain
[00:23:22.040 --> 00:23:22.920]  Kuwait
[00:23:22.920 --> 00:23:26.280]  全部都被攻擊
[00:23:26.280 --> 00:23:29.080]  Pastor John is in Dubai
[00:23:29.080 --> 00:23:31.400]  For a conference
[00:23:31.400 --> 00:23:32.080]  And I was like
[00:23:32.080 --> 00:23:34.880]  Wow, are you okay?
[00:23:34.880 --> 00:23:36.480]  Are you okay?
[00:23:36.480 --> 00:23:38.480]  我們跟隨耶穌的時候
[00:23:38.480 --> 00:23:41.600]  Sometimes God will lead us to a conference
[00:23:41.600 --> 00:23:43.280]  I don't know why He went to a conference
[00:23:43.280 --> 00:23:45.600]  When He knew that there were
[00:23:45.600 --> 00:23:51.600]  One third of the US army was surrounding Iran
[00:23:51.600 --> 00:23:54.480]  Sometimes we lead ourselves to the storm
[00:23:54.480 --> 00:23:58.880]  Which might not be good
[00:23:58.880 --> 00:24:02.680]  Sometimes we will face the storm
[00:24:02.680 --> 00:24:05.280]  可能我們是在考DSE
[00:24:05.280 --> 00:24:07.680]  可能我們自己犯罪
[00:24:07.680 --> 00:24:11.480]  令到我們去面對這個風暴
[00:24:11.480 --> 00:24:14.080]  Sometimes we will follow God
[00:24:14.080 --> 00:24:15.280]  And it goes into a storm
[00:24:15.280 --> 00:24:19.080]  好像我剛才說的台灣Story
[00:24:19.080 --> 00:24:21.680]  We will face the storm
[00:24:21.680 --> 00:24:23.280]  In the midst of the storm
[00:24:23.280 --> 00:24:25.480]  你可能是Mental depression
[00:24:25.480 --> 00:24:28.880]  可能是Physical injury
[00:24:28.880 --> 00:24:31.080]  可能是Stress from school
[00:24:31.080 --> 00:24:34.880]  Or parents or different things
[00:24:34.880 --> 00:24:37.880]  What will you fear?
[00:24:37.880 --> 00:24:39.480]  你是怕什麼?
[00:24:39.480 --> 00:24:41.480]  Do you fear the storm?
[00:24:41.480 --> 00:24:43.880]  Or do you fear God?
[00:24:43.880 --> 00:24:46.080]  The second solution is
[00:24:46.080 --> 00:24:48.480]  We need to fear God over the storm
[00:24:48.480 --> 00:24:50.680]  God is greater than the storm
[00:24:50.680 --> 00:24:53.880]  耶穌是bigger than the storm
[00:24:53.880 --> 00:24:57.080]  He is the God over the storm
[00:24:57.080 --> 00:24:59.080]  Jesus was sleeping
[00:24:59.080 --> 00:25:01.280]  Because he had peace
[00:25:01.280 --> 00:25:02.880]  Knowing God was in control
[00:25:02.880 --> 00:25:05.080]  God the Father ultimately is in control
[00:25:05.080 --> 00:25:08.080]  And in authority
[00:25:08.080 --> 00:25:09.280]  Jesus was sleeping
[00:25:09.280 --> 00:25:10.880]  Because he had peace
[00:25:10.880 --> 00:25:13.880]  True peace
[00:25:13.880 --> 00:25:16.480]  我們面對生命的風暴時
[00:25:16.480 --> 00:25:17.880]  我們怕誰?
[00:25:17.880 --> 00:25:19.880]  我們怕那個風暴?
[00:25:19.880 --> 00:25:21.880]  還是我們怕神?
[00:25:21.880 --> 00:25:25.280]  That God is truly in control of our life
[00:25:25.280 --> 00:25:27.680]  That He is sovereign
[00:25:27.680 --> 00:25:31.280]  He has authority and power
[00:25:31.280 --> 00:25:32.880]  Face the storm
[00:25:32.880 --> 00:25:35.080]  Fear God over the storm
[00:25:35.080 --> 00:25:36.280]  第三是
[00:25:36.280 --> 00:25:41.080]  Faith in the captain over the commissar
[00:25:41.080 --> 00:25:42.280]  這是什麼意思?
[00:25:42.280 --> 00:25:44.880]  Faith in the captain over the commissar
[00:25:44.880 --> 00:25:46.080]  這是什麼意思?
[00:25:46.080 --> 00:25:47.880]  What does it mean?
[00:25:47.880 --> 00:25:54.080]  It means that we have faith in Jesus as our captain
[00:25:54.080 --> 00:25:58.880]  More than we have faith
[00:25:58.880 --> 00:26:02.680]  in whatever the situation is
[00:26:02.680 --> 00:26:05.480]  很多時我們
[00:26:05.480 --> 00:26:07.880]  We have faith that
[00:26:07.880 --> 00:26:10.480]  有沒有你的朋友經常說
[00:26:10.480 --> 00:26:13.480]  I believe things will work out
[00:26:13.480 --> 00:26:15.080]  有沒有人和你這樣說?
[00:26:15.080 --> 00:26:19.880]  I believe everything will be okay
[00:26:19.880 --> 00:26:22.280]  這個是不是神的說法
[00:26:22.280 --> 00:26:24.280]  應該是Hollywood這樣說
[00:26:24.280 --> 00:26:26.080]  Everything will be okay
[00:26:26.080 --> 00:26:27.280]  There is a hero
[00:26:27.280 --> 00:26:28.880]  The hero is in you
[00:26:28.880 --> 00:26:32.280]  這些pop song是這樣說的
[00:26:32.280 --> 00:26:34.680]  Everything will work out
[00:26:34.680 --> 00:26:37.080]  這個是blind faith
[00:26:37.080 --> 00:26:39.880]  This is not what the Bible says
[00:26:39.880 --> 00:26:40.880]  The Bible says
[00:26:40.880 --> 00:26:43.280]  我們這個世界是有罪的
[00:26:43.280 --> 00:26:45.680]  這個世界是corrupted的
[00:26:45.680 --> 00:26:49.080]  We will face the storms of life
[00:26:49.080 --> 00:26:50.480]  You will have problems
[00:26:50.480 --> 00:26:52.480]  We will one day have physical problems
[00:26:52.480 --> 00:26:55.080]  我們可能有一天會有depression
[00:26:55.080 --> 00:26:58.280]  We go through different things in life
[00:26:58.280 --> 00:26:59.680]  Because God has warned us
[00:26:59.680 --> 00:27:01.480]  This world is not perfect
[00:27:01.480 --> 00:27:03.680]  這個世界不是完美的
[00:27:03.680 --> 00:27:06.080]  Where will it be perfect?
[00:27:06.080 --> 00:27:08.680]  Where will it be perfect?
[00:27:08.680 --> 00:27:12.080]  One day in the new heaven and the new earth
[00:27:12.080 --> 00:27:14.480]  Not in this earth
[00:27:14.480 --> 00:27:16.280]  This world has been corrupted
[00:27:16.280 --> 00:27:18.280]  It has sin
[00:27:18.280 --> 00:27:20.480]  It has problem
[00:27:20.480 --> 00:27:22.280]  Sin has results
[00:27:22.280 --> 00:27:25.480]  The result of sin is punishment
[00:27:25.480 --> 00:27:27.280]  Ultimately
[00:27:27.280 --> 00:27:30.080]  我們每人都會有punishment
[00:27:30.080 --> 00:27:31.280]  For our sin
[00:27:31.280 --> 00:27:32.480]  We do something wrong
[00:27:32.480 --> 00:27:34.480]  There is punishment
[00:27:34.480 --> 00:27:37.680]  But we need to have faith in the captain
[00:27:37.680 --> 00:27:40.680]  Over the calm sea
[00:27:40.680 --> 00:27:44.080]  這個世界有時會有calm sea
[00:27:44.080 --> 00:27:46.880]  但有時都會有rough waters
[00:27:46.880 --> 00:27:49.280]  有時會有storm
[00:27:49.280 --> 00:27:51.080]  In the midst of the calm sea
[00:27:51.080 --> 00:27:52.680]  the rough waters or the storm
[00:27:52.680 --> 00:27:55.880]  Our faith is in who?
[00:27:55.880 --> 00:27:59.080]  In Jesus as our captain
[00:27:59.080 --> 00:28:00.680]  如果我們有信心
[00:28:00.680 --> 00:28:02.280]  耶穌是我們的captain
[00:28:02.280 --> 00:28:05.080]  It doesn't matter what the situation is
[00:28:05.080 --> 00:28:06.280]  明白嗎
[00:28:06.280 --> 00:28:07.680]  That's what it means
[00:28:07.680 --> 00:28:12.680]  Faith in the captain over the calm seas
[00:28:12.680 --> 00:28:16.480]  It doesn't matter what the situation is
[00:28:16.480 --> 00:28:20.080]  If who is your captain
[00:28:20.080 --> 00:28:23.280]  Jesus is your captain
[00:28:23.280 --> 00:28:24.680]  It doesn't matter
[00:28:24.680 --> 00:28:28.480]  How many DSE exams you go through
[00:28:28.480 --> 00:28:30.880]  If Jesus is your captain
[00:28:30.880 --> 00:28:32.280]  It doesn't matter
[00:28:32.280 --> 00:28:35.080]  How much money is in your bank account
[00:28:35.080 --> 00:28:37.880]  If Jesus is your captain
[00:28:37.880 --> 00:28:39.680]  It doesn't matter how many friends
[00:28:39.680 --> 00:28:41.480]  Betray you or are with you
[00:28:41.480 --> 00:28:45.080]  As long as Jesus is your captain
[00:28:45.080 --> 00:28:47.080]  你明不明白
[00:28:47.080 --> 00:28:50.680]  耶穌是你的captain
[00:28:50.680 --> 00:28:52.480]  是最重要
[00:28:52.480 --> 00:28:53.880]  你相信他
[00:28:53.880 --> 00:28:55.080]  去帶領你
[00:28:55.080 --> 00:28:58.080]  Through rough waters, calm storms
[00:28:58.080 --> 00:28:58.880]  Not calm storms
[00:28:58.880 --> 00:29:00.880]  Calm seas or the storm
[00:29:00.880 --> 00:29:01.880]  It doesn't matter
[00:29:01.880 --> 00:29:04.280]  You believe in the captain
[00:29:04.280 --> 00:29:06.680]  你明不明白
[00:29:06.680 --> 00:29:09.280]  It doesn't matter which university I go to
[00:29:09.280 --> 00:29:10.680]  Or what job I'll have
[00:29:10.680 --> 00:29:15.280]  As long as Jesus is my captain
[00:29:15.280 --> 00:29:18.680]  I will be okay
[00:29:18.680 --> 00:29:20.080]  Because I believe
[00:29:20.080 --> 00:29:22.280]  He gives me true peace
[00:29:22.280 --> 00:29:24.680]  Do you understand
[00:29:24.680 --> 00:29:26.680]  And the last thing is
[00:29:26.680 --> 00:29:28.480]  We need to have forgiveness
[00:29:28.480 --> 00:29:31.480]  Over our little faith
[00:29:31.480 --> 00:29:33.480]  Forgiveness over our little faith
[00:29:33.480 --> 00:29:37.680]  門徒見了這麼多miracle
[00:29:37.680 --> 00:29:39.280]  門徒見了
[00:29:39.280 --> 00:29:40.680]  The sick being healed
[00:29:40.680 --> 00:29:41.880]  Leprosy being healed
[00:29:41.880 --> 00:29:44.080]  The 5000 being fed
[00:29:44.080 --> 00:29:45.680]  但是他們都沒有
[00:29:45.680 --> 00:29:46.280]  沒有什麼
[00:29:46.280 --> 00:29:47.280]  沒有faith
[00:29:47.280 --> 00:29:48.480]  They lost faith
[00:29:48.480 --> 00:29:51.680]  In the moment of panic
[00:29:51.680 --> 00:29:53.880]  We need to ask for forgiveness
[00:29:53.880 --> 00:29:56.680]  Because we have little faith
[00:29:56.680 --> 00:29:59.480]  In our captain
[00:29:59.480 --> 00:30:01.880]  Jesus is our captain
[00:30:01.880 --> 00:30:05.080]  He is the Lord over nature
[00:30:05.080 --> 00:30:08.880]  And he is the Lord over the storm
[00:30:08.880 --> 00:30:11.280]  He is the Lord over the storm
[00:30:11.280 --> 00:30:13.280]  我們閉上眼睛
[00:30:13.280 --> 00:30:16.680]  As the worship team comes up
[00:30:16.680 --> 00:30:18.880]  Let's close our eyes
[00:30:18.880 --> 00:30:23.080]  Who is the captain of your life
[00:30:23.080 --> 00:30:26.080]  Let's close our eyes
[00:30:26.080 --> 00:30:29.480]  Who is the captain of your life
[00:30:29.480 --> 00:30:32.080]  Are you leading the boat yourself
[00:30:32.080 --> 00:30:34.080]  If you are leading the boat yourself
[00:30:34.080 --> 00:30:36.880]  You are counting on yourself
[00:30:36.880 --> 00:30:40.680]  To go through the storms of life
[00:30:40.680 --> 00:30:42.280]  You are relying on yourself
[00:30:42.280 --> 00:30:44.480]  To go through DSC
[00:30:44.480 --> 00:30:45.880]  You are relying on yourself
[00:30:45.880 --> 00:30:47.080]  To go through
[00:30:47.080 --> 00:30:49.680]  To overcome your addictions
[00:30:49.680 --> 00:30:53.280]  Of your cell phone
[00:30:53.280 --> 00:30:54.680]  Of lust
[00:30:54.680 --> 00:30:56.480]  Of relationships
[00:30:56.480 --> 00:31:00.080]  You are relying on yourself as captain
[00:31:00.080 --> 00:31:03.480]  Or do you want to surrender
[00:31:03.480 --> 00:31:06.680]  Do you want to surrender
[00:31:06.680 --> 00:31:11.680]  To the Lord
[00:31:11.680 --> 00:31:16.680]  Surrender to the Lord as your captain
[00:31:16.680 --> 00:31:19.280]  Who is your captain
[00:31:19.280 --> 00:31:23.680]  Who is the true captain of your life today
[00:31:23.680 --> 00:31:25.880]  Is it Jesus Christ
[00:31:25.880 --> 00:31:27.880]  The Lord over nature
[00:31:27.880 --> 00:31:29.280]  The Lord of true blessing
[00:31:29.280 --> 00:31:33.880]  The Lord over the storm
[00:31:33.880 --> 00:31:39.080]  Or are you choosing to trust yourself
[00:31:39.080 --> 00:31:46.480]  As captain in your life
[00:31:46.480 --> 00:31:47.480]  Let's take a moment
[00:31:47.480 --> 00:31:50.480]  To ask for forgiveness for ourselves
[00:31:50.480 --> 00:31:54.280]  That we lack faith in the captain
[00:31:54.280 --> 00:31:58.080]  And surrender ourselves to the Lord
[00:31:58.080 --> 00:32:01.280]  Let's take one minute
[00:32:01.280 --> 00:32:04.080]  To ask for forgiveness for the lack of faith
[00:32:31.680 --> 00:32:33.280]  Father forgive us
[00:32:33.280 --> 00:32:36.480]  For the little faith that we have
[00:32:36.480 --> 00:32:38.480]  We've seen your miracles
[00:32:38.480 --> 00:32:41.080]  We've seen miracles in our friends' lives
[00:32:41.080 --> 00:32:42.280]  In those in church
[00:32:42.280 --> 00:32:45.280]  Student stories
[00:32:45.280 --> 00:32:47.480]  But in the moment of panic
[00:32:47.480 --> 00:32:52.280]  We have lacked faith in you as our captain
[00:32:52.280 --> 00:32:56.080]  Forgive us Lord
[00:32:56.080 --> 00:33:00.880]  I want us now to surrender ourselves
[00:33:00.880 --> 00:33:07.480]  To Jesus as the captain of our life
[00:33:07.480 --> 00:33:09.880]  Does anybody want Jesus
[00:33:09.880 --> 00:33:12.280]  To be the captain of their boat
[00:33:12.280 --> 00:33:13.880]  Of their life
[00:33:13.880 --> 00:33:15.280]  Raise your hand
[00:33:15.280 --> 00:33:19.480]  That they want Jesus to lead their life
[00:33:19.480 --> 00:33:21.680]  Through their storms of life
[00:33:21.680 --> 00:33:25.680]  Through the rough waters
[00:33:25.680 --> 00:33:27.480]  Does anybody want Jesus
[00:33:27.480 --> 00:33:30.480]  To be the captain of their life
[00:33:30.480 --> 00:33:32.680]  They don't want to trust
[00:33:32.680 --> 00:33:33.680]  Ourselves anymore
[00:33:33.680 --> 00:33:34.480]  For our school
[00:33:34.480 --> 00:33:35.080]  For our work
[00:33:35.080 --> 00:33:35.680]  For our friends
[00:33:35.680 --> 00:33:36.680]  For our family
[00:33:36.680 --> 00:33:38.080]  We want to trust Jesus
[00:33:38.080 --> 00:33:40.080]  As the captain of our boat
[00:33:40.080 --> 00:33:42.480]  Of my life
[00:33:42.480 --> 00:33:44.880]  Cause when he is the captain
[00:33:44.880 --> 00:33:47.280]  It doesn't matter
[00:33:47.280 --> 00:33:50.480]  How rough the waters are
[00:33:50.480 --> 00:33:51.880]  All that matters
[00:33:51.880 --> 00:33:54.480]  Is to know that he is in control
[00:33:54.480 --> 00:33:57.080]  If you want Jesus to be captain of your life
[00:33:57.080 --> 00:33:59.080]  Say this prayer with me
[00:33:59.080 --> 00:34:02.880]  Say this prayer with me
[00:34:02.880 --> 00:34:04.880]  Jesus, I ask for forgiveness
[00:34:04.880 --> 00:34:05.880]  Let's pray together
[00:34:05.880 --> 00:34:06.680]  One, two, three
[00:34:06.680 --> 00:34:11.480]  Jesus, I ask for forgiveness
[00:34:11.480 --> 00:34:18.480]  That I have trusted myself as captain
[00:34:18.480 --> 00:34:24.680]  That I have depended on my own works
[00:34:24.680 --> 00:34:28.680]  That I have relied on myself
[00:34:28.680 --> 00:34:31.280]  Forgive me
[00:34:31.280 --> 00:34:35.280]  I now surrender my life
[00:34:35.280 --> 00:34:40.480]  To Jesus as captain of my boat
[00:34:40.480 --> 00:34:43.480]  The boat of my life
[00:34:43.480 --> 00:34:49.280]  I trust that you are Lord over the storm
[00:34:49.280 --> 00:34:53.880]  Whatever I face in my life
[00:34:53.880 --> 00:34:57.280]  I will be with you
[00:34:57.280 --> 00:35:00.880]  You are my shepherd
