
[00:00:00.000 --> 00:00:05.120]  我們繼續說Luke的聖經
[00:28:31.560 --> 00:28:36.560]  - 試過24小時禁食嗎?
[00:28:36.560 --> 00:28:41.560]  - 試過24小時禁食嗎?
[00:28:41.560 --> 00:28:46.560]  - 試過24小時禁食嗎?
[00:28:46.560 --> 00:28:51.560]  - 試過24小時禁食嗎?
[00:28:51.560 --> 00:28:56.560]  - 試過24小時禁食嗎?
[00:28:56.560 --> 00:29:01.560]  - 試過24小時禁食嗎?
[00:29:01.560 --> 00:29:06.560]  - 試過24小時禁食嗎?
[00:29:06.560 --> 00:29:11.560]  - 試過24小時禁食嗎?
[00:29:11.560 --> 00:29:16.560]  - 試過24小時禁食嗎?
[00:29:16.560 --> 00:29:21.560]  - 試過24小時禁食嗎?
[00:29:21.560 --> 00:29:26.560]  - 試過24小時禁食嗎?
[00:29:26.560 --> 00:29:31.560]  - 試過24小時禁食嗎?
[00:29:31.560 --> 00:29:36.560]  - 試過24小時禁食嗎?
[00:29:36.560 --> 00:29:41.560]  - 試過24小時禁食嗎?
[00:29:41.560 --> 00:29:46.560]  - 試過24小時禁食嗎?
[00:29:46.560 --> 00:29:51.560]  - 試過24小時禁食嗎?
[00:29:51.560 --> 00:29:56.560]  - 試過24小時禁食嗎?
[00:29:56.560 --> 00:30:01.560]  - 試過24小時禁食嗎?
[00:30:01.560 --> 00:30:06.560]  - 試過24小時禁食嗎?
[00:30:06.560 --> 00:30:11.560]  - 試過24小時禁食嗎?
[00:30:11.560 --> 00:30:16.560]  - 試過24小時禁食嗎?
[00:30:16.560 --> 00:30:21.560]  - 試過24小時禁食嗎?
[00:30:21.560 --> 00:30:26.560]  - 試過24小時禁食嗎?
[00:30:26.560 --> 00:30:31.560]  - 試過24小時禁食嗎?
[00:30:31.560 --> 00:30:36.560]  - 試過24小時禁食嗎?
[00:30:36.560 --> 00:30:41.560]  - 試過24小時禁食嗎?
[00:30:41.560 --> 00:30:46.560]  - 試過24小時禁食嗎?
[00:30:46.560 --> 00:30:51.560]  - 試過24小時禁食嗎?
[00:30:51.560 --> 00:30:56.560]  - 試過24小時禁食嗎?
[00:30:56.560 --> 00:31:01.560]  - 試過24小時禁食嗎?
[00:31:01.560 --> 00:31:06.560]  - 試過24小時禁食嗎?
[00:31:06.560 --> 00:31:11.560]  - 試過24小時禁食嗎?
[00:31:11.560 --> 00:31:16.560]  - 試過24小時禁食嗎?
[00:31:16.560 --> 00:31:21.560]  - 試過24小時禁食嗎?
[00:31:21.560 --> 00:31:26.560]  - 試過24小時禁食嗎?
[00:31:26.560 --> 00:31:31.560]  - 試過24小時禁食嗎?
[00:31:31.560 --> 00:31:36.560]  - 試過24小時禁食嗎?
[00:31:36.560 --> 00:31:41.560]  - 試過24小時禁食嗎?
[00:31:41.560 --> 00:31:46.560]  - 試過24小時禁食嗎?
[00:31:46.560 --> 00:31:51.560]  - 試過24小時禁食嗎?
[00:31:51.560 --> 00:31:56.560]  - 試過24小時禁食嗎?
[00:31:56.560 --> 00:32:01.560]  - 試過24小時禁食嗎?
[00:32:01.560 --> 00:32:06.560]  - 試過24小時禁食嗎?
[00:32:06.560 --> 00:32:11.560]  - 試過24小時禁食嗎?
[00:32:11.560 --> 00:32:16.560]  - 試過24小時禁食嗎?
[00:32:16.560 --> 00:32:21.560]  - 試過24小時禁食嗎?
[00:32:21.560 --> 00:32:26.560]  - 試過24小時禁食嗎?
[00:32:26.560 --> 00:32:31.560]  - 試過24小時禁食嗎?
[00:32:31.560 --> 00:32:36.560]  - 試過24小時禁食嗎?
[00:32:36.560 --> 00:32:41.560]  - 試過24小時禁食嗎?
[00:32:41.560 --> 00:32:46.560]  - 試過24小時禁食嗎?
[00:32:46.560 --> 00:32:51.560]  - 試過24小時禁食嗎?
[00:32:51.560 --> 00:32:56.560]  - 試過24小時禁食嗎?
[00:32:56.560 --> 00:33:01.560]  - 試過24小時禁食嗎?
[00:33:01.560 --> 00:33:06.560]  - 試過24小時禁食嗎?
[00:33:06.560 --> 00:33:11.560]  - 試過24小時禁食嗎?
[00:33:11.560 --> 00:33:16.560]  - 試過24小時禁食嗎?
[00:33:16.560 --> 00:33:21.560]  - 試過24小時禁食嗎?
[00:33:21.560 --> 00:33:26.560]  - 試過24小時禁食嗎?
[00:33:26.560 --> 00:33:31.560]  - 試過24小時禁食嗎?
[00:33:31.560 --> 00:33:36.560]  - 試過24小時禁食嗎?
[00:33:36.560 --> 00:33:41.560]  - 試過24小時禁食嗎?
[00:33:41.560 --> 00:33:46.560]  - 試過24小時禁食嗎?
[00:33:46.560 --> 00:33:51.560]  - 試過24小時禁食嗎?
[00:33:51.560 --> 00:33:56.560]  - 試過24小時禁食嗎?
[00:33:56.560 --> 00:34:01.560]  - 試過24小時禁食嗎?
[00:34:01.560 --> 00:34:06.560]  - 試過24小時禁食嗎?
[00:34:06.560 --> 00:34:11.560]  - 試過24小時禁食嗎?
[00:34:11.560 --> 00:34:16.560]  - 試過24小時禁食嗎?
[00:34:16.560 --> 00:34:21.560]  - 試過24小時禁食嗎?
[00:34:21.560 --> 00:34:26.560]  - 試過24小時禁食嗎?
[00:34:26.560 --> 00:34:31.560]  - 試過24小時禁食嗎?
[00:34:31.560 --> 00:34:36.560]  - 試過24小時禁食嗎?
[00:34:36.560 --> 00:34:41.560]  - 試過24小時禁食嗎?
[00:34:41.560 --> 00:34:46.560]  - 試過24小時禁食嗎?
[00:34:46.560 --> 00:34:51.560]  - 試過24小時禁食嗎?
[00:34:51.560 --> 00:34:56.560]  - 試過24小時禁食嗎?
[00:34:56.560 --> 00:35:01.560]  - 試過24小時禁食嗎?
[00:35:01.560 --> 00:35:06.560]  - 試過24小時禁食嗎?
[00:35:06.560 --> 00:35:11.560]  - 試過24小時禁食嗎?
[00:35:11.560 --> 00:35:16.560]  - 試過24小時禁食嗎?
[00:35:16.560 --> 00:35:30.560]  - 最後一點,耶穌面對邪惡,每次都自信自己的身份。
[00:35:30.560 --> 00:35:42.560]  - 每次,耶穌回應神的話。
[00:35:42.560 --> 00:35:47.560]  - 耶穌回應神的話。
[00:35:47.560 --> 00:35:52.560]  - 耶穌回應神的話。
[00:35:52.560 --> 00:35:57.560]  - 耶穌回應神的話。
[00:35:57.560 --> 00:36:02.560]  - 耶穌回應神的話。
[00:36:02.560 --> 00:36:07.560]  - 耶穌回應神的話。
[00:36:07.560 --> 00:36:12.560]  - 耶穌回應神的話。
[00:36:12.560 --> 00:36:17.560]  - 耶穌回應神的話。
[00:36:17.560 --> 00:36:22.560]  - 耶穌回應神的話。
[00:36:22.560 --> 00:36:27.560]  - 耶穌回應神的話。
[00:36:27.560 --> 00:36:32.560]  - 耶穌回應神的話。
[00:36:32.560 --> 00:36:39.560]  - 如果我們要面對懲罰,我們必須先有信心,
[00:36:39.560 --> 00:36:44.560]  - 如果我們要面對懲罰,我們必須先有信心,
[00:36:44.560 --> 00:36:47.560]  - 我們必須知道耶穌來救我們,
[00:36:47.560 --> 00:36:49.560]  - 祂來救我們,
[00:36:49.560 --> 00:36:51.560]  - 祂愛我們。
[00:36:51.560 --> 00:36:53.560]  - 我總是提醒自己,
[00:36:53.560 --> 00:36:54.560]  - 神愛我,
[00:36:54.560 --> 00:36:55.560]  - 神愛我,
[00:36:55.560 --> 00:36:56.560]  - 我愛你。
[00:36:56.560 --> 00:36:57.560]  - 如果我愛你,
[00:36:57.560 --> 00:37:00.560]  - 我不需要去浪費自己的時間,
[00:37:00.560 --> 00:37:01.560]  - 我不需要去浪費自己的時間,
[00:37:01.560 --> 00:37:02.560]  - 去浪費自己的時間,
[00:37:02.560 --> 00:37:03.560]  - 去浪費自己的時間,
[00:37:03.560 --> 00:37:04.560]  - 去浪費自己的時間,
[00:37:04.560 --> 00:37:05.560]  - 因為我被神愛,
[00:37:05.560 --> 00:37:06.560]  - 因為我被神愛,
[00:37:06.560 --> 00:37:07.560]  - 我可以信任祂的計劃,
[00:37:07.560 --> 00:37:10.560]  - 我不需要嫉妒,
[00:37:10.560 --> 00:37:13.560]  - 因為我知道神會為我提供,
[00:37:13.560 --> 00:37:14.560]  - 因為我知道神會為我提供,
[00:37:14.560 --> 00:37:15.560]  - 祂愛我。
[00:37:15.560 --> 00:37:16.560]  - 祂愛我。
[00:37:16.560 --> 00:37:17.560]  - 下一點是,
[00:37:17.560 --> 00:37:18.560]  - 下一點是,
[00:37:18.560 --> 00:37:19.560]  - 我們要了解聖經,
[00:37:19.560 --> 00:37:20.560]  - 我們要了解聖經,
[00:37:20.560 --> 00:37:24.560]  - 為什麼我們的任務是要學習聖經?
[00:37:24.560 --> 00:37:28.560]  - 因為撒旦會用聖經攻擊我們,
[00:37:28.560 --> 00:37:31.560]  - 因此我們需要了解聖經更好,
[00:37:31.560 --> 00:37:32.560]  - 因此我們需要了解聖經更好,
[00:37:32.560 --> 00:37:34.560]  - 第三點是,
[00:37:34.560 --> 00:37:35.560]  - 我們要了解,
[00:37:35.560 --> 00:37:36.560]  - 我們要了解,
[00:37:36.560 --> 00:37:40.560]  - 聖經是一種靈性戰鬥,
[00:37:40.560 --> 00:37:41.560]  - 在這個世界,
[00:37:41.560 --> 00:37:42.560]  - 在這個世界,
[00:37:42.560 --> 00:37:43.560]  - 不是只有神,
[00:37:43.560 --> 00:37:44.560]  - 不是只有神,
[00:37:44.560 --> 00:37:45.560]  - 而是有撒旦。
[00:37:45.560 --> 00:37:46.560]  - 而是有撒旦。
[00:37:46.560 --> 00:37:47.560]  - 祂在挑釁你,
[00:37:47.560 --> 00:37:48.560]  - 祂在挑釁你,
[00:37:48.560 --> 00:37:49.560]  - 祂在挑釁你,
[00:37:49.560 --> 00:37:50.560]  - 祂在挑釁你,
[00:37:50.560 --> 00:37:51.560]  - 祂在挑釁你,
[00:37:51.560 --> 00:37:52.560]  - 祂在挑釁你,
[00:37:52.560 --> 00:37:53.560]  - 我們需要了解,
[00:37:53.560 --> 00:37:54.560]  - 我們需要了解,
[00:37:54.560 --> 00:37:55.560]  - 我們需要了解,
[00:37:55.560 --> 00:37:57.560]  - 我們需要堅持,
[00:37:57.560 --> 00:38:00.560]  - 每天我們都需要相信神,
[00:38:00.560 --> 00:38:01.560]  - 每天我們都需要相信神,
[00:38:01.560 --> 00:38:04.560]  - 否則撒旦會把我們帶走,
[00:38:04.560 --> 00:38:05.560]  - 否則撒旦會把我們帶走,
[00:38:05.560 --> 00:38:06.560]  - 祂會用我們的眼睛,
[00:38:06.560 --> 00:38:07.560]  - 祂會用我們的眼睛,
[00:38:07.560 --> 00:38:08.560]  - 祂會用我們的肉,
[00:38:08.560 --> 00:38:11.560]  - 祂會用我們的驕傲,
[00:38:11.560 --> 00:38:13.560]  - 祂會挑釁我們,
[00:38:13.560 --> 00:38:14.560]  - 祂會挑釁我們,
[00:38:14.560 --> 00:38:17.560]  - 用簡單的方式,
[00:38:17.560 --> 00:38:18.560]  - 用簡單的方式,
[00:38:18.560 --> 00:38:19.560]  - 用簡單的方式,
[00:38:19.560 --> 00:38:20.560]  - 用簡單的方式,
[00:38:21.560 --> 00:38:25.560]  - 讓我們回應第一句和副歌,
[00:38:25.560 --> 00:38:26.560]  - 讓我們回應第一句和副歌,
[00:38:26.560 --> 00:38:32.560]  - 讓我們回應第一句和副歌,
[00:38:32.560 --> 00:38:33.560]  - 讓我們回應第一句和副歌,
[00:38:33.560 --> 00:38:34.560]  - 讓我們回應第一句和副歌,
[00:38:34.560 --> 00:38:35.560]  - 讓我們回應第一句和副歌,
[00:38:35.560 --> 00:38:36.560]  - 讓我們回應第一句和副歌,
[00:38:36.560 --> 00:38:37.560]  - 讓我們回應第一句和副歌,
[00:38:37.560 --> 00:38:38.560]  - 讓我們回應第一句和副歌,
[00:38:38.560 --> 00:38:39.560]  - 讓我們回應第一句和副歌,
[00:38:39.560 --> 00:38:40.560]  - 讓我們回應第一句和副歌,
[00:38:40.560 --> 00:38:41.560]  - 讓我們回應第一句和副歌,

