
[00:00:00.000 --> 00:00:05.000]   - Good evening, everyone.
[00:20:22.980 --> 00:20:25.460]   on this cushioned wife of Moses.
[00:20:25.460 --> 00:20:28.220]   So, obviously, it was not bothering God,
[00:20:28.220 --> 00:20:30.980]   but what was bothering God?
[00:20:30.980 --> 00:20:34.900]   What do you think it was that was Miriam's crime?
[00:20:34.900 --> 00:20:36.580]   I mean, could it be like last week
[00:20:36.580 --> 00:20:40.340]   when Pastor James is teaching us on envy?
[00:20:40.340 --> 00:20:43.620]   Was it because of envy and jealousy?
[00:20:43.620 --> 00:20:47.260]   I mean, it seemed to be like so on the surface, doesn't it?
[00:20:47.260 --> 00:20:52.260]   It seemed to be that he wants to be the same as Moses.
[00:20:52.260 --> 00:20:55.900]   But if we look further into the scripture,
[00:20:55.900 --> 00:20:58.100]   what is really her crime?
[00:20:58.100 --> 00:21:03.300]   You see, her crime wasn't so much on what she said,
[00:21:03.300 --> 00:21:05.820]   because if it was envy and jealousy,
[00:21:05.820 --> 00:21:08.400]   then God will be a very busy person
[00:21:08.400 --> 00:21:10.300]   because he'll have to punish every person
[00:21:10.300 --> 00:21:13.900]   that's jealous or envious or even prideful.
[00:21:13.900 --> 00:21:18.900]   But no, God came down actually for Moses, not for Miriam.
[00:21:21.020 --> 00:21:24.660]   So what was her crime was that it wasn't so much
[00:21:24.660 --> 00:21:29.620]   what she did, but who she did it to.
[00:21:29.620 --> 00:21:34.280]   It was because she was talking against his servant.
[00:21:34.280 --> 00:21:36.340]   That was her crime.
[00:21:36.340 --> 00:21:39.900]   And so now we can also learn from Miriam's mistake.
[00:21:39.900 --> 00:21:43.780]   If we want to be faithful to God,
[00:21:43.780 --> 00:21:46.300]   actually, we need to focus on God.
[00:21:46.300 --> 00:21:47.840]   This is the third point.
[00:21:47.840 --> 00:21:50.320]   We need to focus on God.
[00:21:50.320 --> 00:21:53.560]   You see, while Miriam was so focused on the power
[00:21:53.560 --> 00:21:56.240]   and the status, you know, rather or not,
[00:21:56.240 --> 00:22:01.080]   she is the same as a prophet as Moses,
[00:22:01.080 --> 00:22:03.660]   Moses was not focused on that.
[00:22:03.660 --> 00:22:06.460]   What was Moses focused on?
[00:22:06.460 --> 00:22:07.660]   God.
[00:22:07.660 --> 00:22:11.020]   He was focused on just being faithful to God.
[00:22:11.020 --> 00:22:14.220]   And how do we know that is because in the previous chapter,
[00:22:14.220 --> 00:22:19.020]   in chapter 11, he was actually the one that asked God,
[00:22:19.020 --> 00:22:21.340]   "Could you send me some help?"
[00:22:21.340 --> 00:22:24.260]   Because all these Israelites, they're complaining
[00:22:24.260 --> 00:22:27.460]   that there's no meat in the middle of the desert.
[00:22:27.460 --> 00:22:29.300]   And then God said, "Okay, okay."
[00:22:29.300 --> 00:22:31.420]   Well, he didn't actually quote, I don't wanna say,
[00:22:31.420 --> 00:22:33.460]   I quote God saying, "Okay," right?
[00:22:33.460 --> 00:22:37.180]   So he actually said, "All right, bring 70 of the elders
[00:22:37.180 --> 00:22:40.960]   "and the officials, and I will take some of the power
[00:22:40.960 --> 00:22:45.160]   "that I've given to you, and I'm gonna place it on them
[00:22:45.160 --> 00:22:47.300]   "so they can help you."
[00:22:47.300 --> 00:22:52.240]   And so while he placed his hand on them and prayed for them,
[00:22:52.240 --> 00:22:57.060]   not only did the 70 people received God's power,
[00:22:57.060 --> 00:22:59.940]   but two more from outside that camp.
[00:22:59.940 --> 00:23:03.100]   And so they were also prophesying.
[00:23:03.100 --> 00:23:07.240]   And what happened was Joshua went straight to Moses saying,
[00:23:07.240 --> 00:23:10.260]   "They're prophesying, stop them."
[00:23:10.260 --> 00:23:11.900]   And you know what?
[00:23:11.900 --> 00:23:15.020]   This is what Moses replied.
[00:23:15.020 --> 00:23:16.740]   "Are you jealous?"
[00:23:16.740 --> 00:23:18.820]   I didn't put it on my PowerPoint, I'll have to read it.
[00:23:18.820 --> 00:23:22.020]   "Are you jealous for my sake?
[00:23:22.020 --> 00:23:25.520]   "I wish that all the Lord's people were prophets
[00:23:25.520 --> 00:23:30.520]   "and that the Lord would put his spirit on them."
[00:23:30.520 --> 00:23:34.440]   So we can see that the heart of Moses
[00:23:34.440 --> 00:23:37.740]   was not on hoarding more power,
[00:23:37.740 --> 00:23:41.940]   but that he actually wanted all people to be prophets.
[00:23:41.940 --> 00:23:45.940]   And so we need to ask ourselves the same thing.
[00:23:45.940 --> 00:23:50.940]   Are we faithful to the job that God called us to do?
[00:23:50.940 --> 00:23:54.420]   Or are we faithful to God himself
[00:23:54.420 --> 00:23:57.060]   and how he wants to do things?
[00:23:57.060 --> 00:24:02.060]   Now, what we find is that Moses was so secure
[00:24:02.060 --> 00:24:05.180]   in his relationship with the Lord
[00:24:05.180 --> 00:24:07.780]   that he didn't feel like he had to compete
[00:24:07.780 --> 00:24:10.540]   or he has to get God's approval
[00:24:10.540 --> 00:24:13.720]   or to try to prove anything to anyone.
[00:24:14.940 --> 00:24:17.060]   And I just wanna share with you
[00:24:17.060 --> 00:24:22.060]   how I also am so secure in my earthly father.
[00:24:22.060 --> 00:24:25.380]   I mean, I remember a time when I was really young,
[00:24:25.380 --> 00:24:27.700]   I was about, I think eight or so.
[00:24:27.700 --> 00:24:32.700]   And oh, well, I mean, for my entire youth time,
[00:24:32.700 --> 00:24:35.020]   my dad had favored me.
[00:24:35.020 --> 00:24:37.700]   And I have to say, this is not only my version,
[00:24:37.700 --> 00:24:41.380]   you won't hear a different version from my sister, okay?
[00:24:41.380 --> 00:24:43.980]   And my dad favored me so much
[00:24:43.980 --> 00:24:46.380]   that when we went out for dinners,
[00:24:46.380 --> 00:24:51.060]   I was the one that got the shark fin soup with the rice.
[00:24:51.060 --> 00:24:52.660]   That is the (speaks in foreign language)
[00:24:52.660 --> 00:24:55.060]   Okay, if you know that dish.
[00:24:55.060 --> 00:24:57.140]   And I was the only one who got it.
[00:24:57.140 --> 00:24:58.240]   Everybody was sitting there.
[00:24:58.240 --> 00:25:00.220]   So that was how much I was favored.
[00:25:00.220 --> 00:25:04.260]   And I just, well, I knew that my relationship with him
[00:25:04.260 --> 00:25:06.300]   was rock solid.
[00:25:06.300 --> 00:25:10.460]   And so one time, my sisters, I have two older sisters,
[00:25:10.460 --> 00:25:13.860]   wronged me in some way and I was crying.
[00:25:13.860 --> 00:25:15.540]   And I looked at myself in the mirror
[00:25:15.540 --> 00:25:17.860]   and I looked like I've just cried.
[00:25:17.860 --> 00:25:20.220]   And I know that if I walked out there,
[00:25:20.220 --> 00:25:23.460]   my dad would scold at them and would punish them.
[00:25:23.460 --> 00:25:25.740]   And I really didn't want that to happen.
[00:25:25.740 --> 00:25:29.900]   So what I found in the bathroom was some baby powder.
[00:25:29.900 --> 00:25:33.160]   And so I thought baby powder equals to makeup.
[00:25:33.160 --> 00:25:35.300]   Hey, I was only eight,
[00:25:35.300 --> 00:25:37.180]   so I have no idea what the difference is.
[00:25:37.180 --> 00:25:39.660]   So there I was, powdering myself up
[00:25:39.660 --> 00:25:42.420]   and making sure that my dad would see me
[00:25:42.420 --> 00:25:43.620]   as if I haven't cried.
[00:25:43.620 --> 00:25:45.700]   And of course, by the time I was done,
[00:25:45.700 --> 00:25:48.900]   my face was, I mean, white as a ghost.
[00:25:48.900 --> 00:25:52.260]   So, and so, you know, when I walked out,
[00:25:52.260 --> 00:25:54.140]   I mean, I thought it was perfectly looking,
[00:25:54.140 --> 00:25:57.580]   but of course my dad asked, have you been crying?
[00:25:57.580 --> 00:25:59.300]   And I'm like, yes.
[00:25:59.300 --> 00:26:00.860]   Was your sisters mean to you?
[00:26:00.860 --> 00:26:02.420]   I was like, yes.
[00:26:02.420 --> 00:26:06.580]   And then he asked, is it that you're putting on all this
[00:26:06.580 --> 00:26:08.500]   so I wouldn't punish them?
[00:26:08.500 --> 00:26:10.860]   And I said, yes.
[00:26:10.860 --> 00:26:12.580]   And then he said, well,
[00:26:12.580 --> 00:26:15.060]   because you don't want me to punish them,
[00:26:15.060 --> 00:26:17.100]   I will pardon them.
[00:26:17.100 --> 00:26:21.860]   And, you know, I was so secure with my place
[00:26:21.860 --> 00:26:24.760]   in my father's heart that I didn't feel
[00:26:24.760 --> 00:26:26.700]   like I have to compete.
[00:26:26.700 --> 00:26:29.140]   And not only did I feel like I didn't have to compete,
[00:26:29.140 --> 00:26:31.220]   but I want, I didn't, I was,
[00:26:31.220 --> 00:26:35.460]   I was having enough love for even my sisters.
[00:26:35.460 --> 00:26:39.340]   And I feel like, you know, with this,
[00:26:39.340 --> 00:26:42.060]   when we see Miriam, what happened was
[00:26:42.060 --> 00:26:45.260]   she was still trying to gain the approval of men
[00:26:45.260 --> 00:26:49.020]   or trying to have a status in God's heart.
[00:26:49.020 --> 00:26:52.380]   And that was not the right approach.
[00:26:52.380 --> 00:26:56.380]   What was the right approach was what Moses had.
[00:26:56.380 --> 00:27:00.740]   And he had an extraordinary relationship with God.
[00:27:00.740 --> 00:27:05.500]   It was so secure that he didn't have to fight over it
[00:27:05.500 --> 00:27:08.260]   or, you know, to feel like he's,
[00:27:08.260 --> 00:27:11.320]   his status might be in jeopardy.
[00:27:11.320 --> 00:27:13.420]   And that's why he could extend and say,
[00:27:13.420 --> 00:27:17.220]   I wish that everyone was prophets
[00:27:17.220 --> 00:27:20.940]   and was able to have the spirit on them.
[00:27:20.940 --> 00:27:24.060]   You know, that's something for us to think about.
[00:27:24.060 --> 00:27:28.860]   I mean, are we also in the place where we're so secure
[00:27:28.860 --> 00:27:30.740]   that we don't have to compete for it?
[00:27:30.740 --> 00:27:34.000]   Or is it that sometimes that someone did something
[00:27:34.000 --> 00:27:37.260]   really well or even better than us,
[00:27:37.260 --> 00:27:40.220]   that we start to feel like we need to prove
[00:27:40.220 --> 00:27:43.340]   that we're doing as good as them or even better
[00:27:43.340 --> 00:27:44.820]   or put them down.
[00:27:44.820 --> 00:27:46.380]   And I mean, it's easy, you know,
[00:27:46.380 --> 00:27:50.760]   if that person is a lot older than you or a lot younger,
[00:27:50.760 --> 00:27:53.880]   but if you guys happen to come from the same background,
[00:27:53.880 --> 00:27:57.140]   let's say the same school around the same age,
[00:27:57.140 --> 00:27:59.940]   it just becomes so much harder.
[00:27:59.940 --> 00:28:02.880]   But if we learn from this,
[00:28:02.880 --> 00:28:07.180]   which is if we have the right relationship with God,
[00:28:07.180 --> 00:28:11.860]   then we don't have to be like Miriam and be envious
[00:28:11.860 --> 00:28:15.380]   because we're so secure in God.
[00:28:15.380 --> 00:28:17.960]   And so there are two things at least we can learn
[00:28:17.960 --> 00:28:20.700]   about God here is that when he has
[00:28:20.700 --> 00:28:24.020]   an extraordinary relationship with someone,
[00:28:24.020 --> 00:28:29.020]   he's actually ready to defend that person in a heartbeat.
[00:28:29.220 --> 00:28:33.120]   And also he's willing to reveal himself.
[00:28:33.120 --> 00:28:36.440]   See here that he says, "For a prophet,
[00:28:36.440 --> 00:28:39.300]   "he speaks in like visions and riddles,
[00:28:39.300 --> 00:28:41.360]   "but not for Moses
[00:28:41.360 --> 00:28:45.040]   "because of this extraordinary relationship."
[00:28:45.040 --> 00:28:50.040]   And also we see that he has extraordinary relationships
[00:28:50.040 --> 00:28:55.960]   with people who are humble and faithful to him.
[00:28:55.960 --> 00:28:59.960]   And so that is the key, everyone.
[00:28:59.960 --> 00:29:01.320]   That is the key.
[00:29:01.320 --> 00:29:03.720]   How do we have this relationship?
[00:29:03.720 --> 00:29:08.720]   Is that we are humbled and we are also faithful to him.
[00:29:08.720 --> 00:29:12.260]   Now, I mean, it's easy to say humble or faithful,
[00:29:12.260 --> 00:29:13.520]   but what does that mean?
[00:29:13.520 --> 00:29:16.480]   Well, if we look at John, not John,
[00:29:16.480 --> 00:29:20.200]   but if we look at the book of gospel of John,
[00:29:20.200 --> 00:29:22.880]   chapter 14, 21, it says,
[00:29:22.960 --> 00:29:26.480]   "Whoever has my commands and keeps them
[00:29:26.480 --> 00:29:28.720]   "is the one who loves me.
[00:29:28.720 --> 00:29:32.600]   "And the one who loves me will be loved by my father,
[00:29:32.600 --> 00:29:35.040]   "and I too will love them."
[00:29:35.040 --> 00:29:39.200]   And see this, "And show myself to them."
[00:29:39.200 --> 00:29:45.240]   I mean, church, do you want God to show himself to you?
[00:29:45.240 --> 00:29:47.400]   Do you want him to love you?
[00:29:47.400 --> 00:29:50.400]   I mean, I don't wanna say this as if this is works.
[00:29:50.400 --> 00:29:54.120]   We're not working to get a place in God's heart,
[00:29:54.120 --> 00:29:58.520]   but it says here that if we follow his commands,
[00:29:58.520 --> 00:30:00.400]   it means that we love him.
[00:30:00.400 --> 00:30:03.840]   So this is an act of love that we're doing.
[00:30:03.840 --> 00:30:06.220]   It is not the result.
[00:30:06.220 --> 00:30:11.040]   And so, I mean, just recently, I was reading my Bible
[00:30:11.040 --> 00:30:13.680]   and one of the scripture that I was reading
[00:30:13.680 --> 00:30:16.040]   was Hagar and Ishmael.
[00:30:16.040 --> 00:30:18.080]   I mean, what I wanted to say is,
[00:30:18.080 --> 00:30:20.200]   every day when we read a Bible verse,
[00:30:20.200 --> 00:30:23.240]   it might not seem like it's very related
[00:30:23.240 --> 00:30:25.520]   to what we might be going through.
[00:30:25.520 --> 00:30:28.160]   But if we take that verse, I mean, for me,
[00:30:28.160 --> 00:30:30.080]   it was Ishmael and Hagar,
[00:30:30.080 --> 00:30:32.760]   they were kicked out of Abraham's home.
[00:30:32.760 --> 00:30:36.020]   And then they saw that there was no way out
[00:30:36.020 --> 00:30:38.080]   and they cried out to the Lord.
[00:30:38.080 --> 00:30:41.340]   And then the Lord said, "I will bless Ishmael."
[00:30:41.340 --> 00:30:45.520]   And then her eyes was open and she saw an oasis
[00:30:45.520 --> 00:30:48.820]   where there was water and that's how they lived on.
[00:30:48.820 --> 00:30:53.820]   And of course, he also became a prosperous nation.
[00:30:53.820 --> 00:30:55.760]   So I mean, how would that help us
[00:30:55.760 --> 00:30:58.680]   if that happened to be the Bible verse that you read?
[00:30:58.680 --> 00:31:03.480]   And how it helped me was that I focus on God's goodness.
[00:31:03.480 --> 00:31:07.240]   And so while I was preparing literally for this sermon,
[00:31:07.240 --> 00:31:09.680]   I prayed into those scriptures.
[00:31:09.680 --> 00:31:12.680]   And I just said, "God, you're the God that provides.
[00:31:12.680 --> 00:31:16.960]   And right now I really need your divine enlightenment."
[00:31:16.960 --> 00:31:17.960]   And he helped me.
[00:31:17.960 --> 00:31:19.920]   He just gave me these enlightenments
[00:31:19.920 --> 00:31:23.280]   and I wrote this sermon with the fastest speed.
[00:31:23.280 --> 00:31:27.600]   And I think Pastor John could be my testimony of that.
[00:31:27.600 --> 00:31:29.360]   I can testify on it.
[00:31:29.360 --> 00:31:32.680]   And so, I mean, what I wanted to say is that
[00:31:32.680 --> 00:31:37.020]   we need to not focus on the road that we're in,
[00:31:37.020 --> 00:31:39.040]   but we need to focus on building
[00:31:39.040 --> 00:31:42.380]   this extraordinary relationship
[00:31:42.380 --> 00:31:47.280]   so that God appears in our lives every single day.
[00:31:47.280 --> 00:31:48.920]   Now, so today concluding,
[00:31:48.920 --> 00:31:52.240]   I just wanted to say that in Miriam's life,
[00:31:52.240 --> 00:31:55.600]   she has both strengths and weaknesses
[00:31:55.600 --> 00:32:00.220]   and we can learn from it to see how we can be faithful
[00:32:00.220 --> 00:32:01.760]   in our walk with God.
[00:32:01.760 --> 00:32:05.560]   I mean, she was courageous for her loved ones
[00:32:05.560 --> 00:32:07.640]   and we need to do that too.
[00:32:07.640 --> 00:32:11.520]   She was using her gifts at the right time in a unique way
[00:32:11.520 --> 00:32:13.800]   that served the purpose of God.
[00:32:13.800 --> 00:32:17.080]   And lastly, even though it was her mistake
[00:32:17.080 --> 00:32:20.120]   that she had focused on other things,
[00:32:20.120 --> 00:32:24.600]   but we know we can learn that we need to focus on God
[00:32:24.600 --> 00:32:28.160]   and building that intimate relationship with Him.
[00:32:28.160 --> 00:32:29.640]   And that is the key.
[00:32:29.640 --> 00:32:31.260]   'Cause while we serve God,
[00:32:31.260 --> 00:32:35.400]   it's easy to actually lose God Himself.
[00:32:35.400 --> 00:32:40.400]   So today, let us all be faithful servants of God.
[00:32:40.400 --> 00:32:46.440]   And the Lord our God shall speak to us then
[00:32:47.080 --> 00:32:52.080]   face to face and we won't have to guess what He is saying.
[00:32:52.080 --> 00:32:56.280]   And He can show up in your life every single day.
[00:32:56.280 --> 00:33:01.000]   So let us surrender everything that we have to Him
[00:33:01.000 --> 00:33:04.820]   and let us just want Him and Him alone.
[00:33:04.820 --> 00:33:06.260]   So let us pray together.
[00:33:06.260 --> 00:33:09.640]   Dear Heavenly Father,
[00:33:09.640 --> 00:33:14.640]   we thank you so much that you are in our midst
[00:33:15.140 --> 00:33:19.600]   and Father, you said that if we keep your commands,
[00:33:19.600 --> 00:33:24.400]   we are the ones who love you and you will love us back
[00:33:24.400 --> 00:33:27.680]   and you will show yourself to us.
[00:33:27.680 --> 00:33:30.240]   And Father, we pray that today,
[00:33:30.240 --> 00:33:34.260]   as we learn from the life of Miriam, your servant,
[00:33:34.260 --> 00:33:37.880]   that we too can know and remember
[00:33:37.880 --> 00:33:40.760]   that the most important thing of course
[00:33:40.760 --> 00:33:43.400]   is to use the gifts that you've given us,
[00:33:43.400 --> 00:33:48.400]   but it's even more important that we focus on you.
[00:33:48.400 --> 00:33:51.800]   And Father, we pray that we'll surrender ourselves
[00:33:51.800 --> 00:33:54.080]   for one purpose only,
[00:33:54.080 --> 00:33:58.220]   and that is to build this extraordinary relationship
[00:33:58.220 --> 00:33:59.140]   with you.
[00:33:59.140 --> 00:34:00.800]   So help us God.
[00:34:00.800 --> 00:34:03.560]   In Jesus Christ name we pray, amen.

