
[00:00:00.000 --> 00:00:04.600]  很感謝剛才指令師頒唱的詩歌
[00:23:13.600 --> 00:23:17.600]  並且必然得著永恆的獎賞
[00:23:17.600 --> 00:23:19.600]  我們所活出的
[00:23:19.600 --> 00:23:21.600]  不是世界的標準
[00:23:21.600 --> 00:23:23.600]  或者是眾人的要求
[00:23:23.600 --> 00:23:25.600]  所以我們在世界裏
[00:23:25.600 --> 00:23:26.600]  我們是少數
[00:23:26.600 --> 00:23:28.600]  不過當我們堅持
[00:23:28.600 --> 00:23:30.600]  我們所信的時候
[00:23:30.600 --> 00:23:32.600]  我們就會經歷
[00:23:32.600 --> 00:23:34.600]  整個生命被扭轉
[00:23:34.600 --> 00:23:36.600]  以及能夠活出
[00:23:36.600 --> 00:23:39.600]  從主而來的氣質
[00:23:39.600 --> 00:23:43.600]  彼得在五章五到七節
[00:23:43.600 --> 00:23:45.600]  將到第二個課題
[00:23:45.600 --> 00:23:48.600]  謙卑來勸勉
[00:23:48.600 --> 00:23:52.600]  所有的信徒和會眾
[00:23:52.600 --> 00:23:55.600]  第五節這樣說
[00:23:55.600 --> 00:23:57.600]  同樣你們年輕的
[00:23:57.600 --> 00:23:59.600]  要信服年長的
[00:23:59.600 --> 00:24:01.600]  你們大家都要以謙卑
[00:24:01.600 --> 00:24:03.600]  當衣服穿上
[00:24:03.600 --> 00:24:05.600]  彼此信服
[00:24:05.600 --> 00:24:08.600]  因為神抵擋驕傲的人
[00:24:08.600 --> 00:24:11.600]  但次因給謙卑的人
[00:24:11.600 --> 00:24:16.600]  彼得在這裏提醒信徒們
[00:24:16.600 --> 00:24:19.600]  無論年輕或者年長
[00:24:19.600 --> 00:24:22.600]  原來都有相處的方法
[00:24:22.600 --> 00:24:25.600]  大家都要以謙卑
[00:24:25.600 --> 00:24:28.600]  當衣服穿上
[00:24:28.600 --> 00:24:31.600]  然後彼此信服
[00:24:31.600 --> 00:24:34.600]  年輕人有很多新的想法
[00:24:34.600 --> 00:24:37.600]  但年長的又有很多的
[00:24:37.600 --> 00:24:39.600]  資歷和經驗
[00:24:39.600 --> 00:24:41.600]  其實彼此能夠
[00:24:41.600 --> 00:24:43.600]  信服的時候
[00:24:43.600 --> 00:24:47.600]  就能夠大家去豐富
[00:24:47.600 --> 00:24:49.600]  彼得在這裏引用
[00:24:49.600 --> 00:24:52.600]  在《針研》的教導
[00:24:52.600 --> 00:24:54.600]  神抵擋驕傲的人
[00:24:54.600 --> 00:24:56.600]  但次因給謙卑的人
[00:24:56.600 --> 00:24:59.600]  原來謙卑是非常重要
[00:24:59.600 --> 00:25:01.600]  當我們自作主張
[00:25:01.600 --> 00:25:05.600]  以為自己是世界的標準和中心的時候
[00:25:05.600 --> 00:25:08.600]  其實某程度上就是敵擋上帝
[00:25:08.600 --> 00:25:14.600]  只有清楚看透自己的真相
[00:25:14.600 --> 00:25:16.600]  俯伏在神的面前
[00:25:16.600 --> 00:25:19.600]  我們才能夠在神面前得恩
[00:25:19.600 --> 00:25:21.600]  基督徒的群體
[00:25:21.600 --> 00:25:24.600]  在彼此相處裏
[00:25:24.600 --> 00:25:27.600]  用謙卑和彼此信服
[00:25:27.600 --> 00:25:33.600]  成為一個很重要的媒介和方向
[00:25:33.600 --> 00:25:34.600]  為甚麼呢?
[00:25:34.600 --> 00:25:38.600]  因為我們很多時候
[00:25:38.600 --> 00:25:43.600]  連思想都未必純正
[00:25:43.600 --> 00:25:47.600]  意見又未必正確和恰當
[00:25:47.600 --> 00:25:49.600]  我們所關注的事情
[00:25:49.600 --> 00:25:52.600]  亦都可能不夠全面
[00:25:52.600 --> 00:25:55.600]  所以除非我們肯謙卑
[00:25:55.600 --> 00:25:58.600]  看到自己的不完全
[00:25:58.600 --> 00:26:02.600]  才可以稍為放下自己的看法
[00:26:02.600 --> 00:26:06.600]  用一個較為開放的態度
[00:26:06.600 --> 00:26:11.600]  來容許別人的意見和彼此接納
[00:26:11.600 --> 00:26:16.600]  所以我在牧會多年
[00:26:16.600 --> 00:26:19.600]  和看聖經多年
[00:26:19.600 --> 00:26:23.600]  我發覺除了真理不可以放下
[00:26:23.600 --> 00:26:25.600]  必須堅持之外
[00:26:25.600 --> 00:26:28.600]  其他工作的方法
[00:26:28.600 --> 00:26:31.600]  是好些還是不好
[00:26:31.600 --> 00:26:36.600]  還是如何取捨
[00:26:36.600 --> 00:26:41.600]  其實都不一定死守只得一種
[00:26:41.600 --> 00:26:46.600]  所以謙卑和彼此信服
[00:26:46.600 --> 00:26:51.600]  帶給我們在和人相處和看事情
[00:26:51.600 --> 00:26:56.600]  決策上都是一個更大的自由
[00:26:56.600 --> 00:27:03.600]  五章六到七節更加這樣說
[00:27:03.600 --> 00:27:06.600]  你們要謙卑服在神大能的手下
[00:27:06.600 --> 00:27:09.600]  這樣到了適當的時候
[00:27:09.600 --> 00:27:11.600]  祂必使你們升高
[00:27:11.600 --> 00:27:14.600]  你們要將一切的憂慮卸給神
[00:27:14.600 --> 00:27:17.600]  因為祂顧念你們
[00:27:17.600 --> 00:27:22.600]  神的大能除非是在我們謙卑降服的時候
[00:27:22.600 --> 00:27:25.600]  你才能夠見證得到
[00:27:25.600 --> 00:27:30.600]  我記得我年幼信主的時候
[00:27:30.600 --> 00:27:35.600]  我經常以為自己很好
[00:27:35.600 --> 00:27:37.600]  因為我聽上帝的話
[00:27:37.600 --> 00:27:39.600]  我讀了聖經我又會照做
[00:27:39.600 --> 00:27:42.600]  所以上帝很疼我、很幫我
[00:27:42.600 --> 00:27:44.600]  我比別人更好
[00:27:44.600 --> 00:27:47.600]  誰知信主信得更久的時候
[00:27:47.600 --> 00:27:51.600]  就知道原來我並不比別人好
[00:27:51.600 --> 00:27:58.600]  甚至聖靈上上提示我不足和不足夠的地方
[00:27:58.600 --> 00:28:03.600]  以致我不敢在神面前亂說話
[00:28:03.600 --> 00:28:09.600]  我記得我經常相信耶穌愛我
[00:28:09.600 --> 00:28:12.600]  所以當我對真理有什麼不明白
[00:28:12.600 --> 00:28:18.600]  我可以和祂大家釐清
[00:28:18.600 --> 00:28:21.600]  究竟什麼是對和不對
[00:28:21.600 --> 00:28:23.600]  其實都頗大膽
[00:28:23.600 --> 00:28:26.600]  幸好上帝沒有裂天而降將我劈死
[00:28:26.600 --> 00:28:31.600]  反而透過一次我去教會的讀經營
[00:28:31.600 --> 00:28:35.600]  我望著吐魯港的大海
[00:28:35.600 --> 00:28:38.600]  望著上高廣闊的天空
[00:28:38.600 --> 00:28:42.600]  然後就知道自己其實何其渺小
[00:28:42.600 --> 00:28:47.600]  我在神面前那種高顏大智
[00:28:47.600 --> 00:28:50.600]  其實應該收埋抽屜底
[00:28:50.600 --> 00:28:57.600]  從此就知道什麼是上帝
[00:28:57.600 --> 00:29:01.600]  我被造的渺小
[00:29:01.600 --> 00:29:07.600]  所以謙卑其實是基督徒最重要的美德
[00:29:07.600 --> 00:29:14.600]  亦是我們現在世界越來越缺少的質素
[00:29:14.600 --> 00:29:17.600]  謙卑、信服
[00:29:17.600 --> 00:29:21.600]  彼此息息相關
[00:29:21.600 --> 00:29:25.600]  當有謙卑的時候
[00:29:25.600 --> 00:29:28.600]  其實就能夠帶來信服
[00:29:28.600 --> 00:29:31.600]  當我們不是自以為高
[00:29:31.600 --> 00:29:38.600]  然後人家就能夠更加接納我
[00:29:38.600 --> 00:29:42.600]  然後大家才能夠有更好的傾談
[00:29:42.600 --> 00:29:44.600]  更好的相處
[00:29:44.600 --> 00:29:48.600]  謙卑更加是意志的降服
[00:29:48.600 --> 00:29:50.600]  這個很重要
[00:29:50.600 --> 00:29:52.600]  尊神為神
[00:29:52.600 --> 00:29:54.600]  我們經常讀聖經
[00:29:54.600 --> 00:29:56.600]  經常祈禱
[00:29:56.600 --> 00:30:01.600]  但有些時候我們其實就是缺少尊神為神
[00:30:01.600 --> 00:30:03.600]  向神降服
[00:30:03.600 --> 00:30:05.600]  謙卑是服在神的手下
[00:30:05.600 --> 00:30:08.600]  接受神所給的一切
[00:30:08.600 --> 00:30:13.600]  無論他給我們什麼都好
[00:30:13.600 --> 00:30:16.600]  只要是上帝同意
[00:30:16.600 --> 00:30:19.600]  我們就欣然接受
[00:30:19.600 --> 00:30:22.600]  並且求主幫助
[00:30:22.600 --> 00:30:27.600]  亦都在我們服在神的大能手下的時候
[00:30:27.600 --> 00:30:29.600]  然後我們才知道
[00:30:29.600 --> 00:30:35.600]  靠自己原來不是最好的方案
[00:30:35.600 --> 00:30:38.600]  謙卑是意識到自己一無所有
[00:30:38.600 --> 00:30:42.600]  就產生對神真實的信靠
[00:30:42.600 --> 00:30:45.600]  真正的信靠主
[00:30:45.600 --> 00:30:49.600]  無論在多大的艱難中
[00:30:49.600 --> 00:30:52.600]  我們仍然能夠從他那裡得力
[00:30:52.600 --> 00:30:54.600]  和得到幫助
[00:30:54.600 --> 00:30:56.600]  給得很好
[00:30:56.600 --> 00:30:57.600]  告訴我們
[00:30:57.600 --> 00:31:00.600]  不單神是信實可靠
[00:31:00.600 --> 00:31:04.600]  他更加顧念我們
[00:31:04.600 --> 00:31:07.600]  以致我們能夠靠他
[00:31:07.600 --> 00:31:11.600]  可以將所有的憂慮卸下
[00:31:11.600 --> 00:31:16.600]  彼得前書七節的經文
[00:31:16.600 --> 00:31:22.600]  將到牧養的需要和謙卑的重要
[00:31:22.600 --> 00:31:24.600]  擺在我們的眼前
[00:31:24.600 --> 00:31:27.600]  不知道將經文拆解之後
[00:31:27.600 --> 00:31:32.600]  你會覺得你符合彼得的教導
[00:31:32.600 --> 00:31:35.600]  達到哪一個狀況呢?
[00:31:35.600 --> 00:31:38.600]  我很感謝上帝
[00:31:38.600 --> 00:31:40.600]  在教會的牧養裡
[00:31:40.600 --> 00:31:44.600]  不是自己單打獨鬥
[00:31:44.600 --> 00:31:47.600]  我有很多不同的童工
[00:31:47.600 --> 00:31:49.600]  不同的氣質
[00:31:49.600 --> 00:31:51.600]  不同的認定
[00:31:51.600 --> 00:31:54.600]  但是我們都很專注
[00:31:54.600 --> 00:31:57.600]  做上帝吩咐我們要做的事
[00:31:57.600 --> 00:32:02.600]  所以我們是一個牧養的團隊
[00:32:02.600 --> 00:32:04.600]  我又很感謝上帝
[00:32:04.600 --> 00:32:08.600]  不單給我們有生存時間的牧養團隊
[00:32:08.600 --> 00:32:13.600]  他也給我們在牧區團契和部門裡
[00:32:13.600 --> 00:32:16.600]  有不同的弟兄姊妹
[00:32:16.600 --> 00:32:18.600]  按著不同的恩賜
[00:32:18.600 --> 00:32:20.600]  我們彼此配搭
[00:32:20.600 --> 00:32:23.600]  以致我們一同做牧養
[00:32:23.600 --> 00:32:26.600]  一同來做服侍
[00:32:26.600 --> 00:32:32.600]  港福堂今年四十歲了
[00:32:32.600 --> 00:32:38.600]  你在其中其實都能夠發揮你的影響
[00:32:38.600 --> 00:32:45.600]  你會怎樣繼續在神給你的日子裡
[00:32:45.600 --> 00:32:50.600]  去活出上帝給你的獨特
[00:32:50.600 --> 00:32:54.600]  以致成為教會的助力
[00:32:54.600 --> 00:32:58.600]  不單弟兄姊妹得見
[00:32:58.600 --> 00:33:04.600]  不單被人看到上帝的愛有多真實
[00:33:04.600 --> 00:33:09.600]  甚至我們能夠透過我們的同心服侍
[00:33:09.600 --> 00:33:14.600]  可以給予社區、社會和世界
[00:33:14.600 --> 00:33:19.600]  所以弟兄姊妹好好安靜在神面前
[00:33:19.600 --> 00:33:23.600]  能夠信耶穌有上帝的秘義
[00:33:23.600 --> 00:33:27.600]  我們就求主來對我們說話
[00:33:27.600 --> 00:33:33.600]  以致我們能夠活好這個人生
[00:33:33.600 --> 00:33:39.600]  並且叫上帝的榮耀將來得賞賜
[00:33:39.600 --> 00:33:41.600]  我們同心低頭祈禱
[00:33:41.600 --> 00:33:45.600]  親愛的主耶穌
[00:33:45.600 --> 00:33:47.600]  很感謝你
[00:33:47.600 --> 00:33:51.600]  感謝你透過彼得的新教、現教
[00:33:51.600 --> 00:33:53.600]  讓我們知道
[00:33:53.600 --> 00:33:57.600]  能夠服侍你其實是多麼的尊貴
[00:33:57.600 --> 00:34:00.600]  因為在過程當中
[00:34:00.600 --> 00:34:02.600]  我們能夠有你的性情
[00:34:02.600 --> 00:34:05.600]  我們能夠看透你的大能
[00:34:05.600 --> 00:34:12.600]  我們更能夠經歷你的眷顧、私恩和保護
[00:34:12.600 --> 00:34:18.600]  願意上帝你藉著彼得所說的這兩個課題
[00:34:18.600 --> 00:34:25.600]  教會我們如何活出你的示範
[00:34:25.600 --> 00:34:30.600]  讓我們的生命流露主的愛
[00:34:30.600 --> 00:34:33.600]  並且讓更多人認識你
[00:34:33.600 --> 00:34:34.600]  我們同心祈禱
[00:34:34.600 --> 00:34:35.600]  奉主名求
[00:34:35.600 --> 00:34:36.600]  阿們
[00:34:36.600 --> 00:34:37.600]  阿們
[00:34:37.600 --> 00:34:38.600]  阿們
[00:34:38.600 --> 00:34:40.600]  (開啟中)
[00:34:40.600 --> 00:34:42.600]  (音樂開始)

