
[00:00:00.000 --> 00:00:02.640]  在各個灘我們看到的是受苦的主
[00:17:09.320 --> 00:17:11.320]  因為主你是全能的神
[00:17:11.320 --> 00:17:13.320]  因為這位全能的神
[00:17:13.320 --> 00:17:17.320]  可以保護和拯救我們脫離撒旦的權勢
[00:17:17.320 --> 00:17:19.320]  四活物有讚美神是永恆的
[00:17:19.320 --> 00:17:21.320]  祂說你是昔在今在以後永在者
[00:17:21.320 --> 00:17:23.320]  今日我們能夠有永生的盼望
[00:17:23.320 --> 00:17:25.320]  都是來自祂
[00:17:25.320 --> 00:17:27.320]  因為如果神不是永恆
[00:17:27.320 --> 00:17:29.320]  祂不能夠將永生這個應許給我們
[00:17:31.320 --> 00:17:33.320]  在對神的敬拜當中
[00:17:33.320 --> 00:17:35.320]  四活物除了向神發出讚美之外
[00:17:35.320 --> 00:17:39.320]  祂更加以榮耀、尊貴、感謝
[00:17:39.320 --> 00:17:41.320]  這些充滿崇敬的說話
[00:17:41.320 --> 00:17:43.320]  向神作出敬拜
[00:17:43.320 --> 00:17:45.320]  而當四活物在敬拜讚美神的時候
[00:17:45.320 --> 00:17:47.320]  坐在寶座周圍的二十四位長老
[00:17:47.320 --> 00:17:49.320]  同時作出回應
[00:17:49.320 --> 00:17:51.320]  我們一起看這段經文
[00:17:51.320 --> 00:17:53.320]  我們一起讀
[00:17:53.320 --> 00:17:55.320]  每逢四活物將榮耀、尊貴、感謝
[00:17:55.320 --> 00:17:57.320]  歸給那在在寶座上
[00:17:57.320 --> 00:17:59.320]  活到永永遠遠者的時候
[00:17:59.320 --> 00:18:01.320]  二十四位長老就
[00:18:01.320 --> 00:18:03.320]  俯伏敬拜坐在寶座上
[00:18:03.320 --> 00:18:05.320]  活到永永遠遠的那一位
[00:18:05.320 --> 00:18:07.320]  又把他們的冠冕
[00:18:07.320 --> 00:18:09.320]  放在寶座前
[00:18:09.320 --> 00:18:11.320]  說:我們的主、我們的神
[00:18:11.320 --> 00:18:13.320]  祢配得榮耀、尊貴、權並
[00:18:13.320 --> 00:18:15.320]  因為祢創造了萬物
[00:18:15.320 --> 00:18:17.320]  萬物因祢的信義
[00:18:17.320 --> 00:18:19.320]  被創造而存在
[00:18:19.320 --> 00:18:21.320]  二十四位長老在回應
[00:18:21.320 --> 00:18:23.320]  四活物帶領的敬拜和讚美的時候
[00:18:23.320 --> 00:18:25.320]  作出了兩個回應
[00:18:25.320 --> 00:18:27.320]  第一就是表達意義
[00:18:27.320 --> 00:18:29.320]  第二就是表達意義
[00:18:29.320 --> 00:18:31.320]  第一就是表達意義
[00:18:31.320 --> 00:18:33.320]  他們將冠冕放在寶座前
[00:18:33.320 --> 00:18:35.320]  歷史學者告訴我們
[00:18:35.320 --> 00:18:37.320]  古代一國之王
[00:18:37.320 --> 00:18:39.320]  當他被打敗
[00:18:39.320 --> 00:18:41.320]  他向另一個國王投降的時候
[00:18:41.320 --> 00:18:43.320]  表達完全的信服
[00:18:43.320 --> 00:18:45.320]  他就會將投降的皇冠
[00:18:45.320 --> 00:18:47.320]  放在戰勝者的腳前
[00:18:47.320 --> 00:18:49.320]  所以二十四位長老這樣做
[00:18:49.320 --> 00:18:51.320]  一方面是承認神是萬主之主
[00:18:51.320 --> 00:18:53.320]  是最高的統治者
[00:18:53.320 --> 00:18:55.320]  另一個可能的解釋
[00:18:55.320 --> 00:18:57.320]  二十四位長老認為自己不配得神所賜的冠冕
[00:18:57.320 --> 00:18:59.320]  所以他們在敬拜讚美神的時候
[00:18:59.320 --> 00:19:01.320]  將冠冕放在神的面前
[00:19:01.320 --> 00:19:03.320]  頂尖會承認告訴我們
[00:19:03.320 --> 00:19:05.320]  將來我們在神的面前
[00:19:05.320 --> 00:19:07.320]  神都會賞賜我們
[00:19:07.320 --> 00:19:09.320]  我記得我年輕的時候
[00:19:09.320 --> 00:19:11.320]  現在少說一點
[00:19:11.320 --> 00:19:13.320]  年輕的時候說多一點
[00:19:13.320 --> 00:19:15.320]  將來你有多少個冠冕
[00:19:15.320 --> 00:19:17.320]  有些人說我多一點
[00:19:17.320 --> 00:19:19.320]  因為我多一點侍奉
[00:19:19.320 --> 00:19:21.320]  所以我就應該多幾個
[00:19:21.320 --> 00:19:23.320]  有些人問那麼多是不是帶不下呢
[00:19:23.320 --> 00:19:25.320]  越多越高
[00:19:25.320 --> 00:19:27.320]  但這裡很明顯
[00:19:27.320 --> 00:19:31.320]  二十四位長老如果是歷世歷代的信徒的代表的時候
[00:19:31.320 --> 00:19:33.320]  他將冠冕放在神的面前
[00:19:33.320 --> 00:19:35.320]  將來我們見到神的時候
[00:19:35.320 --> 00:19:37.320]  我們都知道神不配給我們任何賞賜
[00:19:37.320 --> 00:19:39.320]  因為你的救恩已經很大
[00:19:39.320 --> 00:19:41.320]  你的恩典已經很美
[00:19:41.320 --> 00:19:45.320]  我們只不過是按著你的請求
[00:19:45.320 --> 00:19:49.320]  在地上稍為為你做了一點點的事情
[00:19:49.320 --> 00:19:51.320]  所以我們將冠冕放在神的面前
[00:19:51.320 --> 00:19:55.320]  然後第二他們對神作出迎訊
[00:19:55.320 --> 00:19:57.320]  或者告訴我們
[00:19:57.320 --> 00:19:59.320]  在公元一世紀左右
[00:19:59.320 --> 00:20:01.320]  當時的羅馬君王叫多米田
[00:20:01.320 --> 00:20:03.320]  他接受他的神文
[00:20:03.320 --> 00:20:05.320]  稱他為主
[00:20:05.320 --> 00:20:07.320]  稱他為神
[00:20:07.320 --> 00:20:09.320]  而另外一位羅馬君王叫維斯柏先
[00:20:09.320 --> 00:20:11.320]  他同樣接受他的神文
[00:20:11.320 --> 00:20:13.320]  用「你配得」這個字
[00:20:13.320 --> 00:20:17.320]  來表達對他的尊崇和敬畏
[00:20:17.320 --> 00:20:19.320]  所以二十四位長老在意象當中
[00:20:19.320 --> 00:20:25.320]  強調主和神不是任何地上的君王
[00:20:25.320 --> 00:20:27.320]  而是只有在在寶座上的神
[00:20:27.320 --> 00:20:29.320]  才擁有這個資格
[00:20:29.320 --> 00:20:31.320]  唯獨他配得
[00:20:31.320 --> 00:20:33.320]  因為他創造了這個世界宇宙
[00:20:33.320 --> 00:20:35.320]  又繼續護佑、保守
[00:20:35.320 --> 00:20:37.320]  和帶領著受造物
[00:20:37.320 --> 00:20:41.320]  按他的心意前行
[00:20:41.320 --> 00:20:43.320]  地上的民眾
[00:20:43.320 --> 00:20:47.320]  受著周圍的人告訴他們
[00:20:47.320 --> 00:20:49.320]  這個皇帝是主
[00:20:49.320 --> 00:20:51.320]  這個皇帝是神
[00:20:51.320 --> 00:20:53.320]  唯有這個皇帝是配得的
[00:20:53.320 --> 00:20:55.320]  但是約翰在意象當中看到的
[00:20:55.320 --> 00:20:57.320]  哪位是主?哪位是神?哪位是配得?
[00:20:57.320 --> 00:21:01.320]  只有這一位坐在寶座上
[00:21:01.320 --> 00:21:05.320]  為我們死而又復活
[00:21:05.320 --> 00:21:07.320]  成就救恩的這一位
[00:21:07.320 --> 00:21:13.320]  約翰看到這個天上敬拜的意象
[00:21:13.320 --> 00:21:15.320]  不知道對我們來說有什麼意義
[00:21:15.320 --> 00:21:17.320]  心裏會有什麼回應?
[00:21:17.320 --> 00:21:19.320]  讓我們聽一首歌
[00:21:19.320 --> 00:21:21.320]  好
[00:21:21.320 --> 00:21:23.320]  《我屬於你》 歌手:周筆暢
[00:21:23.320 --> 00:21:41.320]  我屬於你 你是我永遠的福分
[00:21:41.320 --> 00:21:49.320]  只想日夜在你眼中獻上金白
[00:21:49.320 --> 00:21:53.320]  定睛在你的容美
[00:21:53.320 --> 00:21:56.320]  世上一切變暗淡
[00:21:56.320 --> 00:22:03.320]  除你以外 我還能有誰
[00:22:03.320 --> 00:22:11.320]  我屬於你 你是我永遠的福分
[00:22:11.320 --> 00:22:18.320]  只想日夜在你眼中獻上金白
[00:22:18.320 --> 00:22:22.320]  定睛在你的容美
[00:22:22.320 --> 00:22:25.320]  世上一切變暗淡
[00:22:25.320 --> 00:22:32.320]  除你以外 我還能有誰
[00:22:32.320 --> 00:22:40.320]  能不能就讓我留在你的頭在裡
[00:22:40.320 --> 00:22:48.320]  能不能賜我力量讓我更多愛你
[00:22:48.320 --> 00:22:51.320]  我哪都不想去
[00:22:51.320 --> 00:22:57.320]  只想日夜在你眼中獻上金白
[00:22:57.320 --> 00:23:02.320]  全心全意來愛你
[00:23:02.320 --> 00:23:09.320]  能不能就讓我留在你的頭在裡
[00:23:09.320 --> 00:23:17.320]  能不能賜我力量讓我更多愛你
[00:23:17.320 --> 00:23:20.320]  我哪都不想去
[00:23:20.320 --> 00:23:26.320]  只想日夜在你眼中獻上金白
[00:23:26.320 --> 00:23:30.320]  全心全意來愛你
[00:23:30.320 --> 00:23:39.320]  能不能就讓我留在你的頭在裡
[00:23:39.320 --> 00:23:47.320]  能不能賜我力量讓我更多愛你
[00:23:47.320 --> 00:23:50.320]  我哪都不想去
[00:23:50.320 --> 00:23:56.320]  只想日夜在你眼中獻上金白
[00:23:56.320 --> 00:24:02.320]  全心全意來愛你
[00:24:02.320 --> 00:24:05.320]  我哪都不想去
[00:24:05.320 --> 00:24:10.320]  只想日夜在你眼中獻上金白
[00:24:10.320 --> 00:24:16.320]  全心全意來愛你
[00:24:16.320 --> 00:24:18.320]  獻上金白
[00:24:18.320 --> 00:24:24.320]  全心全意來愛你
[00:24:24.320 --> 00:24:26.320]  獻上金白
[00:24:26.320 --> 00:24:44.320]  全心全意來愛你
[00:24:44.320 --> 00:24:49.320]  不知道這首歌的歌詞是不是你的心聲
[00:24:51.320 --> 00:24:54.320]  能不能就讓我留在你的頭在裡
[00:24:54.320 --> 00:24:58.320]  能不能賜我力量讓我更多愛你
[00:24:58.320 --> 00:24:59.320]  我哪都不想去
[00:24:59.320 --> 00:25:03.320]  只想日夜在你眼中獻上金白
[00:25:03.320 --> 00:25:05.320]  全心全意來愛你
[00:25:05.320 --> 00:25:06.320]  弟兄姊妹
[00:25:06.320 --> 00:25:10.320]  當我們來到神面前去敬拜的時候
[00:25:10.320 --> 00:25:11.320]  我們離開那一刻
[00:25:11.320 --> 00:25:14.320]  我們的心裡面是不是真的對這位神愛
[00:25:14.320 --> 00:25:16.320]  多了那份的愛
[00:25:16.320 --> 00:25:18.320]  當我們離開的時候
[00:25:18.320 --> 00:25:22.320]  我們真的是不是覺得能夠在這裡敬拜是很美麗的
[00:25:22.320 --> 00:25:26.320]  當然地上的敬拜遠不及天上
[00:25:26.320 --> 00:25:29.320]  由我們從天上的敬拜
[00:25:29.320 --> 00:25:32.320]  轉下來地上的敬拜
[00:25:32.320 --> 00:25:36.320]  當我們想起敬拜或者我們叫崇拜
[00:25:36.320 --> 00:25:38.320]  你心裡面想起什麼呢
[00:25:38.320 --> 00:25:40.320]  宣召
[00:25:40.320 --> 00:25:41.320]  詩歌
[00:25:41.320 --> 00:25:42.320]  祈禱
[00:25:42.320 --> 00:25:44.320]  講道
[00:25:44.320 --> 00:25:45.320]  奉獻
[00:25:45.320 --> 00:25:46.320]  祝福
[00:25:46.320 --> 00:25:49.320]  這些是不是敬拜
[00:25:49.320 --> 00:25:52.320]  你可能會說
[00:25:52.320 --> 00:25:53.320]  是呀 這些當然是敬拜
[00:25:53.320 --> 00:25:55.320]  否則我每次來到教會做什麼呢
[00:25:55.320 --> 00:25:58.320]  每次來到教會就是經歷這些
[00:25:58.320 --> 00:26:01.320]  如果這個不是敬拜
[00:26:01.320 --> 00:26:02.320]  那是什麼呢
[00:26:02.320 --> 00:26:06.320]  我就認為這一切可以是敬拜
[00:26:06.320 --> 00:26:12.320]  但也可以只是一套宗教聚會的程序
[00:26:15.320 --> 00:26:18.320]  約翰見到天上的敬拜
[00:26:18.320 --> 00:26:21.320]  我們所認識的神是天地的主宰
[00:26:21.320 --> 00:26:25.320]  是天地真正的掌權者
[00:26:25.320 --> 00:26:28.320]  祂擁有超乎一切的榮耀
[00:26:28.320 --> 00:26:30.320]  擁有無與倫比的威嚴
[00:26:30.320 --> 00:26:33.320]  祂擁有審判的權柄
[00:26:33.320 --> 00:26:35.320]  祂擁有聖潔
[00:26:35.320 --> 00:26:36.320]  威嚴
[00:26:36.320 --> 00:26:38.320]  權能
[00:26:38.320 --> 00:26:40.320]  祂擁有全能
[00:26:40.320 --> 00:26:41.320]  擁有永恆
[00:26:41.320 --> 00:26:43.320]  擁有榮耀
[00:26:43.320 --> 00:26:46.320]  擁有尊貴和權柄
[00:26:46.320 --> 00:26:49.320]  既然神是這樣的神
[00:26:49.320 --> 00:26:51.320]  當我們來到神的面前
[00:26:51.320 --> 00:26:55.320]  我們是否帶著對祂最尊崇
[00:26:55.320 --> 00:26:57.320]  最敬畏
[00:26:57.320 --> 00:26:59.320]  最謙遜的心
[00:26:59.320 --> 00:27:03.320]  來敬拜這位天地的主宰
[00:27:03.320 --> 00:27:07.320]  而這四位長老是我們的代表
[00:27:07.320 --> 00:27:10.320]  我相信我們要從他們的表現來學習敬拜
[00:27:10.320 --> 00:27:13.320]  他們在四會物讚頌神的時候
[00:27:13.320 --> 00:27:16.320]  俯伏在地敬拜
[00:27:16.320 --> 00:27:19.320]  這代表他們認知自己的卑微
[00:27:19.320 --> 00:27:22.320]  所以對上帝對這位神
[00:27:22.320 --> 00:27:25.320]  一個最尊崇的身體形態
[00:27:25.320 --> 00:27:28.320]  就是完全的俯伏在地
[00:27:28.320 --> 00:27:31.320]  我相信這是人類最能夠表達
[00:27:31.320 --> 00:27:33.320]  最大謙卑的一種形態
[00:27:33.320 --> 00:27:38.320]  是要表達對神的尊崇和敬拜
[00:27:38.320 --> 00:27:40.320]  不過我們的教會不夠大
[00:27:40.320 --> 00:27:41.320]  我們不能夠全都俯伏在地
[00:27:41.320 --> 00:27:44.320]  否則我們要減少人才可以
[00:27:44.320 --> 00:27:48.320]  但我們的心可以俯伏在神的面前
[00:27:48.320 --> 00:27:50.320]  就是我們帶著對祂的尊崇
[00:27:50.320 --> 00:27:52.320]  對祂的敬畏
[00:27:52.320 --> 00:27:56.320]  並且他們將所帶的金官面放在神的面前
[00:27:56.320 --> 00:28:01.320]  代表他們不配接受神的賞賜
[00:28:01.320 --> 00:28:05.320]  因為他們承認自己只不過是因為耶穌基督的犧牲
[00:28:05.320 --> 00:28:08.320]  流出寶血而罪被洗淨
[00:28:08.320 --> 00:28:12.320]  也因為相信耶穌而被稱義
[00:28:12.320 --> 00:28:17.320]  又因為耶穌復活而得享永生的一個卑微
[00:28:17.320 --> 00:28:19.320]  受造物
[00:28:19.320 --> 00:28:24.320]  所以宣召詩歌、祈禱、講道、奉獻、祝福
[00:28:24.320 --> 00:28:28.320]  究竟是敬拜還是一套聚會的程序
[00:28:28.320 --> 00:28:34.320]  重點在於我們這一班來到神的面前敬拜的人
[00:28:34.320 --> 00:28:38.320]  帶著一個什麼樣的心態
[00:28:38.320 --> 00:28:42.320]  今天我們活在一個去權威或抗拒權威的時代
[00:28:42.320 --> 00:28:44.320]  這樣一個文化浪潮
[00:28:44.320 --> 00:28:46.320]  會不會也令我們在不敬意之間
[00:28:46.320 --> 00:28:50.320]  矮化了那位擁有無與倫比的威嚴
[00:28:50.320 --> 00:28:56.320]  榮耀、聖潔、全能和永恆的天地主宰
[00:28:56.320 --> 00:28:59.320]  今天當你參與敬拜的時候
[00:28:59.320 --> 00:29:01.320]  是以我為中心
[00:29:01.320 --> 00:29:05.320]  還是以若翰所看到的那位坐在寶座上
[00:29:05.320 --> 00:29:10.320]  天地的真正掌權者為中心
[00:29:10.320 --> 00:29:15.320]  我喜歡這首歌,我不喜歡這首歌
[00:29:15.320 --> 00:29:19.320]  我喜歡這樣的敬拜,我不喜歡這樣的敬拜
[00:29:19.320 --> 00:29:23.320]  我感受到這個敬拜令我很喜悅
[00:29:23.320 --> 00:29:26.320]  我覺得今天的敬拜很悶
[00:29:27.320 --> 00:29:32.320]  是的,作為台上的帶領者應該好好地預備
[00:29:32.320 --> 00:29:35.320]  這個毋庸置疑
[00:29:35.320 --> 00:29:43.320]  帶領者會我們帶著一個享受台上的節目
[00:29:43.320 --> 00:29:49.320]  還是我們看到的那位坐在寶座上的君王
[00:29:49.320 --> 00:29:53.320]  今天當你預備來到神的面前敬拜的時候
[00:29:53.320 --> 00:29:55.320]  你是否好好地預備自己的心
[00:29:56.320 --> 00:29:59.320]  你會否重視準時來參與教會的崇拜
[00:29:59.320 --> 00:30:02.320]  當然,有些原因是我們無法抗拒
[00:30:02.320 --> 00:30:04.320]  以致我們無法準時來
[00:30:04.320 --> 00:30:07.320]  我相信神會明白
[00:30:07.320 --> 00:30:11.320]  但當我們在我們可以掌握的情況下
[00:30:11.320 --> 00:30:14.320]  我們是否重視準時來
[00:30:14.320 --> 00:30:17.320]  還是我們對敬拜有些萬不驚心
[00:30:17.320 --> 00:30:19.320]  我相信這是我們值得反思
[00:30:19.320 --> 00:30:24.320]  我相信我們都是帶著崇敬、敬畏的心來敬拜神
[00:30:25.320 --> 00:30:27.320]  否則我們不會每個星期都來到這裡
[00:30:27.320 --> 00:30:30.320]  但求神幫助我們
[00:30:30.320 --> 00:30:33.320]  讓我們不會不經意之間掉進世俗的網瀾
[00:30:33.320 --> 00:30:35.320]  而我們自己不知道
[00:30:35.320 --> 00:30:38.320]  讓我們每一次來到神的面前敬拜的時候
[00:30:38.320 --> 00:30:40.320]  讓四活物對神的稱頌
[00:30:40.320 --> 00:30:43.320]  就是尊貴、榮耀、感謝
[00:30:43.320 --> 00:30:46.320]  成為我們對神的稱頌
[00:30:46.320 --> 00:30:52.320]  也願意二十四位長老認為神所配得的榮耀、尊貴、權柄
[00:30:52.320 --> 00:30:57.320]  都成為我們認為是神所配得的
[00:30:57.320 --> 00:31:00.320]  天上和地下的敬拜不一樣
[00:31:00.320 --> 00:31:06.320]  因為天上的敬拜是所有受造物、所有被屬的指紋
[00:31:06.320 --> 00:31:10.320]  在當中我們看到的是無與倫比的榮耀
[00:31:10.320 --> 00:31:15.320]  無比的威嚴、無比的震撼、充滿神的權柳
[00:31:15.320 --> 00:31:17.320]  是有些不同的
[00:31:17.320 --> 00:31:20.320]  但兩者有相同之處
[00:31:20.320 --> 00:31:27.320]  就是每一個受造物帶著一個最謙卑、最尊崇、最敬畏的心
[00:31:27.320 --> 00:31:30.320]  一齊的、同心的
[00:31:30.320 --> 00:31:34.320]  來稱頌、讚美那位創造宇宙萬物
[00:31:34.320 --> 00:31:38.320]  救贖我們天地的主宰
[00:31:38.320 --> 00:31:39.320]  我們一起祷告
[00:31:39.320 --> 00:31:43.320]  將我們來到祢的面前
[00:31:43.320 --> 00:31:44.320]  我們崇敬祢
[00:31:44.320 --> 00:31:47.320]  因為唯獨祢是主、祢是神
[00:31:47.320 --> 00:31:49.320]  唯有祢配得
[00:31:50.320 --> 00:31:53.320]  祢是受苦的主
[00:31:53.320 --> 00:31:55.320]  是為我們犧牲
[00:31:55.320 --> 00:31:57.320]  祢復活
[00:31:57.320 --> 00:32:02.320]  讓我們相信祢可以得永生
[00:32:02.320 --> 00:32:07.320]  但祢讓我們得永生不是我們最終想要的終局
[00:32:07.320 --> 00:32:15.320]  祢讓我們得永生的原因是我們可以永遠在祢的寶座前
[00:32:15.320 --> 00:32:26.320]  去敬拜祢這位威嚴、尊貴、榮耀、滿有光芒、永生的上帝
[00:32:26.320 --> 00:32:29.320]  再次多謝祢因為祢帶領約翰
[00:32:29.320 --> 00:32:34.320]  將眼目從地上各種苦難、各種不足、各種問題
[00:32:34.320 --> 00:32:37.320]  轉眼仰望天上的寶座
[00:32:37.320 --> 00:32:41.320]  再次幫助我們今天雖然在地上
[00:32:41.320 --> 00:32:45.320]  同樣面對著很多的困難、困苦、問題
[00:32:45.320 --> 00:32:49.320]  但祢讓我們的眼目上上轉眼
[00:32:49.320 --> 00:32:52.320]  將我們的世界放在天上
[00:32:52.320 --> 00:32:57.320]  讓我們心中渴望將來這種榮耀的時候
[00:32:57.320 --> 00:33:01.320]  讓我們在地上好好地參與敬拜
[00:33:01.320 --> 00:33:07.320]  讓你的榮耀、尊貴、權柄
[00:33:08.320 --> 00:33:11.320]  真的在我們透過敬拜祢的時候
[00:33:11.320 --> 00:33:14.320]  深深地刻在我們的心中
[00:33:14.320 --> 00:33:17.320]  以致叫我們的生命每一天、每一時、每一刻
[00:33:17.320 --> 00:33:23.320]  我們都對祢帶著尊崇、帶著敬畏、帶著謙卑
[00:33:23.320 --> 00:33:27.320]  我們多謝主我們這樣禱告奉基督耶穌的名義而求

