
[00:00:00.000 --> 00:00:11.000]  今天我們會繼續講關於身份的問題
[00:25:27.000 --> 00:25:30.000]  考第二是坐郵輪
[00:25:30.000 --> 00:25:34.000]  考第三坐飛翼船去澳門
[00:25:34.000 --> 00:25:36.000]  最後考了第二
[00:25:36.000 --> 00:25:38.000]  但我們沒有去坐郵輪
[00:25:38.000 --> 00:25:40.000]  去了迪士尼酒店
[00:25:40.000 --> 00:25:43.000]  真的很開心,因為我真的做到
[00:25:43.000 --> 00:25:45.000]  證明了自己有這個能力
[00:25:45.000 --> 00:25:47.000]  這個小朋友其實很受哄
[00:25:47.000 --> 00:25:50.000]  獎品好,有用夫
[00:25:50.000 --> 00:25:54.000]  他記憶力是好的
[00:25:54.000 --> 00:25:56.000]  比一般人快,吸收得多
[00:25:57.000 --> 00:25:59.000]  但我們不太懂得教
[00:25:59.000 --> 00:26:02.000]  以前經常捧著書
[00:26:02.000 --> 00:26:06.000]  環境也不同,令他們有這個氣氛
[00:26:06.000 --> 00:26:09.000]  五年級已經考了全級第二
[00:26:09.000 --> 00:26:11.000]  最後進了一間很好的中學
[00:26:11.000 --> 00:26:13.000]  就是英皇書院
[00:26:13.000 --> 00:26:14.000]  開心到叫他出來
[00:26:14.000 --> 00:26:18.000]  余Sir和父母的反應都很開心
[00:26:18.000 --> 00:26:20.000]  記住努力一點
[00:26:20.000 --> 00:26:23.000]  走那條馬路就進了香港大學
[00:26:25.000 --> 00:26:27.000]  08年程志星中學後
[00:26:27.000 --> 00:26:29.000]  余太不幸病逝
[00:26:29.000 --> 00:26:31.000]  於是他跟媽媽搬回家
[00:26:31.000 --> 00:26:33.000]  還很快投入打機的世界
[00:26:33.000 --> 00:26:35.000]  就算外景倒閉
[00:26:35.000 --> 00:26:37.000]  但一驚死一驚鳴
[00:26:37.000 --> 00:26:41.000]  沒事玩,嘗試努力讀書
[00:26:41.000 --> 00:26:45.000]  結果每一科都變得很高分
[00:26:45.000 --> 00:26:48.000]  最好是經濟,差兩分一倍分
[00:26:48.000 --> 00:26:53.000]  去到中四,我選了三科
[00:26:53.000 --> 00:26:56.000]  就是CAM、BIO、ECON
[00:26:56.000 --> 00:27:00.000]  CAM和BIO都不是跟我的興趣和能力選的
[00:27:00.000 --> 00:27:06.000]  我是因為想跟朋友的同學進同一班
[00:27:06.000 --> 00:27:10.000]  東西越來越難,就越來越低分
[00:27:10.000 --> 00:27:12.000]  覺得自己追不到
[00:27:12.000 --> 00:27:14.000]  開始沒心機讀
[00:27:14.000 --> 00:27:17.000]  有個同學介紹了一個新興的遊戲
[00:27:17.000 --> 00:27:21.000]  就是LOL英雄聯盟競技模式
[00:27:21.000 --> 00:27:24.000]  贏了之後,隊友會很佩服你
[00:27:24.000 --> 00:27:27.000]  什麼類型的遊戲都可以很快上手
[00:27:27.000 --> 00:27:30.000]  有些遊戲我們一起坐下來試
[00:27:30.000 --> 00:27:33.000]  但在幾個回合中,他已經可以帶領大家贏
[00:27:33.000 --> 00:27:39.000]  我也嘗試過用打機的途徑去賺錢
[00:27:39.000 --> 00:27:44.000]  玩得很厲害,裡面有很多稀有的卡
[00:27:44.000 --> 00:27:48.000]  我就將帳號賣出去
[00:27:48.000 --> 00:27:50.000]  賣到一千多元
[00:27:50.000 --> 00:27:52.000]  原來我玩了這麼久,也是值一千多元
[00:27:52.000 --> 00:27:55.000]  一進屋就開始玩打機
[00:27:55.000 --> 00:27:58.000]  坐了這麼多小時,但沒見過他讀書
[00:27:58.000 --> 00:28:01.000]  感覺心情很傷
[00:28:01.000 --> 00:28:03.000]  所以試過拉線
[00:28:03.000 --> 00:28:05.000]  拉線機是很兇的
[00:28:05.000 --> 00:28:09.000]  一腳踢我的抽濕機,變形了
[00:28:09.000 --> 00:28:11.000]  他就罵我
[00:28:11.000 --> 00:28:13.000]  你這樣下去,考不到大學
[00:28:13.000 --> 00:28:16.000]  你以後有什麼前途?你做乞丐吧
[00:28:16.000 --> 00:28:19.000]  他全說了,我才給他一句金句
[00:28:19.000 --> 00:28:21.000]  你不打機,我也會醒過來
[00:28:21.000 --> 00:28:24.000]  打機是一個非常容易跌落的陷阱
[00:28:24.000 --> 00:28:26.000]  你輸了一定不值得打下去
[00:28:26.000 --> 00:28:29.000]  贏了覺得很順,當然要再打下去
[00:28:29.000 --> 00:28:31.000]  我知道中學對得很差
[00:28:31.000 --> 00:28:33.000]  他說我讀什麼科都不是很大興趣
[00:28:33.000 --> 00:28:35.000]  起碼我不會做醫生
[00:28:35.000 --> 00:28:39.000]  中六,學業假期三個月,每天溫習一小時
[00:28:39.000 --> 00:28:41.000]  去了考DSE
[00:28:41.000 --> 00:28:43.000]  考了三三、四三三
[00:28:43.000 --> 00:28:45.000]  不想進水庫科
[00:28:45.000 --> 00:28:51.000]  這麼多朋友,只有我一個完全放棄入學
[00:28:51.000 --> 00:28:56.000]  于sir一直是情志的恩師
[00:28:56.000 --> 00:28:58.000]  在這個人生關口
[00:28:58.000 --> 00:29:00.000]  聘請他成為忠心的導師
[00:29:00.000 --> 00:29:02.000]  邊做邊學
[00:29:02.000 --> 00:29:05.000]  他發現原來人生不是單單只有打機
[00:29:05.000 --> 00:29:11.000]  于sir對我來說,其實都是一個淑齡導師
[00:29:11.000 --> 00:29:13.000]  和于sir住了兩年
[00:29:13.000 --> 00:29:16.000]  我們每晚都有一個祈禱
[00:29:16.000 --> 00:29:18.000]  信仰上有些問題
[00:29:18.000 --> 00:29:20.000]  我都會請教于sir
[00:29:20.000 --> 00:29:22.000]  怎樣才能聽到神的聲音
[00:29:22.000 --> 00:29:25.000]  于sir都會很有心思地解答
[00:29:25.000 --> 00:29:29.000]  于sir第一句回應
[00:29:29.000 --> 00:29:32.000]  不一定要入大學才能做一個有前途的人
[00:29:32.000 --> 00:29:35.000]  之後他就邀請我去他的機構工作
[00:29:35.000 --> 00:29:38.000]  因為你的成熟程度是不及的
[00:29:38.000 --> 00:29:39.000]  我就鼓勵他
[00:29:39.000 --> 00:29:42.000]  看一節聖經,比勒比書四章八節
[00:29:42.000 --> 00:29:44.000]  看甚麼是真實的
[00:29:44.000 --> 00:29:45.000]  可以尊敬的
[00:29:45.000 --> 00:29:46.000]  公義的
[00:29:46.000 --> 00:29:47.000]  清潔的
[00:29:47.000 --> 00:29:48.000]  可愛的
[00:29:48.000 --> 00:29:50.000]  就像記者一樣
[00:29:50.000 --> 00:29:52.000]  記錄那天你看到甚麼
[00:29:52.000 --> 00:29:53.000]  一千字
[00:29:53.000 --> 00:29:55.000]  每天都交給我
[00:29:55.000 --> 00:29:56.000]  我發工資給他
[00:29:56.000 --> 00:30:01.000]  我昨天看到地鐵有人讓座
[00:30:01.000 --> 00:30:03.000]  我就要寫他不讓座
[00:30:03.000 --> 00:30:05.000]  那是不是不公義
[00:30:05.000 --> 00:30:08.000]  或者他讓座是否可以稱讚
[00:30:08.000 --> 00:30:09.000]  三個月後
[00:30:09.000 --> 00:30:13.000]  就開始看一些有關EQ的書
[00:30:13.000 --> 00:30:16.000]  開始參與一些訓練的小組
[00:30:16.000 --> 00:30:18.000]  要做畫劇
[00:30:18.000 --> 00:30:19.000]  魔術
[00:30:19.000 --> 00:30:22.000]  時間關係就不會全部播放
[00:30:22.000 --> 00:30:25.000]  有興趣的都可以上網找類似的片段
[00:30:25.000 --> 00:30:27.000]  到最後
[00:30:27.000 --> 00:30:29.000]  我們可以想
[00:30:29.000 --> 00:30:33.000]  就算一個從小回到大的記憶圖
[00:30:33.000 --> 00:30:35.000]  可能中間會沒有教育
[00:30:35.000 --> 00:30:36.000]  這個不知道
[00:30:36.000 --> 00:30:38.000]  但是無論如何
[00:30:38.000 --> 00:30:41.000]  其實作為神兒女的身份
[00:30:41.000 --> 00:30:45.000]  並不是一個天生就能生出來的身份
[00:30:45.000 --> 00:30:47.000]  不需要做任何事
[00:30:47.000 --> 00:30:48.000]  反而在生活上
[00:30:48.000 --> 00:30:50.000]  我們要想很多的事
[00:30:50.000 --> 00:30:52.000]  我們如何去堅持
[00:30:52.000 --> 00:30:54.000]  或者小心身份
[00:30:54.000 --> 00:30:56.000]  不要失落
[00:30:56.000 --> 00:31:00.000]  或者不要被不同的事誘惑
[00:31:00.000 --> 00:31:01.000]  離開
[00:31:01.000 --> 00:31:03.000]  我們的生活
[00:31:03.000 --> 00:31:07.000]  又如何反映我們這個信心呢
[00:31:07.000 --> 00:31:08.000]  在完結的時候
[00:31:08.000 --> 00:31:13.000]  想邀請我們有一些討告的時間
[00:31:13.000 --> 00:31:16.000]  邀請大家有一些密相的時間
[00:31:16.000 --> 00:31:18.000]  很短的密相的時間
[00:31:18.000 --> 00:31:20.000]  去想今天你覺得
[00:31:20.000 --> 00:31:22.000]  作為神兒女的時候
[00:31:22.000 --> 00:31:27.000]  你覺得這個身份為你帶來什麼呢
[00:31:27.000 --> 00:31:30.000]  你覺得這個身份為你帶來的
[00:31:30.000 --> 00:31:33.000]  是一份開心、喜悅
[00:31:33.000 --> 00:31:35.000]  還是有很多壓力
[00:31:35.000 --> 00:31:38.000]  好像很難、很辛苦
[00:31:38.000 --> 00:31:42.000]  你會想神給你什麼
[00:31:42.000 --> 00:31:46.000]  去幫你更加意識到這個身份呢
[00:31:46.000 --> 00:31:48.000]  或者請大家一些討告
[00:31:48.000 --> 00:31:50.000]  去到密相的時間
[00:31:50.000 --> 00:31:51.000]  親愛的主耶穌
[00:31:51.000 --> 00:31:53.000]  今天多謝你讓我們
[00:31:53.000 --> 00:31:56.000]  再一次有機會去思考神兒女的身份
[00:31:56.000 --> 00:31:58.000]  再求你去保守我們
[00:31:58.000 --> 00:32:00.000]  無論我們在日常生活
[00:32:00.000 --> 00:32:01.000]  還是在教會裏面
[00:32:01.000 --> 00:32:03.000]  求你讓我們去到小心
[00:32:03.000 --> 00:32:06.000]  也讓我們去到能夠意識到
[00:32:06.000 --> 00:32:08.000]  可能世上有很多事物
[00:32:08.000 --> 00:32:11.000]  都會塑造我們的內心
[00:32:11.000 --> 00:32:12.000]  有些是好的
[00:32:12.000 --> 00:32:13.000]  有些不是好的
[00:32:13.000 --> 00:32:15.000]  所以求主你設智慧
[00:32:15.000 --> 00:32:17.000]  讓我們懂得去分辨
[00:32:17.000 --> 00:32:19.000]  去選擇合乎你心意的事情
[00:32:19.000 --> 00:32:24.000]  以致我們真的能夠讓你去塑造
[00:32:24.000 --> 00:32:26.000]  讓我們在這個世界裏面
[00:32:26.000 --> 00:32:29.000]  我們過著和其他人一樣的生活
[00:32:29.000 --> 00:32:33.000]  但我們帶著神兒女這個尊貴的身份去生活
[00:32:33.000 --> 00:32:36.000]  去到真的能夠給你那份自由
[00:32:36.000 --> 00:32:39.000]  不需要被其他東西所控制
[00:32:39.000 --> 00:32:41.000]  或者扭曲了我們對自己的認識
[00:32:41.000 --> 00:32:43.000]  我們有一個肯定到
[00:32:43.000 --> 00:32:44.000]  我們是被愛的
[00:32:44.000 --> 00:32:47.000]  我們是被你所拯救的身份
[00:32:47.000 --> 00:32:48.000]  願主你這樣祝福
[00:32:48.000 --> 00:32:50.000]  帶領我們每個探索者
[00:32:50.000 --> 00:32:51.000]  在每一天去經歷你
[00:32:51.000 --> 00:32:53.000]  主你聽我們祈禱
[00:32:53.000 --> 00:32:54.000]  祈禱奉主耶穌
[00:32:54.000 --> 00:32:55.000]  得勝靈智而求
[00:32:55.000 --> 00:32:57.000]  阿門

