
[00:00:00.000 --> 00:00:12.000]  主持人:今天要和大家一起來思想的一個主題叫做在基督裡有份
[00:21:52.000 --> 00:21:57.000]  進入不了神的那種的安息裡面去
[00:21:57.000 --> 00:22:01.000]  永遠進入不了神的計劃當中去
[00:22:01.000 --> 00:22:05.000]  也就是給我們有這樣一個提醒
[00:22:05.000 --> 00:22:10.000]  當然透過經文也給我們很多反面的例子
[00:22:10.000 --> 00:22:12.000]  反面的例子
[00:22:12.000 --> 00:22:16.000]  在經文當中就提醒我們了
[00:22:16.000 --> 00:22:22.000]  聽見他而又背叛他的是誰呢
[00:22:22.000 --> 00:22:26.000]  聽見神的又去背叛神的
[00:22:26.000 --> 00:22:33.000]  豈不是那跟著摩西從埃及出來的眾人嗎
[00:22:33.000 --> 00:22:36.000]  聽見了但是又背叛
[00:22:36.000 --> 00:22:40.000]  帶領我們進入到當時的處境當中
[00:22:40.000 --> 00:22:43.000]  我們的人生經歷當中
[00:22:43.000 --> 00:22:47.000]  聽見神的又一次一次的
[00:22:47.000 --> 00:22:51.000]  又去辜負了神的又是誰呢
[00:22:51.000 --> 00:22:56.000]  會不會也變成我們了呢
[00:22:56.000 --> 00:22:59.000]  接下來我們再來看
[00:22:59.000 --> 00:23:04.000]  這樣看來他們不能進入安息
[00:23:04.000 --> 00:23:08.000]  是因為不幸的緣故了
[00:23:08.000 --> 00:23:10.000]  經歷了很多
[00:23:10.000 --> 00:23:12.000]  還是不相信神
[00:23:12.000 --> 00:23:15.000]  雖然在很多的恩典裡面
[00:23:15.000 --> 00:23:18.000]  還是看不到背後的這樣一個
[00:23:18.000 --> 00:23:23.000]  建造房子的這樣一個設計師、建造者
[00:23:23.000 --> 00:23:25.000]  還是不行
[00:23:25.000 --> 00:23:29.000]  就不能進入到了安息裡面去
[00:23:29.000 --> 00:23:34.000]  所以我們在今天的這些經文裡面
[00:23:34.000 --> 00:23:38.000]  我們既要看到其中的領袖摩西
[00:23:38.000 --> 00:23:40.000]  更要看到神
[00:23:40.000 --> 00:23:42.000]  我們的耶穌基督
[00:23:42.000 --> 00:23:47.000]  看到他們在其中是如何的盡忠
[00:23:47.000 --> 00:23:51.000]  雖然他們身處的背景
[00:23:51.000 --> 00:23:55.000]  都是那個不被逆的眾人
[00:23:55.000 --> 00:23:57.000]  都是反叛的人
[00:23:57.000 --> 00:24:01.000]  都是那些要挑戰他們權柄的人
[00:24:01.000 --> 00:24:03.000]  但他們在這個過程當中
[00:24:03.000 --> 00:24:05.000]  仍然祝福他們
[00:24:05.000 --> 00:24:07.000]  仍然去愛他們
[00:24:07.000 --> 00:24:10.000]  向神去敬忠
[00:24:10.000 --> 00:24:15.000]  我們也看到當時那些人的表徵
[00:24:15.000 --> 00:24:17.000]  就是不幸
[00:24:17.000 --> 00:24:21.000]  不能進入安息就是不幸
[00:24:21.000 --> 00:24:24.000]  那麼如果說今年的各樣的挑戰
[00:24:24.000 --> 00:24:26.000]  疫情我們有什麼秘訣
[00:24:26.000 --> 00:24:29.000]  有的人說要做好防疫
[00:24:29.000 --> 00:24:30.000]  做好管控
[00:24:30.000 --> 00:24:32.000]  有的說要得到疫苗
[00:24:32.000 --> 00:24:37.000]  那麼我們對待以後還會要面對的一個
[00:24:37.000 --> 00:24:39.000]  罪的一個掙扎的時候
[00:24:39.000 --> 00:24:42.000]  我們也有秘訣
[00:24:42.000 --> 00:24:46.000]  神也同樣在經文裡面提醒了我們
[00:24:46.000 --> 00:24:51.000]  它的關鍵其實就是一個字
[00:24:51.000 --> 00:24:53.000]  就是信
[00:24:53.000 --> 00:24:56.000]  我們的信要紮根
[00:24:56.000 --> 00:24:58.000]  完完全全的相信
[00:24:58.000 --> 00:25:00.000]  全然的信
[00:25:00.000 --> 00:25:06.000]  這個的信就會幫助我們看到盼望
[00:25:06.000 --> 00:25:08.000]  即使在苦難裡面
[00:25:08.000 --> 00:25:10.000]  即使在困苦當中
[00:25:10.000 --> 00:25:14.000]  當時的以色列民他們經歷的苦難
[00:25:14.000 --> 00:25:16.000]  我相信作為領袖的摩西
[00:25:16.000 --> 00:25:18.000]  他同樣也在經歷
[00:25:18.000 --> 00:25:20.000]  但是就因為信
[00:25:20.000 --> 00:25:22.000]  他就能看得更遠
[00:25:22.000 --> 00:25:24.000]  看到神
[00:25:24.000 --> 00:25:26.000]  以至於有信心以後
[00:25:26.000 --> 00:25:28.000]  就會有盼望
[00:25:28.000 --> 00:25:30.000]  有盼望以後
[00:25:30.000 --> 00:25:35.000]  更加活出那種堅定不移對神的愛
[00:25:35.000 --> 00:25:38.000]  所以我們也會說
[00:25:38.000 --> 00:25:43.000]  愛神才是真實的信神
[00:25:43.000 --> 00:25:45.000]  我們之所以信了神
[00:25:45.000 --> 00:25:47.000]  也會把我們的生命
[00:25:47.000 --> 00:25:51.000]  推到那種對神極致的愛
[00:25:51.000 --> 00:25:54.000]  因著我們對神的愛
[00:25:54.000 --> 00:25:58.000]  我們就可以活出那種平安的
[00:25:58.000 --> 00:25:59.000]  喜樂的
[00:25:59.000 --> 00:26:01.000]  蒙主悅納的
[00:26:01.000 --> 00:26:03.000]  在神安息裡面的
[00:26:03.000 --> 00:26:08.000]  時時刻刻都有那種的生命的表徵
[00:26:08.000 --> 00:26:10.000]  那麼同樣耶穌基督
[00:26:10.000 --> 00:26:15.000]  祂在來到這個世界的時候
[00:26:15.000 --> 00:26:17.000]  祂同樣也講了比喻
[00:26:17.000 --> 00:26:20.000]  祂講的是三種的比喻
[00:26:20.000 --> 00:26:22.000]  在三種的比喻裡面
[00:26:22.000 --> 00:26:25.000]  祂其實講的是四種的土壤
[00:26:25.000 --> 00:26:27.000]  也是在提醒我們
[00:26:27.000 --> 00:26:31.000]  當然很多就會在路旁
[00:26:31.000 --> 00:26:32.000]  前土
[00:26:32.000 --> 00:26:34.000]  荊棘當中
[00:26:34.000 --> 00:26:37.000]  分別的下場都會被鳥吃了
[00:26:37.000 --> 00:26:39.000]  同樣的信息
[00:26:39.000 --> 00:26:41.000]  給到大家的時候
[00:26:41.000 --> 00:26:42.000]  被鳥吃了
[00:26:42.000 --> 00:26:44.000]  或者是曬乾了
[00:26:44.000 --> 00:26:46.000]  那個根不生了
[00:26:46.000 --> 00:26:49.000]  或者是被荊棘擠壓住了
[00:26:49.000 --> 00:26:50.000]  伸展不大
[00:26:50.000 --> 00:26:54.000]  唯有一種叫做好土
[00:26:54.000 --> 00:26:55.000]  好的土壤
[00:26:55.000 --> 00:26:58.000]  它就結出了果實來
[00:26:58.000 --> 00:27:00.000]  有三十倍的
[00:27:00.000 --> 00:27:01.000]  六十倍的
[00:27:01.000 --> 00:27:03.000]  一百倍的
[00:27:03.000 --> 00:27:07.000]  那麼其實我們神也是在提醒我們
[00:27:07.000 --> 00:27:09.000]  我們生命的境地
[00:27:09.000 --> 00:27:11.000]  究竟是哪一種的性
[00:27:11.000 --> 00:27:15.000]  不要停留在前土
[00:27:15.000 --> 00:27:16.000]  荊棘
[00:27:16.000 --> 00:27:17.000]  甚至是路旁
[00:27:17.000 --> 00:27:20.000]  那種的神不喜悅的
[00:27:20.000 --> 00:27:22.000]  不是神所稱讚的
[00:27:22.000 --> 00:27:25.000]  那種的迷離世界當中
[00:27:25.000 --> 00:27:29.000]  既然性就要完全的投入
[00:27:29.000 --> 00:27:31.000]  就會有這樣一種好的盼望
[00:27:31.000 --> 00:27:33.000]  真實的愛神
[00:27:33.000 --> 00:27:38.000]  就可以活出生命的那種的表徵來
[00:27:38.000 --> 00:27:40.000]  當然我們面對衝擊
[00:27:40.000 --> 00:27:42.000]  時時都會面對
[00:27:42.000 --> 00:27:45.000]  在經文裡面也提醒我們
[00:27:45.000 --> 00:27:48.000]  有三方面的秘訣
[00:27:48.000 --> 00:27:50.000]  值得我們去學習
[00:27:50.000 --> 00:27:52.000]  掌握好了這三方面的秘訣
[00:27:52.000 --> 00:27:56.000]  就幫助我們一直可以活出來
[00:27:56.000 --> 00:27:59.000]  而且在基督裡有份
[00:27:59.000 --> 00:28:02.000]  這三個方面我們分別來看
[00:28:02.000 --> 00:28:06.000]  第一個秘訣叫做時時謹慎
[00:28:06.000 --> 00:28:08.000]  經文提醒我們
[00:28:08.000 --> 00:28:09.000]  弟兄們
[00:28:09.000 --> 00:28:11.000]  你們要謹慎
[00:28:11.000 --> 00:28:14.000]  免得你們中間會有人存著不幸的惡心
[00:28:14.000 --> 00:28:17.000]  把永生神離棄了
[00:28:17.000 --> 00:28:19.000]  時時謹慎
[00:28:19.000 --> 00:28:22.000]  前一久發生了一件事情
[00:28:22.000 --> 00:28:24.000]  對我是一個好的提醒
[00:28:24.000 --> 00:28:29.000]  記得當時我們家要安裝
[00:28:29.000 --> 00:28:35.000]  一個電子的播放器
[00:28:35.000 --> 00:28:36.000]  安裝的時候
[00:28:36.000 --> 00:28:41.000]  他就要我去輸入WiFi密碼
[00:28:41.000 --> 00:28:43.000]  輸入的時候
[00:28:43.000 --> 00:28:46.000]  突然有個疑問
[00:28:46.000 --> 00:28:48.000]  我就開始問太太了
[00:28:48.000 --> 00:28:49.000]  太太
[00:28:49.000 --> 00:28:53.000]  咱們的WiFi密碼是多少
[00:28:53.000 --> 00:28:56.000]  咱們家的WiFi密碼是多少
[00:28:56.000 --> 00:28:57.000]  太太也在想
[00:28:57.000 --> 00:28:59.000]  到底是什麼
[00:28:59.000 --> 00:29:01.000]  想來想去
[00:29:01.000 --> 00:29:04.000]  又經過幾次的嘗試
[00:29:04.000 --> 00:29:08.000]  終於把WiFi密碼輸對了
[00:29:08.000 --> 00:29:11.000]  就讓我在這個過程當中有一個反思
[00:29:11.000 --> 00:29:16.000]  我們去登入手機的電話的開機密碼
[00:29:16.000 --> 00:29:19.000]  永遠不會忘記
[00:29:19.000 --> 00:29:22.000]  因為我們每天都在重複
[00:29:22.000 --> 00:29:24.000]  時時在提醒我們
[00:29:24.000 --> 00:29:28.000]  WiFi密碼輸入了一次以後
[00:29:28.000 --> 00:29:30.000]  以後就自動連接
[00:29:30.000 --> 00:29:32.000]  包括現在的設備
[00:29:32.000 --> 00:29:34.000]  也是讓我們輸入了一個以後
[00:29:34.000 --> 00:29:35.000]  帳號一樣
[00:29:35.000 --> 00:29:37.000]  自動把你連接
[00:29:37.000 --> 00:29:38.000]  慢慢
[00:29:38.000 --> 00:29:40.000]  你以為你知道那個密碼
[00:29:40.000 --> 00:29:43.000]  你以為已經連接上了
[00:29:43.000 --> 00:29:45.000]  但是真的問你那個密碼的時候
[00:29:45.000 --> 00:29:47.000]  你可能會想
[00:29:47.000 --> 00:29:49.000]  可能已經不記得了
[00:29:49.000 --> 00:29:52.000]  連接WiFi是小
[00:29:52.000 --> 00:29:54.000]  連接我們的神
[00:29:54.000 --> 00:29:56.000]  這個就實大了
[00:29:56.000 --> 00:29:59.000]  不要犯在自己以為的生命的境地
[00:29:59.000 --> 00:30:01.000]  要時時的謹慎
[00:30:01.000 --> 00:30:03.000]  每天都在想
[00:30:03.000 --> 00:30:04.000]  主啊
[00:30:04.000 --> 00:30:06.000]  我有和你時時的連接嗎
[00:30:06.000 --> 00:30:09.000]  每天要透過我們的讀經
[00:30:09.000 --> 00:30:11.000]  我們的禱告
[00:30:11.000 --> 00:30:13.000]  和神有這樣一個親密的關係
[00:30:13.000 --> 00:30:15.000]  祂就會提醒你
[00:30:15.000 --> 00:30:17.000]  祂就警示你
[00:30:17.000 --> 00:30:18.000]  你就會明白
[00:30:18.000 --> 00:30:19.000]  主啊
[00:30:19.000 --> 00:30:23.000]  我是和你每時每刻連接到一起
[00:30:23.000 --> 00:30:25.000]  你就會明白
[00:30:25.000 --> 00:30:26.000]  主啊
[00:30:26.000 --> 00:30:28.000]  今天我經歷這些事情
[00:30:28.000 --> 00:30:30.000]  有你的美意
[00:30:30.000 --> 00:30:31.000]  你在背後
[00:30:31.000 --> 00:30:33.000]  真的是讓我去明白
[00:30:33.000 --> 00:30:34.000]  生命的意義
[00:30:34.000 --> 00:30:37.000]  放我在這樣一個境地當中
[00:30:37.000 --> 00:30:40.000]  你的意思究竟是什麼樣的
[00:30:40.000 --> 00:30:42.000]  第一個秘訣
[00:30:42.000 --> 00:30:44.000]  時時警醒
[00:30:44.000 --> 00:30:46.000]  還有第二個秘訣
[00:30:46.000 --> 00:30:49.000]  叫做彼此相勸
[00:30:49.000 --> 00:30:52.000]  總要趁著還有今日
[00:30:52.000 --> 00:30:55.000]  天天彼此相勸
[00:30:55.000 --> 00:30:59.000]  神把我們放在一個屬靈的大家庭當中
[00:30:59.000 --> 00:31:01.000]  我們的弟兄姊妹
[00:31:01.000 --> 00:31:03.000]  是我們的財富
[00:31:03.000 --> 00:31:05.000]  也是我們的責任
[00:31:05.000 --> 00:31:08.000]  就好像一個炭火
[00:31:08.000 --> 00:31:09.000]  離了這個炭火
[00:31:09.000 --> 00:31:13.000]  自己就會慢慢慢慢的熄滅
[00:31:13.000 --> 00:31:15.000]  我們就是要讓我們
[00:31:15.000 --> 00:31:17.000]  在我們的群體當中
[00:31:17.000 --> 00:31:19.000]  彼此去勸勉
[00:31:19.000 --> 00:31:21.000]  互相去點燃
[00:31:21.000 --> 00:31:23.000]  讓我們持續的保持住
[00:31:23.000 --> 00:31:27.000]  對於神的這顆的愛心
[00:31:27.000 --> 00:31:30.000]  大家經常會在關心
[00:31:30.000 --> 00:31:31.000]  這個
[00:31:31.000 --> 00:31:33.000]  今天天氣冷了
[00:31:33.000 --> 00:31:34.000]  記得保暖啊
[00:31:34.000 --> 00:31:35.000]  穿的多一點
[00:31:35.000 --> 00:31:37.000]  有這樣一個提醒
[00:31:37.000 --> 00:31:39.000]  我覺得更加有提醒的就是
[00:31:39.000 --> 00:31:41.000]  我們要愛主
[00:31:41.000 --> 00:31:44.000]  門徒的身份有沒有活出來
[00:31:44.000 --> 00:31:46.000]  今天有沒有讀經
[00:31:46.000 --> 00:31:48.000]  天天彼此相勸
[00:31:48.000 --> 00:31:50.000]  以至於讓我們
[00:31:50.000 --> 00:31:51.000]  自己有警醒
[00:31:51.000 --> 00:31:55.000]  互相還有這樣一個的提醒
[00:31:55.000 --> 00:31:56.000]  那麼透過這一節
[00:31:56.000 --> 00:31:57.000]  還有兩小點
[00:31:57.000 --> 00:31:59.000]  大家也會注意
[00:31:59.000 --> 00:32:03.000]  第一點要趁著還有今日
[00:32:03.000 --> 00:32:05.000]  趁著還有今日
[00:32:05.000 --> 00:32:06.000]  它提醒了我們
[00:32:06.000 --> 00:32:09.000]  其實有一個緊迫性
[00:32:09.000 --> 00:32:12.000]  我們並不是像我們所想的
[00:32:12.000 --> 00:32:15.000]  時間天天都一樣
[00:32:15.000 --> 00:32:16.000]  今天不提醒
[00:32:16.000 --> 00:32:18.000]  明天還有機會
[00:32:18.000 --> 00:32:21.000]  神讓我們注視當下
[00:32:21.000 --> 00:32:24.000]  注視我們當時自己的位分
[00:32:24.000 --> 00:32:25.000]  我們的責任
[00:32:25.000 --> 00:32:28.000]  趁著還有今日
[00:32:28.000 --> 00:32:31.000]  互相去提醒
[00:32:31.000 --> 00:32:33.000]  記得之前在我們的瑞易門訓當中
[00:32:33.000 --> 00:32:35.000]  有一個例子
[00:32:35.000 --> 00:32:37.000]  也讓我經常是
[00:32:37.000 --> 00:32:40.000]  作為一個很好的一個反思
[00:32:40.000 --> 00:32:42.000]  當年聽這個例子的時候
[00:32:42.000 --> 00:32:45.000]  還沒有這個疫情的影響
[00:32:45.000 --> 00:32:49.000]  就講到一個和疫情相關的
[00:32:49.000 --> 00:32:50.000]  這樣一個例子
[00:32:50.000 --> 00:32:53.000]  就講到有一些人
[00:32:53.000 --> 00:32:57.000]  平時都沒有注意到修道院去
[00:32:57.000 --> 00:32:59.000]  修道院在一個山裡面的
[00:32:59.000 --> 00:33:01.000]  一個城裡面去
[00:33:01.000 --> 00:33:04.000]  自己就守著自己以為寶貴的
[00:33:04.000 --> 00:33:06.000]  那些的財寶
[00:33:06.000 --> 00:33:08.000]  都不知道自己的使命
[00:33:08.000 --> 00:33:12.000]  都不知道這個錢應該要怎麼樣去用
[00:33:12.000 --> 00:33:15.000]  但有一天疫情來了
[00:33:15.000 --> 00:33:19.000]  終於看到山上那個修道院
[00:33:19.000 --> 00:33:21.000]  是我們的避難所
[00:33:21.000 --> 00:33:23.000]  我們只有進到裡面去
[00:33:23.000 --> 00:33:25.000]  才可以安全
[00:33:25.000 --> 00:33:27.000]  趕快趕快衝過去
[00:33:27.000 --> 00:33:28.000]  想不到那個時候
[00:33:28.000 --> 00:33:30.000]  門已經關門了
[00:33:30.000 --> 00:33:34.000]  再也沒有機會可以進到裡面去
[00:33:34.000 --> 00:33:36.000]  外面的人就著急
[00:33:36.000 --> 00:33:37.000]  怎麼辦
[00:33:37.000 --> 00:33:40.000]  為了表述自己的心
[00:33:40.000 --> 00:33:41.000]  多麼想進去
[00:33:41.000 --> 00:33:44.000]  趕快把自己以為寶貴的錢財
[00:33:44.000 --> 00:33:46.000]  趕快收集起來
[00:33:46.000 --> 00:33:48.000]  扔進去
[00:33:48.000 --> 00:33:50.000]  但是裡面的人
[00:33:50.000 --> 00:33:53.000]  這個包裹可能有病毒
[00:33:53.000 --> 00:33:54.000]  有疫情
[00:33:54.000 --> 00:33:56.000]  我們不需要又把它扔出來
[00:33:56.000 --> 00:33:58.000]  就看到那個錢財
[00:33:58.000 --> 00:33:59.000]  在這個城裡面
[00:33:59.000 --> 00:34:01.000]  扔進去又扔出來
[00:34:01.000 --> 00:34:03.000]  扔進去又扔出來
[00:34:03.000 --> 00:34:04.000]  真正這些人
[00:34:04.000 --> 00:34:07.000]  就沒有辦法可以進到
[00:34:07.000 --> 00:34:10.000]  這個安身之所裡面去
[00:34:10.000 --> 00:34:11.000]  所以我們
[00:34:11.000 --> 00:34:13.000]  在我們的這樣一個
[00:34:13.000 --> 00:34:15.000]  屬實的生命當中
[00:34:15.000 --> 00:34:18.000]  也要看到有這樣一個緊迫性
[00:34:18.000 --> 00:34:20.000]  趁著還有今日
[00:34:20.000 --> 00:34:21.000]  天天
[00:34:21.000 --> 00:34:24.000]  每一天彼此相勸
[00:34:24.000 --> 00:34:26.000]  互相去提醒
[00:34:26.000 --> 00:34:28.000]  第二個秘訣
[00:34:28.000 --> 00:34:30.000]  彼此相勸
[00:34:30.000 --> 00:34:32.000]  還有第三個秘訣
[00:34:32.000 --> 00:34:34.000]  提醒我們
[00:34:34.000 --> 00:34:36.000]  只要我們將
[00:34:36.000 --> 00:34:38.000]  起初確實的信心
[00:34:38.000 --> 00:34:40.000]  堅持到底
[00:34:40.000 --> 00:34:43.000]  就在基督裡有份了
[00:34:43.000 --> 00:34:44.000]  他提醒我們
[00:34:44.000 --> 00:34:47.000]  要不忘初心
[00:34:47.000 --> 00:34:49.000]  真真實實的記得
[00:34:49.000 --> 00:34:51.000]  我們一開始
[00:34:51.000 --> 00:34:53.000]  對神的那種的愛
[00:34:53.000 --> 00:34:55.000]  但是自己
[00:34:55.000 --> 00:34:58.000]  對神的那種的渴慕
[00:34:58.000 --> 00:34:59.000]  不斷的提醒自己
[00:34:59.000 --> 00:35:01.000]  神是那麼的愛我
[00:35:01.000 --> 00:35:03.000]  我是何等的愛神
[00:35:03.000 --> 00:35:05.000]  回到初心的當中
[00:35:05.000 --> 00:35:07.000]  而且在這個過程當中
[00:35:07.000 --> 00:35:11.000]  還要堅持到底
[00:35:11.000 --> 00:35:12.000]  堅持到底
[00:35:12.000 --> 00:35:13.000]  不忘初心
[00:35:13.000 --> 00:35:15.000]  堅持到底
[00:35:15.000 --> 00:35:18.000]  我們就在基督裡有份了
[00:35:18.000 --> 00:35:21.000]  就好像聖經也提醒我們
[00:35:21.000 --> 00:35:23.000]  有堪比的生命
[00:35:23.000 --> 00:35:26.000]  堪比就是那個脈殼
[00:35:26.000 --> 00:35:27.000]  它同樣
[00:35:27.000 --> 00:35:30.000]  外界看來也和那個脈子
[00:35:30.000 --> 00:35:32.000]  相差無幾
[00:35:32.000 --> 00:35:34.000]  都是一樣樣的
[00:35:34.000 --> 00:35:37.000]  當真的被風揚起的時候
[00:35:37.000 --> 00:35:39.000]  就被風吹走
[00:35:39.000 --> 00:35:42.000]  它其實裡面是沒有那種的生命的
[00:35:42.000 --> 00:35:44.000]  被風吹走
[00:35:44.000 --> 00:35:46.000]  那就被火燒盡了
[00:35:46.000 --> 00:35:48.000]  我們要回到這個初心
[00:35:48.000 --> 00:35:50.000]  不忘初心
[00:35:50.000 --> 00:35:52.000]  堅持到底
[00:35:52.000 --> 00:35:55.000]  就可以在基督裡有份了
[00:35:55.000 --> 00:35:57.000]  感謝我們的主
[00:35:57.000 --> 00:35:59.000]  今天和我們來思想這個
[00:35:59.000 --> 00:36:01.000]  在基督裡有份
[00:36:01.000 --> 00:36:03.000]  讓我們在這個過程裡邊
[00:36:03.000 --> 00:36:07.000]  真的去反省我們的生命
[00:36:07.000 --> 00:36:08.000]  透過聖經
[00:36:08.000 --> 00:36:10.000]  把我們帶回到
[00:36:10.000 --> 00:36:11.000]  好像旅行一樣
[00:36:11.000 --> 00:36:14.000]  把我們帶回到單身的曠野當中
[00:36:14.000 --> 00:36:16.000]  一起去經歷
[00:36:16.000 --> 00:36:18.000]  一起去反省
[00:36:18.000 --> 00:36:20.000]  得到主的提醒
[00:36:20.000 --> 00:36:21.000]  其實出埃及記
[00:36:21.000 --> 00:36:25.000]  今天我們經文裡面提到的這些的事蹟
[00:36:25.000 --> 00:36:28.000]  按照希臘文的翻譯
[00:36:28.000 --> 00:36:33.000]  它的這個名字叫做出路
[00:36:33.000 --> 00:36:35.000]  其實在我們的生命當中
[00:36:35.000 --> 00:36:37.000]  在我們的世界裡邊
[00:36:37.000 --> 00:36:42.000]  我們也在尋找這樣的一個出路
[00:36:42.000 --> 00:36:47.000]  出路就要進入到神的安息裡邊去
[00:36:47.000 --> 00:36:49.000]  盼望我們在世的生命
[00:36:49.000 --> 00:36:51.000]  因著可以活出
[00:36:51.000 --> 00:36:52.000]  好像摩西
[00:36:52.000 --> 00:36:54.000]  好像耶穌基督
[00:36:54.000 --> 00:36:57.000]  那種靜中的生命來的時候
[00:36:57.000 --> 00:37:01.000]  我們就可以享受到在主內的那份的
[00:37:01.000 --> 00:37:05.000]  平穩喜樂安息的生命來
[00:37:05.000 --> 00:37:09.000]  真正就可以在基督裡有份
[00:37:09.000 --> 00:37:13.000]  弟兄姊妹我們一起來禱告
[00:37:13.000 --> 00:37:14.000]  天父上帝
[00:37:14.000 --> 00:37:18.000]  我們滿心的感謝讚美你
[00:37:18.000 --> 00:37:21.000]  你不但倒乘這個肉身來到這個世界
[00:37:21.000 --> 00:37:23.000]  救贖了我們的生命
[00:37:23.000 --> 00:37:25.000]  更加幫助我們
[00:37:25.000 --> 00:37:27.000]  真的可以在世的時候
[00:37:27.000 --> 00:37:31.000]  就體會到有主同心的那份的喜樂
[00:37:31.000 --> 00:37:33.000]  那種的祝福
[00:37:33.000 --> 00:37:34.000]  主啊
[00:37:34.000 --> 00:37:35.000]  我們看到你的愛
[00:37:35.000 --> 00:37:37.000]  更加要幫助我們
[00:37:37.000 --> 00:37:42.000]  活出對主你那份深深的愛
[00:37:42.000 --> 00:37:44.000]  這種的愛就推動我們
[00:37:44.000 --> 00:37:49.000]  在這個世界上可以去靜中職守
[00:37:49.000 --> 00:37:51.000]  完成主你給我們的使命
[00:37:51.000 --> 00:37:53.000]  以至於我們的心態上
[00:37:53.000 --> 00:37:56.000]  我們的生命的表徵上
[00:37:56.000 --> 00:37:59.000]  就可以都可以活出
[00:37:59.000 --> 00:38:03.000]  蒙主你祝福的那種的生命來
[00:38:03.000 --> 00:38:08.000]  以至於我們真的就在基督裡有份了
[00:38:08.000 --> 00:38:09.000]  感謝我們的主
[00:38:09.000 --> 00:38:11.000]  我們這樣同心合一的禱告
[00:38:11.000 --> 00:38:13.000]  奉靠我主耶穌基督
[00:38:13.000 --> 00:38:15.000]  得聖的名而求
[00:38:15.000 --> 00:38:16.000]  Amen
[00:38:16.000 --> 00:38:18.000]  阿們

