
[00:00:00.000 --> 00:00:01.340]   - Hey everyone.
[00:16:39.560 --> 00:16:42.120]   experts in accumulating things,
[00:16:42.120 --> 00:16:44.720]   personal gain, possessions, wealth, experts.
[00:16:44.720 --> 00:16:48.040]   I think we in Hong Kong have so many experts
[00:16:48.040 --> 00:16:50.080]   in accumulating wealth.
[00:16:50.080 --> 00:16:53.920]   I've never ever seen so many wealthy people
[00:16:53.920 --> 00:16:56.320]   other than in Hong Kong.
[00:16:56.320 --> 00:16:58.840]   But then I've also seen so many generous people.
[00:16:58.840 --> 00:17:01.800]   So now how do we find that balance?
[00:17:01.800 --> 00:17:04.040]   It's all about the change of heart.
[00:17:04.040 --> 00:17:09.040]   And then he gives a strange example, Balaam, verse 15.
[00:17:09.040 --> 00:17:11.800]   "They have followed the way of Balaam, the son of Beor,
[00:17:11.800 --> 00:17:13.800]   "who loved gain from wrongdoing,
[00:17:13.800 --> 00:17:15.600]   "but was rebuked for his own transgression.
[00:17:15.600 --> 00:17:18.440]   "A speechless donkey spoke with human voice
[00:17:18.440 --> 00:17:20.760]   "and restrained the prophet's madness."
[00:17:20.760 --> 00:17:22.720]   A speechless donkey starts to speak.
[00:17:22.720 --> 00:17:24.480]   Have you heard that story?
[00:17:24.480 --> 00:17:25.600]   It's a peculiar story.
[00:17:25.600 --> 00:17:28.520]   So Balaam is actually a very prominent prophet
[00:17:28.520 --> 00:17:30.040]   in Jewish culture.
[00:17:30.040 --> 00:17:33.600]   And he was a prophet that was approached by a foreign king,
[00:17:33.600 --> 00:17:35.880]   the king of Moab, Balak.
[00:17:35.880 --> 00:17:40.280]   And then Balak wanted Balaam to curse Israel
[00:17:40.280 --> 00:17:42.640]   because this king of Moab was getting scared.
[00:17:42.640 --> 00:17:44.440]   The Israelites were starting to gain power.
[00:17:44.440 --> 00:17:46.400]   They were starting to move into the Promised Land.
[00:17:46.400 --> 00:17:49.360]   And so this king was like, "We need to sort this out.
[00:17:49.360 --> 00:17:51.080]   "We need to preempt their attack.
[00:17:51.080 --> 00:17:54.200]   "Let's find a prophet to send a curse onto them."
[00:17:54.200 --> 00:17:57.760]   So Balaam, and to Balaam, this very renowned prophet,
[00:17:57.760 --> 00:18:00.200]   hears a message from the king of Moab.
[00:18:00.200 --> 00:18:01.640]   And what does he do?
[00:18:01.640 --> 00:18:03.640]   What does scripture tell us to do here?
[00:18:03.640 --> 00:18:05.520]   He sells out.
[00:18:05.520 --> 00:18:09.400]   For personal gain, he ends up selling out.
[00:18:09.400 --> 00:18:11.080]   Now it's interesting how he does it.
[00:18:11.080 --> 00:18:13.560]   So when he hears this message from Balak,
[00:18:13.560 --> 00:18:14.440]   he then travels.
[00:18:14.440 --> 00:18:15.280]   And how does he travel?
[00:18:15.280 --> 00:18:18.000]   He travels on a donkey, and he travels to Moab,
[00:18:18.000 --> 00:18:19.360]   hoping to meet this king,
[00:18:19.360 --> 00:18:21.680]   eventually to basically work with him
[00:18:21.680 --> 00:18:22.720]   and partner with him
[00:18:22.720 --> 00:18:24.720]   in bringing down the destruction of the Israelites.
[00:18:24.720 --> 00:18:28.920]   But as he's going on the path, his donkey stops.
[00:18:28.920 --> 00:18:31.560]   His donkey stops and doesn't want to carry on again.
[00:18:31.560 --> 00:18:33.320]   And so Balaam's like, "What's going on?"
[00:18:33.320 --> 00:18:35.240]   In reality, the donkey could see an angel
[00:18:35.240 --> 00:18:38.000]   right in front of them, so he couldn't walk through.
[00:18:38.000 --> 00:18:38.840]   So he stops.
[00:18:38.840 --> 00:18:41.160]   But then Balaam rebukes the donkey, beats the donkey,
[00:18:41.160 --> 00:18:43.360]   and then the donkey tries to squeeze on and carry on.
[00:18:43.360 --> 00:18:44.480]   And then he goes a little further,
[00:18:44.480 --> 00:18:46.880]   and then the donkey is stuck between a war
[00:18:46.880 --> 00:18:51.600]   and something else, and he stops again.
[00:18:51.600 --> 00:18:53.120]   And then Balaam's like, "Why are you stopping?"
[00:18:53.120 --> 00:18:55.640]   But again, the angel of the Lord is there.
[00:18:55.640 --> 00:18:57.840]   And then so Balaam beats his donkey again.
[00:18:57.840 --> 00:18:59.520]   And then he does it again.
[00:18:59.520 --> 00:19:03.840]   And eventually, the donkey speaks out.
[00:19:03.840 --> 00:19:07.400]   And the donkey says, "Don't you know that I've been faithful
[00:19:07.400 --> 00:19:09.120]   and loyal to you all this time?
[00:19:09.120 --> 00:19:10.560]   Why are you beating me?"
[00:19:11.920 --> 00:19:15.240]   And then at that moment, the angel reveals himself.
[00:19:15.240 --> 00:19:18.920]   And Balaam is rebuked and convicted.
[00:19:18.920 --> 00:19:21.960]   And so you'd think that'd be the end of the story,
[00:19:21.960 --> 00:19:22.800]   but he doesn't.
[00:19:22.800 --> 00:19:25.800]   Actually, he tries to then work his way around it.
[00:19:25.800 --> 00:19:28.760]   Instead of giving a curse, he still wanted the money.
[00:19:28.760 --> 00:19:31.080]   So he got to meet Balak, the king of Moab,
[00:19:31.080 --> 00:19:32.960]   and he said, "I can't give a curse.
[00:19:32.960 --> 00:19:36.520]   Whatever God blesses, I cannot curse."
[00:19:36.520 --> 00:19:38.800]   So time and time again, he resists,
[00:19:38.800 --> 00:19:40.840]   but then he tries to find a loophole.
[00:19:40.840 --> 00:19:42.320]   Eventually, what does he do?
[00:19:42.320 --> 00:19:43.440]   He tells the people of Moab,
[00:19:43.440 --> 00:19:46.040]   "I'll tell you how you can bring about curse on Israel
[00:19:46.040 --> 00:19:48.320]   without me having to do it and me getting into trouble.
[00:19:48.320 --> 00:19:49.560]   I'll tell you what you do.
[00:19:49.560 --> 00:19:54.040]   You introduce women into their culture, into their society.
[00:19:54.040 --> 00:19:57.760]   You seduce them, and you will bring about the curse
[00:19:57.760 --> 00:19:58.600]   that way."
[00:19:58.600 --> 00:20:01.840]   He did this for personal gain.
[00:20:01.840 --> 00:20:06.120]   Money, sex, and power, all those thousands of years ago,
[00:20:06.120 --> 00:20:10.120]   the same issues that we deal with today.
[00:20:10.840 --> 00:20:12.200]   Money.
[00:20:12.200 --> 00:20:15.840]   Money is one of the key destructive heresies.
[00:20:15.840 --> 00:20:17.240]   Martin Luther said this,
[00:20:17.240 --> 00:20:19.360]   "There are three conversions when someone
[00:20:19.360 --> 00:20:20.360]   becomes a Christian.
[00:20:20.360 --> 00:20:22.160]   There is first a conversion of the heart,
[00:20:22.160 --> 00:20:23.720]   then there is a conversion of the mind,
[00:20:23.720 --> 00:20:27.640]   and finally the conversion of the purse or the wallet,
[00:20:27.640 --> 00:20:32.280]   because where your treasure is there, your heart is also."
[00:20:32.280 --> 00:20:36.080]   So my question to all of us is,
[00:20:36.080 --> 00:20:38.520]   how much do we struggle with this?
[00:20:38.520 --> 00:20:42.880]   How much do we consciously and subconsciously struggle
[00:20:42.880 --> 00:20:45.240]   with the issue of money?
[00:20:45.240 --> 00:20:48.960]   Jesus talks about money so much and possessions,
[00:20:48.960 --> 00:20:51.440]   and he says, "You cannot serve both God and money."
[00:20:51.440 --> 00:20:53.240]   And the word he uses for money is mamon,
[00:20:53.240 --> 00:20:56.000]   which is basically giving it a spiritual,
[00:20:56.000 --> 00:20:57.320]   personal character.
[00:20:57.320 --> 00:21:00.360]   He's saying money isn't just this neutral, dead thing.
[00:21:00.360 --> 00:21:02.080]   It isn't just these coins.
[00:21:02.080 --> 00:21:03.800]   It isn't just these pieces of paper.
[00:21:03.800 --> 00:21:05.880]   Money is alive and well.
[00:21:05.880 --> 00:21:09.360]   It is a rival God seeking to destroy and consume you
[00:21:09.360 --> 00:21:10.360]   if you allow it.
[00:21:10.360 --> 00:21:13.080]   You cannot serve both.
[00:21:13.080 --> 00:21:15.120]   Sometimes we think money is this neutral thing
[00:21:15.120 --> 00:21:19.360]   that always, no, Jesus is saying it is a rival God.
[00:21:19.360 --> 00:21:21.400]   Keller would call it a counterfeit God.
[00:21:21.400 --> 00:21:24.000]   It's something that can seek to take over
[00:21:24.000 --> 00:21:25.120]   God's place in your life.
[00:21:25.120 --> 00:21:28.040]   It will cause you to deny your master.
[00:21:28.040 --> 00:21:30.320]   The apostle Paul tells Timothy,
[00:21:30.320 --> 00:21:32.560]   what did he say in 1 Timothy 6?
[00:21:32.640 --> 00:21:36.600]   The love of money is the root of all kinds of evil.
[00:21:36.600 --> 00:21:39.680]   Not money itself, but the love of money.
[00:21:39.680 --> 00:21:42.200]   But these days, they seem to be synonymous.
[00:21:42.200 --> 00:21:44.280]   Money, everyone seems to love money.
[00:21:44.280 --> 00:21:47.480]   We might be in love with money.
[00:21:47.480 --> 00:21:50.360]   And it's the root, not all kinds of evil.
[00:21:50.360 --> 00:21:51.760]   So it's not all kinds of evil,
[00:21:51.760 --> 00:21:54.760]   it's the root of all kinds of evil.
[00:21:54.760 --> 00:21:58.040]   That doesn't mean that everything evil is caused by money.
[00:21:58.040 --> 00:22:00.400]   That means that people who want money
[00:22:00.400 --> 00:22:02.040]   will stop at no evil to get it.
[00:22:02.840 --> 00:22:06.880]   It means people who want money will stop at nothing
[00:22:06.880 --> 00:22:10.040]   and commit all kinds of evil to get it.
[00:22:10.040 --> 00:22:15.040]   But if redeemed and conquered, it can be used for good.
[00:22:15.040 --> 00:22:19.320]   We see Jesus and Zacchaeus, the tax collector,
[00:22:19.320 --> 00:22:22.200]   who has been cheating his own people for years.
[00:22:22.200 --> 00:22:25.840]   And then he's confronted with Jesus.
[00:22:25.840 --> 00:22:30.200]   And then he ends up just giving it all back and more.
[00:22:30.200 --> 00:22:32.960]   And then Jesus declares, "Today salvation has arrived
[00:22:32.960 --> 00:22:34.200]   at this house."
[00:22:34.200 --> 00:22:36.040]   In Luke 8, you see a story of Jesus.
[00:22:36.040 --> 00:22:40.400]   Jesus isn't repulsed or repelled by people who are wealthy.
[00:22:40.400 --> 00:22:42.320]   'Cause money isn't, he doesn't see money in that way.
[00:22:42.320 --> 00:22:43.960]   He created all things.
[00:22:43.960 --> 00:22:47.120]   In fact, in Luke 8, we see that he, in his ministry,
[00:22:47.120 --> 00:22:49.920]   there were wealthy ladies who actually supported
[00:22:49.920 --> 00:22:50.840]   his ministry.
[00:22:50.840 --> 00:22:52.760]   But that wasn't the thing that he's worried about.
[00:22:52.760 --> 00:22:56.680]   The thing is, do we fall in love with money?
[00:22:56.680 --> 00:22:59.320]   And if we do, then we must repent
[00:22:59.320 --> 00:23:01.800]   because this one can destroy you.
[00:23:01.800 --> 00:23:03.520]   And we see it time and time again.
[00:23:03.520 --> 00:23:04.720]   And maybe in the Chinese culture,
[00:23:04.720 --> 00:23:07.800]   the one that hits most close to home is gambling.
[00:23:07.800 --> 00:23:11.880]   The desire for money can destroy one's life.
[00:23:11.880 --> 00:23:15.520]   Is that one of the destructive heresies that we have?
[00:23:15.520 --> 00:23:19.880]   Because if it is, we need to confess and be healed.
[00:23:19.880 --> 00:23:20.720]   It is huge.
[00:23:20.720 --> 00:23:24.200]   And I can say it's a battle that I face every day as well.
[00:23:24.200 --> 00:23:28.240]   How do we cope with, how do we talk about,
[00:23:28.240 --> 00:23:31.440]   how do we use money?
[00:23:31.440 --> 00:23:32.720]   Money.
[00:23:32.720 --> 00:23:35.560]   Let's reflect on that and let's surrender everything
[00:23:35.560 --> 00:23:38.720]   that we have and allow God to use it
[00:23:38.720 --> 00:23:40.440]   in whatever way he desires.
[00:23:40.440 --> 00:23:41.280]   Money.
[00:23:41.280 --> 00:23:42.680]   Second one, sex.
[00:23:42.680 --> 00:23:47.360]   Verse two, they will follow their sensuality.
[00:23:47.360 --> 00:23:50.240]   And then verse 10, we see here,
[00:23:50.240 --> 00:23:52.520]   and especially those who indulge
[00:23:52.520 --> 00:23:54.360]   in the lust of defiling passion.
[00:23:55.880 --> 00:23:58.720]   And then verse 14, they have eyes full of adultery,
[00:23:58.720 --> 00:24:02.840]   insatiable for sin, they entice unsteady souls.
[00:24:02.840 --> 00:24:06.960]   You see, during that time, there was a group of people
[00:24:06.960 --> 00:24:10.280]   that were rising in the church that Peter knew about
[00:24:10.280 --> 00:24:11.840]   that believed in something very interesting.
[00:24:11.840 --> 00:24:14.000]   They believed that in order for you to be saved,
[00:24:14.000 --> 00:24:16.560]   you needed to have the special knowledge.
[00:24:16.560 --> 00:24:20.600]   You had to be in the know, maybe the original,
[00:24:20.600 --> 00:24:23.960]   the place that was invented, when you know, you know.
[00:24:23.960 --> 00:24:25.640]   And they were called the Gnostics.
[00:24:25.640 --> 00:24:27.960]   And they started something called Gnosticism,
[00:24:27.960 --> 00:24:30.000]   which is basically this idea of,
[00:24:30.000 --> 00:24:31.960]   in order to gain salvation, you just,
[00:24:31.960 --> 00:24:35.040]   once you know it, you will have salvation.
[00:24:35.040 --> 00:24:38.080]   And furthermore, how does that play out in your life?
[00:24:38.080 --> 00:24:41.360]   Your spiritual life is very much separated
[00:24:41.360 --> 00:24:42.680]   from your physical life.
[00:24:42.680 --> 00:24:44.280]   They're two separate things.
[00:24:44.280 --> 00:24:47.400]   So what they're saying is, if you know,
[00:24:47.400 --> 00:24:50.520]   and you're saved, and your soul is saved,
[00:24:50.520 --> 00:24:53.440]   you can do anything you want with your physical life,
[00:24:53.440 --> 00:24:54.760]   with your physical body.
[00:24:54.760 --> 00:24:57.160]   It doesn't affect it, guys.
[00:24:57.160 --> 00:24:58.600]   'Cause we, how do you know?
[00:24:58.600 --> 00:25:00.200]   'Cause we know.
[00:25:00.200 --> 00:25:01.480]   And then they would basically say,
[00:25:01.480 --> 00:25:02.720]   you can do whatever you want.
[00:25:02.720 --> 00:25:04.920]   You can follow whatever passions
[00:25:04.920 --> 00:25:06.200]   that you have in your flesh.
[00:25:06.200 --> 00:25:08.120]   You can do it because your soul is saved,
[00:25:08.120 --> 00:25:09.120]   because you know.
[00:25:09.120 --> 00:25:13.120]   And so Peter's saying here, that isn't how it works.
[00:25:13.120 --> 00:25:14.040]   And he's describing them.
[00:25:14.040 --> 00:25:16.160]   They have eyes full of adultery.
[00:25:16.160 --> 00:25:18.720]   Everywhere they go, they're looking at people
[00:25:18.720 --> 00:25:21.760]   like animals, wanting to consume.
[00:25:23.320 --> 00:25:26.560]   And even though that sounds so crazy,
[00:25:26.560 --> 00:25:28.560]   isn't that what we're filled with here?
[00:25:28.560 --> 00:25:31.760]   Just walk down the MTR station.
[00:25:31.760 --> 00:25:36.080]   What are the adverts that you see surrounding you?
[00:25:36.080 --> 00:25:41.880]   What has it become in our mindset, in our life?
[00:25:41.880 --> 00:25:44.840]   And is the church trying to address it?
[00:25:44.840 --> 00:25:47.640]   That's the question that I'm asking myself.
[00:25:47.640 --> 00:25:51.040]   Because we know that sex is a very, very good thing.
[00:25:51.040 --> 00:25:53.600]   In fact, someone said one of the greatest tragedies
[00:25:53.600 --> 00:25:56.280]   in church history is the separation
[00:25:56.280 --> 00:25:58.240]   of spirituality and sexuality.
[00:25:58.240 --> 00:26:01.400]   It's the greatest tragedy of the separation
[00:26:01.400 --> 00:26:03.920]   of spirituality and sexuality.
[00:26:03.920 --> 00:26:05.240]   God created sex.
[00:26:05.240 --> 00:26:09.480]   God has such a high view of sexuality.
[00:26:09.480 --> 00:26:12.280]   For one being to be loving and to be loved
[00:26:12.280 --> 00:26:14.480]   and to be known by another being.
[00:26:14.480 --> 00:26:18.320]   To be willing to give themselves completely,
[00:26:18.320 --> 00:26:21.080]   to commit themselves for the whole of their lives.
[00:26:21.080 --> 00:26:26.520]   Sexuality and spirituality are friends, not enemies.
[00:26:26.520 --> 00:26:29.680]   Yet what we've done is we've twisted it all.
[00:26:29.680 --> 00:26:32.080]   We have twisted it all to the point where
[00:26:32.080 --> 00:26:34.440]   we are now just like the animals.
[00:26:34.440 --> 00:26:38.040]   God created it to be so, so much more
[00:26:38.040 --> 00:26:41.280]   than what we advertise it to be in the MTR stations.
[00:26:41.280 --> 00:26:43.760]   So, so much more.
[00:26:43.760 --> 00:26:46.520]   Yet here we are fighting the same things
[00:26:46.520 --> 00:26:49.160]   that they fought all those thousands of years ago.
[00:26:49.160 --> 00:26:51.960]   We, as a body of Christ, need to enlarge
[00:26:51.960 --> 00:26:54.160]   our view of sexuality.
[00:26:54.160 --> 00:26:56.440]   So what we're saying here is those topless bars
[00:26:56.440 --> 00:26:58.320]   or pornography or all those adverts,
[00:26:58.320 --> 00:27:00.720]   they're not showing sexuality too much.
[00:27:00.720 --> 00:27:02.280]   They're not showing it enough.
[00:27:02.280 --> 00:27:05.160]   They've got a low view of sexuality.
[00:27:05.160 --> 00:27:07.880]   But if we were truly to understand why God created it,
[00:27:07.880 --> 00:27:10.200]   then we would have the high view.
[00:27:10.200 --> 00:27:13.000]   Then we would be able to truly understand
[00:27:13.000 --> 00:27:16.040]   what sex was supposed to be.
[00:27:16.040 --> 00:27:18.640]   We've believed in that destructive heresy
[00:27:18.640 --> 00:27:21.720]   and that has taken over our lives.
[00:27:21.720 --> 00:27:28.040]   Brothers, sisters, is sex one of your masters?
[00:27:28.040 --> 00:27:34.520]   Is it one of the things that are gripping you?
[00:27:34.520 --> 00:27:37.520]   If it is, one, you're not alone.
[00:27:37.520 --> 00:27:41.840]   Two, bring it to God.
[00:27:41.840 --> 00:27:44.120]   Because God created it and he knows.
[00:27:45.560 --> 00:27:48.920]   And he calls us to see it as he sees it.
[00:27:48.920 --> 00:27:52.960]   I rewind back and I think I've got the verse in Genesis.
[00:27:52.960 --> 00:27:57.960]   Adam and Eve were in the garden, naked and unashamed.
[00:27:57.960 --> 00:28:00.760]   Unashamed.
[00:28:00.760 --> 00:28:05.760]   Yet somehow, now, we have turned it completely away
[00:28:05.760 --> 00:28:08.520]   from what it was supposed to be.
[00:28:08.520 --> 00:28:10.920]   First, money.
[00:28:10.920 --> 00:28:12.440]   Then, sex.
[00:28:12.440 --> 00:28:14.640]   And finally, power.
[00:28:15.640 --> 00:28:19.160]   Secretly bring in destructive heresies, verse one.
[00:28:19.160 --> 00:28:23.560]   Even denying the master who brought them, verse 10.
[00:28:23.560 --> 00:28:25.120]   And especially those who indulge in the lust
[00:28:25.120 --> 00:28:28.520]   of defiling passion and despise authority.
[00:28:28.520 --> 00:28:32.360]   They're bold and they're willful, verse 13.
[00:28:32.360 --> 00:28:37.880]   And 14, and they're enticing and steady souls.
[00:28:37.880 --> 00:28:42.040]   Power is dangerous because power influences
[00:28:42.040 --> 00:28:45.000]   our relationships with each other and with God.
[00:28:45.000 --> 00:28:49.800]   We see it in play in the world right now.
[00:28:49.800 --> 00:28:52.680]   And again, power itself can be used for good.
[00:28:52.680 --> 00:28:54.880]   Authority can be used for good.
[00:28:54.880 --> 00:28:57.360]   Yet, we, once again, have twisted it.
[00:28:57.360 --> 00:29:00.760]   You see, power can destroy or create.
[00:29:00.760 --> 00:29:04.840]   It can destroy or create, but it's up to us
[00:29:04.840 --> 00:29:07.000]   to decide how we use it.
[00:29:07.000 --> 00:29:09.960]   Adam and Eve, as I was talking about earlier,
[00:29:09.960 --> 00:29:11.840]   they had everything.
[00:29:11.840 --> 00:29:14.160]   They had everything they could have ever wanted
[00:29:14.160 --> 00:29:15.960]   in this perfect Garden of Eden.
[00:29:15.960 --> 00:29:19.440]   But what was the sin in the Garden of Eden?
[00:29:19.440 --> 00:29:21.080]   The sin of power.
[00:29:21.080 --> 00:29:24.480]   The sin of wanting to take control.
[00:29:24.480 --> 00:29:27.800]   The sin of wanting more.
[00:29:27.800 --> 00:29:29.760]   And power's a very interesting thing.
[00:29:29.760 --> 00:29:31.920]   You may thirst for power, but once you get it,
[00:29:31.920 --> 00:29:34.000]   you then want more.
[00:29:34.000 --> 00:29:36.320]   And it just keeps going, and then it's just a vicious cycle
[00:29:36.320 --> 00:29:37.840]   that you can't get out of.
[00:29:37.840 --> 00:29:39.800]   And that's what we have in this world right now.
[00:29:39.840 --> 00:29:43.480]   And I was reading recently, the leaders of the free world,
[00:29:43.480 --> 00:29:45.320]   or maybe not even free world, a lot of them,
[00:29:45.320 --> 00:29:47.560]   what is the key characteristic that they have?
[00:29:47.560 --> 00:29:49.440]   That they are narcissists.
[00:29:49.440 --> 00:29:52.520]   That they are completely consumed by themselves,
[00:29:52.520 --> 00:29:55.600]   and all they want to do is control other people.
[00:29:55.600 --> 00:29:58.560]   And that isn't the kind of leader that you want.
[00:29:58.560 --> 00:30:01.440]   Jesus himself displayed what the kind of leader
[00:30:01.440 --> 00:30:02.280]   that we want.
[00:30:02.280 --> 00:30:03.120]   We want a servant king,
[00:30:03.120 --> 00:30:05.560]   the one who's willing to give up himself.
[00:30:05.560 --> 00:30:07.520]   Yet, the way of the world has completely
[00:30:07.520 --> 00:30:08.880]   taken us another way.
[00:30:08.880 --> 00:30:13.080]   And you can see how power can completely destroy lives.
[00:30:13.080 --> 00:30:14.520]   And we can see it right before our eyes.
[00:30:14.520 --> 00:30:15.640]   You need to switch on the news.
[00:30:15.640 --> 00:30:17.200]   You need to just open up SEMP,
[00:30:17.200 --> 00:30:20.760]   and you will see how power destroys our world.
[00:30:20.760 --> 00:30:23.200]   Power.
[00:30:23.200 --> 00:30:25.240]   King Saul was destroyed by power.
[00:30:25.240 --> 00:30:27.400]   But really, it comes back to pride.
[00:30:27.400 --> 00:30:29.400]   It comes back to pride.
[00:30:29.400 --> 00:30:30.600]   And what is pride?
[00:30:30.600 --> 00:30:33.280]   The one I love the most, the definition of pride is
[00:30:33.280 --> 00:30:37.120]   an inaccurate view of oneself.
[00:30:37.120 --> 00:30:38.120]   And I've talked about this before,
[00:30:38.120 --> 00:30:42.560]   because pride and insecurity are really the same thing.
[00:30:42.560 --> 00:30:45.040]   It's an inaccurate view of oneself.
[00:30:45.040 --> 00:30:46.480]   Someone who's very prideful,
[00:30:46.480 --> 00:30:48.720]   who feels the need to boast about everything,
[00:30:48.720 --> 00:30:50.800]   is because they're insecure.
[00:30:50.800 --> 00:30:54.760]   Someone who is very insecure has forgotten
[00:30:54.760 --> 00:30:59.200]   about their actual and accurate perception of themselves.
[00:30:59.200 --> 00:31:01.120]   So they feel as though they have to do everything
[00:31:01.120 --> 00:31:02.040]   on their own.
[00:31:02.040 --> 00:31:04.160]   But if we can fight both of those,
[00:31:04.160 --> 00:31:06.720]   then we will realize that we are all children of God.
[00:31:06.720 --> 00:31:09.520]   Children of the most high God, co-heirs with Christ.
[00:31:09.520 --> 00:31:13.920]   Power starts from pride,
[00:31:13.920 --> 00:31:18.920]   starts from thinking that we need to take credit
[00:31:18.920 --> 00:31:21.240]   for something that we don't deserve.
[00:31:21.240 --> 00:31:24.600]   To have more power than what we're able to handle.
[00:31:24.600 --> 00:31:26.840]   And God, I was talking to someone else recently,
[00:31:26.840 --> 00:31:28.240]   God hates boasting, right?
[00:31:28.240 --> 00:31:31.400]   God absolutely hates boasting.
[00:31:31.400 --> 00:31:34.160]   But the question is, do we boast?
[00:31:36.400 --> 00:31:37.440]   For those of you who have children,
[00:31:37.440 --> 00:31:39.080]   you'll know that sometimes you see your kids
[00:31:39.080 --> 00:31:42.240]   and they enjoy doing something that they love
[00:31:42.240 --> 00:31:43.120]   and they get really good at it,
[00:31:43.120 --> 00:31:44.400]   but then they do boast.
[00:31:44.400 --> 00:31:45.400]   And it's like, you know what?
[00:31:45.400 --> 00:31:46.560]   That doesn't look as good.
[00:31:46.560 --> 00:31:48.240]   That's not a good look.
[00:31:48.240 --> 00:31:51.480]   When you think that this is all because of you.
[00:31:51.480 --> 00:31:53.440]   But that's what we do, right?
[00:31:53.440 --> 00:31:58.200]   In our quest for power, we reveal our pride.
[00:31:58.200 --> 00:32:00.280]   We reveal our insecurities.
[00:32:00.280 --> 00:32:02.480]   And what does scripture say in Proverbs 16?
[00:32:03.720 --> 00:32:07.200]   Pride is the thing that comes before the destruction
[00:32:07.200 --> 00:32:08.360]   or before the fall.
[00:32:08.360 --> 00:32:11.880]   It is us forgetting who we actually are,
[00:32:11.880 --> 00:32:14.000]   that we don't need to fight for significance.
[00:32:14.000 --> 00:32:15.760]   We don't need to fight for relevance
[00:32:15.760 --> 00:32:19.120]   because we already are because of Jesus.
[00:32:19.120 --> 00:32:22.960]   Money, sex and power.
[00:32:22.960 --> 00:32:25.720]   You see, these destructive heresies,
[00:32:25.720 --> 00:32:29.760]   they cause us to blaspheme the way, the truth.
[00:32:29.760 --> 00:32:33.360]   And all of these issues, these three big three issues
[00:32:33.360 --> 00:32:34.600]   come down to one thing.
[00:32:34.600 --> 00:32:36.680]   It's on the next slide.
[00:32:36.680 --> 00:32:40.600]   Have we denied him as our master?
[00:32:40.600 --> 00:32:44.320]   Brothers and sisters, I just wanna spend a few minutes now
[00:32:44.320 --> 00:32:45.400]   before I finish up.
[00:32:45.400 --> 00:32:48.120]   Examine your life.
[00:32:48.120 --> 00:32:51.760]   Examine your heart.
[00:32:51.760 --> 00:32:54.560]   Examine the way that you live.
[00:32:54.560 --> 00:32:58.160]   Who is the master there?
[00:32:58.160 --> 00:33:01.200]   If someone looked at your life
[00:33:01.200 --> 00:33:04.120]   and followed you 24/7 for one week,
[00:33:04.120 --> 00:33:08.760]   what conclusion would they come to
[00:33:08.760 --> 00:33:10.480]   in terms of who is the master?
[00:33:10.480 --> 00:33:14.080]   Would they see that actually money
[00:33:14.080 --> 00:33:16.720]   is the thing that controls you the most?
[00:33:16.720 --> 00:33:18.320]   Is the thing that drives you to,
[00:33:18.320 --> 00:33:19.640]   is the thing that gets you up in the morning?
[00:33:19.640 --> 00:33:21.200]   Of course, realistically it is
[00:33:21.200 --> 00:33:23.000]   'cause it's the thing that causes us to go to work.
[00:33:23.000 --> 00:33:25.440]   But does it consume you to an unhealthy level?
[00:33:25.440 --> 00:33:30.960]   Because you cannot love God and money.
[00:33:31.960 --> 00:33:34.720]   Is that your master?
[00:33:34.720 --> 00:33:35.960]   Or is it sex?
[00:33:35.960 --> 00:33:41.160]   Or is it forgetting what God created sex to be?
[00:33:41.160 --> 00:33:46.000]   Have you become like an irrational animal?
[00:33:46.000 --> 00:33:49.960]   Jesus has something more for you.
[00:33:49.960 --> 00:33:53.720]   Or is it power?
[00:33:53.720 --> 00:33:55.640]   As they look at your life,
[00:33:55.640 --> 00:33:58.320]   as they look at how you go about work and friends,
[00:33:58.320 --> 00:34:01.320]   or even church, there's constant power struggles in churches,
[00:34:01.320 --> 00:34:03.800]   which is the most pathetic one, I feel.
[00:34:03.800 --> 00:34:07.640]   Or racing to be the most humble person.
[00:34:07.640 --> 00:34:13.080]   Is power the master in your life?
[00:34:13.080 --> 00:34:15.840]   Is that the one that consumes you?
[00:34:15.840 --> 00:34:20.280]   Because I tell you, that thirst will never be satisfied
[00:34:20.280 --> 00:34:22.640]   just by you searching for more power,
[00:34:22.640 --> 00:34:25.120]   just for you to climb up the ladder more and more.
[00:34:25.120 --> 00:34:27.880]   You will not be satisfied.
[00:34:28.280 --> 00:34:30.080]   Come before God.
[00:34:30.080 --> 00:34:33.400]   Do not deny Him as master any longer.
[00:34:33.400 --> 00:34:35.920]   And I wanna finish just with this.
[00:34:35.920 --> 00:34:38.560]   The question is, okay, we get it.
[00:34:38.560 --> 00:34:40.360]   Money, sex, and power, these are the things
[00:34:40.360 --> 00:34:41.320]   that I struggle with, these are the things
[00:34:41.320 --> 00:34:42.280]   that you struggle with.
[00:34:42.280 --> 00:34:45.360]   But the question is, what can we do?
[00:34:45.360 --> 00:34:49.680]   How are we able to address these things,
[00:34:49.680 --> 00:34:52.280]   face these things, head on, talk about them?
[00:34:52.280 --> 00:34:54.760]   Well, I personally believe this is a start
[00:34:54.760 --> 00:34:56.720]   to even confess that these are the things
[00:34:56.720 --> 00:35:01.720]   that we face in this city, in this church, in our lives.
[00:35:01.720 --> 00:35:04.280]   But then there are a few things that I want to finish with
[00:35:04.280 --> 00:35:05.960]   that I think will help us.
[00:35:05.960 --> 00:35:08.760]   Number one is, oh, actually, they're all three questions
