
[00:00:00.000 --> 00:00:02.000]  (字幕組: 張宇)
[00:17:23.760 --> 00:17:25.760]  Hosanna, what does it mean
[00:17:25.760 --> 00:17:27.760]  What does Hosanna mean
[00:17:27.760 --> 00:17:29.760]  Hosanna means save us
[00:17:29.760 --> 00:17:31.760]  Please
[00:17:31.760 --> 00:17:33.760]  Save us please
[00:17:33.760 --> 00:17:35.760]  Hosanna
[00:17:35.760 --> 00:17:37.760]  Hebrew word是這樣的
[00:17:37.760 --> 00:17:39.760]  Yasha
[00:17:39.760 --> 00:17:41.760]  Yasha
[00:17:41.760 --> 00:17:43.760]  Which means to save
[00:17:43.760 --> 00:17:45.760]  or deliver
[00:17:45.760 --> 00:17:47.760]  Ana, which means please
[00:17:47.760 --> 00:17:49.760]  I beseech you
[00:17:49.760 --> 00:17:51.760]  這個word
[00:17:51.760 --> 00:17:53.760]  Have any of you
[00:17:53.760 --> 00:17:55.760]  Have any of you said
[00:17:55.760 --> 00:17:57.760]  Save us please
[00:17:57.760 --> 00:17:59.760]  有沒有人叫人Save我
[00:17:59.760 --> 00:18:01.760]  什麼時候才會說
[00:18:01.760 --> 00:18:03.760]  什麼時候才會說
[00:18:03.760 --> 00:18:05.760]  你叫救命才會說
[00:18:05.760 --> 00:18:07.760]  是不是
[00:18:07.760 --> 00:18:09.760]  有沒有人叫救命
[00:18:09.760 --> 00:18:11.760]  Save us please
[00:18:11.760 --> 00:18:13.760]  有沒有人叫救命
[00:18:13.760 --> 00:18:15.760]  沒有
[00:18:15.760 --> 00:18:17.760]  你們很安全
[00:18:17.760 --> 00:18:19.760]  You are the safest kids in Hong Kong
[00:18:19.760 --> 00:18:21.760]  OK
[00:18:21.760 --> 00:18:23.760]  記不記得我以前
[00:18:23.760 --> 00:18:25.760]  說過一個Story
[00:18:25.760 --> 00:18:27.760]  我是kayaking
[00:18:27.760 --> 00:18:29.760]  I was kayaking
[00:18:29.760 --> 00:18:31.760]  Do you guys remember the story
[00:18:31.760 --> 00:18:33.760]  And then what happened
[00:18:33.760 --> 00:18:35.760]  The weather changed
[00:18:35.760 --> 00:18:37.760]  Everything is T1
[00:18:37.760 --> 00:18:39.760]  The wave started going bigger
[00:18:39.760 --> 00:18:41.760]  然後What happened
[00:18:41.760 --> 00:18:43.760]  我們不是
[00:18:43.760 --> 00:18:45.760]  我們是sit in那些kayak
[00:18:45.760 --> 00:18:47.760]  會入水的那些kayak
[00:18:47.760 --> 00:18:49.760]  OK
[00:18:49.760 --> 00:18:51.760]  Save us please
[00:18:51.760 --> 00:18:53.760]  OK
[00:18:53.760 --> 00:18:55.760]  入了水
[00:18:55.760 --> 00:18:57.760]  然後我們就翻了
[00:18:57.760 --> 00:18:59.760]  那我就求神
[00:18:59.760 --> 00:19:01.760]  OK
[00:19:01.760 --> 00:19:03.760]  不是
[00:19:03.760 --> 00:19:05.760]  很多小朋友翻我的船
[00:19:05.760 --> 00:19:07.760]  不是T1
[00:19:07.760 --> 00:19:09.760]  OK
[00:19:09.760 --> 00:19:11.760]  翻了然後怎樣
[00:19:11.760 --> 00:19:13.760]  We landed on rocky
[00:19:13.760 --> 00:19:15.760]  spiky
[00:19:15.760 --> 00:19:17.760]  rocky shore
[00:19:17.760 --> 00:19:19.760]  OK
[00:19:19.760 --> 00:19:21.760]  And I was crying out to god
[00:19:21.760 --> 00:19:23.760]  God save us
[00:19:23.760 --> 00:19:25.760]  I actually
[00:19:25.760 --> 00:19:27.760]  You know the story
[00:19:27.760 --> 00:19:29.760]  Jesus calming the storm
[00:19:29.760 --> 00:19:31.760]  I actually prayed
[00:19:31.760 --> 00:19:33.760]  你知道那kayak有多重
[00:19:33.760 --> 00:19:35.760]  入了水的時候
[00:19:35.760 --> 00:19:37.760]  你知道嗎
[00:19:37.760 --> 00:19:39.760]  是不是一噸
[00:19:39.760 --> 00:19:41.760]  你知道多重嗎
[00:19:41.760 --> 00:19:43.760]  水重不重
[00:19:43.760 --> 00:19:45.760]  It's very heavy
[00:19:45.760 --> 00:19:47.760]  OK
[00:19:47.760 --> 00:19:49.760]  So I was like god save us
[00:19:49.760 --> 00:19:51.760]  I really asked Jesus calm the storm
[00:19:51.760 --> 00:19:53.760]  OK
[00:19:53.760 --> 00:19:55.760]  Did Jesus calm the storm
[00:19:55.760 --> 00:19:57.760]  He did not
[00:19:57.760 --> 00:19:59.760]  He did not
[00:19:59.760 --> 00:20:01.760]  OK
[00:20:01.760 --> 00:20:03.760]  他們說你們在那裡
[00:20:03.760 --> 00:20:05.760]  我們在釣魚
[00:20:05.760 --> 00:20:07.760]  我們在看位置去釣魚
[00:20:07.760 --> 00:20:09.760]  然後我說你可不可以幫我們
[00:20:09.760 --> 00:20:11.760]  flip翻船
[00:20:11.760 --> 00:20:13.760]  弄些鎚出來
[00:20:13.760 --> 00:20:15.760]  然後托我們回岸邊
[00:20:15.760 --> 00:20:17.760]  可以入去
[00:20:17.760 --> 00:20:19.760]  Hopefully we get to safety
[00:20:19.760 --> 00:20:21.760]  Lord save us
[00:20:21.760 --> 00:20:23.760]  叫救命才是
[00:20:23.760 --> 00:20:25.760]  Come save us
[00:20:25.760 --> 00:20:27.760]  以色列人
[00:20:27.760 --> 00:20:29.760]  400年來
[00:20:29.760 --> 00:20:31.760]  以色列人來
[00:20:31.760 --> 00:20:33.760]  巴布林人把他們帶走
[00:20:33.760 --> 00:20:35.760]  從他們的保證之地
[00:20:35.760 --> 00:20:37.760]  現在羅馬人
[00:20:37.760 --> 00:20:39.760]  把他們放在他們的控制之下
[00:20:39.760 --> 00:20:43.760]  救救我們
[00:20:43.760 --> 00:20:45.760]  拜託
[00:20:45.760 --> 00:20:47.760]  他們是很勇敢的人
[00:20:47.760 --> 00:20:49.760]  以色列人
[00:20:49.760 --> 00:20:51.760]  叫救命
[00:20:51.760 --> 00:20:53.760]  叫救命
[00:20:53.760 --> 00:20:55.760]  他們在求誰
[00:20:55.760 --> 00:20:57.760]  他們在求
[00:20:57.760 --> 00:20:59.760]  他們在求
[00:20:59.760 --> 00:21:01.760]  物質的救
[00:21:01.760 --> 00:21:03.760]  從羅馬人
[00:21:03.760 --> 00:21:05.760]  但耶穌
[00:21:05.760 --> 00:21:07.760]  沒有來求物質的救
[00:21:07.760 --> 00:21:09.760]  為什麼
[00:21:09.760 --> 00:21:11.760]  祂來
[00:21:11.760 --> 00:21:13.760]  祂來求
[00:21:13.760 --> 00:21:15.760]  靈性的救
[00:21:15.760 --> 00:21:17.760]  以色列只是看到
[00:21:17.760 --> 00:21:19.760]  他們自己的需要
[00:21:19.760 --> 00:21:21.760]  但主耶穌過來
[00:21:21.760 --> 00:21:23.760]  就是看什麼需要
[00:21:23.760 --> 00:21:25.760]  整個世界的需要
[00:21:25.760 --> 00:21:29.760]  這個世界需要什麼
[00:21:29.760 --> 00:21:31.760]  需要救
[00:21:31.760 --> 00:21:33.760]  真正的靈性的救
[00:21:33.760 --> 00:21:35.760]  真正的靈性的救
[00:21:35.760 --> 00:21:37.760]  真正的靈性的救
[00:21:37.760 --> 00:21:39.760]  所以以色列人
[00:21:39.760 --> 00:21:41.760]  在求一個偉大的王
[00:21:41.760 --> 00:21:43.760]  在求一個偉大的王
[00:21:43.760 --> 00:21:45.760]  但他們得到了一個寂寞的王
[00:21:45.760 --> 00:21:47.760]  他們在求
[00:21:47.760 --> 00:21:49.760]  一位戰爭的王
[00:21:49.760 --> 00:21:51.760]  一位戰勝的王
[00:21:51.760 --> 00:21:53.760]  一位和平的王
[00:21:53.760 --> 00:21:55.760]  一位和平的王
[00:21:55.760 --> 00:21:57.760]  他們在求
[00:21:57.760 --> 00:21:59.760]  物質的自由
[00:21:59.760 --> 00:22:01.760]  物質的救
[00:22:01.760 --> 00:22:03.760]  但耶穌來
[00:22:03.760 --> 00:22:05.760]  是給真正的
[00:22:05.760 --> 00:22:07.760]  平安
[00:22:07.760 --> 00:22:09.760]  真正的救恩
[00:22:09.760 --> 00:22:11.760]  真正的救恩
[00:22:11.760 --> 00:22:13.760]  靈性的救
[00:22:13.760 --> 00:22:15.760]  耶穌
[00:22:15.760 --> 00:22:17.760]  是寂寞的王
[00:22:17.760 --> 00:22:19.760]  是寂寞的王
[00:22:19.760 --> 00:22:21.760]  和平的王
[00:22:21.760 --> 00:22:23.760]  侍奉的王
[00:22:23.760 --> 00:22:25.760]  而他也是
[00:22:25.760 --> 00:22:27.760]  救恩的王
[00:22:27.760 --> 00:22:29.760]  靈性的救恩的王
[00:22:29.760 --> 00:22:31.760]  靈性的救恩的王
[00:22:31.760 --> 00:22:33.760]  我們
[00:22:33.760 --> 00:22:35.760]  上個星期
[00:22:35.760 --> 00:22:37.760]  差不多上個星期
[00:22:37.760 --> 00:22:39.760]  去了哪裡
[00:22:39.760 --> 00:22:41.760]  去了柬埔寨
[00:22:41.760 --> 00:22:43.760]  我們看下一個圖
[00:22:43.760 --> 00:22:45.760]  我們在柬埔寨
[00:22:45.760 --> 00:22:47.760]  我們為什麼要去柬埔寨
[00:22:47.760 --> 00:22:49.760]  我們去柬埔寨
[00:22:49.760 --> 00:22:51.760]  因為柬埔寨的人
[00:22:51.760 --> 00:22:53.760]  不認識主耶穌
[00:22:53.760 --> 00:22:55.760]  是王
[00:22:55.760 --> 00:22:57.760]  他們不認識
[00:22:57.760 --> 00:22:59.760]  耶穌給他們
[00:22:59.760 --> 00:23:01.760]  的平安
[00:23:01.760 --> 00:23:03.760]  真正的平安
[00:23:03.760 --> 00:23:07.760]  這就是我們為什麼要去柬埔寨
[00:23:07.760 --> 00:23:09.760]  去祈禱
[00:23:09.760 --> 00:23:11.760]  耶穌是王
[00:23:11.760 --> 00:23:13.760]  耶穌是王
[00:23:13.760 --> 00:23:15.760]  我們現在看個影片
[00:23:15.760 --> 00:23:17.760]  我們看個影片
[00:23:17.760 --> 00:23:19.760]  我們做了什麼
[00:23:19.760 --> 00:23:41.760]  (音樂)
[00:23:41.760 --> 00:23:49.760]  (音樂)
[00:23:49.760 --> 00:24:07.760]  (音樂)
[00:24:07.760 --> 00:24:33.760]  (音樂)
[00:24:33.760 --> 00:24:37.760]  (歡呼聲)
[00:24:37.760 --> 00:24:39.760]  (歡呼聲)
[00:24:39.760 --> 00:24:41.760]  (歡呼聲)
[00:24:41.760 --> 00:24:45.760]  (歡呼聲)
[00:24:45.760 --> 00:24:47.760]  OK
[00:24:47.760 --> 00:24:49.760]  我們現在會分享下
[00:24:49.760 --> 00:24:51.760]  我們柬埔寨
[00:24:51.760 --> 00:24:53.760]  做什麼
[00:24:53.760 --> 00:24:55.760]  我們怎麼祈禱耶穌是王
[00:24:55.760 --> 00:24:57.760]  我們第一天
[00:24:57.760 --> 00:24:59.760]  就是去
[00:24:59.760 --> 00:25:01.760]  Christina
[00:25:01.760 --> 00:25:03.760]  和她的教會
[00:25:03.760 --> 00:25:05.760]  我們就和他們的小朋友
[00:25:05.760 --> 00:25:07.760]  一起分享
[00:25:07.760 --> 00:25:09.760]  主耶穌
[00:25:09.760 --> 00:25:11.760]  敬拜
[00:25:11.760 --> 00:25:13.760]  後幾天我們就去一個村
[00:25:13.760 --> 00:25:15.760]  Christina也開了一個教會
[00:25:15.760 --> 00:25:17.760]  在一個遠距離的村
[00:25:17.760 --> 00:25:19.760]  我們去身邊的
[00:25:19.760 --> 00:25:21.760]  不同的學校
[00:25:21.760 --> 00:25:23.760]  去和他們說
[00:25:23.760 --> 00:25:25.760]  主耶穌的故事
[00:25:25.760 --> 00:25:27.760]  和他們玩遊戲
[00:25:27.760 --> 00:25:29.760]  教他們耶穌愛我
[00:25:29.760 --> 00:25:31.760]  我們現在就分享
[00:25:31.760 --> 00:25:33.760]  我們請Isaac
[00:25:33.760 --> 00:25:35.760]  給他掌聲
[00:25:35.760 --> 00:25:37.760]  (歡呼聲)
[00:25:37.760 --> 00:25:39.760]  (歡呼聲)
[00:25:39.760 --> 00:25:41.760]  Hello
[00:25:41.760 --> 00:25:43.760]  我是Isaac
[00:25:43.760 --> 00:25:45.760]  我今天想分享一下
[00:25:45.760 --> 00:25:47.760]  我在Cambodia的一些經驗
[00:25:47.760 --> 00:25:49.760]  和體驗
[00:25:49.760 --> 00:25:51.760]  我們第一天就去看
[00:25:51.760 --> 00:25:53.760]  他們以前的一個歷史事件
[00:25:53.760 --> 00:25:55.760]  就是關於他們柬埔寨的
[00:25:55.760 --> 00:25:57.760]  屠殺事件
[00:25:57.760 --> 00:25:59.760]  一個很大型的屠殺
[00:25:59.760 --> 00:26:01.760]  那時候就去了
[00:26:01.760 --> 00:26:03.760]  那個叫萬人屠刑場的地方
[00:26:03.760 --> 00:26:05.760]  就看到很多
[00:26:05.760 --> 00:26:07.760]  很不人道的方法
[00:26:07.760 --> 00:26:09.760]  去殺了柬埔寨人
[00:26:09.760 --> 00:26:11.760]  因為那時候他們想去
[00:26:11.760 --> 00:26:13.760]  統治柬埔寨
[00:26:13.760 --> 00:26:15.760]  就用一些很殘忍的方式
[00:26:15.760 --> 00:26:17.760]  去殺害那些柬埔寨人
[00:26:17.760 --> 00:26:19.760]  逼柬埔寨人去殺柬埔寨人
[00:26:19.760 --> 00:26:21.760]  那時候看到
[00:26:21.760 --> 00:26:23.760]  我也覺得很傷心
[00:26:23.760 --> 00:26:25.760]  和很不開心
[00:26:25.760 --> 00:26:27.760]  我也覺得很傷心
[00:26:27.760 --> 00:26:29.760]  和有一點點情緒
[00:26:29.760 --> 00:26:31.760]  但我也有問過神
[00:26:31.760 --> 00:26:33.760]  為什麼神要我看到
[00:26:33.760 --> 00:26:35.760]  這樣的光景
[00:26:35.760 --> 00:26:37.760]  其實我想一想
[00:26:37.760 --> 00:26:39.760]  有可能祂想我知道
[00:26:39.760 --> 00:26:41.760]  人類的慾望
[00:26:41.760 --> 00:26:43.760]  有多恐怖
[00:26:43.760 --> 00:26:45.760]  還有如果我們真的
[00:26:45.760 --> 00:26:47.760]  不去跟隨神的道
[00:26:47.760 --> 00:26:49.760]  有可能會發生什麼事
[00:26:49.760 --> 00:26:53.760]  會墮落到什麼情況
[00:26:53.760 --> 00:26:55.760]  另一件事我想分享
[00:26:55.760 --> 00:26:57.760]  就是我們去不同的學校
[00:26:57.760 --> 00:26:59.760]  去做一些探訪
[00:26:59.760 --> 00:27:01.760]  本來我們是想去
[00:27:01.760 --> 00:27:03.760]  教歌
[00:27:03.760 --> 00:27:05.760]  教遊戲
[00:27:05.760 --> 00:27:07.760]  和講故事
[00:27:07.760 --> 00:27:09.760]  但是很不幸地
[00:27:09.760 --> 00:27:11.760]  一開始我們去
[00:27:11.760 --> 00:27:13.760]  試玩遊戲的時候
[00:27:13.760 --> 00:27:15.760]  才發覺
[00:27:15.760 --> 00:27:17.760]  原來那裡的環境
[00:27:17.760 --> 00:27:19.760]  不容許我們這樣做
[00:27:19.760 --> 00:27:21.760]  之後就令我覺得
[00:27:21.760 --> 00:27:23.760]  我沒有做過事
[00:27:23.760 --> 00:27:25.760]  就有點害怕
[00:27:25.760 --> 00:27:27.760]  不知道該怎麼做
[00:27:27.760 --> 00:27:29.760]  我就想
[00:27:29.760 --> 00:27:31.760]  我不應該靠自己
[00:27:31.760 --> 00:27:33.760]  其實我應該靠神幫助我
[00:27:33.760 --> 00:27:35.760]  之後我就去
[00:27:35.760 --> 00:27:37.760]  有禱告
[00:27:37.760 --> 00:27:39.760]  有尋求祂的
[00:27:39.760 --> 00:27:41.760]  道路和指引
[00:27:41.760 --> 00:27:43.760]  之後我也很成功
[00:27:43.760 --> 00:27:45.760]  在之後的幾天
[00:27:45.760 --> 00:27:47.760]  也順利一點
[00:27:47.760 --> 00:27:49.760]  還有做出一個不錯的表演
[00:27:49.760 --> 00:27:51.760]  也跟我們的團隊
[00:27:51.760 --> 00:27:53.760]  可以好好地商量
[00:27:53.760 --> 00:27:55.760]  一個更好的計劃
[00:27:55.760 --> 00:27:57.760]  也能令很多小朋友和學生
[00:27:57.760 --> 00:27:59.760]  聽到神的話語
[00:27:59.760 --> 00:28:01.760]  也接受神進入他們的生命之中
[00:28:01.760 --> 00:28:03.760]  我看到那一面的時候
[00:28:03.760 --> 00:28:05.760]  也覺得很感動和很欣慰
[00:28:05.760 --> 00:28:07.760]  我的分享就這樣
[00:28:07.760 --> 00:28:09.760]  謝謝
[00:28:09.760 --> 00:28:15.760]  我們很開心Issac來到這個短訓
[00:28:15.760 --> 00:28:17.760]  你知不知道Issac什麼時候信主的?
[00:28:17.760 --> 00:28:19.760]  他幾個月前信主的
[00:28:19.760 --> 00:28:21.760]  他以前回來這個教會
[00:28:21.760 --> 00:28:23.760]  但之後
[00:28:23.760 --> 00:28:25.760]  學校忙
[00:28:25.760 --> 00:28:27.760]  或者不同的情況下
[00:28:27.760 --> 00:28:29.760]  他就沒有回教會
[00:28:29.760 --> 00:28:31.760]  但他大學的時候
[00:28:31.760 --> 00:28:33.760]  有些不同的挑戰
[00:28:33.760 --> 00:28:35.760]  他的爸爸就邀請他
[00:28:35.760 --> 00:28:37.760]  六個月前回來
[00:28:37.760 --> 00:28:39.760]  我們的Barnabas團契
[00:28:39.760 --> 00:28:41.760]  Barnabas團契在不在?
[00:28:41.760 --> 00:28:43.760]  你好
[00:28:43.760 --> 00:28:45.760]  在不在?
[00:28:45.760 --> 00:28:47.760]  在不在?
[00:28:47.760 --> 00:28:49.760]  他就回到團契
[00:28:49.760 --> 00:28:51.760]  然後幾個月前
[00:28:51.760 --> 00:28:53.760]  我們幾個一起訓練
[00:28:53.760 --> 00:28:55.760]  之後我們就邀請Issac
[00:28:55.760 --> 00:28:57.760]  去信主耶穌
[00:28:57.760 --> 00:28:59.760]  作為他的主人和救贖
[00:28:59.760 --> 00:29:01.760]  很驚人
[00:29:01.760 --> 00:29:03.760]  他信了主之後
[00:29:03.760 --> 00:29:05.760]  他就投靠自己
[00:29:05.760 --> 00:29:07.760]  去服務主人
[00:29:07.760 --> 00:29:09.760]  宣佈耶穌是主人
[00:29:09.760 --> 00:29:11.760]  非常好
[00:29:11.760 --> 00:29:13.760]  我們給主人掌聲
[00:29:13.760 --> 00:29:17.760]  我們接著就請Vian去分享
[00:29:17.760 --> 00:29:19.760]  你給Vian掌聲
[00:29:19.760 --> 00:29:25.760]  我講的東西就有點不同
[00:29:25.760 --> 00:29:27.760]  其實都差不多
[00:29:27.760 --> 00:29:29.760]  都是講我怎樣信靠神
[00:29:29.760 --> 00:29:31.760]  去之前
[00:29:31.760 --> 00:29:33.760]  大家都問我你怕不怕
[00:29:33.760 --> 00:29:35.760]  其實我都跟他們說我不怕
[00:29:35.760 --> 00:29:37.760]  I am not scared
[00:29:37.760 --> 00:29:39.760]  因為我真的
[00:29:39.760 --> 00:29:41.760]  誰問我我都說我不怕
[00:29:41.760 --> 00:29:43.760]  其實我是怕的
[00:29:43.760 --> 00:29:45.760]  因為我媽媽已經在家
[00:29:45.760 --> 00:29:47.760]  所以如果她怕
[00:29:47.760 --> 00:29:49.760]  我怕就大家一起怕
[00:29:49.760 --> 00:29:51.760]  那就不怕
[00:29:51.760 --> 00:29:53.760]  所以我就會跟他們說我怕
[00:29:53.760 --> 00:29:55.760]  為什麼我怕呢
[00:29:55.760 --> 00:29:57.760]  因為首先
[00:29:57.760 --> 00:29:59.760]  減號債的名氣
[00:29:59.760 --> 00:30:01.760]  都不是太好
[00:30:01.760 --> 00:30:03.760]  相信大家都同意
[00:30:03.760 --> 00:30:05.760]  還有
[00:30:05.760 --> 00:30:07.760]  除了Christina
[00:30:07.760 --> 00:30:09.760]  我這團是甚麼
[00:30:09.760 --> 00:30:11.760]  男人男人男人
[00:30:11.760 --> 00:30:13.760]  女生
[00:30:13.760 --> 00:30:15.760]  所以很害怕
[00:30:15.760 --> 00:30:17.760]  這些
[00:30:17.760 --> 00:30:19.760]  所以
[00:30:19.760 --> 00:30:21.760]  他之前
[00:30:21.760 --> 00:30:23.760]  我沒有跟別人說
[00:30:23.760 --> 00:30:25.760]  但我是怕的
[00:30:25.760 --> 00:30:27.760]  接著去到
[00:30:27.760 --> 00:30:29.760]  第二天
[00:30:29.760 --> 00:30:31.760]  我們就去到學校
[00:30:31.760 --> 00:30:33.760]  第一就開始
[00:30:33.760 --> 00:30:35.760]  跟他們玩遊戲
[00:30:35.760 --> 00:30:37.760]  唱歌
[00:30:37.760 --> 00:30:39.760]  有些踢
[00:30:39.760 --> 00:30:41.760]  踢的時候
[00:30:41.760 --> 00:30:43.760]  我又怕
[00:30:43.760 --> 00:30:45.760]  第二天
[00:30:45.760 --> 00:30:47.760]  不是不開心
[00:30:47.760 --> 00:30:49.760]  但有些氣餒
[00:30:49.760 --> 00:30:51.760]  有些想
[00:30:51.760 --> 00:30:53.760]  有想過想回家
[00:30:53.760 --> 00:30:55.760]  或者
[00:30:55.760 --> 00:30:57.760]  跟自己說這會是長五天
[00:30:57.760 --> 00:30:59.760]  但
[00:30:59.760 --> 00:31:01.760]  在那天晚上
[00:31:01.760 --> 00:31:03.760]  我們就有
[00:31:03.760 --> 00:31:05.760]  在那個
[00:31:05.760 --> 00:31:07.760]  Devotion
[00:31:07.760 --> 00:31:09.760]  我讀了一個經
[00:31:09.760 --> 00:31:11.760]  我們就看了一個聖經
[00:31:11.760 --> 00:31:13.760]  Exodus四章
[00:31:13.760 --> 00:31:15.760]  總之就是說
[00:31:15.760 --> 00:31:17.760]  摩西那時候是神
[00:31:17.760 --> 00:31:19.760]  摩西說自己說話不厲害
[00:31:19.760 --> 00:31:21.760]  但因為神給我力量
[00:31:21.760 --> 00:31:23.760]  所以我就可以做
[00:31:23.760 --> 00:31:25.760]  那就是
[00:31:25.760 --> 00:31:27.760]  很舒服的提醒
[00:31:27.760 --> 00:31:29.760]  我都好像摩西
[00:31:29.760 --> 00:31:31.760]  我不需要相信我自己
[00:31:31.760 --> 00:31:33.760]  我只要相信神
[00:31:33.760 --> 00:31:35.760]  所以第三天
[00:31:35.760 --> 00:31:37.760]  第四天都很開心
[00:31:37.760 --> 00:31:39.760]  很順利
[00:31:39.760 --> 00:31:41.760]  我們就有300
[00:31:41.760 --> 00:31:43.760]  Kids
[00:31:43.760 --> 00:31:45.760]  我們就問他們有靈訊祈禱
[00:31:45.760 --> 00:31:47.760]  我們帶他們有
[00:31:47.760 --> 00:31:49.760]  接受耶穌
[00:31:49.760 --> 00:31:51.760]  的祈禱
[00:31:51.760 --> 00:31:53.760]  It was beautiful, amazing
[00:31:53.760 --> 00:31:55.760]  接著
[00:31:55.760 --> 00:31:57.760]  第五天我們就回到金邊
[00:31:57.760 --> 00:32:01.760]  就跟當地的教會的人
[00:32:01.760 --> 00:32:03.760]  剛才我們有跟他們唱歌
[00:32:03.760 --> 00:32:05.760]  玩Camping Toy 踢球
[00:32:05.760 --> 00:32:07.760]  我們都跟他們玩得很開心
[00:32:07.760 --> 00:32:09.760]  我記得第一天
[00:32:09.760 --> 00:32:11.760]  第二天我就說我想回家
[00:32:11.760 --> 00:32:13.760]  去到第五天的時候
[00:32:13.760 --> 00:32:15.760]  我已經不想回家
[00:32:15.760 --> 00:32:17.760]  我不想回家
[00:32:17.760 --> 00:32:19.760]  回到香港我每天都在說
[00:32:19.760 --> 00:32:21.760]  我想回去柬埔寨
[00:32:21.760 --> 00:32:23.760]  我很討厭香港
[00:32:23.760 --> 00:32:25.760]  我很喜歡香港
[00:32:25.760 --> 00:32:27.760]  但我更加想回去柬埔寨
[00:32:27.760 --> 00:32:29.760]  如果沒有Johnny
[00:32:29.760 --> 00:32:31.760]  Johnny會逼我來
[00:32:31.760 --> 00:32:33.760]  如果他沒有逼我來
[00:32:33.760 --> 00:32:35.760]  也沒有神推動他逼我來
[00:32:35.760 --> 00:32:37.760]  或者神也沒有鼓勵我
[00:32:37.760 --> 00:32:39.760]  我相信我在柬埔寨的經驗會很不同
[00:32:39.760 --> 00:32:41.760]  我不會在柬埔寨
[00:32:41.760 --> 00:32:43.760]  經歷到神
[00:32:43.760 --> 00:32:45.760]  經歷到He is King
[00:32:45.760 --> 00:32:47.760]  和他如何能夠在我的生活中
[00:32:47.760 --> 00:32:49.760]  能夠讓我感到有力
[00:32:49.760 --> 00:32:51.760]  所以
[00:32:51.760 --> 00:32:53.760]  大家去柬埔寨吧
[00:32:53.760 --> 00:32:55.760]  明年一起去
[00:32:55.760 --> 00:32:57.760]  Thank you
[00:32:57.760 --> 00:32:59.760]  (掌聲)
[00:32:59.760 --> 00:33:01.760]  現在我們給掌聲
[00:33:01.760 --> 00:33:03.760]  Nathan
[00:33:03.760 --> 00:33:05.760]  (掌聲)
[00:33:05.760 --> 00:33:07.760]  Hi 我是Nathan
[00:33:07.760 --> 00:33:09.760]  我講一下
[00:33:09.760 --> 00:33:11.760]  為什麼
[00:33:11.760 --> 00:33:13.760]  耶穌
[00:33:13.760 --> 00:33:15.760]  如何開了我的心
[00:33:15.760 --> 00:33:17.760]  讓我多點服務
[00:33:17.760 --> 00:33:19.760]  話說我幾個月前
[00:33:19.760 --> 00:33:21.760]  考了一個試叫DSE
[00:33:21.760 --> 00:33:23.760]  (笑聲)
[00:33:23.760 --> 00:33:25.760]  我為了準備DSE
[00:33:25.760 --> 00:33:27.760]  我其實沒有怎麼上教會
[00:33:27.760 --> 00:33:29.760]  沒有怎麼服務
[00:33:29.760 --> 00:33:31.760]  我覺得和耶穌有點遠離了
[00:33:31.760 --> 00:33:33.760]  但是
[00:33:33.760 --> 00:33:35.760]  在旅程中
[00:33:35.760 --> 00:33:37.760]  我不是很準備
[00:33:37.760 --> 00:33:39.760]  但一到第一天
[00:33:39.760 --> 00:33:41.760]  我看到
[00:33:41.760 --> 00:33:43.760]  那些
[00:33:43.760 --> 00:33:45.760]  學生在教堂
[00:33:45.760 --> 00:33:47.760]  煮了東西給我們
[00:33:47.760 --> 00:33:49.760]  我們就這樣站在那裡
[00:33:49.760 --> 00:33:51.760]  很尷尬
[00:33:51.760 --> 00:33:53.760]  為什麼學生會服務我們
[00:33:53.760 --> 00:33:55.760]  我們不是應該去柬埔寨服務別人
[00:33:55.760 --> 00:33:57.760]  那一刻我覺得
[00:33:57.760 --> 00:33:59.760]  之後的幾天
[00:33:59.760 --> 00:34:01.760]  我就要多點服務
[00:34:01.760 --> 00:34:03.760]  去那些學校
[00:34:03.760 --> 00:34:05.760]  給心情去服務
[00:34:05.760 --> 00:34:07.760]  之後
[00:34:07.760 --> 00:34:09.760]  在學校
[00:34:09.760 --> 00:34:11.760]  我看到很多人信主
[00:34:11.760 --> 00:34:13.760]  三百多個
[00:34:13.760 --> 00:34:15.760]  我也很感動
[00:34:15.760 --> 00:34:17.760]  令我有
[00:34:17.760 --> 00:34:19.760]  重新燃起熱誠
[00:34:19.760 --> 00:34:21.760]  我想分享
[00:34:21.760 --> 00:34:23.760]  基督徒的
[00:34:23.760 --> 00:34:25.760]  很棒的任務
[00:34:25.760 --> 00:34:27.760]  是做所有的國的徒弟
[00:34:27.760 --> 00:34:29.760]  之類
[00:34:29.760 --> 00:34:33.760]  我想
[00:34:33.760 --> 00:34:35.760]  呼籲大家也可以
[00:34:35.760 --> 00:34:37.760]  找你自己的任務去服務神
[00:34:37.760 --> 00:34:39.760]  (掌聲)
[00:34:39.760 --> 00:34:45.760]  我對我們的團隊很自豪
[00:34:45.760 --> 00:34:47.760]  他們踏上了
[00:34:47.760 --> 00:34:49.760]  踏上了信仰的步驟
[00:34:49.760 --> 00:34:51.760]  去柬埔寨是熱的
[00:34:51.760 --> 00:34:53.760]  去一個新的環境
[00:34:53.760 --> 00:34:55.760]  不容易的
[00:34:55.760 --> 00:34:57.760]  很多小朋友
[00:34:57.760 --> 00:34:59.760]  期望你教他們的東西是不容易的
[00:34:59.760 --> 00:35:01.760]  但他們用信心
[00:35:01.760 --> 00:35:03.760]  去侍奉神
